EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Fg2aBlocked,LostBallSteals,FG2APctBlocked,AtRimPctBlocked,ShortMidRangeFrequency,Corner3FGA,FtPoints,PenaltyFtPoints,TwoPtAssists,AtRimAssists,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LiveBallTurnovers,BadPassTurnovers,Travels,ShortMidRangePctBlocked,LiveBallTurnoverPct,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,PtsAssisted3s,Assisted3sPct,Arc3PctAssisted,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,LongMidRangeAssists,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,94.0,2,-6.0,5,4,4.0,1.0,9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629646,1610612755,Charles Bassey,Charles Bassey,1629646,PHI,805.0,13,-18.0,30,29,18.0,6.0,59,38.0,13.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,2.0,2.0,2.0,2.0,13.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.25,13.513513513513514,0.16666666666666666,0.2,0.3333333333333333,0.125,0.25,0.16666666666666666,0.25,0.16666666666666666,0.14285714285714285,0.2,0.4,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.7011375,0.6778,0.6368166666666667,0.5,0.5,1.3333333333333333,24.6,0.43333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,432.0,7,-14.0,18,16,6.0,4.0,34,25.0,13.0,,1.0,,,,1.0,,,,3.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,13.0,,,,,,,,,,,,,13.636363636363637,,,,,,,,,,,,0.3333333333333333,,,,,,,0.5,,,0.3333333333333333,0.3980666666666666,0.3762,0.409,,,7.933333333333334,,0.7222222222222222,2.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630198,1610612755,Isaiah Joe,Isaiah Joe,1630198,PHI,702.0,12,-13.0,25,23,11.0,5.0,48,32.0,15.0,,,,,,,3.0,2.0,,,4.0,2.0,,,,,,2.0,2.0,,,,3.0,,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,1.0,2.0,15.0,,,,,,,,,0.2,,0.3333333333333333,1.0,16.666666666666668,0.1111111111111111,,,,0.08333333333333333,,,,,,,,,,,0.75,,,,,1.0,1.0,0.525525,,0.512025,,1.0,,26.225,0.6,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.25,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630565,1610612755,Aaron Henry,Aaron Henry,1630565,PHI,1019.0,17,-20.0,38,36,20.0,7.0,74,47.0,21.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,1.0,,1.0,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,21.0,1.0,1.0,0.25,,0.5,0.2,,0.3333333333333333,0.2,,0.3333333333333333,0.2,15.217391304347826,0.07692307692307693,,,,0.05263157894736842,,,,,0.1,,0.2,1.0,1.0,1.0,0.2,,,0.3333333333333333,1.0,0.3333333333333333,0.4,0.51171,0.417,0.5911166666666666,,1.0,8.7,25.0,0.5526315789473685,3.0,2.0,,0.5,,0.6,,,,,,,,,1.0,2.0,,1.0,,,,1.0,1.0,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,66.0,1,,2,2,2.0,,4,,2.0,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,50.0,,,0.5,,0.5,,,,,,0.5,1.0,,,,,,,1.0,,,1.0,0.4308,,0.4308,,,3.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629619,1610612755,Myles Powell,Myles Powell,1629619,PHI,630.0,10,-13.0,23,22,11.0,4.0,45,28.0,14.0,2.0,3.0,1.0,1.0,,,3.0,1.0,2.0,4.0,3.0,9.0,1.0,1.0,2.0,,1.0,1.0,5.0,,4.0,2.0,3.0,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,2.0,,,,5.0,14.0,,,0.5,1.0,,0.5,1.0,0.75,0.5625,1.0,0.8333333333333334,0.42857142857142855,28.57142857142857,0.09090909090909091,,,0.16666666666666666,0.06666666666666667,0.07692307692307693,,,0.16666666666666666,0.1111111111111111,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.42857142857142855,1.0,1.0,,,0.5,0.8571428571428571,0.5747928571428572,,0.44,0.2222222222222222,0.5555555555555556,6.2250000000000005,26.666666666666668,0.6086956521739131,,,,,,,,2.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630296,1610612755,Braxton Key,Braxton Key,1630296,PHI,317.0,5,-7.0,13,13,9.0,2.0,26,15.0,6.0,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,2.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,6.0,,,,,,,,,,,,1.0,18.75,,,0.3333333333333333,,0.14285714285714285,,,,,,0.3333333333333333,,,,,1.0,,,,,1.0,1.0,0.54615,,0.54615,,,,25.3,0.46153846153846156,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629718,1610612755,Charlie Brown Jr.,Charlie Brown Jr.,1629718,PHI,251.0,4,-7.0,11,11,7.0,2.0,22,15.0,4.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,4.0,,,,,,,,,,,,1.0,14.285714285714285,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.55545,0.55545,,,,,25.8,0.36363636363636365,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,270.0,4,1.0,7,7,5.0,1.0,14,7.0,2.0,,,,,,,1.0,,,1.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,0.75,,,0.75,,,0.5,25.0,,,,,,,,,,,,,,,,0.5,,,,,,0.5,0.487925,,,,,9.7,26.4,0.2857142857142857,1.0,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,3.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
