EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,DefPoss,PenaltyDefPoss,TotalPoss,FTDefRebounds,DefRebounds,Rebounds,DefFTReboundPct,SecondsPlayed,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,on,HeaveMakes,FTOffRebounds,OffFTReboundPct
1630166,1610612764,Deni Avdija,Deni Avdija,1630166,WAS,1298,276.0,2597,11.0,107.0,123.0,0.4074074074074074,38166.0,636.0,-118.0,1299.0,359.0,129.0,36.0,56.0,7.0,9.0,7.0,13.0,15.0,45.0,2.0,10.0,6.0,26.0,,2.0,2.0,12.0,19.0,66.0,2.0,8.0,6.0,17.0,53.0,111.0,25.0,92.0,36.0,217.0,1553.0,7.0,10.0,2.0,10.0,4.0,24.0,12.0,29.0,8.0,29.0,13.0,61.0,60.0,46.0,69.0,6.0,10.0,65.0,19.0,12.0,,47.0,19.0,66.0,10.0,9.0,40.0,5.0,2.0,151.0,6.0,10.0,43.0,53.0,16.0,6.0,20.0,13.0,7.0,28.0,4.0,21.0,9.0,,7.0,,4.0,37.0,2.0,5.0,36.0,63.0,1.0,2.0,,46.0,,2.0,54.0,2.0,21.0,6.0,16.0,,,8.0,8.0,16.0,8.0,,61.0,355.0,6.0,0.5660377358490566,0.625,0.92,0.2717391304347826,0.2,0.27586206896551724,0.27472527472527475,0.4774774774774775,0.7,0.41379310344827586,0.4458128078817734,0.5,0.41379310344827586,0.47368421052631576,0.5217391304347826,0.4552238805970149,0.45320197044334976,,0.10810810810810811,0.10714285714285714,0.13333333333333333,,18.33910034602076,0.7567567567567568,0.15588235294117647,0.02881844380403458,0.16412213740458015,0.024691358024691357,0.15946843853820597,0.02711864406779661,0.061855670103092786,0.0189873417721519,0.010869565217391304,0.017341040462427744,0.04285714285714286,0.16831683168316833,0.12987012987012986,0.18823529411764706,0.17289719626168223,0.125,0.05357142857142857,0.5,0.27586206896551724,0.6428571428571429,0.72,0.5555555555555556,0.22167487684729065,0.3333333333333333,0.38461538461538464,0.6,0.04926108374384237,0.2,0.2,0.5,0.12807881773399016,0.23076923076923078,0.23076923076923078,1.0,0.3251231527093596,0.2878787878787879,0.2878787878787879,0.8947368421052632,0.45,0.7777777777777778,0.14285714285714285,0.1,,,0.4,0.25,1.0,0.22413793103448276,0.5384615384615384,0.20689655172413793,0.16666666666666666,0.29310344827586204,0.35294117647058826,0.729064039408867,0.2923076923076923,0.518429207920792,0.548559375,0.5034271929824562,0.0945945945945946,0.16153846153846155,0.11059907834101383,0.28110599078341014,5.356756756756759,25.622826086956525,0.2763664357197845,1.0,,,,,,11.0,2.0,,,,1.0,,1.0,,True,,,
203484,1610612764,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,WAS,1981,286.0,3964,3.0,93.0,111.0,0.06666666666666667,58721.0,979.0,-109.0,1983.0,350.0,209.0,20.0,40.0,1.0,3.0,4.0,5.0,21.0,57.0,38.0,83.0,26.0,65.0,3.0,3.0,5.0,7.0,40.0,104.0,3.0,8.0,8.0,21.0,79.0,180.0,66.0,169.0,67.0,423.0,2328.0,6.0,17.0,6.0,11.0,4.0,34.0,18.0,34.0,13.0,28.0,21.0,96.0,82.0,76.0,186.0,12.0,4.0,103.0,40.0,12.0,,49.0,15.0,64.0,7.0,8.0,31.0,14.0,4.0,143.0,8.0,10.0,53.0,37.0,18.0,7.0,40.0,28.0,12.0,28.0,7.0,12.0,19.0,5.0,16.0,1.0,2.0,47.0,1.0,6.0,29.0,57.0,1.0,1.0,2.0,66.0,,1.0,74.0,4.0,30.0,5.0,10.0,,,3.0,7.0,10.0,4.0,,94.0,344.0,3.0,0.5189873417721519,0.5324675324675324,0.9393939393939394,0.3905325443786982,0.5454545454545454,0.4642857142857143,0.39285714285714285,0.4388888888888889,0.35294117647058826,0.5294117647058824,0.5100286532951289,0.5357142857142857,0.6048387096774194,0.5511811023622047,0.5666666666666667,0.6575342465753424,0.48424068767908307,,0.06666666666666667,0.075,0.15789473684210525,,19.322799097065463,0.5957446808510638,0.06026058631921824,0.01838235294117647,0.14681440443213298,0.021739130434782608,0.09230769230769231,0.019736842105263157,0.02631578947368421,0.015810276679841896,0.014388489208633094,0.0149812734082397,0.039603960396039604,0.03550295857988166,0.0529595015576324,0.11290322580645161,0.15463917525773196,0.11428571428571428,0.03684210526315789,0.4,0.11461318051575932,0.5,0.5405405405405406,0.65,0.16332378223495703,0.3684210526315789,0.4375,0.3333333333333333,0.23782234957020057,0.4578313253012048,0.4578313253012048,0.5526315789473685,0.18624641833810887,0.4,0.4,1.0,0.2979942693409742,0.38461538461538464,0.38461538461538464,0.9,0.10714285714285714,0.3333333333333333,,0.10714285714285714,1.0,1.0,0.2857142857142857,0.375,0.6666666666666666,0.08064516129032258,0.8,0.11290322580645161,0.7142857142857143,0.3387096774193548,0.38095238095238093,0.5988538681948424,0.3883495145631068,0.5129433908045977,0.5141441176470589,0.48382868852459016,0.0851063829787234,0.14563106796116504,0.08037825059101655,0.22695035460992907,11.618333333333332,25.20355029585799,0.17650025214321735,8.0,,,,,,5.0,4.0,2.0,,0.011764705882352941,1.0,,,1.0,True,,,
203526,1610612764,Raul Neto,Raul Neto,203526,WAS,808,172.0,1611,2.0,42.0,49.0,0.15384615384615385,24308.0,405.0,-86.0,803.0,189.0,88.0,27.0,44.0,,3.0,4.0,5.0,24.0,63.0,2.0,2.0,1.0,4.0,,,,,9.0,29.0,,1.0,1.0,6.0,53.0,109.0,10.0,33.0,19.0,155.0,992.0,,3.0,,1.0,,,8.0,14.0,1.0,6.0,8.0,27.0,38.0,68.0,18.0,12.0,,28.0,9.0,8.0,,37.0,23.0,60.0,17.0,6.0,22.0,10.0,5.0,143.0,4.0,3.0,13.0,27.0,7.0,3.0,17.0,11.0,6.0,10.0,2.0,8.0,7.0,3.0,2.0,,,17.0,,7.0,11.0,33.0,,1.0,2.0,41.0,1.0,,25.0,6.0,11.0,4.0,1.0,,,1.0,,1.0,,,27.0,189.0,3.0,0.3584905660377358,0.3584905660377358,0.6,0.30303030303030304,,0.16666666666666666,0.3125,0.48623853211009177,,0.5714285714285714,0.4788732394366197,,0.475,0.5099337748344371,,0.54,0.2323943661971831,,0.07339449541284404,0.09090909090909091,0.06349206349206349,,18.749999999999996,0.5882352941176471,0.11538461538461539,0.013761467889908258,0.10236220472440945,0.02702702702702703,0.11080332409972299,0.01912568306010929,0.015151515151515152,0.01818181818181818,,0.03333333333333333,,0.10256410256410256,0.12389380530973451,0.11627906976744186,0.07,0.2222222222222222,0.04285714285714286,,0.30985915492957744,0.6136363636363636,0.675,0.4444444444444444,0.44366197183098594,0.38095238095238093,0.4067796610169492,0.25,0.014084507042253521,1.0,1.0,0.5,0.028169014084507043,0.25,0.25,1.0,0.20422535211267606,0.3103448275862069,0.3103448275862069,0.5555555555555556,0.75,,,,,,0.25,,,0.25,0.8,,,0.3,0.16666666666666666,0.5422535211267606,0.32142857142857145,0.5047613475177304,0.5242,0.48904499999999995,0.07482993197278912,0.09649122807017543,,0.17419354838709677,6.361467889908258,26.53636363636364,0.23536737235367372,8.0,,,,,,5.0,1.0,,,,1.0,,,,True,,,
1628993,1610612764,Alize Johnson,Alize Johnson,1628993,WAS,10,,19,,1.0,2.0,,280.0,5.0,-6.0,9.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,16.666666666666668,,0.3333333333333333,0.3333333333333333,,,0.25,0.2,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6243,,,,,,,,22.8,,,,,,,,,,,,,,,,,True,,,
1629060,1610612764,Rui Hachimura,Rui Hachimura,1629060,WAS,412,89.0,825,3.0,25.0,31.0,0.6,12090.0,202.0,-55.0,413.0,111.0,42.0,18.0,23.0,4.0,5.0,5.0,9.0,5.0,16.0,7.0,25.0,4.0,10.0,,,,,7.0,18.0,1.0,2.0,1.0,4.0,30.0,64.0,11.0,28.0,6.0,99.0,510.0,4.0,5.0,1.0,2.0,,11.0,8.0,17.0,1.0,4.0,3.0,22.0,32.0,28.0,30.0,3.0,6.0,18.0,7.0,4.0,,3.0,4.0,7.0,4.0,,2.0,1.0,,18.0,1.0,5.0,15.0,7.0,6.0,1.0,6.0,5.0,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,,5.0,,1.0,7.0,13.0,,,,11.0,,,13.0,1.0,5.0,2.0,,,,,,,,,22.0,111.0,2.0,0.5333333333333333,0.5925925925925926,0.9090909090909091,0.39285714285714285,0.5,0.25,0.39285714285714285,0.46875,0.8,0.47058823529411764,0.5054347826086957,0.7857142857142857,0.4523809523809524,0.5051020408163265,0.7857142857142857,0.4583333333333333,0.30434782608695654,,0.0625,0.08695652173913043,0.125,,22.489082969432314,0.2,0.07368421052631578,0.03787878787878788,0.17045454545454544,0.015625,0.12021857923497267,0.030612244897959183,0.047619047619047616,0.043478260869565216,0.022727272727272728,,0.0625,0.06451612903225806,0.08108108108108109,0.07407407407407407,0.15714285714285714,0.2222222222222222,0.02127659574468085,,0.25,0.782608695652174,0.8571428571428571,0.6666666666666666,0.17391304347826086,0.3125,0.35714285714285715,0.6,0.2717391304347826,0.28,0.28,0.14285714285714285,0.10869565217391304,0.4,0.4,1.0,0.1956521739130435,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.7142857142857143,0.8,0.25,,,,0.2857142857142857,0.5,,0.42857142857142855,0.5555555555555556,,,0.19047619047619047,0.25,0.5543478260869565,0.3888888888888889,0.5120407608695653,0.5979583333333334,0.5129904761904761,0.052083333333333336,0.07352941176470588,0.1111111111111111,0.2222222222222222,9.39375,24.99642857142857,0.2687651331719128,,,,,,,1.0,,,,,,,,,True,,,
202397,1610612764,Ish Smith,Ish Smith,202397,WAS,505,141.0,1012,,28.0,30.0,,14875.0,248.0,-48.0,507.0,163.0,52.0,10.0,20.0,,,1.0,2.0,10.0,24.0,16.0,45.0,3.0,3.0,,,2.0,2.0,4.0,15.0,,1.0,3.0,9.0,36.0,89.0,7.0,18.0,2.0,95.0,626.0,3.0,5.0,,1.0,,6.0,10.0,26.0,5.0,11.0,,35.0,6.0,66.0,12.0,9.0,2.0,14.0,4.0,8.0,,40.0,23.0,63.0,13.0,10.0,26.0,13.0,1.0,149.0,1.0,1.0,13.0,15.0,2.0,,11.0,4.0,7.0,10.0,4.0,8.0,5.0,,2.0,,,15.0,2.0,7.0,11.0,18.0,,2.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,,4.0,2.0,1.0,1.0,2.0,6.0,3.0,,35.0,163.0,,0.08333333333333333,0.08571428571428572,0.5714285714285714,0.3888888888888889,,0.45454545454545453,0.4117647058823529,0.4044943820224719,0.6,0.38461538461538464,0.43457943925233644,0.5,0.47297297297297297,0.4439252336448598,0.5,0.47297297297297297,0.16822429906542055,,0.0898876404494382,0.2,0.125,,21.47887323943662,0.6666666666666666,0.12396694214876033,0.006622516556291391,0.1262135922330097,0.012345679012345678,0.125,0.008620689655172414,0.025,,,,0.038461538461538464,0.14705882352941177,0.09615384615384616,0.14285714285714285,0.13253012048192772,0.1,,0.5,0.18691588785046728,0.5,0.625,0.1,0.22429906542056074,0.4166666666666667,0.47619047619047616,,0.4205607476635514,0.35555555555555557,0.36363636363636365,0.125,0.028037383177570093,1.0,1.0,1.0,0.14018691588785046,0.26666666666666666,0.26666666666666666,0.25,,,,,,,0.16666666666666666,,,0.05405405405405406,0.5,0.05405405405405406,1.0,0.24324324324324326,0.3333333333333333,0.35514018691588783,0.2857142857142857,0.4437127358490566,0.4461625,0.39251250000000004,0.009345794392523364,0.011235955056179775,0.06315789473684211,0.3684210526315789,11.61573033707865,27.23333333333333,0.3214990138067061,2.0,1.0,1.0,,,,4.0,,,0.022222222222222223,,1.0,,,,True,,,
203107,1610612764,Tomas Satoransky,Tomas Satoransky,203107,WAS,209,47.0,419,,13.0,15.0,,6129.0,102.0,5.0,210.0,67.0,26.0,9.0,10.0,,,4.0,4.0,2.0,9.0,1.0,3.0,,,,,,,1.0,6.0,1.0,3.0,1.0,1.0,12.0,22.0,1.0,6.0,6.0,33.0,239.0,,1.0,1.0,3.0,2.0,5.0,6.0,10.0,1.0,1.0,2.0,17.0,10.0,14.0,3.0,,,6.0,1.0,3.0,,21.0,7.0,28.0,5.0,2.0,15.0,6.0,,63.0,2.0,,6.0,7.0,2.0,,6.0,2.0,4.0,3.0,2.0,3.0,3.0,,,,,6.0,,1.0,2.0,5.0,1.0,,,8.0,,1.0,6.0,,3.0,,1.0,,,,1.0,1.0,,,17.0,67.0,,0.4166666666666667,0.4166666666666667,1.0,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.5454545454545454,,0.6,0.48214285714285715,0.375,0.6818181818181818,0.532258064516129,0.5,0.7083333333333334,0.21428571428571427,,0.13636363636363635,,0.3333333333333333,,15.61181434599156,0.5,0.12962962962962962,,0.13953488372093023,0.05555555555555555,0.13402061855670103,0.021052631578947368,,,,0.037037037037037035,0.1111111111111111,0.1,0.13636363636363635,0.16666666666666666,0.08823529411764706,0.3333333333333333,,,0.35714285714285715,0.9,0.9,0.4444444444444444,0.32142857142857145,0.2222222222222222,0.3333333333333333,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,,,,,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,,,,,,,0.75,0.3333333333333333,1.0,0.36363636363636365,1.0,,,0.09090909090909091,1.0,0.5714285714285714,0.16666666666666666,0.5275946428571429,0.5547,0.5070454545454546,0.0967741935483871,0.12,0.15151515151515152,0.5151515151515151,6.781818181818182,25.916666666666668,0.319047619047619,1.0,,,,,,1.0,,,,,,,,,True,,,
1630216,1610612764,Cassius Winston,Cassius Winston,1630216,WAS,7,1.0,14,,,,,217.0,4.0,-5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629682,1610612764,Tremont Waters,Tremont Waters,1629682,WAS,1,,2,,,,,37.0,1.0,-3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1630648,1610612764,Jordan Schakel,Jordan Schakel,1630648,WAS,10,9.0,20,,1.0,2.0,,274.0,5.0,1.0,10.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,3.0,,1.0,,,9.0,,1.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.25,,0.6666666666666666,,0.6666666666666666,,28.57142857142857,,,0.14285714285714285,0.5,,0.3333333333333333,0.1111111111111111,,0.2,,,,,,,0.5,,,,,,,,0.75,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,0.25,,0.414425,0.3861,,,,,,5.066666666666666,26.7,0.2,,,,,,,,,,,,,,,,True,,,
202954,1610612764,Brad Wanamaker,Brad Wanamaker,202954,WAS,50,15.0,98,,3.0,3.0,,1466.0,24.0,8.0,48.0,7.0,7.0,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,1.0,4.0,,,3.0,5.0,50.0,,,,,,,,,,,,,2.0,,,,,,,,,4.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,14.0,,,1.0,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,3.0,,,,2.0,,,3.0,1.0,2.0,,,,,,,,,,,7.0,,1.0,1.0,,,,,,0.25,,,0.25,,,0.5,,,,,,,,,9.09090909090909,,0.1111111111111111,,0.16666666666666666,,0.125,,,,,,,,0.15384615384615385,,0.2,,,,,,,,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41915,,,0.4,0.4,,,14.975000000000001,,0.14583333333333334,,,,,,,1.0,,,,,,,,,True,,,
1630225,1610612764,Isaiah Todd,Isaiah Todd,1630225,WAS,25,10.0,47,,2.0,2.0,,713.0,12.0,9.0,22.0,4.0,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,20.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,1.0,,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,0.16666666666666666,,0.5,0.5,,1.0,1.0,,,11.11111111111111,,,,0.3333333333333333,,0.2,,,,,,,,,,0.3333333333333333,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.630725,,,,,,1.0,2.1,22.8,0.18181818181818182,,,,,,,,,,,,,,,,True,,,
204001,1610612764,Kristaps Porzingis,Kristaps Porzingis,204001,WAS,29,1.0,58,,1.0,2.0,,825.0,14.0,,29.0,4.0,1.0,2.0,3.0,,,,,1.0,1.0,,,,,,,,,3.0,3.0,,,,,3.0,4.0,3.0,3.0,,15.0,41.0,,,,,,,,,,,,,6.0,,9.0,,,3.0,3.0,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,3.0,,2.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,4.0,,1.0,1.0,1.0,1.0,,,1.0,0.75,,,1.0714285714285714,,,1.0714285714285714,,,0.42857142857142855,,0.25,0.3333333333333333,,,26.666666666666668,,,0.16666666666666666,0.14285714285714285,,0.0625,0.125,1.0,,,,,,,,0.14285714285714285,,,1.0,0.42857142857142855,0.6666666666666666,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,0.42857142857142855,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.8571428571428571,1.0,0.61925,,,,,,,2.0,25.0,0.13793103448275862,,,,,,,1.0,,,,,,,,,True,,,
1630555,1610612764,Joel Ayayi,Joel Ayayi,1630555,WAS,10,10.0,18,,,1.0,,262.0,4.0,,8.0,2.0,2.0,,1.0,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,1.0,5.0,,,,2.0,9.0,,2.0,,,,,,1.0,,,,,,2.0,,,,,,2.0,,1.0,,1.0,,,,1.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.2,,,0.2,,,0.2,,,,,0.4,1.0,0.3333333333333333,,41.66666666666667,,,0.14285714285714285,,,,0.125,,,1.0,,,,,,,,0.5,,0.2,,,,0.6,0.3333333333333333,0.5,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.48305999999999993,0.4163,0.3597,,,,,9.78,,0.25,,,,,,,,,,,,,,,,True,,,
1626149,1610612764,Montrezl Harrell,Montrezl Harrell,1626149,WAS,2226,619.0,4461,18.0,212.0,308.0,0.35294117647058826,67017.0,1117.0,41.0,2235.0,642.0,222.0,192.0,250.0,48.0,65.0,56.0,73.0,42.0,93.0,9.0,25.0,1.0,2.0,,,,1.0,3.0,13.0,,2.0,2.0,9.0,243.0,368.0,4.0,15.0,149.0,647.0,2447.0,52.0,73.0,,2.0,21.0,125.0,70.0,105.0,2.0,10.0,63.0,209.0,314.0,172.0,12.0,,86.0,9.0,2.0,21.0,,70.0,26.0,96.0,20.0,6.0,41.0,21.0,8.0,218.0,30.0,66.0,82.0,112.0,96.0,10.0,18.0,13.0,5.0,26.0,7.0,14.0,24.0,4.0,12.0,,1.0,50.0,3.0,13.0,42.0,89.0,4.0,9.0,6.0,172.0,10.0,12.0,205.0,31.0,104.0,14.0,28.0,2.0,2.0,12.0,16.0,30.0,20.0,2.0,207.0,635.0,12.0,0.6460905349794238,0.785,1.0,0.26666666666666666,,0.2,0.25,0.6603260869565217,0.7123287671232876,0.6666666666666666,0.6501305483028721,0.6933333333333334,0.6347826086956522,0.6882978723404255,0.7183908045977011,0.6875,0.0391644908616188,,0.057065217391304345,0.076,0.021505376344086023,,20.967741935483872,0.52,0.18635607321131448,0.11498257839721254,0.16977225672877846,0.07177033492822966,0.17896678966789667,0.0967741935483871,0.15555555555555556,0.10689655172413794,0.0673076923076923,0.07232704402515723,0.07,0.17293233082706766,0.1918238993710692,0.18666666666666668,0.17819148936170212,0.14018691588785046,0.09009009009009009,0.6666666666666666,0.6527415143603134,0.768,0.8311688311688312,0.6822916666666666,0.24281984334203655,0.45161290322580644,0.46153846153846156,0.5,0.06527415143603134,0.36,0.36,0.5555555555555556,0.005221932114882507,0.5,0.5,1.0,0.033942558746736295,0.23076923076923078,0.23076923076923078,1.0,0.8666666666666667,0.7384615384615385,0.08333333333333333,,,,0.02666666666666667,,,0.6347826086956522,0.7671232876712328,0.008695652173913044,,0.0782608695652174,0.2222222222222222,0.6919060052219321,0.2222222222222222,0.5312051315789473,0.5526696721311475,0.5035,0.22807017543859648,0.23582766439909297,0.19319938176197837,0.3230293663060278,4.398097826086957,31.106666666666666,0.287248322147651,2.0,,,1.0,,2.0,9.0,,,,,3.0,,,,False,1.0,,
