EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,AtRimAssists,Steals,LostBallSteals,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,FTDefRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,DefensiveGoaltends,DefFTReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PtsUnassisted2s,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,HeaveAttempts,LongMidRangeAssists,LostBallTurnovers,DefAtRimReboundPct,PenaltyCorner3Accuracy,BlockedShortMidRange,Loose Ball Fouls,Charge Fouls,OffAtRimReboundPct,PtsPutbacks,Technical Free Throw Trips,on,SecondChanceCorner3FGM,Fg3aBlocked,SelfOReb,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Clear Path Fouls
1627822,1610612743,Petr Cornelie,Petr Cornelie,1627822,DEN,1775.0,30.0,9.0,66.0,63.0,47.0,27.0,9.0,129.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,5.0,1.0,6.0,2.0,13.0,62.0,1.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,13.0,8.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,3.0,3.0,4.0,1.0,5.0,6.0,11.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,13.0,47.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8,1.0,1.0,0.5,1.0,0.7857142857142857,0.5416666666666666,1.0,0.8125,0.5454545454545454,0.2,0.25,21.333333333333332,0.75,0.125,0.25,0.26666666666666666,0.16666666666666666,0.21739130434782608,0.2,0.4,0.2,0.15384615384615385,0.2,0.3333333333333333,0.2727272727272727,0.25,0.36363636363636365,0.75,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,0.45454545454545453,0.2,0.2,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.42857142857142855,0.3333333333333333,0.9090909090909091,0.2,0.5743227272727273,0.7775,0.5701142857142857,0.15384615384615385,1.0,2.8200000000000003,25.899999999999995,0.7121212121212122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,1408.0,23.0,20.0,48.0,49.0,27.0,17.0,6.0,97.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,1.0,3.0,1.0,2.0,3.0,8.0,46.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,1.0,,3.0,1.0,4.0,1.0,,9.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,,4.0,4.0,1.0,2.0,27.0,1.0,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,,0.5,,,0.5714285714285714,,1.0,0.4,,,12.962962962962962,,,,0.07692307692307693,,0.045454545454545456,,,,,,,0.1,,0.4,0.5,0.5,1.0,,,,,0.2,0.2,1.0,1.0,1.0,,,,,,,,0.8,1.0,0.51818,,,,0.25,7.466666666666666,24.3,0.5625,1.0,3.0,1.0,1.0,1.0,1.0,0.2,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629626,1610612743,Bol Bol,Bol Bol,1629626,DEN,4850.0,81.0,5.0,170.0,169.0,66.0,61.0,21.0,339.0,7.0,8.0,,,2.0,3.0,7.0,11.0,1.0,1.0,3.0,1.0,1.0,14.0,23.0,1.0,4.0,2.0,33.0,176.0,,,1.0,5.0,10.0,1.0,1.0,,13.0,28.0,3.0,3.0,1.0,1.0,3.0,2.0,5.0,2.0,,12.0,3.0,1.0,11.0,2.0,16.0,4.0,20.0,,,4.0,4.0,1.0,2.0,4.0,4.0,,2.0,3.0,,13.0,66.0,,1.0,1.0,1.0,0.25,1.0,0.25,0.6086956521739131,,0.5,0.5740740740740741,,0.5909090909090909,0.5892857142857143,0.25,0.5909090909090909,0.14814814814814814,0.043478260869565216,0.125,16.75392670157068,,0.07407407407407407,0.03225806451612903,0.25,0.06666666666666667,0.18309859154929578,0.05263157894736842,,0.08333333333333333,0.09375,,0.1,0.26666666666666666,0.21428571428571427,0.2962962962962963,0.875,1.0,1.0,0.4074074074074074,0.6363636363636364,0.6363636363636364,1.0,0.037037037037037035,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,,,,0.2727272727272727,0.6666666666666666,0.09090909090909091,1.0,0.4444444444444444,0.3333333333333333,0.5271944444444445,0.57525,0.5063136363636364,0.030303030303030304,0.3939393939393939,7.991304347826088,25.15,0.38823529411764707,4.0,3.0,1.0,,,2.0,0.14814814814814814,0.07142857142857142,0.08333333333333333,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6,0.09090909090909091,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,1374.0,23.0,11.0,49.0,49.0,20.0,23.0,5.0,98.0,1.0,1.0,,,,,,,,5.0,7.0,2.0,3.0,1.0,2.0,5.0,7.0,3.0,20.0,43.0,,1.0,5.0,,,2.0,3.0,1.0,7.0,2.0,15.0,7.0,5.0,,,,,,,,2.0,,2.0,4.0,7.0,2.0,9.0,,,,,,,1.0,2.0,,2.0,4.0,1.0,7.0,20.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.5,,,0.9444444444444444,0.75,1.0,0.9090909090909091,0.8333333333333334,0.875,0.7777777777777778,,,20.37037037037037,,0.5,,0.2222222222222222,0.14285714285714285,0.35294117647058826,0.10526315789473684,,,0.2,,0.3333333333333333,0.14285714285714285,0.5,0.1111111111111111,1.0,1.0,1.0,,,,,,0.7777777777777778,0.7142857142857143,0.7142857142857143,1.0,,,,,,1.0,0.6666666666666666,0.8888888888888888,0.7142857142857143,0.5111055555555555,,0.47700000000000004,0.25,0.35,9.25,25.457142857142856,0.40816326530612246,1.0,,,,,1.0,0.1111111111111111,0.1,0.3333333333333333,1.0,1.0,2.0,1.0,,,,,,,,,,,,,0.5,0.6,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630210,1610612743,Markus Howard,Markus Howard,1630210,DEN,2044.0,34.0,6.0,71.0,71.0,29.0,38.0,11.0,142.0,1.0,2.0,,,1.0,1.0,,1.0,3.0,3.0,12.0,2.0,4.0,2.0,5.0,4.0,15.0,,16.0,64.0,,,3.0,2.0,2.0,2.0,5.0,,10.0,2.0,6.0,12.0,3.0,,1.0,2.0,3.0,1.0,,8.0,,,,,,,,,,1.0,1.0,,1.0,,,,2.0,,,10.0,29.0,,0.5,0.5,0.5,0.26666666666666666,0.4,0.26666666666666666,0.4,,1.0,0.4,0.5,0.7142857142857143,0.4,0.5,0.7142857142857143,0.75,,,25.60975609756098,,,,,,,,,,,,,,,0.1,0.5,0.5,,0.05,,,,0.15,0.6,0.25,0.25,0.3333333333333333,,,,0.14285714285714285,1.0,0.5714285714285714,0.5,0.85,0.25,0.49476249999999994,0.52395,0.4622428571428571,0.1875,0.625,10.0,25.87333333333333,0.4084507042253521,2.0,1.0,2.0,,,,0.1,,,2.0,3.0,,,2.0,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630267,1610612743,Facundo Campazzo,Facundo Campazzo,1630267,DEN,3051.0,51.0,2.0,106.0,108.0,33.0,38.0,14.0,214.0,3.0,4.0,,,1.0,2.0,1.0,3.0,5.0,3.0,11.0,1.0,5.0,5.0,9.0,5.0,16.0,3.0,28.0,104.0,1.0,2.0,2.0,2.0,3.0,3.0,9.0,1.0,14.0,6.0,9.0,10.0,3.0,,8.0,2.0,10.0,2.0,5.0,22.0,,1.0,2.0,4.0,6.0,1.0,7.0,8.0,7.0,2.0,10.0,,4.0,1.0,2.0,,6.0,3.0,,14.0,33.0,,0.6,0.6,0.6,0.3125,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5416666666666666,0.5384615384615384,0.3333333333333333,0.5833333333333334,0.64,,,30.0,0.8,0.2,0.045454545454545456,0.0625,,0.11538461538461539,0.018867924528301886,,0.14285714285714285,,,0.1111111111111111,0.05,0.08333333333333333,0.16,0.75,0.75,0.6666666666666666,0.12,0.3333333333333333,0.3333333333333333,1.0,0.2,0.44,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,,0.16666666666666666,0.5,0.4166666666666667,0.2,0.8,0.3,0.4983416666666665,0.4128,0.4963727272727272,0.07142857142857142,0.5,6.433333333333334,26.612499999999997,0.3113207547169811,2.0,2.0,7.0,3.0,,2.0,0.08,0.07692307692307693,0.2,,1.0,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,4.0,4.0,6.0,,2.0,,,0.5,0.5,,0.4,0.4,1.0,0.3333333333333333,0.3333333333333333,2.0,1.0,1.0,1.0,0.6,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201145,1610612743,Jeff Green,Jeff Green,201145,DEN,85.0,1.0,2.0,3.0,2.0,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628432,1610612743,Davon Reed,Davon Reed,1628432,DEN,907.0,15.0,-5.0,34.0,33.0,24.0,6.0,4.0,67.0,,,,,,,1.0,1.0,,,,,,1.0,2.0,,,2.0,4.0,44.0,,,,1.0,1.0,,,2.0,4.0,,,,,,1.0,1.0,2.0,1.0,,5.0,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,2.0,1.0,4.0,24.0,1.0,,,,,,,0.5,,1.0,0.5,,1.0,0.6666666666666666,,1.0,,,,10.526315789473685,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,0.3977,,0.449,,1.0,14.45,,0.7058823529411765,1.0,1.0,2.0,,,,0.5,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629730,1610612743,Rayjon Tucker,Rayjon Tucker,1629730,DEN,993.0,17.0,,38.0,37.0,24.0,10.0,2.0,75.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,6.0,50.0,,,,,,1.0,1.0,3.0,6.0,,,1.0,1.0,,1.0,,1.0,,,2.0,,,2.0,,2.0,,2.0,,,,,,,,1.0,,2.0,4.0,1.0,6.0,24.0,,,,,1.0,1.0,1.0,,,,1.5,,1.5,1.0,,1.0,1.0,,,7.5,,,,0.2,,0.13333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,0.4143,,0.4143,,1.0,,25.8,0.631578947368421,,1.0,1.0,,,1.0,,0.5,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630637,1610612743,Carlik Jones,Carlik Jones,1630637,DEN,242.0,4.0,-4.0,11.0,10.0,11.0,2.0,,21.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,2.0,,,,2.0,20.0,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,18.181818181818183,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,,,0.5,,0.4395,,0.4395,,1.0,10.2,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
