EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffCorner3ReboundPct,AtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedArc3,DefensiveGoaltends,3SecondViolations,on
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,31811.0,530,94.0,1075,1067,113.0,68.0,105,2142,3.0,8.0,1.0,1.0,1.0,1.0,33.0,62.0,41.0,69.0,2.0,1.0,20.0,49.0,1.0,3.0,7.0,10.0,77.0,139.0,20.0,51.0,39.0,253.0,1123,3.0,4.0,1.0,4.0,1.0,10.0,6.0,15.0,7.0,10.0,24.0,57.0,20.0,134.0,18.0,42.0,2.0,1.0,48.0,20.0,5.0,117.0,66.0,183.0,52.0,14.0,75.0,29.0,13.0,432.0,6.0,2.0,35.0,26.0,1.0,62.0,8.0,70.0,1.0,42.0,26.0,16.0,30.0,5.0,26.0,14.0,3.0,4.0,2.0,2.0,44.0,1.0,6.0,13.0,40.0,1.0,6.0,1.0,59.0,2.0,4.0,48.0,2.0,2.0,9.0,2.0,12.0,7.0,1.0,2.0,1.0,1.0,4.0,8.0,3.0,55.0,110.0,1.0,10.0,0.12987012987012986,0.13157894736842105,0.3,0.39215686274509803,0.25,0.7,0.4,0.5539568345323741,0.75,0.4,0.5631578947368421,0.5625,0.66,0.5947867298578199,0.5555555555555556,0.7,0.26842105263157895,0.03597122302158273,0.125,0.06451612903225806,21.338912133891213,0.6818181818181818,0.07142857142857142,0.08904109589041095,0.007662835249042145,0.14957264957264957,0.024691358024691357,0.11596958174904944,0.015873015873015872,0.014705882352941176,0.007751937984496124,0.03225806451612903,0.07228915662650602,0.0979020979020979,0.09090909090909091,0.125,0.22413793103448276,0.011494252873563218,0.375,0.042105263157894736,0.375,0.42857142857142855,0.3263157894736842,0.532258064516129,0.5689655172413793,0.12121212121212122,0.3631578947368421,0.5942028985507246,0.5942028985507246,0.14634146341463414,0.010526315789473684,0.2578947368421053,0.40816326530612246,0.40816326530612246,0.3,0.125,1.0,0.125,0.375,0.3333333333333333,1.0,0.04,1.0,0.4,0.7,0.3105263157894737,0.4166666666666667,0.45724100529100525,0.46621999999999997,0.44819166666666677,0.05527638190954774,0.06164383561643835,0.03773584905660377,0.039525691699604744,0.22529644268774704,13.156115107913674,26.321568627450983,0.10511627906976745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626163,1610612756,Frank Kaminsky,Frank Kaminsky,1626163,PHX,3581.0,60,-10.0,131,131,13.0,31.0,11,262,5.0,10.0,2.0,3.0,,,6.0,10.0,,,,,1.0,4.0,,,,,11.0,20.0,1.0,4.0,4.0,29.0,127,4.0,5.0,,,2.0,10.0,,,,,2.0,2.0,12.0,10.0,3.0,,8.0,,4.0,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,4.0,1.0,6.0,1.0,8.0,6.0,14.0,,2.0,,2.0,1.0,,,,,1.0,,,1.0,,,4.0,6.0,,1.0,,6.0,1.0,,6.0,2.0,,4.0,,,2.0,,1.0,,,1.0,2.0,1.0,2.0,13.0,,,0.5454545454545454,0.8571428571428571,1.0,0.25,,,0.25,0.55,0.8,,0.5208333333333334,0.8,,0.5576923076923077,0.8333333333333334,1.0,0.16666666666666666,0.15,0.2,0.1,19.014084507042256,1.0,0.25,0.17142857142857143,0.10810810810810811,0.041666666666666664,0.058823529411764705,0.11864406779661017,0.08450704225352113,0.15384615384615385,0.10526315789473684,0.037037037037037035,0.16666666666666666,0.13333333333333333,0.25,0.05263157894736842,,,0.5,0.4166666666666667,0.5,0.625,0.4166666666666667,0.6,0.6666666666666666,0.5,,,,,,0.16666666666666666,0.25,0.25,1.0,0.6,0.6666666666666666,,,,,,,,,0.5833333333333334,0.25,0.5425354166666666,0.4849333333333334,,0.15384615384615385,0.18181818181818182,,0.3448275862068966,0.06896551724137931,3.7250000000000005,25.75,0.09923664122137404,0.14285714285714285,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,21871.0,365,47.0,767,766,361.0,343.0,89,1533,25.0,37.0,1.0,1.0,11.0,14.0,17.0,57.0,29.0,57.0,9.0,3.0,25.0,73.0,1.0,7.0,13.0,40.0,71.0,151.0,29.0,82.0,64.0,293.0,845,4.0,13.0,1.0,10.0,2.0,13.0,36.0,75.0,16.0,46.0,38.0,158.0,34.0,108.0,54.0,33.0,2.0,,73.0,25.0,11.0,37.0,28.0,65.0,9.0,19.0,25.0,11.0,1.0,158.0,5.0,1.0,24.0,29.0,,53.0,7.0,60.0,1.0,15.0,6.0,9.0,13.0,4.0,11.0,7.0,,2.0,,,20.0,1.0,6.0,11.0,29.0,1.0,3.0,1.0,58.0,1.0,1.0,72.0,7.0,3.0,22.0,2.0,14.0,1.0,,,,,1.0,1.0,1.0,156.0,360.0,5.0,9.0,0.23943661971830985,0.24285714285714285,0.6206896551724138,0.35365853658536583,0.1,0.34782608695652173,0.35365853658536583,0.47019867549668876,0.3076923076923077,0.48,0.49141630901287553,0.2391304347826087,0.49586776859504134,0.5511363636363636,0.2708333333333333,0.5571428571428572,0.351931330472103,0.0728476821192053,0.08108108108108109,0.07017543859649122,32.376578645235355,0.65,,0.14646464646464646,0.0051813471502590676,0.14906832298136646,0.03205128205128205,0.14763231197771587,0.017191977077363897,0.01694915254237288,,0.045454545454545456,0.19230769230769232,0.1262135922330097,0.13953488372093023,0.140625,0.18181818181818182,0.008403361344537815,1.0,0.15879828326180256,0.6756756756756757,0.7352941176470589,0.2446351931330472,0.2982456140350877,0.32075471698113206,0.23529411764705882,0.2446351931330472,0.5087719298245614,0.5471698113207547,0.20689655172413793,0.03862660944206009,0.3133047210300429,0.3424657534246575,0.3424657534246575,0.56,0.043478260869565216,1.0,0.13043478260869565,0.30434782608695654,0.14285714285714285,,0.11570247933884298,0.7857142857142857,0.3305785123966942,0.325,0.5107296137339056,0.3424657534246575,0.4850276824034336,0.4579769230769231,0.47461033057851215,0.096,0.13253012048192772,0.023809523809523808,0.04436860068259386,0.5392491467576792,10.558278145695365,25.9439024390244,0.4706649282920469,,0.28,4.0,3.0,6.0,1.0,0.07017543859649122,0.041666666666666664,0.4444444444444444,0.4444444444444444,1.0,1.0,0.049586776859504134,0.5,,,,,,,,,,,,,,,,,True
1629013,1610612756,Landry Shamet,Landry Shamet,1629013,PHX,86239.0,1437,137.0,2962,2978,666.0,733.0,324,5940,29.0,56.0,1.0,3.0,7.0,14.0,23.0,56.0,16.0,39.0,108.0,11.0,80.0,226.0,11.0,18.0,18.0,39.0,68.0,151.0,123.0,334.0,68.0,573.0,3147,6.0,9.0,13.0,29.0,1.0,52.0,10.0,25.0,32.0,62.0,11.0,127.0,82.0,54.0,351.0,18.0,2.0,2.0,224.0,80.0,26.0,76.0,32.0,108.0,23.0,9.0,38.0,34.0,4.0,248.0,8.0,8.0,57.0,47.0,6.0,110.0,16.0,126.0,5.0,28.0,18.0,10.0,30.0,4.0,25.0,11.0,1.0,5.0,,,41.0,2.0,5.0,40.0,92.0,,1.0,5.0,68.0,1.0,11.0,81.0,4.0,5.0,20.0,11.0,3.0,9.0,,5.0,,,4.0,9.0,4.0,126.0,662.0,5.0,1.0,0.6029411764705882,0.6119402985074627,0.9512195121951219,0.36826347305389223,0.4482758620689655,0.5161290322580645,0.3704819277108434,0.4503311258278146,0.6666666666666666,0.4,0.520618556701031,0.6710526315789473,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6868131868131868,0.688659793814433,0.17218543046357615,0.2857142857142857,0.17857142857142858,16.507462686567163,0.7317073170731707,0.09090909090909091,0.059343434343434344,0.010376134889753566,0.08962264150943396,0.012084592145015106,0.07282913165266107,0.011165387299371946,0.013157894736842105,0.007853403141361256,0.010245901639344262,0.022321428571428572,0.07387862796833773,0.07407407407407407,0.09494949494949495,0.07092198581560284,0.019305019305019305,0.4444444444444444,0.1154639175257732,0.5178571428571429,0.725,0.1154639175257732,0.4107142857142857,0.5,0.5652173913043478,0.08041237113402062,0.41025641025641024,0.41025641025641024,0.6875,0.22268041237113403,0.465979381443299,0.35398230088495575,0.35714285714285715,0.925,0.07894736842105263,0.3333333333333333,0.2894736842105263,0.47368421052631576,0.6111111111111112,0.9090909090909091,0.16091954022988506,0.5,0.4482758620689655,0.46153846153846156,0.8041237113402062,0.35714285714285715,0.5296896480331263,0.524053125,0.5215383720930231,0.060784313725490195,0.11976047904191617,0.03206997084548105,0.09075043630017451,0.22164048865619546,8.361589403973513,25.312874251497,0.22484807562457798,0.017241379310344827,0.5862068965517241,43.0,14.0,23.0,,,,0.39814814814814814,0.4056603773584906,1.0,,0.26436781609195403,0.6086956521739131,2.0,4.0,1.0,2.0,1.0,1.0,0.011976047904191617,0.018518518518518517,0.008849557522123894,0.012422360248447204,0.18181818181818182,1.0,,,,,True
203109,1610612756,Jae Crowder,Jae Crowder,203109,PHX,23646.0,394,62.0,804,811,108.0,114.0,65,1615,8.0,13.0,,,1.0,1.0,12.0,18.0,9.0,17.0,12.0,,25.0,79.0,4.0,8.0,3.0,9.0,29.0,48.0,29.0,91.0,16.0,161.0,822,,,4.0,8.0,1.0,13.0,1.0,1.0,5.0,13.0,1.0,18.0,40.0,18.0,75.0,12.0,,1.0,78.0,25.0,1.0,17.0,12.0,29.0,10.0,2.0,8.0,4.0,5.0,70.0,2.0,3.0,36.0,30.0,3.0,69.0,5.0,74.0,1.0,18.0,10.0,8.0,10.0,,8.0,3.0,,2.0,1.0,,13.0,1.0,,13.0,26.0,1.0,2.0,1.0,25.0,,1.0,22.0,3.0,1.0,9.0,2.0,1.0,3.0,,3.0,,,,3.0,1.0,18.0,106.0,2.0,1.0,0.6896551724137931,0.6896551724137931,0.8620689655172413,0.31868131868131866,0.5,0.38461538461538464,0.32222222222222224,0.6041666666666666,,1.0,0.5215827338129496,0.75,0.6071428571428571,0.5476190476190477,0.7222222222222222,0.6,0.6546762589928058,0.020833333333333332,0.07692307692307693,,18.018018018018015,0.7692307692307693,0.5,0.14218009478672985,0.013452914798206279,0.18461538461538463,0.011299435028248588,0.1625615763546798,0.0125,0.015873015873015872,0.018691588785046728,0.013986013986013986,0.1724137931034483,0.11320754716981132,0.1702127659574468,0.19078947368421054,0.16279069767441862,0.012987012987012988,0.3333333333333333,0.09352517985611511,0.6153846153846154,0.6666666666666666,0.12949640287769784,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1223021582733813,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.08633093525179857,0.5683453237410072,0.31645569620253167,0.32051282051282054,0.84,,,,1.0,0.5,0.75,0.07142857142857142,1.0,0.6428571428571429,0.3333333333333333,0.7482014388489209,0.32051282051282054,0.5196528985507247,0.49995,0.5651692307692306,0.06896551724137931,0.16666666666666666,0.01098901098901099,0.08074534161490683,0.11180124223602485,9.9,26.435164835164823,0.13432835820895522,,0.75,4.0,2.0,4.0,,,,0.3333333333333333,0.3333333333333333,1.0,,0.2857142857142857,0.5,,1.0,,1.0,,,0.01098901098901099,,0.012658227848101266,,,,1.0,,,,True
1627846,1610612756,Abdel Nader,Abdel Nader,1627846,PHX,6620.0,110,-9.0,236,236,38.0,67.0,22,472,2.0,6.0,,,,,,8.0,,,5.0,,1.0,4.0,,,,,2.0,14.0,2.0,9.0,4.0,14.0,243,,,,,,,,,1.0,1.0,,3.0,2.0,2.0,6.0,,,1.0,3.0,1.0,2.0,1.0,3.0,4.0,,3.0,,1.0,,11.0,1.0,1.0,11.0,5.0,2.0,18.0,2.0,20.0,1.0,4.0,2.0,2.0,6.0,2.0,5.0,4.0,1.0,1.0,,,10.0,2.0,1.0,5.0,15.0,1.0,,,10.0,,2.0,6.0,,,3.0,,,2.0,,1.0,,,1.0,2.0,2.0,3.0,38.0,1.0,,0.5,0.5,1.0,0.2222222222222222,,1.0,0.25,0.14285714285714285,,,0.21739130434782608,,1.5,0.2692307692307692,,1.5,0.391304347826087,0.14285714285714285,0.16666666666666666,0.125,13.846153846153845,0.6,0.3333333333333333,0.08771929824561403,0.017241379310344827,0.22916666666666666,0.02127659574468085,0.1523809523809524,0.01904761904761905,0.04,,0.030303030303030304,0.1111111111111111,0.037037037037037035,0.16666666666666666,0.2647058823529412,0.14285714285714285,0.06666666666666667,1.0,0.2608695652173913,0.3333333333333333,0.4,0.34782608695652173,,,,,,,,0.21739130434782608,0.17391304347826086,0.25,0.25,1.0,,,,,,,,,,,0.6521739130434783,0.3333333333333333,0.5416904761904762,,0.61095,0.11538461538461539,0.17647058823529413,,,0.21428571428571427,3.792857142857143,28.811111111111114,0.16101694915254236,,0.5,1.0,1.0,1.0,,,,0.2,0.2,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,True
1629661,1610612756,Cameron Johnson,Cameron Johnson,1629661,PHX,44777.0,746,3.0,1541,1562,346.0,363.0,181,3103,41.0,54.0,9.0,11.0,10.0,11.0,15.0,38.0,2.0,15.0,54.0,3.0,44.0,116.0,3.0,10.0,8.0,23.0,58.0,107.0,67.0,170.0,37.0,354.0,1659,11.0,16.0,5.0,13.0,4.0,41.0,11.0,17.0,15.0,35.0,8.0,75.0,66.0,50.0,201.0,,14.0,2.0,114.0,44.0,10.0,21.0,22.0,43.0,12.0,10.0,10.0,9.0,2.0,108.0,11.0,11.0,46.0,55.0,5.0,106.0,22.0,128.0,3.0,27.0,19.0,8.0,16.0,2.0,11.0,11.0,5.0,5.0,,2.0,27.0,1.0,5.0,24.0,39.0,1.0,3.0,,52.0,,5.0,44.0,10.0,,24.0,2.0,1.0,8.0,1.0,2.0,,,6.0,9.0,4.0,75.0,344.0,4.0,1.0,0.5689655172413793,0.6470588235294118,1.0,0.3941176470588235,0.38461538461538464,0.42857142857142855,0.39880952380952384,0.5420560747663551,0.6875,0.6470588235294118,0.572202166064982,0.6379310344827587,0.6442307692307693,0.6040955631399317,0.6833333333333333,0.6696428571428571,0.6137184115523465,0.09345794392523364,0.09259259259259259,0.13157894736842105,18.21286283437678,0.5925925925925926,0.125,0.13414634146341464,0.02756892230576441,0.1393939393939394,0.030054644808743168,0.13648648648648648,0.02875816993464052,0.015873015873015872,0.020100502512562814,0.029304029304029304,0.1271186440677966,0.14130434782608695,0.12962962962962962,0.13409961685823754,0.15942028985507245,0.021897810218978103,0.4444444444444444,0.19494584837545126,0.7592592592592593,0.8367346938775511,0.1371841155234657,0.39473684210526316,0.45454545454545453,0.6666666666666666,0.05415162454873646,0.13333333333333333,0.13333333333333333,0.5,0.19494584837545126,0.4187725631768953,0.3793103448275862,0.3893805309734513,1.0,0.3793103448275862,0.8181818181818182,0.10344827586206896,0.3448275862068966,0.3,1.0,0.21153846153846154,0.9090909090909091,0.4423076923076923,0.34782608695652173,0.8086642599277978,0.38596491228070173,0.5327898181818183,0.5339794117647059,0.5521372549019606,0.08904109589041095,0.19834710743801653,0.011695906432748537,0.11581920903954802,0.211864406779661,6.12336448598131,25.605294117647055,0.2245295262816353,0.03225806451612903,0.5365853658536586,23.0,7.0,12.0,,,,0.42592592592592593,0.42592592592592593,1.0,0.2222222222222222,0.23076923076923078,0.5833333333333334,2.0,3.0,4.0,1.0,,,0.01764705882352941,,0.02586206896551724,0.06756756756756757,0.6666666666666666,1.0,,1.0,,,True
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,40205.0,670,133.0,1365,1373,193.0,240.0,127,2738,41.0,62.0,2.0,6.0,5.0,7.0,33.0,65.0,2.0,15.0,37.0,5.0,13.0,36.0,,2.0,1.0,5.0,76.0,142.0,28.0,73.0,35.0,271.0,1431,3.0,16.0,1.0,7.0,2.0,11.0,7.0,14.0,4.0,11.0,6.0,32.0,108.0,44.0,81.0,3.0,2.0,,36.0,13.0,9.0,21.0,18.0,39.0,12.0,6.0,12.0,7.0,2.0,96.0,10.0,11.0,29.0,38.0,3.0,70.0,22.0,92.0,5.0,32.0,28.0,4.0,14.0,5.0,8.0,8.0,2.0,6.0,,,22.0,,3.0,14.0,29.0,,2.0,1.0,40.0,,4.0,42.0,8.0,,25.0,,,5.0,2.0,2.0,1.0,,3.0,7.0,6.0,32.0,189.0,4.0,,0.7105263157894737,0.72,0.9642857142857143,0.3835616438356164,0.14285714285714285,0.36363636363636365,0.3835616438356164,0.5352112676056338,0.1875,0.5,0.5488372093023256,0.1956521739130435,0.52,0.584051724137931,0.22916666666666666,0.5714285714285714,0.3395348837209302,0.06338028169014084,0.08064516129032258,0.06153846153846154,16.743572841133815,0.6363636363636364,0.13043478260869565,0.10160427807486631,0.03125,0.09731543624161074,0.03424657534246575,0.09970238095238096,0.03260869565217391,0.02197802197802198,0.03389830508474576,0.04128440366972477,0.049019607843137254,0.11413043478260869,0.13636363636363635,0.10043668122270742,0.08695652173913043,0.049019607843137254,0.8571428571428571,0.28837209302325584,0.6612903225806451,0.7192982456140351,0.3023255813953488,0.5076923076923077,0.5409836065573771,0.6666666666666666,0.06976744186046512,0.13333333333333333,0.13333333333333333,1.0,0.17209302325581396,0.16744186046511628,0.3611111111111111,0.3611111111111111,0.9230769230769231,0.2608695652173913,0.3333333333333333,0.21739130434782608,0.08695652173913043,,,0.28,0.7142857142857143,0.2,0.2,0.627906976744186,0.3611111111111111,0.5262797674418606,0.5169750000000001,0.5130939999999999,0.10775862068965517,0.15723270440251572,,0.04059040590405904,0.11808118081180811,6.988028169014084,24.486301369863018,0.1413919413919414,0.013513513513513514,0.7317073170731707,15.0,3.0,6.0,1.0,,0.03571428571428571,0.40540540540540543,0.40540540540540543,1.0,0.5,0.24,0.5,1.0,,,,,,,,,0.03571428571428571,0.2,1.0,,1.0,,,True
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,40037.0,667,54.0,1390,1406,347.0,395.0,152,2796,42.0,77.0,6.0,8.0,10.0,22.0,49.0,117.0,11.0,22.0,8.0,1.0,37.0,109.0,3.0,7.0,6.0,24.0,102.0,216.0,39.0,117.0,40.0,361.0,1459,8.0,17.0,3.0,8.0,1.0,26.0,27.0,61.0,7.0,27.0,20.0,95.0,42.0,162.0,72.0,45.0,6.0,1.0,108.0,37.0,16.0,83.0,65.0,148.0,41.0,24.0,43.0,32.0,8.0,361.0,3.0,8.0,37.0,42.0,3.0,82.0,11.0,93.0,7.0,23.0,15.0,8.0,39.0,6.0,25.0,19.0,4.0,14.0,2.0,2.0,58.0,5.0,11.0,28.0,66.0,,3.0,5.0,55.0,,7.0,49.0,7.0,1.0,22.0,1.0,4.0,11.0,1.0,2.0,1.0,,9.0,12.0,9.0,95.0,347.0,7.0,4.0,0.20588235294117646,0.21212121212121213,0.6153846153846154,0.3333333333333333,0.375,0.25925925925925924,0.33620689655172414,0.4722222222222222,0.47058823529411764,0.4426229508196721,0.481981981981982,0.5,0.42613636363636365,0.509915014164306,0.5,0.4797979797979798,0.35135135135135137,0.07407407407407407,0.07792207792207792,0.06837606837606838,26.161680458306808,0.6724137931034483,0.08333333333333333,0.11538461538461539,0.022535211267605635,0.12052117263843648,0.009708737864077669,0.11773472429210134,0.016566265060240965,0.026785714285714284,0.022099447513812154,0.004464285714285714,0.07547169811320754,0.10119047619047619,0.18888888888888888,0.132,0.07017543859649122,0.041176470588235294,0.75,0.23123123123123124,0.5454545454545454,0.5915492957746479,0.35135135135135137,0.4188034188034188,0.44954128440366975,0.1836734693877551,0.06606606606606606,0.5,0.55,0.09090909090909091,0.024024024024024024,0.32732732732732733,0.3394495412844037,0.34579439252336447,0.5945945945945946,0.32,0.75,0.04,0.28,0.42857142857142855,0.6666666666666666,0.25,0.45454545454545453,0.2727272727272727,0.25,0.5825825825825826,0.3425925925925926,0.4900134036144579,0.51858125,0.4738511494252874,0.0659025787965616,0.09523809523809523,0.00847457627118644,0.07202216066481995,0.2631578947368421,6.7370370370370365,26.404273504273505,0.24964028776978417,0.023529411764705882,0.2619047619047619,2.0,1.0,3.0,,0.09090909090909091,,0.25,0.25,1.0,0.16666666666666666,0.03409090909090909,0.3333333333333333,,2.0,4.0,,,,0.017094017094017096,,0.01834862385321101,0.016129032258064516,,,,,,,True
1630188,1610612756,Jalen Smith,Jalen Smith,1630188,PHX,8744.0,146,15.0,294,303,109.0,85.0,42,597,8.0,11.0,1.0,1.0,2.0,3.0,9.0,20.0,1.0,6.0,3.0,1.0,1.0,10.0,,,,2.0,18.0,37.0,2.0,13.0,21.0,63.0,316,7.0,10.0,,1.0,5.0,19.0,6.0,13.0,,3.0,7.0,19.0,28.0,8.0,6.0,,4.0,,10.0,1.0,6.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,9.0,11.0,20.0,15.0,3.0,38.0,20.0,58.0,3.0,4.0,3.0,1.0,5.0,1.0,3.0,6.0,,2.0,1.0,,11.0,4.0,5.0,8.0,19.0,,2.0,3.0,23.0,3.0,2.0,25.0,1.0,,12.0,,,10.0,,4.0,,,6.0,10.0,5.0,19.0,109.0,2.0,,0.7777777777777778,0.875,1.0,0.15384615384615385,,,0.15384615384615385,0.4864864864864865,0.7,0.46153846153846156,0.42,0.6363636363636364,0.375,0.5163934426229508,0.6785714285714286,0.5,0.26,0.16216216216216217,0.18181818181818182,0.15,21.176470588235293,0.45454545454545453,0.3,0.19736842105263158,0.171875,0.28169014084507044,0.12162162162162163,0.23809523809523808,0.14492753623188406,,0.2571428571428571,0.11320754716981132,0.05263157894736842,0.23076923076923078,0.2777777777777778,0.2777777777777778,0.29411764705882354,0.125,0.5,0.22,0.7272727272727273,0.8888888888888888,0.4,0.45,0.5294117647058824,0.6666666666666666,0.12,0.16666666666666666,0.2,1.0,0.06,0.2,0.1,0.1,1.0,0.09090909090909091,1.0,0.09090909090909091,,,,0.1875,0.6666666666666666,0.125,,0.48,0.1,0.4575050000000001,0.4164125,0.41326875,0.19672131147540983,0.25,,0.30158730158730157,0.30158730158730157,7.102702702702705,25.192307692307693,0.3707482993197279,0.14285714285714285,0.875,1.0,,1.0,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,1.0,,0.0625,,,,,,1.0,,,,,0.14285714285714285,,,,,1.0,,True
