EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,PenaltyArc3FGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,PenaltyArc3FGM,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,PenaltyArc3Accuracy,SecondChanceArc3FGA,PtsUnassisted3s,LongMidRangeAssists,FTDefRebounds,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefFTReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SecondChanceArc3Frequency,ShortMidRangeFGM,LongMidRangeFGM,ShortMidRangeAssists,LostBallSteals,Offensive Fouls,Loose Ball Fouls Drawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,HeaveAttempts,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffShortMidRangeReboundPct,BlocksRecoveredPct,Fg3aBlocked,BlockedShortMidRange,FG3APctBlocked,Corner3PctBlocked,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceFtPoints,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,Travels,NonShootingPenaltyNonTakeFouls,SelfOReb,SelfORebPct,on,SecondChanceArc3FGM,Loose Ball Fouls,Charge Fouls Drawn,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Charge Fouls,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Clear Path Fouls
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,1471.0,25,-2.0,52,52,4.0,16.0,7,104,,2.0,,2.0,16.0,56,,2.0,,,,,,,,,2.0,2.0,2.0,4.0,,,,0.4666666666666667,0.5,0.13333333333333333,28.333333333333336,0.13333333333333333,,,,0.2,,0.45300000000000007,26.4,0.07692307692307693,1.0,1.0,1.0,1.0,10.0,,7.0,13.0,2.0,3.0,3.0,6.0,,,,8.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,,,0.5384615384615384,1.0,1.0,1.0,,0.05555555555555555,0.03225806451612903,0.3333333333333333,0.06666666666666667,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,,,0.0625,,0.375,,8.738461538461538,,,2.0,,,,,,,,,,,,6.0,,,,,,,1.0,,1.0,,0.42857142857142855,0.5,,,,,,,,,,,,,,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,0.6,0.6,0.5,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,1862.0,31,-1.0,64,63,16.0,33.0,15,127,,3.0,1.0,4.0,9.0,71,3.0,3.0,,2.0,3.0,5.0,2.0,1.0,,13.0,1.0,1.0,,16.0,1.0,0.25,0.25,0.375,0.375,0.3333333333333333,15.66265060240964,0.25,,,,0.8333333333333334,,0.6282041666666667,25.275,0.25,2.0,6.0,,,,,3.0,8.0,,1.0,1.0,5.0,,,4.0,,,2.0,3.0,10.0,2.0,3.0,,,4.0,0.375,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.07142857142857142,0.06666666666666667,,0.5,0.3333333333333333,0.4,,,,,0.6255666666666667,,,0.5555555555555556,0.4444444444444444,5.3625,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,3.0,,6.0,,4.0,3.0,7.0,1.0,,,,1.0,,1.0,1.0,0.5,,0.6666666666666666,0.6666666666666666,1.0,,0.16666666666666666,0.2857142857142857,0.21875,0.08695652173913043,1.0,0.25,1.0,0.16666666666666666,0.08333333333333333,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,,,0.3626,,1.0,0.058823529411764705,,,1.0,,,,1.0,1.0,,,,,0.125,,0.3333333333333333,,1.0,2.0,,,,,,,0.5,0.5,,,1.0,,1.0,1.0,0.125,1.0,,1.0,,,,,,1.0,0.125,0.16666666666666666,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629633,1610612763,Jarrett Culver,Jarrett Culver,1629633,MEM,1236.0,21,8.0,44,42,14.0,30.0,8,86,1.0,2.0,1.0,3.0,13.0,40,3.0,2.0,1.0,2.0,,2.0,,,,4.0,,,4.0,14.0,1.0,0.3333333333333333,0.3333333333333333,0.6428571428571429,0.7222222222222222,0.42857142857142855,16.363636363636363,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,0.5,0.45242857142857146,25.066666666666666,0.3181818181818182,,,,,3.0,1.0,3.0,4.0,4.0,,,1.0,2.0,1.0,1.0,6.0,,1.0,1.0,4.0,,,5.0,2.0,1.0,0.75,,,0.16666666666666666,0.16666666666666666,0.0625,0.03571428571428571,,,,,0.42857142857142855,,,0.5,0.540525,0.25,0.4,0.07692307692307693,0.07692307692307693,8.125,,,1.0,,1.0,,1.0,,1.0,,2.0,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.07142857142857142,,0.2,,0.14285714285714285,0.14285714285714285,,,,,0.5,,,,,0.5,,0.50715,,,,,,1.0,,,,,,,1.0,,,,0.6666666666666666,0.5,2.0,1.0,2.0,,,1.0,0.6666666666666666,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,0.25,,,,1.0,1.0,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,
1629681,1610612763,Killian Tillie,Killian Tillie,1629681,MEM,1415.0,24,,52,50,16.0,21.0,8,102,,3.0,,4.0,,44,,3.0,,,,,,,,,3.0,2.0,,16.0,,,,,,0.5714285714285714,12.5,0.42857142857142855,,,,0.5714285714285714,,0.4833214285714286,25.05,0.3076923076923077,,,,,2.0,2.0,,3.0,,,,,3.0,,,,,3.0,3.0,5.0,,1.0,,,,,,,,,0.14285714285714285,0.08333333333333333,0.25,,,,0.2857142857142857,,,0.5,0.5010875,,,,,10.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,2.0,,2.0,,,1.0,,1.0,,,,,,,,,,,0.25,0.09523809523809523,0.11764705882352941,,0.25,,0.14285714285714285,0.14285714285714285,,,,,,,,,,0.25,,0.45585,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,2.0,2.0,2.0,1.0,,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,
1630583,1610612763,Santi Aldama,Santi Aldama,1630583,MEM,2097.0,35,-2.0,74,71,17.0,40.0,13,145,1.0,8.0,1.0,8.0,17.0,72,3.0,8.0,1.0,,3.0,3.0,2.0,1.0,,9.0,,,2.0,17.0,1.0,0.125,0.125,0.375,0.40476190476190477,0.4,23.076923076923077,0.4,0.125,0.125,1.0,0.65,0.125,0.5258552631578948,27.912499999999998,0.22972972972972974,4.0,5.0,3.0,3.0,7.0,2.0,6.0,12.0,2.0,3.0,5.0,6.0,2.0,2.0,7.0,6.0,4.0,4.0,4.0,9.0,1.0,3.0,3.0,2.0,7.0,0.5,0.6,0.6,0.6,0.5833333333333334,0.13793103448275862,0.08,0.2,0.25,0.8,1.0,0.35,0.6,1.0,0.4,0.52218,0.09523809523809523,0.15384615384615385,0.35294117647058826,0.4117647058823529,5.733333333333333,1.0,2.0,,,,,,,,,,1.0,3.0,1.0,6.0,,1.0,4.0,5.0,,,,,,,0.5,0.75,,0.5,0.3333333333333333,0.5,,,0.2222222222222222,0.06666666666666667,0.15151515151515152,0.125,,,0.5,,,,,,0.3333333333333333,,,,0.4,0.5,,,,1.0,,,,0.5,,,,,,,,1.0,,,0.1111111111111111,0.5,,2.0,,,,,,0.2857142857142857,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,1.0,0.08333333333333333,0.2,0.5,,,,,,,1.0,0.09090909090909091,True,,,,,,,,,,,,,,,,,,,,
1630582,1610612763,Yves Pons,Yves Pons,1630582,MEM,165.0,3,-3.0,6,5,,5.0,2,11,,,,,,5,,,,,,,,,,,,,,,,,,,,,12.5,,,,,1.0,,0.9208,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,0.16666666666666666,,1.0,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,91963.2,1533,258.0,3139,3149,858.0,721.0,433,6288,62.0,159.0,79.0,204.0,629.0,3392,198.0,159.0,62.0,178.0,140.0,318.0,95.0,45.0,93.0,776.0,65.0,50.0,72.0,847.0,0.8354430379746836,0.3872549019607843,0.3872549019607843,0.5217785843920145,0.5389273356401384,0.3702359346642468,17.064471879286693,0.2885662431941924,0.389937106918239,0.3924050632911392,0.7903225806451613,0.4954627949183303,0.389937106918239,0.49012627272727266,25.300000000000004,0.2733354571519592,40.0,69.0,5.0,5.0,224.0,45.0,169.0,347.0,54.0,20.0,29.0,85.0,57.0,26.0,186.0,214.0,2.0,10.0,17.0,176.0,13.0,32.0,66.0,19.0,180.0,0.48703170028818443,0.6896551724137931,0.6640625,0.6640625,0.5441176470588235,0.015082956259426848,0.010786802030456852,0.012658227848101266,0.12522686025408347,0.5797101449275363,0.6779661016949152,0.40653357531760437,0.078125,1.0,0.28662420382165604,0.47290127388535036,0.033628318584070796,0.05263157894736842,0.13513513513513514,0.2957074721780604,9.245244956772337,16.0,25.0,54.0,17.0,45.0,2.0,11.0,2.0,12.0,15.0,35.0,53.0,100.0,18.0,124.0,,84.0,73.0,159.0,30.0,7.0,15.0,10.0,45.0,4.0,0.3668639053254438,0.36904761904761907,0.42857142857142855,0.3157894736842105,0.53,0.5095541401273885,0.6666666666666666,,0.08784596871239471,0.12481426448736999,0.10438829787234043,0.015841584158415842,0.1357142857142857,0.11942959001782531,0.425,0.09800362976406533,0.08166969147005444,0.37777777777777777,0.38636363636363635,1.0,0.4,0.171875,0.18181818181818182,1.0,0.1592356687898089,0.64,0.07643312101910828,0.16666666666666666,0.4797038461538462,16.0,7.0,0.007667031763417305,0.003472222222222222,0.35555555555555557,24.0,39.0,17.0,2.0,20.0,13.0,3.0,5.0,6.0,0.023809523809523808,0.09467455621301775,0.06232294617563739,0.375,103.0,26.0,68.0,15.0,2.0,1.0,0.45982142857142855,0.4724770642201835,0.34951456310679613,0.48148148148148145,0.48148148148148145,,13.0,2.0,,2.0,2.0,0.00998003992015968,1.0,2.0,2.0,0.00980392156862745,0.022222222222222223,2.0,,,16.0,0.04610951008645533,0.14492753623188406,0.15178571428571427,0.34615384615384615,,6.0,0.026785714285714284,1.0,2.0,4.0,0.014285714285714285,False,13.0,2.0,1.0,0.006289308176100629,0.008064516129032258,0.5416666666666666,0.6153846153846154,,,,,,,,,,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,53101.0,885,206.0,1827,1832,374.0,345.0,261,3659,37.0,124.0,46.0,149.0,590.0,1982,114.0,121.0,37.0,65.0,23.0,88.0,18.0,5.0,38.0,199.0,36.0,21.0,109.0,366.0,0.8260869565217391,0.3087248322147651,0.3150684931506849,0.4752851711026616,0.5176991150442478,0.2832699619771863,28.894117647058824,0.23574144486692014,0.29838709677419356,0.3008130081300813,0.7837837837837838,0.5418250950570342,0.30578512396694213,0.5003028680688334,26.034228187919467,0.2047071702244116,85.0,136.0,9.0,16.0,168.0,26.0,181.0,377.0,90.0,20.0,35.0,54.0,32.0,19.0,103.0,192.0,16.0,10.0,29.0,102.0,46.0,105.0,106.0,47.0,101.0,0.48010610079575594,0.5714285714285714,0.5444444444444444,0.5638297872340425,0.51,0.03067484662576687,0.032329988851727984,0.04225352112676056,0.2585551330798479,0.625,0.68,0.3193916349809886,0.35555555555555557,0.5625,0.2826086956521739,0.48509044943820223,0.0873440285204991,0.11463414634146342,0.09152542372881356,0.17457627118644067,8.209814323607423,14.0,22.0,73.0,9.0,25.0,,,2.0,6.0,3.0,10.0,30.0,60.0,8.0,170.0,,35.0,37.0,73.0,23.0,2.0,27.0,15.0,50.0,6.0,0.4696132596685083,0.4913294797687861,0.3,0.25,0.5,0.45652173913043476,0.46,,0.07838983050847458,0.09234828496042216,0.0846063454759107,0.027450980392156862,0.06741573033707865,0.10031347962382445,0.4823529411764706,0.13878326996197718,0.04752851711026616,0.36,0.36,1.0,0.2222222222222222,,,,0.2391304347826087,0.6363636363636364,0.06521739130434782,0.3333333333333333,0.5025442857142858,6.0,19.0,0.03327495621716287,0.032432432432432434,0.23076923076923078,10.0,24.0,2.0,1.0,8.0,12.0,16.0,14.0,6.0,0.023809523809523808,0.0913978494623656,0.07106598984771574,0.2222222222222222,65.0,31.0,25.0,15.0,4.0,1.0,0.3869047619047619,0.42207792207792205,0.38461538461538464,0.4246575342465753,0.4305555555555556,3.0,4.0,8.0,4.0,8.0,4.0,0.03278688524590164,0.5,1.0,4.0,0.006711409395973154,,9.0,2.0,0.013245033112582781,26.0,0.06896551724137931,0.08088235294117647,0.05,0.6129032258064516,5.0,2.0,0.08333333333333333,4.0,9.0,9.0,0.03383458646616541,False,3.0,5.0,2.0,0.008064516129032258,0.037037037037037035,0.3,1.0,2.0,4.0,1.0,1.0,0.0136986301369863,,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,127274.2,2121,364.0,4387,4372,840.0,715.0,633,8759,109.0,327.0,128.0,399.0,1268.0,4773,378.0,326.0,109.0,52.0,33.0,85.0,22.0,11.0,30.0,203.0,73.0,43.0,281.0,814.0,0.984375,0.3208020050125313,0.32160804020100503,0.47771317829457366,0.536864406779661,0.3866279069767442,25.4863813229572,0.3168604651162791,0.3333333333333333,0.34169278996865204,0.981651376146789,0.6724806201550387,0.3343558282208589,0.5136255339805826,25.7172932330827,0.19147481194438112,170.0,295.0,33.0,63.0,327.0,49.0,301.0,633.0,282.0,52.0,98.0,191.0,59.0,70.0,212.0,262.0,56.0,42.0,118.0,453.0,135.0,271.0,343.0,153.0,210.0,0.4755134281200632,0.5306122448979592,0.5488721804511278,0.6161290322580645,0.5611702127659575,0.045307443365695796,0.05024674742036788,0.05581395348837209,0.2858527131782946,0.576271186440678,0.6640625,0.3168604651162791,0.47368421052631576,0.5238095238095238,0.3310810810810811,0.504289455782313,0.13989637305699482,0.20372836218375498,0.15063091482649843,0.167192429022082,5.0680884676145315,25.0,42.0,11.0,19.0,72.0,2.0,7.0,,10.0,14.0,35.0,44.0,89.0,18.0,340.0,6.0,160.0,160.0,335.0,54.0,6.0,76.0,25.0,130.0,17.0,0.5647840531561462,0.6227106227106227,0.4,0.3050847457627119,0.4943820224719101,0.4797297297297297,0.4153846153846154,0.05454545454545454,0.137221269296741,0.16032064128256512,0.1478743068391867,0.042134831460674156,0.15942028985507245,0.15980629539951574,0.5764705882352941,0.01065891472868217,0.06976744186046512,0.2638888888888889,0.2714285714285714,1.0,0.12121212121212122,0.05263157894736842,0.2857142857142857,1.0,0.28378378378378377,0.5952380952380952,0.06756756756756757,,0.5183375,18.0,70.0,0.053763440860215055,0.07096774193548387,0.3673469387755102,28.0,6.0,8.0,15.0,29.0,17.0,10.0,35.0,1.0,0.14018691588785046,0.11895161290322581,0.1468682505399568,0.21052631578947367,125.0,6.0,14.0,30.0,41.0,14.0,0.382262996941896,0.44802867383512546,0.528,0.5454545454545454,0.6,1.0,22.0,167.0,112.0,177.0,86.0,0.04492753623188406,0.4858757062146893,10.0,52.0,0.02506265664160401,0.027777777777777776,6.0,9.0,0.022113022113022112,88.0,0.13902053712480253,0.13220338983050847,0.16279069767441862,1.0,45.0,20.0,0.14678899082568808,6.0,12.0,30.0,0.060240963855421686,False,12.0,25.0,,0.024464831804281346,0.04081632653061224,0.42857142857142855,0.9166666666666666,2.0,11.0,,2.0,0.09090909090909091,1.0,10.0,5.0,5.0,3.0,6.0,3.0,
1629001,1610612763,De'Anthony Melton,De'Anthony Melton,1629001,MEM,98883.0,1648,222.0,3462,3468,1245.0,1124.0,501,6930,106.0,307.0,137.0,369.0,781.0,3773,351.0,304.0,106.0,125.0,68.0,193.0,49.0,19.0,76.0,454.0,104.0,73.0,97.0,1230.0,0.8540145985401459,0.3712737127371274,0.3743169398907104,0.5029027576197388,0.5248990578734859,0.5355587808417998,21.039664942103965,0.4455732946298984,0.34527687296416937,0.3509933774834437,0.8301886792452831,0.7358490566037735,0.34868421052631576,0.5287974489795917,25.805149051490506,0.3596187175043328,76.0,138.0,13.0,23.0,122.0,112.0,141.0,320.0,88.0,18.0,37.0,89.0,134.0,47.0,304.0,150.0,26.0,23.0,63.0,325.0,66.0,128.0,118.0,42.0,297.0,0.440625,0.4864864864864865,0.525974025974026,0.5426829268292683,0.5333333333333333,0.03221288515406162,0.03464474456840869,0.031446540880503145,0.20029027576197386,0.5507246376811594,0.6229508196721312,0.17706821480406387,0.2987012987012987,0.5652173913043478,0.4357976653696498,0.5273885826771655,0.06060606060606061,0.11797752808988764,0.11395646606914213,0.3892445582586428,7.366875,34.0,58.0,60.0,31.0,62.0,5.0,9.0,11.0,22.0,15.0,40.0,58.0,123.0,47.0,132.0,4.0,125.0,121.0,262.0,79.0,6.0,32.0,27.0,111.0,6.0,0.46808510638297873,0.515625,0.375,0.35074626865671643,0.4715447154471545,0.5,0.7117117117117117,0.034482758620689655,0.13908045977011493,0.16937669376693767,0.15298507462686567,0.032432432432432434,0.21666666666666667,0.1713810316139767,0.5526315789473685,0.08708272859216255,0.0899854862119013,0.5,0.5,0.9354838709677419,0.23076923076923078,0.11688311688311688,0.5555555555555556,0.6,0.22568093385214008,0.5862068965517241,0.08560311284046693,0.5,0.5478764150943397,36.0,36.0,0.03640040444893832,0.04297994269340974,0.32142857142857145,31.0,60.0,11.0,16.0,52.0,37.0,6.0,6.0,2.0,0.16494845360824742,0.12084592145015106,0.116991643454039,0.4025974025974026,47.0,18.0,38.0,31.0,6.0,3.0,0.38524590163934425,0.42342342342342343,0.3191489361702128,0.3,0.3050847457627119,3.0,17.0,36.0,18.0,38.0,25.0,0.02912621359223301,0.6578947368421053,5.0,18.0,0.013550135501355014,,5.0,2.0,0.005405405405405406,28.0,0.0875,0.11594202898550725,0.16058394160583941,0.5,8.0,12.0,0.09016393442622951,10.0,16.0,15.0,0.04132231404958678,False,10.0,6.0,1.0,0.016286644951140065,0.048,0.3225806451612903,1.0,2.0,1.0,,,0.016666666666666666,1.0,2.0,2.0,,,2.0,,
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,73290.0,1222,178.0,2572,2600,964.0,858.0,346,5172,2.0,5.0,5.0,20.0,650.0,2827,15.0,5.0,2.0,52.0,34.0,86.0,29.0,5.0,31.0,206.0,37.0,24.0,108.0,950.0,1.0,0.25,0.25,0.65625,0.6714876033057852,0.046296296296296294,17.389841910528087,0.011574074074074073,0.4,0.4,1.0,0.6134259259259259,0.4,0.5643505787037036,23.645000000000003,0.374805598755832,184.0,245.0,66.0,97.0,155.0,1.0,276.0,412.0,83.0,72.0,108.0,154.0,5.0,43.0,211.0,162.0,104.0,41.0,134.0,341.0,57.0,119.0,127.0,59.0,209.0,0.6699029126213593,0.6666666666666666,0.6545454545454545,0.6470588235294118,0.6205882352941177,0.08333333333333333,0.10749185667752444,0.08396946564885496,0.5671296296296297,0.7510204081632653,0.8070175438596491,0.3587962962962963,0.8818181818181818,0.6804123711340206,0.006993006993006993,0.5578968531468533,0.12738853503184713,0.13082039911308205,0.23692307692307693,0.32461538461538464,4.343446601941746,60.0,83.0,12.0,3.0,15.0,,1.0,,4.0,,2.0,84.0,138.0,,390.0,2.0,93.0,97.0,207.0,11.0,2.0,22.0,7.0,33.0,5.0,0.7065217391304348,0.8705357142857143,,,0.6086956521739131,0.5874125874125874,0.3333333333333333,0.02666666666666667,0.14349112426035504,0.16006884681583478,0.1511535401750199,0.08310249307479224,0.205607476635514,0.1496881496881497,0.6684782608695652,0.027777777777777776,0.034722222222222224,0.2,0.2,1.0,0.15151515151515152,0.00909090909090909,,,0.5804195804195804,0.7228915662650602,0.027972027972027972,,0.6201156976744184,,91.0,0.12364130434782608,0.1684981684981685,,1.0,,6.0,17.0,4.0,12.0,4.0,20.0,,0.19767441860465115,0.10784313725490197,0.1596958174904943,0.00909090909090909,86.0,6.0,15.0,13.0,10.0,10.0,0.5548387096774193,0.589041095890411,0.7674418604651163,0.5,0.5,,13.0,66.0,45.0,67.0,45.0,0.09973753280839895,0.6716417910447762,,20.0,,,2.0,1.0,0.05,26.0,0.06310679611650485,0.06938775510204082,0.21,1.0,10.0,11.0,0.05806451612903226,4.0,17.0,11.0,0.08943089430894309,False,,18.0,,,0.08536585365853659,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,
1630214,1610612763,Xavier Tillman,Xavier Tillman,1630214,MEM,40350.0,672,-19.0,1376,1385,487.0,408.0,183,2761,5.0,33.0,10.0,46.0,244.0,1498,27.0,33.0,5.0,37.0,22.0,59.0,18.0,4.0,17.0,140.0,48.0,34.0,51.0,485.0,0.9,0.21739130434782608,0.21739130434782608,0.4784688995215311,0.5104602510460251,0.22009569377990432,16.959798994974875,0.15789473684210525,0.15151515151515152,0.15151515151515152,0.8,0.6794258373205742,0.15151515151515152,0.5368440191387559,24.856521739130443,0.3539244186046512,58.0,96.0,17.0,32.0,61.0,11.0,85.0,163.0,44.0,18.0,34.0,49.0,17.0,11.0,88.0,54.0,34.0,28.0,64.0,152.0,37.0,61.0,69.0,34.0,88.0,0.5214723926380368,0.5294117647058824,0.5131578947368421,0.5697674418604651,0.55,0.09061488673139159,0.093841642228739,0.07352941176470588,0.45933014354066987,0.6041666666666666,0.6904761904761905,0.291866028708134,0.8421052631578947,0.53125,0.1527777777777778,0.5271472222222221,0.1452991452991453,0.18085106382978725,0.20081967213114754,0.36065573770491804,4.849693251533742,21.0,32.0,6.0,5.0,13.0,1.0,1.0,3.0,6.0,1.0,4.0,31.0,55.0,5.0,116.0,,39.0,40.0,88.0,14.0,1.0,17.0,7.0,31.0,4.0,0.6823529411764706,0.8529411764705882,0.25,0.29411764705882354,0.5636363636363636,0.5347222222222222,0.45161290322580644,,0.13114754098360656,0.13402061855670103,0.1325503355704698,0.0954356846473029,0.061224489795918366,0.11637931034482758,0.6206896551724138,0.028708133971291867,0.06220095693779904,0.38461538461538464,0.38461538461538464,1.0,,0.02631578947368421,1.0,1.0,0.4444444444444444,0.65625,0.08333333333333333,0.5,0.6036913043478263,2.0,36.0,0.09651474530831099,0.0859375,0.18181818181818182,3.0,3.0,9.0,9.0,7.0,8.0,,9.0,,0.25,0.13076923076923078,0.15873015873015872,0.07894736842105263,26.0,1.0,11.0,14.0,10.0,5.0,0.4262295081967213,0.4482758620689655,0.8076923076923077,0.16666666666666666,0.16666666666666666,,5.0,14.0,9.0,15.0,5.0,0.0913978494623656,0.3333333333333333,,4.0,,,,,,15.0,0.09202453987730061,0.125,0.2033898305084746,1.0,10.0,5.0,0.04918032786885246,3.0,3.0,11.0,0.1134020618556701,False,,3.0,,,0.13559322033898305,,,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,,
