EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Arc3FGA,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,Arc3Frequency,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGM,AtRimAssists,FTDefRebounds,BadPassSteals,2pt And 1 Free Throw Trips,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsUnassisted2s,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,FTOffRebounds,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,LongMidRangePctBlocked,PtsUnassisted3s,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SelfOReb,SelfORebPct,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceCorner3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,HeaveAttempts,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Corner3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes,OffensiveGoaltends
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,1416.0,24,51,52,19,10.0,4.0,103,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,9.0,55,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,1.125,1.0,0.3333333333333333,8.928571428571427,1.0,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.15,0.05263157894736842,0.3333333333333333,0.25,0.1111111111111111,0.2,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7259833333333333,0.7967,0.25,0.3333333333333333,0.4444444444444444,1.05,22.9,0.37254901960784315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627936,1610612741,Alex Caruso,Alex Caruso,1627936,CHI,650.0,11,23,24,3,5.0,1.0,47,,1.0,,,,1.0,,1.0,,3.0,,,28,,,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,3,,,,,,,,,,,,0.75,20.833333333333336,1.0,,0.125,,0.07142857142857142,,,,,0.5,0.25,,,,0.25,,,,,,1.0,0.5146375,,,,,3.3,26.166666666666668,0.13043478260869565,-6.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628366,1610612741,Lonzo Ball,Lonzo Ball,1628366,CHI,1175.0,20,40,37,12,4.0,3.0,77,,,,,,,2.0,3.0,1.0,4.0,1.0,8.0,43,2.0,3.0,8.0,4.0,3.0,,3.0,,4.0,,4.0,5.0,3.0,2.0,,2.0,,,1.0,1.0,1.0,8.0,12,1.0,1.0,1.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5714285714285714,0.5714285714285714,0.5714285714285714,20.930232558139537,1.0,,0.23076923076923078,,0.1875,,,,0.3333333333333333,,,,,,,,,,,,0.5714285714285714,0.47848571428571424,0.47848571428571424,0.14285714285714285,0.3333333333333333,1.0,15.366666666666665,27.025,0.3,7.0,4.0,4.0,,5.0,,5.0,,2.0,10.0,2.0,,,,,,0.5714285714285714,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,0.25,1.0,1.0,1.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.25,0.25,1.0,0.5714285714285714,0.25,0.25,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629076,1610612741,Tyler Cook,Tyler Cook,1629076,CHI,11980.0,200,407,404,88,86.0,44.0,811,20.0,32.0,1.0,3.0,,,23.0,38.0,,,21.0,67.0,481,2.0,6.0,12.0,36.0,,5.0,20.0,15.0,37.0,16.0,53.0,4.0,1.0,2.0,1.0,7.0,15.0,28.0,31.0,32.0,14.0,12.0,88,0.782608695652174,0.9473684210526315,,,,0.6052631578947368,0.3333333333333333,0.6052631578947368,0.3333333333333333,0.6203703703703703,0.5454545454545454,,13.157894736842106,0.2857142857142857,0.16483516483516483,0.2564102564102564,0.07462686567164178,0.20710059171597633,0.07608695652173914,0.09615384615384616,0.1951219512195122,0.2711864406779661,0.21052631578947367,0.8421052631578947,0.625,0.7407407407407407,0.8,,,,,0.5,0.3333333333333333,0.8421052631578947,0.5881315789473684,0.4308166666666666,0.27450980392156865,0.27450980392156865,0.1791044776119403,2.176315789473684,,0.21621621621621623,-29.0,,,6.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,4.0,3.0,4.0,0.15789473684210525,0.15625,,3.0,6.0,,,,,,5.0,10.0,1.0,11.0,,,8.0,,,2.0,3.0,1.0,,0.5,0.5,0.5,0.16666666666666666,0.15789473684210525,0.5,0.6,0.6666666666666666,,,,,,,,,,,0.16417910447761194,5.0,10.0,10.0,8.0,1.0,9.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,7.0,3.0,1.0,2.0,2.0,0.16666666666666666,0.18181818181818182,0.07692307692307693,0.075,0.07894736842105263,0.07692307692307693,0.1388888888888889,0.14285714285714285,0.5,1.0,0.5,0.2,0.6184444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201942,1610612741,DeMar DeRozan,DeMar DeRozan,201942,CHI,9584.0,160,324,323,57,53.0,34.0,647,9.0,20.0,2.0,5.0,1.0,1.0,55.0,103.0,1.0,6.0,30.0,143.0,378,10.0,23.0,25.0,10.0,3.0,1.0,7.0,7.0,15.0,5.0,20.0,4.0,2.0,5.0,4.0,12.0,4.0,10.0,22.0,33.0,16.0,25.0,57,0.09090909090909091,0.09433962264150944,1.0,0.16666666666666666,0.16666666666666666,0.5339805825242718,0.43478260869565216,0.518348623853211,0.4,0.5772357723577236,0.46296296296296297,0.05504587155963303,37.29281767955801,0.4166666666666667,0.0958904109589041,0.109375,0.0196078431372549,0.10218978102189781,0.026845637583892617,0.02702702702702703,0.08571428571428572,0.10204081632653061,0.13333333333333333,0.1834862385321101,0.45,0.75,0.1111111111111111,0.009174311926605505,1.0,1.0,1.0,0.2,0.4,0.23853211009174313,0.4447211009174311,0.41301600000000005,0.13008130081300814,0.13675213675213677,0.17482517482517482,12.862135922330099,27.366666666666664,0.17592592592592593,-17.0,5.0,5.0,13.0,9.0,10.0,19.0,7.0,1.0,48.0,1.0,1.0,1.0,1.0,0.1262135922330097,0.4,0.045871559633027525,14.0,25.0,32.0,58.0,,,2.0,6.0,10.0,3.0,15.0,,2.0,5.0,,7.0,1.0,2.0,2.0,,0.6,0.6,0.6818181818181818,0.1111111111111111,0.22935779816513763,0.56,0.6086956521739131,,0.5321100917431193,0.5517241379310345,0.5818181818181818,0.125,,,,0.08,,,0.1048951048951049,2.0,2.0,100.0,4.0,3.0,3.0,1.0,7.0,,4.0,1.0,1.0,1.0,,,,,,1.0,,0.08,0.14285714285714285,0.030612244897959183,0.030303030303030304,0.03333333333333333,0.02857142857142857,0.12,0.07692307692307693,1.0,0.2,1.0,,0.44350000000000006,1.0,1.0,2.0,2.0,1.0,0.05172413793103448,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,1349.0,22,43,44,6,2.0,6.0,87,1.0,3.0,1.0,2.0,,,5.0,10.0,,1.0,1.0,11.0,60,1.0,2.0,2.0,,,,,,1.0,,1.0,,,4.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,6,,,,,,0.5,0.5,0.45454545454545453,0.5,0.4583333333333333,0.5,0.09090909090909091,32.6530612244898,1.0,,,,,,,,,,0.2727272727272727,0.3333333333333333,0.5,,,,,,1.0,0.5,0.36363636363636365,0.4934090909090909,0.7845500000000001,0.08333333333333333,0.09090909090909091,0.18181818181818182,9.669999999999998,25.8,0.13953488372093023,-14.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,,12.0,3.0,,,,0.1,0.3333333333333333,0.09090909090909091,1.0,3.0,3.0,4.0,,,,1.0,1.0,,2.0,,,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.36363636363636365,0.75,0.75,,,,,,,,0.18181818181818182,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628972,1610612741,Troy Brown Jr.,Troy Brown Jr.,1628972,CHI,6051.0,101,207,207,38,53.0,20.0,414,3.0,5.0,,,2.0,6.0,5.0,11.0,3.0,9.0,3.0,22.0,248,,,1.0,6.0,6.0,2.0,7.0,8.0,16.0,4.0,20.0,4.0,2.0,1.0,,2.0,4.0,4.0,2.0,4.0,1.0,1.0,38,0.6,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.45454545454545453,,0.475,,0.5,0.5,0.45,10.526315789473685,0.5,0.1568627450980392,0.1794871794871795,0.07142857142857142,0.16666666666666666,0.046511627906976744,0.045454545454545456,0.045454545454545456,0.13793103448275862,0.3,0.25,0.6,0.75,0.6666666666666666,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.7,0.5407775,,0.047619047619047616,0.08333333333333333,0.045454545454545456,7.027272727272727,24.27777777777778,0.18357487922705315,-13.0,3.0,3.0,3.0,8.0,2.0,10.0,1.0,2.0,22.0,1.0,1.0,,1.0,0.2727272727272727,0.2,0.15,,3.0,2.0,3.0,1.0,,,1.0,1.0,,2.0,,,1.0,1.0,6.0,1.0,2.0,,,1.0,1.0,1.0,0.3333333333333333,0.15,,,,0.15,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.09090909090909091,1.0,1.0,4.0,2.0,1.0,2.0,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,0.6666666666666666,,0.034482758620689655,0.05263157894736842,0.05263157894736842,,0.15,0.4444444444444444,,1.0,1.0,,,,,,,,,3.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629744,1610612741,Matt Thomas,Matt Thomas,1629744,CHI,6448.0,107,221,223,56,55.0,22.0,444,,,,,3.0,4.0,4.0,9.0,11.0,23.0,2.0,43.0,256,1.0,1.0,14.0,8.0,33.0,1.0,5.0,6.0,12.0,1.0,13.0,,,,,,1.0,3.0,3.0,3.0,1.0,14.0,56,1.0,1.0,1.0,0.4782608695652174,0.4782608695652174,0.4444444444444444,1.0,0.640625,1.0,0.6515151515151515,1.0,0.71875,13.46938775510204,,0.1111111111111111,0.11904761904761904,0.03333333333333333,0.11458333333333333,0.010101010101010102,,0.038461538461538464,0.13333333333333333,0.08333333333333333,,,,,0.125,0.75,0.75,1.0,,,0.71875,0.498921875,0.5124357142857142,0.06060606060606061,0.1,0.32558139534883723,17.799999999999997,26.33913043478261,0.25339366515837103,7.0,19.0,19.0,,2.0,1.0,3.0,,1.0,7.0,,2.0,1.0,2.0,,,0.59375,,1.0,4.0,8.0,8.0,3.0,5.0,1.0,3.0,,2.0,4.0,6.0,,8.0,1.0,1.0,,,0.6666666666666666,0.3333333333333333,0.25,0.25,0.16666666666666666,0.03125,,,,0.25,0.5,0.5,1.0,0.42105263157894735,0.42105263157894735,1.0,0.7142857142857143,0.6,0.42105263157894735,0.046511627906976744,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.17647058823529413,0.18181818181818182,0.5,,,,0.3965,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.14285714285714285,1.0,0.043478260869565216,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,6155.0,103,213,209,35,37.0,20.0,422,6.0,11.0,,1.0,1.0,5.0,10.0,23.0,1.0,7.0,4.0,27.0,243,,2.0,1.0,8.0,3.0,,1.0,3.0,4.0,1.0,5.0,2.0,1.0,1.0,,8.0,3.0,8.0,4.0,5.0,2.0,1.0,35,0.4,0.4,1.0,0.14285714285714285,0.14285714285714285,0.43478260869565216,,0.38333333333333336,,0.421875,0.16666666666666666,0.23333333333333334,16.877637130801688,0.125,0.0625,0.02631578947368421,,0.046511627906976744,0.01,,0.045454545454545456,0.034482758620689655,,0.36666666666666664,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.2,0.2,1.0,0.5,,0.6,0.5610083333333333,0.4466,0.06451612903225806,0.08333333333333333,0.037037037037037035,6.460869565217393,24.385714285714283,0.1643192488262911,-28.0,2.0,2.0,3.0,9.0,4.0,13.0,2.0,2.0,30.0,1.0,3.0,3.0,3.0,0.13043478260869565,0.18181818181818182,0.06666666666666667,3.0,8.0,1.0,4.0,,,,1.0,2.0,,2.0,,,1.0,,6.0,,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,,0.26666666666666666,0.375,0.42857142857142855,0.3333333333333333,0.13333333333333333,0.25,0.25,1.0,,,,,,,0.07407407407407407,,,12.0,,2.0,1.0,,7.0,,2.0,,,1.0,,,,1.0,,,1.0,0.125,,0.015151515151515152,,,0.045454545454545456,0.045454545454545456,0.25,,,,,0.4269,1.0,4.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0625,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,
1630172,1610612741,Patrick Williams,Patrick Williams,1630172,CHI,218.0,4,7,6,1,,,13,,,,,,,,,1.0,1.0,2.0,5.0,6,,,,,3.0,,,1.0,1.0,,1.0,,,,,1.0,,,2.0,2.0,1.0,,1,,,1.0,1.0,1.0,,,1.5,,1.25,,1.0,42.857142857142854,,0.3333333333333333,,,0.2,,,0.5,,,,,,,,,,,,,1.0,0.5406,,0.5,1.0,,,25.9,0.14285714285714285,4.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
