EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyCorner3FGM,FTOffRebounds,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,LongMidRangePctAssisted,Charge Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,Corner3PctBlocked,on,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations
1628778,1610612760,Paul Watson,Paul Watson,1628778,OKC,1119.0,19,-21.0,36,39,1,6,7,75,3.0,2.0,3.0,2.0,6.0,6.0,57,6.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,18.6046511627907,0.5,0.2,0.14285714285714285,0.125,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5432,25.316666666666666,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,46541.0,776,-147.0,1582,1589,236,296,189,3171,13.0,26.0,101.0,29.0,114.0,496.0,1792,24.0,101.0,26.0,59.0,52.0,111.0,37.0,14.0,274.0,42.0,85.0,102.0,26.0,4.0,14.0,20.0,46.0,2.0,234,0.27586206896551724,0.2543859649122807,0.2543859649122807,0.47167487684729065,0.524416135881104,0.28078817733990147,28.78619153674833,0.5652173913043478,0.1065989847715736,0.10438144329896908,0.1103448275862069,0.09615384615384616,0.03201970443349754,0.24876847290640394,0.25742574257425743,0.26,0.23076923076923078,0.5960591133004927,0.25742574257425743,0.49918866995073885,26.107017543859648,0.14917825537294563,80.0,128.0,10.0,14.0,15.0,22.0,55.0,126.0,13.0,38.0,3.0,1.0,4.0,2.0,1.0,7.0,6.0,28.0,148.0,292.0,113.0,18.0,30.0,2.0,11.0,5.0,47.0,29.0,53.0,6.0,30.0,39.0,115.0,38.0,258.0,63.0,8.0,27.0,1.0,15.0,36.0,9.0,7.0,10.0,39.0,4.0,17.0,8.0,26.0,11.0,15.0,3.0,12.0,2.0,7.0,22.0,62.0,1.0,2.0,10.0,117.0,3.0,142.0,8.0,3.0,59.0,1.0,13.0,12.0,5.0,7.0,12.0,8.0,114.0,3.0,11.0,0.12837837837837837,0.13194444444444445,0.18181818181818182,0.2,0.5068493150684932,0.6,0.5471698113207547,0.5121951219512195,0.4578313253012048,0.5465116279069767,0.5377358490566038,0.008771929824561403,0.09246575342465753,0.109375,0.09523809523809523,0.02631578947368421,0.009900990099009901,0.11764705882352941,0.10209424083769633,0.023529411764705882,0.016666666666666666,0.020118343195266272,0.027472527472527472,0.02577319587628866,0.01567398119122257,0.019801980198019802,0.1347517730496454,0.07471264367816093,0.1044776119402985,0.041237113402061855,0.6666666666666666,0.31527093596059114,0.625,0.7017543859649122,0.15,0.3103448275862069,0.4365079365079365,0.4824561403508772,0.12727272727272726,0.09359605911330049,0.34210526315789475,0.35135135135135137,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.34146341463414637,0.7142857142857143,0.0975609756097561,0.25,1.0,0.17073170731707318,0.14285714285714285,1.0,0.26506024096385544,0.6818181818181818,0.024096385542168676,0.3373493975903614,0.21428571428571427,0.4500314814814814,0.4928409638554217,0.13100436681222707,0.17201166180758018,0.008695652173913044,0.09475806451612903,0.2318548387096774,6.33150684931507,,,,,,,,,,,,,,,,,,True,,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,32203.0,537,-176.0,1104,1105,181,231,114,2209,24.0,11.0,46.0,16.0,70.0,163.0,1251,48.0,46.0,11.0,12.0,10.0,22.0,9.0,1.0,54.0,68.0,122.0,146.0,23.0,2.0,12.0,2.0,25.0,1.0,181,1.0,0.22857142857142856,0.22857142857142856,0.4044943820224719,0.4312169312169312,0.39325842696629215,17.42671009771987,0.92,0.24113475177304963,0.20363636363636364,0.2523809523809524,0.20833333333333334,0.1348314606741573,0.25842696629213485,0.2391304347826087,0.2391304347826087,1.0,0.8258426966292135,0.2391304347826087,0.5623893258426965,24.85714285714286,0.16394927536231885,40.0,77.0,6.0,11.0,5.0,8.0,8.0,29.0,,2.0,5.0,1.0,1.0,2.0,,5.0,1.0,2.0,48.0,108.0,19.0,7.0,15.0,1.0,6.0,2.0,19.0,6.0,10.0,2.0,4.0,1.0,19.0,48.0,48.0,,10.0,32.0,,1.0,11.0,,11.0,11.0,44.0,10.0,24.0,3.0,20.0,16.0,4.0,,11.0,,6.0,16.0,22.0,,2.0,,18.0,1.0,26.0,2.0,,13.0,,,21.0,11.0,8.0,25.0,21.0,19.0,,,0.5,0.5581395348837209,0.16666666666666666,0.5,0.4444444444444444,0.4666666666666667,0.6,0.40476190476190477,0.6428571428571429,0.4318181818181818,0.6333333333333333,,0.2962962962962963,0.23376623376623376,0.4482758620689655,0.5,,0.3448275862068966,0.16417910447761194,0.03728813559322034,0.03754266211604096,0.03741496598639456,0.056,0.03076923076923077,0.03418803418803419,0.05084745762711865,0.13592233009708737,0.17073170731707318,0.21428571428571427,0.037037037037037035,0.84,0.43258426966292135,0.5194805194805194,0.6779661016949152,0.525,0.16292134831460675,0.27586206896551724,0.5,0.375,0.011235955056179775,,,0.20833333333333334,0.20833333333333334,1.0,0.5238095238095238,0.5454545454545454,0.047619047619047616,1.0,1.0,0.23809523809523808,,,0.5714285714285714,0.625,0.14285714285714285,0.14285714285714285,0.5,0.5310033333333333,0.5832214285714287,0.06878306878306878,0.1092436974789916,,0.1165644171779141,0.1165644171779141,3.1129629629629623,1.0,2.0,1.0,4.0,3.0,1.0,2.0,0.11764705882352941,0.16666666666666666,0.5,,,,,,,,True,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,44809.0,747,-201.0,1523,1528,210,264,170,3051,29.0,44.0,144.0,58.0,173.0,364.0,1769,153.0,144.0,44.0,17.0,19.0,36.0,13.0,4.0,91.0,34.0,66.0,77.0,11.0,5.0,8.0,16.0,27.0,1.0,208,0.8793103448275862,0.3352601156069364,0.3352601156069364,0.5032467532467533,0.5385756676557863,0.5616883116883117,21.187427240977883,0.4074074074074074,0.09090909090909091,0.08870967741935484,0.06884057971014493,0.15306122448979592,0.09415584415584416,0.4675324675324675,0.3055555555555556,0.3076923076923077,0.8409090909090909,0.7857142857142857,0.3055555555555556,0.5383766233766234,25.77341040462428,0.13788575180564674,39.0,69.0,4.0,10.0,4.0,10.0,23.0,51.0,6.0,15.0,14.0,2.0,2.0,3.0,4.0,15.0,2.0,15.0,68.0,135.0,54.0,9.0,17.0,6.0,17.0,,36.0,6.0,18.0,3.0,18.0,8.0,29.0,70.0,66.0,21.0,4.0,17.0,1.0,6.0,11.0,2.0,5.0,6.0,32.0,,11.0,2.0,19.0,11.0,8.0,2.0,3.0,,6.0,28.0,58.0,4.0,1.0,3.0,64.0,13.0,66.0,6.0,2.0,33.0,,2.0,10.0,3.0,7.0,10.0,4.0,29.0,6.0,2.0,0.5147058823529411,0.5303030303030303,0.35294117647058826,0.16666666666666666,0.5037037037037037,0.5294117647058824,0.3333333333333333,0.5294117647058824,0.2916666666666667,0.5142857142857142,0.3625,0.005780346820809248,0.1259259259259259,0.13043478260869565,0.1568627450980392,,0.006944444444444444,,0.08648648648648649,0.01488833746898263,0.012468827930174564,0.013681592039800995,0.02185792349726776,0.011560693641618497,0.00641025641025641,0.033707865168539325,0.07092198581560284,0.10795454545454546,0.05660377358490566,0.012269938650306749,0.4,0.22402597402597402,0.5652173913043478,0.65,0.5128205128205128,0.16558441558441558,0.45098039215686275,0.5348837209302325,0.5652173913043478,0.048701298701298704,0.4,0.4,0.4827586206896552,0.4827586206896552,1.0,0.29411764705882354,0.4,0.058823529411764705,1.0,1.0,0.4411764705882353,0.26666666666666666,0.75,0.2777777777777778,0.4,0.08333333333333333,0.4166666666666667,0.13333333333333333,0.5356785714285713,0.5111069444444445,0.09850746268656717,0.2037037037037037,,0.0989010989010989,0.07967032967032966,5.311111111111111,1.0,,,,,,,,0.25,0.3333333333333333,1.0,0.3333333333333333,,,,,,True,,,,,
1630526,1610612760,Jeremiah Robinson-Earl,Jeremiah Robinson-Earl,1630526,OKC,65229.0,1087,-238.0,2206,2212,354,416,254,4418,46.0,42.0,119.0,58.0,165.0,366.0,2509,174.0,119.0,42.0,18.0,31.0,49.0,20.0,5.0,129.0,111.0,199.0,274.0,23.0,1.0,9.0,16.0,39.0,4.0,352,1.0,0.3515151515151515,0.3515151515151515,0.5030864197530864,0.5243553008595988,0.5092592592592593,15.513794482207116,0.5897435897435898,0.19439579684763572,0.17355371900826447,0.2,0.1794871794871795,0.1419753086419753,0.36728395061728397,0.35294117647058826,0.35294117647058826,1.0,0.8024691358024691,0.35294117647058826,0.5433712962962961,25.05272727272727,0.16047144152311876,56.0,95.0,16.0,30.0,5.0,12.0,16.0,44.0,4.0,20.0,16.0,2.0,3.0,10.0,2.0,13.0,4.0,11.0,76.0,159.0,40.0,20.0,39.0,4.0,16.0,14.0,66.0,9.0,25.0,8.0,21.0,15.0,57.0,114.0,38.0,,28.0,25.0,,11.0,12.0,1.0,31.0,43.0,78.0,10.0,75.0,9.0,29.0,20.0,9.0,6.0,14.0,3.0,6.0,47.0,75.0,2.0,4.0,2.0,50.0,4.0,54.0,2.0,,25.0,,2.0,15.0,5.0,10.0,15.0,8.0,57.0,3.0,2.0,0.75,0.9193548387096774,0.25,0.38095238095238093,0.4779874213836478,0.5128205128205128,0.36,0.4727272727272727,0.45652173913043476,0.515625,0.5181818181818182,,0.15723270440251572,0.15789473684210525,0.22727272727272727,,,0.19230769230769232,0.15057915057915058,0.07325383304940375,0.05335628227194492,0.06335616438356165,0.10204081632653061,0.04119850187265917,0.053811659192825115,0.05185185185185185,0.1746031746031746,0.14979757085020243,0.0975609756097561,0.05454545454545454,0.5333333333333333,0.2932098765432099,0.5894736842105263,0.7,0.7321428571428571,0.13580246913580246,0.36363636363636365,0.47058823529411764,0.75,0.06172839506172839,0.2,0.2,0.34782608695652173,0.34782608695652173,1.0,0.5454545454545454,0.5333333333333333,0.05454545454545454,0.6666666666666666,1.0,0.23636363636363636,0.15384615384615385,1.0,0.2608695652173913,0.4166666666666667,0.21739130434782608,0.2391304347826087,0.36363636363636365,0.5554987500000002,0.5232065217391305,0.07204610951008646,0.13736263736263737,,0.18032786885245902,0.1557377049180328,5.218238993710692,4.0,1.0,4.0,,,,,0.02040816326530612,0.1875,0.4,1.0,1.0,5.0,1.0,3.0,0.09333333333333334,,True,,,,,
1630544,1610612760,Tre Mann,Tre Mann,1630544,OKC,12870.0,214,-44.0,425,423,92,90,54,848,4.0,9.0,35.0,12.0,39.0,71.0,477,30.0,35.0,9.0,5.0,4.0,9.0,3.0,1.0,22.0,6.0,15.0,19.0,4.0,2.0,1.0,6.0,10.0,2.0,92,0.8333333333333334,0.3076923076923077,0.3076923076923077,0.39080459770114945,0.4034090909090909,0.4482758620689655,20.081967213114755,0.4,0.05555555555555555,0.07142857142857142,0.04878048780487805,0.07692307692307693,0.04597701149425287,0.40229885057471265,0.2571428571428571,0.2571428571428571,0.7777777777777778,0.6781609195402298,0.2571428571428571,0.5054155172413791,25.89487179487179,0.2164705882352941,10.0,20.0,2.0,2.0,2.0,3.0,6.0,25.0,,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,7.0,16.0,48.0,3.0,3.0,6.0,2.0,2.0,,12.0,3.0,6.0,1.0,7.0,3.0,12.0,8.0,24.0,6.0,4.0,11.0,,1.0,4.0,,,4.0,9.0,,4.0,1.0,7.0,6.0,1.0,2.0,3.0,1.0,3.0,10.0,19.0,,1.0,,6.0,1.0,3.0,1.0,,2.0,,,2.0,2.0,,2.0,2.0,12.0,2.0,,0.25,0.2857142857142857,1.0,0.14285714285714285,0.3333333333333333,0.5,0.5,0.75,0.34615384615384615,0.75,0.42857142857142855,,0.22916666666666666,0.2,0.28,,,,0.08823529411764706,0.03278688524590164,,0.016877637130801686,0.05660377358490566,0.019230769230769232,,,0.11428571428571428,0.05263157894736842,0.2,0.020833333333333332,1.0,0.22988505747126436,0.5,0.625,0.3,0.28735632183908044,0.24,0.3333333333333333,0.16666666666666666,0.034482758620689655,,,0.75,0.75,1.0,0.25,1.0,0.125,1.0,1.0,0.125,1.0,1.0,0.23076923076923078,0.6666666666666666,,0.5384615384615384,0.14285714285714285,0.52346875,0.5046576923076923,0.022727272727272728,0.04081632653061224,,0.16901408450704225,0.16901408450704225,6.641666666666666,,,1.0,,,,,,0.5,,1.0,,,1.0,1.0,,,True,,,,,
1630177,1610612760,Theo Maledon,Theo Maledon,1630177,OKC,5319.0,89,-7.0,174,177,24,37,21,351,4.0,3.0,8.0,4.0,12.0,31.0,207,12.0,8.0,3.0,1.0,12.0,13.0,10.0,,38.0,7.0,11.0,12.0,3.0,3.0,1.0,5.0,8.0,,24,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5740740740740741,0.5,17.67676767676768,0.375,0.1320754716981132,0.12643678160919541,0.15789473684210525,0.06666666666666667,0.16666666666666666,0.3333333333333333,0.375,0.375,1.0,0.75,0.375,0.4836395833333333,25.316666666666666,0.13793103448275862,1.0,6.0,,1.0,,2.0,4.0,5.0,1.0,1.0,1.0,,,,,2.0,,3.0,6.0,12.0,7.0,1.0,2.0,,2.0,,2.0,,2.0,,3.0,,,6.0,6.0,,,1.0,,2.0,,1.0,1.0,,4.0,,1.0,,5.0,3.0,2.0,1.0,2.0,,1.0,4.0,10.0,,1.0,,5.0,,7.0,1.0,,4.0,,,,,,,,,,,0.5,0.5,,,0.5,0.5,,0.25,,0.25,,,0.08333333333333333,0.16666666666666666,,,,,0.11764705882352941,,0.020833333333333332,0.011627906976744186,,,,0.08333333333333333,0.2222222222222222,0.043478260869565216,0.5,,,0.25,0.16666666666666666,0.2,,0.20833333333333334,0.8,0.8,0.5,0.041666666666666664,1.0,1.0,0.25,0.25,1.0,0.25,,,,,0.5,,,0.4,,,0.6,,,0.4943000000000001,0.14814814814814814,0.26666666666666666,,0.06451612903225806,,5.358333333333333,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,17283.0,288,-52.0,589,597,90,113,66,1186,18.0,5.0,17.0,11.0,35.0,111.0,686,33.0,17.0,5.0,8.0,4.0,12.0,4.0,3.0,28.0,21.0,36.0,51.0,12.0,1.0,9.0,3.0,15.0,,88,1.0,0.3142857142857143,0.3142857142857143,0.5933333333333334,0.6166666666666667,0.4666666666666667,15.718562874251498,0.8,0.12650602409638553,0.1232876712328767,0.13793103448275862,0.1,0.24,0.22666666666666666,0.29411764705882354,0.29411764705882354,1.0,0.8133333333333334,0.29411764705882354,0.5589166666666667,24.705714285714283,0.15280135823429541,19.0,26.0,1.0,6.0,1.0,2.0,9.0,14.0,,,6.0,2.0,4.0,1.0,1.0,1.0,,,28.0,40.0,22.0,3.0,8.0,3.0,5.0,3.0,18.0,3.0,5.0,,1.0,8.0,14.0,36.0,20.0,,4.0,4.0,,,5.0,,5.0,9.0,15.0,,15.0,1.0,8.0,7.0,1.0,1.0,3.0,,2.0,12.0,29.0,,,,21.0,,34.0,2.0,,12.0,,5.0,2.0,2.0,,2.0,1.0,12.0,4.0,2.0,0.6428571428571429,0.6923076923076923,0.6,,0.7,0.375,0.6,0.5769230769230769,0.5,0.6,0.6363636363636364,,0.1,0.038461538461538464,0.21428571428571427,,,,0.11904761904761904,0.061224489795918366,0.035211267605633804,0.04844290657439446,0.029850746268656716,0.1111111111111111,0.038461538461538464,0.02631578947368421,0.10638297872340426,0.125,0.13043478260869565,0.03125,0.5,0.3466666666666667,0.7307692307692307,0.76,0.7368421052631579,0.18666666666666668,0.6428571428571429,0.8181818181818182,0.4444444444444444,,,,0.3333333333333333,0.3333333333333333,1.0,0.46153846153846156,0.16666666666666666,0.3076923076923077,0.5,1.0,0.07692307692307693,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,,,0.535025,0.4770666666666667,0.1411764705882353,0.24,,0.16216216216216217,0.12612612612612611,2.8525,,1.0,,,,,,0.05263157894736842,,,1.0,,,1.0,,,,True,,,,,
1630466,1610612760,Gabriel Deck,Gabriel Deck,1630466,OKC,767.0,13,,27,27,11,4,4,54,,,,,,,33,,,,,1.0,1.0,1.0,,3.0,,,,1.0,,1.0,,1.0,,11,,,,,,,6.25,1.0,,,,,,,,,,1.0,,0.5925,,0.4074074074074074,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5925,,,,,,2.2,,,,,,,,,,,,,,,,,,True,,,,,
1630197,1610612760,Aleksej Pokusevski,Aleksej Pokusevski,1630197,OKC,7945.0,132,-43.0,256,259,35,33,33,515,5.0,5.0,17.0,7.0,22.0,36.0,278,18.0,17.0,5.0,9.0,9.0,18.0,7.0,4.0,45.0,5.0,18.0,22.0,10.0,2.0,7.0,3.0,13.0,1.0,35,0.8571428571428571,0.3181818181818182,0.3181818181818182,0.4268292682926829,0.43902439024390244,0.5365853658536586,17.940199335548176,0.7692307692307693,0.07246376811594203,0.12598425196850394,0.08163265306122448,0.05,0.12195121951219512,0.4146341463414634,0.29411764705882354,0.29411764705882354,0.8,0.8048780487804879,0.29411764705882354,0.52175,25.87272727272727,0.13671875,5.0,11.0,1.0,4.0,,,2.0,5.0,,3.0,2.0,,,,1.0,3.0,1.0,3.0,7.0,19.0,1.0,1.0,5.0,1.0,3.0,,5.0,,1.0,1.0,3.0,,3.0,10.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,11.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,,2.0,6.0,9.0,,,,5.0,,1.0,1.0,,1.0,,,4.0,2.0,1.0,4.0,3.0,3.0,,,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.2,,0.3125,0.375,0.3125,0.375,0.045454545454545456,0.10526315789473684,0.18181818181818182,,,,0.2857142857142857,0.1896551724137931,0.0273972602739726,0.025974025974025976,0.02666666666666667,0.030303030303030304,0.038461538461538464,0.03333333333333333,,0.1875,0.18518518518518517,0.2,0.041666666666666664,0.75,0.2682926829268293,0.45454545454545453,0.5555555555555556,0.6,0.12195121951219512,0.4,0.4,1.0,0.07317073170731707,,,0.4,0.5,1.0,0.5,0.25,,,,0.375,0.3333333333333333,1.0,,,,0.75,0.3333333333333333,0.5742125,0.46197499999999997,0.024390243902439025,0.05263157894736842,,0.1388888888888889,0.08333333333333333,5.9263157894736835,,,1.0,,,,1.0,,,,,,,,,,0.2,True,,,,,
