EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FG2M,FG2A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,ThreePtAssists,Arc3Assists,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFG2A,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAssists,SecondChanceAtRimFGA,PenaltyAtRimFGA,FTOffRebounds,Fouls,OffFTReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,DefCorner3ReboundPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,ShootingFouls,on,Corner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,Corner3Assists,FTDefRebounds,LostBallSteals,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceFtPoints,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Clear Path Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,HeaveAttempts,Charge Fouls Drawn,BlockedLongMidRange,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends
1628374,1610612739,Lauri Markkanen,Lauri Markkanen,1628374,CLE,133.0,2,2,4,4,1,8,1.0,1.0,1.0,1.0,3.0,5,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,20.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52605,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629005,1610612739,Malik Newman,Malik Newman,1629005,CLE,461.0,8,1,12,12,3,24,,1.0,,1.0,8.0,10,,1.0,,,1.0,,3.0,,1.0,1.0,,,,,,,,,0.6,0.6666666666666666,0.2,43.75,,0.1111111111111111,,0.2,,,,0.4,,0.48938,26.5,6.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.4,0.5,0.5,0.5,0.46435,0.16666666666666666,0.2,0.5,11.975000000000001,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629685,1610612739,Dylan Windler,Dylan Windler,1629685,CLE,461.0,8,1,12,12,3,24,,1.0,,1.0,,10,,1.0,,,,,,2.0,3.0,4.0,,,,,,,,,,,0.5,12.5,0.3333333333333333,0.3333333333333333,,0.5,,,,0.5,,0.48345000000000005,27.0,6.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,6.0,,,,,,,,0.3333333333333333,0.5,,,,,0.5,,,,,,,,,,,,7.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.125,0.3333333333333333,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,133.0,2,2,4,4,1,8,,1.0,,1.0,,5,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,20.0,,,,1.0,,,,1.0,,0.50745,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630205,1610612739,Lamar Stevens,Lamar Stevens,1630205,CLE,232.0,4,-2,7,6,2,13,,,,,,9,,,,,,,,,,2.0,,,,,,,,,,,,10.0,,,,,,,,1.0,,0.4839,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.4839,,,,1.7,0.14285714285714285,1.0,1.0,2.0,0.5,0.16666666666666666,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4839,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629605,1610612739,Tacko Fall,Tacko Fall,1629605,CLE,229.0,4,3,5,6,1,11,,,,,,1,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,5.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630612,1610612739,RJ Nembhard Jr.,RJ Nembhard Jr.,1630612,CLE,328.0,5,-1,8,8,2,16,,,,,,5,,,,,,,,,,,,,,,,,,,,,,18.181818181818183,,,,,,,,0.5,,0.42015,,6.0,3.0,,1.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,0.5,,,,0.5,,,,,,,,0.4141,,,,6.15,0.75,,,,,,,,,,1.0,,,,,1.0,,,1.0,0.5,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202334,1610612739,Ed Davis,Ed Davis,202334,CLE,328.0,5,-1,8,8,2,16,,,,,,5,,,,,,,,,,,,,,,,,,,,,,9.090909090909092,,,,,,,,,,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.75,,,,,,,,,,,,2.0,,,,,,,,,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626147,1610612739,Justin Anderson,Justin Anderson,1626147,CLE,2796.0,47,34,101,100,11,201,2.0,4.0,2.0,6.0,13.0,101,6.0,4.0,2.0,1.0,6.0,1.0,17.0,3.0,6.0,6.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.625,0.65,0.75,10.434782608695652,0.1111111111111111,0.10638297872340426,0.125,0.5,0.5,0.5,1.0,0.875,0.5,0.55715,25.816666666666663,29.0,39.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,3.0,,,2.0,3.0,9.0,4.0,,5.0,4.0,2.0,2.0,1.0,2.0,,,3.0,4.0,1.0,9.0,29.0,1.0,1.0,1.0,,1.5,1.125,1.0,0.1,0.11764705882352941,0.125,1.0,1.0,1.0,,,,,0.125,1.0,1.0,1.0,0.47257499999999997,0.1111111111111111,0.3333333333333333,0.6923076923076923,10.55,0.2871287128712871,,,,,,,0.125,,,,,4.0,,,,,,,,,3.0,False,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.09090909090909091,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627756,1610612739,Denzel Valentine,Denzel Valentine,1627756,CLE,12211.0,204,-25,418,426,41,844,9.0,25.0,18.0,44.0,64.0,458,48.0,25.0,9.0,4.0,11.0,1.0,29.0,13.0,29.0,38.0,7.0,4.0,,,,0.8888888888888888,0.4090909090909091,0.4090909090909091,0.5161290322580645,0.5161290322580645,0.7096774193548387,15.483870967741934,0.125,0.15254237288135594,0.07894736842105263,0.4032258064516129,0.36,0.36,0.8888888888888888,0.7741935483870968,0.36,0.5303572580645161,25.379545454545454,99.0,151.0,3.0,4.0,2.0,11.0,,3.0,4.0,5.0,18.0,,2.0,5.0,6.0,,16.0,4.0,6.0,7.0,6.0,14.0,8.0,4.0,10.0,2.0,4.0,2.0,,,16.0,99.0,0.4,0.5,0.2777777777777778,0.4,0.7272727272727273,0.7272727272727273,0.8,0.1917808219178082,0.22580645161290322,0.06451612903225806,0.75,0.75,0.3333333333333333,0.1774193548387097,0.18181818181818182,0.18181818181818182,0.5,0.04838709677419355,,,0.36363636363636365,0.5111545454545454,,,0.25,8.816666666666666,0.23684210526315788,2.0,5.0,9.0,0.04424778761061947,0.04433497536945813,0.0375,0.12,2.0,1.0,1.0,,17.0,,0.2,0.09090909090909091,0.526925,,1.0,0.05555555555555555,,7.0,False,19.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,,,3.0,,0.6666666666666666,0.10526315789473684,0.17073170731707318,,0.3064516129032258,0.2,0.5,1.0,1.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,6.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.044444444444444446,0.0851063829787234,0.06060606060606061,0.02631578947368421,0.47368421052631576,0.47368421052631576,0.8888888888888888,1.0,0.4,1.0,1.0,1.0,0.18181818181818182,1.0,0.078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628374,1610612739,Lauri Markkanen,Lauri Markkanen,1628374,CLE,112520.0,1875,170,3739,3735,404,7474,103.0,296.0,135.0,379.0,897.0,4186,402.0,296.0,103.0,52.0,80.0,28.0,188.0,160.0,285.0,344.0,44.0,38.0,29.0,16.0,29.0,0.9925925925925926,0.3562005277044855,0.3562005277044855,0.5405982905982906,0.5802069857697283,0.5398860398860399,19.68072432690017,0.15779092702169625,0.1477832512315271,0.15384615384615385,0.42165242165242167,0.34797297297297297,0.3515358361774744,0.9902912621359223,0.8005698005698005,0.34797297297297297,0.5472088445078462,26.075725593667542,746.0,568.0,118.0,183.0,44.0,109.0,15.0,31.0,52.0,177.0,323.0,138.0,29.0,54.0,66.0,63.0,205.0,242.0,112.0,28.0,15.0,110.0,36.0,20.0,54.0,4.0,13.0,148.0,159.0,65.0,205.0,736.0,0.6836158192090396,0.7707006369426752,0.5479876160990712,0.5370370370370371,0.5916666666666667,0.6612903225806451,0.6666666666666666,0.13530135301353013,0.11713286713286714,0.2606837606837607,0.644808743169399,0.7515923566878981,0.711864406779661,0.15527065527065528,0.4036697247706422,0.46808510638297873,0.6363636363636364,0.04415954415954416,0.4838709677419355,0.5,0.43333333333333335,0.5305887499999998,0.0913907284768212,0.1742627345844504,0.22853957636566333,5.311145510835913,0.19951858785771598,47.0,20.0,59.0,0.02570694087403599,0.03537170263788969,0.02910958904109589,0.1932367149758454,18.0,39.0,30.0,,130.0,,0.4642857142857143,0.25,0.587424561403509,0.17842323651452283,42.0,0.13003095975232198,0.14207650273224043,74.0,False,83.0,31.0,21.0,37.0,28.0,13.0,15.0,6.0,16.0,11.0,7.0,18.0,10.0,17.0,0.42424242424242425,0.17647058823529413,0.14388489208633093,0.6,0.11823361823361823,0.36904761904761907,0.40384615384615385,25.0,20.0,32.0,6.0,7.0,14.0,6.0,29.0,8.0,100.0,3.0,40.0,6.0,39.0,11.0,18.0,1.0,,0.21621621621621623,0.6170212765957447,0.4880952380952381,0.5319148936170213,0.03225806451612903,0.043820224719101124,0.02517162471395881,0.015463917525773196,0.032640949554896145,0.3855421686746988,0.3902439024390244,1.0,0.6410256410256411,0.07142857142857142,0.1935483870967742,0.8333333333333334,0.6666666666666666,0.11666666666666667,0.5,0.11148272017837235,2.0,18.0,4.0,5.0,2.0,1.0,2.0,1.0,4.0,6.0,15.0,1.0,1.0,4.0,13.0,14.0,1.0,2.0,0.010554089709762533,0.13761467889908258,0.012048192771084338,0.010135135135135136,0.07987220447284345,0.02142857142857143,0.4827586206896552,0.2,0.3333333333333333,1.0,0.010471204188481676,,,,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,145804.0,2430,376,4856,4816,533,9672,153.0,396.0,174.0,454.0,1473.0,5250,255.0,392.0,152.0,404.0,583.0,308.0,1345.0,94.0,185.0,224.0,89.0,61.0,7.0,3.0,7.0,0.4885057471264368,0.3832599118942731,0.3835920177383592,0.5362318840579711,0.5696850393700787,0.38704177323103156,27.764533284430588,0.070201643017177,0.07630691399662731,0.06309751434034416,0.3375959079283887,0.38636363636363635,0.38636363636363635,0.43790849673202614,0.6086956521739131,0.3877551020408163,0.509714475945017,27.050881057268736,1045.0,878.0,150.0,260.0,141.0,292.0,77.0,167.0,97.0,368.0,719.0,215.0,66.0,138.0,112.0,100.0,349.0,192.0,544.0,179.0,123.0,87.0,165.0,112.0,248.0,10.0,50.0,229.0,241.0,74.0,341.0,1037.0,0.2608695652173913,0.26519337016574585,0.5118219749652295,0.4782608695652174,0.498,0.5721476510067114,0.6653225806451613,0.08422071636011616,0.08255659121171771,0.2216538789428815,0.5769230769230769,0.646551724137931,0.3,0.24893435635123615,0.4828767123287671,0.5164835164835165,0.23404255319148937,0.1423699914748508,0.46107784431137727,0.4695121951219512,0.388,0.4999143442622952,0.06336311941510966,0.09560723514211886,0.23693143245078072,8.193602225312933,0.21519769357495883,38.0,11.0,39.0,0.011,0.01812267657992565,0.012162162162162163,0.09854014598540146,77.0,15.0,57.0,,115.0,,0.1875,0.228,0.5318744897959183,0.08865248226950355,50.0,0.06954102920723226,0.1076923076923077,49.0,False,58.0,35.0,35.0,42.0,39.0,56.0,4.0,28.0,53.0,2.0,3.0,39.0,13.0,27.0,0.3482142857142857,0.04081632653061224,0.06273062730627306,0.23376623376623376,0.0494458653026428,0.4375,0.36082474226804123,8.0,35.0,21.0,7.0,4.0,15.0,13.0,17.0,18.0,101.0,267.0,12.0,19.0,28.0,20.0,83.0,8.0,,0.42857142857142855,0.4473684210526316,0.55,0.5674157303370787,0.017964071856287425,0.024305555555555556,0.022598870056497175,0.007692307692307693,0.035650623885918005,0.3620689655172414,0.3684210526315789,0.8571428571428571,0.5333333333333333,0.0875,0.37142857142857144,0.6153846153846154,0.6140350877192983,0.06,0.26666666666666666,0.06856754921928038,5.0,13.0,1.0,34.0,11.0,10.0,2.0,1.0,12.0,16.0,19.0,1.0,28.0,4.0,3.0,2.0,,,0.0022026431718061676,0.06506849315068493,0.017241379310344827,,0.020737327188940093,0.0374331550802139,0.2857142857142857,0.125,0.7142857142857143,1.0,0.0087527352297593,1.0,3.0,3.0,1.0,,,,
