EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3Assists,LostBallTurnovers,Loose Ball Fouls Drawn,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PtsUnassisted3s,LongMidRangeAssists,BlockedShortMidRange,AtRimPctBlocked,DefLongMidRangeReboundPct,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangeFGM,ShortMidRangeAssists,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,OffCorner3ReboundPct,Charge Fouls Drawn,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Offensive Fouls Drawn,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,HeaveMakes
1627782,1610612752,Wayne Selden,Wayne Selden,1627782,NYK,58.0,1,-2.0,3,3,3.0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,6658.0,111,-46.0,225,223,94.0,448,262,83.0,26.0,5.0,5.0,3.0,3.0,1.0,1.0,5.0,2.0,3.0,8.0,1.0,7.0,20.0,4.0,2.0,7.0,5.0,12.0,10.0,28.0,7.0,47.0,3.0,3.0,4.0,1.0,7.0,1.0,2.0,2.0,8.0,2.0,10.0,6.0,4.0,30.0,4.0,1.0,19.0,7.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,3.0,6.0,6.0,2.0,14.0,8.0,22.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,5.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,10.0,81.0,1.0,1.0,0.6,1.0,1.0,0.3571428571428571,0.25,0.3703703703703703,0.4166666666666667,1.0,0.5,0.5,0.4285714285714285,0.4,0.5222222222222223,0.4375,0.4166666666666667,0.7,0.0833333333333333,0.2,19.53125,0.4,0.4,0.125,0.0666666666666666,0.109090909090909,0.0675675675675675,0.116504854368932,0.0672268907563025,0.0833333333333333,0.1333333333333333,0.0862068965517241,0.1111111111111111,0.1739130434782608,0.073170731707317,0.2142857142857142,0.125,1.0,1.0,0.6,0.125,0.05,0.2,0.375,0.375,1.0,0.5,0.35,0.35,1.0,0.4285714285714285,1.0,0.3333333333333333,0.5714285714285714,0.1,1.0,0.1,0.7,0.2857142857142857,0.825,0.3684210526315789,0.5365051282051283,0.4242,0.5210049999999999,0.0909090909090909,0.25,0.1489361702127659,0.2127659574468085,6.8,25.66785714285714,0.3688888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629656,1610612752,Quentin Grimes,Quentin Grimes,1629656,NYK,4524.0,75,-38.0,154,156,84.0,310,172,53.0,17.0,2.0,2.0,,,1.0,1.0,1.0,4.0,,4.0,1.0,5.0,15.0,2.0,3.0,7.0,3.0,7.0,5.0,19.0,3.0,24.0,,,2.0,,,1.0,3.0,3.0,8.0,3.0,14.0,4.0,2.0,15.0,,,15.0,5.0,,4.0,2.0,6.0,1.0,4.0,14.0,2.0,,4.0,3.0,,7.0,2.0,9.0,4.0,1.0,3.0,3.0,2.0,1.0,,1.0,4.0,,,2.0,,6.0,6.0,,3.0,1.0,1.0,1.0,,12.0,51.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.2631578947368421,0.375,0.2631578947368421,0.4285714285714285,,0.3333333333333333,0.4038461538461538,,0.5,0.4137931034482758,,0.5,0.7307692307692307,,,18.75,0.75,,0.0833333333333333,,0.1142857142857142,0.0363636363636363,0.0985915492957746,0.0238095238095238,,,0.0434782608695652,0.0769230769230769,0.1,0.16,,0.0769230769230769,1.0,1.0,0.5,0.0384615384615384,0.1538461538461538,0.1538461538461538,,,,0.5769230769230769,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,0.0909090909090909,1.0,0.0909090909090909,0.6363636363636364,0.4285714285714285,0.8076923076923077,0.3333333333333333,0.5293788461538462,0.53715,0.5074636363636364,,,,0.5833333333333334,12.357142857142858,25.584210526315783,0.3441558441558441,1.0,1.0,1.0,2.0,1.0,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,2876.0,48,-9.0,99,100,56.0,199,108,54.0,10.0,3.0,6.0,,,1.0,4.0,1.0,6.0,1.0,3.0,1.0,,9.0,1.0,,4.0,4.0,13.0,1.0,12.0,2.0,13.0,,1.0,1.0,,,1.0,7.0,,5.0,2.0,4.0,2.0,6.0,,,,9.0,,1.0,4.0,2.0,6.0,2.0,2.0,14.0,1.0,,3.0,3.0,,6.0,1.0,7.0,2.0,2.0,,,,,,,,,4.0,5.0,,2.0,2.0,,1.0,1.0,,1.0,,2.0,53.0,1.0,,0.25,0.25,,0.0833333333333333,,0.0833333333333333,0.3076923076923077,,0.1428571428571428,0.22,,0.0833333333333333,0.25,,0.1538461538461538,0.48,0.0769230769230769,,23.21428571428571,,,0.125,,0.15,0.0333333333333333,0.1363636363636363,0.0178571428571428,,,0.0384615384615384,0.0909090909090909,0.0833333333333333,0.125,0.25,0.24,0.5,0.6,0.3333333333333333,0.04,0.24,0.12,0.3333333333333333,0.3333333333333333,,0.36,,,,,,,0.5,0.3333333333333333,0.25,0.0833333333333333,0.3333333333333333,,0.72,,0.53155,0.363,0.538825,,,,0.3076923076923077,10.27692307692308,24.875,0.5454545454545454,1.0,,,,1.0,1.0,0.1666666666666666,0.1666666666666666,,3.0,2.0,1.0,0.1666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630579,1610612752,Jericho Sims,Jericho Sims,1630579,NYK,967.0,16,-15.0,34,33,22.0,67,34,22.0,6.0,,2.0,,1.0,,2.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,1.0,2.0,,1.0,,1.0,3.0,4.0,,,,,,,,,,,2.0,2.0,,,,,,2.0,1.0,2.0,,,21.0,,,,,,,,,,,,,,,,,,,,,4.545454545454546,,,0.125,0.1538461538461538,,0.0714285714285714,0.0769230769230769,0.1111111111111111,0.3333333333333333,,0.0769230769230769,,0.1666666666666666,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,0.70965,0.6353,0.70965,,,,,0.9,,0.6470588235294118,,,,,2.0,1.0,,,,,,1.0,,,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,2094.0,35,-23.0,68,67,17.0,135,89,11.0,10.0,5.0,7.0,1.0,2.0,1.0,2.0,,,,,,,,,,,5.0,7.0,,,2.0,12.0,1.0,2.0,,1.0,3.0,1.0,2.0,,,,2.0,8.0,2.0,,2.0,,,,1.0,,,,,,,2.0,1.0,3.0,4.0,,7.0,4.0,11.0,,,,,,,,,,,2.0,3.0,,3.0,4.0,2.0,,,,1.0,,2.0,11.0,,,0.8,1.0,,,,,0.7142857142857143,0.5,0.5,0.7142857142857143,0.5,0.5,0.6666666666666666,0.5,0.5,,0.1428571428571428,,11.25,,,0.4444444444444444,0.0769230769230769,0.1363636363636363,0.1,0.2258064516129032,0.0909090909090909,,0.2,0.1333333333333333,0.3333333333333333,0.75,0.1538461538461538,0.1111111111111111,1.0,0.7142857142857143,0.8333333333333334,0.8,,,,,,,,,,,1.0,0.5,,,1.0,0.5,,,,1.0,,0.7270857142857142,0.6838,0.6258999999999999,0.2222222222222222,0.2222222222222222,0.25,0.1666666666666666,0.4857142857142857,,0.1617647058823529,,,,1.0,1.0,1.0,,,,,,,0.1428571428571428,,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,565.0,9,-5.0,22,18,3.0,40,20,7.0,6.0,1.0,1.0,,,,,1.0,,1.0,3.0,,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,10.0,,,1.0,1.0,4.0,,1.0,1.0,2.0,,3.0,,2.0,6.0,,,3.0,1.0,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,4.0,2.0,,,,4.0,1.0,,1.0,,3.0,4.0,2.0,,,,,,3.0,7.0,,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,,,0.5,1.5,0.5,0.5,1.0,0.5,0.75,,,56.0,1.0,,0.2,,0.25,,0.2222222222222222,,,,,1.0,,0.25,,0.125,1.0,1.0,,0.125,,0.375,0.3333333333333333,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,,0.6666666666666666,0.5,0.875,0.3333333333333333,0.52048125,0.47475,0.4362,0.2,0.5,0.4,0.3,2.65,25.383333333333336,0.3181818181818182,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.1666666666666666,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,3351.0,56,-10.0,114,111,38.0,225,133,42.0,14.0,3.0,6.0,2.0,2.0,1.0,2.0,4.0,2.0,,,,2.0,2.0,,1.0,1.0,5.0,12.0,2.0,2.0,7.0,23.0,2.0,2.0,,4.0,8.0,1.0,3.0,1.0,1.0,3.0,8.0,4.0,6.0,3.0,,,2.0,2.0,3.0,5.0,3.0,8.0,3.0,4.0,19.0,2.0,,1.0,1.0,1.0,3.0,2.0,5.0,5.0,3.0,2.0,,,,,,,,,4.0,,8.0,7.0,4.0,,1.0,1.0,1.0,,8.0,42.0,1.0,,0.4,0.4,0.5,1.0,1.0,1.0,0.4166666666666667,1.0,0.3333333333333333,0.5714285714285714,1.0,0.625,0.71875,1.3333333333333333,0.8,0.1428571428571428,0.25,0.25,12.598425196850393,,0.3333333333333333,0.0434782608695652,,0.0384615384615384,0.0625,0.0408163265306122,0.0363636363636363,,,0.0833333333333333,,,,0.1428571428571428,0.4285714285714285,0.5,0.75,0.6666666666666666,0.2857142857142857,0.1428571428571428,,,,,0.1428571428571428,1.0,1.0,0.5,1.0,1.0,0.5,,0.5,0.5,,0.25,1.0,0.5714285714285714,1.0,0.5228178571428571,0.4513,0.5692625,0.3125,0.2857142857142857,0.3478260869565217,0.3478260869565217,6.316666666666667,25.7,0.3684210526315789,1.0,,,,1.0,1.0,0.5,0.5,,3.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,0.25,0.3333333333333333,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,4727.0,79,-18.0,153,156,52.0,309,180,49.0,14.0,,,,,,,10.0,4.0,,1.0,,4.0,21.0,1.0,,6.0,7.0,14.0,4.0,22.0,8.0,34.0,1.0,1.0,1.0,,2.0,2.0,7.0,,6.0,4.0,8.0,4.0,10.0,3.0,,,21.0,4.0,3.0,5.0,9.0,14.0,7.0,5.0,37.0,1.0,,5.0,4.0,,9.0,1.0,10.0,4.0,2.0,2.0,2.0,2.0,4.0,,1.0,6.0,,3.0,10.0,1.0,7.0,8.0,3.0,1.0,,,,,8.0,47.0,2.0,1.0,0.2857142857142857,0.2857142857142857,0.25,0.1818181818181818,,0.1818181818181818,0.5,1.0,0.2857142857142857,0.3611111111111111,0.5,0.1538461538461538,0.4230769230769231,0.5,0.2666666666666666,0.6111111111111112,0.2142857142857142,0.3,26.47058823529412,0.3333333333333333,,0.1142857142857142,,0.1162790697674418,0.02,0.1153846153846153,0.0136986301369863,,,0.0256410256410256,0.1428571428571428,0.1333333333333333,0.1379310344827586,0.0714285714285714,,,,,0.2777777777777778,0.1111111111111111,0.0277777777777777,,,,0.5833333333333334,0.1904761904761904,0.1904761904761904,0.25,,,,0.5,,,,0.4615384615384615,,0.6111111111111112,0.1904761904761904,0.4587847222222223,0.4750999999999999,0.4326807692307692,0.0789473684210526,0.1875,0.0588235294117647,0.2352941176470588,11.021428571428572,26.268181818181816,0.3202614379084967,1.0,2.0,,,,,0.25,0.25,,9.0,,,,,,,,,,,,,,,1.0,,,,,,6.0,,1.0,,,0.6,0.8571428571428571,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,
203095,1610612752,Evan Fournier,Evan Fournier,203095,NYK,671.0,11,-10.0,23,21,5.0,44,28,7.0,4.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,2.0,1.0,,,1.0,1.0,,3.0,,2.0,,,1.0,,,1.0,1.0,,,,2.0,2.0,,,,,2.0,,,,1.0,1.0,1.0,,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,7.0,,,1.0,1.0,,,,,1.0,,1.0,0.25,,1.0,0.25,,1.0,0.75,,,14.285714285714285,,,,,0.1428571428571428,,0.0909090909090909,,,,,,,0.1666666666666666,,0.25,1.0,1.0,1.0,,,0.25,,,,0.5,,,,,,,1.0,1.0,1.0,,,,1.0,,0.64455,0.5649,0.9105,,,,1.0,1.2,25.23333333333333,0.3043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
