EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,Travels,OffLongMidRangeReboundPct,FTOffRebounds,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,BlockedArc3,on,Clear Path Fouls,OffensiveGoaltends,Corner3PctBlocked
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,37998.0,633,-31.0,1329,1327,236.0,300,147.0,2656,27.0,47.0,4.0,7.0,7.0,11.0,31.0,71.0,18.0,53.0,2.0,12.0,1.0,3.0,1.0,43.0,129.0,2.0,7.0,7.0,27.0,76.0,171.0,45.0,141.0,50.0,337.0,1484,8.0,14.0,3.0,10.0,25.0,14.0,39.0,7.0,28.0,19.0,68.0,36.0,116.0,69.0,66.0,8.0,1.0,128.0,43.0,10.0,95.0,68.0,163.0,50.0,18.0,71.0,18.0,6.0,394.0,4.0,6.0,30.0,27.0,1.0,58.0,10.0,68.0,2.0,17.0,14.0,3.0,42.0,12.0,28.0,16.0,3.0,14.0,58.0,2.0,8.0,15.0,37.0,3.0,1.0,76.0,4.0,4.0,4.0,61.0,4.0,3.0,21.0,2.0,7.0,6.0,2.0,2.0,2.0,6.0,5.0,66.0,234.0,1.0,6.0,0.23684210526315788,0.25,0.5111111111111111,0.3191489361702128,0.3,0.25,0.32142857142857145,0.4444444444444444,0.5714285714285714,0.358974358974359,0.4599358974358974,0.5208333333333334,0.3656716417910448,0.49556213017751477,0.5208333333333334,0.44155844155844154,0.4519230769230769,0.05847953216374269,0.14893617021276595,0.04225352112676056,26.312292358803987,0.7241379310344828,0.025,0.09407665505226481,0.01929260450160772,0.09900990099009901,0.011267605633802818,0.09661016949152543,0.015015015015015015,0.022556390977443608,0.023622047244094488,0.011538461538461539,0.010526315789473684,0.13043478260869565,0.05303030303030303,0.125,0.09900990099009901,0.09900990099009901,0.011363636363636364,0.8333333333333334,0.15064102564102563,0.574468085106383,0.675,0.2962962962962963,0.22756410256410256,0.43661971830985913,0.45588235294117646,0.22580645161290322,0.16987179487179488,0.33962264150943394,0.33962264150943394,0.16666666666666666,0.038461538461538464,0.16666666666666666,0.16666666666666666,1.0,0.41346153846153844,0.3333333333333333,0.3333333333333333,0.4883720930232558,0.2916666666666667,0.5714285714285714,0.25,0.125,0.3333333333333333,1.0,0.2916666666666667,0.2857142857142857,1.0,0.16417910447761194,0.6363636363636364,0.014925373134328358,0.40298507462686567,0.25925925925925924,0.6025641025641025,0.3359375,0.4992979099678457,0.5137178571428571,0.48125378787878775,0.06948640483383686,0.11170212765957446,0.013986013986013986,0.07418397626112759,0.20178041543026706,9.378362573099416,25.793617021276596,0.17757712565838976,,,,,,,,,,,,,,,,,,,,,True,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,5067.0,84,-23.0,173,173,57.0,54,25.0,346,10.0,15.0,3.0,8.0,1.0,6.0,6.0,7.0,,3.0,,1.0,,,1.0,4.0,16.0,,1.0,2.0,6.0,16.0,25.0,4.0,17.0,13.0,57.0,212,3.0,8.0,,1.0,8.0,1.0,8.0,2.0,7.0,9.0,17.0,22.0,10.0,12.0,,6.0,,16.0,4.0,,5.0,6.0,11.0,2.0,4.0,3.0,2.0,,28.0,4.0,6.0,13.0,4.0,1.0,18.0,10.0,28.0,2.0,4.0,2.0,2.0,2.0,,2.0,1.0,,,3.0,,2.0,5.0,11.0,,1.0,12.0,,1.0,,16.0,1.0,1.0,6.0,,2.0,1.0,1.0,,,1.0,1.0,17.0,57.0,1.0,2.0,0.6875,0.8461538461538461,1.0,0.23529411764705882,,0.2857142857142857,0.23529411764705882,0.64,0.375,0.125,0.5238095238095238,0.3333333333333333,0.26666666666666666,0.5714285714285714,0.4,0.40476190476190477,0.40476190476190477,,,,25.742574257425744,0.6666666666666666,0.25,0.14814814814814814,0.14285714285714285,0.28888888888888886,0.07407407407407407,0.2361111111111111,0.10416666666666667,0.3333333333333333,,0.09523809523809523,,0.25,,0.2,0.3448275862068966,0.1875,0.09523809523809523,1.0,0.35714285714285715,0.6666666666666666,0.6666666666666666,0.7,0.16666666666666666,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.07142857142857142,,,,0.023809523809523808,,,,0.38095238095238093,0.25,0.25,1.0,0.8888888888888888,0.375,,,,,0.1111111111111111,,,0.4,0.16666666666666666,0.06666666666666667,0.4,0.3333333333333333,0.7619047619047619,0.25,0.5098829268292682,0.5465,0.5175285714285714,0.1276595744680851,0.2,,0.14035087719298245,0.2982456140350877,5.295999999999999,26.735294117647058,0.32947976878612717,2.0,,,,,,,,,,,,,,,,,,,,True,,,
1627736,1610612750,Malik Beasley,Malik Beasley,1627736,MIN,43278.0,721,-23.0,1522,1515,346.0,395,177.0,3037,19.0,35.0,2.0,5.0,7.0,8.0,12.0,34.0,12.0,30.0,26.0,73.0,5.0,12.0,17.0,63.0,172.0,7.0,14.0,9.0,37.0,43.0,99.0,89.0,245.0,22.0,375.0,1702,6.0,14.0,12.0,26.0,48.0,14.0,20.0,16.0,54.0,6.0,82.0,56.0,30.0,234.0,33.0,6.0,2.0,170.0,63.0,14.0,26.0,25.0,51.0,16.0,9.0,19.0,6.0,1.0,127.0,5.0,7.0,35.0,42.0,3.0,80.0,12.0,92.0,5.0,18.0,12.0,6.0,9.0,1.0,5.0,5.0,1.0,4.0,14.0,1.0,1.0,18.0,35.0,4.0,1.0,17.0,1.0,,2.0,26.0,1.0,7.0,7.0,,3.0,9.0,5.0,1.0,3.0,10.0,4.0,82.0,345.0,2.0,3.0,0.6511627906976745,0.7,0.8764044943820225,0.363265306122449,0.46153846153846156,0.2962962962962963,0.3662551440329218,0.43434343434343436,0.42857142857142855,0.7,0.5130813953488372,0.6,0.5135135135135135,0.5226628895184136,0.6,0.5256410256410257,0.7122093023255814,0.1414141414141414,0.2,0.14705882352941177,21.22614227877386,0.6428571428571429,0.07142857142857142,0.12462908011869436,0.019337016574585635,0.10869565217391304,0.012048192771084338,0.11684370257966616,0.015444015444015444,0.02097902097902098,0.024096385542168676,0.016181229773462782,,0.11029411764705882,0.12244897959183673,0.16666666666666666,0.10176991150442478,0.125,0.02617801047120419,0.4,0.10174418604651163,0.5428571428571428,0.6785714285714286,0.631578947368421,0.09883720930232558,0.35294117647058826,0.41379310344827586,0.75,0.0872093023255814,0.4,0.42857142857142855,0.5833333333333334,0.21220930232558138,0.3561643835616438,0.3561643835616438,0.9230769230769231,0.5,0.36627906976744184,0.3684210526315789,0.8571428571428571,0.125,0.4,0.5,0.3,0.4166666666666667,0.8,0.35,0.5,0.8571428571428571,0.10810810810810811,0.875,0.22972972972972974,0.5,0.24324324324324326,0.813953488372093,0.37058823529411766,0.5307459064327485,0.4889047619047619,0.5073076388888889,0.02,0.06666666666666667,,0.128,0.21866666666666668,9.349494949494954,25.077959183673467,0.22733245729303547,,7.0,1.0,1.0,1.0,1.0,1.0,0.004081632653061225,0.06666666666666667,0.005813953488372093,0.4117647058823529,,,,,,,,,,True,,,
1629006,1610612750,Josh Okogie,Josh Okogie,1629006,MIN,12681.0,211,25.0,450,449,119.0,136,50.0,899,12.0,19.0,2.0,4.0,,2.0,,3.0,,,2.0,8.0,,1.0,1.0,1.0,9.0,,,,1.0,12.0,22.0,3.0,17.0,14.0,47.0,455,2.0,4.0,,1.0,6.0,,3.0,,2.0,6.0,6.0,8.0,16.0,9.0,,4.0,,9.0,1.0,5.0,6.0,2.0,8.0,2.0,,5.0,1.0,,18.0,5.0,6.0,8.0,8.0,2.0,18.0,11.0,29.0,,10.0,4.0,6.0,7.0,,5.0,3.0,1.0,2.0,10.0,,7.0,12.0,24.0,2.0,,26.0,2.0,3.0,9.0,15.0,,,5.0,1.0,1.0,4.0,,1.0,3.0,4.0,2.0,6.0,119.0,2.0,1.0,0.3333333333333333,0.4,1.0,0.17647058823529413,,,0.17647058823529413,0.5454545454545454,0.5,,0.4230769230769231,0.4,,0.5108695652173914,0.5,0.375,0.4358974358974359,0.22727272727272727,0.15789473684210525,0.6666666666666666,10.916179337231968,0.7,0.15384615384615385,0.08163265306122448,0.05172413793103448,0.0851063829787234,0.04672897196261682,0.08333333333333333,0.04932735426008968,0.07547169811320754,0.020833333333333332,0.047619047619047616,0.043478260869565216,0.06060606060606061,0.06976744186046512,0.13636363636363635,0.07142857142857142,0.125,,0.5,0.48717948717948717,0.631578947368421,0.75,0.3333333333333333,0.07692307692307693,,,,,,,,0.20512820512820512,0.25,0.25,1.0,0.23076923076923078,0.1111111111111111,0.125,1.0,0.8,0.5,,0.2,,,,,,0.4,,0.2,0.2,,0.9230769230769231,0.1111111111111111,0.5519846153846154,0.6444,0.4500399999999999,0.11363636363636363,0.18518518518518517,,0.1276595744680851,0.1276595744680851,2.545454545454546,24.588235294117645,0.2644444444444444,2.0,,1.0,,1.0,,,0.058823529411764705,,0.1111111111111111,,1.0,0.06666666666666667,,,,,,,,True,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,72907.0,1215,-92.0,2553,2552,594.0,694,286.0,5105,148.0,225.0,38.0,58.0,27.0,44.0,28.0,85.0,,,19.0,39.0,1.0,4.0,8.0,38.0,127.0,3.0,9.0,8.0,30.0,176.0,310.0,57.0,166.0,114.0,637.0,2853,45.0,70.0,4.0,13.0,135.0,34.0,61.0,11.0,38.0,29.0,130.0,220.0,132.0,168.0,3.0,68.0,,127.0,38.0,33.0,35.0,36.0,71.0,27.0,9.0,20.0,12.0,3.0,178.0,31.0,68.0,84.0,95.0,20.0,199.0,102.0,301.0,16.0,40.0,22.0,18.0,33.0,13.0,13.0,49.0,4.0,20.0,82.0,9.0,12.0,101.0,172.0,12.0,15.0,130.0,3.0,10.0,4.0,149.0,21.0,,79.0,,5.0,69.0,37.0,,32.0,71.0,35.0,130.0,591.0,17.0,5.0,0.625,0.7746478873239436,0.9824561403508771,0.3433734939759036,0.3076923076923077,0.2894736842105263,0.3433734939759036,0.567741935483871,0.6428571428571429,0.5573770491803278,0.5493697478991597,0.6144578313253012,0.51010101010101,0.5909090909090909,0.675,0.5652173913043478,0.3487394957983193,0.1064516129032258,0.08888888888888889,0.15294117647058825,21.53259361997226,0.4024390243902439,0.26666666666666666,0.17148014440433212,0.11390284757118928,0.14685314685314685,0.04538799414348463,0.15896980461811722,0.07734375,0.1328125,0.11904761904761904,0.04826254826254826,0.03636363636363636,0.12442396313364056,0.20481927710843373,0.19318181818181818,0.15089514066496162,0.13812154696132597,0.07655502392344497,0.49295774647887325,0.4726890756302521,0.6577777777777778,0.7219512195121951,0.6216216216216216,0.17857142857142858,0.32941176470588235,0.3888888888888889,0.6428571428571429,,,,,0.0819327731092437,0.48717948717948717,0.48717948717948717,1.0,0.2668067226890756,0.2992125984251969,0.2992125984251969,0.9736842105263158,0.6987951807228916,0.6551724137931034,0.10526315789473684,0.04819277108433735,0.25,1.0,0.10843373493975904,0.3333333333333333,1.0,0.4444444444444444,0.6136363636363636,0.08080808080808081,0.30303030303030304,0.26666666666666666,0.8214285714285714,0.2992125984251969,0.5528248949579833,0.5589179687499999,0.5364959595959593,0.14794007490636704,0.21467391304347827,,0.2119309262166405,0.20408163265306123,2.941612903225806,25.003012048192772,0.23266745005875442,33.0,3.0,,1.0,4.0,2.0,2.0,,,,0.375,8.0,0.0449438202247191,3.0,2.0,2.0,0.05,,,,True,,,
1629020,1610612750,Jarred Vanderbilt,Jarred Vanderbilt,1629020,MIN,23904.0,398,-39.0,811,823,137.0,183,116.0,1634,32.0,47.0,11.0,19.0,5.0,7.0,6.0,17.0,,,,2.0,,,,,1.0,,,,,38.0,64.0,,3.0,15.0,91.0,925,13.0,23.0,,,31.0,5.0,10.0,,,5.0,15.0,52.0,24.0,,,20.0,,1.0,,6.0,14.0,7.0,21.0,4.0,3.0,11.0,3.0,,49.0,21.0,24.0,60.0,28.0,8.0,96.0,45.0,141.0,3.0,20.0,15.0,5.0,10.0,3.0,6.0,7.0,1.0,4.0,17.0,4.0,2.0,18.0,37.0,5.0,,28.0,,7.0,3.0,21.0,4.0,,10.0,,3.0,11.0,7.0,,4.0,11.0,6.0,15.0,137.0,6.0,2.0,0.6842105263157895,0.9285714285714286,,,,,,0.59375,0.5652173913043478,0.5,0.5671641791044776,0.5652173913043478,0.5,0.5986842105263158,0.62,0.625,0.04477611940298507,0.09375,0.0851063829787234,0.11764705882352941,9.797657082002129,0.5882352941176471,0.3333333333333333,0.18181818181818182,0.12244897959183673,0.2926829268292683,0.0963302752293578,0.24512534818941503,0.10869565217391304,0.11538461538461539,0.16279069767441862,0.10526315789473684,0.06382978723404255,0.08823529411764706,0.23880597014925373,0.3157894736842105,0.2986111111111111,0.2786885245901639,0.13043478260869565,0.5454545454545454,0.7014925373134329,0.6808510638297872,0.7441860465116279,0.71875,0.2537313432835821,0.35294117647058826,0.4,0.5,,,,,0.029850746268656716,,,,0.014925373134328358,,,,0.8260869565217391,0.5789473684210527,0.2727272727272727,,,,,,,0.7,0.7142857142857143,,,,0.746268656716418,,0.6017641791044775,0.5532411764705882,0.59744,0.136986301369863,0.14285714285714285,,0.34065934065934067,0.16483516483516483,2.6265625000000004,24.233333333333334,0.16892725030826142,5.0,,,1.0,1.0,,,,,,,,0.03125,,,,,1.0,,,True,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,23107.0,385,-23.0,818,824,213.0,230,79.0,1642,26.0,44.0,3.0,3.0,7.0,13.0,19.0,44.0,6.0,12.0,5.0,11.0,,,2.0,20.0,51.0,,,4.0,20.0,51.0,100.0,25.0,62.0,37.0,214.0,917,3.0,3.0,,,10.0,14.0,28.0,6.0,22.0,13.0,59.0,40.0,62.0,60.0,15.0,2.0,,51.0,20.0,6.0,29.0,17.0,46.0,9.0,8.0,18.0,7.0,4.0,109.0,4.0,1.0,19.0,20.0,1.0,40.0,5.0,45.0,1.0,11.0,7.0,4.0,6.0,4.0,3.0,7.0,,3.0,13.0,,5.0,19.0,29.0,1.0,,30.0,,,1.0,45.0,5.0,1.0,20.0,1.0,3.0,5.0,,,5.0,5.0,3.0,59.0,212.0,2.0,3.0,0.39215686274509803,0.4,0.8,0.4032258064516129,,0.2727272727272727,0.4032258064516129,0.51,1.0,0.5,0.5462962962962963,1.0,0.46,0.5916666666666667,0.9,0.5087719298245614,0.38271604938271603,0.06,0.06818181818181818,0.045454545454545456,21.139101861993428,0.46153846153846156,0.034482758620689655,0.11428571428571428,0.005235602094240838,0.10734463276836158,0.02030456852791878,0.11079545454545454,0.01288659793814433,0.010752688172043012,,0.013422818791946308,0.041666666666666664,0.07692307692307693,0.13414634146341464,0.14285714285714285,0.13445378151260504,0.05172413793103448,0.0125,0.6,0.2716049382716049,0.5909090909090909,0.6341463414634146,0.5384615384615384,0.2716049382716049,0.4318181818181818,0.4523809523809524,0.2631578947368421,0.07407407407407407,0.5,0.5454545454545454,0.16666666666666666,0.06790123456790123,0.45454545454545453,0.45454545454545453,1.0,0.3148148148148148,0.39215686274509803,0.39215686274509803,0.75,1.0,1.0,0.3333333333333333,,,,,,,0.26,0.5384615384615384,0.04,0.4,0.2,0.654320987654321,0.39215686274509803,0.5139712962962962,0.60165,0.48638100000000006,0.11864406779661017,0.17391304347826086,0.016129032258064516,0.04672897196261682,0.2757009345794392,6.739000000000001,25.269354838709674,0.2603911980440098,4.0,2.0,,,1.0,,,,0.08333333333333333,,1.0,2.0,,,,,,1.0,1.0,,True,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,31354.0,523,-25.0,1081,1074,265.0,346,128.0,2155,71.0,103.0,4.0,5.0,15.0,21.0,16.0,48.0,5.0,17.0,,6.0,,1.0,3.0,41.0,121.0,2.0,5.0,8.0,31.0,92.0,168.0,41.0,127.0,39.0,346.0,1198,6.0,12.0,2.0,6.0,22.0,21.0,34.0,8.0,34.0,11.0,77.0,74.0,110.0,57.0,66.0,4.0,1.0,120.0,41.0,12.0,34.0,27.0,61.0,18.0,9.0,26.0,6.0,2.0,149.0,12.0,5.0,36.0,21.0,2.0,59.0,17.0,76.0,6.0,26.0,15.0,11.0,31.0,10.0,16.0,25.0,4.0,15.0,56.0,6.0,15.0,14.0,36.0,1.0,1.0,43.0,,2.0,,51.0,5.0,1.0,23.0,1.0,3.0,10.0,6.0,,4.0,12.0,7.0,77.0,263.0,6.0,3.0,0.40217391304347827,0.4111111111111111,0.4634146341463415,0.3228346456692913,0.3333333333333333,0.23529411764705882,0.3253968253968254,0.5476190476190477,0.5,0.6176470588235294,0.5203389830508475,0.5,0.4852941176470588,0.5441640378548895,0.55,0.5133333333333333,0.43050847457627117,0.07142857142857142,0.04854368932038835,0.14583333333333334,30.473856209150327,0.5535714285714286,0.06896551724137931,0.0958904109589041,0.019455252918287938,0.14173228346456693,0.04081632653061224,0.12050739957716702,0.030852994555353903,0.009259259259259259,0.02586206896551724,0.038461538461538464,0.05,0.058823529411764705,0.12,0.11764705882352941,0.1511627906976744,0.12195121951219512,0.041379310344827586,0.5833333333333334,0.34915254237288135,0.6893203883495146,0.7244897959183674,0.43661971830985913,0.16271186440677965,0.3333333333333333,0.3902439024390244,0.3125,0.0576271186440678,0.29411764705882354,0.29411764705882354,0.2,0.020338983050847456,,,,0.4101694915254237,0.33884297520661155,0.33884297520661155,0.4634146341463415,0.2777777777777778,0.8,0.25,0.05555555555555555,,,0.2777777777777778,0.4,1.0,0.3088235294117647,0.7142857142857143,0.04411764705882353,0.45588235294117646,0.25806451612903225,0.7796610169491526,0.3416666666666667,0.5434705782312929,0.51676,0.5456735294117646,0.07643312101910828,0.12365591397849462,0.0078125,0.06358381502890173,0.22254335260115607,5.380357142857143,26.08346456692913,0.24514338575393155,4.0,,,1.0,3.0,2.0,1.0,,,,,5.0,0.030303030303030304,,,,,1.0,,1.0,True,,,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,31016.0,517,-74.0,1080,1077,219.0,242,121.0,2157,34.0,56.0,5.0,8.0,5.0,10.0,14.0,38.0,5.0,11.0,9.0,33.0,,3.0,5.0,12.0,42.0,,4.0,1.0,6.0,53.0,105.0,21.0,75.0,7.0,176.0,1214,6.0,13.0,,7.0,13.0,5.0,16.0,3.0,11.0,1.0,20.0,72.0,34.0,60.0,3.0,6.0,1.0,41.0,12.0,12.0,13.0,13.0,26.0,11.0,2.0,9.0,3.0,1.0,65.0,7.0,10.0,37.0,22.0,9.0,68.0,17.0,85.0,6.0,17.0,14.0,3.0,9.0,3.0,5.0,15.0,,4.0,24.0,2.0,5.0,38.0,75.0,2.0,2.0,17.0,,2.0,2.0,9.0,3.0,,6.0,,,15.0,11.0,2.0,2.0,17.0,10.0,20.0,218.0,5.0,,0.6792452830188679,0.72,0.9523809523809523,0.28,,0.2727272727272727,0.28378378378378377,0.5047619047619047,0.46153846153846156,0.3125,0.46944444444444444,0.3,0.35185185185185186,0.4808743169398907,0.325,0.37037037037037035,0.4166666666666667,0.11428571428571428,0.07142857142857142,0.21052631578947367,16.9672131147541,0.375,0.375,0.08494208494208494,0.03773584905660377,0.15416666666666667,0.02364864864864865,0.11823647294589178,0.030303030303030304,0.064,0.019230769230769232,0.0319634703196347,,0.06930693069306931,0.09649122807017543,0.09090909090909091,0.15,0.1625,0.06521739130434782,0.5882352941176471,0.3111111111111111,0.6071428571428571,0.6538461538461539,0.7647058823529411,0.2111111111111111,0.3684210526315789,0.4666666666666667,0.42857142857142855,0.06111111111111111,0.45454545454545453,0.45454545454545453,0.8,0.18333333333333332,0.2727272727272727,0.2727272727272727,1.0,0.23333333333333334,0.2857142857142857,0.2857142857142857,0.9166666666666666,0.4,0.625,0.4,0.15,,,0.2,,,0.37037037037037035,0.5,0.18518518518518517,0.2222222222222222,0.16666666666666666,0.7277777777777777,0.2926829268292683,0.5427371508379889,0.5736958333333333,0.5561833333333334,0.03278688524590164,0.05555555555555555,,0.07386363636363637,0.11363636363636363,5.522857142857144,24.747999999999998,0.20277777777777778,1.0,2.0,,3.0,3.0,2.0,1.0,,,,0.4,4.0,,,,,,1.0,,1.0,True,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,31613.0,527,-25.0,1115,1122,223.0,270,104.0,2237,35.0,47.0,4.0,8.0,6.0,9.0,13.0,24.0,5.0,11.0,17.0,38.0,2.0,4.0,8.0,21.0,62.0,2.0,6.0,2.0,15.0,53.0,82.0,38.0,100.0,35.0,255.0,1255,4.0,9.0,4.0,10.0,21.0,8.0,13.0,5.0,23.0,7.0,38.0,74.0,32.0,105.0,9.0,,1.0,61.0,21.0,5.0,18.0,12.0,30.0,8.0,4.0,14.0,3.0,1.0,72.0,3.0,7.0,38.0,34.0,6.0,78.0,10.0,88.0,3.0,29.0,22.0,7.0,11.0,6.0,6.0,14.0,2.0,5.0,25.0,2.0,7.0,25.0,46.0,1.0,1.0,46.0,6.0,,5.0,51.0,8.0,,26.0,2.0,1.0,9.0,5.0,,4.0,9.0,6.0,38.0,222.0,5.0,,0.6981132075471698,0.6981132075471698,0.9210526315789473,0.38,0.4,0.21739130434782608,0.3838383838383838,0.6463414634146342,0.4444444444444444,0.6153846153846154,0.6043956043956044,0.5263157894736842,0.4305555555555556,0.6280788177339901,0.525,0.4634146341463415,0.5494505494505495,0.06097560975609756,0.0851063829787234,0.041666666666666664,18.410381184103812,0.44,0.16216216216216217,0.13026819923371646,0.030973451327433628,0.15702479338842976,0.009933774834437087,0.14314115308151093,0.01893939393939394,0.06666666666666667,0.010101010101010102,0.012987012987012988,,0.14414414414414414,0.1346153846153846,0.08695652173913043,0.13333333333333333,0.2077922077922078,0.03614457831325301,0.6666666666666666,0.25824175824175827,0.7446808510638298,0.813953488372093,0.7428571428571429,0.13186813186813187,0.5416666666666666,0.5652173913043478,0.6153846153846154,0.06043956043956044,0.45454545454545453,0.45454545454545453,0.6,0.2087912087912088,0.4473684210526316,0.4473684210526316,1.0,0.34065934065934067,0.3387096774193548,0.3387096774193548,0.8571428571428571,0.42105263157894735,0.5,0.75,0.21052631578947367,0.5,1.0,0.3157894736842105,0.3333333333333333,1.0,0.25,0.6666666666666666,0.2222222222222222,0.4166666666666667,0.13333333333333333,0.8076923076923077,0.3442622950819672,0.5469425,0.5682346153846154,0.5271399999999999,0.13432835820895522,0.26,0.009900990099009901,0.08235294117647059,0.14901960784313725,5.632926829268292,25.079000000000004,0.2,1.0,3.0,,2.0,,,,,,,0.375,2.0,,,,,,1.0,,,True,,,
