EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,AtRimPctBlocked,SecondChanceCorner3Frequency,Fg3aBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,OffAtRimReboundPct,FTOffRebounds,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,Charge Fouls Drawn,HeaveAttempts,LongMidRangePctBlocked,on,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,DefensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,OffensiveGoaltends
1626196,1610612738,Josh Richardson,Josh Richardson,1626196,BOS,13260.0,221,74.0,433,427,110.0,100.0,62.0,860,9.0,11.0,2.0,3.0,2.0,3.0,9.0,27.0,12.0,20.0,2.0,8.0,1.0,3.0,17.0,28.0,2.0,4.0,4.0,6.0,30.0,58.0,19.0,36.0,15.0,132.0,449,5.0,6.0,2.0,4.0,4.0,20.0,8.0,17.0,5.0,9.0,7.0,38.0,22.0,38.0,54.0,3.0,2.0,28.0,17.0,1.0,10.0,6.0,16.0,5.0,1.0,3.0,6.0,1.0,38.0,3.0,3.0,6.0,16.0,1.0,23.0,6.0,29.0,2.0,9.0,7.0,2.0,4.0,2.0,2.0,1.0,2.0,6.0,3.0,1.0,3.0,14.0,1.0,11.0,1.0,16.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,38.0,110.0,3.0,2.0,0.36666666666666664,0.3793103448275862,0.9473684210526315,0.5277777777777778,0.5,0.5555555555555556,0.5277777777777778,0.5172413793103449,0.8333333333333334,0.47058823529411764,0.6223404255319149,0.8,0.5961538461538461,0.655,0.8333333333333334,0.6379310344827587,0.3829787234042553,0.017241379310344827,0.037037037037037035,20.99009900990099,0.6666666666666666,0.09090909090909091,0.12307692307692308,0.02702702702702703,0.06451612903225806,0.03125,0.09865470852017937,0.028985507246376812,0.05084745762711865,0.03896103896103896,0.13793103448275862,0.13559322033898305,0.09523809523809523,0.06578947368421052,0.058823529411764705,0.047619047619047616,0.75,0.11702127659574468,0.8181818181818182,0.8181818181818182,0.2222222222222222,0.2872340425531915,0.3333333333333333,0.34615384615384615,0.4444444444444444,0.2127659574468085,0.6,0.6,0.4166666666666667,0.0851063829787234,0.25,0.25,1.0,0.2978723404255319,0.6071428571428571,0.6071428571428571,0.9411764705882353,0.3,0.6666666666666666,0.4,0.5,1.0,0.11538461538461539,0.6666666666666666,0.11538461538461539,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.5,0.6071428571428571,0.48244468085106385,0.5240812499999999,0.4566538461538462,0.05102040816326531,0.05,0.05263157894736842,0.15151515151515152,0.2878787878787879,10.551724137931034,25.688888888888883,0.2540415704387991,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,7119.0,119,-15.0,236,239,71.0,70.0,30.0,475,7.0,8.0,1.0,2.0,3.0,3.0,3.0,13.0,7.0,12.0,3.0,8.0,1.0,1.0,8.0,22.0,1.0,3.0,3.0,6.0,17.0,33.0,11.0,30.0,12.0,79.0,265,2.0,4.0,1.0,4.0,2.0,9.0,7.0,9.0,4.0,7.0,2.0,28.0,12.0,22.0,24.0,9.0,4.0,22.0,8.0,5.0,7.0,5.0,12.0,5.0,,2.0,4.0,1.0,29.0,1.0,2.0,9.0,7.0,1.0,17.0,3.0,20.0,2.0,2.0,1.0,1.0,7.0,3.0,2.0,,4.0,9.0,,4.0,2.0,3.0,,19.0,1.0,15.0,,1.0,5.0,,2.0,1.0,,,,1.0,1.0,1.0,28.0,71.0,,2.0,0.35294117647058826,0.4,0.7272727272727273,0.36666666666666664,0.25,0.5714285714285714,0.36666666666666664,0.5151515151515151,0.5,0.7777777777777778,0.5317460317460317,0.4375,0.8125,0.5571428571428572,0.5,0.7777777777777778,0.47619047619047616,0.15151515151515152,0.3076923076923077,29.044117647058822,0.7777777777777778,0.16666666666666666,0.11666666666666667,0.03076923076923077,0.17307692307692307,0.018518518518518517,0.14285714285714285,0.025210084033613446,0.05714285714285714,0.02631578947368421,0.1,0.09375,0.16666666666666666,0.15384615384615385,0.23076923076923078,0.06666666666666667,1.0,0.12698412698412698,0.875,1.0,0.5714285714285714,0.20634920634920634,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.19047619047619047,0.5833333333333334,0.5833333333333334,0.14285714285714285,0.12698412698412698,0.375,0.375,1.0,0.3492063492063492,0.36363636363636365,0.36363636363636365,0.625,0.25,0.5,0.375,0.3333333333333333,,0.1875,1.0,0.0625,1.0,0.375,0.5,0.6031746031746031,0.36363636363636365,0.4723539682539682,0.48935,0.44815,0.07352941176470588,0.13157894736842105,,0.11392405063291139,0.35443037974683544,9.809090909090909,26.14666666666667,0.3008474576271186,1.0,1.0,1.0,2.0,0.125,0.125,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,16257.0,271,67.0,536,532,146.0,125.0,75.0,1068,22.0,34.0,2.0,2.0,5.0,8.0,11.0,26.0,11.0,21.0,3.0,5.0,1.0,1.0,16.0,58.0,,1.0,2.0,10.0,44.0,81.0,19.0,63.0,48.0,193.0,562,2.0,6.0,,1.0,2.0,6.0,10.0,19.0,3.0,11.0,14.0,43.0,30.0,58.0,27.0,30.0,4.0,58.0,16.0,8.0,15.0,16.0,31.0,14.0,2.0,13.0,,2.0,78.0,5.0,5.0,25.0,32.0,4.0,61.0,10.0,71.0,5.0,10.0,6.0,4.0,16.0,10.0,15.0,3.0,6.0,31.0,4.0,7.0,8.0,22.0,6.0,41.0,,57.0,6.0,3.0,24.0,2.0,3.0,5.0,1.0,,3.0,2.0,6.0,6.0,43.0,146.0,1.0,3.0,0.3409090909090909,0.35714285714285715,0.47368421052631576,0.30158730158730157,,0.2727272727272727,0.30158730158730157,0.5432098765432098,0.3333333333333333,0.5263157894736842,0.5034722222222222,0.2857142857142857,0.48333333333333334,0.5718562874251497,0.375,0.581081081081081,0.4375,0.09876543209876543,0.11538461538461539,31.832797427652736,0.5161290322580645,0.25,0.19393939393939394,0.038461538461538464,0.22935779816513763,0.0390625,0.20802919708029197,0.03875968992248062,0.046153846153846156,0.030303030303030304,0.16666666666666666,0.21518987341772153,0.18,0.20454545454545456,0.3333333333333333,0.06944444444444445,1.0,0.2361111111111111,0.6470588235294118,0.7586206896551724,0.3181818181818182,0.18055555555555555,0.4230769230769231,0.4782608695652174,0.2727272727272727,0.14583333333333334,0.5238095238095238,0.5238095238095238,0.45454545454545453,0.034722222222222224,0.6,0.6,0.6666666666666666,0.4027777777777778,0.27586206896551724,0.2807017543859649,0.4375,0.2857142857142857,1.0,0.14285714285714285,,,0.26666666666666666,0.625,0.03333333333333333,1.0,0.3333333333333333,0.2,0.6736111111111112,0.27586206896551724,0.5072378472222222,0.4505666666666667,0.4670716666666667,0.15853658536585366,0.24242424242424243,0.03076923076923077,0.031088082901554404,0.22279792746113988,8.220987654320986,25.936507936507933,0.27238805970149255,,2.0,2.0,,0.14705882352941177,,1.0,1.0,1.0,1.0,0.015873015873015872,0.017241379310344827,0.07407407407407407,0.06896551724137931,,,,,,,,,,True,,,,,,,,,,
1629641,1610612738,Romeo Langford,Romeo Langford,1629641,BOS,10006.0,167,22.0,339,339,105.0,110.0,55.0,678,5.0,7.0,3.0,4.0,,,2.0,8.0,,1.0,3.0,11.0,2.0,6.0,4.0,10.0,1.0,1.0,4.0,4.0,7.0,16.0,7.0,21.0,5.0,40.0,362,3.0,5.0,1.0,3.0,1.0,10.0,,,6.0,10.0,,18.0,8.0,6.0,21.0,,6.0,10.0,4.0,2.0,3.0,3.0,6.0,2.0,1.0,3.0,,,15.0,5.0,3.0,14.0,8.0,1.0,23.0,8.0,31.0,,3.0,1.0,2.0,2.0,1.0,2.0,,1.0,4.0,1.0,1.0,7.0,10.0,,9.0,,12.0,2.0,,5.0,,2.0,,,,,,,,18.0,105.0,1.0,2.0,0.5714285714285714,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.4375,0.6,,0.47297297297297297,0.5625,0.9,0.47619047619047616,0.625,0.75,0.5675675675675675,0.125,0.125,11.414392059553348,0.5,0.08333333333333333,0.08163265306122448,0.03260869565217391,0.1917808219178082,0.060240963855421686,0.1286549707602339,0.045714285714285714,,0.07142857142857142,0.08695652173913043,0.044444444444444446,0.13333333333333333,0.14285714285714285,0.35294117647058826,,,0.1891891891891892,0.7142857142857143,0.8333333333333334,0.4,0.21621621621621623,0.25,0.2857142857142857,1.0,0.02702702702702703,,,,0.2972972972972973,0.2727272727272727,0.2727272727272727,1.0,0.2702702702702703,0.4,0.4,1.0,0.5,0.75,0.125,1.0,1.0,,,0.6,0.3333333333333333,0.4,1.0,0.7567567567567568,0.4,0.5110081081081081,0.5083875,0.530415,0.125,0.2631578947368421,,0.25,0.45,5.9750000000000005,24.609523809523807,0.30973451327433627,2.0,1.0,,,0.14285714285714285,0.25,,1.0,1.0,,,,0.045454545454545456,,0.0625,,,,,,,,,True,,,,,,,,,,
202683,1610612738,Enes Freedom,Enes Freedom,202683,BOS,24683.0,411,70.0,822,821,245.0,240.0,114.0,1643,40.0,69.0,23.0,39.0,12.0,19.0,7.0,21.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,3.0,49.0,92.0,2.0,5.0,24.0,128.0,875,26.0,45.0,,,10.0,62.0,15.0,24.0,2.0,4.0,4.0,40.0,38.0,60.0,6.0,,40.0,4.0,1.0,16.0,5.0,3.0,8.0,3.0,,2.0,1.0,2.0,19.0,26.0,34.0,37.0,53.0,9.0,99.0,61.0,160.0,4.0,5.0,2.0,3.0,10.0,3.0,10.0,2.0,7.0,20.0,3.0,6.0,29.0,42.0,4.0,27.0,3.0,28.0,5.0,,15.0,,2.0,13.0,1.0,1.0,8.0,5.0,14.0,9.0,40.0,245.0,3.0,1.0,0.3877551020408163,0.6551724137931034,1.0,0.4,,0.5,0.4,0.532608695652174,0.5777777777777777,0.625,0.5360824742268041,0.5777777777777777,0.6428571428571429,0.5871559633027523,0.62,0.6666666666666666,0.05154639175257732,0.17391304347826086,0.38095238095238093,13.403141361256543,0.5,0.36,0.21810699588477367,0.16037735849056603,0.21142857142857144,0.13978494623655913,0.215311004784689,0.1507537688442211,0.18,0.1342281879194631,0.14285714285714285,0.21739130434782608,0.2777777777777778,0.23529411764705882,0.1282051282051282,0.13793103448275862,0.6428571428571429,0.711340206185567,0.5797101449275363,0.6557377049180327,0.3,0.21649484536082475,0.3333333333333333,0.5384615384615384,0.7142857142857143,0.020618556701030927,1.0,1.0,1.0,0.010309278350515464,1.0,1.0,1.0,0.041237113402061855,0.25,0.25,1.0,0.8666666666666667,0.5897435897435898,,,,0.6785714285714286,0.631578947368421,0.03571428571428571,1.0,0.10714285714285714,0.3333333333333333,0.7628865979381443,0.25,0.5317175257731962,0.5879838709677417,0.5128321428571428,0.14018691588785046,0.14705882352941177,,0.484375,0.3125,3.25,25.98,0.2980535279805353,,,3.0,1.0,0.11594202898550725,,,,3.0,,,,0.0851063829787234,0.16216216216216217,0.18461538461538463,1.0,1.0,0.05555555555555555,0.08695652173913043,,,,,True,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,8993.0,150,6.0,310,306,102.0,111.0,46.0,616,5.0,9.0,,,2.0,5.0,5.0,9.0,6.0,14.0,1.0,1.0,,,12.0,34.0,,4.0,4.0,10.0,16.0,32.0,13.0,35.0,4.0,75.0,345,,2.0,,4.0,,,3.0,10.0,4.0,10.0,4.0,22.0,8.0,24.0,18.0,21.0,,34.0,12.0,3.0,12.0,18.0,30.0,14.0,4.0,7.0,4.0,1.0,78.0,1.0,,5.0,9.0,,14.0,1.0,15.0,1.0,3.0,1.0,2.0,8.0,7.0,5.0,3.0,1.0,13.0,2.0,6.0,2.0,7.0,,5.0,,4.0,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,22.0,102.0,1.0,1.0,0.25,0.25,0.46153846153846156,0.37142857142857144,,0.4,0.37142857142857144,0.5,,0.3,0.5298507462686567,,0.45,0.5434782608695652,,0.5,0.5223880597014925,0.09375,0.1111111111111111,22.714681440443215,0.6153846153846154,,0.09782608695652174,,0.07936507936507936,0.014705882352941176,0.09032258064516129,0.006802721088435374,,0.017543859649122806,0.041666666666666664,0.15789473684210525,0.06666666666666667,0.061224489795918366,0.14285714285714285,0.02857142857142857,1.0,0.13432835820895522,0.5555555555555556,0.7142857142857143,0.4,0.13432835820895522,0.5555555555555556,0.625,0.2,0.208955223880597,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.014925373134328358,1.0,1.0,1.0,0.5074626865671642,0.35294117647058826,0.35294117647058826,0.4166666666666667,,,0.6666666666666666,,,0.25,0.4,,,0.5,0.4,0.6567164179104478,0.35294117647058826,0.47486641791044776,0.47870999999999997,0.47958999999999996,0.014705882352941176,0.030303030303030304,,,0.29333333333333333,10.796875000000002,26.75714285714286,0.32903225806451614,,1.0,1.0,1.0,0.2222222222222222,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,
203471,1610612738,Dennis Schroder,Dennis Schroder,203471,BOS,11831.0,197,45.0,382,383,125.0,118.0,43.0,765,13.0,23.0,,1.0,7.0,14.0,11.0,31.0,6.0,14.0,3.0,4.0,1.0,1.0,12.0,28.0,,3.0,3.0,8.0,30.0,68.0,15.0,32.0,23.0,128.0,396,,2.0,,3.0,,,9.0,26.0,4.0,9.0,7.0,37.0,14.0,46.0,27.0,18.0,,28.0,12.0,8.0,14.0,13.0,27.0,7.0,6.0,4.0,8.0,2.0,67.0,2.0,2.0,10.0,10.0,,20.0,4.0,24.0,1.0,7.0,5.0,2.0,7.0,5.0,3.0,,2.0,10.0,,2.0,3.0,19.0,2.0,25.0,1.0,26.0,2.0,,10.0,,4.0,,,,,,,,37.0,125.0,3.0,4.0,0.23333333333333334,0.23333333333333334,0.6,0.46875,,0.4444444444444444,0.46875,0.4411764705882353,,0.34615384615384615,0.525,,0.42857142857142855,0.5714285714285714,,0.47435897435897434,0.32,0.11764705882352941,0.0967741935483871,28.24074074074074,0.7,,0.09009009009009009,0.02127659574468085,0.13333333333333333,0.023809523809523808,0.10752688172043011,0.02247191011235955,,0.014925373134328358,0.08695652173913043,0.08928571428571429,0.09375,0.10344827586206896,0.23529411764705882,0.021739130434782608,,0.23,0.5652173913043478,0.7222222222222222,0.3076923076923077,0.31,0.3548387096774194,0.39285714285714285,0.2727272727272727,0.14,0.42857142857142855,0.42857142857142855,,0.04,0.75,0.75,0.6666666666666666,0.28,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.2,,0.6,,,0.4,0.5,0.02857142857142857,1.0,0.22857142857142856,0.375,0.55,0.42857142857142855,0.4781595,0.6093999999999999,0.48749714285714285,0.09259259259259259,0.13157894736842105,,,0.2890625,8.801470588235293,25.928125000000005,0.32722513089005234,,,,3.0,0.21739130434782608,,,,,,,,0.05,0.058823529411764705,0.038461538461538464,,,,,1.0,1.0,,,True,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,9067.0,151,18.0,304,304,92.0,96.0,47.0,608,9.0,13.0,1.0,2.0,3.0,4.0,11.0,19.0,1.0,6.0,,2.0,,1.0,5.0,15.0,,1.0,1.0,6.0,21.0,38.0,5.0,17.0,8.0,65.0,331,2.0,6.0,,1.0,,4.0,8.0,15.0,1.0,7.0,6.0,25.0,16.0,26.0,15.0,,,14.0,5.0,3.0,15.0,11.0,26.0,8.0,3.0,8.0,3.0,4.0,63.0,1.0,4.0,7.0,8.0,1.0,16.0,5.0,21.0,1.0,8.0,6.0,2.0,6.0,5.0,4.0,,1.0,10.0,,2.0,1.0,8.0,1.0,18.0,,12.0,2.0,,6.0,,1.0,3.0,,,1.0,2.0,3.0,2.0,25.0,92.0,1.0,1.0,0.38095238095238093,0.38095238095238093,1.0,0.29411764705882354,,0.14285714285714285,0.3125,0.5526315789473685,0.3333333333333333,0.5333333333333333,0.5181818181818182,0.2857142857142857,0.4318181818181818,0.5416666666666666,0.2857142857142857,0.5,0.3090909090909091,0.07894736842105263,0.05263157894736842,19.444444444444443,0.6,0.125,0.09411764705882353,0.04878048780487805,0.0958904109589041,0.014925373134328358,0.0949367088607595,0.03355704697986577,0.024390243902439025,0.017857142857142856,0.1875,0.09090909090909091,0.04,0.1320754716981132,,0.041666666666666664,0.6666666666666666,0.23636363636363636,0.6923076923076923,0.75,0.3333333333333333,0.34545454545454546,0.5789473684210527,0.6111111111111112,0.45454545454545453,0.10909090909090909,0.16666666666666666,0.2,,0.03636363636363636,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.14285714285714285,,,0.18181818181818182,0.75,0.045454545454545456,,0.2727272727272727,0.16666666666666666,0.5454545454545454,0.35714285714285715,0.49350925925925915,0.4679,0.4668428571428571,0.1016949152542373,0.14285714285714285,,0.06153846153846154,0.38461538461538464,7.252631578947367,27.647058823529413,0.3026315789473684,,3.0,,,0.07692307692307693,,,,1.0,,,,0.07142857142857142,,0.07407407407407407,,,,,,,1.0,0.16666666666666666,True,,,,,,,,,,
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,146.0,2,,5,5,1.0,1.0,1.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,9633.0,161,14.0,312,318,76.0,79.0,42.0,630,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,7.0,,,5.0,17.0,1.0,3.0,,5.0,5.0,5.0,7.0,24.0,2.0,33.0,336,1.0,1.0,1.0,3.0,,5.0,2.0,2.0,,5.0,2.0,6.0,10.0,,21.0,,,17.0,5.0,,5.0,4.0,9.0,2.0,2.0,,3.0,2.0,22.0,,4.0,7.0,5.0,4.0,16.0,4.0,20.0,,4.0,3.0,1.0,1.0,1.0,,,,1.0,,,6.0,9.0,,3.0,1.0,2.0,,,1.0,,,6.0,2.0,1.0,4.0,2.0,8.0,5.0,6.0,76.0,,,1.0,1.0,1.0,0.2916666666666667,0.3333333333333333,,0.2916666666666667,1.0,1.0,1.0,0.5344827586206896,0.625,0.2857142857142857,0.55,0.625,0.375,0.8275862068965517,,,8.539944903581267,1.0,0.5714285714285714,0.05434782608695652,0.04819277108433735,0.09333333333333334,,0.0718562874251497,0.025806451612903226,0.05128205128205128,,,0.06666666666666667,0.08333333333333333,0.10526315789473684,0.05555555555555555,,0.625,0.10344827586206896,1.0,1.0,1.0,0.06896551724137931,1.0,1.0,1.0,,,,,0.2413793103448276,0.2857142857142857,0.2857142857142857,1.0,0.5862068965517241,0.29411764705882354,0.29411764705882354,1.0,0.25,1.0,0.75,0.3333333333333333,1.0,0.14285714285714285,1.0,,,0.7142857142857143,,0.9310344827586207,0.29411764705882354,0.5426482758620691,0.6239499999999999,0.47518571428571427,0.03333333333333333,0.16666666666666666,,0.15151515151515152,0.18181818181818182,3.8,25.20833333333333,0.24358974358974358,,,,,,,,,,1.0,,,0.05,,0.041666666666666664,,,,1.0,,,,,True,,,,,,,,,,
