EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PtsPutbacks,HeaveAttempts,LongMidRangeAssists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3FGM,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,BlockedLongMidRange,Clear Path Fouls,BlockedCorner3,on,HeaveMakes
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,7627.0,127.0,30.0,274,264,106.0,106.0,29.0,538,2.0,5.0,1.0,2.0,7.0,10.0,2.0,7.0,3.0,9.0,1.0,1.0,3.0,10.0,1.0,2.0,1.0,2.0,11.0,22.0,6.0,19.0,9.0,49.0,291.0,1.0,2.0,1.0,3.0,5.0,2.0,6.0,1.0,3.0,2.0,9.0,12.0,10.0,15.0,3.0,10.0,3.0,1.0,8.0,6.0,14.0,4.0,2.0,6.0,2.0,34.0,2.0,2.0,8.0,5.0,13.0,4.0,17.0,9.0,6.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,7.0,8.0,11.0,4.0,1.0,9.0,105.0,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.5,0.5,0.3333333333333333,0.4878048780487805,0.5,0.3888888888888889,0.532608695652174,0.5,0.45,0.4634146341463415,0.045454545454545456,0.2,16.171617161716174,1.0,0.07142857142857142,0.030303030303030304,0.12698412698412698,0.034482758620689655,0.09774436090225563,0.03225806451612903,0.06896551724137931,0.047619047619047616,0.07407407407407407,0.06896551724137931,0.07142857142857142,0.11764705882352941,0.16666666666666666,0.12195121951219512,0.4,0.5,1.0,0.24390243902439024,0.7,0.7,0.5714285714285714,0.17073170731707318,0.2857142857142857,0.2857142857142857,0.21951219512195122,0.3333333333333333,0.3333333333333333,1.0,0.24390243902439024,0.3,0.3,0.6666666666666666,0.2,0.2,0.4,0.5,1.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.5,0.5853658536585366,0.3,0.5025634146341462,0.6035,0.46782777777777773,0.10869565217391304,0.15384615384615385,0.05,0.10204081632653061,0.1836734693877551,10.686363636363636,24.636842105263163,0.38686131386861317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626153,1610612737,Delon Wright,Delon Wright,1626153,ATL,24602.0,410.0,52.0,836,850,380.0,371.0,96.0,1686,12.0,16.0,1.0,4.0,6.0,12.0,,1.0,3.0,8.0,,2.0,7.0,20.0,,5.0,3.0,8.0,18.0,29.0,10.0,28.0,8.0,74.0,976.0,1.0,1.0,,5.0,2.0,7.0,11.0,3.0,10.0,4.0,27.0,22.0,14.0,30.0,,19.0,7.0,2.0,15.0,17.0,32.0,12.0,5.0,8.0,5.0,81.0,7.0,2.0,25.0,20.0,46.0,9.0,55.0,26.0,21.0,5.0,2.0,,2.0,5.0,2.0,6.0,16.0,16.0,8.0,2.0,,27.0,378.0,0.6111111111111112,0.6470588235294118,1.0,0.35714285714285715,,0.3,0.37037037037037035,0.6206896551724138,1.0,0.6363636363636364,0.5789473684210527,0.16666666666666666,0.5476190476190477,0.6166666666666667,0.16666666666666666,0.5869565217391305,0.49122807017543857,0.06896551724137931,0.0625,6.878306878306879,0.4,0.09900990099009901,0.010810810810810811,0.15625,0.03535353535353535,0.12430939226519337,0.02349869451697128,0.012048192771084338,0.043209876543209874,0.09302325581395349,0.10810810810810811,0.09523809523809523,0.16923076923076924,0.1,0.2807017543859649,0.75,0.8,0.5,0.21052631578947367,0.5,0.5454545454545454,0.8333333333333334,0.017543859649122806,,,0.14035087719298245,0.375,0.375,1.0,0.3508771929824561,0.35,0.35,1.0,0.16666666666666666,,0.8333333333333334,,,0.19047619047619047,0.09523809523809523,0.38095238095238093,0.375,0.7719298245614035,0.3684210526315789,0.5589616071428571,0.54534,0.5368875000000001,0.03389830508474576,0.06451612903225806,,0.02702702702702703,0.36486486486486486,4.679310344827586,26.17142857142857,0.45454545454545453,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,6.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,0.08333333333333333,0.06666666666666667,0.025,0.038461538461538464,0.75,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628381,1610612737,John Collins,John Collins,1628381,ATL,82011.0,1367.0,70.0,2798,2764,675.0,553.0,306.0,5562,153.0,209.0,52.0,54.0,59.0,128.0,15.0,40.0,18.0,54.0,3.0,7.0,32.0,89.0,3.0,7.0,5.0,14.0,227.0,377.0,50.0,143.0,108.0,712.0,3198.0,30.0,63.0,3.0,10.0,87.0,56.0,91.0,6.0,21.0,47.0,177.0,366.0,88.0,147.0,3.0,89.0,32.0,29.0,56.0,21.0,77.0,17.0,4.0,40.0,13.0,175.0,19.0,55.0,115.0,133.0,273.0,78.0,351.0,28.0,20.0,8.0,22.0,17.0,5.0,45.0,7.0,74.0,133.0,143.0,133.0,54.0,1.0,175.0,662.0,0.8061674008810573,0.8883495145631068,0.98,0.34965034965034963,0.3,0.2857142857142857,0.34965034965034963,0.6021220159151194,0.47619047619047616,0.6153846153846154,0.5807692307692308,0.4726027397260274,0.5803571428571429,0.614853195164076,0.5178571428571429,0.6366906474820144,0.275,0.07692307692307693,0.0861244019138756,19.75895972090073,0.4888888888888889,0.18627450980392157,0.07713884992987377,0.1791277258566978,0.032590051457975985,0.18289085545722714,0.05709876543209876,0.07476635514018691,0.034324942791762014,0.20072992700729927,0.14130434782608695,0.23780487804878048,0.1905781584582441,0.14857142857142858,0.40192307692307694,0.7320574162679426,0.8010471204188482,0.8235294117647058,0.24615384615384617,0.4609375,0.5,0.7796610169491526,0.07692307692307693,0.375,0.38461538461538464,0.10384615384615385,0.3333333333333333,0.34615384615384615,1.0,0.17115384615384616,0.3595505617977528,0.3595505617977528,0.96875,0.7123287671232876,0.0410958904109589,0.0958904109589041,0.42857142857142855,1.0,0.48214285714285715,0.0625,0.125,0.35714285714285715,0.676923076923077,0.3595505617977528,0.5529621153846154,0.5951098214285714,0.551228125,0.09821428571428571,0.12980769230769232,0.006944444444444444,0.12219101123595505,0.24859550561797752,5.553315649867374,24.762937062937066,0.24124374553252323,27.0,40.0,42.0,,3.0,25.0,10.0,3.0,23.0,4.0,5.0,10.0,3.0,19.0,47.0,35.0,12.0,47.0,31.0,7.0,16.0,0.078125,0.5681818181818182,0.02027027027027027,0.04716981132075472,0.6595744680851063,0.5192307692307693,0.7407407407407407,1.0,18.0,2.0,4.0,3.0,5.0,3.0,8.0,11.0,15.0,3.0,1.0,2.0,0.013986013986013986,0.025,0.037037037037037035,0.06153846153846154,0.11475409836065574,0.0273972602739726,0.7333333333333333,0.2222222222222222,0.14285714285714285,,,,,,,,,,,,,,True,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,159121.0,2652.0,159.0,5459,5434,1507.0,1403.0,591.0,10893,178.0,300.0,20.0,112.0,180.0,404.0,120.0,230.0,16.0,29.0,9.0,7.0,217.0,581.0,12.0,29.0,61.0,149.0,478.0,934.0,233.0,610.0,500.0,2155.0,6344.0,36.0,59.0,15.0,38.0,149.0,141.0,298.0,66.0,156.0,293.0,773.0,136.0,820.0,156.0,543.0,580.0,217.0,84.0,502.0,235.0,737.0,138.0,97.0,387.0,79.0,1709.0,23.0,27.0,121.0,111.0,234.0,50.0,284.0,72.0,50.0,22.0,227.0,183.0,44.0,303.0,80.0,47.0,128.0,452.0,553.0,136.0,16.0,739.0,1483.0,0.14225941422594143,0.14468085106382977,0.22317596566523606,0.3819672131147541,0.39473684210526316,0.4230769230769231,0.3825944170771757,0.5117773019271948,0.6101694915254238,0.47315436241610737,0.5359455958549223,0.6030927835051546,0.5286343612334802,0.5974244120940649,0.6666666666666666,0.6332781456953642,0.3950777202072539,0.08993576017130621,0.11666666666666667,33.91290217744557,0.7491749174917491,0.08179808400884303,0.019765739385065886,0.102803738317757,0.01957446808510638,0.09155485398579322,0.01967729240456513,0.02348993288590604,0.017467248908296942,0.08102766798418973,0.06457564575645756,0.11326860841423948,0.10192525481313704,0.1054421768707483,0.19430051813471502,0.5933333333333334,0.6716981132075471,0.15168539325842698,0.2616580310880829,0.44554455445544555,0.4972375690607735,0.17222222222222222,0.1489637305699482,0.5217391304347826,0.5381165919282511,0.01878238341968912,0.5517241379310345,0.5517241379310345,0.75,0.37629533678756477,0.37349397590361444,0.3793706293706294,0.18433179723502305,0.20618556701030927,0.09278350515463918,0.29896907216494845,0.41379310344827586,0.75,0.24669603524229075,0.015418502202643172,0.32819383259911894,0.40939597315436244,0.5893782383419689,0.3741379310344828,0.5033287171052631,0.48640238095238103,0.4930959550561797,0.09079975947083584,0.13064361191162344,0.024115755627009645,0.0691415313225058,0.35870069605568444,8.995931477516057,27.94459016393442,0.27605788605971787,13.0,58.0,16.0,1.0,36.0,2.0,16.0,38.0,76.0,20.0,2.0,6.0,22.0,122.0,6.0,3.0,3.0,7.0,4.0,13.0,95.0,0.10396039603960396,0.01904761904761905,0.018115942028985508,0.02185792349726776,0.5714285714285714,0.65,0.5178571428571429,5.0,32.0,9.0,,10.0,9.0,2.0,7.0,8.0,29.0,,,,0.014754098360655738,0.030434782608695653,,,0.016194331983805668,0.02702702702702703,0.08333333333333333,0.38461538461538464,0.7142857142857143,3.0,1.0,3.0,26.0,1.0,1.0,0.01549053356282272,0.3333333333333333,1.0,,,,,True,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,25459.0,424.0,73.0,878,871,312.0,292.0,93.0,1749,61.0,78.0,25.0,23.0,10.0,17.0,,,,,,,,,,,,,71.0,95.0,,,31.0,173.0,987.0,21.0,26.0,,,46.0,20.0,31.0,,,15.0,55.0,106.0,36.0,,,,,8.0,8.0,8.0,16.0,7.0,1.0,4.0,3.0,40.0,21.0,25.0,29.0,31.0,65.0,46.0,111.0,17.0,8.0,9.0,5.0,4.0,1.0,13.0,6.0,30.0,46.0,37.0,45.0,23.0,,53.0,310.0,0.7464788732394366,1.0,,,,,,0.7473684210526316,0.8076923076923077,0.6451612903225806,0.7473684210526316,0.8076923076923077,0.6451612903225806,0.7654867256637168,0.8214285714285714,0.7236842105263158,,0.08421052631578947,0.07692307692307693,12.90983606557377,0.38461538461538464,0.15121951219512195,0.13736263736263737,0.14720812182741116,0.10552763819095477,0.14925373134328357,0.12073490813648294,0.13414634146341464,0.10493827160493827,0.10526315789473684,0.18823529411764706,0.1590909090909091,0.16891891891891891,0.08163265306122448,0.8210526315789474,0.782051282051282,0.8472222222222222,0.7049180327868853,0.17894736842105263,0.5882352941176471,0.6666666666666666,1.0,,,,,,,,,,,,0.9615384615384616,,,,,0.7419354838709677,,,,0.8210526315789474,,0.6286294736842104,0.631175,0.5933516129032258,0.21100917431192662,0.21100917431192662,,0.2658959537572254,0.3179190751445087,2.095789473684211,,0.3553530751708428,21.0,15.0,36.0,,1.0,5.0,2.0,1.0,8.0,2.0,4.0,1.0,,4.0,21.0,12.0,9.0,22.0,9.0,3.0,3.0,0.11764705882352941,0.29411764705882354,0.024390243902439025,0.14285714285714285,0.4090909090909091,0.84,0.6521739130434783,,4.0,,,2.0,1.0,,3.0,5.0,9.0,1.0,,1.0,,,,,0.22033898305084745,0.10810810810810811,,0.14285714285714285,,,,,,1.0,1.0,,,,1.0,,,,True,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,55326.0,922.0,98.0,1911,1892,682.0,616.0,182.0,3803,23.0,33.0,5.0,13.0,26.0,55.0,21.0,54.0,11.0,24.0,2.0,10.0,38.0,117.0,1.0,5.0,17.0,37.0,70.0,142.0,49.0,141.0,65.0,352.0,2246.0,11.0,22.0,2.0,7.0,33.0,26.0,44.0,23.0,47.0,30.0,151.0,66.0,74.0,144.0,3.0,117.0,38.0,1.0,30.0,20.0,50.0,14.0,6.0,21.0,6.0,120.0,9.0,8.0,60.0,76.0,140.0,18.0,158.0,17.0,7.0,10.0,7.0,5.0,2.0,15.0,6.0,16.0,49.0,64.0,72.0,32.0,,151.0,671.0,0.4714285714285714,0.4852941176470588,0.9795918367346939,0.3475177304964539,0.2857142857142857,0.48936170212765956,0.3475177304964539,0.49295774647887325,0.5,0.5909090909090909,0.5070671378091873,0.4827586206896552,0.6648351648351648,0.5536277602523659,0.515625,0.7009345794392523,0.49823321554770317,0.007042253521126761,0.030303030303030304,15.660377358490567,0.4666666666666667,0.17471264367816092,0.018604651162790697,0.1507537688442211,0.021686746987951807,0.16326530612244897,0.020118343195266272,,0.02694610778443114,0.16129032258064516,0.2,0.1523809523809524,0.13114754098360656,0.21505376344086022,0.1166077738515901,0.696969696969697,0.71875,0.7391304347826086,0.19434628975265017,0.4727272727272727,0.4727272727272727,0.2692307692307692,0.19081272084805653,0.3888888888888889,0.3888888888888889,0.08480565371024736,0.4583333333333333,0.4583333333333333,1.0,0.4134275618374558,0.3247863247863248,0.3247863247863248,0.9736842105263158,0.1724137931034483,0.06896551724137931,0.1724137931034483,0.2,1.0,0.14285714285714285,0.10989010989010989,0.4065934065934066,0.4594594594594595,0.6148409893992933,0.3247863247863248,0.4977607773851591,0.46321,0.4980972527472526,0.10256410256410256,0.1871345029239766,,0.09375,0.4289772727272727,11.042253521126758,25.564539007092197,0.3568812140240712,5.0,10.0,4.0,,3.0,4.0,3.0,,8.0,1.0,3.0,1.0,1.0,5.0,7.0,4.0,2.0,7.0,3.0,2.0,5.0,,0.1,0.026785714285714284,0.0189873417721519,0.42857142857142855,1.0,0.7692307692307693,6.0,5.0,,1.0,1.0,2.0,1.0,4.0,7.0,3.0,,,,,,,0.030303030303030304,0.04032258064516129,,0.42857142857142855,0.6,0.6,1.0,,,1.0,,,,0.5,1.0,,1.0,,,True,
1628995,1610612737,Kevin Knox II,Kevin Knox II,1628995,ATL,1196.0,20.0,-18.0,44,47,35.0,23.0,8.0,91,,2.0,2.0,2.0,,1.0,,,1.0,3.0,1.0,3.0,,1.0,,,,1.0,,3.0,1.0,4.0,1.0,4.0,59.0,,2.0,1.0,1.0,3.0,,2.0,1.0,4.0,1.0,4.0,,,3.0,,1.0,,2.0,,,,,,,,,,1.0,,2.0,3.0,1.0,4.0,,,,,,,,,3.0,5.0,1.0,2.0,1.0,,4.0,35.0,,,1.0,0.25,1.0,0.25,0.25,,,,0.21428571428571427,0.5,0.25,0.25,0.5,0.2857142857142857,0.5714285714285714,0.6666666666666666,0.5,15.384615384615383,,0.15384615384615385,0.1111111111111111,,,0.09090909090909091,0.045454545454545456,,,0.5,,,,,0.2857142857142857,,,,0.14285714285714285,,,,,,,0.42857142857142855,0.3333333333333333,0.5,1.0,0.14285714285714285,,,,0.6666666666666666,0.3333333333333333,,,,0.3333333333333333,0.5,0.16666666666666666,,0.8571428571428571,,0.5820285714285715,0.73595,0.6104666666666666,0.125,0.25,,0.75,1.0,2.8666666666666667,24.199999999999996,0.7954545454545454,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,1.0,0.5,,,,,,1.0,,1.0,,,,,,,,,,,0.25,,0.3333333333333333,,0.25,,,,0.3333333333333333,1.0,,,,,,,1.0,1.0,,,,,True,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,83575.0,1393.0,51.0,2861,2849,684.0,589.0,298.0,5710,82.0,133.0,11.0,27.0,48.0,119.0,28.0,73.0,31.0,73.0,5.0,12.0,38.0,103.0,3.0,11.0,9.0,22.0,158.0,325.0,69.0,176.0,107.0,630.0,3326.0,11.0,24.0,4.0,16.0,37.0,26.0,52.0,15.0,34.0,39.0,136.0,208.0,108.0,198.0,9.0,103.0,38.0,29.0,27.0,32.0,59.0,20.0,12.0,13.0,7.0,150.0,6.0,16.0,64.0,58.0,129.0,22.0,151.0,33.0,21.0,12.0,28.0,11.0,17.0,56.0,19.0,49.0,133.0,135.0,140.0,57.0,2.0,134.0,667.0,0.6582278481012658,0.6753246753246753,0.9565217391304348,0.39204545454545453,0.25,0.4411764705882353,0.39204545454545453,0.48615384615384616,0.4583333333333333,0.5,0.5219560878243513,0.425,0.563953488372093,0.5606060606060606,0.44047619047619047,0.6296296296296297,0.35129740518962077,0.08923076923076922,0.12781954887218044,19.16744330537434,0.5,0.08,0.02194787379972565,0.1038961038961039,0.009933774834437087,0.09097688292319164,0.016504126031507877,0.029605263157894735,0.010706638115631691,0.10074626865671642,0.0627062706270627,0.07792207792207792,0.1010989010989011,0.11180124223602485,0.2654690618762475,0.6165413533834586,0.7068965517241379,0.7073170731707317,0.2375249500998004,0.40336134453781514,0.43636363636363634,0.5625,0.14570858283433133,0.3835616438356164,0.4,0.14570858283433133,0.4246575342465753,0.4246575342465753,1.0,0.2055888223552894,0.36893203883495146,0.37254901960784315,0.9210526315789473,0.275,0.125,0.275,0.2727272727272727,1.0,0.313953488372093,0.13953488372093023,0.2558139534883721,0.4090909090909091,0.6167664670658682,0.36893203883495146,0.5314216566866267,0.5340586956521739,0.5303017441860465,0.10786106032906764,0.15447154471544716,0.011235955056179775,0.05873015873015873,0.21587301587301588,7.9612307692307684,24.78465909090909,0.23907724571828032,6.0,16.0,8.0,,7.0,7.0,7.0,3.0,28.0,3.0,6.0,1.0,15.0,14.0,15.0,6.0,8.0,19.0,9.0,12.0,12.0,0.07563025210084033,0.12727272727272726,0.00625,0.02880658436213992,0.47368421052631576,0.5454545454545454,0.5925925925925926,6.0,3.0,1.0,,4.0,2.0,3.0,8.0,5.0,13.0,,,,0.005681818181818182,0.0410958904109589,,,0.022641509433962263,0.0072992700729927005,0.6785714285714286,0.16666666666666666,0.5,1.0,6.0,,1.0,4.0,3.0,0.009708737864077669,0.2,1.0,,1.0,1.0,1.0,True,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,76953.0,1283.0,135.0,2634,2611,747.0,687.0,276.0,5245,40.0,62.0,10.0,15.0,37.0,83.0,21.0,44.0,38.0,86.0,11.0,18.0,65.0,210.0,5.0,20.0,15.0,58.0,98.0,189.0,103.0,296.0,43.0,548.0,2982.0,10.0,22.0,8.0,31.0,50.0,26.0,45.0,21.0,76.0,22.0,137.0,92.0,104.0,258.0,51.0,209.0,65.0,14.0,84.0,40.0,124.0,19.0,21.0,48.0,31.0,288.0,6.0,11.0,80.0,60.0,145.0,19.0,164.0,43.0,30.0,13.0,29.0,19.0,10.0,42.0,10.0,29.0,82.0,58.0,52.0,18.0,1.0,135.0,737.0,0.46938775510204084,0.48936170212765956,0.8349514563106796,0.34797297297297297,0.25806451612903225,0.27631578947368424,0.34915254237288135,0.5185185185185185,0.45454545454545453,0.5777777777777777,0.520618556701031,0.41509433962264153,0.47520661157024796,0.5393700787401575,0.43859649122807015,0.5150375939849624,0.6103092783505155,0.07407407407407407,0.11290322580645161,18.587360594795538,0.6904761904761905,0.09063444108761329,0.017377567140600316,0.1388888888888889,0.010471204188481676,0.11308562197092084,0.014096185737976783,0.013986013986013986,0.01312910284463895,0.09663865546218488,0.07749077490774908,0.10457516339869281,0.1372093023255814,0.14383561643835616,0.12783505154639174,0.6451612903225806,0.7272727272727273,0.55,0.1711340206185567,0.4457831325301205,0.4805194805194805,0.32432432432432434,0.09072164948453608,0.4772727272727273,0.4883720930232558,0.177319587628866,0.4418604651162791,0.4470588235294118,0.9210526315789473,0.4329896907216495,0.30952380952380953,0.3125,0.7846153846153846,0.18867924528301888,0.20754716981132076,0.37735849056603776,0.25,0.8,0.12396694214876033,0.1487603305785124,0.4793388429752066,0.25862068965517243,0.7381443298969073,0.31100478468899523,0.5241965909090909,0.5121487804878048,0.5052058333333332,0.03807615230460922,0.0891089108910891,0.003367003367003367,0.09124087591240876,0.25,8.92222222222222,25.18986486486487,0.2835990888382688,7.0,12.0,8.0,1.0,5.0,5.0,9.0,6.0,13.0,2.0,3.0,,3.0,9.0,9.0,4.0,3.0,10.0,4.0,9.0,8.0,0.07228915662650602,0.1,0.024,0.03474903474903475,0.4,0.7,0.8,6.0,6.0,3.0,2.0,,3.0,,2.0,1.0,5.0,,,,0.010135135135135136,0.022727272727272728,0.011627906976744186,0.03636363636363636,0.018018018018018018,,0.5714285714285714,0.42857142857142855,0.3333333333333333,3.0,1.0,,,1.0,1.0,0.009523809523809525,0.2727272727272727,1.0,,2.0,,,True,
203476,1610612737,Gorgui Dieng,Gorgui Dieng,203476,ATL,5777.0,96.0,9.0,193,189,63.0,62.0,15.0,382,2.0,3.0,,,3.0,4.0,1.0,1.0,1.0,1.0,,,5.0,11.0,,1.0,1.0,2.0,6.0,8.0,6.0,12.0,5.0,35.0,208.0,1.0,1.0,,1.0,4.0,,1.0,1.0,2.0,2.0,5.0,10.0,2.0,18.0,,11.0,5.0,1.0,3.0,6.0,9.0,4.0,2.0,1.0,1.0,24.0,4.0,5.0,12.0,12.0,26.0,9.0,35.0,4.0,3.0,1.0,,,,3.0,2.0,8.0,15.0,7.0,6.0,2.0,,5.0,63.0,0.8333333333333334,0.8333333333333334,1.0,0.5,,0.5,0.5,0.75,1.0,,0.75,0.5,0.5,0.7608695652173914,0.6666666666666666,0.625,0.6,0.125,,12.38095238095238,,0.2608695652173913,0.11904761904761904,0.3333333333333333,0.08,0.2926829268292683,0.09782608695652174,0.13333333333333333,0.08108108108108109,0.23076923076923078,0.3181818181818182,0.18181818181818182,0.3,0.5,0.15,0.6666666666666666,0.6666666666666666,1.0,0.2,0.75,1.0,0.6666666666666666,0.05,1.0,1.0,0.05,1.0,1.0,1.0,0.55,0.45454545454545453,0.45454545454545453,1.0,,,0.5,,,,,0.6666666666666666,0.5,0.75,0.45454545454545453,0.546635,0.543,0.50025,0.09090909090909091,0.2,,0.11428571428571428,0.14285714285714285,6.525,25.20833333333334,0.32642487046632124,,,,,1.0,2.0,,,3.0,,2.0,1.0,2.0,1.0,3.0,3.0,,3.0,3.0,2.0,1.0,0.25,0.4,0.07142857142857142,,1.0,,,,2.0,,,,1.0,,2.0,,,,,,,,,,0.15384615384615385,0.07692307692307693,1.0,,,,,,,,,,,,,,,,True,
