EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,ShootingFouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,AtRimAssists,DefTwoPtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAssists,DefShortMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,Technical Free Throw Trips,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedAtRim,Travels,SecondChanceTurnovers,on,SecondChanceFtPoints,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,HeaveMakes
1626155,1610612761,Sam Dekker,Sam Dekker,1626155,TOR,54.0,1,-5.0,2,2,2,2,4,5,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,718.0,12,-2.0,25,27,14,16,52,25,14,0.56,4.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,4.0,8.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5714285714285714,28.57142857142857,1.0,0.25,0.09090909090909091,0.07692307692307693,0.0625,0.125,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.5000785714285715,0.54645,0.375,16.066666666666666,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629067,1610612761,Isaac Bonga,Isaac Bonga,1629067,TOR,4119.0,69,-32.0,148,147,67,88,295,159,66,0.4527027027027027,24.0,3.0,,1.0,4.0,1.0,,,,,2.0,9.0,1.0,4.0,12.0,2.0,,1.0,4.0,2.0,3.0,,,,1.0,2.0,3.0,4.0,7.0,2.0,1.0,2.0,,10.0,3.0,4.0,0.5,1.0,1.0,0.25,,0.25,0.2222222222222222,0.2692307692307692,0.16666666666666666,0.35294117647058826,0.25,0.3076923076923077,11.046511627906977,1.0,0.06060606060606061,0.022727272727272728,0.029411764705882353,0.047619047619047616,0.03333333333333333,0.07142857142857142,0.23076923076923078,0.07692307692307693,,,,0.3076923076923077,,,,,0.16666666666666666,,,0.6923076923076923,,0.5270423076923076,0.49056666666666665,0.3333333333333333,5.655555555555555,22.950000000000003,1.0,5.0,1.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,11.0,3.0,1.0,1.0,8.0,6.0,2.0,1.0,4.0,1.0,5.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,0.5,0.2,0.5,0.5,0.2222222222222222,0.2,0.3333333333333333,0.2,0.075,0.10526315789473684,0.125,0.125,1.0,0.38461538461538464,0.2,0.25,0.3333333333333333,0.5,1.0,0.25,0.25,1.0,1.0,0.5,0.6666666666666666,0.25,0.5379,0.1875,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630201,1610612761,Malachi Flynn,Malachi Flynn,1630201,TOR,1682.0,28,-32.0,64,64,29,33,128,78,29,0.453125,14.0,3.0,2.0,3.0,,,,4.0,,3.0,3.0,7.0,,4.0,6.0,,,3.0,4.0,,,,4.0,,,1.0,3.0,,3.0,,,1.0,1.0,1.0,4.0,,,,,,,,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.36363636363636365,15.0,,0.1,,0.13636363636363635,,,0.1,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,0.36363636363636365,,,,,0.5,,0.45454545454545453,,0.42039545454545446,0.42459166666666665,0.6666666666666666,13.471428571428573,26.525,,1.0,,,,,1.0,,,,,2.0,3.0,,6.0,,1.0,3.0,,3.0,,,6.0,,,,4.0,2.0,2.0,,1.0,,2.0,,,,,,,,,0.6666666666666666,,,0.14285714285714285,1.0,,,,,,,,0.09090909090909091,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,3.0,2.0,1.0,1.0,0.16666666666666666,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630551,1610612761,Justin Champagnie,Justin Champagnie,1630551,TOR,1258.0,21,-13.0,50,50,25,27,100,56,25,0.5,11.0,2.0,,,1.0,,1.0,1.0,,,5.0,8.0,1.0,2.0,13.0,4.0,,,8.0,4.0,3.0,,1.0,1.0,,2.0,3.0,4.0,7.0,,,,,2.0,8.0,,0.4,1.0,1.0,0.5,,0.5,0.625,0.65,0.6666666666666666,0.65,0.6666666666666666,0.2,16.129032258064516,,0.2,,0.16666666666666666,0.14814814814814814,,0.2,0.2,,,,,0.1,0.1,1.0,1.0,1.0,,,,0.8,1.0,0.588855,0.6425166666666667,0.6153846153846154,1.7875,25.5,4.0,6.0,3.0,4.0,3.0,5.0,1.0,,,3.0,6.0,4.0,6.0,,6.0,6.0,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,0.75,0.6666666666666666,0.75,0.75,,,,,0.23529411764705882,0.2857142857142857,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,,,1.0,0.75,0.8333333333333334,0.6,0.6676500000000001,,,0.46153846153846156,,1.0,,,0.125,0.25,,0.2857142857142857,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630525,1610612761,David Johnson,David Johnson,1630525,TOR,119.0,2,-2.0,6,4,6,4,10,5,6,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.285714285714285,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,0.49725,0.49725,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,978.0,16,-5.0,33,32,12,9,65,36,12,0.36363636363636365,5.0,2.0,,,,,,1.0,,,2.0,5.0,,1.0,4.0,1.0,,,2.0,,,,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,0.4,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,19.444444444444446,1.0,0.1,0.09090909090909091,0.09523809523809523,0.05,0.09090909090909091,0.16666666666666666,0.3333333333333333,,,,,,0.16666666666666666,,,,,,,0.6666666666666666,,0.49583333333333335,0.6272500000000001,0.5,5.2,26.3,1.0,3.0,,,1.0,2.0,1.0,,,,,1.0,2.0,,4.0,,2.0,2.0,2.0,4.0,2.0,,10.0,,,,1.0,1.0,,,,,,,,,2.0,2.0,2.0,1.0,,0.5,,,0.4,0.6666666666666666,,,,,,,0.5,0.5,0.3333333333333333,1.0,0.5,0.5,,,,,,,1.0,0.5,0.397,,,,1.0,1.0,,,0.09090909090909091,,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,2156.0,36,-1.0,73,72,34,48,145,68,34,0.4657534246575342,11.0,4.0,2.0,3.0,1.0,1.0,5.0,14.0,1.0,7.0,4.0,8.0,5.0,15.0,27.0,2.0,1.0,8.0,9.0,,6.0,9.0,14.0,5.0,,6.0,11.0,,11.0,2.0,1.0,3.0,1.0,1.0,9.0,,,,0.4,0.3333333333333333,0.125,0.3333333333333333,0.5,0.5,0.25,0.54,0.3,0.6521739130434783,34.146341463414636,0.6666666666666666,0.2608695652173913,,0.2558139534883721,,,0.1111111111111111,0.17391304347826086,0.13043478260869565,0.6666666666666666,0.6666666666666666,,0.043478260869565216,0.6086956521739131,0.35714285714285715,0.35714285714285715,0.4,0.07142857142857142,0.5,0.14285714285714285,0.6956521739130435,0.35714285714285715,0.49019565217391303,0.4615214285714285,0.3333333333333333,12.275000000000002,26.40666666666667,1.0,1.0,,,,,1.0,,4.0,1.0,5.0,2.0,6.0,2.0,8.0,,,,2.0,2.0,1.0,,6.0,,,,1.0,1.0,,1.0,1.0,,2.0,5.0,2.0,,,,,,0.5,0.3333333333333333,0.4166666666666667,0.4166666666666667,,,,,,,,,,0.043478260869565216,1.0,1.0,0.25,0.25,,,,,,,,,0.443875,0.08,0.2,0.18518518518518517,,5.0,1.0,1.0,0.25,0.125,1.0,,,,0.2727272727272727,1.0,1.0,3.0,1.0,4.0,1.0,1.0,0.25,0.8,0.16666666666666666,0.5,0.3333333333333333,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629004,1610612761,Svi Mykhailiuk,Svi Mykhailiuk,1629004,TOR,2608.0,43,-10.0,94,92,44,53,186,101,43,0.46808510638297873,14.0,2.0,,1.0,3.0,,3.0,8.0,1.0,5.0,1.0,5.0,3.0,11.0,12.0,1.0,1.0,5.0,6.0,2.0,9.0,,8.0,3.0,1.0,6.0,9.0,1.0,10.0,3.0,2.0,3.0,,7.0,6.0,3.0,1.0,1.0,1.0,0.2727272727272727,0.2,0.2727272727272727,0.2,0.34375,0.2777777777777778,0.35294117647058826,0.3,0.6875,18.69158878504673,1.0,0.2857142857142857,0.038461538461538464,0.18604651162790697,0.02127659574468085,,0.35294117647058826,0.125,0.0625,,,,0.1875,0.5,0.375,0.375,1.0,,0.5555555555555556,0.2,0.8125,0.375,0.5206093749999999,0.5077722222222222,0.5,8.940000000000001,25.727272727272727,1.0,2.0,,,1.0,1.0,,,1.0,,3.0,1.0,4.0,1.0,,,1.0,1.0,,1.0,,,2.0,,1.0,,3.0,2.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,0.25,0.75,0.75,0.2,0.5,,0.25,,,,,,0.125,0.5,1.0,,,,,,,,,0.1111111111111111,1.0,0.5493,,,0.25,,2.0,,,0.09090909090909091,0.125,,,1.0,1.0,0.07692307692307693,,1.0,1.0,1.0,1.0,,,1.0,,,0.5,1.0,1.0,1.0,0.14285714285714285,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612761,Precious Achiuwa,Precious Achiuwa,1630173,TOR,926.0,15,-11.0,33,32,13,15,65,41,13,0.3939393939393939,4.0,2.0,,,,,,2.0,,1.0,3.0,3.0,,2.0,8.0,1.0,,1.0,1.0,4.0,,,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,0.6666666666666666,0.6666666666666666,,,,,1.0,0.6,,0.5714285714285714,0.25,0.4,22.22222222222222,1.0,0.1111111111111111,,0.07692307692307693,,,0.14285714285714285,0.4,,,,,,0.4,,,,,1.0,,0.6,,0.5368599999999999,0.5205,0.125,5.833333333333333,27.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,1.0,2.0,,,1.0,2.0,,,1.0,,1.0,,,2.0,,,,,,,1.0,,,3.0,5.0,3.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,0.2,1.0,1.0,1.0,1.0,0.5,,,,1.0,1.0,,,0.7878,0.42857142857142855,0.6,0.25,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
