EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGM,Arc3FGM,Arc3FGA,FG3M,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,BadPassSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,ShootingFouls,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsUnassisted2s,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,FtPoints,PenaltyFtPoints,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,BlockedShortMidRange,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,ShortMidRangeAssists,Charge Fouls,2pt And 1 Free Throw Trips,PtsUnassisted3s,FTOffRebounds,OffFTReboundPct,BadPassTurnovers,ShortMidRangePctAssisted,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,SecondChanceTurnovers,on,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,Travels,Clear Path Fouls,Technical Free Throw Trips,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,HeaveAttempts,Charge Fouls Drawn,BlockedLongMidRange,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends
1626147,1610612739,Justin Anderson,Justin Anderson,1626147,CLE,720.0,12.0,5,25.0,26,3.0,8.0,5.0,51,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,21,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,13.333333333333334,1.0,0.5,0.125,0.2,0.15384615384615385,0.3333333333333333,0.2,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5981333333333333,10.55,22.3,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627756,1610612739,Denzel Valentine,Denzel Valentine,1627756,CLE,866.0,14.0,7,31.0,31,10.0,,3.0,62,,,,,1.0,,1.0,3.0,6.0,22,,,3.0,,3.0,4.0,2.0,,,,,,,,,10.0,,,,,0.75,0.75,0.75,11.76470588235294,,,0.2727272727272727,,0.17647058823529413,0.25,,,,,,,,,,0.25,0.75,0.49012500000000003,12.8,27.2,0.3225806451612903,1.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.06666666666666667,0.2,0.6666666666666666,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.3129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628436,1610612739,Luke Kornet,Luke Kornet,1628436,CLE,249.0,4.0,1,10.0,9,,,3.0,19,,2.0,,,,,3.0,1.0,,6,,,,,,1.0,,,,,,1.0,,,,,,,,,,,0.25,30.769230769230766,,,,,,,,0.5,,,,,,,,,0.75,0.554575,3.0666666666666664,27.4,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,0.1111111111111111,,,0.25,,,,0.25,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630286,1610612739,Trevon Scott,Trevon Scott,1630286,CLE,565.0,9.0,-1,20.0,21,3.0,8.0,4.0,41,2.0,3.0,,,1.0,3.0,5.0,1.0,6.0,18,4.0,,1.0,,1.0,2.0,1.0,1.0,,,,2.0,,,,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,0.16666666666666666,25.0,,,0.16666666666666666,,0.09090909090909091,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,0.16666666666666666,0.6666666666666666,0.5865916666666666,4.74,25.1,0.15,2.0,,,,,2.0,,,,,,,,1.0,1.0,,,,,0.16666666666666666,0.07692307692307693,0.3333333333333333,,0.3333333333333333,,,,,,,,,0.5715,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.76435,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630612,1610612739,RJ Nembhard Jr.,RJ Nembhard Jr.,1630612,CLE,3764.0,63.0,-7,123.0,122,46.0,46.0,13.0,245,6.0,8.0,,2.0,,6.0,16.0,2.0,15.0,112,6.0,3.0,,1.0,4.0,7.0,1.0,1.0,,,3.0,2.0,,6.0,,46.0,,0.5,0.6,0.375,0.3333333333333333,0.375,0.1111111111111111,16.546762589928058,,0.2,,0.09090909090909091,0.045454545454545456,,0.03571428571428571,0.4444444444444444,0.75,0.8571428571428571,0.5,0.1111111111111111,,,,,0.5555555555555556,0.5114194444444444,5.74375,25.65,0.37398373983739835,6.0,,,2.0,,5.0,,2.0,,8.0,12.0,7.0,28.0,1.0,3.0,,,,,0.037037037037037035,0.046153846153846156,0.045454545454545456,,0.3333333333333333,,,,0.1111111111111111,,,,,0.41622000000000003,3.0,2.0,1.0,2.0,0.1875,0.125,0.05263157894736842,0.125,0.1111111111111111,1.0,2.0,2.0,3.0,,1.0,3.0,2.0,2.0,7.0,6.0,,,,,7.0,0.3333333333333333,0.4,0.3333333333333333,0.4,0.3333333333333333,0.5,,,,,0.6666666666666666,0.5,,0.6,0.6666666666666666,0.4527,0.13333333333333333,0.4666666666666667,3.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,0.3333333333333333,0.047619047619047616,0.4,0.05263157894736842,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629605,1610612739,Tacko Fall,Tacko Fall,1629605,CLE,896.0,15.0,8,28.0,30,11.0,11.0,4.0,58,1.0,1.0,,,,1.0,3.0,,3.0,21,2.0,2.0,2.0,1.0,5.0,6.0,,,1.0,1.0,1.0,1.0,,1.0,,11.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.375,,15.625,1.0,0.3333333333333333,0.2,0.2857142857142857,0.23529411764705882,,0.2,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,0.5547333333333334,5.433333333333334,,0.39285714285714285,2.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,0.16666666666666666,0.08333333333333333,0.25,,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,3.0,2.0,3.0,1.0,,,,,,0.25,,0.5,0.3333333333333333,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,2.0,1.0,,,,0.5,0.25,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630698,1610612739,Kevin Pangos,Kevin Pangos,1630698,CLE,908.0,15.0,9,32.0,31,16.0,16.0,4.0,63,,,,1.0,1.0,,2.0,5.0,4.0,21,,,2.0,,2.0,2.0,,,,,,1.0,,1.0,,16.0,,,,,0.21428571428571427,0.25,0.7142857142857143,22.22222222222222,,,0.18181818181818182,,0.11764705882352941,0.25,,,,,,0.14285714285714285,,,,0.14285714285714285,0.7142857142857143,0.5126571428571428,12.55,25.68,0.5,1.0,,1.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,4.0,,,,1.0,0.2,0.2,,,,0.5,0.14285714285714285,,,,0.5714285714285714,0.25,0.25,1.0,0.25,0.36465,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,0.125,,,,,,,,,,0.84555,,0.25,1.0,1.0,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,280.0,5.0,-6,10.0,10,3.0,1.0,,20,1.0,1.0,,,,1.0,2.0,1.0,3.0,9,2.0,,,,,,1.0,1.0,,,,,,3.0,,3.0,,1.0,1.0,0.5,0.3333333333333333,0.375,0.3333333333333333,40.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.6666666666666666,0.4289833333333333,3.55,32.9,0.3,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,0.455225,1.0,,,,0.5,,,,,,,1.0,1.0,,,,,1.0,2.0,,,,,,2.0,,1.0,,0.5,,0.5,,,,,,,,0.5,1.0,,,0.6666666666666666,1.0,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,0.25,0.3333333333333333,,,,,,1.0,,1.0,,,,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629164,1610612739,Brandon Goodwin,Brandon Goodwin,1629164,CLE,873.0,15.0,-7,30.0,29,16.0,20.0,2.0,59,3.0,3.0,,,,3.0,4.0,,8.0,29,,2.0,,,2.0,2.0,2.0,1.0,,,1.0,2.0,,2.0,,16.0,,,,0.75,0.75,1.0,,15.15151515151515,,,,0.2,0.11764705882352941,,0.2222222222222222,0.75,1.0,1.0,,,,,,,0.75,0.530625,4.75,,0.5333333333333333,1.0,,,,,2.0,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,0.25,,,,,,,,,0.58605,,,,,,,,,,,,2.0,2.0,,,,,2.0,5.0,6.0,,,,,5.0,,1.0,,1.0,,1.25,,,,,,,,1.0,1.0,,,0.625,2.0,1.0,,,,,,,1.0,,,,2.0,2.0,,,,,0.5,0.5,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629685,1610612739,Dylan Windler,Dylan Windler,1629685,CLE,1612.0,27.0,-17,50.0,49,24.0,31.0,4.0,99,,,,,1.0,,,4.0,3.0,48,,2.0,2.0,,4.0,5.0,,,,,,2.0,1.0,,,24.0,,,,,0.375,0.375,1.0,7.017543859649123,,,0.13333333333333333,0.125,0.12903225806451613,,0.16666666666666666,,,,,,,,,0.25,1.0,0.55455,,26.075,0.48,,,1.0,3.0,1.0,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,0.25,0.25,0.14285714285714285,0.038461538461538464,0.16666666666666666,0.5,,,,,0.75,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
