EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsUnassisted3s,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,BadPassSteals,PenaltyFg2Pct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,LongMidRangeAssists,SecondChanceCorner3Frequency,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,BlockedAtRim,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,SecondChanceFtPoints,DefensiveGoaltends,DefCorner3ReboundPct,Charge Fouls,on,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Technical Free Throw Trips,3SecondViolations,Corner3PctBlocked,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,HeaveMakes,BlockedLongMidRange,BlockedCorner3,OffensiveGoaltends
1626147,1610612739,Justin Anderson,Justin Anderson,1626147,CLE,2796.0,47,34,101,100,29.0,39.0,11.0,201,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,3.0,13.0,101,1.0,2.0,2.0,3.0,9.0,4.0,6.0,4.0,2.0,1.0,5.0,6.0,4.0,1.0,1.0,17.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,9.0,29.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.625,1.5,0.65,1.125,0.75,10.434782608695652,1.0,0.2,0.1111111111111111,0.1,0.1063829787234042,0.0909090909090909,0.125,0.125,0.1176470588235294,0.125,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.25,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.875,0.5,0.55715,0.4725749999999999,0.1111111111111111,0.3333333333333333,0.6923076923076923,10.55,25.816666666666663,0.2871287128712871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627756,1610612739,Denzel Valentine,Denzel Valentine,1627756,CLE,2006.0,33,27,70,71,21.0,26.0,6.0,141,1.0,2.0,,,5.0,1.0,5.0,,,1.0,1.0,2.0,6.0,10.0,,20.0,75,,2.0,3.0,,8.0,,15.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,3.0,5.0,,8.0,9.0,2.0,1.0,,,,,2.0,2.0,,,,,,,8.0,21.0,,,,,0.8333333333333334,0.6,0.6666666666666666,0.6,0.5,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,15.189873417721518,,,0.238095238095238,0.2,0.2222222222222222,0.3333333333333333,,0.2857142857142857,0.25,0.1666666666666666,0.5,0.5,,,,,,0.4166666666666667,0.4166666666666667,0.2,0.2,1.0,,0.25,,1.0,0.2,0.6077166666666667,0.642425,,,0.4,1.45,25.52,0.3,1.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.0384615384615384,0.0714285714285714,1.0,1.0,0.8,0.25,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628374,1610612739,Lauri Markkanen,Lauri Markkanen,1628374,CLE,762.0,13,9,28,27,,,4.0,55,4.0,5.0,,,,1.0,3.0,,,,5.0,7.0,1.0,3.0,,13.0,26,,,,,,6.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,,3.0,2.0,5.0,7.0,1.0,,,,,,2.0,3.0,,,,,,,,,,,0.6,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.7142857142857143,0.65,,0.65,,0.3,30.3030303030303,,1.0,0.4285714285714285,,0.25,0.5,0.3333333333333333,0.5,,0.5,0.8,1.0,0.5,,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,0.8,0.3333333333333333,0.59252,,,,,3.442857142857143,27.83333333333333,,,,,,,,,4.0,,,,2.0,1.0,,,0.1333333333333333,,,,,,,,,2.0,2.0,1.0,2.0,3.0,3.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,0.1428571428571428,0.2,0.4,0.5,0.3333333333333333,0.2,0.5,0.5,1.0,0.6666666666666666,1.0,0.68075,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,887.0,15,29,33,31,11.0,9.0,4.0,64,1.0,2.0,2.0,2.0,,3.0,7.0,1.0,,2.0,5.0,6.0,3.0,7.0,1.0,20.0,22,1.0,,2.0,,2.0,4.0,9.0,7.0,3.0,3.0,,3.0,,,3.0,6.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,2.0,11.0,,,0.4,0.4,1.0,0.4285714285714285,,0.4285714285714285,0.8333333333333334,0.7307692307692307,0.25,0.7692307692307693,0.25,0.5384615384615384,35.0,,,,,,,,,,0.1538461538461538,0.5,0.5,1.0,0.1538461538461538,1.0,1.0,0.5,,0.5384615384615384,0.4285714285714285,0.4285714285714285,1.0,1.0,0.5,,0.6923076923076923,0.4285714285714285,0.5250038461538462,0.5938625,0.0769230769230769,0.1666666666666666,0.1,10.3,27.571428571428573,0.3333333333333333,1.0,2.0,,,,1.0,2.0,6.0,,,1.0,1.0,1.0,0.5,0.0909090909090909,0.0769230769230769,0.1,,,,0.5,0.5,,,,,2.0,2.0,,,3.0,,,,,1.5,1.5,,,,,,0.1538461538461538,1.0,1.0,,,,,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,907.0,15,8,33,33,7.0,1.0,5.0,66,2.0,2.0,,,,,1.0,,,1.0,2.0,2.0,,1.0,1.0,5.0,28,,,1.0,,2.0,2.0,,1.0,,,1.0,1.0,1.0,,,3.0,1.0,,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,2.0,7.0,,,0.5,1.0,,,,,1.0,0.6666666666666666,0.5,0.8333333333333334,0.5,0.3333333333333333,7.692307692307692,,,,0.1428571428571428,0.0714285714285714,,,,0.1428571428571428,0.6666666666666666,1.0,1.0,0.5,,,,,,0.3333333333333333,,,,,0.5,,1.0,,0.6682833333333335,0.581875,0.3333333333333333,0.5,0.4,0.6,25.3,0.2121212121212121,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,,1.0,0.0769230769230769,0.0555555555555555,0.0909090909090909,,,,0.5,1.0,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,0.4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630698,1610612739,Kevin Pangos,Kevin Pangos,1630698,CLE,1446.0,24,19,51,50,15.0,28.0,6.0,101,,,,,1.0,3.0,9.0,3.0,1.0,2.0,1.0,1.0,3.0,10.0,,11.0,59,4.0,1.0,2.0,,5.0,,6.0,9.0,3.0,3.0,4.0,7.0,3.0,1.0,1.0,18.0,,,,,1.0,1.0,1.0,,,,,,1.0,,2.0,,,,,5.0,15.0,,,,,0.6666666666666666,0.3,0.5,0.3,1.0,0.5,0.8333333333333334,0.5,0.8333333333333334,0.9090909090909092,18.64406779661017,,,,,,,,,,,,,,,,,,0.0909090909090909,0.8181818181818182,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.6666666666666666,0.5,0.9090909090909092,0.3333333333333333,0.55725,0.44795,,,0.4545454545454545,9.3,25.26,0.2941176470588235,,,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,0.0666666666666666,0.0476190476190476,0.0714285714285714,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.0909090909090909,1.0,1.0,,,,0.84555,,,,,,,,,,,,1.0,1.0,0.25,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201937,1610612739,Ricky Rubio,Ricky Rubio,201937,CLE,693.0,12,9,27,25,8.0,10.0,2.0,52,,,2.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,3.0,1.0,3.0,2.0,9.0,26,,1.0,2.0,2.0,5.0,,3.0,2.0,1.0,2.0,,2.0,,,1.0,4.0,3.0,2.0,,5.0,5.0,1.0,,,,,1.0,,1.0,,1.0,,2.0,1.0,,5.0,8.0,,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.75,0.6428571428571429,0.8333333333333334,0.5,27.58620689655173,,,0.3333333333333333,0.4285714285714285,0.3846153846153846,0.3333333333333333,,0.5,0.6,,,,,0.3333333333333333,1.0,1.0,,0.1666666666666666,0.3333333333333333,0.5,0.5,1.0,,1.0,0.5,0.5,0.5,0.485375,0.5481,0.1428571428571428,0.25,0.5555555555555556,13.066666666666668,25.5,0.2962962962962963,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.1666666666666666,,,,,,0.3943,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,842.0,14,-1,31,30,11.0,21.0,,61,,1.0,,1.0,1.0,4.0,7.0,,,2.0,,2.0,5.0,8.0,2.0,17.0,47,,,2.0,,,,15.0,7.0,4.0,,2.0,2.0,1.0,1.0,,6.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,2.0,1.0,,,11.0,,,,,1.0,0.625,,0.625,,0.75,,0.7727272727272727,,0.8,38.70967741935484,1.0,,,0.1666666666666666,0.0625,,,,0.25,0.1,,,,0.1,,,,0.1,0.7,0.5714285714285714,0.5714285714285714,1.0,,1.0,,0.9,0.5714285714285714,0.5210799999999999,0.4959,0.0909090909090909,0.3333333333333333,,10.95,25.7375,0.3548387096774194,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628436,1610612739,Luke Kornet,Luke Kornet,1628436,CLE,735.0,12,14,30,29,15.0,13.0,4.0,59,,2.0,,,,,1.0,,,,,3.0,,1.0,1.0,1.0,23,,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,,1.0,2.0,,,,,,,1.0,1.0,,1.0,,2.0,,1.0,1.0,15.0,,1.0,,,,,,,,,,0.1,0.5,0.25,14.705882352941176,,,0.2,,0.0909090909090909,,0.5,,,0.5,,,,,,,,,0.25,,,,,,,0.75,,0.554575,,,,1.0,3.0666666666666664,27.4,0.5,,,,,,,,,,,,1.0,,,,0.0714285714285714,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,,0.25,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630286,1610612739,Trevon Scott,Trevon Scott,1630286,CLE,682.0,11,4,25,26,7.0,13.0,4.0,51,2.0,3.0,,,1.0,,,,,,3.0,5.0,,1.0,,6.0,22,,,,,4.0,4.0,,,,,,,,,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,2.0,,,,,,,4.0,7.0,1.0,,0.6666666666666666,0.6666666666666666,,,,,0.6,0.5,1.0,0.5,1.0,0.1666666666666666,20.689655172413797,,,0.1428571428571428,,0.0833333333333333,,0.5,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,0.1666666666666666,,,,,,,,0.6666666666666666,,0.5865916666666666,0.5715,,,0.6666666666666666,4.74,25.1,0.28,1.0,1.0,,,,2.0,2.0,2.0,,,1.0,1.0,,1.0,0.1666666666666666,0.0769230769230769,0.3333333333333333,,,,0.5,1.0,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,0.5,0.5,0.5,,,,,,0.3333333333333333,0.5,0.5,,1.0,0.5,0.76435,0.3333333333333333,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
