EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Fg2Pct,EfgPct,TsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,Fg3aBlocked,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Offensive Fouls,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FTOffRebounds,Charge Fouls Drawn,BlockedArc3,OffFTReboundPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,on,HeaveAttempts,DefensiveGoaltends,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,3SecondViolations
1626168,1610612765,Trey Lyles,Trey Lyles,1626168,DET,281.0,5,-2,11,11,22,1.0,1.0,1.0,1,3.0,5.0,14,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.25,18.181818181818183,1.0,1.0,1.0,0.4027,1.0,1.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628402,1610612765,Frank Jackson,Frank Jackson,1628402,DET,5970.0,100,23,205,203,408,6.0,9.0,12.0,18,15.0,57.0,231,6.0,12.0,17.0,3.0,6.0,0.6666666666666666,0.5833333333333334,0.6707317073170732,19.565217391304348,0.25,0.6666666666666666,0.8571428571428571,0.49602638888888884,0.1951219512195122,0.2857142857142857,6.416666666666667,48.0,59.0,21.0,5.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,14.0,1.0,1.0,1.0,4.0,6.0,18.0,3.0,4.0,1.0,2.0,2.0,11.0,2.0,3.0,1.0,4.0,2.0,9.0,18.0,18.0,14.0,4.0,2.0,1.0,5.0,6.0,3.0,2.0,1.0,17.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,7.0,9.0,2.0,2.0,2.0,9.0,48.0,1.0,0.75,0.75,1.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.75,0.6666666666666666,0.75,0.5,0.7857142857142857,0.6428571428571429,0.5,0.1111111111111111,0.2222222222222222,0.75,0.044444444444444446,0.020833333333333332,0.02127659574468085,0.03260869565217391,0.010101010101010102,0.06666666666666667,0.05555555555555555,0.041666666666666664,0.027777777777777776,0.0625,0.19444444444444445,0.7142857142857143,0.7142857142857143,0.8,0.8333333333333334,0.05555555555555555,0.5,0.5,0.1111111111111111,0.5,0.5,1.0,0.3888888888888889,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,0.14285714285714285,1.0,0.5714285714285714,0.25,0.6944444444444444,0.2857142857142857,0.429775,0.4968214285714286,0.1,0.19298245614035087,0.15789473684210525,25.494444444444444,0.23414634146341465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630240,1610612765,Saben Lee,Saben Lee,1630240,DET,7429.0,124,-7,250,247,497,1.0,7.0,14.0,27,13.0,47.0,294,14.0,12.0,16.0,,8.0,0.5185185185185185,0.4146341463414634,0.47959183673469385,18.466898954703833,0.17073170731707318,0.14285714285714285,0.3333333333333333,0.5332170731707316,0.16326530612244897,0.22857142857142856,4.362962962962963,49.0,78.0,32.0,13.0,19.0,2.0,3.0,2.0,3.0,,1.0,,,,2.0,14.0,,,1.0,3.0,2.0,14.0,2.0,3.0,,,2.0,6.0,3.0,6.0,1.0,3.0,3.0,12.0,14.0,3.0,14.0,2.0,5.0,18.0,12.0,30.0,8.0,4.0,6.0,72.0,,6.0,2.0,8.0,4.0,12.0,1.0,7.0,1.0,3.0,2.0,1.0,,4.0,7.0,14.0,,,,12.0,49.0,1.0,0.5,0.5,0.5,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.6666666666666666,0.5,0.6666666666666666,0.5,0.75,0.5454545454545454,0.34146341463414637,0.18518518518518517,0.5714285714285714,0.75,0.029850746268656716,,0.13043478260869565,0.07079646017699115,0.03125,,0.038461538461538464,0.037037037037037035,0.16666666666666666,0.05263157894736842,0.4634146341463415,0.6842105263157895,0.7222222222222222,0.5384615384615384,,0.024390243902439025,,,,,,,0.34146341463414637,0.14285714285714285,0.14285714285714285,0.5,1.0,0.6666666666666666,1.0,,,,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8048780487804879,0.14285714285714285,0.5389,0.4664833333333333,,0.1276595744680851,0.2553191489361702,25.964285714285715,0.196,3.0,10.0,2.0,4.0,6.0,1.0,1.0,1.0,0.05263157894736842,0.05333333333333334,0.07547169811320754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630587,1610612765,Isaiah Livers,Isaiah Livers,1630587,DET,22993.0,383,-10,771,767,1538,3.0,6.0,14.0,26,12.0,121.0,901,10.0,12.0,14.0,1.0,7.0,0.5384615384615384,0.6055555555555555,0.625,12.773302646720369,0.06666666666666667,0.5,0.6,0.5321300000000001,0.07291666666666667,0.21875,8.134615384615385,207.0,226.0,84.0,9.0,12.0,4.0,6.0,4.0,4.0,2.0,8.0,11.0,28.0,1.0,16.0,36.0,1.0,2.0,3.0,11.0,27.0,64.0,4.0,7.0,1.0,3.0,1.0,12.0,6.0,9.0,7.0,22.0,1.0,34.0,18.0,78.0,36.0,16.0,2.0,8.0,13.0,21.0,10.0,3.0,2.0,55.0,7.0,19.0,16.0,42.0,15.0,57.0,3.0,13.0,9.0,12.0,6.0,3.0,1.0,15.0,23.0,37.0,1.0,1.0,,34.0,207.0,3.0,0.6428571428571429,0.8181818181818182,0.9629629629629629,0.421875,0.3333333333333333,0.3181818181818182,0.421875,0.5714285714285714,0.6666666666666666,0.55,0.532258064516129,0.5454545454545454,0.532258064516129,0.7111111111111111,0.07692307692307693,0.16666666666666666,0.8,0.08695652173913043,0.03825136612021858,0.11949685534591195,0.10204081632653061,0.04065040650406504,0.046875,0.05128205128205128,0.1111111111111111,0.11570247933884298,0.06521739130434782,0.13333333333333333,0.75,0.8181818181818182,0.5555555555555556,0.6666666666666666,0.08888888888888889,0.25,0.25,0.3111111111111111,0.39285714285714285,0.39285714285714285,1.0,0.4,0.4444444444444444,0.45714285714285713,0.9375,0.6,0.6666666666666666,0.25,0.1,0.2,0.5,1.0,0.12903225806451613,1.0,0.3548387096774194,0.2727272727272727,0.8444444444444444,0.4444444444444444,0.5639749999999999,0.4984709677419355,,0.09917355371900827,0.2809917355371901,24.998437499999998,0.26848249027237353,3.0,5.0,1.0,8.0,4.0,,6.0,,0.08333333333333333,0.043010752688172046,0.04,4.0,11.0,6.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,3.0,1.0,3.0,7.0,2.0,0.015625,0.027777777777777776,0.21875,0.038461538461538464,0.024390243902439025,0.04918032786885246,0.11764705882352941,0.13157894736842105,0.2857142857142857,1.0,0.3548387096774194,0.36363636363636365,,,,,,,,,,,,,,True,,,,,,,,
203585,1610612765,Rodney McGruder,Rodney McGruder,203585,DET,5102.0,85,-5,171,172,343,,3.0,2.0,9,2.0,33.0,186,,2.0,4.0,,2.0,0.2222222222222222,0.5344827586206896,0.532258064516129,16.666666666666668,0.10344827586206896,,,0.5508741379310345,0.06451612903225806,0.18181818181818182,4.411111111111111,33.0,21.0,17.0,2.0,6.0,,1.0,1.0,2.0,,,6.0,9.0,,3.0,11.0,,2.0,3.0,4.0,9.0,20.0,,2.0,,2.0,,,1.0,3.0,3.0,5.0,,11.0,4.0,27.0,11.0,3.0,3.0,2.0,2.0,4.0,2.0,,,10.0,1.0,4.0,6.0,10.0,6.0,16.0,,1.0,1.0,,,1.0,,1.0,5.0,9.0,,,,11.0,33.0,1.0,1.0,1.0,1.0,0.45,,0.6,0.45,,0.3333333333333333,,0.6875,,0.6875,0.6896551724137931,0.3333333333333333,,,0.13043478260869565,0.020833333333333332,0.13793103448275862,0.13333333333333333,0.06521739130434782,,0.2,0.0625,0.1111111111111111,,0.20689655172413793,0.3333333333333333,0.6666666666666666,1.0,,,,,0.3103448275862069,0.6666666666666666,0.6666666666666666,1.0,0.3793103448275862,0.2727272727272727,0.2727272727272727,1.0,0.25,,,,0.5,,,0.25,0.5,0.5,0.75,0.896551724137931,0.2727272727272727,0.35685,0.5305125,,,0.3333333333333333,24.499999999999996,0.19298245614035087,,2.0,,5.0,,,,,0.5,0.11363636363636363,0.09090909090909091,,1.0,,,,,,,1.0,,,,,,,,,,,,,0.09090909090909091,0.18181818181818182,0.1,0.18181818181818182,,,0.125,,,,,,,,,,,,,,,True,,,,,,,,
1628977,1610612765,Hamidou Diallo,Hamidou Diallo,1628977,DET,1950.0,32,-7,66,66,132,1.0,2.0,9.0,19,2.0,20.0,70,8.0,2.0,4.0,,2.0,0.47368421052631576,0.391304347826087,0.4,33.76623376623377,0.08695652173913043,0.5,1.0,0.5510086956521739,0.08,0.09523809523809523,5.405263157894737,5.0,12.0,10.0,7.0,13.0,2.0,3.0,1.0,1.0,1.0,4.0,,3.0,,,1.0,,,,,,4.0,3.0,4.0,,,,6.0,2.0,3.0,,,,4.0,10.0,,1.0,,2.0,,3.0,3.0,2.0,1.0,,9.0,2.0,2.0,3.0,6.0,2.0,8.0,,3.0,2.0,,,1.0,1.0,1.0,,1.0,,,,4.0,5.0,,0.5555555555555556,0.625,,,,,,0.75,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.17391304347826086,0.10526315789473684,0.5,,0.125,0.08333333333333333,0.2857142857142857,0.16129032258064516,0.04878048780487805,0.09090909090909091,0.1,0.14285714285714285,0.25,,0.5652173913043478,0.5384615384615384,0.5833333333333334,0.5714285714285714,,0.17391304347826086,0.25,0.25,0.13043478260869565,,,,0.043478260869565216,,,,0.75,0.6666666666666666,0.5,,,,,0.3333333333333333,1.0,,,0.7391304347826086,,0.5517,0.43883333333333335,,0.3,0.2,23.675,0.07575757575757576,,,,,1.0,,,,0.07692307692307693,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,0.125,,0.14285714285714285,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
1630165,1610612765,Killian Hayes,Killian Hayes,1630165,DET,13628.0,227,-20,456,450,906,14.0,27.0,30.0,53,13.0,97.0,535,40.0,19.0,18.0,2.0,7.0,0.5660377358490566,0.5121951219512195,0.5388888888888889,20.275590551181104,0.32926829268292684,0.5185185185185185,0.5833333333333334,0.48964756097560974,0.08045977011494253,0.1206896551724138,7.926415094339623,111.0,112.0,46.0,14.0,18.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,9.0,1.0,7.0,20.0,1.0,1.0,1.0,3.0,8.0,29.0,3.0,3.0,1.0,2.0,1.0,10.0,4.0,11.0,1.0,4.0,8.0,19.0,20.0,24.0,20.0,7.0,3.0,19.0,26.0,45.0,14.0,12.0,1.0,116.0,2.0,10.0,11.0,22.0,3.0,25.0,1.0,14.0,7.0,4.0,3.0,9.0,,13.0,12.0,24.0,,,,19.0,111.0,5.0,0.3333333333333333,0.3448275862068966,1.0,0.27586206896551724,0.5,0.25,0.27586206896551724,1.0,0.36363636363636365,0.9,0.36666666666666664,0.8333333333333334,0.475,0.35365853658536583,0.05660377358490566,0.1111111111111111,0.3076923076923077,0.10679611650485436,0.01834862385321101,0.10204081632653061,0.1044776119402985,0.014018691588785047,0.030303030303030304,0.043478260869565216,0.16279069767441862,0.09210526315789473,0.02702702702702703,0.21951219512195122,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.2857142857142857,0.0975609756097561,0.25,0.25,0.10975609756097561,0.1111111111111111,0.1111111111111111,1.0,0.24390243902439024,0.35,0.3684210526315789,1.0,0.2,1.0,,0.2,0.2,1.0,1.0,0.13333333333333333,1.0,0.2,0.3333333333333333,0.573170731707317,0.35,0.4852,0.45171666666666666,,0.10309278350515463,0.1958762886597938,25.537931034482757,0.24342105263157895,,15.0,3.0,1.0,7.0,,1.0,,,0.009523809523809525,0.015625,,1.0,2.0,1.0,1.0,4.0,,2.0,,,4.0,,3.0,,,4.0,1.0,0.034482758620689655,0.05,0.07142857142857142,0.02,,,0.14285714285714285,0.13636363636363635,0.25,,0.06666666666666667,,1.0,3.0,1.0,3.0,,,,,,,,,,True,,,,,,,,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,7560.0,126,-31,259,258,517,,2.0,10.0,23,8.0,46.0,328,6.0,8.0,8.0,,2.0,0.43478260869565216,0.59375,0.6388888888888888,13.0,0.0625,,,0.5415843749999999,0.058823529411764705,0.08,3.5304347826086957,74.0,83.0,36.0,10.0,19.0,3.0,7.0,1.0,2.0,,2.0,,,,6.0,9.0,,,2.0,2.0,6.0,9.0,3.0,7.0,,,,6.0,1.0,2.0,2.0,2.0,4.0,12.0,14.0,15.0,9.0,6.0,2.0,7.0,5.0,12.0,5.0,,3.0,29.0,7.0,13.0,11.0,34.0,14.0,48.0,4.0,,,,,3.0,,3.0,11.0,17.0,1.0,,,12.0,74.0,4.0,0.7,1.0,0.8333333333333334,0.6666666666666666,,1.0,0.6666666666666666,0.42857142857142855,0.5,0.42857142857142855,1.0,0.42857142857142855,1.0,0.28125,0.08695652173913043,0.5,,0.2,0.09090909090909091,0.26,0.22857142857142856,0.10526315789473684,0.2,0.25,0.16666666666666666,0.23076923076923078,0.2857142857142857,0.59375,0.5263157894736842,0.5555555555555556,0.7,,0.0625,,,,,,,0.28125,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.42857142857142855,,,,,,0.5,0.5,0.5,1.0,0.875,0.6666666666666666,0.5615166666666667,0.4779875,,0.13043478260869565,0.2608695652173913,26.422222222222224,0.2857142857142857,3.0,3.0,1.0,7.0,,1.0,,,0.05263157894736842,0.125,0.07692307692307693,,,6.0,,10.0,,,2.0,,,5.0,,2.0,,3.0,5.0,4.0,,,0.7142857142857143,0.03333333333333333,,0.23529411764705882,0.14285714285714285,0.36363636363636365,0.8,,,,2.0,2.0,,2.0,,,,,,,,,,True,,,,,,,,
203482,1610612765,Kelly Olynyk,Kelly Olynyk,203482,DET,7602.0,127,3,253,248,501,2.0,5.0,13.0,20,15.0,68.0,285,8.0,18.0,16.0,1.0,4.0,0.65,0.7162162162162162,0.7790697674418605,18.705035971223023,0.13513513513513514,0.4,0.5,0.4850094594594594,0.1,0.17391304347826086,7.045,49.0,61.0,21.0,9.0,11.0,1.0,2.0,2.0,3.0,2.0,4.0,,,,9.0,17.0,,1.0,1.0,1.0,9.0,17.0,2.0,3.0,,1.0,,4.0,2.0,5.0,1.0,1.0,7.0,14.0,18.0,21.0,17.0,9.0,2.0,6.0,5.0,11.0,3.0,2.0,1.0,27.0,2.0,10.0,11.0,23.0,6.0,29.0,,7.0,3.0,5.0,3.0,4.0,,9.0,8.0,18.0,1.0,1.0,,14.0,49.0,1.0,0.6923076923076923,0.75,0.7777777777777778,0.5294117647058824,,1.0,0.5294117647058824,0.6666666666666666,0.4,0.5,0.5833333333333334,0.5,0.7777777777777778,0.4594594594594595,0.1,0.2,0.5555555555555556,0.171875,0.0392156862745098,0.21739130434782608,0.19090909090909092,0.044642857142857144,0.10526315789473684,0.2,0.13636363636363635,0.1875,,0.2972972972972973,0.8181818181818182,0.9,0.7777777777777778,0.5,0.10810810810810811,0.5,0.5,,,,,0.4594594594594595,0.5294117647058824,0.5294117647058824,0.7777777777777778,0.5,0.5,,,0.25,,,0.5,0.6666666666666666,0.16666666666666666,1.0,0.7567567567567568,0.5294117647058824,0.4298666666666667,0.45192499999999997,,0.058823529411764705,0.20588235294117646,26.482352941176465,0.19367588932806323,6.0,5.0,,3.0,4.0,,2.0,,0.09090909090909091,0.04918032786885246,0.06666666666666667,,,2.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,0.4,,,,0.17647058823529413,0.2857142857142857,0.5,0.5,,,3.0,3.0,,3.0,1.0,2.0,1.0,0.14285714285714285,,,,,,True,,,,,,,,
1629035,1610612765,Carsen Edwards,Carsen Edwards,1629035,DET,1269.0,21,7,43,44,87,,2.0,1.0,4,,8.0,43,,1.0,,,,0.25,0.5,0.5,16.666666666666668,0.25,,,0.5093937500000001,,,9.575,33.0,23.0,4.0,,1.0,,,,1.0,1.0,1.0,,,,2.0,4.0,,,1.0,3.0,2.0,4.0,,1.0,,,,,1.0,4.0,1.0,3.0,,5.0,2.0,,4.0,2.0,2.0,4.0,4.0,8.0,4.0,,1.0,20.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,5.0,33.0,,1.0,1.0,,0.5,,0.3333333333333333,0.5,,0.25,,0.35714285714285715,,0.35714285714285715,0.5,0.5,1.0,,,0.06666666666666667,,,0.045454545454545456,0.2,,,,0.5,0.125,,,,,0.125,1.0,1.0,,,,,0.5,0.5,0.6666666666666666,,,,,,,,,0.14285714285714285,,0.42857142857142855,0.3333333333333333,0.625,0.5,0.4531,0.5021928571428572,,,0.625,26.625,0.7674418604651163,6.0,3.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
