EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Corner3PctBlocked,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls,Defensive 3 Seconds Violations,BlockedCorner3,DefensiveGoaltends,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,Clear Path Fouls,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,4697.0,78,20.0,163,163,81,73.0,35,326,15.0,30.0,8.0,16.0,6.0,16.0,3.0,8.0,1.0,18.0,39.0,11.0,47.0,183,9.0,17.0,4.0,22.0,8.0,21.0,7.0,23.0,18.0,18.0,12.0,5.0,5.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,16.0,8.0,11.0,2.0,11.0,6.0,1.0,18.0,21.0,39.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,10.0,1.0,10.0,2.0,13.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,23.0,81,2.0,0.5,0.75,0.46153846153846156,0.5294117647058824,0.38095238095238093,0.46153846153846156,0.5294117647058824,0.38095238095238093,0.5222222222222223,0.5789473684210527,0.4791666666666667,0.1282051282051282,0.13333333333333333,0.125,22.00956937799043,0.25,0.5,0.2222222222222222,0.21568627450980393,0.2682926829268293,0.2,0.25,0.2087912087912088,0.16666666666666666,0.3125,0.2,0.16666666666666666,0.3,0.25,0.36363636363636365,0.28125,0.2222222222222222,0.3125,1.0,0.7692307692307693,0.5,0.5769230769230769,0.5333333333333333,0.20512820512820512,0.375,0.42857142857142855,0.3333333333333333,0.02564102564102564,0.9411764705882353,0.5,0.25,0.7619047619047619,0.375,0.7692307692307693,0.5869717948717947,0.6205666666666666,0.5876666666666667,0.11627906976744186,0.11627906976744186,0.46808510638297873,0.48936170212765956,3.1358974358974363,0.49693251533742333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,5012.0,84,-9.0,172,181,84,84.0,16,353,3.0,5.0,,,2.0,3.0,9.0,14.0,14.0,18.0,33.0,10.0,52.0,202,1.0,3.0,,5.0,8.0,15.0,6.0,28.0,8.0,28.0,,1.0,13.0,8.0,21.0,5.0,3.0,11.0,2.0,,50.0,1.0,,,4.0,3.0,,7.0,1.0,8.0,1.0,1.0,1.0,,3.0,12.0,1.0,6.0,1.0,12.0,1.0,11.0,2.0,6.0,1.0,5.0,1.0,6.0,3.0,28.0,83,1.0,0.2222222222222222,0.2222222222222222,0.5454545454545454,0.3333333333333333,0.5333333333333333,0.4772727272727273,0.4166666666666667,0.5,0.5306122448979592,0.4166666666666667,0.5384615384615384,0.030303030303030304,,0.07142857142857142,32.27513227513228,,,0.08333333333333333,,0.0975609756097561,0.024390243902439025,0.09090909090909091,0.015151515151515152,,,,0.03125,,0.13333333333333333,0.06666666666666667,0.08823529411764706,0.14285714285714285,0.047619047619047616,0.5,0.11363636363636363,0.6,0.6,0.3333333333333333,0.3181818181818182,0.6428571428571429,0.6923076923076923,0.1111111111111111,0.3181818181818182,,,,0.13636363636363635,0.6666666666666666,0.36363636363636365,0.4666383720930232,0.4710000000000001,0.4715404761904763,0.125,0.16216216216216217,0.09615384615384616,0.5384615384615384,11.660606060606057,0.4883720930232558,6.0,2.0,11.0,1.0,3.0,2.0,7.0,2.0,11.0,1.0,3.0,2.0,7.0,6.0,1.0,10.0,2.0,1.0,9.0,6.0,3.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.2,0.25,0.09090909090909091,0.09090909090909091,0.75,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.25,0.18181818181818182,0.2,1.0,0.5,0.3333333333333333,1.0,0.3181818181818182,0.2857142857142857,0.2,27.83636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629109,1610612740,Gary Clark,Gary Clark,1629109,NOP,22685.0,378,-18.0,760,774,296,308.0,106,1534,1.0,10.0,,4.0,1.0,4.0,4.0,7.0,1.0,5.0,18.0,7.0,101.0,860,,4.0,3.0,3.0,2.0,5.0,2.0,33.0,8.0,2.0,,5.0,8.0,10.0,18.0,8.0,2.0,6.0,1.0,1.0,46.0,14.0,9.0,,38.0,23.0,6.0,67.0,23.0,90.0,3.0,13.0,10.0,3.0,5.0,10.0,11.0,20.0,,9.0,1.0,10.0,,4.0,1.0,6.0,1.0,7.0,2.0,33.0,293,1.0,0.8,0.8,0.2777777777777778,,0.4,0.5340909090909091,,0.5344827586206896,0.543010752688172,0.125,0.532258064516129,0.2777777777777778,0.3,0.2857142857142857,11.599099099099098,0.3157894736842105,,0.13855421686746988,0.05172413793103448,0.20765027322404372,0.07253886010362694,0.17478510028653296,0.06267029972752043,0.045454545454545456,0.03773584905660377,0.09090909090909091,0.07534246575342465,0.06382978723404255,0.11475409836065574,0.15151515151515152,0.2198581560283688,0.16666666666666666,0.061224489795918366,0.2857142857142857,0.11363636363636363,0.1,0.14285714285714285,1.0,0.07954545454545454,0.5714285714285714,0.8,0.75,0.011363636363636364,0.4,,,0.13793103448275862,0.25,0.9090909090909091,0.5505897727272727,0.59435,0.5611982758620692,0.043478260869565216,0.18181818181818182,0.0297029702970297,0.32673267326732675,4.116666666666666,0.3894736842105263,,8.0,28.0,,3.0,2.0,8.0,28.0,70.0,,6.0,9.0,24.0,81.0,,28.0,8.0,1.0,5.0,4.0,1.0,2.0,1.0,7.0,2.0,2.0,1.0,1.0,5.0,,3.0,0.9642857142857143,0.4,,0.375,0.4,0.7954545454545454,0.014285714285714285,,0.5,,,,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,0.3,,,0.27586206896551724,0.25,0.2857142857142857,24.194285714285716,20.0,42.0,3.0,7.0,16.0,3.0,2.0,1.0,1.0,0.023809523809523808,0.15384615384615385,0.4772727272727273,0.47619047619047616,0.4878048780487805,0.95,0.3,0.5517241379310345,0.4375,,,,,,,,,,,,,,True,,,,
1629637,1610612740,Jaxson Hayes,Jaxson Hayes,1629637,NOP,10199.0,170,17.0,345,338,165,166.0,44,683,34.0,42.0,6.0,10.0,19.0,23.0,4.0,7.0,2.0,38.0,51.0,30.0,109.0,366,6.0,10.0,1.0,13.0,21.0,28.0,14.0,56.0,58.0,18.0,12.0,,4.0,2.0,6.0,2.0,,2.0,2.0,,14.0,8.0,8.0,,14.0,7.0,1.0,22.0,16.0,38.0,3.0,4.0,1.0,3.0,8.0,9.0,11.0,25.0,5.0,29.0,2.0,33.0,9.0,21.0,,10.0,3.0,11.0,6.0,56.0,164,,0.7631578947368421,0.90625,0.7450980392156863,0.6,0.75,0.7053571428571429,0.6,0.7,0.8014705882352942,0.65,0.8,,,,19.543147208121827,0.14285714285714285,,0.09859154929577464,0.125,0.16470588235294117,0.0898876404494382,0.1346153846153846,0.10457516339869281,0.06060606060606061,0.29411764705882354,0.07142857142857142,0.08823529411764706,0.09523809523809523,,0.18518518518518517,0.171875,0.14285714285714285,0.2,0.5454545454545454,0.75,0.8095238095238095,0.8095238095238095,0.7352941176470589,0.125,0.5714285714285714,0.5714285714285714,1.0,0.03571428571428571,1.0,0.6,,0.7666666666666667,0.8260869565217391,0.8392857142857143,0.6035736363636364,0.6012333333333334,0.6064293103448276,0.3088235294117647,0.3333333333333333,0.11926605504587157,0.5137614678899083,2.9215686274509802,0.4782608695652174,,1.0,5.0,,,,2.0,1.0,5.0,,,,2.0,3.0,1.0,4.0,1.0,,1.0,,1.0,,1.0,2.0,3.0,2.0,1.0,1.0,7.0,,3.0,1.0,0.2,,,0.25,0.08928571428571429,,,0.1111111111111111,,,,0.08928571428571429,0.2,0.2,1.0,,,,0.06666666666666667,,0.25,29.619999999999997,,,,,,,1.0,,,,0.125,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,True,,,,
203468,1610612740,CJ McCollum,CJ McCollum,203468,NOP,1753.0,29,2.0,54,58,22,28.0,7,112,4.0,4.0,,,3.0,3.0,2.0,4.0,3.0,7.0,11.0,1.0,24.0,61,1.0,1.0,,2.0,4.0,6.0,1.0,9.0,4.0,10.0,,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,1.0,,,2.0,1.0,1.0,,3.0,,2.0,2.0,2.0,,,,,,9.0,22,,0.2857142857142857,0.2857142857142857,0.6363636363636364,1.0,0.6666666666666666,0.6388888888888888,1.0,0.5714285714285714,0.6666666666666666,1.0,0.6428571428571429,0.09090909090909091,,0.25,32.78688524590164,,,0.13333333333333333,0.125,0.08333333333333333,,0.1111111111111111,0.047619047619047616,,0.5,,,,,0.2857142857142857,0.1111111111111111,,,,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,0.5,0.6666666666666666,,0.16666666666666666,,,,0.42857142857142855,1.0,0.6111111111111112,0.5049083333333333,0.3949,0.5199642857142857,0.1111111111111111,0.18181818181818182,0.08333333333333333,0.375,9.009090909090908,0.4074074074074074,1.0,3.0,7.0,,,,1.0,3.0,7.0,,,,1.0,6.0,,7.0,3.0,,2.0,1.0,1.0,,,1.0,,,,,,,,0.6666666666666666,0.42857142857142855,,,0.42857142857142855,0.3888888888888889,,,1.0,0.3333333333333333,0.3333333333333333,,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,0.14285714285714285,,0.42857142857142855,26.02857142857143,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630529,1610612740,Herbert Jones,Herbert Jones,1630529,NOP,5798.0,97,-38.0,196,212,65,70.0,18,408,9.0,13.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,11.0,17.0,7.0,38.0,240,1.0,1.0,,5.0,4.0,5.0,3.0,11.0,12.0,10.0,2.0,2.0,4.0,6.0,10.0,3.0,3.0,3.0,1.0,,26.0,3.0,2.0,,9.0,3.0,,12.0,5.0,17.0,,5.0,4.0,1.0,6.0,7.0,6.0,13.0,1.0,8.0,1.0,8.0,2.0,3.0,2.0,3.0,,5.0,4.0,9.0,62,1.0,0.5454545454545454,0.6,0.6470588235294118,1.0,0.8,0.7045454545454546,1.25,0.6666666666666666,0.76,1.25,0.6875,0.11764705882352941,0.07692307692307693,0.3333333333333333,14.814814814814813,,,0.06382978723404255,0.05555555555555555,0.21428571428571427,0.06976744186046512,0.1348314606741573,0.06329113924050633,,0.09090909090909091,0.1,0.08333333333333333,,0.058823529411764705,0.047619047619047616,0.2,0.25,,0.8,0.5909090909090909,0.6923076923076923,0.75,0.4444444444444444,0.13636363636363635,0.6666666666666666,1.0,1.0,0.045454545454545456,0.5,1.0,,0.5,1.0,0.8181818181818182,0.5694681818181818,0.56275,0.5679083333333333,0.13043478260869565,0.16666666666666666,0.13157894736842105,0.2894736842105263,3.6470588235294117,0.33163265306122447,,3.0,4.0,1.0,1.0,,,3.0,5.0,1.0,1.0,,1.0,9.0,,4.0,3.0,,1.0,1.0,,1.0,2.0,2.0,,1.0,2.0,,3.0,,2.0,1.0,0.6,1.0,,0.6,0.22727272727272727,,,0.14285714285714285,,,,0.18181818181818182,0.75,0.75,1.0,0.5,1.0,1.0,,,0.75,25.38,,1.0,,,1.0,,2.0,1.0,,,0.1111111111111111,0.045454545454545456,,,,,0.16666666666666666,,1.0,,,2.0,2.0,,,,,,,,,True,,,,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,10491.0,175,28.0,363,355,178,194.0,61,718,14.0,25.0,,1.0,6.0,11.0,7.0,12.0,6.0,25.0,43.0,9.0,74.0,358,1.0,4.0,,11.0,8.0,14.0,7.0,26.0,16.0,34.0,,1.0,20.0,9.0,29.0,3.0,6.0,16.0,4.0,,67.0,3.0,3.0,,7.0,6.0,,13.0,6.0,19.0,,17.0,10.0,7.0,3.0,10.0,7.0,15.0,1.0,16.0,,13.0,1.0,6.0,1.0,2.0,1.0,4.0,2.0,26.0,178,1.0,0.32,0.32,0.5813953488372093,0.25,0.5714285714285714,0.4452054794520548,0.6111111111111112,0.3392857142857143,0.46835443037974683,0.6111111111111112,0.40625,0.023255813953488372,0.04,,20.319634703196346,,,0.08333333333333333,0.030927835051546393,0.07865168539325842,0.030927835051546393,0.08074534161490683,0.030927835051546393,0.02,0.06451612903225806,,0.013513513513513514,0.08695652173913043,0.1111111111111111,0.041666666666666664,0.07042253521126761,0.1111111111111111,,0.5,0.3424657534246575,0.56,0.5833333333333334,0.2857142857142857,0.1643835616438356,0.5833333333333334,0.5833333333333334,0.2857142857142857,0.0821917808219178,0.1111111111111111,,,0.39285714285714285,0.5454545454545454,0.7534246575342466,0.5175260273972602,0.4318125,0.5321410714285714,0.07692307692307693,0.125,0.14864864864864866,0.35135135135135137,5.695348837209303,0.4903581267217631,4.0,4.0,25.0,3.0,4.0,,10.0,5.0,30.0,3.0,5.0,1.0,14.0,15.0,,25.0,4.0,,7.0,5.0,2.0,,1.0,5.0,,5.0,2.0,2.0,1.0,,2.0,1.0,0.16666666666666666,0.6,0.07142857142857142,0.16666666666666666,0.410958904109589,,,0.7,0.6666666666666666,0.6666666666666666,0.5,0.3424657534246575,0.16,0.16,1.0,0.4444444444444444,0.75,1.0,0.35714285714285715,,0.16,26.13,1.0,5.0,1.0,1.0,4.0,,1.0,1.0,,,0.09523809523809523,0.0684931506849315,0.2,0.2,1.0,0.1111111111111111,0.14285714285714285,0.25,,,,,,,,,,,,,,True,,,,
1627820,1610612740,Tyrone Wallace,Tyrone Wallace,1627820,NOP,567.0,9,-6.0,21,21,1,8.0,3,42,2.0,2.0,,,,,,,1.0,2.0,3.0,,7.0,34,,,,,,,,,4.0,,,,,,,,,,,,,,,,,3.0,,3.0,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1,,1.0,1.0,0.6666666666666666,,,0.5,,,0.5,,,,,,28.0,,,1.0,,,,0.75,,,,,,,1.0,1.0,,,,,0.2857142857142857,1.0,1.0,1.0,,,,,0.14285714285714285,,,,,,0.8571428571428571,0.5202214285714286,0.36585,,,,,,7.433333333333334,0.047619047619047616,,,3.0,,1.0,,,1.0,4.0,,1.0,,,3.0,,3.0,,,,,,,,,,,,,,,,1.0,0.25,,,0.25,0.5714285714285714,,,,,,,0.42857142857142855,,,,1.0,,,,,,24.825000000000003,1.0,1.0,,,,,,,,,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,4868.0,81,-14.0,168,167,67,83.0,27,335,9.0,18.0,3.0,4.0,3.0,6.0,4.0,7.0,3.0,13.0,28.0,12.0,59.0,197,4.0,5.0,,8.0,5.0,10.0,6.0,22.0,8.0,18.0,2.0,4.0,4.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,17.0,,4.0,,7.0,4.0,,11.0,4.0,15.0,1.0,3.0,2.0,1.0,2.0,8.0,,4.0,1.0,12.0,,16.0,,7.0,1.0,,,,,22.0,67,1.0,0.3076923076923077,0.3333333333333333,0.4642857142857143,0.8,0.5,0.4519230769230769,0.5714285714285714,0.42105263157894735,0.49166666666666664,0.5714285714285714,0.4583333333333333,0.14285714285714285,0.2222222222222222,,33.009708737864074,,,0.125,0.0784313725490196,0.16279069767441862,,0.14666666666666667,0.043478260869565216,0.1,0.08333333333333333,,,,0.18181818181818182,,0.14705882352941177,0.2222222222222222,0.03571428571428571,,0.34615384615384615,0.5,0.6428571428571429,0.3333333333333333,0.1346153846153846,0.5714285714285714,0.5714285714285714,0.25,0.057692307692307696,0.5714285714285714,0.75,0.6666666666666666,0.3157894736842105,0.5,0.8076923076923077,0.5276086538461539,0.52866,0.5009736842105262,0.11864406779661017,0.2,0.13559322033898305,0.3728813559322034,5.182142857142858,0.39880952380952384,,5.0,19.0,,1.0,1.0,7.0,7.0,24.0,,2.0,2.0,9.0,18.0,,19.0,5.0,,6.0,5.0,1.0,,,1.0,,,,,,,1.0,0.8571428571428571,0.2916666666666667,,0.2222222222222222,0.2916666666666667,0.46153846153846156,,,0.75,,,,0.36538461538461536,0.2631578947368421,0.2631578947368421,0.8,0.14285714285714285,,,0.3684210526315789,0.14285714285714285,0.2631578947368421,25.654166666666665,2.0,5.0,1.0,1.0,2.0,3.0,1.0,,1.0,,0.15384615384615385,0.09615384615384616,0.4,0.4,1.0,0.14285714285714285,0.10526315789473684,0.5,,,,,,,,,,,,,,True,,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,5312.0,89,13.0,184,178,53,98.0,28,362,1.0,4.0,,2.0,,1.0,2.0,5.0,1.0,3.0,10.0,7.0,34.0,203,1.0,6.0,3.0,8.0,1.0,3.0,4.0,12.0,4.0,2.0,,1.0,3.0,6.0,9.0,5.0,1.0,2.0,1.0,,24.0,1.0,6.0,,6.0,2.0,2.0,10.0,7.0,17.0,3.0,2.0,2.0,,1.0,3.0,2.0,5.0,,6.0,,9.0,,4.0,1.0,1.0,,1.0,1.0,12.0,53,,0.6666666666666666,0.6666666666666666,0.3,0.16666666666666666,0.3333333333333333,0.5192307692307693,0.35714285714285715,0.5714285714285714,0.5483870967741935,0.4444444444444444,0.6,0.1,,0.2,14.93212669683258,0.3333333333333333,,0.05,0.11538461538461539,0.13636363636363635,0.023809523809523808,0.09523809523809523,0.07446808510638298,0.11538461538461539,0.11764705882352941,0.1111111111111111,0.03125,,0.0625,,0.17647058823529413,,0.2,1.0,0.15384615384615385,0.25,0.25,1.0,0.19230769230769232,0.4,0.5,0.5,0.038461538461538464,0.2857142857142857,,,0.14285714285714285,,0.7692307692307693,0.5301788461538461,0.4719583333333333,0.5408428571428571,0.13333333333333333,0.2857142857142857,0.23529411764705882,0.35294117647058826,5.7700000000000005,0.28804347826086957,,4.0,11.0,1.0,1.0,,2.0,7.0,16.0,1.0,1.0,2.0,4.0,21.0,,11.0,4.0,,2.0,,2.0,,,2.0,,,,,1.0,,1.0,1.0,0.4375,1.0,0.5,0.4375,0.6153846153846154,,,0.6666666666666666,,,,0.4230769230769231,0.36363636363636365,0.36363636363636365,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,,0.36363636363636365,25.675,3.0,5.0,,2.0,2.0,,,,,,0.1111111111111111,0.19230769230769232,0.6,0.6,1.0,,0.2857142857142857,1.0,,1.0,,,,,,,,,,,,True,,,,
