EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Fg3aBlocked,Offensive Fouls,FG3APctBlocked,Corner3PctBlocked,Loose Ball Fouls Drawn,BlockedAtRim,BlockedLongMidRange,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,on,SecondChanceArc3FGM,LongMidRangeAssists,Clear Path Fouls,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Arc3PctBlocked,LongMidRangePctAssisted,3pt And 1 Free Throw Trips,HeaveMakes,LongMidRangePctBlocked,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,272.0,5,-9.0,8,9,1.0,17,15,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629672,1610612762,Eric Paschall,Eric Paschall,1629672,UTA,5091.0,85,-41.0,174,177,18.0,351,244,,,,51.0,59.0,8.0,10.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,8.0,2.0,5.0,9.0,1.0,2.0,3.0,11.0,16.0,8.0,17.0,13.0,59.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,2.0,5.0,2.0,10.0,12.0,10.0,21.0,3.0,2.0,1.0,8.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,4.0,4.0,1.0,9.0,1.0,10.0,1.0,1.0,1.0,1.0,4.0,7.0,8.0,16.0,1.0,7.0,1.0,10.0,51.0,0.5454545454545454,0.6,0.875,0.4705882352941176,0.4,0.5,0.6875,1.0,0.5,0.696969696969697,0.5,0.5714285714285714,0.7375,0.75,0.625,0.5151515151515151,0.125,0.1,0.2,21.57894736842105,1.0,0.1111111111111111,0.25,0.1142857142857142,0.0888888888888888,0.1,0.0833333333333333,0.0666666666666666,0.25,0.1,0.0666666666666666,0.303030303030303,0.8,0.8888888888888888,0.5,0.1515151515151515,0.4,0.5,1.0,0.0303030303030303,1.0,1.0,0.2424242424242424,0.375,0.375,1.0,0.2727272727272727,0.5555555555555556,0.5555555555555556,0.8,0.5,1.0,0.5,0.1428571428571428,1.0,0.2857142857142857,0.4285714285714285,0.6666666666666666,0.8181818181818182,0.625,0.5470828125,0.6008249999999999,0.5305083333333332,0.2,0.3181818181818182,0.0555555555555555,0.1016949152542373,0.1694915254237288,5.45625,25.4,0.293103448275862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1630190,1610612762,Elijah Hughes,Elijah Hughes,1630190,UTA,6721.0,112,-70.0,230,234,24.0,464,323,1.0,1.0,1.0,79.0,98.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,5.0,12.0,3.0,5.0,16.0,1.0,2.0,5.0,5.0,8.0,10.0,28.0,3.0,43.0,2.0,2.0,1.0,1.0,5.0,2.0,4.0,2.0,8.0,,10.0,8.0,2.0,27.0,3.0,2.0,,16.0,5.0,,3.0,3.0,6.0,1.0,2.0,2.0,15.0,,11.0,3.0,1.0,15.0,2.0,17.0,4.0,3.0,7.0,4.0,3.0,7.0,3.0,3.0,,1.0,,10.0,79.0,0.8,1.0,0.9,0.3571428571428571,0.25,0.3571428571428571,0.625,1.0,0.5,0.5555555555555556,0.6666666666666666,0.4166666666666667,0.5675675675675675,0.6666666666666666,0.4166666666666667,0.7777777777777778,,,,17.322834645669293,0.5714285714285714,0.0769230769230769,,0.0588235294117647,0.2115384615384615,0.1359223300970873,0.0588235294117647,0.0952380952380952,,0.2,0.2352941176470588,0.1111111111111111,0.75,0.75,0.6666666666666666,0.0555555555555555,1.0,1.0,1.0,0.0555555555555555,,,0.3333333333333333,0.4166666666666667,0.4166666666666667,1.0,0.4444444444444444,0.3125,0.3125,0.8,0.6666666666666666,1.0,0.3333333333333333,0.1666666666666666,0.5,0.25,0.4166666666666667,0.4,0.8888888888888888,0.3125,0.55795,0.8174,0.5278333333333334,0.027027027027027,0.1111111111111111,,0.1162790697674418,0.2325581395348837,6.85,25.11428571428572,0.3434782608695652,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0285714285714285,0.0192307692307692,0.0229885057471264,0.1111111111111111,0.0344827586206896,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1630235,1610612762,Trent Forrest,Trent Forrest,1630235,UTA,4144.0,69,-51.0,138,141,14.0,279,201,,,,44.0,57.0,3.0,4.0,,,1.0,2.0,1.0,3.0,,,,2.0,1.0,,1.0,,,,4.0,7.0,,3.0,4.0,12.0,,,,,,1.0,2.0,,1.0,2.0,4.0,2.0,6.0,,,,,1.0,,1.0,8.0,5.0,13.0,3.0,2.0,6.0,31.0,,4.0,,2.0,6.0,2.0,8.0,3.0,1.0,7.0,,2.0,4.0,2.0,4.0,,1.0,,4.0,44.0,0.25,0.25,,,,,0.5714285714285714,,0.5,0.4,,0.3333333333333333,0.5,,0.5,0.3,0.1428571428571428,0.25,,12.5,0.4285714285714285,0.2857142857142857,,,0.1111111111111111,0.0606060606060606,,,,0.16,,0.4,0.75,1.0,0.3333333333333333,0.3,0.3333333333333333,0.3333333333333333,,,,,0.2,,,,0.1,,,,,,,0.6666666666666666,0.5,0.3333333333333333,,,0.7,,0.552175,,0.5527333333333333,0.0909090909090909,0.125,,,0.3333333333333333,4.371428571428572,24.0,0.3188405797101449,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,4.0,,,,,,,,0.0526315789473684,0.0285714285714285,0.037037037037037,,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.0526315789473684,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,57.0,1,-6.0,2,3,,5,6,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.4716,,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1630215,1610612762,Jared Butler,Jared Butler,1630215,UTA,4428.0,74,-40.0,154,157,12.0,311,199,,,,61.0,65.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,1.0,4.0,1.0,9.0,18.0,,5.0,8.0,6.0,15.0,10.0,22.0,4.0,46.0,2.0,2.0,,,4.0,3.0,4.0,5.0,9.0,2.0,23.0,2.0,10.0,9.0,21.0,2.0,1.0,17.0,9.0,3.0,8.0,3.0,11.0,1.0,2.0,6.0,25.0,,3.0,2.0,,5.0,1.0,6.0,8.0,3.0,13.0,5.0,3.0,6.0,2.0,5.0,,1.0,,23.0,61.0,0.1666666666666666,0.2,0.3,0.4545454545454545,0.5555555555555556,0.4761904761904761,0.4,1.0,0.75,0.5675675675675675,1.0,0.8076923076923077,0.5897435897435898,1.0,0.8214285714285714,0.5945945945945946,0.2,0.2,0.25,31.32530120481928,0.6153846153846154,,,0.05,0.081081081081081,0.0649350649350649,,0.1052631578947368,,,0.2142857142857142,0.1351351351351351,0.6,0.75,0.3333333333333333,0.2162162162162162,0.25,0.3333333333333333,,0.054054054054054,0.5,0.5,0.1081081081081081,0.25,0.3333333333333333,1.0,0.4864864864864865,0.5,0.5,0.2222222222222222,0.5,1.0,,0.0769230769230769,1.0,0.0769230769230769,0.6153846153846154,0.625,0.7297297297297297,0.5294117647058824,0.4978902777777778,0.36715,0.4914333333333333,0.0263157894736842,0.0625,,0.0869565217391304,0.5,6.793333333333333,26.677272727272733,0.3961038961038961,2.0,,1.0,2.0,2.0,,2.0,5.0,5.0,2.0,,,1.0,,,1.0,0.0454545454545454,,0.0178571428571428,,,,,,,,,1.0,1.0,0.0833333333333333,,,1.0,1.0,0.0454545454545454,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202355,1610612762,Hassan Whiteside,Hassan Whiteside,202355,UTA,3317.0,55,-25.0,112,114,14.0,226,151,4.0,1.0,4.0,34.0,42.0,4.0,6.0,1.0,2.0,1.0,2.0,3.0,6.0,,1.0,,,,,,,,,7.0,13.0,,,1.0,15.0,3.0,6.0,,,6.0,1.0,4.0,,,,2.0,8.0,6.0,,,2.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,5.0,1.0,3.0,10.0,2.0,15.0,5.0,20.0,1.0,1.0,2.0,2.0,4.0,8.0,5.0,2.0,,1.0,,2.0,34.0,0.5714285714285714,0.6666666666666666,,,,,0.5384615384615384,0.5,0.25,0.5384615384615384,0.5,0.25,0.5357142857142857,0.5,0.25,,0.0769230769230769,0.1666666666666666,,12.598425196850393,0.5,0.3333333333333333,1.0,0.3333333333333333,0.125,0.2407407407407407,0.2,0.2857142857142857,0.6666666666666666,0.0588235294117647,0.2857142857142857,0.4615384615384615,0.6666666666666666,0.8,0.75,0.4615384615384615,0.5,0.5,0.3333333333333333,0.0769230769230769,,,,,,,,,,,0.3333333333333333,0.5,,0.5,0.5,,,,0.4615384615384615,,0.4821076923076922,0.4547666666666667,0.45445,0.0714285714285714,0.0714285714285714,,0.4,0.1333333333333333,6.06923076923077,,0.3035714285714285,,3.0,1.0,,,,,,1.0,,,,,2.0,,2.0,0.0526315789473684,0.1153846153846153,0.0888888888888888,,0.1764705882352941,0.5,,1.0,,,,,,0.0833333333333333,,0.25,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,958.0,16,-11.0,35,36,6.0,71,51,,,,10.0,21.0,,,,,,,1.0,1.0,,,,,,,3.0,,,1.0,1.0,1.0,,3.0,5.0,7.0,,,,,,,,,1.0,3.0,3.0,,2.0,,,,,3.0,,,,3.0,3.0,1.0,2.0,,9.0,,,,,,,,1.0,1.0,3.0,1.0,,,3.0,6.0,,1.0,,3.0,10.0,,,,,,,1.0,,,0.25,,,0.5,,0.5,0.75,,,,23.80952380952381,0.3333333333333333,,,,,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,0.75,,,,,,,,,,1.0,,0.75,,0.5268125,,0.53685,0.2,0.5,,,0.4285714285714285,6.3,24.96666666666667,0.2857142857142857,,,,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,610.0,10,-7.0,21,22,5.0,43,35,,,,12.0,16.0,1.0,1.0,,,,,,1.0,,,,,,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,,,,,,,1.0,1.0,1.0,,3.0,2.0,,6.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,3.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,1.0,,0.75,1.125,,0.75,0.5,0.5,,1.0,15.384615384615383,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,0.5,1.0,0.75,1.0,0.572075,,0.4764,0.25,0.5,,,0.3333333333333333,4.699999999999999,24.95,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627863,1610612762,Danuel House Jr.,Danuel House Jr.,1627863,UTA,1663.0,28,-11.0,56,54,6.0,110,83,,,,18.0,19.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0,5.0,2.0,,,,,,2.0,2.0,2.0,5.0,3.0,13.0,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,2.0,,5.0,2.0,2.0,6.0,,2.0,,,,,1.0,3.0,4.0,1.0,2.0,,11.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,1.0,3.0,4.0,,2.0,,5.0,18.0,0.5,1.0,1.0,0.4,0.5,0.4,1.0,1.0,1.0,0.7142857142857143,1.25,0.8333333333333334,0.7222222222222222,1.25,0.8333333333333334,0.7142857142857143,,,,16.129032258064516,1.0,,,0.1,0.0666666666666666,0.08,,,0.3333333333333333,0.1111111111111111,,0.2857142857142857,1.0,1.0,0.5,,,,,,,,0.7142857142857143,0.4,0.4,1.0,,,,,0.5,1.0,,0.3333333333333333,1.0,0.6666666666666666,,,1.0,,0.6201428571428572,0.58695,0.6059166666666665,0.2222222222222222,0.5,,0.3846153846153846,0.3846153846153846,1.1,22.84,0.3214285714285714,1.0,1.0,,,,,,1.0,,,,,,,,,,0.0833333333333333,0.0476190476190476,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,True,,,,,,,,,,,,,,,,
