EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,on,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Clear Path Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips
1628470,1610612754,Torrey Craig,Torrey Craig,1628470,IND,51.0,1,2.0,2,2,2,2,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,2,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.501,0.501,1.0,26.6,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629048,1610612754,Goga Bitadze,Goga Bitadze,1629048,IND,51.0,1,2.0,2,2,2,2,4,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630610,1610612754,DeJon Jarreau,DeJon Jarreau,1630610,IND,51.0,1,2.0,2,2,2,2,4,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630613,1610612754,Duane Washington Jr.,Duane Washington Jr.,1630613,IND,51.0,1,2.0,2,2,2,2,4,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203087,1610612754,Jeremy Lamb,Jeremy Lamb,203087,IND,51.0,1,2.0,2,2,2,2,4,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626147,1610612754,Justin Anderson,Justin Anderson,1626147,IND,16155.0,269,-49.0,539,545,95,138,1084,5.0,34.0,,7.0,13.0,53.0,12.0,89.0,675,2.0,13.0,1.0,13.0,3.0,34.0,5.0,12.0,15.0,1.0,13.0,95,1.0,0.24528301886792453,0.15384615384615385,0.24528301886792453,0.4425287356321839,0.3,0.483695652173913,0.30952380952380953,0.6091954022988506,16.225165562913908,0.39080459770114945,0.14705882352941177,0.14705882352941177,0.35,,0.7816091954022989,0.14705882352941177,0.5224293103448276,0.5247225,0.14606741573033707,25.379245283018868,0.17625231910946196,False,61.0,10.0,15.0,2.0,3.0,3.0,5.0,4.0,9.0,5.0,10.0,8.0,19.0,1.0,2.0,6.0,3.0,19.0,34.0,3.0,4.0,4.0,1.0,7.0,3.0,7.0,24.0,14.0,36.0,5.0,11.0,16.0,27.0,11.0,5.0,8.0,3.0,70.0,1.0,2.0,1.0,23.0,10.0,3.0,36.0,4.0,40.0,1.0,7.0,5.0,2.0,5.0,4.0,1.0,1.0,6.0,1.0,10.0,18.0,1.0,1.0,5.0,9.0,6.0,6.0,6.0,4.0,0.631578947368421,0.631578947368421,0.9230769230769231,0.5588235294117647,0.75,0.42857142857142855,0.375,0.4375,0.14705882352941177,0.2,0.2222222222222222,0.8333333333333334,0.23076923076923078,0.1111111111111111,0.09523809523809523,0.01652892561983471,0.19491525423728814,0.008064516129032258,0.14798206278026907,0.012244897959183673,0.02631578947368421,0.034482758620689655,0.010416666666666666,0.0851063829787234,0.07894736842105263,0.15,0.16470588235294117,0.2727272727272727,0.02127659574468085,0.6666666666666666,0.1724137931034483,0.6666666666666666,0.8333333333333334,0.8,0.10344827586206896,0.4444444444444444,0.5714285714285714,0.5,0.11494252873563218,0.5,0.5,0.4,0.21839080459770116,0.42105263157894735,0.42105263157894735,1.0,0.8,0.375,0.6666666666666666,0.5,0.125,0.375,0.25,0.6,0.3,0.3333333333333333,0.52405,0.0989010989010989,0.23684210526315788,0.07865168539325842,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,74086.0,1235,-14.0,2461,2464,450,486,4925,50.0,148.0,12.0,27.0,61.0,183.0,79.0,540.0,2768,12.0,33.0,19.0,105.0,,148.0,50.0,96.0,105.0,8.0,104.0,447,7.0,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.5865139949109415,0.6231884057971014,0.6164383561643836,0.6481481481481481,0.46564885496183206,17.76173285198556,0.37659033078880405,0.33783783783783783,0.33783783783783783,0.391304347826087,0.4444444444444444,0.7582697201017812,0.33783783783783783,0.5297704834605595,0.5147949275362319,0.19444444444444445,25.800000000000004,0.1828524989841528,False,270.0,86.0,115.0,22.0,27.0,17.0,23.0,46.0,81.0,7.0,14.0,11.0,35.0,2.0,,6.0,15.0,139.0,210.0,27.0,34.0,17.0,11.0,92.0,25.0,36.0,190.0,88.0,183.0,15.0,25.0,19.0,44.0,12.0,7.0,16.0,4.0,107.0,35.0,29.0,1.0,87.0,128.0,17.0,232.0,65.0,297.0,7.0,28.0,18.0,10.0,25.0,17.0,29.0,8.0,54.0,6.0,70.0,119.0,10.0,6.0,15.0,52.0,117.0,73.0,118.0,73.0,0.6834532374100719,0.8050847457627118,1.0,0.6619047619047619,0.7941176470588235,0.6944444444444444,0.7941176470588235,0.8070175438596491,0.07142857142857142,0.0782608695652174,0.07407407407407407,0.46296296296296297,0.29310344827586204,0.021739130434782608,0.1844380403458213,0.05169340463458111,0.18669527896995708,0.057947019867549666,0.1853448275862069,0.054935622317596564,0.05150214592274678,0.06837606837606838,0.04893617021276596,0.14634146341463414,0.20860927152317882,0.19863013698630136,0.2016348773841962,0.13131313131313133,0.03977272727272727,0.6186440677966102,0.2926208651399491,0.7478260869565218,0.8113207547169812,0.686046511627907,0.20610687022900764,0.5679012345679012,0.6133333333333333,0.6521739130434783,0.035623409669211195,0.5,0.5,0.8571428571428571,0.089058524173028,0.3142857142857143,0.3142857142857143,1.0,1.0,0.5294117647058824,0.8148148148148148,0.09090909090909091,0.0392156862745098,0.29411764705882354,0.3333333333333333,0.7391304347826086,0.08695652173913043,,0.5106121621621622,0.12093023255813953,0.21052631578947367,0.17037037037037037,5.116666666666666,9.0,9.0,42.0,5.0,1.0,5.0,2.0,12.0,4.0,1.0,13.0,2.0,4.0,1.0,1.0,1.0,43.0,10.0,1.0,1.0,5.0,6.0,0.5294117647058824,0.04265402843601896,0.08955223880597014,0.6,1.0,,,,,,,,,,,,,,,
1626208,1610612754,Keifer Sykes,Keifer Sykes,1626208,IND,33980.0,566,-69.0,1143,1128,339,314,2271,16.0,63.0,3.0,20.0,27.0,90.0,15.0,180.0,1326,6.0,27.0,5.0,49.0,9.0,63.0,16.0,17.0,17.0,3.0,49.0,335,2.0,0.3,0.2222222222222222,0.3,0.4342105263157895,0.36666666666666664,0.45153061224489793,0.3888888888888889,0.47368421052631576,17.793317793317794,0.33157894736842103,0.25396825396825395,0.25396825396825395,0.3333333333333333,0.15,0.6684210526315789,0.25396825396825395,0.5122065789473683,0.508265,0.2722222222222222,25.443333333333335,0.29658792650918636,False,128.0,25.0,37.0,1.0,1.0,8.0,14.0,4.0,25.0,13.0,38.0,11.0,27.0,4.0,3.0,7.0,3.0,42.0,100.0,2.0,6.0,7.0,,10.0,13.0,33.0,36.0,48.0,72.0,7.0,31.0,31.0,62.0,24.0,7.0,17.0,3.0,155.0,5.0,3.0,,22.0,14.0,1.0,37.0,8.0,45.0,,12.0,2.0,10.0,18.0,11.0,15.0,7.0,33.0,,15.0,51.0,2.0,6.0,1.0,3.0,4.0,2.0,4.0,2.0,0.42857142857142855,0.43902439024390244,0.8888888888888888,0.42,0.3333333333333333,0.3939393939393939,0.38461538461538464,0.38461538461538464,0.07,0.10810810810810811,0.04,0.5454545454545454,0.038461538461538464,,0.05128205128205128,0.010869565217391304,0.09777777777777778,0.01984126984126984,0.07228915662650602,0.015151515151515152,,,0.026041666666666668,0.06930693069306931,0.03773584905660377,0.045454545454545456,0.0898876404494382,0.1276595744680851,,0.5,0.19473684210526315,0.6756756756756757,0.7575757575757576,0.56,0.13157894736842105,0.16,0.16666666666666666,0.25,0.2,0.34210526315789475,0.3611111111111111,0.23076923076923078,0.14210526315789473,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.875,0.07692307692307693,1.0,,0.3076923076923077,0.23076923076923078,0.23333333333333334,0.5714285714285714,0.11666666666666667,0.42857142857142855,0.48217272727272725,0.02072538860103627,0.029411764705882353,0.05555555555555555,9.940999999999997,1.0,2.0,2.0,11.0,5.0,3.0,2.0,14.0,,,1.0,,1.0,,,,2.0,,,,,8.0,0.2857142857142857,0.03225806451612903,,0.3333333333333333,1.0,1.0,3.0,3.0,1.0,0.05263157894736842,0.25,1.0,0.01098901098901099,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,97894.0,1632,13.0,3281,3248,680,742,6529,31.0,92.0,4.0,19.0,35.0,108.0,191.0,888.0,3623,5.0,23.0,47.0,150.0,,92.0,31.0,252.0,258.0,28.0,150.0,675,25.0,0.32407407407407407,0.21739130434782608,0.32407407407407407,0.6103327495621717,0.5364583333333334,0.6481751824817519,0.5681818181818182,0.18914185639229422,22.085561497326204,0.16112084063047286,0.33695652173913043,0.34065934065934067,0.19791666666666666,0.21052631578947367,0.7705779334500875,0.33695652173913043,0.5456086690017512,0.5215052083333332,0.16891891891891891,25.501851851851864,0.20725388601036268,False,387.0,240.0,332.0,62.0,91.0,39.0,56.0,50.0,108.0,6.0,23.0,4.0,16.0,1.0,1.0,4.0,6.0,296.0,463.0,67.0,106.0,7.0,41.0,181.0,44.0,73.0,368.0,224.0,105.0,36.0,129.0,107.0,236.0,78.0,29.0,82.0,28.0,579.0,39.0,114.0,2.0,170.0,215.0,27.0,412.0,155.0,567.0,25.0,46.0,32.0,14.0,82.0,40.0,61.0,42.0,143.0,13.0,70.0,146.0,18.0,6.0,30.0,116.0,22.0,14.0,22.0,17.0,0.6216216216216216,0.7272727272727273,1.0,0.6393088552915767,0.6320754716981132,0.6027397260273972,0.6194690265486725,0.6557971014492754,0.07775377969762419,0.07530120481927711,0.10185185185185185,0.5734265734265734,0.313953488372093,0.027777777777777776,0.2497096399535424,0.14267834793491865,0.2664576802507837,0.05058365758754864,0.256837891927952,0.09745222929936306,0.13803680981595093,0.07975460122699386,0.04844290657439446,0.22772277227722773,0.25396825396825395,0.2777777777777778,0.28600823045267487,0.20394736842105263,0.12626262626262627,0.7727272727272727,0.5814360770577933,0.7228915662650602,0.7817589576547231,0.6416666666666667,0.18914185639229422,0.46296296296296297,0.5154639175257731,0.5,0.040280210157618214,0.2608695652173913,0.2608695652173913,0.8333333333333334,0.028021015761821366,0.25,0.25,1.0,1.0,0.8053097345132744,0.6813186813186813,0.1774193548387097,0.008849557522123894,0.05309734513274336,0.5833333333333334,0.6964285714285714,0.041666666666666664,0.25,0.5678957446808511,0.1765601217656012,0.21129326047358835,0.20382882882882883,3.825053995680347,2.0,2.0,86.0,19.0,10.0,11.0,1.0,25.0,5.0,,25.0,1.0,36.0,,,,8.0,,,3.0,1.0,11.0,0.2857142857142857,0.18064516129032257,0.05699481865284974,0.3333333333333333,1.0,,5.0,,,,,,,1.0,0.009259259259259259,0.010869565217391304,,,,
1628470,1610612754,Torrey Craig,Torrey Craig,1628470,IND,61974.0,1033,-200.0,2064,2101,504,627,4165,18.0,75.0,4.0,14.0,45.0,137.0,26.0,325.0,2448,6.0,22.0,9.0,65.0,,74.0,18.0,37.0,33.0,3.0,65.0,499,2.0,0.3284671532846715,0.2727272727272727,0.33088235294117646,0.5339285714285714,0.5,0.5527210884353742,0.5241935483870968,0.48928571428571427,14.074387151310228,0.26785714285714285,0.24,0.24,0.25,0.2857142857142857,0.8,0.24324324324324326,0.5500625899280579,0.5226277777777778,0.2,25.135766423357662,0.2441860465116279,False,263.0,60.0,87.0,26.0,37.0,9.0,19.0,17.0,37.0,5.0,19.0,27.0,62.0,1.0,2.0,8.0,5.0,82.0,143.0,28.0,44.0,6.0,7.0,66.0,19.0,34.0,92.0,72.0,135.0,10.0,28.0,30.0,58.0,16.0,14.0,17.0,3.0,146.0,29.0,27.0,3.0,54.0,63.0,19.0,136.0,59.0,195.0,9.0,24.0,16.0,8.0,19.0,12.0,20.0,7.0,39.0,6.0,45.0,95.0,7.0,9.0,5.0,16.0,18.0,11.0,19.0,10.0,0.5609756097560976,0.696969696969697,1.0,0.5734265734265734,0.6363636363636364,0.5588235294117647,0.59,0.6111111111111112,0.06993006993006994,0.08045977011494253,0.08108108108108109,0.48717948717948717,0.3064516129032258,0.045454545454545456,0.11190053285968028,0.04909090909090909,0.13138686131386862,0.0625,0.12012320328542095,0.055226824457593686,0.046511627906976744,0.043478260869565216,0.06686046511627906,0.1,0.1228813559322034,0.1111111111111111,0.1353135313531353,0.12037037037037036,0.06521739130434782,0.5263157894736842,0.3107142857142857,0.6896551724137931,0.75,0.5833333333333334,0.13214285714285715,0.4594594594594595,0.5,0.5882352941176471,0.06785714285714285,0.2631578947368421,0.2631578947368421,0.2,0.22142857142857142,0.43548387096774194,0.43548387096774194,1.0,1.0,0.74,0.7027027027027027,0.2692307692307692,0.02,0.1,0.3392857142857143,0.47368421052631576,0.14285714285714285,0.25,0.5696290322580646,0.054982817869415807,0.1038961038961039,0.20307692307692307,5.672027972027969,,1.0,32.0,8.0,7.0,4.0,,8.0,2.0,,1.0,1.0,1.0,1.0,,,7.0,,,,,12.0,0.16666666666666666,0.05454545454545454,0.05,,,1.0,6.0,,,,1.0,1.0,,,,,1.0,1.0,,
