EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,LongMidRangeAssists,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,HeaveMakes,HeaveAttempts,FTOffRebounds,BlockedAtRim,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,on,3SecondViolations,Clear Path Fouls
1626196,1610612759,Josh Richardson,Josh Richardson,1626196,SAS,9297.0,155,6,311,316,78,60,36,627,4.0,10.0,1.0,1.0,1.0,6.0,18.0,3.0,8.0,2.0,4.0,1.0,9.0,23.0,1.0,2.0,1.0,4.0,13.0,36.0,11.0,27.0,10.0,69.0,371,3.0,3.0,1.0,2.0,9.0,2.0,6.0,1.0,5.0,5.0,12.0,16.0,10.0,33.0,23.0,9.0,4.0,9.0,5.0,14.0,2.0,3.0,4.0,5.0,33.0,2.0,1.0,5.0,5.0,1.0,11.0,3.0,14.0,1.0,6.0,4.0,2.0,6.0,1.0,4.0,5.0,2.0,2.0,1.0,11.0,5.0,3.0,10.0,1.0,1.0,10.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,12.0,78,3.0,1.0,0.6153846153846154,0.6153846153846154,1.0,0.4074074074074074,0.5,0.2,0.4074074074074074,0.3611111111111111,1.0,0.3333333333333333,0.46825396825396826,0.9,0.3181818181818182,0.5074626865671642,0.9,0.4230769230769231,0.42857142857142855,0.1111111111111111,0.2,0.05555555555555555,0.125,21.84873949579832,0.5454545454545454,0.25,0.06944444444444445,0.012345679012345678,0.07462686567164178,0.03333333333333333,0.07194244604316546,0.02127659574468085,0.023809523809523808,0.04,0.08,0.07407407407407407,0.05,0.05555555555555555,0.15384615384615385,0.02857142857142857,0.15873015873015872,0.4,0.5,0.5,0.2857142857142857,0.3333333333333333,0.35294117647058826,0.6666666666666666,0.12698412698412698,0.375,0.42857142857142855,0.6666666666666666,0.06349206349206349,0.5,0.5,1.0,0.36507936507936506,0.391304347826087,0.391304347826087,1.0,0.2,1.0,0.4,0.5,1.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.25,0.5873015873015873,0.391304347826087,0.4924873015873017,0.4591375,0.47450454545454546,0.03076923076923077,0.05263157894736842,0.13043478260869565,0.17391304347826086,8.941666666666668,26.148148148148152,0.2508038585209003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,24837.0,414,-40,840,847,150,128,106,1687,47.0,76.0,6.0,8.0,11.0,28.0,68.0,14.0,34.0,2.0,11.0,2.0,23.0,50.0,,3.0,7.0,11.0,89.0,178.0,25.0,61.0,28.0,281.0,979,8.0,12.0,,4.0,18.0,15.0,27.0,8.0,13.0,10.0,64.0,32.0,146.0,48.0,50.0,23.0,14.0,73.0,33.0,106.0,25.0,8.0,44.0,19.0,245.0,6.0,8.0,36.0,38.0,7.0,81.0,14.0,95.0,3.0,25.0,14.0,11.0,26.0,1.0,20.0,7.0,3.0,6.0,1.0,33.0,8.0,12.0,25.0,4.0,2.0,41.0,,1.0,40.0,2.0,20.0,,3.0,64.0,150,3.0,3.0,0.1797752808988764,0.18823529411764706,0.64,0.4098360655737705,,0.6153846153846154,0.4098360655737705,0.5,0.6666666666666666,0.5555555555555556,0.5292887029288703,0.5,0.675,0.5513833992094862,0.5294117647058824,0.7111111111111111,0.25523012552301255,0.07865168539325842,0.09210526315789473,0.10294117647058823,,29.76066597294485,0.7878787878787878,0.4666666666666667,0.17117117117117117,0.03125,0.19889502762430938,0.0335195530726257,0.18362282878411912,0.03218390804597701,0.02727272727272727,0.047619047619047616,0.12244897959183673,0.21428571428571427,0.2,0.19333333333333333,0.22580645161290322,0.02727272727272727,0.3179916317991632,0.618421052631579,0.6811594202898551,0.2765957446808511,0.28451882845188287,0.4117647058823529,0.45901639344262296,0.07142857142857142,0.14225941422594143,0.4117647058823529,0.4117647058823529,0.07142857142857142,0.04602510460251046,0.18181818181818182,0.18181818181818182,1.0,0.20920502092050208,0.46,0.46,0.6086956521739131,0.5,0.75,0.1875,,,0.275,0.05,0.275,0.6363636363636364,0.5732217573221757,0.46,0.5161433054393306,0.5619636363636363,0.5025875,0.08,0.10582010582010581,0.06405693950177936,0.2277580071174377,7.087078651685392,25.547540983606556,0.17857142857142858,8.0,1.0,1.0,2.0,27.0,8.0,10.0,4.0,3.0,9.0,1.0,1.0,1.0,1.0,0.03125,0.04,1.0,0.16666666666666666,0.0625,0.7272727272727273,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,25194.0,420,-52,843,853,107,94,110,1696,50.0,69.0,15.0,27.0,9.0,25.0,63.0,,1.0,,,,1.0,1.0,,,,,75.0,133.0,1.0,1.0,13.0,166.0,980,17.0,32.0,,,36.0,8.0,18.0,,,1.0,17.0,116.0,34.0,3.0,-1.0,,9.0,19.0,17.0,36.0,12.0,5.0,10.0,6.0,89.0,16.0,33.0,40.0,49.0,7.0,96.0,50.0,146.0,6.0,9.0,7.0,2.0,10.0,5.0,6.0,11.0,2.0,4.0,1.0,21.0,1.0,33.0,46.0,3.0,3.0,38.0,,3.0,26.0,,16.0,,,17.0,107,1.0,,0.7733333333333333,0.90625,1.0,1.0,,,,0.5639097744360902,0.53125,0.4444444444444444,0.5708955223880597,0.53125,0.4444444444444444,0.5763888888888888,0.5294117647058824,0.4722222222222222,0.007462686567164179,0.06766917293233082,0.057971014492753624,0.07936507936507936,,17.063081695966908,0.47619047619047616,0.4117647058823529,0.21304347826086956,0.1274131274131274,0.22857142857142856,0.08648648648648649,0.21975308641975308,0.11036036036036036,0.12,0.0703125,0.22340425531914893,0.24742268041237114,0.10256410256410256,0.2517985611510791,0.1388888888888889,0.12244897959183673,0.5149253731343284,0.7246376811594203,0.7692307692307693,0.72,0.4701492537313433,0.3968253968253968,0.43103448275862066,0.88,0.007462686567164179,,,,,,,,0.007462686567164179,1.0,1.0,1.0,0.84375,0.5555555555555556,,,,0.5,,,,0.5223880597014925,,0.5256263157894739,0.6003208333333333,0.46267222222222226,0.1111111111111111,0.11188811188811189,0.21686746987951808,0.10240963855421686,4.654887218045113,50.1,0.1269276393831554,5.0,,,2.0,,22.0,3.0,4.0,6.0,6.0,25.0,6.0,25.0,16.0,0.16853932584269662,0.06666666666666667,0.64,0.13333333333333333,,0.5555555555555556,,1.0,1.0,1.0,19.0,1.0,0.047619047619047616,0.12280701754385964,,,,,,,,,,,,,,,,,,True,,
1628966,1610612759,Keita Bates-Diop,Keita Bates-Diop,1628966,SAS,14972.0,250,-61,511,521,121,137,55,1032,30.0,46.0,5.0,7.0,13.0,4.0,11.0,1.0,3.0,2.0,7.0,,4.0,10.0,,2.0,1.0,2.0,35.0,60.0,6.0,17.0,5.0,93.0,588,5.0,8.0,,2.0,10.0,10.0,19.0,1.0,2.0,,23.0,58.0,12.0,18.0,10.0,4.0,6.0,7.0,6.0,13.0,4.0,2.0,5.0,1.0,32.0,4.0,6.0,12.0,26.0,2.0,40.0,10.0,50.0,1.0,6.0,5.0,1.0,5.0,2.0,4.0,6.0,1.0,1.0,2.0,11.0,2.0,9.0,21.0,1.0,1.0,7.0,,1.0,6.0,,3.0,,,23.0,120,2.0,,0.8285714285714286,0.8529411764705882,1.0,0.35294117647058826,,0.5,0.35294117647058826,0.5833333333333334,0.625,0.5263157894736842,0.5714285714285714,0.5,0.5476190476190477,0.58125,0.5,0.5476190476190477,0.22077922077922077,0.1,0.10869565217391304,0.09090909090909091,,16.02112676056338,0.45454545454545453,0.125,0.2,0.04,0.09917355371900827,0.047058823529411764,0.15139442231075698,0.0425531914893617,0.05454545454545454,0.03333333333333333,0.1346153846153846,0.16279069767441862,0.34285714285714286,0.10752688172043011,0.07142857142857142,0.034482758620689655,0.5974025974025974,0.6521739130434783,0.7317073170731707,0.8,0.14285714285714285,0.36363636363636365,0.4,1.0,0.03896103896103896,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.2857142857142857,0.3333333333333333,1.0,0.12987012987012986,0.4,0.4,1.0,0.7,0.7142857142857143,0.2,,,0.6190476190476191,,0.09523809523809523,0.5,0.8181818181818182,0.4,0.5734045454545456,0.591475,0.5129404761904762,0.0375,0.047619047619047616,0.10752688172043011,0.24731182795698925,3.9250000000000016,24.964705882352938,0.23679060665362034,9.0,,,,,2.0,1.0,1.0,1.0,,,,,,0.017857142857142856,0.05128205128205128,,0.4,,0.6923076923076923,,,,,,,,0.08,1.0,0.058823529411764705,0.14285714285714285,,,,,,,,,,,,,,,True,,
1630563,1610612759,Joshua Primo,Joshua Primo,1630563,SAS,57903.0,965,-82,1985,2003,535,512,240,3988,36.0,63.0,10.0,12.0,25.0,18.0,50.0,5.0,20.0,13.0,49.0,14.0,29.0,88.0,3.0,7.0,8.0,22.0,59.0,133.0,42.0,137.0,44.0,288.0,2288,11.0,16.0,4.0,10.0,38.0,19.0,40.0,11.0,36.0,22.0,93.0,62.0,56.0,117.0,86.0,29.0,10.0,56.0,25.0,81.0,13.0,12.0,34.0,18.0,187.0,12.0,20.0,43.0,37.0,1.0,81.0,32.0,113.0,6.0,20.0,16.0,4.0,36.0,9.0,31.0,21.0,2.0,5.0,1.0,57.0,15.0,51.0,79.0,5.0,3.0,67.0,3.0,7.0,59.0,1.0,23.0,1.0,6.0,91.0,534,4.0,5.0,0.5254237288135594,0.5740740740740741,0.9285714285714286,0.30656934306569344,0.4,0.3055555555555556,0.3111111111111111,0.44360902255639095,0.6875,0.475,0.45185185185185184,0.6538461538461539,0.46710526315789475,0.4847972972972973,0.6551724137931034,0.5168539325842697,0.5074074074074074,0.07518796992481203,0.06349206349206349,0.12,,15.619469026548671,0.631578947368421,0.021739130434782608,0.0696798493408663,0.036101083032490974,0.1018957345971564,0.028639618138424822,0.08394543546694648,0.0328879753340185,0.028455284552845527,0.026490066225165563,0.07048458149779736,0.08415841584158416,0.0392156862745098,0.10204081632653061,0.10126582278481013,0.03870967741935484,0.23333333333333334,0.5714285714285714,0.6101694915254238,0.4722222222222222,0.18518518518518517,0.36,0.4090909090909091,0.6111111111111112,0.07407407407407407,0.25,0.25,0.6,0.1814814814814815,0.2653061224489796,0.2653061224489796,1.0,0.32592592592592595,0.32954545454545453,0.32954545454545453,0.896551724137931,0.46153846153846156,0.8333333333333334,0.2692307692307692,0.42857142857142855,1.0,0.32894736842105265,0.18421052631578946,0.2894736842105263,0.36363636363636365,0.7407407407407407,0.3372093023255814,0.5349072761194031,0.5339166666666666,0.52455,0.08275862068965517,0.1503267973856209,0.13194444444444445,0.3229166666666667,6.141353383458645,25.377372262773722,0.2695214105793451,15.0,3.0,3.0,4.0,9.0,10.0,4.0,5.0,2.0,3.0,23.0,13.0,23.0,9.0,0.05699481865284974,0.017391304347826087,0.391304347826087,0.4,0.11538461538461539,0.6,0.21428571428571427,,2.0,,10.0,1.0,,0.03418803418803419,,,,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.0072992700729927005,,,,,,,True,,
1629022,1610612759,Lonnie Walker IV,Lonnie Walker IV,1629022,SAS,20526.0,342,-68,711,723,208,243,77,1434,29.0,44.0,2.0,4.0,13.0,10.0,20.0,15.0,46.0,5.0,15.0,3.0,20.0,63.0,1.0,5.0,5.0,20.0,54.0,110.0,25.0,78.0,35.0,218.0,837,3.0,14.0,2.0,7.0,14.0,14.0,26.0,6.0,23.0,16.0,62.0,54.0,54.0,66.0,62.0,20.0,7.0,17.0,12.0,29.0,9.0,3.0,12.0,5.0,70.0,1.0,4.0,17.0,17.0,,34.0,5.0,39.0,1.0,10.0,5.0,5.0,10.0,3.0,3.0,6.0,1.0,7.0,1.0,16.0,9.0,13.0,27.0,,1.0,25.0,,,39.0,1.0,16.0,,4.0,62.0,208,1.0,4.0,0.5,0.5,0.88,0.32051282051282054,0.2857142857142857,0.2608695652173913,0.3246753246753247,0.4909090909090909,0.21428571428571427,0.5384615384615384,0.4867021276595745,0.2857142857142857,0.46938775510204084,0.5266990291262136,0.3181818181818182,0.5350877192982456,0.4148936170212766,0.06363636363636363,0.13636363636363635,0.05,,27.889447236180903,0.625,,0.09444444444444444,0.02072538860103627,0.12142857142857143,0.007042253521126761,0.10625,0.014925373134328358,0.03076923076923077,0.009345794392523364,0.09722222222222222,0.10810810810810811,0.058823529411764705,0.11403508771929824,0.15384615384615385,0.01020408163265306,0.23404255319148937,0.6590909090909091,0.7631578947368421,0.5517241379310345,0.10638297872340426,0.5,0.5263157894736842,0.4,0.24468085106382978,0.32608695652173914,0.32608695652173914,0.4666666666666667,0.0797872340425532,0.3333333333333333,0.3333333333333333,1.0,0.3351063829787234,0.31746031746031744,0.31746031746031744,0.85,0.19047619047619047,0.5,0.23809523809523808,0.2,1.0,0.2653061224489796,0.061224489795918366,0.40816326530612246,0.25,0.648936170212766,0.3225806451612903,0.5294058823529414,0.5152382352941176,0.5170229166666666,0.07920792079207921,0.12903225806451613,0.06422018348623854,0.28440366972477066,10.105454545454547,25.756410256410263,0.29254571026722925,9.0,2.0,1.0,2.0,9.0,,,,,2.0,2.0,,3.0,,0.02631578947368421,,,0.5,0.09523809523809523,0.6923076923076923,0.3333333333333333,,1.0,,1.0,,,,,,,1.0,,,,,0.5,1.0,,1.0,1.0,1.0,,,,True,,
1629111,1610612759,Jock Landale,Jock Landale,1629111,SAS,14215.0,237,-34,488,504,184,212,65,992,24.0,34.0,6.0,11.0,11.0,7.0,15.0,,1.0,8.0,14.0,8.0,7.0,22.0,1.0,1.0,3.0,10.0,31.0,50.0,15.0,36.0,14.0,121.0,591,7.0,14.0,2.0,2.0,28.0,11.0,19.0,9.0,18.0,8.0,57.0,44.0,18.0,45.0,21.0,7.0,4.0,12.0,8.0,20.0,5.0,3.0,7.0,4.0,48.0,11.0,12.0,9.0,18.0,2.0,29.0,23.0,52.0,2.0,3.0,3.0,,6.0,,5.0,4.0,,1.0,,10.0,5.0,9.0,19.0,3.0,3.0,18.0,,1.0,17.0,,8.0,,2.0,57.0,184,1.0,2.0,0.7096774193548387,0.8461538461538461,1.0,0.4166666666666667,1.0,0.5,0.42857142857142855,0.62,0.5,0.5789473684210527,0.622093023255814,0.625,0.6621621621621622,0.6505376344086021,0.7,0.6951219512195121,0.4186046511627907,0.08,0.08823529411764706,0.06666666666666667,,18.36007130124777,0.6,0.18181818181818182,0.13846153846153847,0.09836065573770492,0.09375,0.1,0.11946902654867257,0.09913793103448276,0.0425531914893617,0.12162162162162163,0.12121212121212122,0.18421052631578946,0.11538461538461539,0.08641975308641975,0.13333333333333333,0.058823529411764705,0.3953488372093023,0.7058823529411765,0.7741935483870968,0.7916666666666666,0.1744186046511628,0.4666666666666667,0.5,0.42857142857142855,0.011627906976744186,,,,0.16279069767441862,0.5714285714285714,0.5714285714285714,1.0,0.2558139534883721,0.3181818181818182,0.3181818181818182,1.0,0.6875,0.5454545454545454,0.0625,1.0,1.0,0.2972972972972973,0.21621621621621623,0.2702702702702703,0.3,0.813953488372093,0.3333333333333333,0.560465294117647,0.5766,0.5268702702702701,0.08791208791208792,0.14545454545454545,0.23140495867768596,0.47107438016528924,3.6700000000000004,26.458333333333336,0.3770491803278688,8.0,1.0,6.0,8.0,,10.0,1.0,,5.0,3.0,4.0,1.0,5.0,3.0,0.14285714285714285,0.12121212121212122,0.6,0.16666666666666666,0.0625,0.7272727272727273,0.75,,1.0,,3.0,,,0.05555555555555555,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,True,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,24872.0,415,-23,849,852,185,139,106,1701,38.0,52.0,8.0,9.0,10.0,19.0,45.0,3.0,6.0,9.0,23.0,3.0,23.0,83.0,,9.0,3.0,17.0,60.0,103.0,32.0,106.0,40.0,256.0,994,9.0,13.0,,10.0,21.0,10.0,18.0,5.0,20.0,11.0,46.0,78.0,42.0,90.0,83.0,23.0,9.0,23.0,22.0,45.0,14.0,8.0,11.0,9.0,112.0,3.0,7.0,21.0,28.0,5.0,54.0,10.0,64.0,4.0,9.0,5.0,4.0,11.0,1.0,7.0,8.0,1.0,4.0,,19.0,6.0,20.0,35.0,,3.0,44.0,,1.0,54.0,,26.0,2.0,3.0,46.0,185,,3.0,0.65,0.7222222222222222,0.9375,0.3018867924528302,,0.25,0.3018867924528302,0.5825242718446602,0.6923076923076923,0.5555555555555556,0.5167464114832536,0.391304347826087,0.4605263157894737,0.5565217391304348,0.42,0.5227272727272727,0.507177033492823,0.08737864077669903,0.09615384615384616,0.08888888888888889,,25.61728395061728,0.5789473684210527,0.25,0.11864406779661017,0.028455284552845527,0.11666666666666667,0.015789473684210527,0.11778846153846154,0.022935779816513763,0.031496062992125984,0.007246376811594203,0.0970873786407767,0.10526315789473684,0.21052631578947367,0.08163265306122448,0.2727272727272727,0.0380952380952381,0.24880382775119617,0.7307692307692307,0.8085106382978723,0.631578947368421,0.215311004784689,0.4222222222222222,0.4634146341463415,0.6842105263157895,0.028708133971291867,0.5,0.5,0.6666666666666666,0.11004784688995216,0.391304347826087,0.391304347826087,1.0,0.39712918660287083,0.27710843373493976,0.27710843373493976,0.9130434782608695,0.391304347826087,0.8888888888888888,0.391304347826087,,,0.2631578947368421,0.07894736842105263,0.4473684210526316,0.17647058823529413,0.7559808612440191,0.27710843373493976,0.5305978365384614,0.5277970588235296,0.5235135135135135,0.12334801762114538,0.2184873949579832,0.08203125,0.1796875,5.416504854368931,25.498113207547174,0.21790341578327443,8.0,1.0,2.0,3.0,6.0,12.0,3.0,,4.0,10.0,2.0,,2.0,1.0,0.0375,,0.5,0.125,0.043478260869565216,0.8,0.6666666666666666,,,,2.0,2.0,,0.038461538461538464,,,,,,3.0,,1.0,,,0.018518518518518517,,,,,,,True,,
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,22419.0,374,-22,774,778,168,166,88,1552,12.0,23.0,3.0,6.0,4.0,11.0,32.0,8.0,21.0,12.0,26.0,4.0,18.0,48.0,2.0,3.0,3.0,10.0,31.0,76.0,30.0,74.0,19.0,171.0,867,5.0,11.0,3.0,7.0,23.0,3.0,11.0,4.0,14.0,2.0,20.0,42.0,20.0,87.0,48.0,18.0,3.0,10.0,18.0,28.0,12.0,6.0,5.0,3.0,74.0,3.0,4.0,26.0,27.0,,53.0,7.0,60.0,2.0,17.0,11.0,6.0,7.0,2.0,4.0,5.0,2.0,3.0,,12.0,5.0,10.0,18.0,,,16.0,,1.0,21.0,2.0,10.0,,,20.0,168,3.0,,0.6774193548387096,0.7241379310344828,0.9666666666666667,0.40540540540540543,0.42857142857142855,0.2857142857142857,0.40540540540540543,0.40789473684210525,0.45454545454545453,0.2727272727272727,0.5066666666666667,0.5277777777777778,0.36,0.5345911949685535,0.575,0.38461538461538464,0.49333333333333335,0.039473684210526314,0.13043478260869565,,,19.52054794520548,0.5833333333333334,,0.125,0.017777777777777778,0.15950920245398773,0.017857142857142856,0.13984168865435356,0.017811704834605598,0.02608695652173913,0.01680672268907563,0.07368421052631578,0.10256410256410256,0.27906976744186046,0.17054263565891473,0.11764705882352941,0.023529411764705882,0.15333333333333332,0.5217391304347826,0.6,0.5,0.21333333333333335,0.34375,0.34375,0.8181818181818182,0.14,0.38095238095238093,0.38095238095238093,0.75,0.17333333333333334,0.46153846153846156,0.46153846153846156,1.0,0.32,0.375,0.375,0.9444444444444444,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,1.0,0.16,0.16,0.4,0.3,0.6466666666666666,0.375,0.5207776666666667,0.5220916666666666,0.499766,0.06289308176100629,0.11764705882352941,0.13450292397660818,0.11695906432748537,8.84736842105263,24.9972972972973,0.21705426356589147,2.0,4.0,1.0,4.0,3.0,4.0,2.0,,1.0,1.0,5.0,,5.0,2.0,0.014285714285714285,,0.4,0.3333333333333333,0.2222222222222222,0.5,0.25,,,,5.0,,,0.02040816326530612,,,,1.0,1.0,,,,0.25,1.0,,,,,,,,True,,
1630200,1610612759,Tre Jones,Tre Jones,1630200,SAS,21953.0,366,-12,764,766,258,266,94,1530,17.0,33.0,4.0,5.0,11.0,24.0,43.0,5.0,11.0,3.0,10.0,5.0,4.0,13.0,,,3.0,8.0,46.0,87.0,7.0,23.0,31.0,144.0,870,7.0,11.0,1.0,1.0,25.0,12.0,23.0,4.0,13.0,12.0,48.0,34.0,58.0,15.0,11.0,4.0,9.0,42.0,41.0,83.0,32.0,9.0,24.0,14.0,207.0,3.0,3.0,19.0,19.0,,38.0,6.0,44.0,1.0,16.0,7.0,9.0,8.0,1.0,8.0,3.0,,,1.0,11.0,3.0,8.0,16.0,,1.0,40.0,1.0,9.0,46.0,3.0,15.0,1.0,6.0,48.0,257,2.0,5.0,0.3695652173913043,0.40476190476190477,0.7142857142857143,0.30434782608695654,1.0,0.3076923076923077,0.3333333333333333,0.5287356321839081,0.6363636363636364,0.5217391304347826,0.5136363636363637,0.7083333333333334,0.5,0.5542635658914729,0.75,0.5454545454545454,0.20909090909090908,0.10344827586206896,0.12121212121212122,0.09302325581395349,0.09090909090909091,15.977011494252874,0.7272727272727273,,0.09134615384615384,0.014492753623188406,0.11377245508982035,0.018867924528301886,0.10133333333333333,0.01639344262295082,0.031914893617021274,,0.08536585365853659,0.07777777777777778,0.1388888888888889,0.1259259259259259,0.0625,0.022222222222222223,0.3,0.5151515151515151,0.5862068965517241,0.47058823529411764,0.39090909090909093,0.5581395348837209,0.6153846153846154,0.2916666666666667,0.1,0.45454545454545453,0.5,0.4,0.09090909090909091,0.3,0.3,1.0,0.11818181818181818,0.3076923076923077,0.3076923076923077,0.5,0.4166666666666667,0.8,,,,0.3055555555555556,0.1388888888888889,0.2222222222222222,0.375,0.509090909090909,0.36363636363636365,0.4910185185185186,0.49924999999999997,0.49582428571428566,0.13008130081300814,0.15151515151515152,0.1736111111111111,0.3333333333333333,7.216091954022988,27.308695652173913,0.337696335078534,6.0,1.0,1.0,8.0,6.0,8.0,4.0,3.0,,3.0,4.0,1.0,4.0,2.0,,,0.5,,0.08333333333333333,0.5454545454545454,0.2,,2.0,,3.0,,,0.0625,,,,1.0,,,,,1.0,1.0,0.041666666666666664,,,,,,,True,,
