EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,FtPoints,Points,OpponentPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,TsPct,Usage,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,PtsAssisted2s,2pt And 1 Free Throw Trips,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,PenaltyTurnovers,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LostBallTurnovers,ShootingFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyArc3FGA,LongMidRangeAssists,Loose Ball Fouls,PenaltyArc3Frequency,LongMidRangeFGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeAssists,SelfOReb,OffLongMidRangeReboundPct,SelfORebPct,PtsUnassisted3s,on,Corner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,HeaveMakes,HeaveAttempts,Corner3Assists,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,3SecondViolations,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,FTOffRebounds,Clear Path Fouls,OffFTReboundPct,3pt And 1 Free Throw Trips
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,75.0,1,-2.0,3,2,5,1.0,1.0,4,1.0,2.0,1.0,0.5,33.333333333333336,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629655,1610612764,Daniel Gafford,Daniel Gafford,1629655,WAS,274.0,5,1.0,10,10,20,1.0,3.0,9,1.0,1.0,1.0,1.5,7.142857142857142,1.0,1.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5454,2.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630166,1610612764,Deni Avdija,Deni Avdija,1630166,WAS,608.0,10,2.0,20,20,40,,9.0,25,,,,0.9,28.571428571428573,,,,,1.0,2.0,2.0,3.0,3.0,2.0,,,0.3333333333333333,0.3333333333333333,1.0,0.9,0.4,1.0,1.0,0.5,0.8,0.48561,4.0,,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4,1.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.2,1.0,1.0,0.4,0.5,0.5,1.0,0.5,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,608.0,10,2.0,20,20,40,2.0,2.0,25,1.0,2.0,1.0,0.3333333333333333,14.285714285714286,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,0.525825,,,,,,2.0,,2.0,,,2.0,,1.0,2.0,2.0,,,,,,,,1.0,,0.16666666666666666,0.2857142857142857,0.16666666666666666,,,,1.0,,,,,25.95,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630648,1610612764,Jordan Schakel,Jordan Schakel,1630648,WAS,1816.0,30,2.0,61,63,124,2.0,5.0,60,3.0,2.0,1.0,0.20833333333333334,19.11764705882353,0.08333333333333333,0.16666666666666666,15.0,13.0,5.0,,1.0,,5.0,,,15.0,,,,0.13636363636363635,0.09090909090909091,,,,0.6363636363636364,0.4864909090909091,7.159999999999999,0.2459016393442623,,3.0,1.0,5.0,1.0,6.0,,3.0,5.0,1.0,2.0,6.0,8.0,1.0,1.0,1.0,,1.0,0.16666666666666666,0.16666666666666666,0.5454545454545454,1.0,0.11764705882352941,0.2,0.14285714285714285,0.2727272727272727,,,0.45454545454545453,0.2,0.2,1.0,0.2,26.650000000000002,,,4.0,0.3076923076923077,0.3333333333333333,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.4,0.6666666666666666,0.0625,0.06666666666666667,0.06451612903225806,0.125,0.08333333333333333,0.3333333333333333,0.09090909090909091,0.09090909090909091,1.0,0.37670000000000003,0.57345,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630264,1610612764,Anthony Gill,Anthony Gill,1630264,WAS,1019.0,17,1.0,32,33,65,3.0,14.0,33,3.0,4.0,2.0,0.7,28.205128205128204,0.2,0.25,4.0,11.0,5.0,2.0,3.0,4.0,6.0,4.0,,4.0,0.5,0.6666666666666666,0.6666666666666666,0.6875,0.375,0.6666666666666666,1.0,0.5,0.625,0.44385,3.866666666666667,0.125,2.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,3.0,1.0,0.5,0.5,0.25,1.0,0.125,0.14285714285714285,0.16666666666666666,0.375,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,1.0,0.5,26.8,,,1.0,0.16666666666666666,,,,,,2.0,,2.0,4.0,1.0,,2.0,2.0,,,,,4.0,1.0,0.16666666666666666,,0.14285714285714285,,0.1,0.14285714285714285,,0.25,,,,0.45725,0.376,0.2857142857142857,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.3333333333333333,0.2,0.5,1.0,0.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628418,1610612764,Thomas Bryant,Thomas Bryant,1628418,WAS,720.0,12,,24,25,49,,,20,,,,,4.166666666666667,,,11.0,2.0,,,,,,,,11.0,,,,,,,,,1.0,0.5349,,0.4583333333333333,,,,,,1.0,,,,,2.0,5.0,5.0,,,,1.0,,,,1.0,,0.25,0.29411764705882354,0.3333333333333333,,,,,,,,,22.3,,,3.0,0.3333333333333333,0.5,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,,0.5349,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629060,1610612764,Rui Hachimura,Rui Hachimura,1629060,WAS,348.0,6,-6.0,10,10,20,1.0,3.0,12,1.0,1.0,1.0,1.5,9.090909090909092,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,0.4143,11.8,,1.0,1.0,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,0.2,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630216,1610612764,Cassius Winston,Cassius Winston,1630216,WAS,708.0,12,-2.0,26,27,53,2.0,4.0,22,2.0,2.0,1.0,0.3333333333333333,28.57142857142857,0.16666666666666666,0.2,13.0,4.0,2.0,,1.0,1.0,4.0,,,13.0,,,0.25,0.2,0.2,,,,0.4,0.45055999999999996,8.8,0.5,1.0,2.0,,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,0.2,1.0,0.16666666666666666,0.06666666666666667,0.25,0.4,0.5,1.0,0.2,,,,,26.0,,,,,,,1.0,,,,1.0,2.0,4.0,1.0,,,,,,1.0,,4.0,0.5,0.25,0.5,,,,,,,0.2,,,,0.42006666666666664,1.0,,,,,1.0,2.0,,2.0,2.0,1.0,4.0,1.0,1.0,,0.5,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203526,1610612764,Raul Neto,Raul Neto,203526,WAS,447.0,7,7.0,14,14,28,1.0,3.0,6,1.0,2.0,1.0,0.5,28.57142857142857,0.3333333333333333,0.5,1.0,,,,,1.0,1.0,,,1.0,,,1.0,0.5,,,,,0.5,0.4275,15.1,0.07142857142857142,,,,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,0.5,,0.16666666666666666,0.09090909090909091,0.2,,,,0.5,,,,,26.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
