EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,FTOffRebounds,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,HeaveAttempts,Clear Path Fouls,DefensiveGoaltends,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,BlockedCorner3,BlockedLongMidRange,3pt And 1 Free Throw Trips,3SecondViolations,on,HeaveMakes
1626169,1610612747,Stanley Johnson,Stanley Johnson,1626169,LAL,24287.0,405,-15,826,832,253.0,200.0,74.0,1658,26.0,37.0,5.0,5.0,13.0,16.0,9.0,18.0,4.0,8.0,2.0,15.0,3.0,5.0,5.0,19.0,1.0,3.0,39.0,63.0,7.0,34.0,26.0,125.0,956,5.0,5.0,3.0,2.0,12.0,17.0,23.0,1.0,8.0,7.0,44.0,32.0,46.0,21.0,10.0,19.0,5.0,4.0,1.0,10.0,15.0,25.0,9.0,6.0,7.0,2.0,1.0,65.0,2.0,10.0,22.0,17.0,6.0,45.0,12.0,57.0,2.0,12.0,6.0,6.0,5.0,2.0,2.0,8.0,1.0,3.0,2.0,1.0,13.0,2.0,2.0,19.0,38.0,1.0,2.0,1.0,30.0,2.0,36.0,6.0,19.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,44.0,251.0,3.0,2.0,0.41025641025641024,0.47058823529411764,1.0,0.20588235294117646,0.125,0.20588235294117646,0.6190476190476191,1.0,0.7391304347826086,0.5103092783505154,0.625,0.5967741935483871,0.5580357142857143,0.6666666666666666,0.6285714285714286,0.35051546391752575,0.029411764705882353,0.06349206349206349,0.05405405405405406,0.05555555555555555,0.125,0.06666666666666667,13.676148796498905,0.38461538461538464,0.25,0.09042553191489362,0.050761421319796954,0.12571428571428572,0.011764705882352941,0.10743801652892562,0.0326975476839237,0.07792207792207792,0.0273972602739726,0.0425531914893617,0.015748031496062992,0.0958904109589041,0.08536585365853659,0.09090909090909091,0.1310344827586207,0.1,0.043478260869565216,0.5,0.38144329896907214,0.7027027027027027,0.7428571428571429,0.4230769230769231,0.18556701030927836,0.5,0.5294117647058824,0.4444444444444444,0.08247422680412371,0.5,0.5714285714285714,0.25,0.15463917525773196,0.13333333333333333,0.14285714285714285,1.0,0.1958762886597938,0.2631578947368421,0.2631578947368421,1.0,0.625,1.0,0.375,0.5161290322580645,0.8125,0.16129032258064516,0.0967741935483871,0.3333333333333333,0.7319587628865979,0.2631578947368421,0.5129469072164948,0.6379916666666667,0.5055306451612903,0.17272727272727273,0.25,0.096,0.352,5.822222222222222,24.911764705882348,0.3062953995157385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628370,1610612747,Malik Monk,Malik Monk,1628370,LAL,41726.0,695,51,1443,1435,387.0,420.0,149.0,2878,62.0,88.0,5.0,5.0,22.0,29.0,21.0,45.0,2.0,11.0,14.0,26.0,4.0,6.0,33.0,106.0,8.0,24.0,85.0,144.0,47.0,132.0,28.0,339.0,1611,7.0,11.0,11.0,2.0,28.0,29.0,41.0,13.0,30.0,6.0,103.0,94.0,76.0,123.0,2.0,106.0,33.0,13.0,1.0,47.0,26.0,73.0,16.0,10.0,33.0,11.0,3.0,172.0,3.0,5.0,53.0,29.0,3.0,85.0,10.0,95.0,2.0,23.0,16.0,7.0,29.0,8.0,20.0,13.0,2.0,9.0,,1.0,42.0,2.0,9.0,22.0,38.0,,1.0,2.0,36.0,2.0,38.0,5.0,16.0,4.0,8.0,1.0,7.0,11.0,5.0,,103.0,380.0,4.0,3.0,0.5529411764705883,0.5595238095238095,0.8723404255319149,0.3560606060606061,0.43333333333333335,0.3560606060606061,0.5902777777777778,0.6363636363636364,0.7073170731707317,0.5634057971014492,0.5909090909090909,0.6830985915492958,0.5773195876288659,0.6086956521739131,0.68,0.4782608695652174,0.007575757575757576,0.09027777777777778,0.045454545454545456,0.2,,,20.773549594510293,0.6904761904761905,0.08108108108108109,0.08357348703170028,0.014577259475218658,0.16987179487179488,0.009836065573770493,0.1244309559939302,0.012345679012345678,0.022556390977443608,0.015625,,0.004081632653061225,0.11864406779661017,0.04819277108433735,0.1111111111111111,0.1693548387096774,0.171875,0.015503875968992248,0.45454545454545453,0.3188405797101449,0.7045454545454546,0.7380952380952381,0.6451612903225806,0.16304347826086957,0.4666666666666667,0.5833333333333334,0.2857142857142857,0.03985507246376811,0.18181818181818182,0.18181818181818182,0.5,0.09420289855072464,0.5384615384615384,0.5384615384615384,0.9285714285714286,0.38405797101449274,0.3113207547169811,0.3142857142857143,0.8484848484848485,0.22727272727272727,1.0,0.18181818181818182,0.4084507042253521,0.7586206896551724,0.08450704225352113,0.3380281690140845,0.3333333333333333,0.7971014492753623,0.3113207547169811,0.5381804347826085,0.5582333333333334,0.5552739436619717,0.05574912891986063,0.1032258064516129,0.08259587020648967,0.30383480825958703,4.825694444444444,25.770454545454548,0.2681912681912682,3.0,5.0,1.0,7.0,4.0,18.0,2.0,1.0,3.0,3.0,3.0,0.36363636363636365,0.009433962264150943,0.046511627906976744,0.03333333333333333,0.2,0.75,0.6666666666666666,0.3181818181818182,0.14285714285714285,1.0,0.8333333333333334,,,,,,,,,,,,True,
1629117,1610612747,Wenyen Gabriel,Wenyen Gabriel,1629117,LAL,5556.0,93,2,192,190,80.0,49.0,20.0,382,10.0,13.0,2.0,3.0,6.0,7.0,3.0,7.0,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,21.0,2.0,5.0,12.0,44.0,226,2.0,3.0,2.0,3.0,7.0,6.0,10.0,2.0,2.0,7.0,25.0,14.0,12.0,6.0,4.0,1.0,1.0,3.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,4.0,10.0,7.0,2.0,19.0,5.0,24.0,,1.0,1.0,,4.0,,1.0,2.0,,3.0,,,6.0,,2.0,9.0,17.0,,1.0,2.0,8.0,,14.0,,5.0,2.0,3.0,2.0,1.0,3.0,2.0,,25.0,80.0,1.0,2.0,0.5384615384615384,0.6363636363636364,1.0,0.4,1.0,0.4,0.6190476190476191,0.6666666666666666,0.6,0.6153846153846154,0.4,0.75,0.6666666666666666,0.5,0.78125,0.19230769230769232,,0.14285714285714285,0.07692307692307693,0.14285714285714285,1.0,,17.972350230414747,0.6666666666666666,0.2857142857142857,0.15217391304347827,0.09523809523809523,0.22727272727272727,0.029411764705882353,0.18888888888888888,0.06578947368421052,0.14285714285714285,0.058823529411764705,0.09090909090909091,,0.3076923076923077,0.047619047619047616,0.16666666666666666,0.2571428571428571,0.1111111111111111,,0.6666666666666666,0.5,0.7692307692307693,0.8333333333333334,0.4,0.2692307692307692,0.42857142857142855,0.5,1.0,0.038461538461538464,,,,0.15384615384615385,0.25,0.25,1.0,0.038461538461538464,1.0,1.0,1.0,0.6,0.6666666666666666,0.4,0.5833333333333334,0.8571428571428571,0.08333333333333333,0.08333333333333333,1.0,0.6923076923076923,1.0,0.5225423076923078,0.56045,0.540575,0.16129032258064516,0.19230769230769232,0.1590909090909091,0.5681818181818182,4.019047619047619,23.619999999999997,0.4166666666666667,,1.0,,,,,,,,,,,,,0.1,,,,,,,1.0,1.0,,,,,,,,,,,True,
1629659,1610612747,Talen Horton-Tucker,Talen Horton-Tucker,1629659,LAL,90659.0,1511,-90,3112,3108,841.0,806.0,323.0,6220,122.0,201.0,10.0,16.0,21.0,41.0,35.0,106.0,18.0,49.0,11.0,38.0,,12.0,38.0,144.0,13.0,37.0,175.0,356.0,49.0,182.0,100.0,597.0,3519,12.0,25.0,6.0,11.0,41.0,37.0,83.0,14.0,49.0,33.0,149.0,142.0,208.0,117.0,8.0,143.0,38.0,28.0,,91.0,68.0,159.0,43.0,25.0,69.0,11.0,11.0,386.0,18.0,16.0,72.0,74.0,10.0,156.0,37.0,193.0,4.0,59.0,29.0,30.0,53.0,8.0,36.0,29.0,6.0,17.0,1.0,4.0,82.0,3.0,22.0,75.0,148.0,3.0,6.0,5.0,97.0,5.0,125.0,11.0,59.0,8.0,28.0,13.0,15.0,29.0,18.0,,147.0,830.0,16.0,5.0,0.4057142857142857,0.4152046783625731,0.7959183673469388,0.2692307692307692,0.2857142857142857,0.27071823204419887,0.49157303370786515,0.48,0.4457831325301205,0.46189591078066916,0.4838709677419355,0.4393939393939394,0.5025252525252525,0.5394736842105263,0.49666666666666665,0.3382899628252788,,0.07865168539325842,0.06965174129353234,0.12264150943396226,0.02040816326530612,,19.441244239631338,0.6463414634146342,0.11235955056179775,0.10109289617486339,0.020860495436766623,0.10241820768136557,0.026865671641791045,0.10174216027874565,0.023660403618649965,0.025477707006369428,0.02491103202846975,0.005813953488372093,0.026615969581749048,0.08906882591093117,0.10650887573964497,0.10884353741496598,0.11211573236889692,0.06666666666666667,0.014545454545454545,0.6206896551724138,0.3736059479553903,0.6069651741293532,0.6524064171122995,0.4918032786885246,0.1970260223048327,0.330188679245283,0.3763440860215054,0.2571428571428571,0.09107806691449814,0.3673469387755102,0.375,0.1111111111111111,0.07063197026022305,0.2894736842105263,0.2894736842105263,0.9090909090909091,0.26765799256505574,0.2638888888888889,0.2638888888888889,0.7631578947368421,0.5161290322580645,0.625,,0.3106060606060606,0.5121951219512195,0.09090909090909091,0.2803030303030303,0.35135135135135137,0.7118959107806692,0.26573426573426573,0.5117888992537315,0.49407199999999996,0.4852192307692307,0.10068259385665529,0.14603960396039603,0.06867671691792294,0.24958123953098826,6.098314606741572,25.87252747252746,0.27024421593830333,,1.0,2.0,6.0,2.0,30.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.0297029702970297,0.027777777777777776,0.5,,,0.1935483870967742,0.3333333333333333,1.0,0.08333333333333333,4.0,1.0,1.0,1.0,,,,,,,,True,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,33734.0,562,17,1160,1153,387.0,266.0,121.0,2313,23.0,33.0,3.0,6.0,6.0,7.0,13.0,18.0,3.0,6.0,6.0,19.0,3.0,8.0,9.0,35.0,5.0,14.0,39.0,57.0,15.0,54.0,41.0,164.0,1286,5.0,8.0,8.0,4.0,17.0,12.0,15.0,7.0,22.0,16.0,61.0,42.0,36.0,45.0,6.0,33.0,9.0,4.0,1.0,24.0,17.0,41.0,7.0,10.0,18.0,4.0,2.0,99.0,11.0,6.0,33.0,22.0,6.0,61.0,19.0,80.0,1.0,9.0,6.0,3.0,8.0,1.0,7.0,3.0,1.0,1.0,,,11.0,,3.0,14.0,27.0,,2.0,,56.0,7.0,53.0,6.0,23.0,5.0,6.0,1.0,5.0,6.0,5.0,,61.0,384.0,1.0,5.0,0.5384615384615384,0.5833333333333334,1.0,0.2777777777777778,0.3181818181818182,0.28846153846153844,0.6842105263157895,0.625,0.8,0.5540540540540541,0.40625,0.6081081081081081,0.6119402985074627,0.4722222222222222,0.648936170212766,0.4864864864864865,0.018518518518518517,0.07017543859649122,0.06060606060606061,0.1111111111111111,,,11.18827160493827,0.7272727272727273,0.1935483870967742,0.088,0.02181818181818182,0.12692307692307692,0.043137254901960784,0.10784313725490197,0.03207547169811321,0.01694915254237288,0.011363636363636364,0.043478260869565216,0.043478260869565216,0.06666666666666667,0.08403361344537816,0.14634146341463414,0.12796208530805686,0.12244897959183673,0.02040816326530612,0.8333333333333334,0.2972972972972973,0.696969696969697,0.7419354838709677,0.6086956521739131,0.16216216216216217,0.7222222222222222,0.8125,0.38461538461538464,0.05405405405405406,0.5,0.5,0.6666666666666666,0.17117117117117117,0.3157894736842105,0.3157894736842105,1.0,0.3153153153153153,0.2571428571428571,0.2647058823529412,1.0,0.375,0.5,0.1875,0.1891891891891892,0.8571428571428571,0.21621621621621623,0.3783783783783784,0.35714285714285715,0.7837837837837838,0.2727272727272727,0.5139203703703703,0.557455,0.5063691176470588,0.18604651162790697,0.3108108108108108,0.10365853658536585,0.3719512195121951,5.601754385964912,26.161111111111108,0.3336206896551724,,2.0,1.0,5.0,1.0,,2.0,6.0,,,,0.125,0.02857142857142857,0.046511627906976744,0.041666666666666664,,,,0.3125,0.2,1.0,0.25,2.0,2.0,,,1.0,1.0,0.01818181818181818,,,,,True,
201961,1610612747,Wayne Ellington,Wayne Ellington,201961,LAL,17757.0,296,-7,611,609,127.0,85.0,62.0,1220,2.0,4.0,,,1.0,1.0,2.0,2.0,,1.0,15.0,26.0,3.0,4.0,20.0,57.0,4.0,9.0,4.0,7.0,35.0,83.0,1.0,114.0,670,,,6.0,,6.0,1.0,1.0,5.0,13.0,,17.0,6.0,2.0,102.0,,57.0,20.0,2.0,,6.0,1.0,7.0,,1.0,5.0,1.0,,15.0,3.0,,11.0,16.0,2.0,29.0,3.0,32.0,1.0,11.0,6.0,5.0,5.0,2.0,5.0,3.0,,,1.0,,8.0,2.0,5.0,3.0,12.0,,,,6.0,4.0,2.0,,,,1.0,,1.0,3.0,1.0,,17.0,126.0,2.0,,0.75,0.75,0.9714285714285714,0.42168674698795183,0.38461538461538464,0.42168674698795183,0.5714285714285714,,1.0,0.6277777777777778,0.5,0.6071428571428571,0.6277777777777778,0.5,0.6071428571428571,0.9222222222222223,,0.2857142857142857,0.5,,,,14.43298969072165,0.625,0.15384615384615385,0.10666666666666667,,0.07913669064748201,0.02112676056338028,0.09342560553633218,0.010309278350515464,,,,0.025423728813559324,0.14,0.056338028169014086,0.1724137931034483,0.08333333333333333,0.06451612903225806,0.020833333333333332,0.3333333333333333,0.044444444444444446,0.5,1.0,0.5,0.022222222222222223,1.0,1.0,1.0,0.011111111111111112,,,,0.28888888888888886,0.5769230769230769,0.5769230769230769,1.0,0.6333333333333333,0.3508771929824561,0.3508771929824561,0.95,,,0.5,0.07142857142857142,1.0,0.2857142857142857,0.6428571428571429,0.4444444444444444,0.9666666666666667,0.3508771929824561,0.5461516666666667,0.56085,0.5309857142857143,,,0.05263157894736842,0.14912280701754385,5.757142857142857,25.30722891566264,0.2078559738134206,1.0,1.0,1.0,3.0,2.0,3.0,,,2.0,2.0,2.0,0.3333333333333333,,,,,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.25,,,,,,,,,,,,True,
201566,1610612747,Russell Westbrook,Russell Westbrook,201566,LAL,46043.0,767,-84,1581,1585,417.0,463.0,173.0,3166,71.0,135.0,4.0,10.0,18.0,35.0,26.0,88.0,16.0,49.0,6.0,10.0,,3.0,19.0,70.0,4.0,15.0,113.0,272.0,25.0,80.0,80.0,381.0,1794,6.0,14.0,4.0,14.0,29.0,27.0,65.0,5.0,18.0,30.0,99.0,46.0,180.0,45.0,,70.0,19.0,26.0,,96.0,55.0,151.0,43.0,12.0,75.0,7.0,14.0,357.0,13.0,17.0,64.0,62.0,19.0,145.0,32.0,177.0,5.0,20.0,12.0,8.0,51.0,11.0,38.0,34.0,8.0,13.0,3.0,2.0,85.0,5.0,17.0,27.0,67.0,4.0,1.0,6.0,91.0,2.0,128.0,9.0,57.0,11.0,5.0,1.0,4.0,6.0,3.0,,92.0,406.0,3.0,6.0,0.20353982300884957,0.20353982300884957,0.6,0.3125,0.2777777777777778,0.3125,0.41544117647058826,0.42857142857142855,0.4153846153846154,0.4275568181818182,0.4166666666666667,0.41566265060240964,0.46228710462287104,0.5,0.48058252427184467,0.22727272727272727,,0.09558823529411764,0.11851851851851852,0.11363636363636363,,,27.927927927927925,0.6,0.34545454545454546,0.16939890710382513,0.041463414634146344,0.1725067385444744,0.03927492447129909,0.17096336499321574,0.04048582995951417,0.045714285714285714,0.04081632653061224,0.03409090909090909,0.03875968992248062,0.13274336283185842,0.1781609195402299,0.20253164556962025,0.16842105263157894,0.18604651162790697,0.02702702702702703,0.5,0.3835227272727273,0.5259259259259259,0.5966386554621849,0.2676056338028169,0.25,0.29545454545454547,0.3333333333333333,0.07692307692307693,0.13920454545454544,0.32653061224489793,0.32653061224489793,0.125,0.028409090909090908,0.6,0.6,1.0,0.19886363636363635,0.2714285714285714,0.2714285714285714,0.47368421052631576,0.5555555555555556,0.4,,0.42168674698795183,0.5142857142857142,0.03614457831325301,0.18072289156626506,0.26666666666666666,0.6107954545454546,0.2714285714285714,0.4945004261363637,0.5427863636363637,0.48269698795180715,0.1425,0.178125,0.07611548556430446,0.25984251968503935,6.798529411764706,25.925,0.2637571157495256,,1.0,1.0,4.0,1.0,30.0,2.0,2.0,1.0,1.0,,0.25,,0.03125,0.0410958904109589,0.25,,,0.2222222222222222,0.25,1.0,0.3333333333333333,2.0,,,,,,,1.0,,,,True,
201571,1610612747,D.J. Augustin,D.J. Augustin,201571,LAL,7115.0,119,-36,240,237,70.0,61.0,21.0,477,1.0,2.0,,,,,1.0,4.0,,,2.0,6.0,,1.0,4.0,9.0,1.0,3.0,2.0,6.0,6.0,15.0,3.0,25.0,291,,,,,,,1.0,1.0,4.0,2.0,5.0,2.0,2.0,18.0,,9.0,4.0,2.0,,1.0,2.0,3.0,2.0,,1.0,,,8.0,2.0,,5.0,3.0,1.0,9.0,2.0,11.0,,1.0,1.0,,3.0,2.0,3.0,2.0,,,,,5.0,,4.0,6.0,8.0,,,,2.0,,3.0,1.0,1.0,1.0,,,,,,,5.0,70.0,,1.0,0.5,0.5,1.0,0.4,0.25,0.4,0.3333333333333333,,,0.5238095238095238,,0.3,0.5681818181818182,,0.4166666666666667,0.7142857142857143,,0.3333333333333333,0.5,0.25,,,10.26615969581749,0.6,0.07692307692307693,0.05172413793103448,,0.08928571428571429,0.044444444444444446,0.07017543859649122,0.01904761904761905,,,,0.06451612903225806,0.13333333333333333,,0.0625,0.08888888888888889,0.09090909090909091,,,0.09523809523809523,0.5,1.0,1.0,0.19047619047619047,0.25,0.3333333333333333,,,,,,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.4444444444444444,0.4444444444444444,1.0,,,,,,0.2,0.6,0.3333333333333333,0.8095238095238095,0.4444444444444444,0.5277642857142858,,0.50718,0.047619047619047616,0.16666666666666666,,0.2,5.816666666666666,24.966666666666672,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202340,1610612747,Avery Bradley,Avery Bradley,202340,LAL,23379.0,390,-23,805,818,149.0,184.0,77.0,1623,10.0,14.0,3.0,4.0,1.0,1.0,5.0,14.0,3.0,9.0,14.0,40.0,4.0,7.0,6.0,21.0,1.0,3.0,18.0,37.0,20.0,61.0,4.0,100.0,909,4.0,6.0,6.0,,20.0,2.0,3.0,3.0,10.0,1.0,14.0,18.0,18.0,57.0,6.0,21.0,6.0,6.0,,4.0,6.0,10.0,3.0,3.0,4.0,,,26.0,5.0,3.0,20.0,12.0,2.0,34.0,9.0,43.0,1.0,11.0,5.0,6.0,2.0,3.0,1.0,9.0,1.0,1.0,,3.0,11.0,1.0,2.0,14.0,35.0,,1.0,2.0,12.0,1.0,5.0,1.0,2.0,1.0,3.0,,3.0,4.0,2.0,,14.0,145.0,5.0,1.0,0.5,0.6,0.95,0.32786885245901637,0.3,0.32786885245901637,0.4864864864864865,0.6666666666666666,0.6666666666666666,0.4897959183673469,0.8333333333333334,0.5,0.5,0.8333333333333334,0.5,0.6224489795918368,,0.16216216216216217,0.14285714285714285,0.2857142857142857,,,12.457912457912458,0.18181818181818182,0.07407407407407407,0.06091370558375635,0.014705882352941176,0.10752688172043011,0.029585798816568046,0.0835509138381201,0.021447721179624665,,0.0375,,0.025,0.07042253521126761,0.04938271604938271,0.06666666666666667,0.11486486486486487,0.07894736842105263,0.018867924528301886,0.5,0.14285714285714285,0.7142857142857143,0.8333333333333334,0.6,0.14285714285714285,0.35714285714285715,0.5,0.2,0.09183673469387756,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.40816326530612246,0.35,0.35,1.0,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.3333333333333333,0.75,0.3333333333333333,0.07692307692307693,1.0,0.5384615384615384,0.23076923076923078,0.3333333333333333,0.7653061224489796,0.2857142857142857,0.5422913265306123,0.54358125,0.5042038461538462,0.020202020202020204,0.05263157894736842,0.2,0.14,8.108108108108109,24.154098360655738,0.18509316770186335,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,,1.0,1.0,0.6666666666666666,,0.058823529411764705,0.04081632653061224,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,1.0,0.2857142857142857,,,,,,,,,,,,True,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,24598.0,410,3,851,840,197.0,197.0,89.0,1691,65.0,89.0,12.0,20.0,15.0,22.0,21.0,44.0,18.0,48.0,1.0,2.0,,1.0,2.0,15.0,,2.0,104.0,181.0,3.0,17.0,55.0,272.0,902,15.0,25.0,,9.0,39.0,22.0,43.0,1.0,3.0,27.0,74.0,144.0,64.0,9.0,18.0,15.0,2.0,6.0,,21.0,20.0,41.0,17.0,3.0,17.0,1.0,3.0,102.0,8.0,18.0,31.0,46.0,1.0,78.0,28.0,106.0,7.0,15.0,9.0,6.0,11.0,2.0,4.0,6.0,3.0,7.0,,,17.0,2.0,2.0,16.0,21.0,,2.0,,69.0,,80.0,10.0,32.0,12.0,22.0,15.0,7.0,26.0,17.0,,70.0,193.0,,10.0,0.6923076923076923,0.7578947368421053,1.0,0.17647058823529413,0.3333333333333333,0.17647058823529413,0.574585635359116,0.6,0.5116279069767442,0.547979797979798,0.6,0.5108695652173914,0.584051724137931,0.609375,0.5967741935483871,0.08585858585858586,,0.03314917127071823,0.06741573033707865,,,,26.293558606124602,0.6470588235294118,0.041666666666666664,0.22885572139303484,0.08372093023255814,0.15196078431372548,0.045714285714285714,0.19012345679012346,0.06666666666666667,0.10714285714285714,0.07894736842105263,0.05454545454545454,0.046511627906976744,0.1323529411764706,0.2413793103448276,0.34782608695652173,0.1566265060240964,0.13157894736842105,0.08641975308641975,0.6538461538461539,0.4494949494949495,0.7303370786516854,0.7831325301204819,0.7538461538461538,0.2222222222222222,0.4772727272727273,0.4772727272727273,0.5238095238095238,0.24242424242424243,0.375,0.375,0.6666666666666666,0.010101010101010102,0.5,0.5,1.0,0.07575757575757576,0.13333333333333333,0.13333333333333333,1.0,0.8,0.6,,0.4782608695652174,0.6818181818181818,0.021739130434782608,0.043478260869565216,,0.5353535353535354,0.13333333333333333,0.5075818181818184,0.53409375,0.4991880434782608,0.14545454545454545,0.15763546798029557,0.14338235294117646,0.27205882352941174,7.797790055248616,26.076470588235296,0.23149236192714454,,1.0,,,,,2.0,1.0,2.0,4.0,4.0,,,0.0625,0.043478260869565216,0.16666666666666666,,,,,,1.0,4.0,,,,,1.0,,,,,,True,
