EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsUnassisted3s,TwoPtAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,BadPassSteals,ShootingFouls,PenaltyFg2Pct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,AtRimAssists,LiveBallTurnovers,LostBallTurnovers,Turnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Corner3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimPctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGA,FTOffRebounds,BadPassTurnovers,SecondChanceTurnovers,OffFTReboundPct,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,Offensive Fouls,PenaltyTurnovers,on,PenaltyCorner3FGM,ShortMidRangeAssists,LongMidRangePctBlocked,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Clear Path Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,Corner3PctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,Charge Fouls Drawn,BlockedLongMidRange,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends
1626147,1610612739,Justin Anderson,Justin Anderson,1626147,CLE,785.0,13.0,18,25.0,26,7.0,14.0,3.0,51,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,8.0,22,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.875,1.5,0.8,1.0,0.5,16.666666666666668,0.5,0.14285714285714285,0.09090909090909091,0.5,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.5,0.5509375,0.4191,0.2,0.3333333333333333,0.5,10.55,28.15,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627756,1610612739,Denzel Valentine,Denzel Valentine,1627756,CLE,1925.0,32.0,-2,65.0,64,15.0,19.0,7.0,129,,,,,1.0,3.0,,,,1.0,3.0,4.0,8.0,,14.0,70,2.0,,,,2.0,,9.0,3.0,1.0,,1.0,,2.0,1.0,,3.0,5.0,2.0,,2.0,1.0,,,,,2.0,15.0,,,,0.75,0.5,,0.5,0.3333333333333333,0.6363636363636364,0.5,0.6363636363636364,0.5,0.7272727272727273,14.473684210526315,,0.0625,0.10714285714285714,,,,,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.7272727272727273,0.3333333333333333,0.5002363636363636,0.3536,,,0.14285714285714285,11.566666666666668,24.125,0.23076923076923078,1.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.08333333333333333,0.16666666666666666,0.05,0.0625,0.125,0.07142857142857142,0.2,0.2,0.16666666666666666,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.6,0.6,0.6666666666666666,1.0,0.4821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629605,1610612739,Tacko Fall,Tacko Fall,1629605,CLE,3526.0,59.0,5,116.0,117,28.0,34.0,13.0,233,5.0,8.0,,,,,,,,5.0,12.0,,,2.0,12.0,119,,,,,2.0,6.0,,,,1.0,2.0,1.0,5.0,7.0,2.0,16.0,23.0,,,3.0,,8.0,,7.0,3.0,2.0,28.0,,0.6,0.75,,,,,0.4166666666666667,0.4166666666666667,1.0,0.4,0.5,,13.333333333333332,0.4,0.25,0.25925925925925924,,0.6666666666666666,0.625,0.625,0.6,,,,,,,,,,,,0.6666666666666666,,0.586175,0.6545,0.21428571428571427,0.21428571428571427,0.16666666666666666,3.1750000000000003,,0.2413793103448276,,4.0,,,,1.0,1.0,4.0,,1.0,,4.0,3.0,7.0,7.0,2.0,,3.0,1.0,0.125,0.2692307692307692,0.12903225806451613,0.12727272727272726,0.13333333333333333,0.18181818181818182,0.36363636363636365,0.22727272727272727,0.3333333333333333,0.3333333333333333,,,,,,,,0.6449,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,6.0,3.0,3.0,6.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.08333333333333333,0.25,1.0,0.2,0.2727272727272727,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,1152.0,19.0,-2,36.0,36,1.0,2.0,5.0,72,,1.0,1.0,3.0,3.0,7.0,1.0,,1.0,5.0,9.0,3.0,7.0,,19.0,44,1.0,,1.0,,,,9.0,6.0,3.0,2.0,2.0,1.0,6.0,,,1.0,1.0,2.0,,,,1.0,,,,,1.0,,,,1.0,0.42857142857142855,,0.5,0.5555555555555556,0.59375,,0.59375,,0.4375,36.95652173913043,,,0.058823529411764705,,0.0625,,,,0.1875,0.3333333333333333,0.3333333333333333,,0.4375,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,,0.5,0.5,0.46357333333333334,,,,,9.8,34.214285714285715,0.027777777777777776,4.0,5.0,,,,,,10.0,,,,,,1.0,,,2.0,,,,0.1,,,,,,,,0.3125,0.8,0.8,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,1.5,1.5,,,,,,0.5,,,,,,0.15789473684210525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630698,1610612739,Kevin Pangos,Kevin Pangos,1630698,CLE,1295.0,22.0,5,44.0,43,10.0,25.0,5.0,87,1.0,1.0,,,4.0,8.0,1.0,1.0,1.0,2.0,2.0,4.0,9.0,1.0,17.0,49,2.0,1.0,1.0,1.0,6.0,,3.0,8.0,4.0,1.0,2.0,1.0,5.0,,,1.0,2.0,,,3.0,,1.0,,2.0,,6.0,10.0,,,,0.25,0.4444444444444444,1.0,0.4444444444444444,1.0,0.7272727272727273,1.25,0.7083333333333334,1.0,0.8181818181818182,23.076923076923077,,,0.05555555555555555,,0.09090909090909091,1.0,1.0,,,,,,0.7272727272727273,0.5,0.5,0.25,0.5,0.5,1.0,0.9090909090909091,0.5,0.5577272727272727,0.4647,,,0.35294117647058826,5.3500000000000005,25.61111111111111,0.22727272727272727,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,0.14285714285714285,0.07692307692307693,0.047619047619047616,,0.125,,0.2,,0.09090909090909091,1.0,1.0,0.09090909090909091,,,,0.5,0.84555,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630286,1610612739,Trevon Scott,Trevon Scott,1630286,CLE,430.0,7.0,5,14.0,16,7.0,12.0,1.0,30,1.0,1.0,,,,,,,,2.0,2.0,,1.0,,4.0,14,,,,,4.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,4.0,7.0,1.0,0.5,0.5,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,20.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,0.6666666666666666,,0.5578500000000001,0.5715,,,1.0,3.9,25.1,0.5,1.0,1.0,,1.0,,2.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630612,1610612739,RJ Nembhard Jr.,RJ Nembhard Jr.,1630612,CLE,896.0,15.0,8,28.0,30,11.0,11.0,4.0,58,2.0,3.0,,1.0,,,,,,2.0,5.0,,,,4.0,21,,,,,,,,,,3.0,5.0,2.0,13.0,,,2.0,2.0,,,1.0,,1.0,,,,,11.0,,,,,,,,0.4,0.4,,0.4,,,15.625,,,0.11764705882352941,,0.6,0.6666666666666666,1.0,,0.2,,,,,,,,,,,0.6,,0.52214,0.4141,,,,5.24,,0.39285714285714285,,1.0,,,,,1.0,4.0,,2.0,,,,2.0,,,,1.0,,,0.2857142857142857,,,,,,0.2,,0.2,,,,,,,,,,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,0.4,1.0,,,,0.5,,,,1.0,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628436,1610612739,Luke Kornet,Luke Kornet,1628436,CLE,114.0,2.0,7,4.0,4,4.0,4.0,,8,,,,,,,,,,,,,,,,2,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,1220.0,20.0,3,40.0,39,10.0,3.0,2.0,79,1.0,1.0,,,3.0,6.0,,,,2.0,4.0,3.0,6.0,3.0,16.0,41,,,,1.0,1.0,2.0,3.0,6.0,3.0,1.0,3.0,,7.0,2.0,,3.0,3.0,2.0,,2.0,,2.0,,4.0,1.0,1.0,10.0,,0.5,0.5,0.3333333333333333,0.5,,0.5,0.5,0.65,,0.6666666666666666,0.25,0.6,30.232558139534884,,0.2,0.15,,0.1,1.0,1.0,1.0,,,,,0.6,0.5,0.5,0.3333333333333333,,,,0.7,0.5,0.5000199999999999,0.3752,0.09090909090909091,0.2,0.0625,6.0,26.7,0.25,1.0,3.0,,,,,1.0,2.0,6.0,2.0,,,,1.0,,,2.0,1.0,,,0.1,,,,,0.2,0.1,,0.3,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,0.25,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628374,1610612739,Lauri Markkanen,Lauri Markkanen,1628374,CLE,669.0,11.0,-7,22.0,23,,,3.0,45,1.0,1.0,,,,1.0,,,,1.0,2.0,,2.0,1.0,3.0,25,,,,,,2.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,0.5,0.25,,0.375,,0.5,14.814814814814813,,0.25,0.1,1.0,0.25,1.0,1.0,1.0,,,,,0.25,,,,,,,0.75,,0.584025,,0.25,0.5,,6.5,25.25,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,1797.0,30.0,-12,59.0,60,6.0,14.0,5.0,119,1.0,1.0,,,1.0,4.0,2.0,,,1.0,3.0,1.0,6.0,,5.0,69,2.0,,1.0,,2.0,,3.0,4.0,1.0,,,,,1.0,1.0,3.0,4.0,2.0,2.0,2.0,,1.0,,,,2.0,6.0,,,,1.0,0.16666666666666666,,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.6666666666666666,14.925373134328357,0.5,0.09090909090909091,0.08,0.3333333333333333,0.1111111111111111,1.0,1.0,,,,,,0.4444444444444444,0.25,0.25,1.0,0.6666666666666666,,,0.7777777777777778,0.25,0.5066222222222222,0.49145,,,0.4,6.566666666666666,24.649999999999995,0.1016949152542373,,2.0,,2.0,,1.0,2.0,2.0,,,,,,1.0,1.0,,,1.0,0.5,,0.07142857142857142,,,,,,0.07692307692307693,,0.2222222222222222,,,0.2222222222222222,,,,,0.5823999999999999,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.4,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201937,1610612739,Ricky Rubio,Ricky Rubio,201937,CLE,1354.0,23.0,-3,46.0,44,10.0,3.0,5.0,90,1.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,4.0,,2.0,3.0,7.0,47,1.0,,1.0,1.0,1.0,4.0,,1.0,,,2.0,,4.0,2.0,,4.0,5.0,3.0,1.0,,,5.0,,4.0,1.0,1.0,10.0,,1.0,1.0,,,,,0.5,0.3333333333333333,,0.4375,0.16666666666666666,0.3333333333333333,18.867924528301884,,0.2222222222222222,0.21052631578947367,0.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,1.0,,,0.5,,0.5322166666666667,0.5251,0.14285714285714285,0.2,0.14285714285714285,8.125,23.95,0.21739130434782608,,2.0,,1.0,,,1.0,,,2.0,,,1.0,2.0,1.0,,2.0,,,0.08333333333333333,0.2,,0.043478260869565216,0.125,,0.25,0.2222222222222222,,0.3333333333333333,,,0.16666666666666666,,,,,0.5568,,,,,,,,,,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,0.25,0.5,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,0.5,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,158.0,3.0,1,7.0,6,7.0,,2.0,13,1.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,3.0,,1.0,,4.0,6,,,1.0,,4.0,,,1.0,,,,,,,,,2.0,,,,,,,,,4.0,7.0,,,,,,,,0.6666666666666666,0.5,0.5,0.5,0.5,0.25,40.0,,,,,0.25,1.0,1.0,,0.25,1.0,1.0,,0.25,,,,,0.25,,0.5,,0.502,0.502,,,1.0,9.833333333333334,29.8,1.0,,1.0,,,,2.0,3.0,4.0,,,,1.0,1.0,,2.0,,,,0.6666666666666666,0.3333333333333333,,0.5,0.4,0.3333333333333333,,,,,0.25,,,,,,,,0.4453,1.0,1.0,1.0,1.0,2.0,2.0,,4.0,4.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.5,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,3.0,,-2,,1,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630205,1610612739,Lamar Stevens,Lamar Stevens,1630205,CLE,505.0,8.0,-8,18.0,20,2.0,11.0,1.0,38,,,,1.0,,1.0,,,,,1.0,,2.0,,,22,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,0.6666666666666666,15.789473684210526,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.6666666666666666,,0.47536666666666666,,,,,16.1,24.049999999999997,0.1111111111111111,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629685,1610612739,Dylan Windler,Dylan Windler,1629685,CLE,669.0,11.0,1,22.0,21,11.0,9.0,4.0,43,,,,,,1.0,,,,,,,1.0,,,16,,,,,,,,1.0,,1.0,2.0,1.0,5.0,2.0,,5.0,6.0,,,,,,,,,,11.0,,,,,,,,,,,,,1.0,7.4074074074074066,,0.3333333333333333,0.38461538461538464,,,,,,,,,,1.0,,,,,,,1.0,,0.53295,,,,,,25.5,0.5,,,,,,,,,,1.0,,1.0,,3.0,1.0,,,,,,0.42857142857142855,0.2,0.125,,,1.0,0.6,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,455.0,8.0,3,15.0,15,,,,30,2.0,2.0,,,,,,,,2.0,2.0,1.0,2.0,,7.0,13,,,,,,2.0,3.0,,,,1.0,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,0.5,0.5,1.0,0.5,,0.5,1.0,0.875,,0.875,,0.5,40.0,,,0.14285714285714285,,0.5,1.0,1.0,0.5,,,,,,,,,,,,1.0,,0.73375,,,,,0.45,23.6,,,,1.0,2.0,,,,2.0,,1.0,,,,1.0,,,1.0,,,,0.25,,,,,,0.25,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
