EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,FG3M,SecondChanceFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,SelfOReb,LostBallSteals,PenaltyTurnovers,NonShootingFoulsDrawn,ShortMidRangePctBlocked,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,LongMidRangeFGM,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyFG3M,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffCorner3ReboundPct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,FTOffRebounds,Offensive Fouls,OffFTReboundPct,SecondChanceTurnovers,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedCorner3,OffShortMidRangeReboundPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,on,SecondChanceCorner3FGA,HeaveAttempts,Charge Fouls,Charge Fouls Drawn,BlockedArc3,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Frequency,Clear Path Fouls,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked
1626159,1610612746,Justise Winslow,Justise Winslow,1626159,LAC,3486.0,58,-19.0,122,118,22.0,25.0,16.0,240,4.0,7.0,1.0,3.0,2.0,6.0,9.0,1.0,1.0,5.0,1.0,10.0,17.0,6.0,1.0,21.0,137.0,1.0,5.0,1.0,1.0,3.0,2.0,5.0,4.0,10.0,10.0,2.0,5.0,1.0,3.0,3.0,3.0,6.0,1.0,3.0,7.0,6.0,1.0,14.0,4.0,18.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,22.0,0.5,0.5555555555555556,0.5882352941176471,0.2,0.4,0.43478260869565216,0.16666666666666666,0.4,0.45652173913043476,0.25,0.4,0.2608695652173913,0.16666666666666666,0.2,18.881118881118883,0.75,0.5,0.1935483870967742,0.07894736842105263,0.21212121212121213,0.03571428571428571,0.203125,0.06060606060606061,0.15384615384615385,0.1,0.045454545454545456,0.1,0.21052631578947367,0.5,0.19230769230769232,0.2857142857142857,0.5,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.5,0.391304347826087,0.6666666666666666,0.6666666666666666,0.5,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.5,0.3333333333333333,0.16666666666666666,0.4,0.5652173913043478,0.4972826086956523,0.5046100000000001,0.52824,0.043478260869565216,0.058823529411764705,0.14285714285714285,0.19047619047619047,6.105882352941177,25.71666666666667,0.18032786885245902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628379,1610612746,Luke Kennard,Luke Kennard,1628379,LAC,1215.0,20,-12.0,40,38,,9.0,4.0,78,2.0,3.0,,,,,,,,7.0,2.0,2.0,3.0,7.0,2.0,15.0,51.0,,,2.0,,3.0,,,,4.0,,,7.0,,2.0,2.0,1.0,4.0,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,,1.0,,,,1.0,1.0,0.6666666666666666,,,0.65,0.75,,0.6818181818181818,0.75,,0.7,,,27.272727272727273,,,0.07692307692307693,,,,0.043478260869565216,,,,,0.25,,,,,,0.3,0.6666666666666666,1.0,1.0,,,,,,,0.7,,,1.0,,1.0,0.52751,0.5562750000000001,,0.09090909090909091,0.25,0.2,,2.9333333333333336,26.985714285714284,,3.0,1.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.42857142857142855,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,5689.0,95,24.0,199,200,53.0,44.0,22.0,399,7.0,11.0,1.0,1.0,2.0,1.0,3.0,2.0,7.0,12.0,,8.0,16.0,19.0,11.0,48.0,217.0,1.0,2.0,,,2.0,1.0,3.0,6.0,10.0,6.0,,12.0,,9.0,12.0,5.0,27.0,,2.0,11.0,9.0,2.0,22.0,2.0,24.0,3.0,2.0,4.0,,3.0,,1.0,4.0,2.0,2.0,10.0,11.0,1.0,5.0,1.0,,1.0,1.0,4.0,51.0,0.625,0.625,0.5,0.5,0.3333333333333333,0.5285714285714286,0.5,0.1111111111111111,0.6,0.5,0.2727272727272727,0.5428571428571428,,,19.29824561403509,1.0,0.4,0.15254237288135594,0.038461538461538464,0.19642857142857142,,0.17391304347826086,0.02127659574468085,0.10526315789473684,,,0.15,0.0967741935483871,0.375,0.2558139534883721,,1.0,0.3142857142857143,0.6363636363636364,0.7,0.5714285714285714,0.08571428571428572,0.3333333333333333,0.5,1.0,0.05714285714285714,0.2,0.34285714285714286,0.5,1.0,,0.2222222222222222,0.8571428571428571,0.5330471428571428,0.57455,0.5087111111111111,0.1282051282051282,0.25,0.041666666666666664,0.125,4.84375,25.242105263157892,0.2663316582914573,4.0,,7.0,,18.0,3.0,4.0,2.0,3.0,1.0,0.8571428571428571,0.3684210526315789,,0.3684210526315789,0.125,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.75,,,0.3333333333333333,1.0,3.0,1.0,5.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.05555555555555555,0.42857142857142855,0.42857142857142855,1.0,1.0,0.5,0.1111111111111111,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,2480.0,41,-13.0,87,89,34.0,28.0,10.0,176,4.0,7.0,,1.0,2.0,3.0,5.0,3.0,,4.0,,8.0,15.0,4.0,2.0,24.0,100.0,,2.0,,,,2.0,5.0,5.0,12.0,4.0,,4.0,,1.0,3.0,1.0,8.0,1.0,,3.0,1.0,2.0,6.0,1.0,7.0,,,2.0,,1.0,2.0,1.0,4.0,1.0,2.0,6.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,32.0,0.75,0.75,0.5333333333333333,,0.4,0.5789473684210527,,0.3333333333333333,0.6,,0.35714285714285715,0.21052631578947367,,,24.489795918367346,0.5,0.5,0.02702702702702703,,0.11538461538461539,0.07142857142857142,0.06349206349206349,0.02564102564102564,,,0.07142857142857142,,,0.14285714285714285,0.1,0.16666666666666666,1.0,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.75,0.2631578947368421,0.6,0.6,0.6666666666666666,0.15789473684210525,,0.21052631578947367,0.5,,,0.3333333333333333,0.5789473684210527,0.47267894736842114,0.3696,0.4323666666666666,0.15,0.1875,,0.20833333333333334,8.413333333333332,26.3,0.39080459770114945,2.0,,2.0,,6.0,,2.0,1.0,,,1.0,0.5,,0.5,0.06666666666666667,0.14285714285714285,0.5,0.5,1.0,,,0.5,1.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,0.5,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629875,1610612746,Xavier Moon,Xavier Moon,1629875,LAC,8242.0,137,2.0,289,290,72.0,67.0,30.0,579,3.0,6.0,1.0,1.0,1.0,4.0,11.0,20.0,1.0,13.0,1.0,20.0,37.0,14.0,3.0,58.0,330.0,2.0,3.0,1.0,,4.0,2.0,3.0,11.0,6.0,34.0,2.0,13.0,,9.0,24.0,3.0,63.0,1.0,1.0,7.0,5.0,,12.0,2.0,14.0,7.0,4.0,5.0,1.0,3.0,1.0,2.0,6.0,7.0,9.0,5.0,5.0,,,3.0,1.0,3.0,,10.0,70.0,0.15,0.15789473684210525,0.5405405405405406,0.6666666666666666,0.6666666666666666,0.5392156862745098,0.5,0.8333333333333334,0.5471698113207547,0.5,0.7857142857142857,0.27450980392156865,,,18.098159509202453,0.8333333333333334,,0.06097560975609756,0.0136986301369863,0.0945945945945946,0.01694915254237288,0.07692307692307693,0.015151515151515152,0.038461538461538464,,,0.06060606060606061,0.05263157894736842,0.09090909090909091,0.07142857142857142,0.16666666666666666,,0.11764705882352941,0.5,0.6,,0.21568627450980393,0.36363636363636365,0.4444444444444444,0.5,0.39215686274509803,0.0196078431372549,0.2549019607843137,0.25,1.0,0.25,0.16666666666666666,0.39215686274509803,0.4698647058823529,0.4687666666666666,0.50705,0.019230769230769232,,0.06896551724137931,0.1896551724137931,12.664864864864866,26.071428571428573,0.2491349480968858,5.0,,5.0,,9.0,6.0,5.0,3.0,4.0,2.0,0.6,0.35714285714285715,,0.35714285714285715,0.08108108108108109,0.16666666666666666,0.38461538461538464,0.38461538461538464,0.6,,,0.38461538461538464,,,,3.0,3.0,1.0,15.0,12.0,3.0,2.0,2.0,3.0,2.0,1.0,0.18181818181818182,0.08695652173913043,,,,,,,0.5,13.0,,,,1.0,0.65,0.65,0.07692307692307693,2.0,2.0,1.0,1.0,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.06666666666666667,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1630553,1610612746,Keon Johnson,Keon Johnson,1630553,LAC,2625.0,44,-4.0,96,95,28.0,23.0,12.0,191,5.0,9.0,1.0,2.0,6.0,1.0,4.0,3.0,2.0,3.0,,6.0,16.0,5.0,8.0,26.0,105.0,1.0,2.0,,1.0,3.0,4.0,9.0,15.0,10.0,2.0,,3.0,,4.0,5.0,2.0,11.0,,1.0,1.0,3.0,,4.0,1.0,5.0,4.0,3.0,2.0,,1.0,,1.0,2.0,3.0,5.0,8.0,11.0,1.0,5.0,,,,,15.0,28.0,0.8333333333333334,0.8333333333333334,0.375,0.5,0.4444444444444444,0.42857142857142855,0.5,0.4583333333333333,0.5,0.5,0.5,0.23809523809523808,,,24.999999999999996,1.0,,0.13636363636363635,0.03225806451612903,0.043478260869565216,,0.08888888888888889,0.018867924528301886,,0.1111111111111111,,,0.2727272727272727,,,0.16666666666666666,,0.42857142857142855,0.5555555555555556,0.5555555555555556,0.8,0.19047619047619047,0.25,0.3333333333333333,1.0,0.14285714285714285,0.09523809523809523,0.14285714285714285,1.0,0.5,,0.5,0.6666666666666666,0.5098952380952381,0.74735,0.5056083333333333,0.2,0.25,0.11538461538461539,0.5769230769230769,6.8187500000000005,24.84,0.2916666666666667,1.0,,2.0,,6.0,,1.0,1.0,2.0,,1.0,0.4,,0.4,0.0625,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,4.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,,,1.0,,1.0,0.25,,0.5,0.5,1.0,1.0,0.6666666666666666,0.08333333333333333,0.16666666666666666,,,,1.0,1.0,,,,,1.0,,,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201586,1610612746,Serge Ibaka,Serge Ibaka,201586,LAC,924.0,15,-2.0,30,32,3.0,5.0,1.0,62,,,,,,2.0,3.0,1.0,,2.0,,2.0,4.0,2.0,,7.0,30.0,,,,,,,,,4.0,,,2.0,,,,,,,,2.0,1.0,1.0,4.0,,4.0,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,3.0,1.0,1.0,0.5,,,0.5833333333333334,,,0.5833333333333334,,,0.3333333333333333,,,25.806451612903228,0.5,1.0,0.1111111111111111,,0.25,,0.17647058823529413,,,,,,0.5,,0.4,,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,0.3333333333333333,,,,,0.3333333333333333,0.4330083333333333,,,,,,,12.125,25.75,0.1,1.0,,1.0,,3.0,,1.0,,,,1.0,0.5,,0.5,,,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629117,1610612746,Wenyen Gabriel,Wenyen Gabriel,1629117,LAC,1998.0,33,-7.0,75,76,22.0,27.0,8.0,151,2.0,4.0,1.0,2.0,1.0,,1.0,,,4.0,1.0,2.0,5.0,4.0,2.0,12.0,82.0,1.0,2.0,1.0,,5.0,1.0,1.0,2.0,,4.0,2.0,4.0,,2.0,2.0,,4.0,1.0,1.0,4.0,2.0,,6.0,3.0,9.0,,,2.0,,2.0,1.0,,3.0,5.0,8.0,3.0,4.0,,2.0,,,,,2.0,22.0,,,0.4,0.5,1.0,0.5555555555555556,0.8333333333333334,1.0,0.5454545454545454,0.8333333333333334,1.0,0.4444444444444444,,,16.666666666666668,0.6666666666666666,,0.10526315789473684,0.05555555555555555,0.21052631578947367,0.058823529411764705,0.15789473684210525,0.05714285714285714,,0.2,0.0625,0.1,0.125,,0.14285714285714285,0.4,,0.4444444444444444,0.5,0.6666666666666666,,0.1111111111111111,,,,,,0.4444444444444444,0.6666666666666666,0.5,0.3333333333333333,1.0,0.8888888888888888,0.5158444444444444,0.47162499999999996,0.3603,0.18181818181818182,0.2857142857142857,0.4166666666666667,0.16666666666666666,2.6799999999999997,25.424999999999997,0.29333333333333333,2.0,1.0,2.0,1.0,6.0,,2.0,2.0,2.0,,1.0,0.5,1.0,0.5,0.4,0.25,0.5,0.5,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,
203516,1610612746,James Ennis III,James Ennis III,203516,LAC,1580.0,26,-4.0,55,56,9.0,17.0,5.0,111,5.0,6.0,,1.0,,,,1.0,,4.0,,5.0,7.0,4.0,4.0,20.0,73.0,,2.0,,2.0,2.0,,,,8.0,2.0,,4.0,,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,4.0,4.0,4.0,,2.0,1.0,1.0,1.0,1.0,,9.0,0.8,0.8,0.7142857142857143,,,0.7272727272727273,,,0.7692307692307693,0.3333333333333333,,0.36363636363636365,,,22.950819672131146,1.0,0.5,0.1,0.09090909090909091,,0.1,0.043478260869565216,0.09523809523809523,0.3333333333333333,,0.1111111111111111,0.25,,,,,1.0,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.8,,,,,0.09090909090909091,,0.36363636363636365,0.5,,,,0.9090909090909091,0.5913227272727273,0.4135,,0.15384615384615385,0.2222222222222222,0.1,,4.128571428571428,26.45,0.16363636363636364,2.0,,2.0,,6.0,,2.0,,,,1.0,0.5,,0.5,,,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202704,1610612746,Reggie Jackson,Reggie Jackson,202704,LAC,417.0,7,-6.0,14,14,,,3.0,28,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.08333333333333333,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
