EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,FTOffRebounds,Travels,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,HeaveAttempts,on,HeaveMakes
1626158,1610612758,Richaun Holmes,Richaun Holmes,1626158,SAC,39650.0,661,-35,1378,1369,299,323,141.0,2747,75.0,96.0,30.0,38.0,15.0,19.0,39.0,71.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,118.0,173.0,2.0,3.0,43.0,285.0,1607,34.0,46.0,1.0,1.0,14.0,85.0,23.0,34.0,1.0,2.0,25.0,74.0,168.0,68.0,6.0,54.0,2.0,1.0,9.0,18.0,16.0,34.0,15.0,1.0,10.0,4.0,4.0,84.0,19.0,45.0,53.0,72.0,9.0,134.0,64.0,198.0,2.0,8.0,5.0,3.0,13.0,4.0,6.0,16.0,1.0,7.0,29.0,4.0,6.0,37.0,76.0,1.0,12.0,7.0,53.0,1.0,10.0,1.0,54.0,10.0,25.0,6.0,25.0,18.0,7.0,25.0,15.0,4.0,1.0,1.0,72.0,293,8.0,4.0,0.711864406779661,0.9230769230769231,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.6820809248554913,0.7391304347826086,0.6764705882352942,0.6875,0.7553191489361702,0.6805555555555556,0.7233502538071066,0.8018867924528302,0.7551020408163265,0.017045454545454544,0.05202312138728324,0.07291666666666667,0.028169014084507043,14.742335290280495,0.4482758620689655,0.25,0.19889502762430938,0.12640449438202248,0.18027210884353742,0.07063197026022305,0.19054878048780488,0.1024,0.13513513513513514,0.15135135135135136,0.03333333333333333,0.05687203791469194,0.1206896551724138,0.1736111111111111,0.21428571428571427,0.21875,0.17256637168141592,0.20588235294117646,0.0425531914893617,0.6,0.5454545454545454,0.78125,0.8426966292134831,0.5866666666666667,0.4034090909090909,0.5492957746478874,0.5652173913043478,0.9230769230769231,0.03409090909090909,0.6666666666666666,0.6666666666666666,1.0,0.005681818181818182,1.0,1.0,1.0,0.011363636363636364,0.5,0.5,1.0,0.8085106382978723,0.7894736842105263,0.06666666666666667,0.02127659574468085,1.0,1.0,0.5277777777777778,0.7894736842105263,0.027777777777777776,1.0,0.027777777777777776,0.5625,0.5,0.5413744318181819,0.560535294117647,0.5414569444444446,0.13089005235602094,0.13297872340425532,0.2982456140350877,0.2596491228070175,5.228901734104047,25.900000000000002,0.2169811320754717,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,13063.0,218,13,461,461,93,88,47.0,922,25.0,28.0,7.0,8.0,2.0,3.0,5.0,14.0,1.0,2.0,5.0,10.0,,,1.0,4.0,5.0,17.0,5.0,31.0,44.0,10.0,27.0,16.0,108.0,544,7.0,9.0,,2.0,4.0,18.0,2.0,3.0,1.0,9.0,5.0,12.0,40.0,22.0,30.0,10.0,17.0,5.0,3.0,7.0,4.0,11.0,3.0,1.0,5.0,2.0,,26.0,7.0,7.0,22.0,16.0,5.0,43.0,16.0,59.0,,2.0,1.0,1.0,4.0,,2.0,5.0,2.0,2.0,9.0,1.0,2.0,6.0,16.0,1.0,,1.0,18.0,3.0,,,19.0,5.0,11.0,1.0,3.0,1.0,2.0,3.0,1.0,,,,12.0,91,1.0,1.0,0.6451612903225806,0.7692307692307693,1.0,0.37037037037037035,,0.1111111111111111,0.37037037037037035,0.7045454545454546,0.7777777777777778,0.6666666666666666,0.647887323943662,0.6363636363636364,0.2916666666666667,0.6923076923076923,0.6923076923076923,0.4,0.38028169014084506,0.06818181818181818,0.03571428571428571,0.14285714285714285,16.926070038910506,0.4444444444444444,0.38461538461538464,0.16666666666666666,0.0660377358490566,0.2268041237113402,0.07142857142857142,0.19689119170984457,0.06862745098039216,0.10810810810810811,0.044444444444444446,0.041666666666666664,0.08641975308641975,,0.11764705882352941,0.20454545454545456,0.16666666666666666,0.26153846153846155,0.15625,,0.3333333333333333,0.39436619718309857,0.8928571428571429,0.9259259259259259,0.68,0.19718309859154928,0.35714285714285715,0.4166666666666667,0.4,0.028169014084507043,0.5,0.5,1.0,0.14084507042253522,0.5,0.5,1.0,0.23943661971830985,0.29411764705882354,0.29411764705882354,1.0,0.7272727272727273,0.875,0.2857142857142857,,,,0.25,0.6666666666666666,0.3333333333333333,0.25,0.4166666666666667,0.7746478873239436,0.29411764705882354,0.516880985915493,0.56923125,0.5160583333333333,0.14285714285714285,0.22,0.16666666666666666,0.1111111111111111,4.231818181818183,24.662962962962965,0.2017353579175705,2.0,2.0,1.0,0.2,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,True,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,125011.0,2084,-192,4362,4340,1105,1009,475.0,8702,184.0,282.0,6.0,9.0,49.0,83.0,169.0,369.0,89.0,192.0,8.0,35.0,,6.0,1.0,7.0,66.0,214.0,62.0,442.0,843.0,74.0,249.0,261.0,1367.0,5150,19.0,37.0,11.0,30.0,7.0,78.0,104.0,199.0,15.0,69.0,94.0,347.0,190.0,694.0,123.0,2.0,214.0,66.0,46.0,205.0,125.0,330.0,94.0,31.0,141.0,51.0,13.0,785.0,10.0,13.0,100.0,95.0,11.0,206.0,25.0,231.0,7.0,68.0,32.0,36.0,115.0,14.0,75.0,53.0,15.0,40.0,168.0,8.0,51.0,75.0,172.0,5.0,8.0,8.0,284.0,3.0,3.0,29.0,348.0,50.0,173.0,22.0,23.0,9.0,13.0,25.0,12.0,,,,343.0,1088,12.0,15.0,0.2149321266968326,0.21541950113378686,0.5540540540540541,0.2971887550200803,0.36666666666666664,0.21739130434782608,0.2971887550200803,0.5243179122182681,0.5135135135135135,0.5226130653266332,0.5064102564102564,0.5298507462686567,0.47201492537313433,0.5516545601291364,0.5571428571428572,0.5322085889570553,0.22802197802197802,0.054567022538552785,0.06382978723404255,0.07317073170731707,28.80245649948823,0.6845238095238095,0.10576923076923077,0.09021842355175688,0.011535048802129548,0.10672358591248667,0.01160092807424594,0.09798994974874371,0.011563599798893917,0.010309278350515464,0.014652014652014652,0.0051813471502590676,0.011560693641618497,0.011764705882352941,0.09448818897637795,0.07675438596491228,0.1111111111111111,0.10466760961810467,0.11304347826086956,0.01348747591522158,0.48,0.25824175824175827,0.6524822695035462,0.696969696969697,0.27717391304347827,0.33791208791208793,0.45799457994579945,0.49415204678362573,0.15976331360946747,0.17582417582417584,0.4635416666666667,0.46596858638743455,0.19101123595505617,0.03205128205128205,0.22857142857142856,0.23529411764705882,1.0,0.19597069597069597,0.308411214953271,0.3113207547169811,0.5,0.13432835820895522,0.6666666666666666,0.5,0.08955223880597014,,,0.30970149253731344,0.5903614457831325,0.026119402985074626,0.14285714285714285,0.23134328358208955,0.48626373626373626,0.308411214953271,0.4919346611721611,0.5109250000000001,0.48549440298507457,0.1437962202136401,0.17908902691511386,0.0570592538405267,0.2538405267008047,8.56548042704626,25.388353413654617,0.2533241632278771,24.0,2.0,5.0,0.01834862385321101,0.3582089552238806,11.0,14.0,99.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,0.012048192771084338,0.005208333333333333,0.02857142857142857,0.009345794392523364,0.4583333333333333,0.8181818181818182,0.22580645161290322,0.00796812749003984,,,,,True,
1628978,1610612758,Donte DiVincenzo,Donte DiVincenzo,1628978,SAC,14009.0,233,-7,493,480,145,140,42.0,973,7.0,13.0,1.0,1.0,,1.0,1.0,7.0,1.0,3.0,3.0,4.0,,,2.0,2.0,11.0,39.0,11.0,9.0,23.0,14.0,43.0,18.0,78.0,583,2.0,3.0,,1.0,1.0,5.0,,3.0,4.0,13.0,10.0,22.0,8.0,10.0,39.0,2.0,39.0,11.0,,20.0,7.0,27.0,4.0,3.0,15.0,5.0,,61.0,6.0,1.0,20.0,11.0,,31.0,8.0,39.0,1.0,13.0,10.0,3.0,5.0,,1.0,2.0,2.0,4.0,7.0,,1.0,8.0,16.0,,,,16.0,,,2.0,20.0,1.0,7.0,3.0,1.0,1.0,,1.0,1.0,,,,18.0,140,2.0,1.0,0.4444444444444444,0.5,0.9285714285714286,0.32558139534883723,,0.3076923076923077,0.32558139534883723,0.391304347826087,0.6666666666666666,,0.45454545454545453,0.5,0.375,0.5133333333333333,0.5,0.5,0.6515151515151515,,,,15.185185185185183,0.7142857142857143,,0.11224489795918367,0.008333333333333333,0.1941747572815534,0.06666666666666667,0.15422885572139303,0.03333333333333333,0.02702702702702703,,,0.06172839506172839,0.1111111111111111,0.0625,0.10638297872340426,0.21052631578947367,0.16176470588235295,0.2571428571428571,0.023809523809523808,1.0,0.19696969696969696,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.10606060606060606,0.14285714285714285,0.14285714285714285,,0.045454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.06060606060606061,0.75,0.75,1.0,0.5909090909090909,0.28205128205128205,0.28205128205128205,0.9090909090909091,0.25,1.0,,,,,0.0625,,0.125,1.0,0.6875,0.8484848484848485,0.28205128205128205,0.5298181818181817,0.41935,0.52545,0.09722222222222222,0.2413793103448276,0.0641025641025641,0.28205128205128205,5.978260869565218,25.82558139534883,0.29411764705882354,1.0,1.0,,0.1111111111111111,0.25,,2.0,3.0,,,,,,,,,,,,,,0.18181818181818182,,1.0,,,,True,
1630558,1610612758,Davion Mitchell,Davion Mitchell,1630558,SAC,41350.0,689,-136,1452,1449,557,490,163.0,2901,36.0,58.0,1.0,2.0,8.0,19.0,21.0,44.0,11.0,36.0,6.0,16.0,1.0,1.0,2.0,5.0,28.0,92.0,32.0,68.0,138.0,34.0,108.0,10.0,248.0,1700,2.0,4.0,5.0,12.0,3.0,22.0,22.0,52.0,10.0,37.0,,74.0,42.0,94.0,69.0,2.0,92.0,28.0,9.0,47.0,33.0,80.0,19.0,14.0,33.0,10.0,4.0,193.0,6.0,3.0,26.0,25.0,,51.0,9.0,60.0,2.0,22.0,15.0,7.0,16.0,6.0,14.0,17.0,3.0,2.0,33.0,2.0,6.0,24.0,58.0,1.0,3.0,1.0,25.0,2.0,1.0,3.0,18.0,4.0,9.0,1.0,3.0,2.0,1.0,5.0,,,,,74.0,550,8.0,,0.3088235294117647,0.31343283582089554,0.6764705882352942,0.3148148148148148,0.4166666666666667,0.2702702702702703,0.3148148148148148,0.4927536231884058,0.5,0.4230769230769231,0.483739837398374,0.59375,0.4157303370786517,0.49206349206349204,0.6470588235294118,0.4111111111111111,0.43902439024390244,0.06521739130434782,0.10344827586206896,0.06818181818181818,17.506142506142506,0.48484848484848486,,0.06830601092896176,0.008108108108108109,0.08333333333333333,0.02120141342756184,0.0752212389380531,0.013782542113323124,0.007751937984496124,0.005747126436781609,0.014925373134328358,0.02643171806167401,,0.056338028169014086,0.06711409395973154,0.09333333333333334,0.08264462809917356,0.08571428571428572,0.014925373134328358,,0.23577235772357724,0.6206896551724138,0.6923076923076923,0.3888888888888889,0.17886178861788618,0.4772727272727273,0.5121951219512195,0.2857142857142857,0.14634146341463414,0.3055555555555556,0.3055555555555556,0.09090909090909091,0.06504065040650407,0.375,0.375,1.0,0.37398373983739835,0.30434782608695654,0.30434782608695654,0.6071428571428571,0.125,0.5,,0.0625,1.0,1.0,0.21348314606741572,0.42105263157894735,0.056179775280898875,0.4,0.3595505617977528,0.6747967479674797,0.30434782608695654,0.5099893877551018,0.5261899999999999,0.4840735955056178,0.035856573705179286,0.06293706293706294,0.08870967741935484,0.29838709677419356,8.181159420289855,25.39907407407407,0.38360881542699726,11.0,,4.0,,0.6875,4.0,8.0,33.0,,2.0,,2.0,2.0,,,,,,,0.36363636363636365,1.0,0.25,,,1.0,,,True,
203084,1610612758,Harrison Barnes,Harrison Barnes,203084,SAC,97472.0,1625,-156,3405,3389,835,735,370.0,6794,97.0,168.0,10.0,22.0,22.0,39.0,45.0,112.0,3.0,5.0,34.0,64.0,3.0,5.0,7.0,14.0,62.0,157.0,29.0,145.0,285.0,96.0,221.0,234.0,812.0,4048,13.0,33.0,11.0,22.0,23.0,82.0,34.0,73.0,20.0,43.0,114.0,242.0,174.0,116.0,273.0,12.0,157.0,62.0,33.0,71.0,41.0,112.0,32.0,9.0,39.0,28.0,4.0,265.0,34.0,16.0,114.0,94.0,12.0,220.0,51.0,271.0,2.0,32.0,23.0,9.0,53.0,6.0,26.0,29.0,7.0,27.0,82.0,4.0,23.0,24.0,60.0,6.0,8.0,5.0,198.0,1.0,5.0,9.0,275.0,28.0,113.0,33.0,13.0,4.0,9.0,13.0,6.0,,,1.0,237.0,822,2.0,28.0,0.6,0.6258992805755396,0.9479166666666666,0.4343891402714932,0.5,0.46511627906976744,0.4343891402714932,0.5087719298245614,0.3939393939393939,0.4657534246575342,0.5711462450592886,0.5363636363636364,0.5517241379310345,0.6434294871794872,0.5955882352941176,0.6685393258426966,0.4367588932806324,0.11578947368421053,0.10714285714285714,0.13392857142857142,18.489378442171517,0.6463414634146342,0.16901408450704225,0.11562115621156212,0.017977528089887642,0.15595075239398085,0.05112781954887218,0.13471502590673576,0.03215434083601286,0.01607717041800643,0.020689655172413793,0.013888888888888888,0.055133079847908745,0.03597122302158273,0.11371237458193979,0.11864406779661017,0.1125,0.1621129326047359,0.13736263736263737,0.008658008658008658,0.46153846153846156,0.33201581027667987,0.5773809523809523,0.6466666666666666,0.6082474226804123,0.22134387351778656,0.4017857142857143,0.4639175257731959,0.6,0.009881422924901186,0.6,0.6,0.3333333333333333,0.12648221343873517,0.53125,0.5396825396825397,0.9705882352941176,0.3102766798418972,0.39490445859872614,0.39490445859872614,0.9354838709677419,0.4,0.45454545454545453,0.4,0.09090909090909091,0.6,1.0,0.33620689655172414,0.5641025641025641,0.1206896551724138,0.5,0.25,0.7687747035573123,0.39490445859872614,0.5296511857707509,0.5702256756756757,0.5028603448275861,0.19120135363790186,0.3054054054054054,0.10098522167487685,0.29802955665024633,4.332982456140352,25.16651583710407,0.24522760646108663,17.0,1.0,3.0,0.011904761904761904,0.3090909090909091,8.0,13.0,15.0,1.0,1.0,,,,,,0.004524886877828055,,0.015625,,0.47058823529411764,1.0,0.4482758620689655,,12.0,,,,True,
203200,1610612758,Justin Holiday,Justin Holiday,203200,SAC,17951.0,299,5,639,638,122,117,62.0,1277,5.0,15.0,1.0,3.0,3.0,5.0,,1.0,4.0,8.0,4.0,13.0,,1.0,1.0,4.0,20.0,57.0,11.0,9.0,24.0,24.0,70.0,7.0,97.0,767,1.0,3.0,2.0,6.0,,8.0,3.0,6.0,4.0,15.0,4.0,22.0,12.0,6.0,69.0,2.0,57.0,20.0,3.0,14.0,5.0,19.0,2.0,3.0,12.0,1.0,1.0,43.0,4.0,1.0,11.0,9.0,,20.0,5.0,25.0,,8.0,7.0,1.0,6.0,2.0,5.0,4.0,,1.0,10.0,1.0,2.0,17.0,28.0,,,1.0,13.0,,,4.0,8.0,,3.0,1.0,3.0,3.0,,5.0,4.0,,,,22.0,122,2.0,1.0,0.6666666666666666,0.75,0.9583333333333334,0.34285714285714286,0.3333333333333333,0.26666666666666666,0.34285714285714286,0.375,0.3333333333333333,0.5,0.4787234042553192,0.4444444444444444,0.42857142857142855,0.49489795918367346,0.4444444444444444,0.4782608695652174,0.7446808510638298,0.125,0.2,,15.29745042492918,0.6,,0.07086614173228346,0.0070921985815602835,0.08870967741935484,0.032,0.0796812749003984,0.018796992481203006,,,0.03571428571428571,0.0297029702970297,0.041666666666666664,0.14285714285714285,0.046153846153846156,0.037037037037037035,0.10112359550561797,0.05714285714285714,,0.8,0.1595744680851064,0.3333333333333333,0.4166666666666667,0.8,0.010638297872340425,,,,0.0851063829787234,0.5,0.5,0.5,0.13829787234042554,0.3076923076923077,0.3076923076923077,1.0,0.6063829787234043,0.3508771929824561,0.3508771929824561,0.95,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,,0.23809523809523808,0.6,0.19047619047619047,0.25,0.5238095238095238,0.9042553191489362,0.3508771929824561,0.5501351063829788,0.566825,0.5518261904761905,0.030927835051546393,0.1111111111111111,0.08247422680412371,0.2268041237113402,7.170833333333334,25.23428571428572,0.19092331768388107,5.0,,1.0,,0.5555555555555556,2.0,3.0,3.0,,,,2.0,2.0,,,,,,,0.4,1.0,0.2727272727272727,,,,,,True,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,21576.0,360,-17,759,754,161,123,74.0,1513,57.0,79.0,9.0,17.0,7.0,11.0,21.0,41.0,3.0,17.0,,1.0,,,,1.0,2.0,13.0,2.0,81.0,137.0,2.0,14.0,34.0,202.0,904,10.0,21.0,,2.0,3.0,23.0,10.0,19.0,,3.0,14.0,34.0,94.0,68.0,3.0,14.0,13.0,2.0,9.0,34.0,31.0,65.0,27.0,4.0,24.0,6.0,4.0,161.0,11.0,22.0,45.0,49.0,6.0,100.0,33.0,133.0,2.0,7.0,6.0,1.0,22.0,4.0,11.0,15.0,1.0,11.0,37.0,2.0,5.0,17.0,40.0,2.0,2.0,4.0,46.0,,3.0,,45.0,7.0,22.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,,,34.0,158,4.0,4.0,0.5802469135802469,0.6351351351351351,0.5,0.14285714285714285,,,0.14285714285714285,0.5912408759124088,0.47619047619047616,0.5263157894736842,0.5562913907284768,0.43478260869565216,0.45454545454545453,0.5941176470588235,0.4791666666666667,0.5666666666666667,0.09271523178807947,0.06569343065693431,0.06329113924050633,0.0975609756097561,24.613555291319855,0.5945945945945946,0.42857142857142855,0.2916666666666667,0.12790697674418605,0.2903225806451613,0.07432432432432433,0.29102167182662536,0.103125,0.11940298507462686,0.13432835820895522,0.13157894736842105,0.05084745762711865,0.16666666666666666,0.2653061224489796,0.32098765432098764,0.2631578947368421,0.2743362831858407,0.3333333333333333,0.03389830508474576,1.0,0.5231788079470199,0.7215189873417721,0.7702702702702703,0.6491228070175439,0.271523178807947,0.5121951219512195,0.5675675675675675,0.3333333333333333,0.11258278145695365,0.17647058823529413,0.17647058823529413,1.0,0.006622516556291391,,,,0.08609271523178808,0.15384615384615385,0.15384615384615385,0.5,0.7391304347826086,0.5294117647058824,0.2222222222222222,,,,0.5,0.6363636363636364,0.045454545454545456,,0.09090909090909091,0.6158940397350994,0.15384615384615385,0.5163652317880796,0.5500421052631579,0.5052363636363636,0.13253012048192772,0.14473684210526316,0.11386138613861387,0.16831683168316833,5.271532846715327,25.185714285714287,0.21212121212121213,2.0,,3.0,,0.08695652173913043,,,3.0,,,,,,,,,,,,,,,,,,,,True,
203090,1610612758,Maurice Harkless,Maurice Harkless,203090,SAC,22687.0,378,-43,785,778,128,124,58.0,1563,17.0,23.0,3.0,5.0,2.0,3.0,2.0,5.0,1.0,1.0,11.0,23.0,1.0,1.0,1.0,1.0,,12.0,,20.0,29.0,11.0,35.0,10.0,83.0,920,3.0,5.0,1.0,1.0,,9.0,2.0,4.0,1.0,1.0,2.0,9.0,36.0,4.0,33.0,,12.0,,3.0,3.0,2.0,5.0,,2.0,1.0,2.0,,12.0,,1.0,26.0,14.0,8.0,48.0,1.0,49.0,,7.0,3.0,4.0,2.0,1.0,2.0,5.0,,,7.0,,1.0,18.0,29.0,,,2.0,14.0,,,1.0,14.0,1.0,6.0,,7.0,5.0,2.0,9.0,4.0,1.0,,,9.0,128,1.0,,0.9,0.9,1.0,0.3142857142857143,1.0,1.0,0.3142857142857143,0.6896551724137931,0.6,0.5,0.5703125,0.75,0.7,0.5928571428571429,0.75,0.75,0.546875,0.10344827586206896,0.08695652173913043,0.2,9.101654846335697,0.2857142857142857,0.47058823529411764,0.07650273224043716,0.005263157894736842,0.14606741573033707,,0.11080332409972299,0.002967359050445104,0.016666666666666666,,,,,0.03125,0.10975609756097561,0.08108108108108109,0.15384615384615385,0.125,,0.4444444444444444,0.359375,0.7391304347826086,0.8095238095238095,0.8823529411764706,0.078125,0.4,0.5,1.0,0.015625,1.0,1.0,1.0,0.359375,0.4782608695652174,0.4782608695652174,1.0,0.1875,,,,0.8333333333333334,0.6,0.6666666666666666,0.16666666666666666,1.0,1.0,0.6,0.6666666666666666,0.2,1.0,,0.90625,,0.5926570312500001,0.5596,0.5519499999999999,0.1,0.17647058823529413,0.10843373493975904,0.10843373493975904,3.0448275862068965,24.22571428571429,0.16305732484076432,,,2.0,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,0.027777777777777776,,,,,True,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,42543.0,709,-79,1497,1465,510,440,180.0,2962,26.0,44.0,5.0,9.0,5.0,9.0,5.0,25.0,11.0,26.0,13.0,32.0,2.0,7.0,6.0,13.0,65.0,180.0,51.0,42.0,95.0,78.0,212.0,37.0,355.0,1759,7.0,14.0,10.0,24.0,2.0,46.0,13.0,29.0,24.0,64.0,18.0,116.0,38.0,46.0,201.0,10.0,180.0,65.0,8.0,33.0,22.0,55.0,13.0,9.0,23.0,8.0,2.0,132.0,13.0,8.0,33.0,41.0,4.0,78.0,22.0,100.0,2.0,16.0,8.0,8.0,31.0,3.0,19.0,9.0,2.0,12.0,40.0,3.0,18.0,29.0,55.0,1.0,3.0,2.0,30.0,,1.0,2.0,45.0,2.0,8.0,6.0,4.0,1.0,3.0,4.0,1.0,,,,106.0,500,2.0,1.0,0.4523809523809524,0.5135135135135135,0.8589743589743589,0.36792452830188677,0.4166666666666667,0.375,0.36792452830188677,0.4421052631578947,0.5,0.4482758620689655,0.5179153094462541,0.5789473684210527,0.5268817204301075,0.5434782608695652,0.6052631578947368,0.5643564356435643,0.6905537459283387,0.08421052631578947,0.06818181818181818,0.2,21.26909518213866,0.775,0.08333333333333333,0.11388888888888889,0.02077922077922078,0.10060975609756098,0.04075235109717868,0.10755813953488372,0.029829545454545456,0.022222222222222223,0.027777777777777776,,0.03745318352059925,0.057692307692307696,0.09375,0.10179640718562874,0.18461538461538463,0.09561752988047809,0.11688311688311688,0.011627906976744186,0.25,0.14332247557003258,0.5909090909090909,0.6341463414634146,0.46153846153846156,0.08143322475570032,0.2,0.25,0.6,0.08469055374592833,0.4230769230769231,0.4230769230769231,0.36363636363636365,0.10423452768729642,0.40625,0.40625,0.9230769230769231,0.5863192182410424,0.3611111111111111,0.3693181818181818,0.8461538461538461,0.23684210526315788,0.5555555555555556,0.2,0.18421052631578946,0.2857142857142857,1.0,0.0967741935483871,0.5555555555555556,0.13978494623655913,0.46153846153846156,0.5483870967741935,0.8338762214983714,0.3611111111111111,0.5311635179153092,0.539228947368421,0.5071838709677418,0.03492063492063492,0.07920792079207921,0.1295774647887324,0.3267605633802817,8.185263157894736,25.700000000000006,0.3406813627254509,17.0,1.0,,0.022727272727272728,0.4473684210526316,8.0,18.0,33.0,4.0,1.0,4.0,,,,,0.018867924528301886,,,0.022222222222222223,0.47058823529411764,0.875,0.35294117647058826,0.014018691588785047,7.0,,1.0,,True,
