EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,DeadBallTurnovers,Charge Fouls,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Corner3Assists,LongMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,2pt And 1 Free Throw Trips,LongMidRangeFGM,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Travels,AtRimPctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,Loose Ball Fouls,SecondChanceTurnovers,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,on,HeaveAttempts,Offensive Fouls,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,3SecondViolations
1626168,1610612765,Trey Lyles,Trey Lyles,1626168,DET,347.0,6,3.0,11,10,8.0,1,1,21,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,12.0,14,1.0,1.0,1.0,1.0,1.0,4.0,9.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.25,1.0,1.125,0.5,58.333333333333336,1.0,0.5,0.5,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.75,1.0,0.4421125,0.3696,0.442925,0.2,0.3333333333333333,0.75,4.0,26.05,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628367,1610612765,Josh Jackson,Josh Jackson,1628367,DET,801.0,13,-4.0,26,27,7.0,17,1,53,3.0,,,1.0,,1.0,,,3.0,6.0,,1.0,,6.0,36,,1.0,3.0,,,,2.0,2.0,,1.0,,,,2.0,,,2.0,1.0,1.0,2.0,,,,,,,,,,2.0,7.0,,0.3333333333333333,0.3333333333333333,,,,,0.5,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.14285714285714285,31.03448275862069,,,,,,0.42857142857142855,0.14285714285714285,,,,0.14285714285714285,,,,,,,0.5714285714285714,,0.5234285714285714,,0.4408666666666667,,,0.3333333333333333,8.116666666666667,25.0,0.2692307692307692,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.25,0.6666666666666666,1.0,1.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628402,1610612765,Frank Jackson,Frank Jackson,1628402,DET,3978.0,66,11.0,144,138,47.0,63,12,282,7.0,1.0,2.0,6.0,2.0,10.0,,,5.0,13.0,4.0,14.0,14.0,36.0,154,1.0,1.0,4.0,,,,2.0,4.0,12.0,10.0,2.0,1.0,2.0,5.0,,,,,2.0,3.0,7.0,,15.0,4.0,,,,,,2.0,47.0,,0.4,0.4,1.0,0.2857142857142857,,0.2857142857142857,0.38461538461538464,0.25,0.4074074074074074,0.25,0.5303030303030303,0.25,0.5185185185185185,21.153846153846153,,0.037037037037037035,0.031746031746031744,,,0.25925925925925924,0.2222222222222222,0.3333333333333333,0.5,0.5,0.37037037037037035,0.2,0.2,1.0,1.0,,,0.7777777777777778,0.2,0.5161,,0.622925,0.18181818181818182,0.23529411764705882,0.05555555555555555,4.076923076923077,25.707142857142856,0.3263888888888889,3.0,1.0,4.0,,6.0,3.0,4.0,2.0,9.0,2.0,3.0,2.0,2.0,,,0.06896551724137931,0.04918032786885246,,0.42857142857142855,0.42857142857142855,0.3333333333333333,,1.0,0.25,1.0,2.0,4.0,1.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.3333333333333333,0.03125,0.027777777777777776,0.08333333333333333,0.037037037037037035,0.14285714285714285,0.041666666666666664,0.0625,0.14814814814814814,0.5,0.5,1.0,1.0,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630691,1610612765,Jamorko Pickett,Jamorko Pickett,1630691,DET,10588.0,176,,369,370,127.0,150,41,739,3.0,2.0,3.0,7.0,8.0,24.0,4.0,8.0,5.0,11.0,13.0,39.0,1.0,50.0,408,3.0,,3.0,4.0,12.0,,12.0,8.0,36.0,24.0,8.0,4.0,6.0,32.0,4.0,1.0,5.0,1.0,8.0,12.0,2.0,,2.0,1.0,,,,7.0,2.0,12.0,127.0,,0.8,1.0,0.9230769230769231,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.45454545454545453,,0.49,0.4,0.49019607843137253,0.4,0.78,13.559322033898306,0.8,0.057971014492753624,0.03571428571428571,0.0625,0.2857142857142857,0.06,0.14,0.42857142857142855,0.5,1.0,0.48,0.3333333333333333,0.3333333333333333,0.875,0.4,0.5333333333333333,0.5,0.84,0.3333333333333333,0.530863,0.5617333333333333,0.5356799999999999,0.0196078431372549,0.08333333333333333,0.24,5.827272727272728,25.428205128205125,0.34417344173441733,2.0,,1.0,1.0,2.0,2.0,7.0,,19.0,12.0,26.0,,,1.0,,0.1411764705882353,0.15337423312883436,0.18421052631578946,0.6666666666666666,0.6666666666666666,0.5,0.02,0.06666666666666667,,1.0,5.0,15.0,1.0,,8.0,1.0,5.0,4.0,1.0,2.0,13.0,1.0,,,,0.3333333333333333,0.8,0.8,0.09090909090909091,0.14285714285714285,0.16666666666666666,0.020202020202020204,0.038461538461538464,0.014084507042253521,0.09375,0.2,0.03225806451612903,0.3,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.16,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,2.0,5.0,1.0,1.0,0.06666666666666667,0.09090909090909091,0.03571428571428571,0.13333333333333333,0.08695652173913043,0.4,1.0,1.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202709,1610612765,Cory Joseph,Cory Joseph,202709,DET,1034.0,17,2.0,33,34,15.0,15,4,67,2.0,1.0,1.0,1.0,,3.0,,2.0,2.0,3.0,,3.0,3.0,7.0,42,1.0,,1.0,,2.0,,,,,3.0,,,,,1.0,1.0,1.0,,1.0,1.0,3.0,,3.0,2.0,,,,,,,15.0,,,,,,,,0.6666666666666666,,0.3333333333333333,,0.5,,0.5,20.51282051282051,1.0,,,,,0.3333333333333333,0.16666666666666666,1.0,1.0,,0.5,,,,1.0,0.6666666666666666,,0.8333333333333334,,0.5187583333333333,0.5274,0.50735,0.2857142857142857,0.5,,3.1999999999999997,26.066666666666663,0.45454545454545453,1.0,,1.0,,4.0,2.0,4.0,1.0,10.0,,,,,,,,,,0.5,0.5,,,0.3333333333333333,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628977,1610612765,Hamidou Diallo,Hamidou Diallo,1628977,DET,1671.0,28,-30.0,63,63,40.0,33,6,126,4.0,,2.0,3.0,1.0,1.0,,,6.0,10.0,1.0,1.0,,15.0,77,1.0,4.0,4.0,,,,8.0,6.0,,1.0,1.0,,,4.0,1.0,,7.0,4.0,4.0,5.0,3.0,,2.0,1.0,,,,,,8.0,40.0,,0.5,0.5,,1.0,,1.0,0.6,1.0,0.6818181818181818,1.0,0.625,0.8,0.09090909090909091,27.536231884057973,0.14285714285714285,,,,,0.36363636363636365,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.09090909090909091,1.0,1.0,,,,,0.45454545454545453,1.0,0.49772272727272726,,0.5025,0.08333333333333333,0.09090909090909091,0.5333333333333333,8.790000000000001,26.0,0.6349206349206349,2.0,1.0,1.0,3.0,6.0,1.0,3.0,,8.0,1.0,4.0,1.0,,6.0,,0.08333333333333333,0.13043478260869565,,0.5,0.5,1.0,0.2727272727272727,0.25,1.0,,,,1.0,,2.0,1.0,2.0,2.0,1.0,,2.0,,,,1.0,1.0,1.0,1.0,0.1,,0.18181818181818182,,,,0.2,0.2857142857142857,,,,,,,,0.13333333333333333,,,,,,3.0,,,,1.0,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,,2.0,1.0,4.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630180,1610612765,Saddiq Bey,Saddiq Bey,1630180,DET,3189.0,53,6.0,114,117,84.0,70,17,231,5.0,1.0,2.0,5.0,4.0,9.0,3.0,6.0,7.0,12.0,6.0,13.0,9.0,41.0,125,3.0,5.0,9.0,5.0,10.0,8.0,33.0,4.0,15.0,9.0,4.0,,,4.0,,,3.0,2.0,1.0,4.0,7.0,,12.0,3.0,4.0,,,,,33.0,84.0,3.0,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.46153846153846156,0.5,0.46153846153846156,0.5833333333333334,0.5555555555555556,0.64,0.6578947368421053,0.6612903225806451,0.6875,0.52,24.81203007518797,,,,,,0.2,0.2,0.4,0.5,,0.36,0.4444444444444444,0.4444444444444444,1.0,0.25,0.3157894736842105,0.5,0.72,0.4444444444444444,0.49366800000000005,0.40713333333333335,0.4891736842105263,0.1111111111111111,0.21428571428571427,0.8048780487804879,8.033333333333333,25.576923076923077,0.7368421052631579,4.0,2.0,3.0,2.0,10.0,4.0,5.0,4.0,11.0,,4.0,3.0,3.0,3.0,2.0,,0.041666666666666664,,0.8,1.0,0.25,0.08,0.15789473684210525,0.6666666666666666,1.0,2.0,4.0,2.0,2.0,9.0,2.0,1.0,1.0,,,2.0,,,,1.0,0.6666666666666666,0.875,0.9,0.16666666666666666,0.2,0.08333333333333333,,,,,0.1,,0.16,0.5,0.5,0.5,1.0,,0.21951219512195122,4.0,,,1.0,1.0,3.0,,,,2.0,,,,,,,,1.0,0.3333333333333333,,,,,,,,0.21052631578947367,1.0,1.0,,,,,0.5,0.5,1.0,1.0,1.0,2.0,1.0,0.2,0.25,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,
1627767,1610612765,Cheick Diallo,Cheick Diallo,1627767,DET,588.0,10,-5.0,23,25,7.0,14,2,48,2.0,1.0,,,,,,,2.0,2.0,,,,4.0,30,1.0,,,,,,,2.0,,,,,1.0,4.0,,,,,1.0,1.0,,,,,,,,,,,7.0,,0.5,1.0,,,,,1.0,,1.0,,1.0,,,8.0,,,0.1,,,1.0,,,,,,,,,1.0,,,1.0,,0.69705,,,,,,0.95,,0.30434782608695654,2.0,,,,2.0,,,,,1.0,3.0,1.0,,,,0.25,0.3333333333333333,,1.0,1.0,0.5,,,,1.0,,,1.0,,2.0,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,0.4,0.125,,0.14285714285714285,1.0,0.3333333333333333,,,,,,1.0,,0.5,,,,,,,2.0,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628476,1610612765,Derrick Walton Jr.,Derrick Walton Jr.,1628476,DET,526.0,9,-13.0,22,21,10.0,14,4,43,1.0,,,1.0,,1.0,,1.0,,2.0,,1.0,,,28,,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,10.0,,,,,,,,,,,,,,0.3333333333333333,19.23076923076923,0.5,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,0.5,,0.6666666666666666,,0.53865,,0.596375,,,,5.2,25.7,0.45454545454545453,,,1.0,,,,,,,,1.0,,,1.0,,,0.1111111111111111,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630199,1610612765,Cassius Stanley,Cassius Stanley,1630199,DET,798.0,13,-15.0,30,32,18.0,25,3,62,,,,,,1.0,,1.0,,,,1.0,2.0,2.0,38,,,,,1.0,2.0,2.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,3.0,,2.0,1.0,,,,,,2.0,18.0,,,,,,,,,,,,0.5,0.5,1.0,6.0606060606060606,,,0.0625,,,,,,,,1.0,,,,,1.0,,1.0,,0.49755,,0.49755,0.5,1.0,1.0,,27.7,0.6,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.125,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
