EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,FTDefRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,ThreePtAssists,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Arc3Assists,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,Technical Free Throw Trips,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,ShortMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceTurnovers,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls,BlockedLongMidRange,HeaveMakes
1626246,1610612742,Boban Marjanovic,Boban Marjanovic,1626246,DAL,191.0,3,3.0,8,8,3.0,8.0,1.0,16,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,6,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,44.44444444444444,1.0,0.5,0.25,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5361833333333333,4.3,25.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628373,1610612742,Frank Ntilikina,Frank Ntilikina,1628373,DAL,3373.0,56,4.0,118,120,77.0,68.0,12.0,238,1.0,1.0,3.0,6.0,9.0,5.0,8.0,10.0,15.0,97,6.0,4.0,9.0,1.0,2.0,4.0,1.0,1.0,1.0,77.0,0.6,0.6,0.625,0.3611111111111111,0.3947368421052631,0.5555555555555556,15.267175572519085,1.0,0.0294117647058823,0.0317460317460317,,0.0555555555555555,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.6111111111111112,0.4786333333333334,10.25,25.21,0.652542372881356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,5.0,6.0,6.0,3.0,1.0,6.0,6.0,3.0,3.0,12.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,0.1,0.1,0.6,0.2727272727272727,0.2727272727272727,0.0454545454545454,0.0344827586206896,0.0294117647058823,0.0357142857142857,0.1666666666666666,0.0416666666666666,0.1111111111111111,0.0434782608695652,0.1666666666666666,1.0,0.0555555555555555,1.0,1.0,1.0,0.0555555555555555,0.1111111111111111,0.1111111111111111,1.0,1.0,0.0909090909090909,1.0,0.0909090909090909,0.4545454545454545,0.1111111111111111,0.4754590909090908,0.0526315789473684,0.1111111111111111,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629650,1610612742,Moses Brown,Moses Brown,1629650,DAL,10123.0,169,2.0,348,352,177.0,129.0,35.0,700,26.0,46.0,1.0,3.0,,27.0,50.0,,81.0,357,46.0,8.0,,16.0,45.0,61.0,2.0,1.0,14.0,177.0,0.8518518518518519,0.92,0.54,0.54,0.5785714285714286,,21.875,0.1428571428571428,0.1666666666666666,0.2209944751381215,0.0666666666666666,0.92,0.5652173913043478,0.6341463414634146,0.06,0.3333333333333333,0.3333333333333333,1.0,,0.92,0.61092,2.264,,0.5086206896551724,15.0,25.0,,1.0,,,,,,,27.0,,15.0,26.0,,50.0,,,1.0,1.0,,1.0,2.0,8.0,8.0,24.0,16.0,2.0,3.0,,3.0,14.0,28.0,31.0,,,43.0,18.0,50.0,2.0,,,,0.5769230769230769,0.5769230769230769,0.6410256410256411,0.1126760563380281,0.2823529411764706,0.0919540229885057,0.1012658227848101,0.1034482758620689,0.0793650793650793,0.3,0.2985074626865671,0.1111111111111111,0.8461538461538461,0.02,,,,,,,,,0.9615384615384616,0.6,,,,0.5742384615384615,0.2769230769230769,0.2769230769230769,0.6172839506172839,3.0,9.0,3.0,10.0,4.0,10.0,20.0,4.0,5.0,5.0,12.0,1.0,1.0,1.0,6.0,1.0,5.0,5.0,3.0,5.0,8.0,1.0,1.0,5.0,3.0,9.0,5.0,2.0,1.0,3.0,3.0,5.0,0.3,0.3,0.3846153846153846,0.1,0.108695652173913,0.5,0.16,0.0588235294117647,0.125,0.1739130434782608,0.2222222222222222,0.5555555555555556,0.9,0.3333333333333333,0.3333333333333333,0.5857,0.1234567901234567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,3827.0,64,11.0,138,137,84.0,75.0,18.0,275,6.0,7.0,3.0,6.0,1.0,9.0,13.0,1.0,22.0,132,12.0,6.0,1.0,5.0,8.0,12.0,3.0,3.0,4.0,84.0,0.6666666666666666,0.8571428571428571,0.6923076923076923,0.6428571428571429,0.6470588235294118,0.0714285714285714,13.461538461538462,0.75,0.1612903225806451,0.125,0.1111111111111111,0.5,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.5,0.5,0.6666666666666666,0.0714285714285714,0.5714285714285714,0.5897321428571429,3.953846153846153,29.0,0.6086956521739131,3.0,3.0,,,,,,,1.0,,4.0,,5.0,7.0,1.0,14.0,,,4.0,6.0,3.0,,14.0,2.0,2.0,3.0,4.0,,5.0,3.0,2.0,3.0,7.0,6.0,,1.0,8.0,4.0,14.0,1.0,,,,0.7142857142857143,0.625,0.6363636363636364,0.074074074074074,0.0909090909090909,0.0833333333333333,0.0784313725490196,0.1818181818181818,0.1052631578947368,0.0909090909090909,0.08,,0.6666666666666666,,,,,,,,,,0.375,1.0,,0.125,,0.5538062499999999,0.25,0.2666666666666666,0.6363636363636364,3.0,3.0,3.0,3.0,,6.0,4.0,4.0,,,1.0,,,,2.0,,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,0.2727272727272727,0.125,,1.0,1.0,0.3333333333333333,0.7111,0.2727272727272727,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,2966.0,49,-9.0,101,103,59.0,43.0,10.0,204,,,4.0,5.0,6.0,5.0,13.0,7.0,20.0,100,6.0,4.0,6.0,2.0,3.0,3.0,6.0,4.0,6.0,59.0,0.6,0.6,0.3846153846153846,0.4,0.4545454545454545,0.35,25.225225225225223,1.0,0.0769230769230769,0.0588235294117647,0.1428571428571428,,,,0.25,0.8,0.8,0.5,0.3,0.35,0.4330199999999999,15.73846153846154,25.514285714285712,0.5841584158415841,,,1.0,8.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,6.0,4.0,14.0,,2.0,4.0,6.0,2.0,1.0,14.0,,,1.0,,,1.0,,1.0,1.0,3.0,3.0,,,4.0,2.0,14.0,,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.5,0.5833333333333334,,0.04,,,,,,,,,0.4,0.125,0.1428571428571428,1.0,0.05,0.3333333333333333,0.3333333333333333,,0.25,,,0.1,0.3,0.3333333333333333,0.44592,0.0909090909090909,0.1333333333333333,0.7,,,,2.0,,3.0,4.0,,1.0,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,0.375,0.375,0.0769230769230769,,,,,,0.1111111111111111,0.2,,,,,0.396,0.15,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,6.0,1.0,0.5,0.5,0.125,0.25,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1627737,1610612742,Marquese Chriss,Marquese Chriss,1627737,DAL,284.0,5,,10,9,4.0,9.0,1.0,19,,1.0,,,,,1.0,1.0,,2,,,,1.0,1.0,1.0,,,,4.0,,,,,,0.5,18.181818181818183,,0.2,0.1428571428571428,,0.5,,,,,,,,1.0,0.452375,3.0,22.8,0.4,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,0.3949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628425,1610612742,Sterling Brown,Sterling Brown,1628425,DAL,2415.0,40,-7.0,87,90,36.0,55.0,12.0,177,,,,2.0,3.0,1.0,4.0,9.0,14.0,91,2.0,,3.0,5.0,5.0,5.0,1.0,1.0,2.0,36.0,1.0,1.0,0.25,0.5384615384615384,0.5384615384615384,0.6923076923076923,15.306122448979592,0.5,0.25,0.1351351351351351,0.3333333333333333,,,,0.1538461538461538,,,,0.2307692307692307,0.6923076923076923,0.5378423076923078,14.35,24.422222222222224,0.4137931034482758,,,1.0,2.0,6.0,2.0,2.0,1.0,1.0,4.0,,1.0,,1.0,3.0,6.0,9.0,2.0,4.0,4.0,4.0,,8.0,,,,,,2.0,2.0,,2.0,2.0,,,,,,6.0,,0.75,0.4444444444444444,0.4444444444444444,,0.75,0.75,,,,,,,0.3333333333333333,,,,0.1538461538461538,0.5,0.5,1.0,0.4615384615384615,0.6666666666666666,0.6666666666666666,0.5,1.0,,,0.5,0.25,0.6666666666666666,0.5488875,,,0.4285714285714285,,,,,,3.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.5,1.5,,,,,,,0.125,,,,,,,0.2142857142857142,,,,,,1.0,1.0,1.0,2.0,3.0,,1.0,0.6666666666666666,,,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,
1629033,1610612742,Theo Pinson,Theo Pinson,1629033,DAL,1666.0,28,-4.0,57,58,37.0,22.0,4.0,115,,,,,4.0,1.0,1.0,5.0,5.0,53,,2.0,4.0,2.0,3.0,3.0,,,,37.0,,,1.0,0.4166666666666667,0.4166666666666667,0.8333333333333334,9.836065573770492,,0.1,0.0789473684210526,,,,,,,,,0.6666666666666666,0.8333333333333334,0.5108750000000001,16.7,25.22,0.6491228070175439,,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,,5.0,,,1.0,,,,,,,4.0,1.0,,,,,2.0,2.0,1.0,0.2,0.2,1.0,0.25,0.25,,0.0555555555555555,,,,,,0.0714285714285714,,,0.1666666666666666,1.0,1.0,,0.1666666666666666,0.25,0.25,1.0,,,,0.25,0.5,0.25,0.4998,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1538461538461538,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,4136.0,69,6.0,144,142,57.0,27.0,11.0,286,5.0,6.0,1.0,2.0,7.0,6.0,9.0,12.0,23.0,157,6.0,6.0,7.0,7.0,10.0,13.0,,,1.0,57.0,0.5,0.6,0.6666666666666666,0.5,0.5227272727272727,0.5714285714285714,14.838709677419354,,0.1842105263157894,0.1470588235294117,0.2631578947368421,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.0952380952380952,0.5,0.5,,0.3333333333333333,0.8571428571428571,0.5902523809523809,4.955555555555556,24.51666666666667,0.3958333333333333,2.0,2.0,,1.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,5.0,14.0,9.0,2.0,3.0,3.0,3.0,,6.0,1.0,2.0,3.0,3.0,,6.0,5.0,1.0,2.0,3.0,1.0,,,2.0,,14.0,,1.0,0.25,0.25,0.75,0.6666666666666666,0.7,0.0666666666666666,0.1,0.0277777777777777,0.0454545454545454,0.0909090909090909,,0.4,0.0769230769230769,,0.6,0.0476190476190476,,,,0.238095238095238,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.2222222222222222,1.0,0.2222222222222222,0.3333333333333333,0.2857142857142857,0.5982944444444445,,,0.6086956521739131,1.0,2.0,1.0,2.0,,2.0,2.0,2.0,,,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,0.0769230769230769,,0.0909090909090909,,0.25,,0.6666666666666666,0.5,,0.550075,0.0869565217391304,,,,1.0,,,1.0,,2.0,,,,0.4,,,,0.3333333333333333,1.0,1.0,0.2,0.2,1.0,,0.5,,,,,,,,,,True,,,,,,,,,,,,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,4417.0,74,-3.0,147,151,65.0,44.0,11.0,298,5.0,6.0,7.0,14.0,7.0,13.0,23.0,7.0,39.0,165,4.0,22.0,7.0,3.0,7.0,7.0,2.0,2.0,3.0,65.0,0.1538461538461538,0.1538461538461538,0.5652173913043478,0.5833333333333334,0.59375,0.2333333333333333,22.0125786163522,0.6666666666666666,0.075,0.0875,,0.2,0.8333333333333334,1.0,0.4666666666666667,0.5,0.5,0.2857142857142857,0.2333333333333333,0.4333333333333333,0.4561133333333333,8.230434782608695,25.62857142857143,0.4421768707482993,3.0,3.0,1.0,3.0,,,3.0,,2.0,3.0,4.0,,6.0,10.0,2.0,14.0,6.0,3.0,6.0,14.0,3.0,2.0,36.0,,,4.0,,,2.0,1.0,1.0,4.0,6.0,9.0,,,5.0,2.0,14.0,,0.6666666666666666,0.4285714285714285,0.4285714285714285,0.6,0.5,0.5,,0.1,,,,,0.25,0.1290322580645161,,,0.1,0.3333333333333333,0.3333333333333333,,,0.4285714285714285,0.4285714285714285,0.6666666666666666,,0.25,1.0,,0.1666666666666666,0.4285714285714285,0.4682375,0.0625,0.08,0.358974358974359,,,1.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0434782608695652,0.1666666666666666,,,,,0.0909090909090909,,,,,,0.4282,0.0512820512820512,8.0,2.0,1.0,,,,,,,3.0,6.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,True,,,,,,,,,,,,,
