EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,PenaltyFG2A,PtsUnassisted2s,FTDefRebounds,SelfOReb,Fouls,Blocked2s,BlockedAtRim,Blocks,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,PenaltyShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,DefThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PtsPutbacks,OffThreePtRebounds,BadPassTurnovers,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,SecondChanceArc3Frequency,LongMidRangePctBlocked,LongMidRangePctAssisted,Loose Ball Fouls,BlockedShortMidRange,ShortMidRangePctAssisted,PenaltyTurnovers,LongMidRangeAssists,RecoveredBlocks,BlocksRecoveredPct,ThreePtAssists,Arc3Assists,ShortMidRangePctBlocked,DefArc3ReboundPct,on,SecondChanceFtPoints,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,Travels,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,Corner3FGM,Corner3FGA,Corner3Assists,Technical Free Throw Trips,Defensive 3 Seconds Violations,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Offensive Fouls,BlockedLongMidRange,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,DefensiveGoaltends,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct
56,1610612760,Gary Payton,Gary Payton,56,SEA,890.0,15,-10.0,23,23,3.0,5.0,3.0,46,2.0,3.0,,,2.0,4.0,9.0,9.0,34,,1.0,,2.0,,2.0,,6.0,1.0,,,1.0,1.0,,,3.0,0.25,0.25,0.4444444444444444,,0.4444444444444444,,0.45,,37.03703703703704,,0.1111111111111111,,0.08333333333333333,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,,,,0.3333333333333333,0.4179888888888889,0.3967,,9.100000000000001,0.13043478260869565,4.0,,6.0,,1.0,,,,,,,0.25,0.4444444444444444,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,0.5,,,,,,0.25,0.3333333333333333,0.5,0.5,,,,,,,,,,,0.1111111111111111,,,,,,1.0,,,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,2.0,2.0,0.25,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,586.0,10,,17,19,3.0,2.0,3.0,36,1.0,2.0,,1.0,,1.0,2.0,2.0,21,,1.0,,2.0,1.0,1.0,,2.0,1.0,,1.0,1.0,2.0,,,3.0,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,14.285714285714286,,0.16666666666666666,0.14285714285714285,0.1,0.5,,0.6666666666666666,0.5,0.5,1.0,,1.0,,,1.0,0.5154333333333333,0.3566,,2.4,0.17647058823529413,,,,,,,,,,,,,,0.5631,,,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,,,,,,,0.3333333333333333,,,,,,1.0,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,1610612760,Predrag Drobnjak,Predrag Drobnjak,1542,SEA,1913.0,32,-25.0,52,53,5.0,5.0,5.0,105,,,,,8.0,3.0,10.0,8.0,74,,1.0,1.0,6.0,1.0,1.0,,2.0,2.0,3.0,3.0,2.0,5.0,,,5.0,1.0,1.0,0.3,,0.3,,0.3333333333333333,0.25,22.413793103448278,0.2727272727272727,0.07692307692307693,0.2,0.06896551724137931,0.08333333333333333,,,,,,0.8,,,,,0.36187,0.3594,0.125,16.369999999999997,0.09615384615384616,2.0,2.0,,,1.0,2.0,,,,,0.125,0.16666666666666666,0.2,0.2993,,,,3.0,,,,,,2.0,1.0,,1.0,3.0,,,,,,,,1.0,,,,,1.0,,4.0,,1.0,3.0,,,,0.5,0.5,0.5,,1.0,,0.6666666666666666,,,,0.375,0.375,,,,,,,,,0.09090909090909091,0.09090909090909091,0.375,,,,1.0,2.0,1.0,,,,,0.25,,,1.0,0.1,,,,1.0,,,,,1.0,,,,,0.5,,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,4516.0,75,-29.0,136,139,37.0,48.0,27.0,275,3.0,6.0,,2.0,11.0,10.0,24.0,36.0,166,1.0,8.0,4.0,6.0,2.0,2.0,,4.0,4.0,5.0,6.0,4.0,10.0,1.0,,37.0,0.3,0.3333333333333333,0.4166666666666667,0.125,0.38333333333333336,0.125,0.5,0.2222222222222222,22.35294117647059,0.10638297872340426,0.056338028169014086,0.1,0.04938271604938271,0.12,0.14285714285714285,0.2,0.5,0.75,,0.36666666666666664,0.25,,,0.4,0.46829,0.4563875,0.1111111111111111,10.804166666666667,0.27205882352941174,7.0,5.0,14.0,,1.0,10.0,,,,,0.03333333333333333,0.07142857142857142,0.23333333333333334,0.5369166666666666,1.0,3.0,3.0,4.0,1.0,6.0,1.0,1.0,6.0,13.0,2.0,1.0,8.0,15.0,3.0,,6.0,1.0,1.0,1.0,1.0,,,2.0,,,2.0,,13.0,1.0,4.0,15.0,1.0,0.16666666666666666,0.16666666666666666,0.4,0.5833333333333334,0.75,0.2,,0.07692307692307693,,0.25,0.42857142857142855,0.5,0.36363636363636365,0.36363636363636365,0.2,0.16666666666666666,0.2,1.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.12121212121212122,0.14814814814814814,0.4166666666666667,24.28333333333333,2.0,,,4.0,3.0,3.0,,,,0.1111111111111111,,,3.0,0.125,0.3333333333333333,,,0.75,4.0,,,1.0,1.0,,,,,0.14285714285714285,,False,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,10897.0,182,-47.0,334,328,94.0,119.0,38.0,662,7.0,11.0,3.0,3.0,30.0,20.0,49.0,51.0,373,5.0,6.0,10.0,22.0,6.0,9.0,2.0,21.0,4.0,15.0,22.0,4.0,26.0,3.0,2.0,94.0,0.55,0.6470588235294118,0.40816326530612246,0.8333333333333334,0.4215686274509804,0.8333333333333334,0.43103448275862066,0.8333333333333334,15.831134564643799,0.12396694214876033,0.027210884353741496,0.12903225806451613,0.022988505747126436,0.017241379310344827,0.13333333333333333,0.21568627450980393,0.6363636363636364,0.7777777777777778,0.42857142857142855,0.5882352941176471,0.5,1.0,,0.2549019607843137,0.4513186274509804,0.5444333333333333,0.19607843137254902,12.034693877551021,0.281437125748503,8.0,16.0,18.0,2.0,,10.0,2.0,2.0,2.0,0.16666666666666666,0.03333333333333333,,0.1568627450980392,0.43755,3.0,4.0,2.0,11.0,,1.0,,1.0,2.0,8.0,7.0,,3.0,17.0,3.0,,1.0,,1.0,5.0,1.0,2.0,,1.0,,1.0,3.0,,15.0,1.0,5.0,17.0,1.0,0.5,0.5,0.4375,0.4375,0.4473684210526316,0.0392156862745098,0.6666666666666666,0.14705882352941177,,0.21428571428571427,0.25,0.25,0.36666666666666664,0.3793103448275862,0.0196078431372549,,,,0.25,0.75,,,0.09090909090909091,0.09433962264150944,0.3333333333333333,23.85,6.0,,1.0,7.0,3.0,1.0,,0.034482758620689655,,0.1836734693877551,,,3.0,0.061224489795918366,0.18181818181818182,,0.03333333333333333,0.6363636363636364,,,0.5,1.0,3.0,2.0,1.0,3.0,1.0,,0.1,False,,,,,1.0,,,,,1.0,1.0,2.0,1.0,1.0,0.0196078431372549,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
452,1610612760,Vin Baker,Vin Baker,452,SEA,7519.0,125,-31.0,223,221,60.0,76.0,34.0,444,12.0,20.0,3.0,6.0,7.0,25.0,52.0,60.0,249,4.0,9.0,9.0,16.0,3.0,4.0,2.0,9.0,11.0,8.0,12.0,11.0,23.0,2.0,2.0,60.0,0.32,0.38095238095238093,0.4807692307692308,0.4444444444444444,0.5,0.4444444444444444,0.5263157894736842,0.45,23.106060606060606,0.08791208791208792,0.09821428571428571,0.08256880733944955,0.08527131782945736,0.1111111111111111,0.12121212121212122,0.37735849056603776,0.6,0.6666666666666666,0.4166666666666667,0.1320754716981132,0.6666666666666666,0.5,,0.39622641509433965,0.46999056603773587,0.4970444444444444,0.15,6.7807692307692315,0.26905829596412556,25.0,15.0,34.0,3.0,1.0,21.0,5.0,3.0,5.0,0.3333333333333333,0.047619047619047616,0.05263157894736842,0.4716981132075472,0.49626875,3.0,8.0,12.0,1.0,,,,1.0,1.0,7.0,6.0,1.0,3.0,18.0,3.0,,,,,1.0,,,,4.0,,,4.0,1.0,9.0,1.0,5.0,18.0,1.0,1.0,1.0,0.4,0.46875,0.5,0.018867924528301886,,0.05555555555555555,0.08695652173913043,,0.48,0.6,0.14285714285714285,0.16666666666666666,,,,,0.5,0.375,,,0.08771929824561403,0.08928571428571429,0.3,22.5,8.0,,,11.0,,1.0,,0.16,,0.05714285714285714,,,8.0,0.15384615384615385,0.1,,0.14285714285714285,1.0,1.0,1.0,0.16666666666666666,2.0,1.0,3.0,0.6,1.0,1.0,0.2,0.09090909090909091,False,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,2.0,0.018867924528301886,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0625,1.0,,,,,,,,,,,,
56,1610612760,Gary Payton,Gary Payton,56,SEA,11444.0,191,-48.0,342,338,92.0,116.0,42.0,680,11.0,20.0,1.0,2.0,33.0,37.0,82.0,102.0,392,5.0,10.0,10.0,28.0,20.0,27.0,11.0,61.0,8.0,22.0,33.0,9.0,42.0,3.0,2.0,92.0,0.3783783783783784,0.3888888888888889,0.45121951219512196,0.5,0.44329896907216493,0.45454545454545453,0.4636363636363636,0.45454545454545453,31.21827411167513,0.16666666666666666,0.05161290322580645,0.17857142857142858,0.04945054945054945,0.03333333333333333,0.22448979591836735,0.20618556701030927,0.55,0.7333333333333333,0.36363636363636365,0.3402061855670103,0.18181818181818182,0.5,,0.36082474226804123,0.4520421875,0.4072555555555556,0.09803921568627451,10.21829268292683,0.26900584795321636,29.0,21.0,46.0,3.0,2.0,12.0,2.0,1.0,2.0,0.23076923076923078,0.06451612903225806,0.045454545454545456,0.29896907216494845,0.44775217391304345,4.0,5.0,10.0,16.0,3.0,12.0,2.0,4.0,15.0,16.0,9.0,3.0,6.0,27.0,9.0,3.0,11.0,3.0,2.0,8.0,1.0,10.0,,3.0,1.0,5.0,13.0,,27.0,1.0,12.0,27.0,0.75,0.26666666666666666,0.2857142857142857,0.42857142857142855,0.4375,0.46551724137931033,0.15463917525773196,0.7692307692307693,0.2222222222222222,0.2,0.26666666666666666,0.3448275862068966,0.4,0.48484848484848486,0.5,0.12371134020618557,0.25,0.25,0.6666666666666666,0.20833333333333334,0.8,0.08333333333333333,0.2727272727272727,0.1111111111111111,0.12903225806451613,0.2647058823529412,25.780000000000005,2.0,1.0,5.0,4.0,2.0,2.0,0.037037037037037035,0.06060606060606061,0.041666666666666664,0.09433962264150944,1.0,1.0,10.0,0.12195121951219512,0.25,0.09090909090909091,0.030303030303030304,0.5625,,1.0,0.1,4.0,7.0,1.0,0.5,7.0,4.0,0.13793103448275862,0.19047619047619047,False,,,1.0,,1.0,0.3333333333333333,,,,1.0,3.0,3.0,,,0.030927835051546393,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,0.041666666666666664,1.0,1.0,,,,,,,,,,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,3370.0,56,-20.0,100,100,22.0,30.0,8.0,200,2.0,5.0,1.0,3.0,,7.0,19.0,14.0,121,1.0,3.0,2.0,4.0,2.0,3.0,,7.0,3.0,4.0,7.0,4.0,11.0,,,22.0,0.2857142857142857,0.3333333333333333,0.3684210526315789,0.3333333333333333,0.3684210526315789,0.3333333333333333,0.35,0.3333333333333333,21.62162162162162,0.125,0.07894736842105263,0.14634146341463414,0.0851063829787234,0.08333333333333333,0.26666666666666666,0.2631578947368421,0.4,0.4,0.5,,1.0,0.3333333333333333,,0.2631578947368421,0.41369999999999996,0.6032333333333333,0.14285714285714285,7.110526315789474,0.22,14.0,5.0,10.0,1.0,,16.0,3.0,2.0,3.0,0.2,0.1,,0.7368421052631579,0.40136000000000005,1.0,1.0,5.0,,,,,,,,1.0,,,2.0,,,,,,2.0,,2.0,,2.0,,1.0,4.0,1.0,2.0,,1.0,2.0,,,,0.2,0.2,0.16666666666666666,,0.5,0.2222222222222222,,,0.35714285714285715,0.38461538461538464,,,,,,,0.2,1.0,,,0.05,0.05,0.14285714285714285,,2.0,1.0,1.0,8.0,,2.0,0.1111111111111111,,0.1111111111111111,,,,1.0,0.05263157894736842,,,,,2.0,1.0,0.2,,2.0,1.0,0.3333333333333333,1.0,1.0,0.07142857142857142,0.5,False,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
699,1610612760,Brent Barry,Brent Barry,699,SEA,8467.0,141,-48.0,248,247,65.0,72.0,35.0,495,3.0,5.0,1.0,2.0,5.0,7.0,18.0,36.0,285,1.0,4.0,8.0,8.0,11.0,14.0,4.0,31.0,4.0,12.0,16.0,5.0,21.0,3.0,2.0,65.0,0.5714285714285714,0.6666666666666666,0.3888888888888889,0.25,0.48484848484848486,0.5714285714285714,0.5,0.5714285714285714,14.482758620689655,0.11650485436893204,0.034482758620689655,0.11475409836065574,0.03571428571428571,0.08888888888888889,0.1111111111111111,0.15151515151515152,0.6,0.6,0.6666666666666666,0.15151515151515152,0.2857142857142857,0.5,,0.6060606060606061,0.5094969696969698,0.569075,0.2222222222222222,9.944444444444446,0.2620967741935484,8.0,,6.0,2.0,,12.0,3.0,1.0,4.0,0.2,,,0.24242424242424243,0.5976,,,1.0,3.0,5.0,13.0,5.0,6.0,15.0,4.0,,6.0,,12.0,18.0,,13.0,5.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,,8.0,,4.0,,1.0,12.0,1.0,0.4,0.4,,1.0,1.0,0.45454545454545453,0.5,0.10526315789473684,0.24,0.14285714285714285,0.125,0.2,0.6,0.6,0.3939393939393939,0.38461538461538464,0.38461538461538464,1.0,,,0.8333333333333334,0.38461538461538464,0.029411764705882353,0.05263157894736842,0.3333333333333333,25.046666666666663,2.0,1.0,4.0,3.0,,2.0,0.041666666666666664,,0.047619047619047616,0.047619047619047616,3.0,3.0,3.0,0.16666666666666666,,0.42857142857142855,,0.6666666666666666,,2.0,,,6.0,2.0,0.5,3.0,1.0,0.375,0.08333333333333333,False,,3.0,4.0,,,0.6666666666666666,,,0.6,1.0,2.0,2.0,2.0,,0.06060606060606061,0.5,0.5,1.0,1.0,1.0,2.0,,0.16666666666666666,1.0,,,,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,6159.0,103,-25.0,183,181,51.0,67.0,20.0,364,4.0,7.0,1.0,3.0,7.0,6.0,17.0,36.0,200,1.0,3.0,2.0,10.0,2.0,4.0,1.0,10.0,4.0,8.0,11.0,5.0,16.0,1.0,1.0,51.0,0.8333333333333334,1.0,0.35294117647058826,0.3333333333333333,0.5689655172413793,0.3333333333333333,0.6,0.3333333333333333,16.826923076923077,0.10666666666666667,0.05128205128205128,0.09803921568627451,0.05154639175257732,,0.12,0.2413793103448276,0.5714285714285714,0.8,0.75,0.2413793103448276,1.0,0.3333333333333333,,0.6551724137931034,0.5044758620689656,0.60095,0.05555555555555555,9.376470588235295,0.2786885245901639,3.0,3.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,0.25,0.07142857142857142,0.08333333333333333,0.10344827586206896,0.48775714285714283,,,,2.0,4.0,9.0,2.0,7.0,12.0,3.0,1.0,4.0,2.0,13.0,21.0,,9.0,4.0,,2.0,,2.0,,3.0,2.0,,5.0,1.0,3.0,1.0,1.0,13.0,1.0,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.7857142857142857,0.8125,0.41379310344827586,0.4,0.07407407407407407,0.13333333333333333,,,,0.2857142857142857,0.2857142857142857,0.3103448275862069,0.4444444444444444,0.5,1.0,,,0.2857142857142857,0.4444444444444444,0.034482758620689655,0.058823529411764705,0.3611111111111111,25.166666666666668,2.0,1.0,2.0,5.0,1.0,1.0,0.05263157894736842,0.13333333333333333,0.058823529411764705,0.08571428571428572,,,3.0,0.17647058823529413,0.2857142857142857,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.13333333333333333,False,,1.0,3.0,1.0,1.0,0.75,0.08333333333333333,0.1111111111111111,0.5,3.0,3.0,,,,0.10344827586206896,1.0,1.0,1.0,2.0,2.0,,,0.2857142857142857,1.0,,,,,,,,,,,,
988,1610612760,Randy Livingston,Randy Livingston,988,SEA,3824.0,64,2.0,115,118,46.0,56.0,12.0,233,3.0,3.0,,,2.0,4.0,8.0,12.0,119,,,,8.0,6.0,8.0,2.0,18.0,,3.0,4.0,1.0,5.0,2.0,2.0,46.0,1.0,1.0,0.5,,0.6111111111111112,,0.6666666666666666,,7.692307692307692,0.07317073170731707,,0.06557377049180328,,,0.09523809523809523,0.3333333333333333,1.0,1.0,1.0,0.2222222222222222,,,,0.4444444444444444,0.4944222222222222,,,6.987499999999999,0.4,3.0,2.0,,,,6.0,,,,,,,0.3333333333333333,0.33919999999999995,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.1111111111111111,1.0,0.05,,0.14285714285714285,0.3333333333333333,0.5,,,0.1111111111111111,1.0,1.0,1.0,,,,1.0,0.1111111111111111,0.125,0.16666666666666666,25.1,,,1.0,4.0,,,,,,0.07142857142857142,,,1.0,0.125,,,,,,,1.0,1.0,3.0,,,2.0,2.0,0.3333333333333333,,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333
1738,1610612760,Ansu Sesay,Ansu Sesay,1738,SEA,2413.0,40,16.0,74,74,38.0,39.0,4.0,148,2.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,74,1.0,1.0,3.0,2.0,2.0,3.0,,7.0,,8.0,11.0,1.0,12.0,,,38.0,0.5,1.0,0.4,1.0,0.4,1.0,0.5,1.5,8.974358974358974,0.2,,0.20408163265306123,0.041666666666666664,,0.3125,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,1.0,,0.6,0.52564,,0.6,4.64,0.5135135135135135,1.0,2.0,2.0,1.0,,7.0,3.0,1.0,3.0,0.25,,,0.2,0.50295,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,,2.0,,2.0,,,,,2.0,,1.0,1.0,1.0,2.0,,,,0.5,0.5,0.5,,1.0,0.2222222222222222,0.14285714285714285,,,,,,,,,,0.5,1.0,,,0.2,0.2,0.4,,2.0,1.0,2.0,3.0,,,0.5,,0.5,0.11764705882352941,,,,,,,,,2.0,2.0,,1.0,2.0,2.0,0.6666666666666666,1.0,1.0,,0.3333333333333333,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,1610612760,Olumide Oyedeji,Olumide Oyedeji,2071,SEA,123.0,2,-5.0,3,6,,2.0,,9,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
