EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,PtsAssisted2s,LiveBallTurnovers,BadPassTurnovers,Turnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimAccuracy,AtRimPctAssisted,FTOffRebounds,OffRebounds,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,PenaltyCorner3Frequency,DefThreePtRebounds,FTDefRebounds,DefFTReboundPct,DefThreePtReboundPct,DefCorner3ReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Technical Free Throw Trips,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,849.0,14.0,-19.0,32.0,34.0,28.0,29.0,1.0,66.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,46.0,1.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,28.0,1.0,0.2,0.2,0.14285714285714285,0.14285714285714285,0.25,0.25,0.2857142857142857,0.4,1.0,24.242424242424242,0.14285714285714285,0.125,0.3333333333333333,0.2857142857142857,0.14285714285714285,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.47987142857142856,0.47987142857142856,0.125,0.16666666666666666,1.0,8.66,25.1,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,672.0,11.0,-9.0,25.0,26.0,21.0,22.0,1.0,51.0,1.0,1.0,,,4.0,,,3.0,5.0,,2.0,8.0,32.0,2.0,4.0,,2.0,6.0,4.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,6.0,21.0,1.0,0.6,0.5,0.6,0.5,0.5714285714285714,0.6,,,,30.769230769230766,0.14285714285714285,0.14285714285714285,,0.2,,,,0.8,,0.25,,0.2,0.48094000000000003,0.50315,0.3333333333333333,0.3333333333333333,0.75,15.219999999999999,,0.84,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,849.0,14.0,-19.0,32.0,34.0,28.0,29.0,1.0,66.0,1.0,,1.0,1.0,,,,2.0,2.0,,2.0,6.0,46.0,1.0,1.0,,2.0,4.0,2.0,,,,,,,,1.0,1.0,1.0,,,2.0,2.0,,4.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,9.09090909090909,0.14285714285714285,0.125,,0.5,0.5,1.0,1.0,,,,,0.5,0.48445,0.3582,,,0.6666666666666666,6.35,,0.875,1.0,,,2.0,,,,,1.0,0.5,0.5,,0.3333333333333333,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,849.0,14.0,-19.0,32.0,34.0,28.0,29.0,1.0,66.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,46.0,1.0,2.0,1.0,,2.0,,1.0,,,,,,,2.0,2.0,3.0,,,,,,2.0,28.0,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,12.121212121212121,0.2857142857142857,0.25,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.60915,0.60915,,,1.0,9.8,24.1,0.875,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,1610612751,Donny Marshall,Donny Marshall,681,NJN,786.0,13.0,-19.0,30.0,32.0,26.0,27.0,1.0,62.0,,,1.0,1.0,,3.0,3.0,1.0,1.0,4.0,1.0,3.0,44.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,,,,,,,,,,,,1.0,1.0,1.0,3.0,26.0,,1.0,1.0,0.2,0.2,0.3,0.3,0.8,,,16.129032258064516,,,,,0.2,1.0,1.0,,0.6,,0.6,0.8,0.50387,0.50387,0.2,1.0,1.0,5.5,24.65,0.8666666666666667,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2,0.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,60.0,1.0,,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,,100.0,,,,0.5,,,,,0.5,0.5,0.5,1.0,0.6878,0.6878,,,1.0,,25.6,1.0,1.0,1.0,,2.0,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,177.0,3.0,-10.0,7.0,8.0,7.0,7.0,,15.0,,,,,,,,,,,2.0,2.0,14.0,,,,2.0,2.0,,,,,,,,,,2.0,2.0,,,,2.0,,2.0,7.0,,,,,,1.0,1.0,,,,14.285714285714285,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,24974.0,416.0,-57.0,799.0,800.0,286.0,345.0,104.0,1599.0,41.0,15.0,15.0,34.0,20.0,1.0,1.0,46.0,95.0,1.0,38.0,130.0,801.0,13.0,32.0,1.0,14.0,40.0,36.0,1.0,6.0,16.0,16.0,10.0,6.0,32.0,36.0,46.0,70.0,8.0,5.0,78.0,46.0,22.0,40.0,286.0,13.0,0.4842105263157895,0.40625,0.4791666666666667,0.3939393939393939,0.5603448275862069,0.4878048780487805,0.010416666666666666,0.06315789473684211,0.12195121951219512,15.274725274725276,0.13432835820895522,0.11420612813370473,0.16304347826086957,0.4270833333333333,0.3541666666666667,0.4411764705882353,0.45454545454545453,0.20833333333333334,0.010416666666666666,0.45454545454545453,0.030303030303030304,0.4375,0.46258697916666663,0.45438333333333336,0.19642857142857142,0.1981981981981982,0.3076923076923077,6.852631578947369,25.3,0.3579474342928661,21.0,7.0,10.0,56.0,15.0,4.0,23.0,6.0,4.0,0.6086956521739131,0.7,0.6521739130434783,0.12280701754385964,0.5121951219512195,0.5833333333333334,0.5,0.5,0.7,0.4666666666666667,0.5714285714285714,1.0,24.0,6.0,6.0,16.0,11.0,16.0,8.0,0.029411764705882353,0.5,,,,,5.0,5.0,0.14705882352941177,0.054945054945054944,0.041666666666666664,False,8.0,15.0,13.0,20.0,2.0,28.0,12.0,3.0,20.0,2.0,3.0,2.0,8.0,11.0,42.0,6.0,5.0,5.0,0.65,0.65,0.6666666666666666,0.029411764705882353,0.06825938566552901,0.036585365853658534,0.06133333333333333,0.06097560975609756,0.09090909090909091,0.05970149253731343,0.028985507246376812,0.07692307692307693,0.11290322580645161,0.05970149253731343,0.046511627906976744,0.6,0.75,0.5333333333333333,0.125,0.5078647058823529,0.2153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,38519.0,642.0,-17.0,1244.0,1241.0,326.0,365.0,181.0,2485.0,57.0,12.0,13.0,52.0,48.0,64.0,26.0,60.0,157.0,84.0,35.0,266.0,1293.0,10.0,34.0,34.0,12.0,77.0,34.0,63.0,15.0,33.0,41.0,23.0,6.0,90.0,70.0,101.0,133.0,19.0,11.0,56.0,49.0,21.0,77.0,326.0,8.0,0.3821656050955414,0.29411764705882354,0.47925311203319504,0.47794117647058826,0.5057034220532319,0.4935897435897436,0.34854771784232363,0.09554140127388536,0.14035087719298245,20.3551912568306,0.15555555555555556,0.1551433389544688,0.07692307692307693,0.23651452282157676,0.2157676348547718,0.25,0.2826086956521739,0.1991701244813278,0.26556016597510373,0.17647058823529413,0.38235294117647056,0.5850622406639004,0.5012245833333332,0.5006432835820896,0.08171206225680934,0.12138728323699421,0.2894736842105263,8.583439490445858,25.265476190476193,0.2620578778135048,32.0,9.0,15.0,86.0,21.0,11.0,35.0,5.0,6.0,0.7166666666666667,0.8113207547169812,0.6,0.2222222222222222,0.5614035087719298,0.6530612244897959,0.3125,0.3191489361702128,0.8666666666666667,0.75,0.71875,4.0,32.0,3.0,8.0,9.0,5.0,9.0,7.0,0.08695652173913043,0.7777777777777778,20.0,8.0,0.08298755186721991,0.11764705882352941,22.0,9.0,0.20454545454545456,0.15384615384615385,0.16666666666666666,False,7.0,14.0,12.0,28.0,7.0,37.0,14.0,4.0,24.0,7.0,8.0,5.0,14.0,10.0,28.0,2.0,3.0,3.0,0.42857142857142855,0.4411764705882353,0.4868421052631579,0.11538461538461539,0.047524752475247525,0.029197080291970802,0.04361370716510903,0.0440251572327044,0.05333333333333334,0.04591836734693878,0.02564102564102564,0.05,0.16260162601626016,0.1485148514851485,0.05511811023622047,0.5384615384615384,0.4117647058823529,0.5,0.14285714285714285,0.5157672413793104,0.13909774436090225,9.0,2.0,4.0,28.0,2.0,4.0,11.0,37.0,2.0,6.0,15.0,102.0,9.0,1.0,28.0,1.0,8.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,0.918918918918919,0.44047619047619047,0.3333333333333333,0.4411764705882353,0.4457831325301205,0.011904761904761904,0.020833333333333332,0.015625,0.45,0.45,0.8888888888888888,0.4375,0.4444444444444444,0.9285714285714286,0.058823529411764705,0.11764705882352941,0.5,1.0,0.5,0.4230769230769231,0.4444444444444444,,,,,,,,,,,
