EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,PenaltyPointsPct,PenaltyOffPossPct,Minutes,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LongMidRangeFrequency,Avg2ptShotDistance,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFGM,PtsUnassisted2s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Steals,BadPassSteals,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,on,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,Travels,Technical Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls,BlockedAtRim,DefensiveGoaltends,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Blocked3s,BlockedCorner3,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,HeaveAttempts,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,Defensive 3 Seconds Violations,Clear Path Fouls
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,175.0,1.0,7,7.0,4,14,,,6,,,,,,4,,,,,0.5714285714285714,3.0,7.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,11761.0,-8.0,349,344.0,89,693,7.0,58.0,345,4.0,15.0,9.0,2.0,15.0,89,0.3670886075949367,0.4411764705882353,21.16788321167883,0.25862068965517243,0.25501432664756446,196.0,100.0,50.0,8.0,14.0,,,2.0,4.0,21.0,61.0,1.0,4.0,4.0,4.0,12.0,22.0,5.0,,22.0,24.0,6.0,5.0,8.0,5.0,12.0,,2.0,2.0,2.0,,1.0,0.5238095238095238,0.5238095238095238,0.3442622950819672,0.25,0.3333333333333333,0.34,0.25,0.36666666666666664,0.4,0.75,,0.10638297872340426,0.1286549707602339,0.14285714285714285,,,0.18666666666666668,0.5714285714285714,0.6153846153846154,0.625,,,,0.26666666666666666,0.5,0.37333333333333335,0.4508279999999999,0.409475,0.43517,0.06896551724137931,2.0,3.0,0.03896103896103896,0.047619047619047616,36.0,23.0,28.0,12.0,61.0,0.48,12.945901639344264,2.0,2.0,0.013513513513513514,0.011299435028248588,0.0136986301369863,10.0,20.0,2.0,2.0,,0.2777777777777778,0.29411764705882354,6.0,2.0,17.0,0.13709677419354838,0.14634146341463414,False,3.0,11.0,3.0,3.0,11.0,1.0,3.0,3.0,14.0,1.0,3.0,3.0,6.0,11.0,3.0,3.0,5.0,5.0,4.0,7.0,4.0,1.0,3.0,1.0,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.21428571428571427,0.18666666666666668,0.04918032786885246,0.07142857142857142,0.05555555555555555,0.02564102564102564,0.1590909090909091,0.10256410256410256,0.14666666666666667,0.2727272727272727,0.2727272727272727,0.6,0.04,0.14666666666666667,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.2,0.3333333333333333,0.2727272727272727,25.585714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,9789.0,2.0,290,291.0,89,581,9.0,59.0,291,6.0,26.0,10.0,3.0,26.0,89,0.49137931034482757,0.5434782608695652,22.478386167146972,0.4406779661016949,0.30689655172413793,163.0,117.0,45.0,6.0,11.0,,,1.0,2.0,13.0,37.0,1.0,3.0,5.0,4.0,14.0,8.0,6.0,,17.0,19.0,10.0,8.0,20.0,8.0,15.0,,,,,,3.0,0.3076923076923077,0.3076923076923077,0.35135135135135137,0.3333333333333333,0.2857142857142857,0.46296296296296297,0.625,0.5,0.625,0.5,,0.1875,0.12686567164179105,0.16666666666666666,0.25,,0.2037037037037037,0.5454545454545454,0.6,0.5,,,,0.1,0.5,0.5185185185185185,0.4635972222222222,0.4042875,0.423285,0.0847457627118644,,1.0,0.01818181818181818,0.02631578947368421,22.0,35.0,37.0,12.0,76.0,0.4074074074074074,12.035135135135134,2.0,2.0,0.015748031496062992,0.013422818791946308,,6.0,18.0,7.0,10.0,8.0,0.2727272727272727,0.2857142857142857,4.0,2.0,11.0,0.10784313725490197,0.06060606060606061,False,1.0,4.0,,8.0,17.0,4.0,6.0,8.0,17.0,4.0,6.0,21.0,3.0,17.0,8.0,3.0,2.0,1.0,8.0,15.0,2.0,2.0,1.0,,0.875,0.47058823529411764,0.6666666666666666,0.47058823529411764,0.3148148148148148,0.08108108108108109,0.09090909090909091,0.045454545454545456,0.02857142857142857,0.13513513513513514,0.125,0.07407407407407407,0.25,0.3333333333333333,0.16666666666666666,,0.3148148148148148,0.47058823529411764,0.47058823529411764,0.875,0.3,0.6666666666666666,0.47058823529411764,25.78235294117647,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.03333333333333333,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,5014.0,-4.0,142,141.0,35,283,3.0,27.0,145,3.0,13.0,4.0,,13.0,35,0.5625,0.7222222222222222,17.24137931034483,0.48148148148148145,0.24647887323943662,84.0,45.0,24.0,5.0,7.0,3.0,3.0,3.0,3.0,12.0,22.0,4.0,4.0,9.0,5.0,7.0,18.0,1.0,1.0,10.0,19.0,2.0,1.0,6.0,3.0,9.0,,4.0,2.0,4.0,3.0,1.0,0.75,1.0,0.5454545454545454,1.0,0.7142857142857143,0.5454545454545454,1.0,0.7142857142857143,0.9,0.3333333333333333,1.0,0.058823529411764705,0.15254237288135594,,0.25,0.75,0.3181818181818182,0.7142857142857143,0.8333333333333334,0.4,0.75,1.0,,0.42857142857142855,1.0,0.3181818181818182,0.4274136363636364,0.4996333333333333,0.4423142857142857,0.3333333333333333,1.0,2.0,0.08333333333333333,0.08333333333333333,5.0,2.0,2.0,,4.0,0.22727272727272727,8.927272727272728,8.0,9.0,0.13333333333333333,0.12,0.037037037037037035,3.0,6.0,,4.0,,0.6,0.6,7.0,3.0,8.0,0.19047619047619047,0.26666666666666666,False,4.0,10.0,,,,,,,,,,,,,,1.0,,,,2.0,4.0,1.0,1.0,,,,,,,0.045454545454545456,0.14285714285714285,,0.2777777777777778,0.06666666666666667,0.25,0.45454545454545453,0.4,0.4,1.0,,,,,,,,,,,,,,,1.0,,,,0.13333333333333333,,,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.06666666666666667,0.09090909090909091,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,10261.0,2.0,306,303.0,87,609,15.0,67.0,301,8.0,26.0,16.0,1.0,26.0,87,0.6320754716981132,0.7647058823529411,18.50828729281768,0.3880597014925373,0.28431372549019607,171.0,83.0,42.0,13.0,19.0,3.0,5.0,5.0,7.0,26.0,47.0,3.0,7.0,6.0,9.0,13.0,32.0,8.0,5.0,26.0,39.0,4.0,1.0,14.0,14.0,19.0,1.0,7.0,5.0,8.0,6.0,1.0,0.6153846153846154,0.6666666666666666,0.5531914893617021,0.42857142857142855,0.6923076923076923,0.5531914893617021,0.42857142857142855,0.6923076923076923,0.42857142857142855,0.2857142857142857,0.38461538461538464,0.18604651162790697,0.13548387096774195,0.23333333333333334,0.07692307692307693,0.75,0.40425531914893614,0.6842105263157895,0.7647058823529411,0.5384615384615384,0.7142857142857143,0.6,,0.5384615384615384,0.7142857142857143,0.40425531914893614,0.46883617021276597,0.483825,0.533476923076923,0.08955223880597014,,8.0,0.15384615384615385,0.15384615384615385,13.0,7.0,8.0,6.0,17.0,0.2765957446808511,7.580851063829789,9.0,13.0,0.06923076923076923,0.08441558441558442,0.047619047619047616,7.0,20.0,4.0,10.0,3.0,0.5384615384615384,0.6363636363636364,2.0,,13.0,0.11607142857142858,0.16279069767441862,False,6.0,15.0,,,,,,,,,,,,,,5.0,1.0,1.0,,1.0,2.0,3.0,3.0,3.0,,,,,,0.10638297872340426,0.10526315789473684,0.15384615384615385,0.058823529411764705,0.058823529411764705,0.11428571428571428,0.3191489361702128,0.4,0.42857142857142855,0.8571428571428571,,,,,,,,,,,,,,,1.0,,,0.06666666666666667,0.12121212121212122,,,,4.0,4.0,,2.0,2.0,2.0,2.0,,0.16666666666666666,0.19047619047619047,,0.5,1.0,1.0,,,,,,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,8989.0,1.0,266,266.0,69,532,8.0,46.0,265,2.0,6.0,10.0,,6.0,69,0.4339622641509434,0.21428571428571427,18.575851393188856,0.13043478260869565,0.2593984962406015,150.0,82.0,45.0,9.0,13.0,1.0,1.0,1.0,2.0,16.0,31.0,1.0,4.0,6.0,2.0,8.0,16.0,7.0,,11.0,14.0,6.0,4.0,7.0,6.0,17.0,,3.0,,3.0,1.0,3.0,0.5,0.5333333333333333,0.5161290322580645,0.25,0.25,0.3958333333333333,0.3125,0.15384615384615385,0.3333333333333333,0.8571428571428571,,0.19444444444444445,0.07913669064748201,0.24,0.09090909090909091,0.3333333333333333,0.2708333333333333,0.6923076923076923,0.8181818181818182,0.7777777777777778,0.125,1.0,,0.15384615384615385,0.5,0.625,0.49209680851063825,0.44315999999999994,0.4500125,0.13043478260869565,1.0,5.0,0.09433962264150944,0.1388888888888889,9.0,7.0,11.0,3.0,26.0,0.1875,8.35483870967742,3.0,3.0,0.02654867256637168,0.021739130434782608,0.01818181818181818,3.0,16.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,5.0,2.0,4.0,0.038834951456310676,0.02857142857142857,False,4.0,9.0,4.0,1.0,13.0,,3.0,2.0,17.0,,5.0,3.0,3.0,12.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,,,0.5,0.11764705882352941,,0.125,0.3541666666666667,0.06451612903225806,0.15384615384615385,,0.03125,0.02702702702702703,0.06451612903225806,0.1875,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.08333333333333333,0.2708333333333333,0.07692307692307693,0.07692307692307693,,0.23076923076923078,,0.08333333333333333,26.158823529411762,,3.0,1.0,4.0,,,,0.25,,0.038461538461538464,0.375,,,2.0,,,,1.0,2.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,0.25,0.25,1.0,0.125,1.0,1.0,0.15384615384615385,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,12065.0,-8.0,363,358.0,108,721,17.0,85.0,367,3.0,19.0,28.0,,19.0,108,0.48295454545454547,0.3958333333333333,22.632794457274827,0.2235294117647059,0.2975206611570248,201.0,124.0,55.0,10.0,25.0,3.0,8.0,5.0,11.0,34.0,75.0,7.0,20.0,16.0,8.0,21.0,52.0,5.0,6.0,37.0,53.0,4.0,3.0,10.0,4.0,17.0,2.0,5.0,2.0,5.0,4.0,4.0,0.7647058823529411,0.7878787878787878,0.4533333333333333,0.35,0.38095238095238093,0.4533333333333333,0.35,0.38095238095238093,0.38095238095238093,0.4,0.375,0.1111111111111111,0.18128654970760233,0.09375,0.15384615384615385,0.8,0.3333333333333333,0.4,0.5882352941176471,0.8,0.4,0.375,0.6666666666666666,0.5238095238095238,0.45454545454545453,0.3333333333333333,0.446552,0.45902000000000004,0.46937619047619056,0.18823529411764706,2.0,14.0,0.1590909090909091,0.1590909090909091,27.0,6.0,7.0,,15.0,0.36,9.079999999999998,14.0,16.0,0.08917197452229299,0.08648648648648649,0.09210526315789473,11.0,16.0,2.0,6.0,,0.4074074074074074,0.4230769230769231,2.0,2.0,26.0,0.20634920634920634,0.275,False,13.0,23.0,,,,,,,,,,,,,,9.0,1.0,1.0,,6.0,,1.0,,1.0,,,,,,0.12,0.32,0.037037037037037035,0.13333333333333333,0.2222222222222222,0.12195121951219512,0.30666666666666664,0.5652173913043478,0.5652173913043478,0.9090909090909091,,,,,,,,,,,,,,,,1.0,,,0.027777777777777776,,,,2.0,2.0,1.0,3.0,1.0,3.0,1.0,,0.07142857142857142,0.08333333333333333,0.03125,0.6153846153846154,,,,,,,,,,,,,,,,1.0,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,8353.0,-28.0,239,245.0,79,484,8.0,36.0,262,5.0,13.0,12.0,3.0,13.0,79,0.47368421052631576,0.40625,14.14141414141414,0.3611111111111111,0.3305439330543933,139.0,95.0,42.0,9.0,18.0,5.0,12.0,1.0,7.0,14.0,32.0,6.0,15.0,16.0,4.0,12.0,22.0,5.0,,16.0,32.0,2.0,1.0,4.0,5.0,18.0,2.0,1.0,,1.0,1.0,2.0,0.7857142857142857,0.9166666666666666,0.4375,0.4,0.3333333333333333,0.4375,0.4,0.3333333333333333,0.4444444444444444,0.5,,0.16666666666666666,0.1568627450980392,0.19047619047619047,0.1111111111111111,1.0,0.5625,0.5,0.5625,0.6666666666666666,0.8,0.4166666666666667,0.4,0.5833333333333334,0.14285714285714285,0.5625,0.51005625,0.5456142857142857,0.5391166666666667,0.4444444444444444,4.0,3.0,0.08571428571428572,0.08571428571428572,12.0,6.0,6.0,4.0,12.0,0.375,7.2562500000000005,14.0,16.0,0.12727272727272726,0.11940298507462686,0.06,5.0,6.0,,2.0,1.0,0.4166666666666667,0.4166666666666667,9.0,7.0,11.0,0.1527777777777778,0.041666666666666664,False,,2.0,,,,,,,,,,,,,,2.0,,,,2.0,2.0,1.0,2.0,,,,,,,0.0625,0.1111111111111111,,0.2222222222222222,0.20689655172413793,0.21052631578947367,0.0625,,,1.0,,,,,,,,,,,,,,,,,,,0.125,,,,4.0,2.0,3.0,,2.0,1.0,,,0.08333333333333333,0.09523809523809523,0.2,,,,,,,,,,,,,,,,,,
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,173.0,-14.0,6,10.0,2,16,,,17,,,,,,2,,,25.0,,0.3333333333333333,3.0,5.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,1.0,,,1.0,,,,,,,,,1.0,0.5701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,3260.0,7.0,99,97.0,32,196,4.0,28.0,87,2.0,9.0,4.0,,9.0,32,0.56,0.6428571428571429,24.347826086956523,0.32142857142857145,0.32323232323232326,54.0,34.0,11.0,,3.0,,,,2.0,6.0,18.0,1.0,1.0,4.0,2.0,5.0,8.0,2.0,,5.0,5.0,3.0,3.0,3.0,,4.0,,2.0,,2.0,1.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.4,0.5217391304347826,1.0,0.5833333333333334,1.0,1.0,,0.10526315789473684,0.09803921568627451,,0.4,0.5,0.13043478260869565,,,,,,,0.3333333333333333,,0.34782608695652173,0.44155000000000005,0.3567,0.4487333333333334,0.14285714285714285,2.0,2.0,0.08,0.1,15.0,3.0,3.0,1.0,6.0,0.6521739130434783,15.616666666666665,,,,,,6.0,4.0,,,1.0,0.4,0.4,4.0,2.0,3.0,0.09375,0.07692307692307693,False,,,,4.0,5.0,1.0,1.0,4.0,5.0,1.0,1.0,12.0,,5.0,4.0,,,,1.0,1.0,2.0,,,,1.0,0.8,1.0,0.8,0.21739130434782608,,,,,,0.18181818181818182,,,,0.6666666666666666,,0.21739130434782608,0.8,0.8,1.0,0.16666666666666666,1.0,0.8,26.2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0
