EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Steals,LostBallSteals,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,SecondChanceAtRimFGA,FtPoints,PenaltyFtPoints,OffTwoPtRebounds,OffRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsAssisted3s,BadPassSteals,Clear Path Fouls,BlockedAtRim,BlockedLongMidRange,Assisted3sPct,DefCorner3ReboundPct,Arc3PctAssisted,SecondChanceAtRimFGM,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,DefFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,PtsPutbacks,OffThreePtRebounds,Offensive Fouls,NonShootingFoulsDrawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,LostBallTurnovers,Travels,3SecondViolations,on,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,Technical Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,DefensiveGoaltends,SelfORebPct,Blocked3s,BlockedCorner3,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,2391.0,40,6.0,72,70,17,16,8.0,142,3.0,5.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,6.0,11.0,1.0,6.0,15.0,60,1.0,2.0,2.0,4.0,6.0,1.0,1.0,11.0,6.0,6.0,3.0,5.0,1.0,1.0,5.0,3.0,8.0,3.0,2.0,1.0,2.0,19.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,11.0,17,0.5,0.5,0.16666666666666666,1.0,0.16666666666666666,0.5454545454545454,0.5,0.6666666666666666,0.4411764705882353,0.5,0.7857142857142857,0.4411764705882353,0.5,0.7857142857142857,0.35294117647058826,0.09090909090909091,0.25,24.096385542168676,0.6666666666666666,0.07692307692307693,0.06666666666666667,0.07317073170731707,0.14285714285714285,0.125,0.09090909090909091,0.29411764705882354,0.6,0.6,0.6666666666666666,0.11764705882352941,0.5,0.5,0.23529411764705882,0.5,0.6666666666666666,0.5,0.058823529411764705,0.29411764705882354,0.2,0.2,0.42857142857142855,0.6666666666666666,0.14285714285714285,1.0,0.6470588235294118,0.2,0.5037352941176471,0.41154999999999997,0.49377142857142864,0.13333333333333333,0.7333333333333333,8.445454545454545,25.333333333333332,0.2361111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,1026.0,17,3.0,33,33,18,24,3.0,66,1.0,1.0,1.0,1.0,,,2.0,7.0,,,,,,3.0,8.0,,,6.0,30,,,,2.0,5.0,,,4.0,2.0,4.0,,,,,2.0,1.0,3.0,1.0,,,2.0,7.0,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,3.0,,,2.0,4.0,18,0.3333333333333333,0.3333333333333333,,,,0.375,,0.4,0.375,,0.4,0.375,,0.4,,,,28.94736842105263,0.6666666666666666,0.1,0.16666666666666666,0.125,,,0.2,0.125,1.0,1.0,,,,,0.875,0.2857142857142857,0.2857142857142857,0.5,,,,,0.2,1.0,,,0.125,,0.37429999999999997,,0.36352,,0.6666666666666666,16.0125,,0.5454545454545454,1.0,1.0,2.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,2760.0,46,13.0,83,81,30,28,9.0,164,3.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,,,,,,6.0,10.0,,,18.0,69,,1.0,,2.0,2.0,,,6.0,8.0,4.0,,,,1.0,3.0,,3.0,,2.0,,1.0,6.0,4.0,2.0,6.0,9.0,1.0,,1.0,,1.0,,3.0,4.0,6.0,30,0.6666666666666666,0.6666666666666666,,,,0.6,,1.0,0.6,,1.0,0.6923076923076923,,1.0,,0.1,,14.583333333333334,1.0,0.08,0.23529411764705882,0.14285714285714285,0.2,,0.3333333333333333,0.4,0.75,1.0,0.6666666666666666,0.3,0.6666666666666666,0.6666666666666666,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,1.0,,,0.4,,0.46272,,0.5498000000000001,,0.3333333333333333,8.559999999999999,,0.3614457831325301,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,6.0,2.0,3.0,3.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,0.25,0.08823529411764706,0.075,0.2,0.05,1.0,0.5,1.0,0.3076923076923077,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,3570.0,60,6.0,109,108,36,45,12.0,217,,3.0,,2.0,,,6.0,17.0,,4.0,5.0,1.0,1.0,6.0,20.0,4.0,5.0,28.0,97,1.0,1.0,4.0,2.0,5.0,1.0,1.0,9.0,8.0,4.0,,5.0,4.0,,4.0,,4.0,,2.0,1.0,1.0,8.0,2.0,3.0,5.0,5.0,3.0,,3.0,,3.0,,,4.0,9.0,36,0.6666666666666666,0.6666666666666666,0.8,1.0,0.8,0.3,1.0,0.4,0.48,1.0,0.5833333333333334,0.5185185185185185,1.0,0.6428571428571429,0.2,,,23.80952380952381,1.0,0.08108108108108109,0.09523809523809523,0.08620689655172414,,0.15384615384615385,,0.12,,,,,,,0.68,0.35294117647058826,0.35294117647058826,0.6666666666666666,,0.2,0.8,0.8,0.3333333333333333,,0.16666666666666666,1.0,0.32,0.8,0.435474,0.3567,0.4487333333333334,0.14285714285714285,0.32142857142857145,15.875,26.2,0.3302752293577982,5.0,2.0,1.0,,0.06666666666666667,,4.0,2.0,,,4.0,,2.0,2.0,,2.0,1.0,,,,,,0.5,,,0.07407407407407407,0.09090909090909091,2.0,12.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,2319.0,39,6.0,72,69,26,28,9.0,141,1.0,4.0,,1.0,2.0,2.0,,4.0,,,,,,3.0,10.0,,,12.0,65,2.0,4.0,4.0,,2.0,,,1.0,2.0,4.0,,,,2.0,1.0,,1.0,,,,1.0,2.0,1.0,7.0,9.0,9.0,1.0,1.0,1.0,2.0,3.0,,,3.0,1.0,26,0.3333333333333333,0.3333333333333333,,,,0.3,0.5,,0.3,0.5,,0.4,0.5,0.125,,0.2,0.25,21.176470588235293,0.3333333333333333,0.30434782608695654,0.08333333333333333,0.22857142857142856,,0.3333333333333333,,0.4,0.25,0.3333333333333333,1.0,0.2,1.0,1.0,0.4,,,,,,,,0.5,,,,0.4,,0.43251,0.4499,0.38595,0.3333333333333333,0.08333333333333333,8.370000000000001,,0.3611111111111111,,,,2.0,0.4444444444444444,2.0,6.0,1.0,,,10.0,,5.0,2.0,2.0,2.0,1.0,0.25,,,,,0.5,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,0.25,,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,1418.0,24,,45,44,20,25,4.0,89,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,2.0,4.0,,2.0,4.0,35,,,,1.0,1.0,,1.0,2.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,4.0,1.0,5.0,5.0,,,,,,,1.0,2.0,2.0,20,0.5,0.5,,,,0.5,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,,12.244897959183673,,0.05555555555555555,0.4444444444444444,0.18518518518518517,0.16666666666666666,,0.5,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,0.3333333333333333,,,,0.5,1.0,,,0.5,,0.47173333333333334,,0.53305,,0.5,10.025,23.200000000000003,0.4444444444444444,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,2372.0,40,-3.0,69,72,15,25,10.0,141,2.0,5.0,,2.0,,,,3.0,,,,,,2.0,8.0,,,5.0,73,2.0,4.0,5.0,,2.0,,,1.0,,4.0,,,,,2.0,,2.0,,2.0,,,4.0,3.0,1.0,4.0,10.0,,,,1.0,1.0,,1.0,5.0,1.0,15,,,,,,0.25,0.5,,0.25,0.5,,0.2777777777777778,0.5,0.16666666666666666,,,,11.904761904761905,,0.045454545454545456,0.25,0.11764705882352941,,0.125,0.2222222222222222,0.625,0.4,0.4,,,,,0.375,,,,,,,,1.0,,,,0.625,,0.48642500000000005,0.573525,0.54145,1.0,0.2,6.4125,,0.21739130434782608,2.0,1.0,,,,4.0,1.0,1.0,5.0,6.0,2.0,,,,,,,,0.16666666666666666,0.16666666666666666,0.2727272727272727,0.058823529411764705,,,1.0,,,1.0,,1.0,,,,,0.3333333333333333,,2.0,,,1.0,,0.5,,,,2.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,1199.0,20,,35,34,6,5,3.0,69,1.0,2.0,,,1.0,3.0,,,,,,,,2.0,5.0,,,6.0,30,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,3.0,3.0,4.0,1.0,,,2.0,3.0,,,,2.0,6,1.0,1.0,,,,0.4,,,0.4,,,0.5,,1.0,,,,22.5,0.3333333333333333,0.2727272727272727,,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.4,0.5,0.5,1.0,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.4,,0.42396,,,,0.3333333333333333,7.1,,0.17142857142857143,,,,,0.2,,2.0,2.0,1.0,1.0,2.0,,1.0,,,,,,0.06666666666666667,0.05,0.2,,,1.0,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,310.0,5,-1.0,10,11,4,11,1.0,21,2.0,2.0,1.0,1.0,,,,,,,,,,2.0,2.0,,,4.0,10,1.0,1.0,2.0,1.0,1.0,,,2.0,4.0,,,,,,,,,,,,,,2.0,,2.0,2.0,1.0,,1.0,,1.0,,,1.0,2.0,4,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,27.272727272727273,1.0,,1.0,0.2857142857142857,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,0.5615,0.5559,0.5671,0.5,0.5,,,0.4,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,310.0,5,-1.0,10,11,4,11,1.0,21,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,2.0,2.0,,,5.0,10,,,,2.0,2.0,,,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4,0.5,0.5,,,,1.0,,1.0,1.0,,1.0,0.625,,0.8333333333333334,,,,36.36363636363637,,,,,,,,0.5,1.0,1.0,1.0,,,,0.5,1.0,1.0,,,,,,0.5,1.0,,,0.5,,0.6128,,0.6128,,1.0,8.2,,0.4,,,,,,,1.0,1.0,,,4.0,,2.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
