EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Fg2aBlocked,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,BlocksRecoveredPct,ShortMidRangeFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2A,HeaveAttempts,Fg3aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,FG3APctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,LostBallSteals,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,PenaltyArc3Frequency,SecondChancePointsPct,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,Loose Ball Fouls,OffShortMidRangeReboundPct,PtsAssisted3s,NonShootingFoulsDrawn,Assisted3sPct,Arc3PctAssisted,on,PenaltyCorner3FGA,Corner3Assists,FTDefRebounds,ShortMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,OffAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Corner3PctBlocked
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,665.0,11.0,-10,21.0,21,3.0,42,2.0,2.0,1.0,2.0,3.0,4.0,6.0,30,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,17.391304347826086,0.5,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.579775,8.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,1283.0,21.0,-23,41.0,42,4.0,83,,3.0,2.0,4.0,2.0,8.0,5.0,56,,4.0,2.0,2.0,2.0,,,1.0,,1.0,,,0.25,0.25,0.2777777777777778,28.88888888888889,0.15384615384615385,0.125,0.3333333333333333,,0.14285714285714285,0.375,,,,0.5,0.5,0.5,,0.375,0.4432625,8.850000000000001,7.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,0.25,0.6666666666666666,1.0,1.0,0.125,0.3979,0.1111111111111111,0.1111111111111111,0.4,0.17073170731707318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1610612742,Johnny Newman,Johnny Newman,271,DAL,1345.0,22.0,-25,44.0,44,4.0,88,,,,1.0,,1.0,3.0,61,,,,,,,,,,,,,,0.21428571428571427,0.21428571428571427,14.583333333333334,,,,,,,,,,0.14285714285714285,,,,0.8571428571428571,0.5378,17.2,10.0,15.0,,,,,,,,,,,,5.0,,,,,,,10.0,1.0,,,,,,,,,,,,,0.22727272727272727,4.0,1.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,0.16666666666666666,0.16666666666666666,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.5,0.5,1.0,0.5,0.62535,23.71666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,1271.0,21.0,-22,41.0,41,4.0,82,3.0,3.0,1.0,2.0,5.0,7.0,10.0,55,4.0,6.0,3.0,3.0,5.0,,,,,,0.4,0.4,0.7142857142857143,0.5555555555555556,0.5555555555555556,20.0,0.23076923076923078,0.2,,0.3333333333333333,0.2857142857142857,0.3333333333333333,1.0,1.0,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,0.4856875,7.257142857142858,7.0,12.0,2.0,,2.0,3.0,4.0,,,,,,,,,,,,,4.0,7.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,0.2222222222222222,0.4159,,,0.4,0.17073170731707318,,,,2.0,,2.0,,,1.0,,,1.0,,,3.0,,,0.2222222222222222,,0.2222222222222222,,,,,,39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.08333333333333333,0.1,0.09090909090909091,0.2,0.2,0.5,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,341.0,6.0,-3,14.0,14,2.0,28,1.0,1.0,,,2.0,5.0,5.0,17,,4.0,,,1.0,1.0,,,,,,,0.4,0.3333333333333333,0.4166666666666667,37.5,,,,,,0.16666666666666666,1.0,1.0,,,,,,0.3333333333333333,0.45879999999999993,5.1,9.0,12.0,4.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,,,,3.0,9.0,,1.0,0.5,0.75,,,,,0.6666666666666666,0.6364,0.16666666666666666,0.2,0.6,0.6428571428571429,,,,1.0,,1.0,,,1.0,,,,,,,,,0.16666666666666666,,0.16666666666666666,,,,,0.353,26.1,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,,0.5,0.16666666666666666,,,0.25,0.25,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.4,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,970.0,16.0,-20,31.0,31,2.0,62,,,1.0,1.0,1.0,1.0,2.0,44,,2.0,,1.0,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,15.15151515151515,,0.09090909090909091,,,,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.49505,15.4,2.0,4.0,,,,,,,2.0,2.0,2.0,,1.0,3.0,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,0.06451612903225806,1.0,,,1.0,,2.0,,,1.0,,2.0,2.0,1.0,1.0,4.0,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,,0.3801,24.55,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,420.0,7.0,-10,13.0,14,1.0,27,1.0,1.0,,,1.0,1.0,2.0,19,,2.0,,1.0,2.0,,,,,,,,1.0,1.0,1.0,6.666666666666667,,0.14285714285714285,,,,1.0,1.0,1.0,,,,,,1.0,0.4833,,8.0,13.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,2.0,8.0,,1.0,1.0,1.0,,,,,,0.4833,,,1.0,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.25,,0.16666666666666666,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,1.0,1.0,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,42.0,1.0,-1,1.0,1,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,30.0,,-3,,1,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,305.0,5.0,-7,11.0,9,,20,,,,,,,3.0,15,,,,,,,,,,,,,,0.75,0.5,27.272727272727273,,,,,,,,,,,,,,1.0,0.586725,,3.0,2.0,,,,,,,,,,,1.0,1.0,2.0,,,,,,3.0,,,,,,,,,,,,,,0.2727272727272727,,,1.0,2.0,1.0,2.0,,,2.0,1.0,,,,,,0.5,0.5,1.0,,1.0,0.5,0.5,,0.5,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
