EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefFTReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FG2APctBlocked,AtRimPctBlocked,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangePctAssisted,on,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,AtRimAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,Steals,BadPassSteals,BadPassTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,Arc3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,DefAtRimReboundPct,SecondChanceArc3Frequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallSteals,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Loose Ball Fouls,BlockedLongMidRange,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Travels,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Frequency,OffCorner3ReboundPct
1114,1610612753,Jaren Jackson,Jaren Jackson,1114,ORL,257.0,4.0,1.0,9.0,10.0,6.0,7.0,1.0,19.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,10.0,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1610612753,Patrick Ewing,Patrick Ewing,121,ORL,228.0,4.0,1.0,8.0,9.0,5.0,6.0,1.0,17.0,7.0,1.0,2.0,2.0,,,,,1.0,1.0,5.0,11.11111111111111,,0.5,0.625,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6076,0.6076,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1610612753,Jud Buechler,Jud Buechler,146,ORL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,257.0,4.0,1.0,9.0,10.0,6.0,7.0,1.0,19.0,7.0,,,,,,,,,,6.0,40.0,,,0.6666666666666666,,2.0,,2.0,1.0,4.0,2.0,,3.0,,2.0,,,0.25,,0.25,,0.25,,,,,0.5,,,0.6666666666666666,,0.5,0.52235,0.5557666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.25,0.5,0.25,0.25,1.0,1.0,7.025,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1610612753,Don Reid,Don Reid,690,ORL,140.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,9.0,3.0,,,1.0,,,,,,,1.0,40.0,,,0.25,1.0,1.0,,,1.0,2.0,2.0,,,,2.0,,,0.5,,0.5,,0.5,,,,,0.5,1.0,1.0,,,0.5,0.46595,,,1.0,,,,,,,,,,0.5,,,,4.4,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5503,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,88.0,1.0,-2.0,4.0,4.0,4.0,4.0,,8.0,4.0,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,117.0,2.0,-2.0,5.0,5.0,5.0,5.0,,10.0,4.0,,,,,,,,,,5.0,20.0,,,1.0,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.4161,0.4161,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,17.6,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1610612753,Monty Williams,Monty Williams,42,ORL,167.0,3.0,3.0,5.0,6.0,2.0,3.0,1.0,11.0,3.0,,,,1.0,1.0,1.0,,,,2.0,16.666666666666668,1.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,29.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1610612753,Patrick Ewing,Patrick Ewing,121,ORL,3823.0,64.0,-28.0,119.0,122.0,48.0,54.0,12.0,241.0,146.0,4.0,15.0,20.0,2.0,1.0,2.0,,6.0,11.0,48.0,25.185185185185183,1.0,0.5714285714285714,0.40336134453781514,3.0,11.0,1.0,6.0,7.0,23.0,24.0,2.0,11.0,9.0,8.0,10.0,9.0,0.30434782608695654,0.18181818181818182,0.2916666666666667,0.16666666666666666,0.375,0.3,0.2127659574468085,0.21568627450980393,0.3181818181818182,0.4583333333333333,0.2727272727272727,0.3333333333333333,0.5,0.16666666666666666,0.5,0.48441458333333337,0.49961249999999996,0.375,5.0,2.0,7.0,3.0,3.0,4.0,,9.0,0.13043478260869565,0.18181818181818182,0.20833333333333334,0.2916666666666667,0.2857142857142857,0.2857142857142857,6.243478260869565,1.0,4.0,2.0,7.0,5.0,2.0,3.0,5.0,,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.06521739130434782,0.06779661016949153,0.14285714285714285,,0.5714285714285714,0.25,0.48995999999999995,0.20833333333333334,6.0,0.42857142857142855,0.5,0.5,False,2.0,1.0,1.0,1.0,10.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,7.0,2.0,4.0,3.0,1.0,4.0,3.0,3.0,0.041666666666666664,0.2,0.2,0.25,0.07692307692307693,0.05,0.05263157894736842,0.07692307692307693,0.2,0.25,0.75,0.3333333333333333,0.4,0.5,0.5,0.041666666666666664,0.08333333333333333,0.23333333333333334,0.2413793103448276,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
