EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,PenaltyFtPoints,NonHeaveArc3FGA,ShortMidRangeAssists,NonShootingFoulsDrawn,FG3APct,Arc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,PtsUnassisted3s,PtsPutbacks,Corner3Assists,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,FTOffRebounds,Travels,OffFTReboundPct,PenaltyCorner3Accuracy,SelfOReb,SelfORebPct,3SecondViolations,on,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct
1907,1610612755,Vonteego Cummings,Vonteego Cummings,1907,PHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2264,1610612755,Alvin Jones,Alvin Jones,2264,PHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1723,1610612755,Matt Harpring,Matt Harpring,1723,PHI,984.0,16.0,3.0,31.0,32.0,10.0,1.0,6.0,63.0,2.0,6.0,,2.0,1.0,4.0,,,,3.0,2.0,9.0,1.0,5.0,31.0,,2.0,,,1.0,4.0,2.0,4.0,,1.0,,,,,,1.0,2.0,1.0,3.0,4.0,3.0,7.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,3.0,,1.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,0.2222222222222222,,0.25,0.2222222222222222,,0.25,0.2777777777777778,,0.25,0.1111111111111111,0.16666666666666666,,25.0,1.0,0.42857142857142855,0.15384615384615385,0.3333333333333333,0.2,0.4,0.16666666666666666,0.3333333333333333,,,,,0.5,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.4,1.0,,,,,0.3333333333333333,,,,1.0,,,1.0,0.25,0.6666666666666666,0.5389777777777778,0.5307999999999999,0.6348,0.1111111111111111,0.1111111111111111,,0.4,6.511111111111111,0.3225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2049,1610612755,Speedy Claxton,Speedy Claxton,2049,PHI,1343.0,22.0,-11.0,43.0,44.0,4.0,16.0,7.0,87.0,,1.0,,,,,,,3.0,4.0,3.0,5.0,3.0,9.0,48.0,,,,,,,,2.0,4.0,,3.0,6.0,3.0,,15.0,,1.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,2.0,,,1.0,6.0,,4.0,,2.0,,4.0,1.0,0.3333333333333333,0.3333333333333333,0.6,,,0.6,,,0.6428571428571429,,,,,,16.9811320754717,1.0,,0.0625,,,,0.04,,,0.1111111111111111,,,,,,,0.2,,,,,,,,0.8,0.75,0.75,0.3333333333333333,,,,,,0.2,0.47131999999999996,,,0.2857142857142857,0.2857142857142857,,,13.2,0.09302325581395349,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,False,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,2575.0,43.0,-15.0,81.0,83.0,35.0,24.0,16.0,164.0,,1.0,,,,,1.0,2.0,2.0,6.0,3.0,9.0,,15.0,96.0,1.0,3.0,,2.0,1.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,,1.0,2.0,,1.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,,2.0,2.0,1.0,,,5.0,35.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4411764705882353,0.25,0.5,0.4411764705882353,0.25,0.5,0.2222222222222222,,0.5,21.0,0.5,0.041666666666666664,0.03225806451612903,0.2,,0.08823529411764706,0.023255813953488372,,,0.07692307692307693,,0.125,,,0.25,,0.058823529411764705,,,,0.11764705882352941,0.5,1.0,,0.35294117647058826,0.3333333333333333,0.4,1.0,,,,,,0.5294117647058824,0.46840588235294117,0.3886,0.45382999999999996,,,0.13333333333333333,0.3333333333333333,11.911111111111113,0.43209876543209874,5.0,8.0,,5.0,,,0.47058823529411764,0.29411764705882354,24.65,2.0,3.0,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,9.0,1.0,,,,,,,1.0,1.0,0.375,,0.5,0.375,0.16666666666666666,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,1.0,0.25,,,0.2,1.0,0.2,1.0,,,,,,,,,,,,,0.2,,,,,,1.0,0.1111111111111111,,False,,,,
365,1610612755,Derrick McKey,Derrick McKey,365,PHI,929.0,15.0,-2.0,28.0,29.0,9.0,9.0,5.0,57.0,,,,,,,1.0,1.0,,2.0,1.0,3.0,,2.0,36.0,1.0,1.0,,2.0,,1.0,,2.0,,,,1.0,,,3.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,,,,,,9.0,,1.0,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,,,9.09090909090909,,0.08333333333333333,0.14285714285714285,,,0.06666666666666667,0.1111111111111111,,0.3333333333333333,,,,,0.5,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,0.33653333333333335,0.3944,0.2756,,,1.0,,14.933333333333332,0.32142857142857145,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,False,,,,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,2557.0,43.0,-9.0,81.0,80.0,37.0,14.0,16.0,161.0,5.0,9.0,4.0,7.0,1.0,3.0,,3.0,,,5.0,12.0,3.0,13.0,92.0,4.0,7.0,,8.0,1.0,5.0,5.0,4.0,6.0,2.0,,,,,,3.0,4.0,3.0,9.0,12.0,7.0,19.0,,,,2.0,,2.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,6.0,,2.0,5.0,37.0,,0.4,1.0,0.4166666666666667,0.5714285714285714,0.2,0.4166666666666667,0.5714285714285714,0.2,0.43333333333333335,0.5714285714285714,0.3125,0.16666666666666666,0.2222222222222222,,19.191919191919194,0.5,0.391304347826087,0.13333333333333333,0.3,0.2727272727272727,0.36363636363636365,0.17073170731707318,0.07692307692307693,0.16666666666666666,0.18181818181818182,0.5,0.5714285714285714,0.2727272727272727,0.4,0.375,,0.75,0.5555555555555556,0.7142857142857143,0.4,0.25,,,,,,,,1.0,0.5714285714285714,0.25,0.6,0.3333333333333333,0.75,0.555025,0.5936600000000001,0.49328000000000005,0.14285714285714285,0.14285714285714285,0.6153846153846154,0.38461538461538464,2.75,0.4567901234567901,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,1.0,False,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,1171.0,20.0,-11.0,36.0,37.0,29.0,6.0,8.0,73.0,,,,,,,,2.0,1.0,1.0,1.0,3.0,2.0,4.0,49.0,,,,,1.0,3.0,4.0,2.0,,,2.0,2.0,1.0,1.0,4.0,,,1.0,,1.0,,1.0,1.0,,1.0,3.0,2.0,,1.0,3.0,,2.0,,,,2.0,,,4.0,29.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.4,,0.4,,,,17.77777777777778,1.0,,,0.5,,0.09090909090909091,,,,,,,,,,1.0,,,,,0.5,,,,0.25,1.0,1.0,1.0,,,,,,0.25,0.443975,,0.443975,,,,1.0,11.533333333333333,0.8055555555555556,1.0,1.0,2.0,1.0,,1.0,0.25,0.25,25.9,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
916,1610612755,Corie Blount,Corie Blount,916,PHI,2115.0,35.0,-26.0,66.0,66.0,31.0,21.0,12.0,132.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,2.0,3.0,5.0,87.0,,,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,1.0,,,2.0,1.0,5.0,,1.0,1.0,6.0,7.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,2.0,1.0,4.0,,1.0,3.0,31.0,,1.0,1.0,0.5,,1.0,0.5,,1.0,0.625,0.5,0.75,,,,7.5,0.5,0.058823529411764705,0.21739130434782608,,0.1,0.041666666666666664,0.18181818181818182,0.14285714285714285,0.6666666666666666,0.15384615384615385,,,0.125,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,1.0,1.0,0.5,0.4868,,0.5856,0.3333333333333333,0.3333333333333333,0.2,0.6,7.9,0.4696969696969697,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,2081.0,35.0,-7.0,65.0,65.0,36.0,15.0,13.0,130.0,4.0,7.0,,,2.0,4.0,2.0,2.0,2.0,6.0,8.0,15.0,9.0,34.0,74.0,,,,3.0,6.0,10.0,17.0,2.0,14.0,,4.0,4.0,2.0,2.0,8.0,,,,1.0,1.0,,1.0,4.0,1.0,3.0,1.0,1.0,,,1.0,,,1.0,2.0,,11.0,1.0,2.0,17.0,36.0,,0.125,0.125,0.5333333333333333,,0.6,0.5434782608695652,0.75,0.5769230769230769,0.6153846153846154,0.75,0.6071428571428571,,,,32.926829268292686,1.0,0.05263157894736842,,,,0.03571428571428571,,,,,,,0.1111111111111111,,,,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.25,0.08695652173913043,1.0,1.0,,0.2608695652173913,0.3333333333333333,0.3333333333333333,,,,,0.3076923076923077,0.5,0.6521739130434783,0.4658913043478261,0.56715,0.45427692307692313,0.12,0.125,0.08823529411764706,0.5,8.893333333333334,0.5538461538461539,7.0,8.0,2.0,7.0,,1.0,0.34782608695652173,0.30434782608695654,26.0375,,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,,,,,,,3.0,0.3333333333333333,0.375,0.5,0.3333333333333333,0.375,,,,0.043478260869565216,,,,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,1.0,1.0,0.23076923076923078,0.3333333333333333,0.42857142857142855,,6.0,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,0.5,0.1111111111111111
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,235.0,4.0,-6.0,7.0,7.0,2.0,7.0,1.0,14.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,11.0,1.0,1.0,,2.0,,,,,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,,,33.333333333333336,,,0.3333333333333333,,,,0.2,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,0.5334833333333333,0.5659,,,,1.0,,1.5,0.2857142857142857,1.0,2.0,,1.0,,,0.6666666666666666,0.3333333333333333,24.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,False,,,,
2264,1610612755,Alvin Jones,Alvin Jones,2264,PHI,235.0,4.0,-6.0,7.0,7.0,2.0,7.0,1.0,14.0,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,11.11111111111111,1.0,0.5,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
