EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,OffensiveGoaltends,on,HeaveAttempts
133,1610612766,David Wesley,David Wesley,133,CHH,15590.0,260.0,10.0,504,500.0,199,184.0,76.0,1004,14.0,18.0,2.0,3.0,4.0,4.0,1.0,5.0,13.0,41.0,1.0,7.0,1.0,1.0,12.0,25.0,1.0,3.0,7.0,13.0,28.0,64.0,13.0,32.0,10.0,105.0,507.0,5.0,9.0,1.0,4.0,3.0,16.0,7.0,16.0,7.0,14.0,5.0,40.0,36.0,20.0,33.0,6.0,25.0,12.0,2.0,19.0,6.0,25.0,5.0,1.0,7.0,5.0,7.0,56.0,2.0,4.0,5.0,9.0,2.0,11.0,5.0,3.0,2.0,7.0,4.0,8.0,3.0,3.0,1.0,15.0,3.0,10.0,3.0,21.0,1.0,4.0,11.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,40.0,199,8.0,0.6428571428571429,0.6428571428571429,0.8461538461538461,0.40625,0.25,0.5,0.40625,0.4375,0.5555555555555556,0.4375,0.4947916666666667,0.5,0.5833333333333334,0.5148514851485149,0.5357142857142857,0.6060606060606061,0.3333333333333333,0.03125,0.1111111111111111,19.49579831932773,0.4666666666666667,0.027777777777777776,0.010050251256281407,0.0625,0.036885245901639344,0.008064516129032258,0.0136986301369863,0.0136986301369863,0.031746031746031744,0.046511627906976744,0.013513513513513514,0.06896551724137931,1.0,0.1875,0.7777777777777778,0.875,0.5714285714285714,0.052083333333333336,0.2,0.2,1.0,0.4270833333333333,0.3170731707317073,0.3170731707317073,0.6923076923076923,0.07291666666666667,0.14285714285714285,0.14285714285714285,1.0,0.2604166666666667,0.48,0.48,0.8333333333333334,0.23076923076923078,0.6666666666666666,0.07692307692307693,0.23076923076923078,0.3333333333333333,1.0,0.13333333333333333,1.0,0.03333333333333333,0.43333333333333335,0.5384615384615384,0.5208333333333334,0.48,0.4938416666666667,0.47304545454545455,0.47646333333333335,0.04,0.058823529411764705,0.1523809523809524,0.38095238095238093,12.3671875,25.046875,0.3948412698412698,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,13173.0,220.0,-19.0,417,421.0,162,129.0,67.0,838,11.0,25.0,4.0,9.0,3.0,9.0,2.0,8.0,7.0,14.0,,,,,,,,,,,20.0,47.0,,,20.0,60.0,436.0,6.0,13.0,,,9.0,21.0,6.0,16.0,,,10.0,22.0,26.0,14.0,,,,,3.0,7.0,2.0,9.0,2.0,,2.0,2.0,3.0,20.0,12.0,8.0,25.0,40.0,19.0,59.0,4.0,2.0,2.0,,,6.0,,,,6.0,1.0,4.0,11.0,27.0,2.0,2.0,25.0,1.0,11.0,1.0,7.0,6.0,7.0,5.0,22.0,162,7.0,0.65,0.8125,,,,,,0.425531914893617,0.46153846153846156,0.375,0.425531914893617,0.46153846153846156,0.375,0.5086206896551724,0.5833333333333334,0.5,,0.06382978723404255,0.12,12.955465587044534,,0.16778523489932887,0.06779661016949153,0.17391304347826086,0.16923076923076924,0.0779816513761468,0.0967741935483871,0.014084507042253521,0.17307692307692307,0.18181818181818182,0.15625,0.1951219512195122,0.7142857142857143,0.5319148936170213,0.44,0.5,0.6363636363636364,0.1702127659574468,0.25,0.25,0.5,0.2978723404255319,0.5,0.5,0.7142857142857143,,,,,,,,,0.6923076923076923,0.4444444444444444,,,,,0.5625,0.3333333333333333,,,,0.5319148936170213,,0.49904468085106385,0.5318,0.48166875,0.19298245614035087,0.19298245614035087,0.35,0.36666666666666664,6.929787234042553,,0.38848920863309355,8.0,5.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5384615384615384,0.14285714285714285,0.12195121951219512,0.11363636363636363,0.12903225806451613,0.1,0.08333333333333333,,,,,,,,,,True,
1714,1610612766,Robert Traylor,Robert Traylor,1714,CHH,1422.0,24.0,-12.0,45,45.0,22,19.0,8.0,90,1.0,3.0,,1.0,1.0,2.0,1.0,2.0,,2.0,,,,,,1.0,,,,1.0,2.0,7.0,,1.0,1.0,5.0,49.0,,1.0,,,,,2.0,3.0,,1.0,1.0,5.0,4.0,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,3.0,1.0,4.0,2.0,6.0,1.0,1.0,,1.0,,2.0,,1.0,,3.0,,1.0,,6.0,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,5.0,22,2.0,1.0,1.0,,,,,,0.2857142857142857,,0.6666666666666666,0.25,,0.5,0.2777777777777778,,0.5,0.125,0.14285714285714285,0.3333333333333333,20.33898305084746,0.3333333333333333,0.07692307692307693,0.041666666666666664,0.3333333333333333,0.18181818181818182,0.06666666666666667,,0.1,0.125,,,0.375,,0.375,0.3333333333333333,0.5,1.0,0.25,0.5,0.5,1.0,0.25,,,,,,,,0.125,,,,1.0,,,,,,0.5,0.5,,0.25,,0.5,,0.47866875,,0.5104375,0.1111111111111111,0.125,,1.0,7.2,24.8,0.4888888888888889,,1.0,,,,,,,1.0,,,,0.16666666666666666,,0.2,,,,,,,,,,,,True,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,15931.0,266.0,6.0,506,510.0,185,169.0,77.0,1016,26.0,51.0,3.0,7.0,9.0,16.0,6.0,19.0,4.0,24.0,1.0,5.0,1.0,2.0,8.0,35.0,,1.0,5.0,17.0,36.0,94.0,9.0,40.0,26.0,125.0,510.0,3.0,10.0,,2.0,,6.0,14.0,32.0,5.0,19.0,18.0,61.0,12.0,60.0,21.0,6.0,35.0,8.0,7.0,37.0,8.0,45.0,7.0,1.0,19.0,6.0,12.0,98.0,6.0,10.0,21.0,32.0,8.0,40.0,26.0,14.0,12.0,13.0,12.0,6.0,1.0,1.0,,19.0,,12.0,8.0,24.0,2.0,2.0,46.0,,16.0,8.0,1.0,1.0,1.0,1.0,61.0,185,6.0,0.16666666666666666,0.17647058823529413,0.7777777777777778,0.225,,0.2631578947368421,0.225,0.3829787234042553,0.3,0.4375,0.3694029850746269,0.25,0.4215686274509804,0.40064102564102566,0.25,0.4621212121212121,0.29850746268656714,0.07446808510638298,0.09803921568627451,29.26421404682274,0.6842105263157895,0.1111111111111111,0.029411764705882353,0.15625,0.1225296442687747,0.03137254901960784,0.05714285714285714,,0.07462686567164178,0.1111111111111111,0.14285714285714285,0.1206896551724138,1.0,0.3805970149253731,0.5098039215686274,0.5652173913043478,0.19230769230769232,0.1417910447761194,0.3157894736842105,0.3333333333333333,,0.1791044776119403,0.16666666666666666,0.17391304347826086,0.25,0.03731343283582089,0.2,0.2,1.0,0.26119402985074625,0.22857142857142856,0.22857142857142856,0.75,0.5833333333333334,0.42857142857142855,0.08333333333333333,0.08333333333333333,,,0.3137254901960784,0.5625,0.0392156862745098,0.3333333333333333,0.29411764705882354,0.6791044776119403,0.22857142857142856,0.49262388059701495,0.50345,0.46310980392156864,0.10810810810810811,0.14814814814814814,0.048,0.488,6.6053191489361724,26.082499999999992,0.36561264822134387,4.0,2.0,,1.0,,3.0,2.0,,,,0.05555555555555555,,0.0392156862745098,0.03636363636363636,0.05128205128205128,,,1.0,0.05263157894736842,0.041666666666666664,0.5,0.3333333333333333,,,,,True,
248,1610612766,George Lynch,George Lynch,248,CHH,17199.0,287.0,-9.0,553,551.0,220,201.0,85.0,1104,13.0,26.0,8.0,13.0,5.0,6.0,7.0,11.0,7.0,16.0,1.0,3.0,,2.0,1.0,3.0,,,1.0,2.0,27.0,53.0,2.0,6.0,9.0,69.0,562.0,10.0,18.0,,,4.0,24.0,8.0,11.0,2.0,4.0,5.0,27.0,28.0,26.0,6.0,,3.0,1.0,5.0,14.0,,14.0,,,6.0,2.0,6.0,28.0,24.0,9.0,31.0,44.0,32.0,76.0,10.0,5.0,5.0,5.0,2.0,5.0,1.0,3.0,,10.0,,5.0,14.0,26.0,,1.0,13.0,,3.0,4.0,6.0,4.0,6.0,4.0,27.0,220,3.0,0.5185185185185185,0.7,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.5094339622641509,0.5555555555555556,0.7272727272727273,0.5084745762711864,0.5555555555555556,0.7333333333333333,0.5307692307692308,0.6,0.7105263157894737,0.1016949152542373,0.09433962264150944,0.15384615384615385,11.46788990825688,0.5,0.15422885572139303,0.1085972850678733,0.13432835820895522,0.14925373134328357,0.11636363636363636,0.10666666666666667,0.12941176470588237,0.1267605633802817,0.14,0.1875,0.14754098360655737,0.6666666666666666,0.4406779661016949,0.5,0.5909090909090909,0.38461538461538464,0.1864406779661017,0.6363636363636364,0.7,0.42857142857142855,0.2711864406779661,0.4375,0.4375,0.8571428571428571,0.05084745762711865,0.3333333333333333,0.3333333333333333,1.0,0.05084745762711865,0.3333333333333333,0.3333333333333333,1.0,0.7222222222222222,0.6153846153846154,,,,,0.4,0.8333333333333334,0.13333333333333333,0.13333333333333333,0.5,0.5423728813559322,0.3333333333333333,0.4970974576271187,0.5236214285714286,0.5078033333333333,0.04918032786885246,0.05454545454545454,0.34782608695652173,0.391304347826087,7.366037735849056,24.45,0.39783001808318263,14.0,8.0,,4.0,,2.0,1.0,1.0,,,0.19047619047619047,,0.14814814814814814,0.08196721311475409,0.14634146341463414,0.15384615384615385,,,0.09090909090909091,,,0.125,1.0,1.0,0.5,,True,
278,1610612766,Stacey Augmon,Stacey Augmon,278,CHH,3059.0,51.0,-24.0,101,102.0,59,56.0,19.0,203,2.0,3.0,,1.0,1.0,2.0,1.0,4.0,2.0,8.0,,,,,,,,,,,5.0,15.0,,,7.0,17.0,113.0,1.0,3.0,,,1.0,3.0,2.0,10.0,,,5.0,9.0,8.0,2.0,,,,,3.0,4.0,1.0,5.0,,1.0,2.0,,2.0,11.0,2.0,1.0,10.0,11.0,2.0,13.0,4.0,2.0,2.0,2.0,1.0,3.0,,1.0,,5.0,,3.0,3.0,9.0,1.0,2.0,9.0,,3.0,2.0,1.0,1.0,1.0,,9.0,59,3.0,0.8,0.8,,,,,,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,0.4473684210526316,0.375,0.34615384615384615,,0.2,0.3333333333333333,19.672131147540984,0.4,0.2777777777777778,0.05263157894736842,0.14285714285714285,0.2558139534883721,0.043478260869565216,0.14285714285714285,0.0625,0.3333333333333333,0.23076923076923078,0.2727272727272727,0.14285714285714285,,0.2,0.6666666666666666,1.0,0.5,0.26666666666666666,0.25,0.3333333333333333,1.0,0.5333333333333333,0.25,0.2857142857142857,1.0,,,,,,,,,0.3333333333333333,,,,,,0.2,0.5,,,,0.2,,0.40639999999999993,0.43435,0.4163499999999999,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.5294117647058824,11.399999999999999,,0.5841584158415841,,,,,,,1.0,,,,,,,,,,,,0.25,0.125,,,,,,,True,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,3426.0,57.0,7.0,117,112.0,58,70.0,16.0,229,8.0,11.0,3.0,4.0,3.0,6.0,2.0,8.0,1.0,4.0,,1.0,,1.0,,,,,,,11.0,23.0,,1.0,10.0,32.0,111.0,3.0,4.0,,,1.0,7.0,3.0,9.0,,1.0,6.0,12.0,12.0,10.0,,,,,2.0,1.0,,1.0,,,,1.0,,2.0,3.0,1.0,3.0,4.0,4.0,8.0,2.0,,2.0,3.0,3.0,,,,,3.0,,1.0,3.0,8.0,2.0,,11.0,,4.0,2.0,,,,,12.0,58,3.0,0.5454545454545454,0.6666666666666666,,,,,,0.4782608695652174,0.75,0.3333333333333333,0.4583333333333333,0.75,0.3,0.5517241379310345,0.7,0.46153846153846156,0.041666666666666664,0.08695652173913043,0.09090909090909091,23.52941176470588,1.0,0.06382978723404255,0.08108108108108109,0.058823529411764705,0.0625,0.0851063829787234,0.1111111111111111,0.08333333333333333,,0.05555555555555555,0.13333333333333333,0.058823529411764705,,0.4583333333333333,0.7272727272727273,0.8,0.625,0.3333333333333333,0.25,0.2857142857142857,,0.16666666666666666,0.25,0.25,1.0,0.041666666666666664,,,,,,,,1.0,0.75,,,,,0.6,0.5,0.1,,,0.5,,0.47479999999999994,0.5745,0.47926,0.14814814814814814,0.15384615384615385,0.21875,0.375,6.378260869565217,25.0,0.49572649572649574,4.0,1.0,,,,,1.0,,,,,,0.1,0.0625,0.125,,,,0.125,,,0.3333333333333333,,,,,True,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,5329.0,89.0,1.0,179,175.0,127,99.0,31.0,354,7.0,10.0,2.0,4.0,3.0,4.0,4.0,8.0,,,,,,,,,,,,,11.0,18.0,,,29.0,51.0,182.0,3.0,5.0,,,10.0,16.0,5.0,9.0,,,24.0,34.0,12.0,10.0,,,,,2.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,5.0,3.0,7.0,13.0,8.0,21.0,,,,3.0,,8.0,,3.0,1.0,11.0,1.0,5.0,4.0,19.0,2.0,5.0,40.0,,6.0,15.0,10.0,6.0,10.0,8.0,34.0,127,7.0,0.5454545454545454,0.6,,,,,,0.6111111111111112,0.6,0.5555555555555556,0.6111111111111112,0.6,0.5555555555555556,0.6538461538461539,0.7272727272727273,0.68,,0.1111111111111111,,22.641509433962263,0.2727272727272727,0.11475409836065574,0.09090909090909091,0.15789473684210525,0.125,0.11267605633802817,0.11764705882352941,,0.2,0.058823529411764705,0.08333333333333333,0.17647058823529413,0.8,0.5555555555555556,0.7,0.7,0.7142857142857143,0.4444444444444444,0.5,0.6666666666666666,0.25,,,,,,,,,,,,,0.8,0.5,,,,,0.4444444444444444,0.75,,,,0.5555555555555556,,0.48631666666666656,0.5119666666666667,0.4544888888888889,0.25,0.25,0.3137254901960784,0.6666666666666666,3.4333333333333336,,0.7094972067039106,2.0,3.0,,3.0,,,,4.0,1.0,1.0,0.375,,0.1875,0.17647058823529413,,0.6,,,0.25,,,,,,,1.0,True,
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,10824.0,180.0,-5.0,341,339.0,66,78.0,46.0,680,8.0,18.0,1.0,4.0,1.0,1.0,14.0,34.0,13.0,24.0,,,,,,1.0,,,,,35.0,76.0,,1.0,19.0,89.0,340.0,2.0,5.0,,,2.0,6.0,7.0,11.0,,,2.0,16.0,46.0,24.0,,,1.0,,6.0,7.0,1.0,8.0,1.0,,3.0,1.0,3.0,17.0,6.0,4.0,26.0,33.0,7.0,40.0,5.0,3.0,2.0,5.0,3.0,9.0,1.0,2.0,3.0,14.0,1.0,3.0,8.0,19.0,,4.0,28.0,,14.0,1.0,17.0,12.0,17.0,7.0,16.0,66,1.0,0.6571428571428571,0.696969696969697,,,,,,0.4605263157894737,0.4,0.6363636363636364,0.45454545454545453,0.4,0.6363636363636364,0.49444444444444446,0.5,0.6666666666666666,0.012987012987012988,0.07894736842105263,0.2222222222222222,26.13065326633166,0.35714285714285715,0.20155038759689922,0.04,0.09523809523809523,0.17543859649122806,0.03783783783783784,0.057692307692307696,0.034482758620689655,0.22916666666666666,0.06666666666666667,0.2549019607843137,0.07894736842105263,0.4117647058823529,0.23376623376623376,0.4444444444444444,0.5714285714285714,0.375,0.44155844155844154,0.4117647058823529,0.4375,0.6428571428571429,0.3116883116883117,0.5416666666666666,0.5416666666666666,0.8461538461538461,,,,,0.012987012987012988,,,,0.8,0.25,,,,,0.09090909090909091,1.0,,,,0.24675324675324675,,0.42738506493506495,0.5676599999999999,0.40489090909090913,0.15730337078651685,0.1590909090909091,0.06741573033707865,0.1797752808988764,9.139473684210525,26.2,0.1935483870967742,4.0,1.0,,3.0,2.0,1.0,2.0,4.0,,,0.2727272727272727,,0.02857142857142857,0.025,0.037037037037037035,,0.05555555555555555,2.0,0.058823529411764705,,0.25,,,1.0,,,True,
1724,1610612766,Bryce Drew,Bryce Drew,1724,CHH,21.0,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
