EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGA,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,Corner3PctBlocked,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,BlockedCorner3
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,667.0,11,-10,22,23,9,14.0,2.0,45,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,2.0,6.0,28.0,,,,,,2.0,2.0,,,2.0,6.0,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,3,,,2.0,,1.0,,,,,,,,,,6.0,9,3.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,12.5,,,,,,,0.16666666666666666,,0.07142857142857142,,,,0.25,,,,,,,,,0.5,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,0.5,1.0,,,0.5,,0.32555,,0.32555,0.3333333333333333,0.3333333333333333,,1.0,5.85,,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,11453.0,191,-6,378,381,122,137.0,58.0,759,13.0,25.0,2.0,3.0,2.0,6.0,7.0,11.0,9.0,18.0,22.0,2.0,6.0,1.0,,3.0,29.0,54.0,10.0,28.0,15.0,103.0,383.0,5.0,10.0,6.0,1.0,14.0,5.0,11.0,3.0,9.0,5.0,24.0,18.0,40.0,27.0,3.0,4.0,6.0,2.0,6.0,9.0,5.0,14.0,4.0,1.0,4.0,2.0,3.0,33.0,1.0,6.0,,6.0,11.0,1.0,18.0,7.0,25.0,,9.0,7.0,2.0,3.0,,1.0,3.0,,2.0,1.0,6.0,,2.0,5.0,16,2.0,1.0,19.0,6.0,9.0,2.0,2.0,1.0,1.0,3.0,3.0,,,,24.0,122,4.0,0.3103448275862069,0.3333333333333333,0.9,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.5370370370370371,0.5,0.45454545454545453,0.5365853658536586,0.40625,0.475,0.5852272727272727,0.4375,0.5217391304347826,0.34146341463414637,0.1111111111111111,0.2,0.09090909090909091,,20.75055187637969,0.5,0.058823529411764705,,0.08270676691729323,0.04081632653061224,0.12,0.017857142857142856,0.09289617486338798,0.034482758620689655,0.06382978723404255,0.047619047619047616,0.017241379310344827,0.027777777777777776,,0.0625,0.0625,0.13513513513513514,0.15,,,1.0,0.3048780487804878,0.52,0.65,0.38461538461538464,0.13414634146341464,0.6363636363636364,0.7,0.14285714285714285,0.21951219512195122,0.5,0.5,0.3333333333333333,0.2682926829268293,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,0.1875,0.6666666666666666,,0.0625,0.3,0.3333333333333333,0.15,,0.6463414634146342,0.3333333333333333,0.5262439024390243,0.49153749999999996,0.5056499999999999,0.11627906976744186,0.15789473684210525,0.13592233009708737,0.23300970873786409,8.144444444444444,23.67142857142857,0.32275132275132273,8.0,6.0,,0.36363636363636365,0.36363636363636365,0.875,0.3,3.0,,1.0,0.16666666666666666,,,0.5,,,,,5.0,,0.3125,1.0,1.0,False,1.0,1.0,1.0,0.2,1.0,0.034482758620689655,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,10773.0,180,-6,370,369,157,167.0,52.0,739,11.0,19.0,1.0,1.0,5.0,10.0,4.0,7.0,13.0,32.0,4.0,6.0,18.0,3.0,2.0,7.0,28.0,58.0,8.0,22.0,20.0,100.0,409.0,3.0,4.0,4.0,,6.0,9.0,19.0,2.0,8.0,9.0,33.0,24.0,32.0,21.0,3.0,,18.0,6.0,2.0,19.0,7.0,26.0,3.0,4.0,9.0,1.0,9.0,59.0,1.0,2.0,,3.0,8.0,1.0,12.0,3.0,15.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,5.0,,3.0,1.0,10.0,,6.0,5.0,12,,2.0,22.0,1.0,7.0,4.0,1.0,,,1.0,1.0,,,,33.0,157,3.0,0.42857142857142855,0.42857142857142855,0.875,0.36363636363636365,0.25,0.36363636363636365,0.4827586206896552,0.75,0.47368421052631576,0.5,0.375,0.4444444444444444,0.5555555555555556,0.375,0.515625,0.275,0.034482758620689655,0.10526315789473684,,,22.935779816513758,0.5,0.07142857142857142,,0.06451612903225806,0.015748031496062992,0.061224489795918366,0.02127659574468085,0.06358381502890173,0.017241379310344827,0.022727272727272728,,0.020833333333333332,0.03571428571428571,,0.05555555555555555,0.07142857142857142,0.0625,0.05,0.1111111111111111,0.023809523809523808,1.0,0.2375,0.5789473684210527,0.6470588235294118,0.2727272727272727,0.0875,0.5714285714285714,0.5714285714285714,0.5,0.4,0.40625,0.40625,0.5384615384615384,0.05,0.225,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.125,1.0,1.0,0.375,0.37037037037037035,0.5,0.25925925925925924,0.2857142857142857,0.5125,0.3333333333333333,0.468455625,0.5029833333333333,0.48854999999999993,0.08139534883720931,0.109375,0.06,0.33,11.289655172413795,25.05454545454545,0.4243243243243243,2.0,1.0,,0.5,0.5,1.0,0.037037037037037035,,,,,,,,,1.0,,,1.0,,0.125,,,False,,,,,,,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,12750.0,212,-15,432,432,142,157.0,53.0,864,16.0,28.0,4.0,10.0,5.0,8.0,5.0,26.0,19.0,36.0,1.0,,2.0,,,1.0,40.0,90.0,,3.0,19.0,99.0,455.0,4.0,14.0,,1.0,9.0,13.0,23.0,,1.0,9.0,35.0,52.0,28.0,,,8.0,2.0,,6.0,20.0,5.0,25.0,3.0,2.0,10.0,3.0,7.0,55.0,2.0,12.0,2.0,9.0,24.0,5.0,38.0,16.0,54.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,12.0,2.0,1.0,1.0,14.0,2.0,6.0,7.0,19,1.0,6.0,30.0,,12.0,3.0,5.0,2.0,3.0,6.0,3.0,1.0,1.0,,35.0,142,1.0,0.65,0.7222222222222222,,,,,0.4444444444444444,0.2857142857142857,0.5652173913043478,0.43010752688172044,0.2857142857142857,0.5416666666666666,0.4583333333333333,0.3,0.546875,0.03225806451612903,0.06666666666666667,0.17857142857142858,0.038461538461538464,,24.596774193548388,0.14285714285714285,0.25,0.10526315789473684,0.1643835616438356,0.08333333333333333,0.17647058823529413,0.034482758620689655,0.16751269035532995,0.06930693069306931,0.1111111111111111,0.05,0.0847457627118644,0.02857142857142857,0.043478260869565216,0.13157894736842105,0.20634920634920634,0.13333333333333333,0.16666666666666666,0.2222222222222222,0.08695652173913043,0.5,0.3010752688172043,0.5714285714285714,0.6956521739130435,0.5625,0.27956989247311825,0.19230769230769232,0.2,0.6,0.3870967741935484,0.5277777777777778,0.5277777777777778,0.7368421052631579,0.010752688172043012,0.021505376344086023,,,,0.7142857142857143,0.4,,,0.3333333333333333,0.625,0.041666666666666664,,0.3333333333333333,,0.44834731182795706,0.4822166666666667,0.4369937499999999,0.11428571428571428,0.11764705882352941,0.09090909090909091,0.35353535353535354,9.372222222222222,24.53333333333333,0.3287037037037037,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,False,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,10206.0,170,-5,353,354,144,165.0,42.0,707,5.0,6.0,,1.0,2.0,2.0,,2.0,1.0,5.0,2.0,,10.0,1.0,,5.0,6.0,13.0,1.0,12.0,23.0,38.0,355.0,,1.0,2.0,4.0,7.0,2.0,4.0,,6.0,20.0,24.0,6.0,6.0,3.0,,,8.0,,1.0,14.0,2.0,16.0,,2.0,7.0,2.0,5.0,34.0,3.0,4.0,,5.0,11.0,1.0,17.0,7.0,24.0,1.0,8.0,4.0,4.0,8.0,2.0,7.0,6.0,1.0,1.0,,14.0,1.0,4.0,6.0,22,1.0,3.0,30.0,1.0,5.0,10.0,,,,2.0,2.0,,,,24.0,144,4.0,0.5,0.5,1.0,0.08333333333333333,,0.1,0.46153846153846156,,0.5,0.3,0.5,0.2,0.47435897435897434,0.5833333333333334,0.5217391304347826,0.48,0.07692307692307693,0.16666666666666666,,,13.022113022113022,0.5714285714285714,0.058823529411764705,,0.09016393442622951,0.03278688524590164,0.10869565217391304,0.061224489795918366,0.09523809523809523,0.04093567251461988,,0.029411764705882353,0.0625,0.0967741935483871,,0.08571428571428572,0.0784313725490196,0.1111111111111111,0.13157894736842105,,0.07692307692307693,1.0,0.24,0.8333333333333334,1.0,0.4,0.08,,,,0.2,0.2,0.2,1.0,0.08,0.4,,,,0.3333333333333333,,,0.3333333333333333,0.2,1.0,0.5,,0.72,,0.5201260869565217,0.516575,0.5010125000000001,0.1724137931034483,0.29411764705882354,0.18421052631578946,0.631578947368421,9.13846153846154,27.891666666666666,0.40793201133144474,1.0,1.0,1.0,0.5,0.5,1.0,0.1,,,1.0,0.5,,,,,,,,1.0,,0.3333333333333333,2.0,1.0,False,1.0,,,1.0,1.0,,2.0,1.0
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,9441.0,157,-24,322,324,139,151.0,43.0,646,9.0,13.0,1.0,3.0,5.0,7.0,4.0,13.0,3.0,18.0,7.0,2.0,9.0,,2.0,3.0,16.0,44.0,4.0,16.0,11.0,55.0,343.0,2.0,6.0,,3.0,7.0,7.0,19.0,3.0,5.0,8.0,31.0,14.0,18.0,12.0,,,9.0,2.0,3.0,7.0,4.0,11.0,1.0,3.0,4.0,2.0,1.0,26.0,3.0,3.0,,3.0,25.0,4.0,32.0,6.0,38.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,9.0,1.0,2.0,,14.0,1.0,5.0,9.0,26,1.0,6.0,17.0,1.0,6.0,3.0,5.0,1.0,2.0,5.0,3.0,,,,31.0,139,4.0,0.4375,0.4375,1.0,0.25,0.6,0.25,0.36363636363636365,0.3333333333333333,0.3684210526315789,0.36666666666666664,0.3333333333333333,0.4791666666666667,0.40441176470588236,0.4375,0.5535714285714286,0.26666666666666666,0.06818181818181818,,0.23076923076923078,,21.465968586387437,0.35714285714285715,0.2,,0.21551724137931033,0.02564102564102564,0.10714285714285714,0.05660377358490566,0.19444444444444445,0.03529411764705882,0.02702702702702703,0.07142857142857142,,,0.14285714285714285,0.2702702702702703,0.24390243902439024,0.13157894736842105,0.13636363636363635,,0.05555555555555555,0.6,0.21666666666666667,0.6923076923076923,0.6923076923076923,0.4444444444444444,0.21666666666666667,0.3076923076923077,0.4,0.5,0.3,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.11666666666666667,0.15,0.2222222222222222,0.2222222222222222,1.0,0.5,0.3333333333333333,,,0.2916666666666667,0.7142857142857143,0.125,0.6666666666666666,0.48333333333333334,0.2222222222222222,0.46754999999999997,0.48628,0.4748958333333333,0.09230769230769231,0.12244897959183673,0.12727272727272726,0.5636363636363636,10.013636363636364,24.450000000000006,0.43167701863354035,2.0,2.0,,0.2857142857142857,0.2857142857142857,1.0,0.08333333333333333,1.0,,,,,,0.5,,2.0,,,,,,,,False,,,,,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,427.0,7,-2,16,17,4,6.0,5.0,33,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,2.0,,1.0,,,1.0,,2.0,,,2.0,2,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,14.285714285714286,1.0,,,,0.125,,,,0.1111111111111111,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.5584,0.5584,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,6732.0,112,-33,232,235,95,80.0,34.0,467,7.0,13.0,2.0,3.0,2.0,3.0,2.0,7.0,1.0,7.0,5.0,3.0,19.0,3.0,2.0,7.0,10.0,27.0,4.0,24.0,19.0,51.0,263.0,3.0,4.0,4.0,2.0,8.0,3.0,7.0,3.0,11.0,11.0,26.0,12.0,8.0,12.0,,4.0,19.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,3.0,3.0,,1.0,11.0,2.0,14.0,6.0,20.0,2.0,4.0,2.0,2.0,3.0,,,2.0,1.0,3.0,,5.0,1.0,1.0,6.0,11,,1.0,19.0,1.0,4.0,5.0,,,,,,,,,26.0,95,1.0,0.6,0.75,1.0,0.16666666666666666,0.2727272727272727,0.16666666666666666,0.37037037037037035,0.75,0.42857142857142855,0.3137254901960784,0.375,0.4166666666666667,0.4152542372881356,0.4444444444444444,0.5434782608695652,0.47058823529411764,0.1111111111111111,0.07692307692307693,0.2857142857142857,,23.44322344322344,0.6,0.15384615384615385,,0.15942028985507245,0.037037037037037035,0.041666666666666664,0.07894736842105263,0.12903225806451613,0.05042016806722689,0.11538461538461539,,,0.038461538461538464,0.16666666666666666,0.05263157894736842,0.24242424242424243,0.11764705882352941,0.05263157894736842,,0.0625,,0.2549019607843137,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.13725490196078433,0.2857142857142857,0.4,0.5,0.13725490196078433,0.14285714285714285,0.14285714285714285,1.0,0.09803921568627451,0.37254901960784315,0.15789473684210525,0.15789473684210525,1.0,0.375,0.6666666666666666,,0.375,0.16666666666666666,0.6666666666666666,0.3888888888888889,0.2857142857142857,0.7254901960784313,0.15789473684210525,0.5132568627450981,0.5494416666666667,0.48806388888888896,0.07407407407407407,0.13333333333333333,0.1568627450980392,0.5098039215686274,7.492592592592592,24.8125,0.40948275862068967,1.0,4.0,2.0,0.2,0.2,1.0,0.2222222222222222,1.0,,,,,,0.25,,,,,1.0,,0.125,,,False,,,,,,,,
359,1610612758,Chucky Brown,Chucky Brown,359,SAC,47.0,1,4,2,2,2,2.0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,10039.0,167,7,323,323,111,116.0,46.0,646,17.0,29.0,6.0,13.0,7.0,15.0,2.0,7.0,,1.0,,,,,,,19.0,37.0,,,8.0,46.0,327.0,7.0,15.0,,,14.0,8.0,16.0,,,5.0,21.0,22.0,16.0,,,12.0,,,5.0,3.0,,3.0,,,1.0,,2.0,6.0,5.0,20.0,,8.0,11.0,2.0,21.0,25.0,46.0,2.0,6.0,6.0,,2.0,,1.0,1.0,,1.0,,3.0,1.0,,22.0,33,4.0,1.0,12.0,3.0,5.0,2.0,4.0,2.0,2.0,4.0,4.0,,,,21.0,111,4.0,0.5789473684210527,0.8461538461538461,,,,,0.5135135135135135,0.4666666666666667,0.5,0.5135135135135135,0.4666666666666667,0.5,0.5609756097560976,0.4666666666666667,0.5526315789473685,,0.13513513513513514,0.10344827586206896,0.2857142857142857,,11.548556430446194,0.6666666666666666,0.13333333333333333,,0.09482758620689655,0.15873015873015872,0.17777777777777778,0.13513513513513514,0.11801242236024845,0.15337423312883436,0.1794871794871795,0.19444444444444445,0.11764705882352941,0.09090909090909091,0.2,0.25,0.0392156862745098,0.05405405405405406,0.16216216216216217,0.25,0.15384615384615385,1.0,0.7837837837837838,0.5862068965517241,0.6538461538461539,0.5882352941176471,0.1891891891891892,0.2857142857142857,0.4,0.5,0.02702702702702703,,,,,,,,,0.8666666666666667,0.46153846153846156,,,0.9375,0.4666666666666667,,,0.7837837837837838,,0.531681081081081,0.5579,0.52805,0.1282051282051282,0.1282051282051282,0.30434782608695654,0.45652173913043476,1.7729729729729728,,0.34365325077399383,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
