EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LostBallOutOfBoundsTurnovers,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeAssists,Travels,LongMidRangePctBlocked,PtsUnassisted3s,Corner3FGM,PenaltyCorner3FGM,DefensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffensiveGoaltends,Clear Path Fouls,Technical Free Throw Trips,BlockedCorner3,on,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,24974.0,416,-57,799,800,286,345,104,1599,21.0,41.0,8.0,15.0,7.0,15.0,15.0,34.0,10.0,20.0,1.0,1.0,46,95,1.0,38.0,130,801,13.0,20.0,2.0,28.0,13.0,32.0,1.0,14.0,40,56.0,36.0,12.0,1.0,6.0,16.0,16.0,10.0,6.0,32.0,3.0,20.0,1.0,5.0,36.0,5.0,46.0,24.0,70.0,2.0,8.0,5.0,3.0,15.0,2.0,4.0,8.0,11.0,23.0,6.0,6.0,42.0,78.0,6.0,5.0,46.0,6.0,22.0,4.0,16.0,11.0,5.0,16.0,8.0,40,286,13.0,0.6086956521739131,0.7,0.4842105263157895,0.65,0.40625,0.4791666666666667,0.65,0.3939393939393939,0.5603448275862069,0.6666666666666666,0.4878048780487805,0.010416666666666666,0.06315789473684211,0.12195121951219512,0.029411764705882353,15.274725274725276,0.6521739130434783,0.14705882352941177,0.029411764705882353,0.13432835820895522,0.06825938566552901,0.054945054945054944,0.036585365853658534,0.11420612813370473,0.06133333333333333,0.06097560975609756,0.09090909090909091,0.05970149253731343,0.028985507246376812,0.07692307692307693,0.16304347826086957,0.11290322580645161,0.12280701754385964,0.05970149253731343,0.041666666666666664,0.046511627906976744,0.5,0.4270833333333333,0.5121951219512195,0.5833333333333334,0.5714285714285714,0.3541666666666667,0.4411764705882353,0.45454545454545453,0.6,0.20833333333333334,0.5,0.5,0.7,0.010416666666666666,0.75,0.5333333333333333,0.125,0.45454545454545453,0.4666666666666667,0.030303030303030304,0.4375,0.46258697916666663,0.5078647058823529,0.45438333333333336,0.19642857142857142,0.1981981981981982,0.2153846153846154,0.3076923076923077,6.852631578947369,25.3,0.3579474342928661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,11667.0,194,-48,374,380,123,168,50,754,10.0,17.0,2.0,5.0,3.0,5.0,1.0,12.0,7.0,18.0,20.0,12.0,18,47,25.0,14.0,65,386,5.0,9.0,3.0,16.0,3.0,14.0,15.0,5.0,20,26.0,10.0,4.0,19.0,3.0,3.0,5.0,3.0,,12.0,2.0,9.0,1.0,4.0,24.0,3.0,31.0,12.0,43.0,3.0,7.0,3.0,4.0,5.0,4.0,2.0,7.0,3.0,12.0,,2.0,9.0,18.0,,1.0,21.0,1.0,7.0,4.0,3.0,1.0,2.0,3.0,3.0,20,123,3.0,0.7222222222222222,0.8125,0.3829787234042553,0.5555555555555556,0.21428571428571427,0.3541666666666667,0.5,0.25862068965517243,0.39634146341463417,0.5333333333333333,0.2857142857142857,0.3472222222222222,0.06382978723404255,0.058823529411764705,0.16666666666666666,21.91142191142191,0.4166666666666667,0.15789473684210525,0.07142857142857142,0.17777777777777778,0.06766917293233082,0.0851063829787234,0.0392156862745098,0.15384615384615385,0.059782608695652176,0.12121212121212122,0.02564102564102564,0.06557377049180328,0.047619047619047616,,0.06521739130434782,0.15151515151515152,0.2857142857142857,0.12903225806451613,,0.06818181818181818,1.0,0.2361111111111111,0.5882352941176471,0.625,0.6,0.16666666666666666,0.08333333333333333,0.1,1.0,0.25,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.2777777777777778,0.38461538461538464,0.4,,0.1724137931034483,0.6,0.41379310344827586,0.5833333333333334,0.4903711267605634,0.5693409090909091,0.4979232142857143,0.08974358974358974,0.1320754716981132,0.24615384615384617,0.3076923076923077,9.502127659574468,26.852000000000004,0.32887700534759357,5.0,2.0,3.0,5.0,1.0,2.0,3.0,5.0,1.0,4.0,3.0,15.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,0.2,0.20833333333333334,0.04,0.05,0.06944444444444445,0.25,0.2631578947368421,1.0,0.15384615384615385,0.15384615384615385,0.5,1.0,0.10344827586206896,0.25,0.2631578947368421,,,,,,,,,,,,,,,,,,True,,,,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,6161.0,103,-5,180,180,22,35,23,360,4.0,9.0,1.0,1.0,,,2.0,3.0,8.0,13.0,4.0,1.0,14,25,5.0,7.0,38,171,3.0,3.0,,9.0,1.0,1.0,1.0,2.0,4,10.0,18.0,2.0,4.0,1.0,13.0,13.0,4.0,4.0,26.0,,1.0,,2.0,5.0,,7.0,1.0,8.0,1.0,4.0,2.0,2.0,5.0,3.0,5.0,3.0,,8.0,,,6.0,16.0,,,9.0,1.0,4.0,1.0,,,,,,4,22,1.0,0.35714285714285715,0.38461538461538464,0.56,1.0,1.0,0.5166666666666667,1.125,0.5,0.5588235294117647,1.125,0.6666666666666666,0.16666666666666666,0.04,0.1111111111111111,,20.48780487804878,0.625,,,0.07246376811594203,0.014084507042253521,0.16666666666666666,,0.08641975308641975,0.012658227848101266,,,0.03125,,,0.045454545454545456,,0.125,0.2,,0.07142857142857142,,0.3,0.4444444444444444,0.5,0.5,0.1,0.6666666666666666,0.6666666666666666,,0.43333333333333335,0.6153846153846154,0.6153846153846154,0.375,0.13333333333333333,0.25,1.0,,,,0.5,0.4666666666666667,0.49213833333333334,0.48525,0.474875,0.12121212121212122,0.14285714285714285,0.23684210526315788,0.10526315789473684,10.452,25.04,0.12222222222222222,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,1.0,0.2,1.0,,0.2,,,0.03333333333333333,0.25,0.25,1.0,,0.25,1.0,1.0,,,0.25,5.0,,,,,,,,,,,,,,,,,True,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,16600.0,277,-8,543,539,248,262,72,1082,25.0,33.0,10.0,12.0,13.0,17.0,14.0,33.0,9.0,32.0,5.0,5.0,48,98,5.0,26.0,125,521,10.0,14.0,3.0,23.0,21.0,43.0,5.0,13.0,58,50.0,46.0,18.0,4.0,6.0,19.0,19.0,5.0,10.0,38.0,4.0,11.0,,10.0,17.0,4.0,31.0,15.0,46.0,,12.0,4.0,8.0,10.0,4.0,6.0,9.0,4.0,19.0,,6.0,11.0,32.0,2.0,3.0,40.0,2.0,13.0,8.0,6.0,5.0,1.0,6.0,2.0,58,248,7.0,0.5208333333333334,0.6410256410256411,0.4897959183673469,0.7142857142857143,0.4883720930232558,0.48058252427184467,0.6666666666666666,0.46875,0.5122950819672131,0.6764705882352942,0.5087719298245614,0.04854368932038835,0.061224489795918366,0.12121212121212122,,22.778675282714055,0.5263157894736842,0.17391304347826086,,0.09770114942528736,0.05527638190954774,0.14285714285714285,0.06557377049180328,0.11065573770491803,0.057692307692307696,0.018518518518518517,0.12962962962962962,0.03296703296703297,0.0784313725490196,,0.04918032786885246,0.17073170731707318,0.09722222222222222,0.17307692307692307,0.05555555555555555,,0.3333333333333333,0.32038834951456313,0.7575757575757576,0.8620689655172413,0.52,0.32038834951456313,0.42424242424242425,0.42424242424242425,0.5,0.3106796116504854,0.28125,0.3,0.5555555555555556,0.04854368932038835,0.8,0.8333333333333334,0.1,0.3541666666666667,0.7647058823529411,0.10416666666666667,0.36893203883495146,0.44897794117647066,0.5598846153846154,0.46041382978723394,0.11403508771929824,0.11926605504587157,0.184,0.464,8.534693877551021,35.67999999999999,0.4567219152854512,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,1.0,0.2,,0.2,0.25,,,,0.2,0.2,1.0,,0.06666666666666667,,,,0.2,0.25,4.0,1.0,0.0625,,,,,,,,,,,,,,,True,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,17922.0,299,-6,563,559,173,215,67,1122,10.0,18.0,1.0,3.0,1.0,4.0,5.0,13.0,22.0,45.0,17.0,5.0,37,76,18.0,20.0,109,563,3.0,8.0,2.0,8.0,10.0,23.0,5.0,15.0,41,48.0,26.0,2.0,16.0,4.0,10.0,10.0,3.0,6.0,20.0,1.0,6.0,,7.0,18.0,,25.0,7.0,32.0,2.0,10.0,2.0,8.0,4.0,1.0,3.0,9.0,1.0,13.0,1.0,4.0,10.0,25.0,,5.0,23.0,1.0,7.0,5.0,,,,,,41,173,3.0,0.6486486486486487,0.6666666666666666,0.4868421052631579,0.375,0.43478260869565216,0.4734042553191489,0.375,0.4642857142857143,0.5190476190476191,0.4444444444444444,0.5694444444444444,0.19148936170212766,0.05263157894736842,0.16666666666666666,0.07692307692307693,18.670886075949365,0.3076923076923077,,,0.09473684210526316,0.03,0.11290322580645161,0.023255813953488372,0.0992063492063492,0.02880658436213992,,0.038461538461538464,0.0449438202247191,0.027777777777777776,,0.10294117647058823,0.10526315789473684,0.08333333333333333,0.08163265306122448,0.23076923076923078,0.043478260869565216,,0.19148936170212766,0.5555555555555556,0.6666666666666666,0.8,0.13829787234042554,0.38461538461538464,0.4166666666666667,0.6,0.4787234042553192,0.4888888888888889,0.4888888888888889,0.5909090909090909,0.18085106382978725,0.375,0.3333333333333333,,0.14285714285714285,0.25,0.17857142857142858,0.3829787234042553,0.45661935483870963,0.43898571428571426,0.42640555555555565,0.07,0.08536585365853659,0.07339449541284404,0.3761467889908257,12.489473684210527,26.366666666666664,0.30728241563055064,1.0,,,5.0,,,2.0,5.0,,,2.0,9.0,1.0,5.0,,,,,1.0,,0.6,0.2777777777777778,,0.4,0.29411764705882354,,,0.010638297872340425,0.29411764705882354,0.29411764705882354,0.6,,,,,,0.4,0.3125,1.0,1.0,,6.0,,,,,,,,,,,,,,True,,,,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,8953.0,149,-64,301,305,145,161,43,606,7.0,12.0,1.0,2.0,3.0,5.0,1.0,7.0,7.0,16.0,15.0,7.0,15,35,17.0,7.0,46,310,2.0,4.0,,7.0,9.0,16.0,9.0,2.0,26,20.0,10.0,,15.0,3.0,5.0,7.0,2.0,2.0,16.0,,4.0,,4.0,6.0,,10.0,4.0,14.0,3.0,5.0,2.0,3.0,4.0,,3.0,,1.0,4.0,,2.0,4.0,11.0,,,9.0,1.0,5.0,,5.0,4.0,1.0,5.0,3.0,26,145,4.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.5,0.5625,0.375,0.5,0.48,0.4107142857142857,0.5,0.5,0.3269230769230769,0.08571428571428572,0.08333333333333333,0.2857142857142857,17.191977077363894,1.0,,,0.0625,0.034482758620689655,0.1,,0.07352941176470588,0.024844720496894408,0.07142857142857142,0.02857142857142857,0.018867924528301886,,,0.06060606060606061,0.037037037037037035,0.08333333333333333,0.07692307692307693,0.14285714285714285,0.1,0.6,0.23076923076923078,0.5833333333333334,0.6363636363636364,0.8571428571428571,0.1346153846153846,0.14285714285714285,0.2,1.0,0.3076923076923077,0.4375,0.4375,0.42857142857142855,0.28846153846153844,0.2857142857142857,0.5,1.0,0.2,0.6,0.28,0.5576923076923077,0.5021759615384616,0.47434166666666666,0.4847339999999999,0.08928571428571429,0.1282051282051282,0.15217391304347827,0.5652173913043478,10.631428571428572,24.952941176470585,0.48172757475083056,2.0,,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,9.0,,2.0,1.0,2.0,2.0,,,,1.0,0.17647058823529413,0.3333333333333333,0.2222222222222222,0.17647058823529413,0.058823529411764705,0.06666666666666667,0.038461538461538464,0.13333333333333333,0.14285714285714285,1.0,,0.42857142857142855,0.3333333333333333,1.0,0.08,0.14285714285714285,0.13333333333333333,1.0,,,,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,True,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,16811.0,280,-47,530,533,164,213,63,1063,15.0,28.0,2.0,6.0,2.0,4.0,3.0,8.0,9.0,28.0,1.0,,27,64,2.0,24.0,78,544,3.0,8.0,4.0,10.0,4.0,10.0,,7.0,15,34.0,20.0,2.0,1.0,7.0,15.0,17.0,7.0,5.0,36.0,1.0,5.0,1.0,9.0,25.0,10.0,44.0,7.0,51.0,1.0,5.0,3.0,2.0,11.0,,8.0,8.0,3.0,19.0,1.0,5.0,7.0,23.0,3.0,2.0,41.0,3.0,19.0,3.0,5.0,4.0,1.0,6.0,2.0,15,164,6.0,0.6296296296296297,0.6538461538461539,0.421875,0.375,0.4,0.4090909090909091,0.375,0.4,0.4588235294117647,0.45454545454545453,0.4411764705882353,0.030303030303030304,0.109375,0.17857142857142858,0.25,17.449664429530202,0.5789473684210527,0.43478260869565216,0.041666666666666664,0.13966480446927373,0.02577319587628866,0.16981132075471697,0.02631578947368421,0.14655172413793102,0.02586206896551724,0.01694915254237288,0.045454545454545456,0.02197802197802198,0.03125,,0.06779661016949153,0.13157894736842105,0.1951219512195122,0.175,0.15384615384615385,0.03125,0.3333333333333333,0.42424242424242425,0.5357142857142857,0.6521739130434783,0.6,0.12121212121212122,0.375,0.5,0.3333333333333333,0.42424242424242425,0.32142857142857145,0.32142857142857145,0.7777777777777778,0.015151515151515152,0.75,0.3333333333333333,0.5,0.4,0.5,,0.45454545454545453,0.48116212121212126,0.5031166666666668,0.49917999999999996,0.23170731707317074,0.2375,0.1282051282051282,0.19230769230769232,9.189062499999999,24.6,0.30943396226415093,1.0,,,,,,,,,,,,,,,2.0,2.0,,4.0,,,,,,,,,0.015151515151515152,,,,,,,,,,,3.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,True,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,3525.0,59,-6,105,102,10,20,18,207,2.0,3.0,1.0,2.0,,,1.0,2.0,,3.0,,,3,8,,4.0,10,104,1.0,2.0,2.0,4.0,,,,1.0,1,2.0,4.0,,,,3.0,3.0,,3.0,6.0,3.0,5.0,,,3.0,,3.0,8.0,11.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,6.0,,,4.0,13.0,1.0,2.0,8.0,,3.0,1.0,1.0,1.0,,1.0,,1,10,1.0,0.3333333333333333,0.3333333333333333,0.375,0.5,,0.375,0.5,,0.4166666666666667,0.5,0.5,,,,,14.4,0.16666666666666666,,,0.09090909090909091,0.1111111111111111,,0.375,0.07894736842105263,0.1509433962264151,0.0625,0.2222222222222222,0.1,0.42857142857142855,,0.09090909090909091,,0.15384615384615385,,,0.4,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.5,,0.375,,,,,1.0,0.5,,,,,0.375,0.46275,0.5084,,0.2727272727272727,0.2727272727272727,0.4,0.1,8.8125,,0.09523809523809523,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,18257.0,304,-44,600,602,259,306,80,1202,23.0,38.0,3.0,5.0,11.0,15.0,8.0,16.0,20.0,52.0,32.0,17.0,51,106,37.0,29.0,143,605,5.0,10.0,2.0,12.0,25.0,44.0,19.0,13.0,69,26.0,76.0,4.0,31.0,4.0,52.0,61.0,28.0,16.0,131.0,4.0,11.0,1.0,11.0,27.0,1.0,39.0,16.0,55.0,6.0,15.0,12.0,3.0,25.0,4.0,18.0,11.0,7.0,36.0,3.0,13.0,8.0,22.0,1.0,3.0,36.0,4.0,13.0,5.0,3.0,2.0,1.0,5.0,2.0,69,259,7.0,0.2549019607843137,0.2653061224489796,0.4811320754716981,0.5,0.5681818181818182,0.3986013986013986,0.45454545454545453,0.4444444444444444,0.445859872611465,0.5,0.4927536231884058,0.25874125874125875,0.03773584905660377,0.07894736842105263,0.0625,28.175182481751825,0.6944444444444444,0.03333333333333333,0.043478260869565216,0.1377551020408163,0.0514018691588785,0.14666666666666667,0.05405405405405406,0.14022140221402213,0.052083333333333336,0.05263157894736842,0.05172413793103448,0.050505050505050504,0.06451612903225806,,0.04411764705882353,0.1702127659574468,0.19753086419753085,0.12727272727272726,0.2,0.07692307692307693,0.4,0.26573426573426573,0.6052631578947368,0.6571428571428571,0.21739130434782608,0.11188811188811189,0.5,0.5333333333333333,,0.36363636363636365,0.38461538461538464,0.38461538461538464,0.4,0.22377622377622378,0.45454545454545453,0.6,,0.23809523809523808,0.7333333333333333,0.2698412698412698,0.5244755244755245,0.46975107142857137,0.44080625,0.45342016129032264,0.08552631578947369,0.11304347826086956,0.08391608391608392,0.4825174825174825,10.76132075471698,26.527027027027025,0.43166666666666664,5.0,,2.0,3.0,,1.0,1.0,4.0,,1.0,2.0,6.0,1.0,3.0,,9.0,8.0,1.0,,1.0,0.5,0.10810810810810811,,0.10526315789473684,0.1111111111111111,,,0.03496503496503497,0.09375,0.09375,0.3333333333333333,,0.09090909090909091,,,0.031746031746031744,0.058823529411764705,0.0967741935483871,8.0,1.0,,6.0,1.0,1.0,,0.2,0.2,1.0,0.5,2.0,1.0,,1.0,4.0,1.0,True,,,,,
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,26852.0,448,31,870,861,203,197,131,1731,22.0,40.0,5.0,9.0,6.0,7.0,12.0,40.0,8.0,30.0,44.0,14.0,42,110,59.0,21.0,201,907,7.0,19.0,4.0,21.0,7.0,20.0,19.0,7.0,57,60.0,24.0,10.0,44.0,12.0,30.0,36.0,20.0,6.0,78.0,2.0,15.0,3.0,18.0,46.0,6.0,70.0,20.0,90.0,4.0,12.0,8.0,4.0,16.0,1.0,9.0,7.0,7.0,23.0,3.0,6.0,19.0,38.0,2.0,2.0,28.0,4.0,14.0,2.0,6.0,4.0,1.0,6.0,4.0,57,203,5.0,0.7142857142857143,0.8108108108108109,0.38181818181818183,0.3684210526315789,0.35,0.5325443786982249,0.40476190476190477,0.6410256410256411,0.5552486187845304,0.45652173913043476,0.6627906976744186,0.34911242603550297,0.10909090909090909,0.175,0.1,19.710144927536234,0.6956521739130435,0.24,0.09375,0.14603174603174604,0.04032258064516129,0.1875,0.023255813953488372,0.15571776155717762,0.03711790393013101,0.023809523809523808,0.06306306306306306,0.037037037037037035,0.013333333333333334,0.09090909090909091,0.08181818181818182,0.16666666666666666,0.19130434782608696,0.15714285714285714,0.2692307692307692,0.04819277108433735,0.6666666666666666,0.23668639053254437,0.55,0.6666666666666666,0.7727272727272727,0.23668639053254437,0.3,0.3333333333333333,0.5,0.17751479289940827,0.26666666666666666,0.27586206896551724,0.875,0.2603550295857988,0.42857142857142855,0.5555555555555556,0.2,0.1794871794871795,0.8571428571428571,0.358974358974359,0.5857988165680473,0.5057843195266272,0.4830277777777778,0.5025961538461537,0.0782122905027933,0.11666666666666667,0.1044776119402985,0.2835820895522388,8.19090909090909,24.593220338983052,0.23333333333333334,15.0,,5.0,23.0,1.0,2.0,8.0,32.0,1.0,2.0,12.0,87.0,,23.0,,6.0,2.0,4.0,,,0.90625,0.5423728813559322,0.5,0.631578947368421,0.5423728813559322,,,0.08875739644970414,0.5227272727272727,0.5227272727272727,0.9130434782608695,,0.09523809523809523,0.5,1.0,0.1282051282051282,0.5714285714285714,0.5227272727272727,4.0,2.0,0.03333333333333333,9.0,9.0,4.0,,0.6,0.6,0.8888888888888888,0.8,,,,,,,False,1.0,,,,
