EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,PtsPutbacks,NonHeaveArc3FGA,Fg3aBlocked,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SecondChanceTurnovers,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Travels,RecoveredBlocks,BlocksRecoveredPct,SelfOReb,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,3SecondViolations,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,on,Blocked3s,BlockedArc3,Corner3PctAssisted,OffCorner3ReboundPct,Corner3Assists,FTOffRebounds,OffFTReboundPct
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,4800.0,80.0,144.0,150.0,48.0,38.0,5.0,294.0,3.0,4.0,1.0,1.0,1.0,1.0,6.0,17.0,10.0,22.0,3.0,23.0,150.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,14.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,48.0,0.7,0.7,0.45454545454545453,1.0,0.2,0.45454545454545453,1.0,0.2,0.4791666666666667,1.0,0.3333333333333333,0.045454545454545456,0.25,17.763157894736842,0.6666666666666666,0.08196721311475409,0.08333333333333333,0.0821917808219178,0.15789473684210525,0.09090909090909091,0.125,0.18181818181818182,0.75,1.0,0.3333333333333333,0.045454545454545456,1.0,1.0,1.0,0.7727272727272727,0.35294117647058826,0.35294117647058826,0.8333333333333334,1.0,1.0,0.18181818181818182,0.43331363636363635,0.5895,0.35441999999999996,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.17391304347826086,15.07272727272727,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,1633.0,27.0,53.0,51.0,21.0,17.0,5.0,104.0,2.0,2.0,1.0,1.0,,1.0,1.0,3.0,3.0,6.0,2.0,8.0,38.0,1.0,1.0,3.0,2.0,2.0,,4.0,2.0,4.0,,1.0,1.0,1.0,3.0,1.0,3.0,6.0,9.0,,,2.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,,,,,4.0,21.0,0.3333333333333333,0.5,0.5,1.0,1.0,0.375,1.0,0.6666666666666666,0.4,0.75,0.6666666666666666,,,23.728813559322035,0.5,0.2,0.25,0.21052631578947367,0.2,0.3333333333333333,,0.25,1.0,1.0,,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.45832500000000004,0.535,0.5276833333333334,0.2,0.25,0.375,0.5,12.366666666666665,0.39622641509433965,15.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,0.25,0.5,1.0,0.3333333333333333,0.15789473684210525,0.13043478260869565,0.2,0.25,1.0,0.125,0.125,0.6666666666666666,1.0,0.3333333333333333,24.049999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1563,1610612754,Kevin Ollie,Kevin Ollie,1563,IND,4669.0,78.0,143.0,141.0,41.0,33.0,15.0,284.0,2.0,10.0,,,,1.0,3.0,5.0,5.0,16.0,4.0,17.0,135.0,,,,,3.0,,3.0,8.0,2.0,4.0,4.0,12.0,4.0,28.0,1.0,6.0,7.0,7.0,2.0,1.0,,,1.0,,1.0,3.0,5.0,,4.0,2.0,,,,,3.0,41.0,0.8,0.8,0.3125,,,0.3611111111111111,,0.375,0.425,,0.375,0.25,0.4,13.291139240506329,,0.11538461538461539,0.1111111111111111,0.11475409836065574,0.15384615384615385,0.12,0.14285714285714285,0.5555555555555556,0.2,0.3333333333333333,0.5,0.05555555555555555,,,,0.2777777777777778,0.6,0.6,1.0,,,0.6666666666666666,0.5075388888888889,,0.5481125,0.1,0.1111111111111111,,0.17647058823529413,6.93125,0.2867132867132867,-2.0,,2.0,,,2.0,2.0,,1.0,,2.0,,,,,,0.1111111111111111,,,,,,,,,,0.1111111111111111,0.5,,,26.1,1.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.07142857142857142,0.5,0.5,1.0,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,1360.0,23.0,45.0,45.0,10.0,5.0,1.0,90.0,,,,,,,1.0,1.0,1.0,1.0,,2.0,35.0,,,,1.0,1.0,,2.0,,2.0,,,1.0,,2.0,1.0,2.0,3.0,3.0,1.0,,2.0,,1.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,10.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,8.695652173913043,0.6666666666666666,0.1,0.3333333333333333,0.13043478260869565,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,,,,,0.4075,,0.4075,,,,1.0,17.4,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,11420.0,190.0,356.0,357.0,82.0,74.0,36.0,713.0,12.0,19.0,2.0,2.0,17.0,40.0,5.0,16.0,34.0,75.0,18.0,86.0,347.0,2.0,10.0,6.0,11.0,21.0,10.0,32.0,32.0,36.0,10.0,,5.0,,10.0,6.0,21.0,32.0,38.0,4.0,4.0,5.0,3.0,9.0,2.0,14.0,8.0,24.0,7.0,24.0,7.0,6.0,8.0,7.0,8.0,32.0,82.0,0.47058823529411764,0.5,0.4533333333333333,0.2,0.5238095238095238,0.4473684210526316,0.2,0.5238095238095238,0.4942528735632184,0.25,0.5714285714285714,0.13333333333333333,0.21052631578947367,25.505050505050505,0.35714285714285715,0.14285714285714285,0.2,0.15254237288135594,0.19047619047619047,0.125,0.20833333333333334,0.25,0.631578947368421,0.8,0.5,0.5263157894736842,0.425,0.5,0.4117647058823529,0.21052631578947367,0.3125,0.3125,0.6,0.2,1.0,0.2631578947368421,0.41039671052631577,0.39662,0.4100380952380952,0.08641975308641975,0.0875,0.06976744186046512,0.37209302325581395,8.986666666666666,0.2303370786516854,4.0,6.0,7.0,1.0,,,1.0,2.0,,4.0,,,6.0,5.0,6.0,,0.013157894736842105,,,0.38461538461538464,0.046153846153846156,0.03821656050955414,0.034482758620689655,0.03125,0.16666666666666666,0.013157894736842105,,0.3333333333333333,0.8571428571428571,,23.2,,,,,,,,5.0,1.0,,4.0,,,1.0,,,,,0.12195121951219512,,,,,,,1.0,3.0,0.375,2.0,6.0,1.0,2.0,1.0,1.0,0.15,0.08108108108108109,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,8395.0,140.0,263.0,262.0,56.0,45.0,30.0,525.0,7.0,11.0,1.0,2.0,,4.0,4.0,15.0,11.0,30.0,7.0,47.0,259.0,2.0,4.0,4.0,4.0,6.0,2.0,10.0,6.0,16.0,2.0,1.0,14.0,1.0,29.0,2.0,17.0,21.0,26.0,10.0,5.0,3.0,1.0,4.0,2.0,7.0,5.0,17.0,1.0,11.0,4.0,2.0,1.0,1.0,1.0,10.0,56.0,0.2727272727272727,0.3,0.36666666666666664,0.5,0.6666666666666666,0.46511627906976744,0.4,0.6666666666666666,0.4895833333333333,0.4,0.625,0.06666666666666667,0.09090909090909091,18.707482993197278,0.42857142857142855,0.1588785046728972,0.08333333333333333,0.1450381679389313,0.13333333333333333,0.18,0.10526315789473684,0.2558139534883721,0.6363636363636364,0.7,0.14285714285714285,0.09302325581395349,,,,0.3488372093023256,0.26666666666666666,0.26666666666666666,0.5,0.4,0.5,0.5581395348837209,0.48256511627906973,0.5159750000000001,0.4347333333333334,0.08695652173913043,0.12121212121212122,0.0851063829787234,0.2127659574468085,10.879999999999999,0.21292775665399238,10.0,4.0,4.0,3.0,,10.0,13.0,,,2.0,10.0,,5.0,2.0,5.0,,0.3023255813953488,,,0.4,0.05434782608695652,0.043859649122807015,0.09523809523809523,0.0425531914893617,,0.06976744186046512,0.23255813953488372,0.6666666666666666,1.0,,24.93846153846154,5.0,,,6.0,,9.0,5.0,13.0,5.0,3.0,5.0,5.0,,3.0,0.5,0.46153846153846156,,0.46153846153846156,0.14814814814814814,0.5,0.5,0.6,,,0.5,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,,0.25,0.041666666666666664,0.041666666666666664,1.0,1.0,1.0,9.0,2.0,0.3333333333333333,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,True,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,2591.0,43.0,82.0,84.0,22.0,24.0,6.0,166.0,2.0,3.0,1.0,2.0,,,,1.0,2.0,4.0,2.0,12.0,86.0,1.0,2.0,2.0,1.0,2.0,,5.0,2.0,2.0,1.0,,5.0,,10.0,1.0,11.0,13.0,16.0,1.0,,5.0,3.0,1.0,2.0,6.0,1.0,6.0,1.0,6.0,3.0,,1.0,,1.0,5.0,22.0,0.5,1.0,0.5,0.5,0.5,0.7142857142857143,0.5,0.8333333333333334,0.6,0.5,0.8333333333333334,0.25,0.3333333333333333,18.181818181818183,0.8333333333333334,0.28205128205128205,0.16666666666666666,0.26666666666666666,0.07142857142857142,0.35714285714285715,,0.42857142857142855,0.6666666666666666,1.0,0.5,,,,,0.14285714285714285,,,,1.0,0.5,0.8571428571428571,0.4538857142857143,0.4861,0.47685,0.3,0.42857142857142855,0.16666666666666666,0.4166666666666667,5.325,0.2682926829268293,-18.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,2.0,2.0,,3.0,1.0,3.0,,0.42857142857142855,,,0.3333333333333333,0.0967741935483871,0.08823529411764706,0.2857142857142857,0.0625,0.5,0.14285714285714285,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,24.933333333333334,1.0,,,2.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,,,0.5,0.6666666666666666,1.0,0.6666666666666666,0.45454545454545453,0.5,0.5,1.0,,,0.5,,1.0,1.0,,,3.0,,1.0,,,,,1.0,,,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,9625.0,160.0,304.0,304.0,68.0,69.0,33.0,608.0,9.0,10.0,1.0,1.0,1.0,5.0,11.0,25.0,21.0,40.0,21.0,102.0,295.0,1.0,4.0,5.0,2.0,5.0,9.0,19.0,30.0,12.0,1.0,,11.0,,22.0,2.0,6.0,8.0,8.0,7.0,5.0,3.0,2.0,7.0,1.0,10.0,3.0,7.0,1.0,24.0,5.0,4.0,1.0,1.0,1.0,19.0,68.0,0.7142857142857143,0.7142857142857143,0.525,0.25,0.4,0.6044776119402985,0.4166666666666667,0.4166666666666667,0.6447368421052632,0.4166666666666667,0.5588235294117647,0.025,0.1,25.219941348973606,0.3,0.047619047619047616,0.08,0.052980132450331126,0.029411764705882353,0.08771929824561403,0.05263157894736842,0.14925373134328357,0.9,1.0,0.8888888888888888,0.07462686567164178,0.2,0.2,1.0,0.373134328358209,0.44,0.44,0.5454545454545454,0.16666666666666666,1.0,0.5522388059701493,0.48853787878787874,0.5004083333333333,0.4567727272727273,0.08333333333333333,0.11363636363636363,0.049019607843137254,0.18627450980392157,12.815000000000001,0.2236842105263158,11.0,1.0,2.0,3.0,1.0,24.0,27.0,,7.0,,24.0,1.0,,,,2.0,0.40298507462686567,0.037037037037037035,0.041666666666666664,,,,,,0.16666666666666666,0.04477611940298507,0.3582089552238806,0.16666666666666666,0.5,0.08333333333333333,25.614814814814817,13.0,2.0,6.0,13.0,2.0,33.0,13.0,11.0,4.0,3.0,4.0,2.0,3.0,,0.8461538461538461,0.48148148148148145,0.2857142857142857,0.48148148148148145,,0.5416666666666666,0.5652173913043478,0.8461538461538461,0.5,0.3333333333333333,0.5416666666666666,,1.0,1.0,,3.0,,1.0,,,,,,,1.0,2.0,6.0,2.0,,,0.16666666666666666,,,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.16666666666666666,1.0,1.0,0.03571428571428571,,,,True,,,,,,,
1743,1610612754,Bruno Sundov,Bruno Sundov,1743,IND,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
