EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffTwoPtRebounds,OffRebounds,SelfOReb,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,LostBallSteals,LostBallTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg2aBlocked,OffThreePtRebounds,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,PtsPutbacks,Loose Ball Fouls,3SecondViolations,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,ShortMidRangeAssists,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3FGM,HeaveAttempts,PenaltyArc3Accuracy,on,FTDefRebounds,ShortMidRangePctBlocked,DefFTReboundPct,Travels,2pt And 1 Free Throw Trips,Clear Path Fouls,LongMidRangePctBlocked
1601,1610612762,Rusty LaRue,Rusty LaRue,1601,UTA,3151.0,53,-15.0,107,108,60.0,60.0,17.0,215,1.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,11,2.0,5.0,6.0,20,116,1.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,5.0,12.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,6.0,1.0,2.0,2.0,1.0,15.0,1.0,5.0,6.0,6.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,6.0,10.0,2.0,3.0,12.0,60.0,3.0,0.5,0.5,0.5,0.4,0.25,0.4,0.36363636363636365,0.3333333333333333,0.5,0.4375,0.25,0.4375,0.47619047619047616,0.25,0.5,0.3125,18.939393939393938,0.25,0.10869565217391304,0.08333333333333333,0.10344827586206896,0.07142857142857142,0.1111111111111111,0.13043478260869565,0.2,0.0625,1.0,1.0,1.0,0.125,0.5,0.5,0.5,0.25,0.25,0.5,0.0625,1.0,1.0,0.25,0.25,0.25,1.0,0.25,1.0,1.0,0.25,0.125,1.0,0.375,0.375,0.25,0.410421875,0.46659999999999996,0.35918125,0.1111111111111111,0.15384615384615385,0.1,0.6,15.536363636363633,25.660000000000004,0.5607476635514018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,846.0,14,-3.0,30,28,19.0,17.0,6.0,58,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,4,1.0,2.0,,5,25,1.0,1.0,,2.0,,1.0,1.0,2.0,,3.0,,2.0,3.0,,1.0,,,,,,,,,,,1.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,2.0,2.0,1.0,,3.0,19.0,1.0,,,1.0,0.5,0.5,0.5,0.25,1.0,,0.4166666666666667,1.0,0.5,0.35714285714285715,1.0,0.5,0.3333333333333333,21.05263157894737,1.0,0.07142857142857142,,0.05555555555555555,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,,,,,0.5,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,0.5,,0.43574166666666664,0.5855,0.4185833333333333,0.14285714285714285,0.2,0.4,0.6,12.75,23.75,0.6333333333333333,1.0,1.0,1.0,0.1111111111111111,0.09090909090909091,0.125,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,1775.0,30,-17.0,61,61,26.0,28.0,6.0,122,3.0,3.0,,,,,,2.0,,,,,,1.0,,1.0,3.0,5,,1.0,11.0,17,79,,,,2.0,1.0,1.0,,1.0,3.0,5.0,4.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,,,1.0,5.0,1.0,4.0,5.0,6.0,2.0,,2.0,,1.0,,2.0,1.0,2.0,4.0,12.0,6.0,,5.0,26.0,2.0,0.6666666666666666,0.6666666666666666,,,,,0.6,,1.0,0.5,,0.5,0.7083333333333334,1.0,0.625,0.16666666666666666,20.28985507246377,1.0,0.15384615384615385,0.25,0.16666666666666666,0.09090909090909091,,0.2727272727272727,0.5,0.5,1.0,1.0,0.6666666666666666,,,,0.3333333333333333,,,,,,,0.16666666666666666,,,,,,,,,,0.5,0.6666666666666666,,0.5610499999999999,,0.6194500000000001,0.5,0.5454545454545454,0.11764705882352941,0.29411764705882354,7.88,25.9,0.4262295081967213,1.0,1.0,,0.041666666666666664,0.037037037037037035,0.058823529411764705,,,1.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,5.0,2.0,0.4,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,2181.0,36,-22.0,72,75,37.0,39.0,9.0,147,2.0,4.0,1.0,1.0,1.0,2.0,3.0,14.0,,,,,,,,,6.0,20,,,5.0,17,91,1.0,1.0,,4.0,4.0,10.0,,,2.0,10.0,8.0,4.0,,,,,5.0,1.0,6.0,1.0,,4.0,1.0,13.0,1.0,4.0,5.0,7.0,2.0,1.0,3.0,2.0,2.0,3.0,6.0,3.0,3.0,6.0,7.0,3.0,,10.0,37.0,1.0,0.6666666666666666,0.6666666666666666,,,,,0.3,1.0,0.4,0.3,1.0,0.4,0.34782608695652173,1.0,0.45454545454545453,,34.11764705882353,0.5,0.13333333333333333,0.16666666666666666,0.1388888888888889,,0.3333333333333333,0.1875,,0.2,0.5,0.6666666666666666,1.0,0.1,0.5,0.5,0.7,0.21428571428571427,0.21428571428571427,0.6666666666666666,,,,,,,,1.0,1.0,1.0,,,,,0.2,,0.43644999999999995,0.6909,0.45252,0.13043478260869565,0.13043478260869565,0.23529411764705882,0.5882352941176471,13.635,,0.5138888888888888,1.0,2.0,,0.030303030303030304,0.05263157894736842,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.25,0.2,0.14285714285714285,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,True,,,,,,,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,2323.0,39,-7.0,78,79,44.0,40.0,14.0,157,6.0,9.0,4.0,7.0,1.0,2.0,,,,,,,,,,,7.0,11,,,,14,82,4.0,7.0,,8.0,5.0,6.0,,,,10.0,6.0,8.0,,,,,2.0,,2.0,,,2.0,,4.0,,8.0,8.0,18.0,1.0,,,1.0,,2.0,2.0,1.0,2.0,3.0,6.0,2.0,1.0,10.0,44.0,,0.42857142857142855,1.0,,,,,0.6363636363636364,0.5714285714285714,0.8333333333333334,0.6363636363636364,0.5714285714285714,0.8333333333333334,0.5,0.5,0.625,,16.161616161616163,,0.23529411764705882,,0.18181818181818182,0.3333333333333333,,0.29411764705882354,,0.8181818181818182,0.6666666666666666,0.75,0.3333333333333333,0.18181818181818182,0.5,0.5,,,,,,,,,,,,1.0,0.5714285714285714,,,,,,0.8181818181818182,,0.5493,0.5847333333333333,0.5775333333333333,0.15384615384615385,0.15384615384615385,0.5714285714285714,0.7142857142857143,1.0909090909090908,,0.5641025641025641,9.0,10.0,1.0,0.2647058823529412,0.25,0.2,0.3333333333333333,,5.0,6.0,,1.0,,2.0,2.0,,2.0,2.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,,,1.0,0.09090909090909091,0.1111111111111111,0.16666666666666666,0.36363636363636365,0.3333333333333333,,8.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,True,,,,,,,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,2042.0,34,-2.0,73,73,54.0,53.0,11.0,146,2.0,5.0,,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,,1.0,,1.0,2.0,9,1.0,3.0,,7,68,,2.0,,,2.0,8.0,1.0,2.0,,7.0,4.0,,3.0,,1.0,,6.0,,6.0,,,4.0,,12.0,3.0,5.0,8.0,13.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,7.0,54.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.2222222222222222,,0.25,0.2916666666666667,,0.35,0.2916666666666667,,0.35,0.25,14.444444444444445,,0.15625,0.3333333333333333,0.1951219512195122,0.2857142857142857,0.2857142857142857,0.05555555555555555,0.5,0.4166666666666667,0.4,0.5,1.0,0.16666666666666666,,,0.16666666666666666,,,,0.16666666666666666,0.5,0.5,0.08333333333333333,,,,0.5,,,,0.1,1.0,0.1,0.6666666666666666,,0.4875416666666667,0.2163,0.482855,,,,1.0,5.711111111111111,23.433333333333334,0.7397260273972602,1.0,5.0,,0.034482758620689655,0.08571428571428572,0.05263157894736842,,1.0,2.0,5.0,,,,,,,,,,0.5,0.4,1.0,2.0,,,,,0.1111111111111111,0.2,0.3333333333333333,,0.3333333333333333,0.2,,,1.0,,,2.0,2.0,0.3333333333333333,0.3333333333333333,,,,,,,,,True,,,,,,,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,1156.0,19,1.0,40,40,28.0,29.0,10.0,80,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,4,,2.0,,4,31,1.0,3.0,,2.0,1.0,3.0,,2.0,,2.0,4.0,,,,1.0,,,,,,,,,,2.0,,2.0,5.0,1.0,,,1.0,,3.0,3.0,1.0,1.0,3.0,,,,2.0,28.0,2.0,1.0,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,16.363636363636363,,,0.4,0.08333333333333333,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,,,0.16666666666666666,,,,0.6666666666666666,0.5,1.0,,0.2,,0.2,0.6666666666666666,,0.4335333333333333,0.4889333333333333,0.37886000000000003,,,0.5,0.5,5.2,24.1,0.7,3.0,3.0,,0.16666666666666666,0.13636363636363635,0.2222222222222222,,,,1.0,,1.0,,,,,,,,0.2,,,,1.0,,,,,,,0.14285714285714285,,0.5,,1.0,,,1.0,,,,,1.0,1.0,1.0,0.5,1.0,,,,True,,,,,,,
304,1610612762,John Stockton,John Stockton,304,UTA,132.0,2,-2.0,4,5,3.0,,2.0,9,,,,,,,,1.0,,,,,,,,,,1,,,2.0,2,6,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,2.0,3.0,,,,,,,,,,,,,,0.5,,0.5,,33.333333333333336,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.4009,,0.4009,,,,1.0,17.9,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,1933.0,32,-6.0,64,66,29.0,34.0,10.0,130,1.0,4.0,,,,,,3.0,1.0,2.0,1.0,2.0,2.0,4.0,,3.0,1.0,7,3.0,6.0,2.0,13,74,,1.0,,,,1.0,2.0,5.0,2.0,8.0,2.0,,9.0,,3.0,2.0,,1.0,1.0,,1.0,,,3.0,,3.0,3.0,4.0,2.0,1.0,,,,,,,,1.0,2.0,1.0,,8.0,29.0,1.0,1.0,1.0,1.0,0.5,0.4,0.6,0.14285714285714285,,,0.4230769230769231,,0.5,0.4642857142857143,,0.5714285714285714,0.46153846153846156,17.5,,0.125,,0.0967741935483871,0.125,,0.14285714285714285,,0.3076923076923077,0.25,0.25,1.0,,,,0.23076923076923078,,,,0.15384615384615385,0.5,0.5,0.3076923076923077,0.5,0.5,1.0,,,,,0.3333333333333333,0.5,0.5,0.7692307692307693,0.6666666666666666,0.5140625,0.4287,0.5025999999999999,0.07142857142857142,0.125,,0.6153846153846154,7.642857142857143,27.766666666666666,0.453125,1.0,1.0,,0.029411764705882353,0.02564102564102564,0.05555555555555555,,1.0,,1.0,,1.0,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,True,,,,,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,216.0,4,-2.0,6,5,,,,11,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,2,,,,2,8,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,4.0,,,,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,50.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,0.5208,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,
