EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Arc3Assists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,ShortMidRangeAssists,BlockedAtRim,LongMidRangePctBlocked,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,PtsUnassisted3s,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,2570.0,43.0,-13.0,80.0,84.0,31.0,35.0,12.0,164.0,3.0,7.0,2.0,3.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,16.0,1.0,4.0,10.0,29.0,95.0,1.0,1.0,2.0,5.0,5.0,9.0,1.0,3.0,4.0,17.0,12.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,11.0,3.0,7.0,17.0,31.0,0.75,0.75,1.0,0.25,1.0,0.3333333333333333,0.25,0.5,0.5555555555555556,0.475,1.5,0.5416666666666666,0.6041666666666666,1.25,0.6538461538461539,0.2,0.125,0.14285714285714285,0.25,29.670329670329668,0.6666666666666666,0.043478260869565216,0.0625,0.09090909090909091,0.058823529411764705,0.05,0.1,0.08333333333333333,0.1,0.1111111111111111,0.125,0.35,0.42857142857142855,0.5,0.6666666666666666,0.2,0.25,0.3333333333333333,0.25,0.8,0.8,1.0,0.05,1.0,1.0,1.0,0.15,1.0,1.0,1.0,0.25,0.6666666666666666,0.08333333333333333,1.0,0.16666666666666666,0.55,0.47376250000000003,0.59775,0.46391249999999995,0.2916666666666667,0.35,0.1724137931034483,0.5862068965517241,8.14375,24.6,0.3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1594,1610612757,Rick Brunson,Rick Brunson,1594,POR,3.0,,-3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,6340.0,106.0,-23.0,198.0,202.0,69.0,56.0,30.0,400.0,12.0,17.0,3.0,4.0,2.0,6.0,,8.0,,1.0,,,,1.0,6.0,4.0,14.0,31.0,,7.0,9.0,37.0,216.0,,1.0,1.0,7.0,3.0,9.0,,5.0,4.0,10.0,14.0,14.0,,6.0,3.0,8.0,5.0,13.0,1.0,4.0,4.0,31.0,2.0,2.0,5.0,8.0,4.0,12.0,2.0,6.0,5.0,9.0,2.0,,4.0,11.0,,1.0,3.0,11.0,13.0,3.0,7.0,10.0,69.0,0.5,0.5384615384615384,,,,,,0.45161290322580644,0.3333333333333333,0.3684210526315789,0.5,0.21428571428571427,0.43023255813953487,0.5,0.3125,0.18421052631578946,0.0967741935483871,0.058823529411764705,0.3333333333333333,22.689075630252102,0.8181818181818182,0.08064516129032258,0.023255813953488372,0.08695652173913043,0.08235294117647059,0.03669724770642202,0.05263157894736842,0.02702702702702703,0.10344827586206896,0.1111111111111111,0.09523809523809523,0.4473684210526316,0.7058823529411765,0.75,0.5833333333333334,0.15789473684210525,0.3333333333333333,0.5,0.21052631578947367,,,,0.02631578947368421,,,,0.15789473684210525,,,,0.2857142857142857,0.75,0.07142857142857142,,0.2857142857142857,0.631578947368421,0.5066473684210525,0.47574000000000005,0.4812357142857143,0.16666666666666666,0.2,0.1891891891891892,0.2702702702702703,6.316129032258065,25.24285714285714,0.3484848484848485,2.0,3.0,1.0,3.0,5.0,2.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6,0.09090909090909091,0.08695652173913043,0.058823529411764705,0.16666666666666666,0.1111111111111111,1.0,0.5,0.6666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,2059.0,34.0,-22.0,63.0,65.0,30.0,30.0,7.0,128.0,1.0,4.0,,2.0,,1.0,,,,,,,,,,,1.0,5.0,,,3.0,5.0,84.0,,,2.0,2.0,,3.0,,,2.0,2.0,2.0,,,,2.0,,,,,,,,1.0,,,,2.0,2.0,,1.0,,1.0,1.0,,1.0,2.0,,,1.0,5.0,4.0,,1.0,2.0,30.0,1.0,1.0,,,,,,0.2,,0.2,,,0.35714285714285715,0.3333333333333333,0.25,,0.4,0.5,,12.67605633802817,0.5,,0.045454545454545456,,,0.0625,,0.1,,,,0.8,0.25,0.5,1.0,0.2,,,,,,,,,,,,,,,0.6666666666666666,,,,,0.8,0.50062,0.5921,0.5131333333333333,0.16666666666666666,0.16666666666666666,0.4,0.4,2.6,,0.47619047619047616,,1.0,,,2.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,2.0,,,0.1,0.125,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,4270.0,71.0,-16.0,134.0,135.0,43.0,30.0,23.0,269.0,5.0,9.0,,2.0,2.0,6.0,2.0,8.0,2.0,4.0,,1.0,,2.0,3.0,3.0,9.0,23.0,4.0,7.0,5.0,35.0,144.0,,1.0,,8.0,,4.0,2.0,5.0,3.0,9.0,12.0,6.0,12.0,3.0,3.0,9.0,3.0,12.0,1.0,8.0,,27.0,8.0,4.0,8.0,14.0,8.0,22.0,4.0,4.0,1.0,6.0,2.0,1.0,2.0,8.0,1.0,4.0,5.0,10.0,6.0,,1.0,9.0,43.0,0.6666666666666666,0.75,1.0,0.5714285714285714,,0.4,0.5714285714285714,0.391304347826087,,0.5,0.4444444444444444,0.3333333333333333,0.5303030303030303,0.4444444444444444,0.4090909090909091,0.23333333333333334,0.13043478260869565,0.1111111111111111,0.16666666666666666,24.550898203592816,0.75,0.18604651162790697,0.12698412698412698,0.3076923076923077,0.21428571428571427,0.10126582278481013,0.14285714285714285,0.07407407407407407,0.15789473684210525,0.3,0.2857142857142857,0.3,0.5555555555555556,0.625,0.8,0.2,0.3333333333333333,0.4,0.26666666666666666,0.25,0.2857142857142857,0.5,0.13333333333333333,0.5,0.5,1.0,0.1,0.1111111111111111,,,0.2222222222222222,,0.2222222222222222,,0.3333333333333333,0.5333333333333333,0.48995666666666665,0.538,0.5013277777777778,0.03225806451612903,0.041666666666666664,0.22857142857142856,0.2571428571428571,8.130434782608695,23.957142857142856,0.3208955223880597,3.0,5.0,,4.0,8.0,2.0,2.0,,2.0,3.0,4.0,1.0,,2.0,2.0,,2.0,,1.0,0.5,0.18181818181818182,,,,0.23076923076923078,,0.5555555555555556,0.6,,2.0,2.0,2.0,1.0,2.0,0.125,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,True,,,,
431,1610612757,Shawn Kemp,Shawn Kemp,431,POR,1508.0,25.0,23.0,48.0,49.0,25.0,22.0,8.0,97.0,,,,,1.0,1.0,,2.0,,,,,,,,,1.0,3.0,,,6.0,8.0,37.0,,,1.0,1.0,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,3.0,6.0,1.0,7.0,,,,1.0,,,,1.0,,,2.0,3.0,8.0,,3.0,1.0,25.0,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,0.5714285714285714,0.5,0.16666666666666666,,,,,14.285714285714285,1.0,0.17647058823529413,0.0625,,0.125,0.043478260869565216,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,0.37553333333333333,,0.4047,0.5,0.5,0.125,0.125,17.599999999999998,,0.5208333333333334,,,,,,,,,3.0,,1.0,1.0,,1.0,,,,,1.0,,0.5,,,,,,,,,,,,,,,0.2,,,1.0,,,,,,,,,,,,True,,,,
70,1610612757,Steve Kerr,Steve Kerr,70,POR,1240.0,21.0,-15.0,41.0,41.0,17.0,17.0,4.0,82.0,,,,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,2.0,,1.0,,2.0,52.0,,1.0,,,,1.0,,1.0,,,2.0,,,1.0,,2.0,,2.0,,1.0,,4.0,,1.0,2.0,3.0,,3.0,,,,,,,,,,,1.0,2.0,,,,,17.0,1.0,1.0,,,,,,0.5,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,6.521739130434782,,0.2,,0.2,0.2,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,,,,,,,,0.5,0.3333333333333333,0.41583333333333333,0.4734,0.43355,,,,,18.299999999999997,23.9,0.4146341463414634,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,True,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,4559.0,76.0,-3.0,140.0,144.0,43.0,28.0,21.0,284.0,2.0,4.0,,,,3.0,,9.0,1.0,1.0,1.0,1.0,,,3.0,1.0,2.0,16.0,3.0,4.0,2.0,15.0,143.0,2.0,2.0,1.0,7.0,,4.0,1.0,1.0,1.0,4.0,2.0,2.0,9.0,3.0,,3.0,3.0,6.0,1.0,2.0,,15.0,1.0,2.0,3.0,5.0,1.0,6.0,,2.0,,2.0,2.0,,1.0,4.0,,1.0,,5.0,3.0,,,4.0,43.0,0.5,0.5,1.0,0.75,1.0,1.0,0.75,0.125,,0.325,1.0,0.3,0.3333333333333333,0.875,0.3333333333333333,0.2,,,,14.619883040935672,0.5,0.06382978723404255,0.015873015873015872,0.125,0.07936507936507936,0.012987012987012988,0.07692307692307693,,0.08695652173913043,0.15384615384615385,,0.2,0.5,0.5,0.5,0.15,,,0.45,,,,0.05,1.0,1.0,1.0,0.15,0.3333333333333333,1.0,1.0,,,,,0.2,0.4,0.477915,0.52865,0.45623,,,0.4666666666666667,0.26666666666666666,12.2625,23.875,0.30714285714285716,,,1.0,,1.0,,2.0,,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,0.07692307692307693,,,,0.3333333333333333,2.0,1.0,2.0,1.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,True,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,5684.0,95.0,-18.0,179.0,181.0,59.0,46.0,28.0,360.0,5.0,6.0,4.0,4.0,10.0,23.0,1.0,8.0,,3.0,,2.0,,1.0,11.0,4.0,16.0,37.0,5.0,14.0,8.0,55.0,193.0,,3.0,,2.0,5.0,9.0,2.0,5.0,3.0,19.0,12.0,20.0,15.0,11.0,1.0,4.0,1.0,5.0,,2.0,2.0,11.0,8.0,6.0,14.0,23.0,9.0,32.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,4.0,9.0,10.0,,4.0,19.0,59.0,0.375,0.4,1.0,0.35714285714285715,,0.4,0.35714285714285715,0.43243243243243246,0.5555555555555556,0.46078431372549017,0.14285714285714285,0.5714285714285714,0.49107142857142855,0.14285714285714285,0.59375,0.27450980392156865,0.02702702702702703,,0.043478260869565216,26.267281105990783,1.0,0.2545454545454545,0.1,0.3157894736842105,0.2702702702702703,0.09090909090909091,0.11764705882352941,0.05714285714285714,0.28,0.3333333333333333,0.14285714285714285,0.11764705882352941,0.8333333333333334,0.8333333333333334,0.8,0.45098039215686275,0.43478260869565216,0.45454545454545453,0.1568627450980392,0.125,0.125,1.0,0.058823529411764705,,,,0.21568627450980393,0.2857142857142857,,,0.2857142857142857,1.0,0.07142857142857142,,0.2857142857142857,0.39215686274509803,0.44666960784313725,0.5496500000000001,0.47221071428571426,0.07272727272727272,0.0975609756097561,0.03636363636363636,0.34545454545454546,9.972972972972974,25.114285714285717,0.329608938547486,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,,,,,1.0,2.0,1.0,2.0,2.0,2.0,0.25,0.3,0.05263157894736842,0.07692307692307693,,0.2,1.0,0.2857142857142857,0.5,0.14285714285714285,5.0,2.0,5.0,,1.0,,0.14285714285714285,0.26666666666666666,0.25,0.1,0.45454545454545453,0.45454545454545453,1.0,,0.5,0.45454545454545453,,,,,,True,,,,
905,1610612757,Dale Davis,Dale Davis,905,POR,3354.0,56.0,-20.0,103.0,103.0,24.0,10.0,16.0,206.0,3.0,4.0,,,,2.0,,4.0,,,,,,,,,3.0,10.0,,,1.0,7.0,106.0,,,,2.0,,,,,1.0,1.0,4.0,2.0,,,,2.0,,2.0,,2.0,,4.0,2.0,3.0,7.0,10.0,3.0,13.0,,3.0,2.0,1.0,1.0,,1.0,2.0,,,5.0,11.0,2.0,,1.0,1.0,24.0,0.6666666666666666,1.0,,,,,,0.3,,0.3,0.25,,0.3181818181818182,0.25,0.5,,,,,10.15625,0.5,0.18421052631578946,0.037037037037037035,0.3,0.20833333333333334,0.046153846153846156,0.125,,0.11764705882352941,0.2857142857142857,,0.4,0.75,0.75,0.6666666666666666,0.2,,,0.4,,,,,,,,,,,,,,,,,0.4,0.47507,0.4572,,0.09090909090909091,0.09090909090909091,0.2857142857142857,0.14285714285714285,9.25,,0.23300970873786409,1.0,2.0,,1.0,4.0,2.0,,1.0,,1.0,,,1.0,,3.0,,3.0,3.0,1.0,0.25,,0.09090909090909091,,0.3333333333333333,0.18181818181818182,1.0,0.5,0.5,,,,,,3.0,,0.045454545454545456,0.3,0.3333333333333333,,,,,,,,,,,,,True,,,,
