EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,OffThreePtRebounds,OffRebounds,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,Clear Path Fouls,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,AtRimAssists,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Loose Ball Fouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,LongMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BlockedCorner3,Corner3PctBlocked
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,545.0,9,-3,16,17,7,9,3.0,33,1.0,2.0,1.0,3.0,1.0,1.0,3.0,6.0,1.0,7.0,21.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,7,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,1.0,0.5,1.0,0.25,0.3333333333333333,0.5,0.3333333333333333,36.8421052631579,0.5,0.3333333333333333,0.5,1.0,0.5,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.44480000000000003,0.389,0.3868,0.2857142857142857,0.14285714285714285,6.116666666666667,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,1212.0,20,-13,38,40,16,23,5.0,78,1.0,2.0,1.0,1.0,,,2.0,3.0,2.0,6.0,49.0,,,,2.0,2.0,6.0,,4.0,1.0,1.0,1.0,2.0,,,1.0,5.0,2.0,,,,,6.0,16,,,0.6666666666666666,,0.6666666666666666,,0.75,,1.0,0.3333333333333333,0.5,,9.30232558139535,0.25,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.3878,,0.32555,,1.0,3.9,0.42105263157894735,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.14285714285714285,0.045454545454545456,0.2,0.5,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,951.0,16,-8,28,31,9,17,5.0,59,2.0,2.0,,1.0,1.0,2.0,3.0,5.0,,6.0,34.0,1.0,1.0,2.0,2.0,,2.0,4.0,2.0,,,2.0,2.0,,,,4.0,,,,,,2.0,9,0.6666666666666666,0.6666666666666666,0.6,1.0,0.375,1.0,0.375,1.0,0.3333333333333333,,,,24.242424242424242,,0.25,1.0,1.0,0.125,,,0.25,0.5,0.5,1.0,0.625,0.48436874999999996,0.38,0.3472666666666666,0.3333333333333333,0.3333333333333333,7.859999999999999,0.32142857142857145,,,1.0,,,,2.0,0.5,0.3333333333333333,,,,,,,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.375,0.08333333333333333,0.5,0.14285714285714285,0.14285714285714285,0.5,0.5,0.25,0.125,0.3333333333333333,24.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,526.0,9,-11,18,19,10,11,2.0,37,,1.0,,,,2.0,,3.0,2.0,2.0,28.0,,,,1.0,2.0,2.0,,,,,2.0,2.0,,,,,2.0,,,,,2.0,10,,,,,,,0.25,,0.5,,,,25.0,,0.3333333333333333,,,,,,0.6666666666666666,,,,0.3333333333333333,0.437,,0.5818,,1.0,13.933333333333332,0.5555555555555556,,1.0,,,,1.0,,,,,,,1.0,,0.25,0.25,,,,,,,1.0,1.0,,2.0,1.0,1.0,,,0.25,0.5,0.3333333333333333,,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,764.0,13,-10,26,26,14,14,4.0,52,,,,1.0,,2.0,,3.0,2.0,2.0,33.0,,,,1.0,2.0,2.0,,,,,3.0,4.0,,,2.0,3.0,2.0,1.0,,,,2.0,14,,,,,,,0.16666666666666666,,0.5,,,,23.333333333333336,,,,,0.2,,,0.4,,,,0.4,0.43403,,0.3643,,1.0,14.333333333333334,0.5384615384615384,,,,1.0,1.0,,,,,0.14285714285714285,0.06666666666666667,0.2,,,,,,2.0,,2.0,,2.0,1.0,1.0,1.0,2.0,,3.0,,0.4,0.375,,0.3,0.3333333333333333,,,,0.4,,25.1,,,,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,743.0,12,-9,23,24,11,18,1.0,47,,,1.0,1.0,,,1.0,1.0,,2.0,32.0,,,,1.0,,2.0,,2.0,,,,,,,1.0,1.0,,,,,,2.0,11,,,1.0,,1.0,,1.0,,1.0,,,,4.166666666666667,,,,,1.0,1.0,1.0,,,,,,0.3898,,0.3898,,1.0,7.0,0.4782608695652174,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,509.0,8,-4,14,16,2,8,3.0,30,,,,,,,,,,3.0,17.0,,,,,,3.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,3.0,2,,,,,0.5,,0.5,,1.5,,,,17.64705882352941,,,,,,,,,,,,1.0,0.5993499999999999,,0.6012,,1.0,,0.14285714285714285,,,,1.0,1.0,,1.0,,1.5,0.2,0.1,,,,,,1.0,2.0,,3.0,1.0,2.0,,,,,,,,1.0,,,,,,,0.3333333333333333,0.6666666666666666,,24.133333333333336,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,150.0,2,-2,5,6,2,3,,11,,,,,,,,,2.0,2.0,8.0,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,2,,,,,,,1.0,,,,,,20.0,,,,,,,,,,,,,,,,,,,0.4,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,613.0,10,-9,20,19,7,10,2.0,39,,,1.0,2.0,2.0,4.0,3.0,6.0,,6.0,23.0,,,,2.0,,2.0,2.0,4.0,,,2.0,2.0,,,,,,,,,,2.0,7,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,,0.5,,,,27.272727272727273,,,,,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,,0.3756166666666667,,0.32065,,0.3333333333333333,15.0,0.35,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,2.0,,,0.2222222222222222,,0.2222222222222222,0.25,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,1610612758,Chucky Brown,Chucky Brown,359,SAC,47.0,1,4,2,2,2,2,,4,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,2,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
