EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Corner3Assists,NonShootingPenaltyNonTakeFouls,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Blocked2s,BlockedAtRim,Blocks,SecondChanceAtRimFGM,PenaltyFtPoints,PtsPutbacks,Travels,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,on,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,407.0,7.0,-2.0,12.0,12.0,7.0,12.0,1.0,24.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,14.0,1.0,1.0,,2.0,,,,,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,7.0,,,1.0,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,,,21.428571428571427,,,0.25,,,,0.14285714285714285,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,,,1.0,0.5334833333333333,0.5659,,,,1.0,,1.5,0.5833333333333334,,,,,1.0,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,0.6666666666666666,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,24.6,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,False,,,,
2049,1610612755,Speedy Claxton,Speedy Claxton,2049,PHI,1736.0,29.0,-7.0,51.0,56.0,21.0,29.0,4.0,107.0,,,,,,,,1.0,5.0,1.0,5.0,1.0,3.0,60.0,,,,,,1.0,1.0,2.0,,,8.0,9.0,4.0,2.0,19.0,,,,,,,,3.0,1.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,2.0,,,1.0,21.0,1.0,1.0,0.2,,,0.16666666666666666,,,0.21428571428571427,,0.25,,,,14.285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.2,0.2,1.0,,,,0.16666666666666666,0.3999083333333333,,0.3359,,,,0.3333333333333333,17.96,0.4117647058823529,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,0.16666666666666666,,,,,,,0.16666666666666666,,,,,,,,,,24.7,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,False,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,3572.0,60.0,-14.0,111.0,113.0,60.0,59.0,15.0,224.0,,2.0,,,1.0,1.0,3.0,3.0,8.0,4.0,13.0,3.0,17.0,129.0,,2.0,2.0,2.0,3.0,7.0,12.0,6.0,2.0,2.0,5.0,7.0,4.0,1.0,16.0,1.0,,3.0,5.0,8.0,1.0,9.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,,1.0,2.0,3.0,,,4.0,,1.0,12.0,60.0,0.75,0.75,0.3076923076923077,,0.42857142857142855,0.4117647058823529,,0.5454545454545454,0.4444444444444444,0.3333333333333333,0.5454545454545454,0.15384615384615385,,,16.27906976744186,0.6666666666666666,0.15151515151515152,,0.17647058823529413,0.0625,0.16,0.01818181818181818,,,,0.07142857142857142,,0.05555555555555555,0.2222222222222222,0.3333333333333333,0.23076923076923078,,0.11764705882352941,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.47058823529411764,0.375,0.5,0.6666666666666666,,0.09090909090909091,,0.35294117647058826,0.45257499999999995,,0.44653,0.05555555555555555,0.07142857142857142,0.11764705882352941,0.7058823529411765,13.353846153846153,0.5405405405405406,2.0,,,,,,2.0,4.0,,,4.0,2.0,4.0,,,4.0,6.0,4.0,2.0,2.0,,,,,1.0,0.5,,0.5,0.23529411764705882,,,,,,,0.23529411764705882,0.5,0.5,1.0,,,,,0.36363636363636365,0.5,29.35,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,2.0,,0.5,,,0.5,,0.25,False,,,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,3707.0,62.0,-5.0,115.0,113.0,59.0,54.0,16.0,228.0,6.0,7.0,3.0,3.0,3.0,1.0,3.0,,,7.0,10.0,8.0,31.0,130.0,3.0,3.0,,6.0,3.0,3.0,14.0,8.0,6.0,,,,,,,1.0,3.0,2.0,6.0,10.0,4.0,14.0,,,,2.0,,,2.0,2.0,,1.0,2.0,2.0,,,10.0,,3.0,14.0,59.0,0.5714285714285714,0.8,0.7,1.0,1.0,0.575,1.0,0.5625,0.62,1.0,0.6363636363636364,,,,20.454545454545453,1.0,0.17647058823529413,0.07317073170731707,0.1111111111111111,0.07142857142857142,0.15384615384615385,0.07272727272727272,,0.1111111111111111,0.10526315789473684,0.07692307692307693,,0.16666666666666666,0.2,0.16666666666666666,0.07692307692307693,0.2,0.35,0.8571428571428571,0.8571428571428571,0.5,0.15,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.375,1.0,0.85,0.5180425,0.5625666666666667,0.50614375,0.13043478260869565,0.23076923076923078,0.1935483870967742,0.45161290322580644,3.79,0.5130434782608696,,,,,1.0,1.0,3.0,9.0,,,4.0,3.0,10.0,,,5.0,6.0,9.0,3.0,,2.0,,,2.0,0.6666666666666666,0.3,,0.3,0.5,1.0,,0.05,,,,0.45,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,0.125,0.5,0.3333333333333333,25.330000000000002,4.0,2.0,5.0,3.0,5.0,4.0,,2.0,2.0,,,0.4,1.0,,,,1.0,1.0,3.0,,,,,0.2,,,0.25,,,False,1.0,1.0,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,2028.0,34.0,-6.0,67.0,62.0,35.0,39.0,10.0,129.0,1.0,2.0,,,,1.0,2.0,1.0,6.0,3.0,10.0,10.0,19.0,78.0,,,,,,4.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,,7.0,,,1.0,3.0,4.0,,4.0,,,,3.0,2.0,1.0,1.0,4.0,1.0,,2.0,4.0,,,12.0,,4.0,6.0,35.0,0.6666666666666666,0.6666666666666666,0.3,,,0.4090909090909091,,0.3,0.5588235294117647,,0.42857142857142855,0.1,0.5,,26.923076923076923,0.75,0.17647058823529413,,0.1111111111111111,,0.15384615384615385,,,,,,,0.125,0.5,,,0.3333333333333333,0.18181818181818182,0.5,1.0,1.0,0.18181818181818182,0.5,0.5,,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,,,,0.2727272727272727,0.43695909090909096,,0.38137,0.26666666666666666,0.2857142857142857,,0.3157894736842105,12.559999999999999,0.5223880597014925,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,3.0,,,1.0,,,,2.0,1.0,1.0,,1.0,0.09090909090909091,,,0.09090909090909091,1.0,1.0,1.0,,,,,,,,0.2,,,23.5,,,,,3.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,False,,,,
916,1610612755,Corie Blount,Corie Blount,916,PHI,3472.0,58.0,-16.0,104.0,104.0,45.0,46.0,13.0,208.0,1.0,2.0,2.0,,,,1.0,,4.0,1.0,7.0,1.0,3.0,128.0,1.0,3.0,1.0,3.0,,2.0,1.0,,2.0,,,1.0,,,3.0,2.0,4.0,,3.0,3.0,6.0,9.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,,3.0,7.0,1.0,1.0,2.0,,,1.0,45.0,,,0.14285714285714285,0.3333333333333333,,0.14285714285714285,0.3333333333333333,,0.1875,0.375,0.16666666666666666,,,,8.333333333333334,0.5,0.1,0.1111111111111111,,0.15384615384615385,0.06521739130434782,0.12244897959183673,0.2857142857142857,,0.09523809523809523,0.16666666666666666,,0.07142857142857142,0.1,0.16666666666666666,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,0.5714285714285714,,,,0.6666666666666666,,,0.2857142857142857,0.4021428571428572,0.57925,0.2613,,,1.0,0.3333333333333333,10.414285714285715,0.4326923076923077,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,,,2.0,,,1.0,0.5,,,,,,,,,,,,,,,,,False,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,2940.0,49.0,-4.0,93.0,91.0,53.0,48.0,14.0,184.0,4.0,10.0,1.0,2.0,7.0,3.0,5.0,3.0,8.0,10.0,23.0,15.0,44.0,108.0,1.0,1.0,,2.0,7.0,15.0,32.0,8.0,12.0,3.0,4.0,6.0,,4.0,14.0,,,3.0,2.0,5.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,,,2.0,1.0,1.0,,1.0,,,18.0,1.0,5.0,32.0,53.0,0.4,0.4,0.43478260869565216,1.0,0.4666666666666667,0.48333333333333334,1.0,0.5,0.5789473684210527,1.0,0.6153846153846154,0.13043478260869565,0.1,,36.69724770642202,1.0,0.07692307692307693,,0.23076923076923078,,0.1282051282051282,,,,,,,0.07142857142857142,0.14285714285714285,,0.1111111111111111,0.5,0.3333333333333333,0.4,0.4444444444444444,0.75,0.16666666666666666,0.6,0.6,,0.26666666666666666,0.375,0.5,0.3333333333333333,1.0,0.35,0.2857142857142857,0.5666666666666667,0.49221833333333337,0.6044,0.4752175,0.14705882352941177,0.18518518518518517,0.045454545454545456,0.7272727272727273,8.7,0.5698924731182796,2.0,1.0,,,,,3.0,7.0,,,5.0,3.0,7.0,,,5.0,6.0,7.0,3.0,1.0,,,,4.0,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.23333333333333334,,,,,,,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.25,0.42857142857142855,25.814285714285713,,,,1.0,12.0,,,,,,,,1.0,,,,2.0,2.0,3.0,,,1.0,,0.4,,,0.4,,0.25,False,,,1.0,0.5
365,1610612755,Derrick McKey,Derrick McKey,365,PHI,1217.0,20.0,-15.0,37.0,39.0,14.0,12.0,7.0,76.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,3.0,4.0,,6.0,44.0,1.0,2.0,,2.0,,1.0,,4.0,2.0,,,,,,,1.0,1.0,,2.0,2.0,2.0,4.0,1.0,,1.0,,,,,,,,3.0,3.0,,,,,,,14.0,0.6666666666666666,1.0,0.75,0.5,,0.75,0.5,,0.75,0.5,,,,,8.88888888888889,,0.14285714285714285,0.05263157894736842,,0.16666666666666666,0.1111111111111111,0.08,0.14285714285714285,,,0.16666666666666666,,0.1111111111111111,0.2,,,,0.5,0.5,0.5,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,,0.5,0.490525,0.5847,0.5847,,,0.3333333333333333,,6.1,0.3783783783783784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,False,,,,
1907,1610612755,Vonteego Cummings,Vonteego Cummings,1907,PHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2264,1610612755,Alvin Jones,Alvin Jones,2264,PHI,236.0,4.0,-6.0,7.0,7.0,2.0,7.0,1.0,14.0,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,11.11111111111111,1.0,0.5,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
