EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyArc3FGM,LongMidRangePctBlocked,PenaltyArc3Accuracy,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,FTOffRebounds,BlockedCorner3,Corner3PctBlocked,OffFTReboundPct,3SecondViolations,on,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,10980.0,183,-32,357,362,176.0,147.0,45.0,719,17.0,27.0,7.0,11.0,9.0,10.0,7.0,23.0,2.0,8.0,1.0,26.0,58.0,1.0,30.0,82.0,404.0,10.0,15.0,5.0,25.0,11.0,20.0,17.0,39.0,22.0,30.0,12.0,7.0,8.0,3.0,11.0,2.0,1.0,3.0,4.0,1.0,25.0,4.0,11.0,5.0,24.0,8.0,37.0,15.0,52.0,2.0,4.0,3.0,1.0,12.0,2.0,8.0,5.0,1.0,4.0,1.0,17.0,1.0,12.0,16.0,29,4.0,1.0,36.0,4.0,14.0,6.0,7.0,4.0,3.0,7.0,4.0,1.0,39.0,176.0,4.0,0.4230769230769231,0.55,0.4482758620689655,0.6666666666666666,0.55,0.4406779661016949,0.6666666666666666,0.55,0.5466666666666666,0.7352941176470589,0.6964285714285714,0.01694915254237288,0.1206896551724138,0.1111111111111111,0.17391304347826086,22.276029055690074,0.7058823529411765,0.5333333333333333,0.16901408450704225,0.09322033898305085,0.09090909090909091,0.08888888888888889,0.14720812182741116,0.09202453987730061,0.175,0.1,0.020833333333333332,0.16666666666666666,0.1111111111111111,0.19047619047619047,0.18604651162790697,0.11627906976744186,0.07692307692307693,0.5714285714285714,0.4576271186440678,0.6296296296296297,0.7083333333333334,0.4117647058823529,0.3898305084745763,0.30434782608695654,0.3684210526315789,0.2857142857142857,0.13559322033898305,0.25,0.25,1.0,0.01694915254237288,0.7333333333333333,0.6363636363636364,0.14285714285714285,0.5,0.9,0.4745762711864407,0.4689322033898305,0.5021714285714285,0.457645,0.2028985507246377,0.20588235294117646,0.3048780487804878,0.47560975609756095,5.063793103448275,0.49299719887955185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,951.0,16,-8,28,31,9.0,17.0,5.0,59,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,4.0,34.0,,,,,2.0,2.0,,4.0,,4.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,4.0,9.0,2.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,6.0606060606060606,,0.25,,,,0.14285714285714285,,0.058823529411764705,,,,0.2,,,,,,,0.5,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,0.5,1.0,0.5,0.32555,,0.32555,,,,1.0,5.85,0.32142857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,22433.0,374,-38,735,743,298.0,284.0,103.0,1478,29.0,51.0,5.0,6.0,10.0,19.0,9.0,17.0,16.0,35.0,31.0,54.0,103.0,43.0,34.0,175.0,787.0,9.0,16.0,5.0,26.0,18.0,35.0,16.0,61.0,40.0,68.0,10.0,10.0,24.0,8.0,32.0,6.0,2.0,11.0,4.0,9.0,72.0,2.0,13.0,14.0,21.0,2.0,37.0,15.0,52.0,3.0,14.0,9.0,5.0,7.0,,4.0,11.0,4.0,3.0,3.0,18.0,1.0,7.0,9.0,31,2.0,2.0,43.0,7.0,17.0,6.0,2.0,1.0,1.0,3.0,3.0,,61.0,298.0,10.0,0.37037037037037035,0.40816326530612246,0.5242718446601942,0.5625,0.5142857142857142,0.4828767123287671,0.45652173913043476,0.4166666666666667,0.5337423312883436,0.52,0.46875,0.2945205479452055,0.0970873786407767,0.17647058823529413,0.058823529411764705,20.900692840646652,0.3888888888888889,0.0625,0.07636363636363637,0.04905660377358491,0.13333333333333333,0.019801980198019802,0.09210526315789473,0.040983606557377046,0.05747126436781609,0.027777777777777776,0.05660377358490566,0.03333333333333333,0.029411764705882353,0.07874015748031496,0.1125,0.1566265060240964,0.04285714285714286,1.0,0.3493150684931507,0.5686274509803921,0.6904761904761905,0.4482758620689655,0.11643835616438356,0.5294117647058824,0.5625,0.1111111111111111,0.23972602739726026,0.45714285714285713,0.45714285714285713,0.375,0.21232876712328766,0.2608695652173913,0.8333333333333334,,0.35185185185185186,0.5263157894736842,0.6438356164383562,0.5196811643835616,0.4943052631578948,0.5135388888888889,0.11464968152866242,0.1504424778761062,0.14857142857142858,0.3485714285714286,7.774757281553398,0.4054421768707483,9.0,1.0,5.0,3.0,12.0,2.0,12.0,2.0,7.0,11.0,1.0,7.0,3.0,19.0,30.0,3.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.2558139534883721,0.14285714285714285,0.15789473684210525,0.2558139534883721,0.045454545454545456,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.0821917808219178,0.16666666666666666,0.16666666666666666,1.0,0.21739130434782608,0.2,1.0,0.08695652173913043,0.2222222222222222,0.25,0.12962962962962962,0.16666666666666666,0.022727272727272728,23.7953488372093,,,,,,,,,,,,,,True,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,15371.0,256,-26,519,521,223.0,220.0,75.0,1040,12.0,20.0,2.0,2.0,8.0,12.0,6.0,12.0,15.0,44.0,6.0,33.0,76.0,32.0,26.0,140.0,572.0,5.0,6.0,,10.0,11.0,26.0,14.0,51.0,30.0,36.0,,3.0,27.0,6.0,33.0,2.0,4.0,16.0,2.0,9.0,72.0,1.0,2.0,7.0,12.0,1.0,20.0,3.0,23.0,1.0,7.0,4.0,3.0,12.0,,6.0,3.0,,6.0,1.0,15.0,1.0,9.0,5.0,12,,1.0,30.0,1.0,10.0,5.0,,,,,,,51.0,223.0,3.0,0.45454545454545453,0.45454545454545453,0.4342105263157895,0.8333333333333334,0.4230769230769231,0.5277777777777778,0.625,0.5138888888888888,0.5737704918032787,0.625,0.5795454545454546,0.2962962962962963,0.039473684210526314,0.1,,22.20421393841167,0.8,0.05263157894736842,0.06557377049180328,0.010869565217391304,0.08433734939759036,0.014492753623188406,0.07142857142857142,0.011857707509881422,0.014492753623188406,,0.014492753623188406,0.024390243902439025,0.13953488372093023,0.06451612903225806,,0.07462686567164178,0.017857142857142856,,0.18518518518518517,0.6,0.6666666666666666,0.25,0.1111111111111111,0.5,0.5,0.6666666666666666,0.4074074074074074,0.3409090909090909,0.3488372093023256,0.5333333333333333,0.05555555555555555,0.25,1.0,1.0,0.3333333333333333,0.6666666666666666,0.48148148148148145,0.46321249999999997,0.4988666666666666,0.47785138888888884,0.08547008547008547,0.11764705882352941,0.07142857142857142,0.36428571428571427,12.185526315789474,0.4296724470134875,4.0,,,1.0,1.0,12.0,26.0,2.0,9.0,16.0,,2.0,5.0,10.0,39.0,9.0,26.0,12.0,,,,,,0.8125,0.5,,0.5,0.5,0.125,0.6666666666666666,0.6666666666666666,1.0,0.24074074074074073,0.46153846153846156,0.46153846153846156,0.75,,,,0.25,0.027777777777777776,1.0,0.25,0.46153846153846156,,25.06875,4.0,0.022727272727272728,0.4444444444444444,,,,,,,,,,,True,,,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,12799.0,213,-22,416,422,173.0,166.0,57.0,838,9.0,17.0,4.0,8.0,3.0,5.0,6.0,15.0,4.0,20.0,4.0,19.0,52.0,18.0,10.0,57.0,436.0,4.0,10.0,3.0,11.0,7.0,17.0,7.0,24.0,20.0,18.0,4.0,4.0,7.0,4.0,11.0,1.0,3.0,3.0,3.0,1.0,26.0,4.0,8.0,4.0,27.0,3.0,34.0,12.0,46.0,2.0,4.0,2.0,2.0,5.0,1.0,3.0,7.0,2.0,2.0,,12.0,1.0,4.0,9.0,26,2.0,4.0,17.0,1.0,7.0,2.0,5.0,1.0,2.0,5.0,3.0,,24.0,173.0,3.0,0.5263157894736842,0.5882352941176471,0.36538461538461536,0.4,0.4117647058823529,0.3357142857142857,0.36363636363636365,0.3695652173913043,0.36538461538461536,0.4230769230769231,0.4444444444444444,0.2571428571428571,0.07692307692307693,0.058823529411764705,0.2,18.404907975460123,0.4166666666666667,0.15,0.1588235294117647,0.05405405405405406,0.08,0.06557377049180328,0.1409090909090909,0.05741626794258373,0.047619047619047616,0.05405405405405406,0.057971014492753624,0.02631578947368421,0.21951219512195122,0.17647058823529413,0.09836065573770492,0.10256410256410256,0.047619047619047616,0.6,0.24285714285714285,0.5294117647058824,0.5625,0.3333333333333333,0.21428571428571427,0.4,0.5,0.8333333333333334,0.2857142857142857,0.2,0.2,0.5,0.05714285714285714,0.7272727272727273,0.5,,0.21739130434782608,0.6,0.5,0.46843857142857154,0.5365888888888889,0.45713260869565214,0.09210526315789473,0.1206896551724138,0.19298245614035087,0.42105263157894735,9.709615384615386,0.41586538461538464,,,,,1.0,3.0,14.0,1.0,5.0,3.0,,1.0,1.0,6.0,9.0,,14.0,3.0,,,,,,1.0,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,,,0.2,0.21428571428571427,0.23076923076923078,1.0,,,,0.09090909090909091,0.043478260869565216,,0.21739130434782608,0.21428571428571427,,24.822222222222226,1.0,,0.2,1.0,2.0,0.05555555555555555,0.07142857142857142,0.13043478260869565,,,,,,True,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,15232.0,254,-10,506,509,213.0,225.0,65.0,1015,8.0,13.0,,2.0,4.0,6.0,1.0,2.0,,5.0,12.0,9.0,20.0,24.0,31.0,64.0,520.0,,2.0,6.0,9.0,5.0,9.0,25.0,44.0,8.0,10.0,,3.0,19.0,3.0,22.0,,3.0,12.0,2.0,5.0,47.0,3.0,5.0,6.0,18.0,2.0,26.0,9.0,35.0,1.0,14.0,10.0,4.0,14.0,4.0,11.0,8.0,1.0,3.0,,22.0,1.0,9.0,8.0,28,2.0,3.0,41.0,1.0,7.0,13.0,3.0,,2.0,5.0,4.0,,44.0,213.0,3.0,0.4444444444444444,0.4444444444444444,0.45,,0.5555555555555556,0.375,0.3,0.3958333333333333,0.48412698412698413,0.5,0.5375,0.5454545454545454,0.15,0.23076923076923078,,14.310051107325384,0.6363636363636364,0.08695652173913043,0.09375,0.027932960893854747,0.07692307692307693,0.046153846153846156,0.08888888888888889,0.03278688524590164,,0.04081632653061224,0.04285714285714286,0.07692307692307693,0.07547169811320754,0.0963855421686747,0.10714285714285714,0.07936507936507936,0.04,0.8,0.29545454545454547,0.6153846153846154,0.8,0.5,0.045454545454545456,0.5,0.5,,0.11363636363636363,,,,0.2727272727272727,0.4,,,0.25,0.6666666666666666,0.8409090909090909,0.5443465909090909,0.5609,0.5376020833333334,0.14,0.2692307692307692,0.140625,0.6875,5.93,0.4209486166007905,4.0,1.0,2.0,3.0,10.0,1.0,12.0,1.0,5.0,5.0,1.0,3.0,3.0,15.0,15.0,,12.0,1.0,,3.0,,2.0,1.0,1.0,0.20833333333333334,0.3333333333333333,0.2,0.20833333333333334,0.06666666666666667,0.3333333333333333,0.36363636363636365,1.0,0.2727272727272727,0.08333333333333333,0.08333333333333333,1.0,0.4,0.5,1.0,0.2,0.4166666666666667,0.3,0.20833333333333334,0.08333333333333333,,24.379166666666663,,,,1.0,1.0,0.041666666666666664,,,1.0,1.0,0.08333333333333333,0.034482758620689655,,True,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,8337.0,139,-27,264,273,101.0,74.0,43.0,537,8.0,15.0,2.0,4.0,1.0,2.0,4.0,11.0,1.0,5.0,5.0,13.0,31.0,23.0,18.0,53.0,297.0,3.0,5.0,2.0,8.0,5.0,8.0,9.0,25.0,14.0,12.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,3.0,5.0,2.0,14.0,1.0,17.0,8.0,25.0,3.0,5.0,3.0,2.0,3.0,1.0,,3.0,1.0,3.0,,6.0,1.0,,7.0,10,1.0,,20.0,1.0,6.0,4.0,,,,,,,25.0,101.0,1.0,0.5384615384615384,0.6363636363636364,0.41935483870967744,0.6,0.625,0.32407407407407407,0.3,0.5,0.4126984126984127,0.36363636363636365,0.6,0.42592592592592593,0.12903225806451613,0.06666666666666667,0.2727272727272727,21.49532710280374,0.5,0.125,0.14736842105263157,0.052083333333333336,0.0625,0.06,0.12598425196850394,0.0547945205479452,0.0967741935483871,0.05714285714285714,,0.03125,0.06896551724137931,0.1956521739130435,0.15,0.041666666666666664,0.08823529411764706,,0.2777777777777778,0.5333333333333333,0.5714285714285714,0.625,0.2037037037037037,0.36363636363636365,0.5,0.25,0.09259259259259259,0.2,0.2,1.0,0.09259259259259259,0.4,0.5,,0.125,0.5,0.7037037037037037,0.5318444444444445,0.5493785714285714,0.49395312500000005,0.1016949152542373,0.16666666666666666,0.1509433962264151,0.4716981132075472,5.94516129032258,0.38257575757575757,1.0,,1.0,1.0,2.0,2.0,18.0,4.0,6.0,3.0,,5.0,2.0,8.0,6.0,3.0,18.0,2.0,,1.0,,,,0.6666666666666666,0.13043478260869565,,0.25,0.13043478260869565,0.125,0.2,0.2,,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.0,0.1,,,0.4,0.125,0.5,0.375,0.1111111111111111,,24.517391304347825,1.0,,0.16666666666666666,,,,,0.1111111111111111,,,,,,True,,,,,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,8253.0,138,10,259,257,79.0,78.0,41.0,516,12.0,20.0,6.0,11.0,5.0,10.0,2.0,7.0,,1.0,,14.0,28.0,,3.0,31.0,253.0,7.0,13.0,,14.0,6.0,11.0,1.0,13.0,14.0,14.0,12.0,4.0,3.0,,3.0,,,1.0,,2.0,6.0,4.0,17.0,8.0,6.0,2.0,16.0,21.0,37.0,2.0,5.0,4.0,1.0,2.0,,1.0,1.0,,1.0,,3.0,1.0,,18.0,28,4.0,1.0,7.0,2.0,4.0,,3.0,1.0,2.0,3.0,3.0,,13.0,79.0,3.0,0.5,0.875,0.5,0.5384615384615384,0.5454545454545454,0.5,0.5384615384615384,0.5454545454545454,0.5166666666666667,0.5384615384615384,0.5416666666666666,,0.14285714285714285,0.1,0.2857142857142857,10.610932475884244,0.6666666666666666,0.16666666666666666,0.061224489795918366,0.1559633027522936,0.21621621621621623,0.11764705882352941,0.1037037037037037,0.14685314685314685,0.21875,0.1875,0.08888888888888889,0.05,0.14285714285714285,0.021739130434782608,0.06451612903225806,0.20689655172413793,0.2,1.0,0.7142857142857143,0.6,0.6666666666666666,0.5,0.25,0.2857142857142857,0.4,0.5,0.03571428571428571,,,,,0.8461538461538461,0.5454545454545454,,0.9090909090909091,0.5,0.7142857142857143,0.5247428571428572,0.5528666666666666,0.5314272727272727,0.13333333333333333,0.13333333333333333,0.45161290322580644,0.41935483870967744,2.2357142857142853,0.305019305019305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.21428571428571427,,,,,,True,,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,534.0,9,1,19,19,7.0,6.0,6.0,38,,1.0,,1.0,,,,,,,,,1.0,,2.0,2.0,21.0,,1.0,,,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,2.0,2,,,2.0,,1.0,,1.0,,1.0,1.0,,,2.0,7.0,,,,,,,,,,0.5,,1.0,,,,,12.0,1.0,,,0.1,,,,0.09090909090909091,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,0.5584,0.5584,,0.5,0.5,,1.0,,0.3684210526315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,17228.0,287,-42,570,576,209.0,201.0,75.0,1146,30.0,48.0,8.0,17.0,9.0,13.0,9.0,29.0,20.0,46.0,1.0,59.0,123.0,3.0,23.0,141.0,611.0,9.0,23.0,2.0,20.0,17.0,31.0,12.0,46.0,70.0,48.0,14.0,5.0,18.0,7.0,25.0,5.0,2.0,9.0,3.0,6.0,57.0,5.0,19.0,14.0,36.0,4.0,54.0,27.0,81.0,8.0,4.0,3.0,1.0,3.0,2.0,2.0,15.0,2.0,1.0,1.0,18.0,2.0,7.0,13.0,29,1.0,8.0,47.0,1.0,18.0,6.0,13.0,4.0,8.0,14.0,9.0,,46.0,209.0,2.0,0.5932203389830508,0.6730769230769231,0.4796747967479675,0.391304347826087,0.5483870967741935,0.46825396825396826,0.391304347826087,0.53125,0.47315436241610737,0.38461538461538464,0.5,0.023809523809523808,0.04065040650406504,0.08333333333333333,0.034482758620689655,25.075075075075073,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.09223300970873786,0.175,0.06944444444444445,0.176056338028169,0.08633093525179857,0.15492957746478872,0.058823529411764705,0.05952380952380952,0.05,0.047619047619047616,0.21568627450980393,0.2,0.19047619047619047,0.13114754098360656,0.6428571428571429,0.38095238095238093,0.625,0.6818181818181818,0.5666666666666667,0.23015873015873015,0.3103448275862069,0.32142857142857145,0.4444444444444444,0.36507936507936506,0.43478260869565216,0.43478260869565216,0.7,0.007936507936507936,0.7391304347826086,0.47058823529411764,0.125,0.40625,0.6923076923076923,0.40476190476190477,0.46351507936507946,0.5044349999999999,0.45833281249999996,0.1258741258741259,0.12857142857142856,0.14184397163120568,0.3262411347517731,8.389430894308944,0.36666666666666664,,,,,,,2.0,,1.0,,,,,1.0,,,2.0,,,,,1.0,1.0,,,,,,0.11764705882352941,,,,0.015873015873015872,,,,,,,,,,0.03125,,,24.53333333333333,,,,,1.0,,,0.09375,3.0,,,0.09375,1.0,True,,,,,
