EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,LongMidRangeAssists,Loose Ball Fouls,DefensiveGoaltends,ShortMidRangePctBlocked,DefArc3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Corner3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceTurnovers,OffLongMidRangeReboundPct,SecondChanceFtPoints,ShortMidRangeAssists,Technical Free Throw Trips,LongMidRangePctBlocked,RecoveredBlocks,BlocksRecoveredPct,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,on,OffCorner3ReboundPct,BlockedLongMidRange,3SecondViolations,SecondChanceCorner3FGA,Travels,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,195.0,3,5,5,1.0,2.0,,10,,1.0,1.0,,1.0,1.0,,8,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,0.5,40.0,,,,0.5,,,,0.5,1.0,0.52925,25.6,0.2,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,183.0,3,6,7,4.0,5.0,,13,,,,,2.0,,,13,,,,,,,,,,4.0,,,,,,,33.333333333333336,,,,,,,,,,0.3901,,0.6666666666666666,-7.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,3054.0,51,97,101,36.0,50.0,12.0,198,2.0,3.0,,9.0,14.0,1.0,18.0,124,10.0,,2.0,3.0,,7.0,4.0,6.0,8.0,36.0,0.5555555555555556,0.5555555555555556,0.6428571428571429,0.6,0.5625,0.06666666666666667,17.431192660550458,0.1111111111111111,0.11363636363636363,0.08333333333333333,0.2,0.6666666666666666,1.0,,,0.26666666666666666,0.46673999999999993,22.2,0.3711340206185567,-20.0,,,1.0,2.0,,2.0,7.0,9.0,,1.0,,,,,,2.0,3.0,,,4.0,3.0,5.0,,6.0,8.0,,,,,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,3.0,,3.0,,3.0,,1.0,6.0,,2.0,,1.0,,1.0,1.0,,1.0,6.0,2.0,,,,,0.6666666666666666,0.6,0.6666666666666666,0.5,0.6666666666666666,0.42857142857142855,0.14285714285714285,0.3333333333333333,1.0,0.5,0.03125,0.125,0.07142857142857142,0.043478260869565216,,,,0.07692307692307693,0.18181818181818182,0.5,,0.13333333333333333,,,0.6,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.06666666666666667,,,,,,,,,,,,,0.3333333333333333,0.5,,0.39890000000000003,0.5406833333333333,0.0625,0.06666666666666667,0.2222222222222222,0.3333333333333333,13.157142857142857,2.0,,,0.5,,,,1.0,,,,1.0,1.0,,,,0.16666666666666666,,,,,0.058823529411764705,,,,,1.0,1.0,,,,False,0.25,,,,,,,,,,,,
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,10518.0,175,345,344,90.0,107.0,53.0,689,19.0,27.0,9.0,27.0,48.0,9.0,68.0,393,40.0,9.0,3.0,3.0,,6.0,22.0,33.0,48.0,90.0,0.7407407407407407,0.9090909090909091,0.5625,0.5526315789473685,0.5573770491803278,0.15789473684210525,16.336633663366335,0.1746031746031746,0.19230769230769232,0.17777777777777778,0.47368421052631576,0.7037037037037037,0.7916666666666666,0.6842105263157895,0.15789473684210525,0.631578947368421,0.5035535087719298,24.58888888888889,0.2608695652173913,-1.0,8.0,11.0,4.0,5.0,6.0,11.0,2.0,10.0,,,3.0,1.0,1.0,3.0,5.0,10.0,15.0,1.0,1.0,24.0,4.0,8.0,3.0,11.0,14.0,9.0,,10.0,3.0,3.0,,,2.0,13.0,8.0,3.0,15.0,3.0,1.0,1.0,,1.0,1.0,1.0,4.0,5.0,,17.0,25.0,2.0,9.0,1.0,3.0,2.0,15.0,10.0,4.0,15.0,11.0,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5,0.71875,0.5,0.7058823529411765,0.5,0.0625,0.1111111111111111,0.2,0.15789473684210525,0.10743801652892562,0.26666666666666666,0.03225806451612903,0.08196721311475409,0.08333333333333333,0.18604651162790697,0.041666666666666664,0.1794871794871795,0.16666666666666666,0.2727272727272727,0.125,0.19298245614035087,0.5454545454545454,0.5454545454545454,0.17543859649122806,0.2,0.2,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.6875,0.7272727272727273,0.375,0.0625,1.0,1.0,0.625,0.8,0.3333333333333333,0.5238615384615385,0.49243750000000003,0.05084745762711865,0.06,0.35294117647058826,0.16176470588235295,5.991666666666667,,1.0,1.0,,0.2631578947368421,0.8333333333333334,,,,,,,,,,,,,,,,0.047619047619047616,1.0,3.0,,,10.0,0.6666666666666666,,,,False,,1.0,1.0,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,15297.0,255,509,513,150.0,190.0,63.0,1022,15.0,31.0,18.0,42.0,97.0,22.0,166.0,574,40.0,18.0,12.0,15.0,6.0,33.0,37.0,56.0,70.0,150.0,0.47619047619047616,0.5128205128205128,0.4329896907216495,0.49159663865546216,0.5804195804195804,0.18487394957983194,27.413793103448278,0.20670391061452514,0.19047619047619047,0.1320754716981132,0.2605042016806723,0.4838709677419355,0.5555555555555556,0.6,0.15126050420168066,0.44537815126050423,0.47500252100840346,24.704545454545453,0.29469548133595286,,3.0,4.0,4.0,9.0,9.0,29.0,18.0,37.0,2.0,4.0,9.0,1.0,1.0,11.0,49.0,8.0,11.0,1.0,2.0,24.0,11.0,21.0,22.0,56.0,44.0,30.0,3.0,6.0,9.0,8.0,3.0,2.0,8.0,6.0,7.0,12.0,14.0,2.0,8.0,7.0,1.0,13.0,,8.0,3.0,16.0,2.0,6.0,15.0,,54.0,4.0,21.0,6.0,4.0,1.0,3.0,4.0,56.0,4.0,0.9090909090909091,0.5,0.5,0.5,0.7272727272727273,0.5238095238095238,0.7307692307692307,0.5862068965517241,0.8,0.7,0.08247422680412371,0.12903225806451613,0.8125,0.5454545454545454,0.03571428571428571,0.1346153846153846,0.10810810810810811,0.05785123966942149,0.03773584905660377,0.04918032786885246,0.14545454545454545,0.2909090909090909,0.19718309859154928,0.0625,0.034482758620689655,0.24369747899159663,0.3103448275862069,0.34615384615384615,0.31092436974789917,0.4864864864864865,0.5,0.4444444444444444,0.03361344537815126,0.5,0.5,1.0,0.5,0.5,0.8888888888888888,0.3076923076923077,0.75,,0.07692307692307693,1.0,,0.3103448275862069,0.4444444444444444,0.5,0.46952857142857146,0.4732137931034483,0.16058394160583941,0.18421052631578946,0.14457831325301204,0.3373493975903614,9.519587628865981,4.0,1.0,,0.10344827586206896,0.16666666666666666,0.3333333333333333,,1.0,4.0,7.0,4.0,8.0,1.0,1.0,5.0,0.5,0.034482758620689655,,0.2413793103448276,0.5714285714285714,1.0,0.018518518518518517,5.0,2.0,1.0,0.02702702702702703,4.0,1.0,,,1.0,False,,,,1.0,1.0,1.0,0.07692307692307693,0.043478260869565216,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,5117.0,85,174,181,53.0,85.0,22.0,355,5.0,10.0,,12.0,19.0,1.0,27.0,202,14.0,,2.0,3.0,1.0,7.0,7.0,8.0,17.0,53.0,0.5833333333333334,0.6363636363636364,0.631578947368421,0.6,0.6136363636363636,0.05,12.437810945273633,0.109375,0.1,0.1111111111111111,0.5,0.5,0.5,0.6,,0.55,0.48731,23.8,0.3045977011494253,1.0,,3.0,1.0,2.0,7.0,8.0,,1.0,,1.0,,,,,3.0,1.0,4.0,,,2.0,3.0,6.0,2.0,8.0,10.0,,,2.0,,,1.0,1.0,2.0,7.0,1.0,,9.0,,2.0,,2.0,1.0,1.0,1.0,2.0,3.0,,3.0,8.0,,4.0,,1.0,1.0,1.0,1.0,,1.0,8.0,4.0,,,,,0.25,0.5,0.25,0.5,0.25,0.5714285714285714,,,0.3333333333333333,,0.125,0.0625,0.09523809523809523,0.11688311688311688,,0.21052631578947367,0.13333333333333333,0.15,0.07692307692307693,,,0.4,0.875,0.875,0.05,,,,0.05,,,,,,,0.75,,,,,,0.3333333333333333,0.5,,0.5516749999999999,0.4024833333333333,0.047619047619047616,0.05,0.07407407407407407,0.2962962962962963,3.1789473684210527,1.0,1.0,,,0.1,0.5714285714285714,,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,1.0,1.0,,,,False,,,,,1.0,,,,,,,,
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,12149.0,202,412,411,134.0,176.0,53.0,823,9.0,19.0,21.0,22.0,50.0,26.0,63.0,453,8.0,20.0,16.0,20.0,10.0,44.0,6.0,11.0,16.0,134.0,0.18181818181818182,0.18181818181818182,0.44,0.3881578947368421,0.40384615384615385,0.34210526315789475,18.105263157894736,0.045112781954887216,0.0546448087431694,0.047619047619047616,0.25,0.47368421052631576,0.5,,0.27631578947368424,0.5921052631578947,0.48757133333333336,25.669230769230765,0.32524271844660196,30.0,1.0,3.0,5.0,9.0,5.0,19.0,8.0,12.0,1.0,5.0,4.0,,,5.0,4.0,3.0,7.0,,,6.0,6.0,17.0,3.0,18.0,36.0,9.0,6.0,,4.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,5.0,,6.0,3.0,3.0,4.0,3.0,3.0,4.0,8.0,3.0,7.0,19.0,,6.0,2.0,2.0,2.0,,,,,18.0,4.0,0.6,0.19230769230769232,,0.2,0.42857142857142855,0.35294117647058826,0.42857142857142855,0.2777777777777778,0.42857142857142855,0.3103448275862069,0.06,0.05263157894736842,0.5,0.04,0.014388489208633094,0.08,0.05084745762711865,0.025252525252525252,0.021739130434782608,0.01694915254237288,0.043478260869565216,0.025,0.058823529411764705,0.125,,0.25,0.2631578947368421,0.29411764705882354,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.375,0.06578947368421052,0.2,0.2,1.0,0.19047619047619047,0.2,0.5,0.42857142857142855,0.3333333333333333,,,,,0.3333333333333333,0.5555555555555556,0.2,0.46104,0.4879365384615385,0.02631578947368421,0.04,0.09523809523809523,0.2857142857142857,7.264000000000001,2.0,3.0,,0.10526315789473684,0.058823529411764705,0.2,1.0,1.0,,9.0,1.0,10.0,,,1.0,0.1,0.037037037037037035,1.0,0.3333333333333333,,2.0,,,4.0,,,,,,,,False,0.07692307692307693,,,,,,,,1.0,1.0,0.038461538461538464,0.047619047619047616,
959,1610612742,Steve Nash,Steve Nash,959,DAL,13163.0,219,444,442,140.0,156.0,56.0,886,8.0,15.0,28.0,21.0,45.0,30.0,98.0,478,4.0,28.0,33.0,44.0,14.0,99.0,13.0,16.0,22.0,140.0,0.09523809523809523,0.09523809523809523,0.4666666666666667,0.54,0.56875,0.4,19.72386587771203,0.08176100628930817,0.07804878048780488,0.08333333333333333,0.2,0.5333333333333333,0.5333333333333333,0.125,0.37333333333333335,0.6,0.4920933333333335,24.976666666666667,0.3153153153153153,31.0,,1.0,3.0,7.0,9.0,15.0,4.0,15.0,,2.0,13.0,2.0,2.0,13.0,17.0,1.0,2.0,2.0,3.0,9.0,9.0,20.0,9.0,30.0,38.0,12.0,27.0,,13.0,,11.0,9.0,1.0,5.0,3.0,,6.0,,3.0,3.0,,13.0,3.0,8.0,7.0,20.0,5.0,6.0,13.0,,18.0,1.0,3.0,3.0,,,,,30.0,2.0,0.3076923076923077,0.43333333333333335,0.6666666666666666,0.43333333333333335,0.5,0.45,0.8,0.3888888888888889,0.8,0.45,,,0.65,,0.034013605442176874,0.06521739130434782,0.015625,0.02843601895734597,0.02127659574468085,,0.0196078431372549,0.02127659574468085,0.125,,,0.2,0.6,0.6,0.2,0.26666666666666666,0.26666666666666666,0.25,0.02666666666666667,,,,0.4642857142857143,0.4642857142857143,0.3076923076923077,0.2,,,0.4,1.0,0.5,0.25925925925925924,0.42857142857142855,0.4642857142857143,0.45965,0.45442407407407404,0.03896103896103896,0.06382978723404255,0.09183673469387756,0.30612244897959184,9.286666666666665,12.0,,,,0.09375,,,1.0,1.0,6.0,1.0,7.0,2.0,3.0,5.0,0.14285714285714285,0.037037037037037035,,0.2222222222222222,0.16666666666666666,1.0,0.08163265306122448,1.0,7.0,7.0,,,,,,,False,,,,1.0,,,0.2,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,15172.0,253,507,505,153.0,180.0,66.0,1012,21.0,25.0,17.0,41.0,73.0,24.0,135.0,573,28.0,15.0,6.0,12.0,3.0,30.0,17.0,27.0,35.0,153.0,0.34146341463414637,0.35,0.5616438356164384,0.5154639175257731,0.5877192982456141,0.24742268041237114,21.34251290877797,0.096045197740113,0.1091703056768559,0.038461538461538464,0.25773195876288657,0.84,0.9130434782608695,0.38095238095238093,0.17525773195876287,0.5051546391752577,0.4892889473684211,26.34166666666667,0.30177514792899407,4.0,1.0,2.0,6.0,9.0,12.0,27.0,8.0,21.0,2.0,7.0,4.0,1.0,1.0,6.0,35.0,3.0,9.0,1.0,1.0,13.0,10.0,20.0,18.0,47.0,54.0,15.0,3.0,2.0,4.0,6.0,6.0,5.0,2.0,6.0,8.0,2.0,8.0,,7.0,5.0,2.0,5.0,2.0,2.0,5.0,10.0,5.0,10.0,18.0,2.0,38.0,3.0,16.0,4.0,2.0,1.0,,2.0,47.0,3.0,0.8333333333333334,0.25,1.0,0.2727272727272727,0.3333333333333333,0.5,0.45,0.5,0.5416666666666666,0.618421052631579,0.0821917808219178,0.08,0.5,0.08695652173913043,0.03550295857988166,0.15384615384615385,0.027777777777777776,0.03319502074688797,0.018518518518518517,0.03225806451612903,0.037037037037037035,0.10714285714285714,0.13043478260869565,0.125,,0.27835051546391754,0.4444444444444444,0.5,0.21649484536082475,0.38095238095238093,0.4,0.375,0.07216494845360824,0.2857142857142857,0.3333333333333333,1.0,0.23529411764705882,0.25,0.75,0.2,0.5,,0.1,1.0,1.0,0.3103448275862069,0.6666666666666666,0.26666666666666666,0.4816833333333333,0.48508749999999995,0.14545454545454545,0.18604651162790697,0.0962962962962963,0.34814814814814815,8.024657534246577,2.0,1.0,,0.1111111111111111,0.16666666666666666,0.25,1.0,2.0,2.0,7.0,3.0,9.0,1.0,1.0,3.0,0.3333333333333333,0.06896551724137931,0.5,0.2413793103448276,0.2857142857142857,1.0,0.05660377358490566,4.0,1.0,1.0,0.047619047619047616,,,,,,False,,1.0,,,,,,,2.0,2.0,0.08333333333333333,0.058823529411764705,0.14285714285714285
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,1344.0,22,43,45,16.0,20.0,2.0,88,1.0,1.0,,3.0,4.0,,6.0,55,4.0,,,,,,4.0,4.0,5.0,16.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,,11.11111111111111,0.3333333333333333,0.23529411764705882,,0.25,1.0,1.0,1.0,,0.25,0.461275,,0.37209302325581395,-8.0,,,,,2.0,3.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,5.0,8.0,,,,,,1.0,1.0,,1.0,2.0,,,,,,,1.0,,1.0,,1.0,,,,,0.07692307692307693,,,0.06666666666666667,,0.14285714285714285,,0.5,0.42857142857142855,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.3798,,,,0.3333333333333333,6.7,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,1.0,,,,,,,,
1915,1610612742,Evan Eschmeyer,Evan Eschmeyer,1915,DAL,224.0,4,9,9,3.0,7.0,,18,,1.0,,,1.0,,,12,,,,,,,,,,3.0,,,,,,,11.11111111111111,,,,1.0,,,,,1.0,0.5646,,0.3333333333333333,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,2394.0,40,82,81,36.0,50.0,9.0,163,2.0,5.0,4.0,4.0,9.0,5.0,20.0,91,4.0,4.0,,2.0,,6.0,1.0,3.0,8.0,36.0,0.5,1.0,0.4444444444444444,0.6071428571428571,0.5882352941176471,0.35714285714285715,18.478260869565215,0.03571428571428571,0.02702702702702703,,0.35714285714285715,0.4,0.4,,0.2857142857142857,0.7142857142857143,0.521725,24.4,0.43902439024390244,-4.0,2.0,5.0,1.0,3.0,,1.0,2.0,3.0,1.0,1.0,2.0,,,3.0,3.0,2.0,5.0,,,4.0,2.0,5.0,,4.0,4.0,9.0,,4.0,2.0,,2.0,1.0,1.0,4.0,,2.0,5.0,1.0,,,,,,,,,,5.0,11.0,,6.0,,2.0,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,0.6,,0.6,0.4,0.4,0.4,0.4,0.4,0.3333333333333333,,,,0.6666666666666666,0.14814814814814814,,0.09090909090909091,0.13157894736842105,0.2,0.25,,0.07692307692307693,,,0.14285714285714285,0.07142857142857142,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.07142857142857142,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.4,,,,,0.6,0.3333333333333333,0.5,0.55045,0.47492,0.125,0.18181818181818182,0.2,0.2,8.344444444444443,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,0.3333333333333333,,,,,,,,,,,,
271,1610612742,Johnny Newman,Johnny Newman,271,DAL,1303.0,22,43,43,9.0,14.0,4.0,86,,,2.0,,1.0,6.0,3.0,60,,2.0,2.0,2.0,1.0,4.0,,,,9.0,,,,0.21428571428571427,0.21428571428571427,0.8571428571428571,14.893617021276597,,,,,,,,0.2857142857142857,0.8571428571428571,0.5378,23.71666666666667,0.20930232558139536,-24.0,,,,,,,,1.0,,4.0,1.0,,,1.0,,,,,1.0,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,0.16666666666666666,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,0.5714285714285714,,,,0.5,0.5,,,,,,,,,,0.5,0.62535,,,,,,17.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,1.0,,,1.0,,,,,,
