EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Loose Ball Fouls,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,PenaltyArc3Accuracy,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,BlockedAtRim,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Blocked3s,BlockedCorner3,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,SecondChanceArc3Frequency,PenaltyCorner3Frequency,2pt And 1 Free Throw Trips,Clear Path Fouls,BlockedLongMidRange,on,PtsUnassisted3s,DefensiveGoaltends,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,SecondChanceArc3FGM,Corner3Assists,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,6427.0,107.0,-23,185,184,57.0,63,29.0,369,2.0,6.0,1.0,3.0,1.0,5.0,5.0,17.0,2.0,1.0,9.0,2.0,8.0,28.0,1.0,11.0,2.0,21.0,196,1.0,1.0,2.0,3.0,9.0,2.0,6.0,8.0,8.0,3.0,9.0,1.0,1.0,16.0,4.0,20.0,4.0,7.0,2.0,7.0,44.0,1.0,1.0,5.0,6.0,1.0,7.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,6.0,57.0,1.0,0.5,0.5,1.0,0.09090909090909091,0.09090909090909091,0.2857142857142857,1.0,0.3333333333333333,0.24358974358974358,1.0,0.2727272727272727,0.25609756097560976,1.0,0.2727272727272727,0.28205128205128205,0.03571428571428571,0.16666666666666666,20.179372197309416,0.75,0.09433962264150944,0.012345679012345678,0.04,0.07692307692307693,0.01,0.02631578947368421,0.043478260869565216,0.125,0.14285714285714285,0.05555555555555555,0.15384615384615385,0.3333333333333333,0.4,1.0,0.1282051282051282,0.2,0.2,0.4358974358974359,0.29411764705882354,0.29411764705882354,0.4,0.05128205128205128,0.23076923076923078,0.1111111111111111,0.1111111111111111,1.0,0.2727272727272727,0.3333333333333333,0.18181818181818182,0.4358974358974359,0.1111111111111111,0.4486679487179487,0.4099,0.42880454545454544,0.04878048780487805,0.06666666666666667,0.09523809523809523,0.2857142857142857,13.446428571428573,25.55454545454546,0.3081081081081081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,291.0,5.0,-7,9,10,5.0,10,2.0,19,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,11,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,20.0,1.0,,,0.5,0.25,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.5559,0.5559,,,,1.0,,,,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,5073.0,85.0,-20,143,150,62.0,80,27.0,293,3.0,5.0,1.0,2.0,,2.0,4.0,13.0,,3.0,7.0,3.0,7.0,20.0,3.0,7.0,4.0,27.0,160,,2.0,,3.0,10.0,3.0,15.0,2.0,12.0,9.0,7.0,3.0,2.0,23.0,,23.0,,8.0,5.0,10.0,46.0,1.0,2.0,3.0,5.0,1.0,6.0,3.0,1.0,2.0,7.0,5.0,6.0,6.0,13.0,3.0,8.0,4.0,,,,,15.0,62.0,2.0,0.14285714285714285,0.14285714285714285,1.0,0.42857142857142855,0.42857142857142855,0.35,,0.3,0.42592592592592593,,0.46153846153846156,0.44642857142857145,,0.5,0.25925925925925924,0.1,,23.033707865168537,0.5384615384615384,0.075,0.014492753623188406,0.16666666666666666,0.09615384615384616,0.012345679012345678,,0.10526315789473684,0.09090909090909091,,0.2222222222222222,0.18518518518518517,0.6,0.6,0.3333333333333333,0.07407407407407407,,,0.48148148148148145,0.3076923076923077,0.3333333333333333,,,0.25925925925925924,0.42857142857142855,0.42857142857142855,1.0,0.15384615384615385,0.5,0.23076923076923078,0.4444444444444444,0.42857142857142855,0.4381037037037037,0.3813,0.4188846153846154,,,,0.5555555555555556,12.764999999999997,26.171428571428574,0.43356643356643354,,,,,,,,,2.0,2.0,3.0,1.0,1.0,6.0,2.0,1.0,0.6666666666666666,0.5,0.07692307692307693,0.06666666666666667,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,4156.0,69.0,-3,117,118,31.0,40,23.0,235,3.0,5.0,2.0,2.0,4.0,9.0,3.0,5.0,,,,,10.0,19.0,,,4.0,24.0,122,4.0,4.0,10.0,4.0,6.0,,12.0,14.0,6.0,,,,1.0,1.0,,1.0,,,,1.0,2.0,8.0,1.0,6.0,8.0,9.0,17.0,6.0,3.0,3.0,2.0,,1.0,3.0,5.0,2.0,8.0,6.0,3.0,3.0,1.0,3.0,12.0,31.0,1.0,0.7,1.0,,,,0.5263157894736842,1.0,0.6666666666666666,0.5263157894736842,1.0,0.6666666666666666,0.5454545454545454,0.8333333333333334,0.6666666666666666,,0.05263157894736842,0.2,18.367346938775512,0.4,0.1875,0.1509433962264151,0.07142857142857142,0.15217391304347827,0.13846153846153847,0.043478260869565216,0.08333333333333333,0.2727272727272727,0.2222222222222222,,0.2631578947368421,0.6,0.75,,0.47368421052631576,0.4444444444444444,0.4444444444444444,0.2631578947368421,0.6,0.6,1.0,,,,,,0.3333333333333333,1.0,,0.2631578947368421,,0.41796315789473687,0.4996333333333333,0.4238333333333333,0.13636363636363635,0.13636363636363635,0.4166666666666667,0.5,9.757894736842106,,0.26495726495726496,3.0,3.0,,3.0,1.0,0.75,1.0,,,,4.0,1.0,1.0,,,,,,,0.16666666666666666,,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.08333333333333333,0.2777777777777778,0.1,0.3333333333333333,0.125,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,8644.0,144.0,-35,248,255,84.0,105,44.0,503,9.0,18.0,1.0,7.0,,2.0,5.0,13.0,,,,,14.0,33.0,,,8.0,36.0,273,6.0,15.0,16.0,4.0,12.0,,13.0,22.0,6.0,,,,2.0,7.0,,7.0,,5.0,,2.0,14.0,14.0,5.0,11.0,17.0,16.0,33.0,9.0,7.0,2.0,2.0,,1.0,2.0,4.0,5.0,19.0,12.0,3.0,1.0,,1.0,13.0,84.0,3.0,0.7857142857142857,0.9166666666666666,,,,0.42424242424242425,0.4,0.3333333333333333,0.42424242424242425,0.4,0.3333333333333333,0.46153846153846156,0.4444444444444444,0.40625,,0.06060606060606061,0.1111111111111111,14.006514657980457,0.5,0.14864864864864866,0.12280701754385964,0.15625,0.1509433962264151,0.11594202898550725,0.05555555555555555,0.2,0.04,0.21052631578947367,0.17391304347826086,0.5454545454545454,0.5,0.5625,0.6666666666666666,0.06060606060606061,,,0.3939393939393939,0.38461538461538464,0.38461538461538464,1.0,,,,,,0.5833333333333334,0.14285714285714285,,0.5454545454545454,,0.5053393939393939,0.5456142857142857,0.5391166666666667,0.08333333333333333,0.08333333333333333,0.4444444444444444,0.3611111111111111,7.5212121212121215,,0.3387096774193548,5.0,12.0,2.0,1.0,1.0,0.8,0.4166666666666667,0.4,,,5.0,1.0,2.0,1.0,,3.0,,,,0.125,,4.0,4.0,2.0,1.0,3.0,,,2.0,1.0,0.1,0.08333333333333333,0.2222222222222222,0.09523809523809523,0.1111111111111111,0.1875,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,4856.0,81.0,-22,138,144,50.0,48,22.0,282,6.0,10.0,4.0,6.0,4.0,7.0,2.0,5.0,,,,,12.0,22.0,,,8.0,32.0,158,1.0,3.0,2.0,6.0,9.0,,16.0,12.0,12.0,,,,1.0,3.0,,3.0,,3.0,,,6.0,4.0,5.0,5.0,11.0,7.0,18.0,2.0,,2.0,2.0,1.0,,2.0,4.0,4.0,7.0,9.0,3.0,2.0,2.0,3.0,16.0,50.0,1.0,0.5,0.5454545454545454,,,,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.6153846153846154,0.3333333333333333,0.7272727272727273,,0.045454545454545456,0.1,17.54385964912281,0.5,0.11627906976744186,0.0625,0.25,0.15873015873015872,0.09090909090909091,0.06896551724137931,,0.21052631578947367,0.1,0.3076923076923077,0.45454545454545453,0.6,0.6666666666666666,0.5,0.3181818181818182,0.5714285714285714,0.5714285714285714,0.22727272727272727,0.4,0.4,1.0,,,,,,0.6666666666666666,0.6666666666666666,,0.45454545454545453,,0.4861409090909092,0.3807,0.5584666666666667,0.12,0.12,0.0625,0.5,6.945454545454546,,0.36231884057971014,1.0,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.5,,,,4.0,2.0,,,,1.0,,,,,,,2.0,3.0,1.0,,,,1.0,,0.16666666666666666,0.23076923076923078,0.10526315789473684,0.23076923076923078,0.14285714285714285,,0.25,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,3857.0,64.0,-18,108,116,37.0,56,24.0,224,5.0,7.0,,1.0,2.0,5.0,3.0,8.0,1.0,,9.0,2.0,10.0,20.0,,10.0,,20.0,126,,3.0,,1.0,8.0,3.0,2.0,12.0,8.0,,8.0,,1.0,1.0,3.0,4.0,3.0,1.0,,,11.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,,1.0,3.0,,3.0,,3.0,2.0,5.0,,,1.0,,1.0,2.0,37.0,2.0,0.6,0.6,,,,0.5,,0.125,0.3333333333333333,,0.09090909090909091,0.3333333333333333,,0.09090909090909091,0.3333333333333333,0.05,0.14285714285714285,23.404255319148938,1.0,0.025,0.038461538461538464,0.06666666666666667,0.03636363636363636,0.030303030303030304,,0.05555555555555555,,,0.1,0.23333333333333334,0.7142857142857143,0.8333333333333334,1.0,0.16666666666666666,0.4,0.4,0.26666666666666666,0.375,0.375,0.3333333333333333,0.03333333333333333,0.3,,,,0.09090909090909091,,0.18181818181818182,0.5666666666666667,,0.4821637931034483,0.3577333333333333,0.40700000000000003,,,,0.1,9.99,27.419999999999998,0.3425925925925926,,,,,,,,,,,,,,1.0,,,,,,0.09090909090909091,,,,,,,,,,1.0,,,0.05263157894736842,,,,,,,1.0,3.0,3.0,1.0,0.5,0.09090909090909091,,,,True,,,,,,,,,,,,,,,,,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,7117.0,119.0,-26,209,209,74.0,86,36.0,418,7.0,17.0,4.0,10.0,6.0,12.0,8.0,17.0,,,,,21.0,46.0,,,8.0,50.0,225,6.0,14.0,14.0,6.0,18.0,,14.0,32.0,10.0,,,,5.0,3.0,,3.0,,,,3.0,6.0,8.0,4.0,12.0,19.0,10.0,29.0,1.0,1.0,,2.0,1.0,1.0,4.0,6.0,3.0,12.0,14.0,7.0,2.0,1.0,2.0,14.0,74.0,3.0,0.7619047619047619,0.7619047619047619,,,,0.45652173913043476,0.42857142857142855,0.3333333333333333,0.45652173913043476,0.42857142857142855,0.3333333333333333,0.4807692307692308,0.4666666666666667,0.3684210526315789,,0.10869565217391304,0.23529411764705882,22.56809338521401,0.3333333333333333,0.2,0.0851063829787234,0.16,0.18823529411764706,0.08771929824561403,0.11363636363636363,0.2,0.2222222222222222,0.17647058823529413,0.11764705882352941,0.3695652173913043,0.4117647058823529,0.5384615384615384,0.8571428571428571,0.2608695652173913,0.5,0.5,0.3695652173913043,0.47058823529411764,0.5,0.875,,,,,,0.5555555555555556,0.4,,0.3695652173913043,,0.4485565217391304,0.44214285714285717,0.46945000000000003,0.1346153846153846,0.1346153846153846,0.28,0.28,8.79782608695652,,0.35406698564593303,2.0,5.0,1.0,2.0,1.0,0.35714285714285715,0.4,1.0,,,2.0,1.0,,,1.0,,,,0.058823529411764705,,,2.0,,2.0,3.0,1.0,3.0,,,1.0,0.3333333333333333,0.1,0.1,0.11764705882352941,0.25,0.05,0.5,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,2372.0,40.0,-3,69,72,15.0,25,10.0,141,,2.0,,1.0,,,6.0,13.0,,3.0,4.0,,6.0,15.0,3.0,4.0,4.0,25.0,73,1.0,1.0,4.0,2.0,4.0,,6.0,8.0,4.0,9.0,4.0,3.0,,2.0,,2.0,,,1.0,1.0,4.0,,1.0,3.0,4.0,,4.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,3.0,4.0,2.0,2.0,,2.0,6.0,15.0,,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.4,1.0,0.5,0.5526315789473685,1.0,0.5,0.5952380952380952,1.0,0.6,0.21052631578947367,,,26.19047619047619,1.0,0.13636363636363635,,0.08333333333333333,0.11764705882352941,,,,0.125,0.25,,0.10526315789473684,,,,,,,0.6842105263157895,0.46153846153846156,0.46153846153846156,0.6666666666666666,,0.21052631578947367,0.75,0.75,1.0,0.25,,,0.3157894736842105,0.75,0.4380131578947369,0.3567,0.432025,0.09523809523809523,0.11764705882352941,0.16,0.24,16.313333333333336,26.15,0.21739130434782608,,,,1.0,0.5,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,408.0,7.0,-16,13,16,5.0,11,3.0,29,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,19,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,,,,,,,,,,0.25,,0.5,,1.0,1.0,31.25,0.6666666666666666,,,0.3333333333333333,0.14285714285714285,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.5701,,,0.5,0.5,,1.0,,,0.38461538461538464,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
