EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,on
123,1610612750,Robert Pack,Robert Pack,123,MIN,467.0,8,-18,17,17,9,3,1.0,34,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,25,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,9,0.25,0.25,0.2,0.2,0.3,0.3,0.2,0.25,0.5,33.333333333333336,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.2,0.6,0.50379,0.50379,0.2,0.25,1.0,9.475000000000001,25.1,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,7312.0,122,4,242,242,103,67,38.0,484,6.0,11.0,5.0,7.0,13.0,9.0,6.0,16.0,32.0,12.0,10.0,60.0,270,11.0,18.0,7.0,4.0,35.0,26.0,9.0,2.0,3.0,9.0,1.0,12.0,1.0,15.0,2.0,5.0,35.0,103,0.5,0.6111111111111112,0.5681818181818182,0.62,0.5918367346938775,0.6481481481481481,0.2727272727272727,0.0625,,20.422535211267608,0.25,0.5454545454545454,0.6666666666666666,0.29545454545454547,0.20454545454545456,0.28,0.7142857142857143,0.24,0.5227272727272727,0.5081238636363635,0.49605000000000005,0.10638297872340426,0.14285714285714285,0.5833333333333334,9.896875000000001,24.316666666666666,0.4256198347107438,1.0,1.0,4.0,8.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,6.0,2.0,3.0,2.0,2.0,10.0,3.0,6.0,12.0,6.0,2.0,4.0,15.0,1.0,16.0,1.0,5.0,4.0,6.0,33.0,1.0,4.0,9.0,13.0,1.0,14.0,2.0,1.0,1.0,6.0,2.0,4.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,5.0,0.1875,0.2,0.6666666666666666,0.5,1.0,0.42857142857142855,0.5,0.6666666666666666,1.0,1.0,0.18181818181818182,0.6666666666666666,0.10465116279069768,0.011494252873563218,0.11428571428571428,0.10743801652892562,0.009615384615384616,0.045454545454545456,0.08333333333333333,0.034482758620689655,0.18181818181818182,0.0967741935483871,0.25,0.16666666666666666,0.18181818181818182,0.5,0.5,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.06818181818181818,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.4444444444444444,0.5,0.2,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.04,1.0,0.3333333333333333,0.4444444444444444,0.4780375,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,1531.0,26,1,48,50,19,19,6.0,98,,2.0,,,,,,,2.0,2.0,1.0,4.0,55,,,,,,,,,1.0,1.0,1.0,5.0,1.0,2.0,,1.0,,19,,,0.375,,0.4,,0.5,,,11.11111111111111,0.5,,,,,,,,1.0,0.5508,,0.2,0.3333333333333333,,,23.9,0.3958333333333333,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,3392.0,57,-5,113,112,53,47,19.0,225,2.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,10.0,6.0,2.0,22.0,119,2.0,4.0,2.0,1.0,11.0,2.0,4.0,1.0,2.0,6.0,,5.0,2.0,4.0,,1.0,11.0,53,0.4,0.5,0.625,0.8333333333333334,0.6111111111111112,0.7857142857142857,0.375,0.1,,17.91044776119403,0.1875,0.6666666666666666,1.0,0.25,0.25,0.3333333333333333,1.0,0.16666666666666666,0.5625,0.488146875,0.512025,0.058823529411764705,0.09090909090909091,0.5,10.51,24.916666666666668,0.4690265486725664,,,,3.0,2.0,2.0,2.0,,,1.0,1.0,2.0,,,1.0,4.0,1.0,1.0,,,2.0,2.0,6.0,6.0,6.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,4.0,7.0,11.0,1.0,12.0,3.0,1.0,2.0,4.0,,4.0,,4.0,,1.0,,,,2.0,0.75,0.75,0.5,0.6666666666666666,,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.1891891891891892,,0.25,0.20754716981132076,,,0.1111111111111111,0.18181818181818182,0.23529411764705882,0.25,,0.5,0.1875,,,0.5,0.5,1.0,0.125,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,0.16666666666666666,1.0,1.0,0.5,,0.09090909090909091,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,True
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,7776.0,130,-14,258,258,111,70,39.0,516,10.0,19.0,3.0,10.0,11.0,2.0,2.0,23.0,54.0,2.0,23.0,72.0,295,7.0,21.0,2.0,18.0,35.0,28.0,2.0,4.0,10.0,12.0,4.0,11.0,2.0,32.0,2.0,12.0,35.0,111,0.42592592592592593,0.3333333333333333,0.4375,0.3695652173913043,0.5070422535211268,0.5,0.03571428571428571,0.07407407407407407,,27.574750830564785,0.3392857142857143,0.5263157894736842,0.625,0.19642857142857142,0.03571428571428571,0.43478260869565216,0.3,0.08695652173913043,0.375,0.4499535714285714,0.47076956521739133,0.18181818181818182,0.1875,0.4861111111111111,7.629629629629631,24.75,0.43023255813953487,4.0,8.0,10.0,24.0,3.0,,,,,,,1.0,,,1.0,1.0,6.0,10.0,,,16.0,1.0,18.0,,3.0,10.0,1.0,10.0,5.0,15.0,1.0,5.0,2.0,3.0,35.0,15.0,12.0,26.0,40.0,16.0,56.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,,5.0,5.0,1.0,5.0,1.0,0.391304347826087,0.5,,0.5,,0.5,0.5,0.6,0.6,0.6153846153846154,0.15789473684210525,0.16666666666666666,0.2988505747126437,0.15625,0.32432432432432434,0.3064516129032258,0.14035087719298245,0.17391304347826086,0.25,0.2413793103448276,0.38235294117647056,0.34375,0.2,0.2,0.42857142857142855,0.4166666666666667,0.43478260869565216,0.2727272727272727,0.2727272727272727,1.0,,,,,0.5,0.5,,0.8,0.5,,,,,,,,,0.5,0.5,0.5260111111111111,0.2222222222222222,,,4.0,4.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,0.041666666666666664,0.6666666666666666,0.05555555555555555,0.19047619047619047,0.0967741935483871,0.16666666666666666,0.10714285714285714,0.8,0.4,,,,True
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,5007.0,83,-20,167,166,74,24,24.0,333,8.0,10.0,1.0,2.0,4.0,,,15.0,28.0,,4.0,34.0,199,3.0,7.0,,2.0,8.0,10.0,,2.0,1.0,4.0,7.0,9.0,,9.0,1.0,4.0,8.0,74,0.5357142857142857,0.42857142857142855,0.5357142857142857,0.42857142857142855,0.53125,0.5,,0.07142857142857142,,18.556701030927837,0.35714285714285715,0.8,0.8888888888888888,0.14285714285714285,,0.2857142857142857,0.5,,0.35714285714285715,0.45445357142857146,0.4751142857142857,0.12903225806451613,0.12903225806451613,0.23529411764705882,6.389285714285714,,0.4431137724550898,4.0,4.0,6.0,14.0,1.0,,,,,,,,,,,,4.0,7.0,,,10.0,,20.0,,,6.0,,3.0,,3.0,,1.0,1.0,1.0,6.0,4.0,3.0,9.0,13.0,6.0,19.0,1.0,1.0,,3.0,,2.0,1.0,2.0,,1.0,,,,1.0,0.6666666666666666,0.8333333333333334,,,,,,0.5714285714285714,0.5714285714285714,0.625,0.1,0.75,0.17307692307692307,0.06666666666666667,0.13043478260869565,0.16,0.08450704225352113,0.2727272727272727,0.2,0.29411764705882354,0.05,0.15789473684210525,,0.625,0.5,0.42857142857142855,0.46153846153846156,0.25,0.25,1.0,,,,,,,,0.5714285714285714,1.0,,,,,,,,,,,0.4935285714285714,0.29411764705882354,,,2.0,,2.0,1.0,,1.0,,,,,,1.0,0.07142857142857142,0.5,0.18181818181818182,,0.05,0.25,,,0.6666666666666666,0.14285714285714285,0.25,,True
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,6934.0,116,-8,232,230,108,62,36.0,462,6.0,8.0,3.0,3.0,10.0,5.0,2.0,17.0,31.0,9.0,10.0,50.0,266,4.0,8.0,5.0,8.0,19.0,22.0,5.0,1.0,2.0,7.0,2.0,8.0,1.0,12.0,,4.0,19.0,108,0.5483870967741935,0.5,0.5,0.4230769230769231,0.5434782608695652,0.5277777777777778,0.225,0.03225806451612903,,19.485294117647058,0.2,0.75,0.75,0.25,0.125,0.23076923076923078,1.0,0.15384615384615385,0.425,0.498775,0.5477192307692308,0.09090909090909091,0.11428571428571428,0.38,8.729032258064517,24.311111111111114,0.46551724137931033,1.0,2.0,5.0,13.0,6.0,,4.0,,,,3.0,2.0,,1.0,1.0,2.0,4.0,5.0,,1.0,10.0,1.0,12.0,6.0,,4.0,2.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,13.0,7.0,7.0,2.0,9.0,8.0,17.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,4.0,,2.0,,,,,0.35294117647058826,0.4,1.0,0.2222222222222222,,0.2,0.2222222222222222,0.8,0.6666666666666666,0.625,,0.7142857142857143,0.024096385542168676,0.08333333333333333,0.22580645161290322,0.07894736842105263,0.07920792079207921,,,0.034482758620689655,0.03225806451612903,0.19230769230769232,0.4,0.5,0.325,0.38461538461538464,0.4166666666666667,0.6,0.6,0.5,0.1,,,,0.4,0.4,1.0,0.3333333333333333,0.5,,,,0.16666666666666666,,,0.23076923076923078,,0.5,0.4,0.49113333333333326,0.2,,,2.0,,1.0,,1.0,,,1.0,,,,,0.07692307692307693,,0.058823529411764705,0.1388888888888889,0.07407407407407407,0.16666666666666666,0.05,,,,,1.0,True
693,1610612750,Joe Smith,Joe Smith,693,MIN,1808.0,30,-27,62,64,28,5,6.0,126,1.0,2.0,,,2.0,,,2.0,4.0,,5.0,9.0,85,,,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,4.0,1.0,6.0,,2.0,2.0,28,0.5,,0.5,,0.6428571428571429,1.0,,0.25,,11.940298507462686,0.5,0.5,1.0,0.5,,,,,0.5,0.4743,,0.3333333333333333,0.3333333333333333,0.2222222222222222,9.475000000000001,,0.45161290322580644,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,4.0,,2.0,,,2.0,,,,,,,,,,2.0,1.0,4.0,5.0,2.0,7.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,1.0,1.0,1.0,0.5,,0.23529411764705882,0.10526315789473684,0.09090909090909091,0.17857142857142858,0.09523809523809523,0.3333333333333333,0.25,,0.3333333333333333,,0.5,,,,,0.5,0.5,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,0.5663,0.4444444444444444,,,2.0,,,,,,,2.0,,,,,,,,,0.14285714285714285,,,,,,,,True
718,1610612750,Gary Trent,Gary Trent,718,MIN,2660.0,44,13,87,86,33,48,15.0,173,4.0,5.0,,,,,,8.0,12.0,,3.0,19.0,93,,1.0,,2.0,2.0,10.0,,2.0,2.0,2.0,1.0,7.0,1.0,6.0,2.0,4.0,2.0,33,0.6666666666666666,,0.6666666666666666,,0.6785714285714286,0.5,,0.16666666666666666,,15.384615384615383,0.4166666666666667,0.8,1.0,,,,,,0.4166666666666667,0.4923166666666667,0.4536,0.2857142857142857,0.2857142857142857,0.10526315789473684,4.383333333333334,,0.3793103448275862,2.0,3.0,4.0,7.0,,,,,,,,,,,,,3.0,4.0,,,6.0,,6.0,,,6.0,,1.0,,1.0,,,,1.0,2.0,3.0,,3.0,3.0,4.0,7.0,,,,,,,,,,,,,,1.0,0.375,0.6,,,,,,0.75,0.75,0.75,0.2,,0.1,0.09090909090909091,,0.06976744186046512,0.0975609756097561,0.2,0.125,0.18181818181818182,,,,0.25,0.5833333333333334,0.5714285714285714,0.6666666666666666,,,,,,,,,,,0.75,0.6666666666666666,,,,,,,,,,,0.5719333333333333,0.3157894736842105,,,,,1.0,,1.0,1.0,,2.0,,,,1.0,0.14285714285714285,,0.125,0.07692307692307693,,,0.5,,0.5,0.2,,,True
417,1610612750,Sam Mitchell,Sam Mitchell,417,MIN,1993.0,33,4,64,65,17,5,11.0,129,1.0,1.0,,,6.0,,,3.0,9.0,,2.0,8.0,68,,1.0,,,,,,1.0,,,2.0,5.0,,2.0,,1.0,,17,0.3333333333333333,,0.3333333333333333,,0.4,,,0.1111111111111111,,12.987012987012987,0.1111111111111111,1.0,1.0,0.6666666666666666,,,,,0.1111111111111111,0.4442111111111111,0.4122,0.1,0.1,,14.91111111111111,,0.265625,,,,2.0,2.0,,,,,,,,,,,,,,,,,,6.0,,,,,3.0,,3.0,,1.0,,2.0,6.0,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,0.07407407407407407,,,0.05555555555555555,,,,0.1,0.1111111111111111,,,1.0,0.2222222222222222,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,True
