EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted2s,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Technical Free Throw Trips,ShortMidRangeFGM,Arc3FGM,NonHeaveArc3FGM,BlockedAtRim,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PtsPutbacks,Offensive Fouls,SecondChanceArc3FGM,PenaltyArc3FGM,BadPassOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShortMidRangeAssists,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,on,Loose Ball Fouls,PtsUnassisted3s,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,1401.0,23.0,-13.0,42.0,41,17.0,7,8.0,83,1.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,2.0,2.0,13.0,49.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,6.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,6.0,17.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.4444444444444444,0.25,0.5,0.75,0.4166666666666667,0.5416666666666666,0.75,0.5,0.18181818181818182,0.3333333333333333,0.5,0.5,29.41176470588235,0.6666666666666666,1.0,0.041666666666666664,0.038461538461538464,0.125,0.36363636363636365,0.25,0.5,1.0,0.18181818181818182,0.2727272727272727,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,0.5,1.0,1.0,0.5,0.3333333333333333,0.5,0.16666666666666666,1.0,0.16666666666666666,0.5454545454545454,0.48902272727272716,0.476775,0.46440833333333337,0.16666666666666666,0.2,0.23076923076923078,0.46153846153846156,9.733333333333333,24.1,0.40476190476190477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,3354.0,56.0,-20.0,103.0,103,24.0,10,16.0,206,8.0,9.0,1.0,1.0,3.0,,5.0,,,,,,,2.0,1.0,1.0,8.0,17.0,,2.0,8.0,24.0,106.0,,1.0,3.0,1.0,4.0,,1.0,4.0,6.0,10.0,,2.0,2.0,3.0,5.0,2.0,12.0,1.0,,3.0,3.0,6.0,8.0,,,3.0,8.0,,1.0,9.0,1.0,4.0,6.0,24.0,0.625,0.625,,,,,,0.47058823529411764,0.25,0.42105263157894735,0.3333333333333333,0.2,0.5217391304347826,0.375,0.42857142857142855,0.10526315789473684,0.11764705882352941,,0.6666666666666666,24.21875,1.0,,0.018518518518518517,0.046153846153846156,0.041666666666666664,0.47368421052631576,0.8888888888888888,0.8888888888888888,0.625,0.15789473684210525,0.2631578947368421,,,,,,,,0.10526315789473684,,,,0.3333333333333333,0.2,1.0,,,0.2,0.5789473684210527,0.518828947368421,0.5568500000000001,0.4524,0.18181818181818182,0.2,0.125,0.25,6.905882352941177,25.700000000000003,0.23300970873786409,1.0,2.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.05263157894736842,0.1,0.18181818181818182,0.0625,0.125,0.3333333333333333,0.09090909090909091,0.058823529411764705,0.14285714285714285,0.1111111111111111,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
70,1610612757,Steve Kerr,Steve Kerr,70,POR,472.0,8.0,-1.0,13.0,13,10.0,3,4.0,26,,,,,,1.0,2.0,,,,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,3.0,13.0,,1.0,,1.0,1.0,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,10.0,1.0,1.0,,,,,,0.5,1.0,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,,,16.666666666666668,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,,,,1.0,,,,,,0.3333333333333333,0.48464999999999997,0.66555,0.4154,,,,0.6666666666666666,20.8,25.3,0.7692307692307693,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,4013.0,67.0,-21.0,122.0,119,35.0,14,20.0,241,3.0,5.0,2.0,3.0,19.0,,7.0,,3.0,,2.0,,1.0,7.0,1.0,1.0,8.0,31.0,2.0,10.0,7.0,29.0,120.0,,3.0,2.0,3.0,11.0,,2.0,,6.0,8.0,6.0,7.0,,2.0,3.0,1.0,7.0,8.0,,15.0,9.0,24.0,2.0,,,2.0,2.0,,2.0,8.0,,4.0,6.0,35.0,0.5,0.5,1.0,0.2,,,0.2,0.25806451612903225,0.2727272727272727,0.2682926829268293,,0.23076923076923078,0.32222222222222224,0.125,0.23076923076923078,0.24390243902439024,,,,30.718954248366014,1.0,,0.11940298507462686,0.11392405063291139,0.07142857142857142,0.12195121951219512,0.6,0.6,1.0,0.4634146341463415,0.17073170731707318,,,,0.07317073170731707,,,,0.17073170731707318,0.2857142857142857,,,0.14285714285714285,0.23076923076923078,0.6666666666666666,0.07692307692307693,,0.07692307692307693,0.36585365853658536,0.4541451219512195,0.5386166666666666,0.4507115384615385,0.08888888888888889,0.11428571428571428,0.06896551724137931,0.20689655172413793,10.21290322580645,24.56,0.28688524590163933,,2.0,,4.0,2.0,8.0,1.0,1.0,,1.0,1.0,2.0,13.0,4.0,1.0,1.0,,,1.0,6.0,,1.0,,1.0,1.0,2.0,,0.2765957446808511,0.16666666666666666,0.08333333333333333,0.2542372881355932,0.1111111111111111,,0.21428571428571427,0.3,0.125,0.12903225806451613,1.0,0.2857142857142857,,,5.0,2.0,2.0,1.0,0.16666666666666666,0.14814814814814814,0.3076923076923077,0.25,0.2631578947368421,0.2631578947368421,0.2,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,,,,,,,,,,,,True,,,,,
905,1610612757,Dale Davis,Dale Davis,905,POR,4255.0,71.0,-20.0,129.0,126,35.0,15,21.0,255,3.0,5.0,,1.0,2.0,,4.0,,,,,,,,,,3.0,11.0,,,1.0,7.0,127.0,,,2.0,,1.0,,,1.0,1.0,4.0,,,,4.0,4.0,2.0,8.0,5.0,,14.0,6.0,20.0,1.0,1.0,,1.0,2.0,,,2.0,,1.0,1.0,35.0,0.6666666666666666,1.0,,,,,,0.2727272727272727,,0.2727272727272727,0.2,,0.2916666666666667,0.2,0.25,,,,,8.695652173913043,0.5,,0.07246376811594203,0.07317073170731707,0.06666666666666667,0.45454545454545453,0.6,0.6,0.6666666666666666,0.18181818181818182,0.36363636363636365,,,,,,,,,,,,,1.0,,,,,0.45454545454545453,0.48062727272727274,0.47300000000000003,0.5362,0.08333333333333333,0.08333333333333333,0.2857142857142857,0.14285714285714285,8.409090909090908,,0.2713178294573643,1.0,3.0,1.0,5.0,,2.0,,,,2.0,1.0,3.0,11.0,,4.0,3.0,1.0,,8.0,16.0,,3.0,,3.0,3.0,1.0,0.2,0.22,0.23076923076923078,0.07692307692307693,0.2222222222222222,,0.3333333333333333,0.2,0.15,0.2222222222222222,,1.0,0.6,0.3333333333333333,,,,,3.0,0.08333333333333333,0.07407407407407407,0.3333333333333333,0.25,,,,,,,,2.0,1.0,,,,,,,,,,True,,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,3639.0,61.0,-14.0,110.0,109,25.0,11,16.0,219,1.0,3.0,,,3.0,,8.0,,,,,,,2.0,1.0,1.0,1.0,14.0,2.0,2.0,,8.0,104.0,1.0,1.0,3.0,,2.0,1.0,1.0,,3.0,2.0,6.0,2.0,,1.0,1.0,,2.0,1.0,,3.0,1.0,4.0,1.0,2.0,,1.0,3.0,,1.0,,,,3.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,,0.25,0.75,0.5,0.25,0.75,0.5,0.125,,,,13.86861313868613,0.3333333333333333,,0.017241379310344827,0.014492753623188406,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.1875,0.5,,,,,,,,0.125,,,,0.5,,,,,0.3333333333333333,0.3125,0.460225,0.476625,0.49491666666666667,,,0.375,0.375,12.450000000000001,24.25,0.22727272727272727,,,,1.0,,,,,,1.0,,,3.0,,,,,,,4.0,,,,,,,,0.06666666666666667,,,0.05263157894736842,,,0.07692307692307693,0.10526315789473684,,,,,,,,2.0,2.0,,0.1,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,3482.0,58.0,-11.0,107.0,100,24.0,8,18.0,207,4.0,6.0,,,4.0,2.0,7.0,1.0,1.0,,,,,1.0,,1.0,7.0,17.0,1.0,2.0,,17.0,101.0,,,6.0,,1.0,,1.0,,,8.0,3.0,1.0,2.0,10.0,13.0,9.0,29.0,5.0,,9.0,5.0,14.0,5.0,2.0,1.0,2.0,7.0,1.0,2.0,,,,,24.0,0.5714285714285714,0.6666666666666666,1.0,0.5,,,0.5,0.4117647058823529,,0.4473684210526316,0.42857142857142855,,0.4473684210526316,0.42857142857142855,,0.10526315789473684,0.11764705882352941,,0.25,19.25925925925926,0.7142857142857143,,0.08928571428571429,0.07462686567164178,,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.75,0.21052631578947367,0.3684210526315789,0.2857142857142857,0.3333333333333333,0.5,0.05263157894736842,1.0,1.0,1.0,0.05263157894736842,,,,,,,,,0.5,0.42105263157894735,0.4828868421052631,0.5097,0.462625,,,0.35294117647058826,,9.335294117647058,23.75,0.22429906542056074,2.0,4.0,3.0,7.0,,6.0,3.0,2.0,1.0,,,3.0,6.0,3.0,2.0,,2.0,3.0,3.0,5.0,,1.0,,1.0,,,0.42857142857142855,0.14285714285714285,0.375,,0.18,,,0.15384615384615385,0.17647058823529413,0.4,0.3333333333333333,,0.5714285714285714,0.5,,1.0,,,1.0,0.2,0.13636363636363635,0.08333333333333333,0.3333333333333333,0.25,0.3333333333333333,,,,,,2.0,,,,,,,,1.0,0.14285714285714285,0.5,True,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,654.0,11.0,1.0,19.0,18,5.0,6,2.0,37,2.0,2.0,,,,,1.0,,,,,,,,,,2.0,3.0,,,2.0,6.0,14.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0,,,1.0,,,2.0,,1.0,,5.0,,,,,,,,0.6666666666666666,,0.6666666666666666,,,0.75,,,,,,,22.727272727272727,,,,,,0.6666666666666666,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6016666666666667,,,0.25,0.25,,,4.8999999999999995,,0.2631578947368421,,,,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.1111111111111111,0.25,,0.15384615384615385,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,
431,1610612757,Shawn Kemp,Shawn Kemp,431,POR,5.0,,-1.0,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,3136.0,52.0,,100.0,101,40.0,51,14.0,201,2.0,6.0,1.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,7.0,15.0,1.0,4.0,14.0,31.0,110.0,1.0,1.0,5.0,5.0,8.0,1.0,3.0,8.0,21.0,8.0,3.0,3.0,1.0,5.0,6.0,3.0,13.0,2.0,,3.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,15.0,3.0,8.0,21.0,40.0,0.5714285714285714,0.5714285714285714,1.0,0.25,1.0,0.3333333333333333,0.25,0.4666666666666667,0.625,0.4473684210526316,0.75,0.5909090909090909,0.62,0.8333333333333334,0.75,0.21052631578947367,0.06666666666666667,0.16666666666666666,,24.56140350877193,0.6666666666666666,,0.05714285714285714,0.04081632653061224,,0.3157894736842105,0.3333333333333333,0.4,0.5,0.2631578947368421,0.21052631578947367,0.75,0.75,1.0,0.05263157894736842,1.0,1.0,1.0,0.15789473684210525,0.5,1.0,1.0,,0.18181818181818182,0.5,0.09090909090909091,1.0,0.18181818181818182,0.5263157894736842,0.46572368421052635,0.513275,0.45569545454545446,0.3333333333333333,0.4,0.16129032258064516,0.6774193548387096,7.46,24.6,0.4,,,,1.0,2.0,6.0,1.0,,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.03571428571428571,0.1111111111111111,,0.06521739130434782,,,,0.08333333333333333,0.15384615384615385,0.1111111111111111,,,,,2.0,,,,0.14285714285714285,,,,0.4,0.4,,,,,,,,,,,,,,,,,False,,,,,
