EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FTDefRebounds,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BlockedLongMidRange,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceArc3FGM,Corner3Assists,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,on,SelfOReb,SelfORebPct,HeaveAttempts,Clear Path Fouls
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,3166.0,53,-16.0,92,91,30.0,43,17.0,183,,2.0,,1.0,1.0,2.0,,4.0,2.0,,4.0,,2.0,1.0,8.0,,6.0,2.0,4.0,102,,,,,1.0,3.0,,2.0,,2.0,,2.0,,,4.0,,1.0,7.0,2.0,9.0,2.0,1.0,2.0,4.0,20.0,1.0,,4.0,4.0,1.0,5.0,,,,1.0,,1.0,,,1.0,,,,4.0,,2.0,,,,,2.0,30.0,,,,,,,,0.125,,0.3333333333333333,0.07142857142857142,,0.2,0.125,,0.2,0.42857142857142855,0.125,,14.912280701754387,1.0,0.14814814814814814,0.024390243902439025,,0.11764705882352941,0.019230769230769232,,0.07142857142857142,0.3333333333333333,0.14285714285714285,,0.14285714285714285,,,,0.14285714285714285,0.5,0.5,0.2857142857142857,,,,0.14285714285714285,0.2857142857142857,,,,0.2,,0.4,,0.5714285714285714,,0.46164285714285713,,0.40710999999999997,0.125,0.2,,0.5,12.6875,24.95,0.32608695652173914,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,312.0,5,-2.0,12,12,9.0,12,1.0,24,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,11,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,2.0,9.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,8.333333333333334,,,,0.5,0.2,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.5671,,0.5671,,,,1.0,,,0.75,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,2838.0,47,-3.0,81,84,26.0,47,16.0,165,1.0,2.0,,,,,2.0,9.0,,2.0,4.0,2.0,2.0,3.0,11.0,2.0,4.0,3.0,15.0,83,,1.0,,,1.0,4.0,2.0,2.0,3.0,11.0,,6.0,6.0,,4.0,2.0,1.0,15.0,,15.0,,7.0,2.0,6.0,30.0,,2.0,1.0,3.0,,3.0,1.0,1.0,,3.0,3.0,2.0,4.0,1.0,7.0,1.0,2.0,4.0,4.0,,,2.0,,,,11.0,26.0,,,,1.0,0.5,1.0,0.5,0.2727272727272727,,0.25,0.4,,0.6666666666666666,0.4411764705882353,,0.6875,0.26666666666666666,0.09090909090909091,0.1111111111111111,24.242424242424242,0.42857142857142855,0.05,,0.2,0.1,,,0.09090909090909091,,,0.25,0.13333333333333333,0.5,0.5,,,,,0.6,0.2222222222222222,0.25,,,0.26666666666666666,0.5,0.5,1.0,,,0.3333333333333333,1.0,0.4,0.5,0.4289633333333333,0.4002,0.42050833333333343,,,,0.7333333333333333,14.763636363636364,27.0,0.32098765432098764,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,3139.0,52,-3.0,90,90,27.0,36,18.0,180,3.0,4.0,2.0,2.0,3.0,7.0,2.0,4.0,,,,,,8.0,15.0,,,2.0,18.0,89,3.0,3.0,2.0,8.0,3.0,5.0,,,2.0,8.0,10.0,6.0,,,,,1.0,1.0,,1.0,,,,1.0,2.0,7.0,1.0,4.0,6.0,8.0,14.0,5.0,2.0,3.0,2.0,,1.0,2.0,1.0,4.0,1.0,1.0,6.0,4.0,,2.0,,3.0,1.0,3.0,8.0,27.0,1.0,0.625,1.0,,,,,0.5333333333333333,1.0,0.6,0.5333333333333333,1.0,0.6,0.5294117647058824,0.8,0.5714285714285714,,0.06666666666666667,,18.749999999999996,0.5,0.16666666666666666,0.1794871794871795,0.1111111111111111,0.15151515151515152,0.16666666666666666,0.3076923076923077,0.09090909090909091,0.16666666666666666,0.2857142857142857,,0.26666666666666666,0.75,1.0,,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.26666666666666666,0.5,0.5,1.0,,,,,,0.4,1.0,,,0.26666666666666666,,0.4320866666666666,0.55585,0.45305999999999996,0.11764705882352941,0.11764705882352941,0.4444444444444444,0.4444444444444444,9.866666666666667,,0.3,3.0,3.0,1.0,3.0,0.5,1.0,1.0,1.0,,6.0,1.0,1.0,1.0,,,,,2.0,,,0.25,,0.1111111111111111,0.25,0.05555555555555555,0.14285714285714285,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,0.16666666666666666,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,3788.0,63,-13.0,110,111,34.0,57,22.0,221,7.0,11.0,1.0,4.0,,1.0,4.0,8.0,,,,,,11.0,20.0,,,6.0,28.0,115,5.0,8.0,4.0,14.0,3.0,7.0,,,3.0,9.0,18.0,4.0,,,,,1.0,2.0,,2.0,,1.0,,1.0,4.0,5.0,3.0,5.0,9.0,5.0,14.0,6.0,4.0,2.0,1.0,,,1.0,1.0,2.0,1.0,1.0,7.0,8.0,,3.0,1.0,,,,9.0,34.0,1.0,0.8181818181818182,0.9,,,,,0.55,0.625,0.42857142857142855,0.55,0.625,0.42857142857142855,0.5833333333333334,0.6363636363636364,0.5,,0.05,,19.11764705882353,0.5,0.16129032258064516,0.1,0.25,0.18604651162790697,0.08196721311475409,0.29411764705882354,0.1875,,0.2222222222222222,0.3,0.55,0.6363636363636364,0.7,0.7142857142857143,0.05,,,0.4,0.5,0.5,1.0,,,,,,0.5714285714285714,0.25,,,0.55,,0.5240949999999999,0.5647,0.5882142857142857,0.13043478260869565,0.13043478260869565,0.5,0.32142857142857145,7.38,,0.3090909090909091,4.0,7.0,1.0,,0.25,,0.875,0.5714285714285714,0.5,2.0,,,,1.0,1.0,1.0,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3.0,0.375,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,1817.0,30,-7.0,55,60,23.0,44,12.0,115,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,3.0,,1.0,2.0,4.0,,4.0,,4.0,64,,,,,,2.0,,2.0,,,2.0,2.0,,,2.0,,1.0,,1.0,1.0,1.0,,,,3.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,23.0,1.0,0.5,0.5,,,,,0.5,,,0.25,,,0.25,,,0.5,0.25,,11.76470588235294,,0.05263157894736842,,0.14285714285714285,0.07692307692307693,,,0.1,,,0.2,0.25,0.5,1.0,1.0,0.125,1.0,1.0,0.125,,,,0.125,0.375,,,,0.25,,0.25,,0.75,,0.48814285714285716,,0.43720000000000003,,,,,6.425,30.125,0.41818181818181815,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,False,,,1.0,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,3530.0,59,-13.0,103,103,30.0,52,20.0,206,3.0,10.0,2.0,6.0,3.0,5.0,8.0,12.0,,,,,,14.0,27.0,,,2.0,30.0,114,4.0,5.0,2.0,10.0,2.0,8.0,,,2.0,6.0,22.0,6.0,,,,,3.0,1.0,,1.0,,,,1.0,2.0,4.0,1.0,3.0,5.0,5.0,10.0,,,,2.0,,1.0,2.0,1.0,4.0,,1.0,5.0,3.0,1.0,2.0,,,,,6.0,30.0,2.0,0.7857142857142857,0.7857142857142857,,,,,0.5185185185185185,0.8,0.25,0.5185185185185185,0.8,0.25,0.5357142857142857,0.8333333333333334,0.3333333333333333,,0.1111111111111111,,25.0,0.5,0.10714285714285714,0.0851063829787234,0.09090909090909091,0.10256410256410256,0.08771929824561403,0.0625,0.14285714285714285,0.2,,0.1111111111111111,0.37037037037037035,0.3,0.42857142857142855,1.0,0.18518518518518517,0.6,0.6,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.875,,,,,,0.75,0.3333333333333333,,,0.37037037037037035,,0.4456814814814815,0.42894,0.5258,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.2,9.151851851851852,,0.2912621359223301,1.0,2.0,1.0,,0.3333333333333333,,0.4,0.5,1.0,,1.0,2.0,,,,,,,,,0.3,,0.1,,0.13043478260869565,0.14285714285714285,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,0.1,,
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,345.0,6,-7.0,14,15,11.0,15,1.0,29,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,2.0,2.0,,,2.0,6.0,18,,,,,2.0,2.0,,,2.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,,2.0,2.0,6.0,,3.0,,,,,6.0,11.0,,0.5,0.5,,,,,1.0,,1.0,1.0,,1.0,0.6,,0.75,,,,49.99999999999999,0.5,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,0.5,1.0,1.0,,,,,,,0.5,1.0,,,0.5,,0.6128,,0.6128,0.6,0.6,,1.0,8.2,,0.7857142857142857,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,810.0,14,-7.0,26,27,6.0,17,3.0,53,,1.0,,,,,,4.0,,1.0,1.0,,,,5.0,1.0,1.0,2.0,5.0,28,,,,,,,,,,,,,3.0,,1.0,1.0,,1.0,,1.0,,1.0,,,2.0,,,2.0,2.0,,2.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,,6.0,,,,1.0,1.0,,1.0,,,,0.25,,,0.35714285714285715,,,0.16666666666666666,,,26.666666666666668,1.0,0.16666666666666666,,,0.125,,,,0.3333333333333333,0.2,,0.16666666666666666,,,,,,,0.6666666666666666,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,0.45916666666666667,,,0.14285714285714285,0.16666666666666666,,,15.339999999999998,24.6,0.23076923076923078,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,1.0
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,175.0,3,1.0,7,7,4.0,7,,14,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
