EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,Travels,BlockedLongMidRange,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Technical Free Throw Trips,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,on
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,8374.0,140.0,-49.0,256.0,261.0,38.0,83.0,32.0,517.0,10.0,18.0,2.0,4.0,1.0,2.0,2.0,10.0,5.0,8.0,,,17.0,36.0,,19.0,53.0,280.0,4.0,6.0,10.0,1.0,3.0,,3.0,5.0,20.0,14.0,2.0,,3.0,8.0,8.0,4.0,4.0,16.0,1.0,8.0,,1.0,12.0,,13.0,9.0,22.0,,3.0,2.0,1.0,5.0,1.0,1.0,3.0,4.0,8.0,2.0,1.0,15.0,28.0,5.0,1.0,22.0,,10.0,1.0,1.0,,1.0,1.0,,5.0,38.0,5.0,0.5882352941176471,0.625,0.4722222222222222,0.6666666666666666,0.3333333333333333,0.4722222222222222,0.6666666666666666,0.3333333333333333,0.5638297872340425,0.7142857142857143,0.5,,0.08333333333333333,0.16666666666666666,,18.900343642611684,0.625,,,0.1276595744680851,0.0851063829787234,0.047619047619047616,0.047619047619047616,0.11304347826086956,0.0782608695652174,0.03571428571428571,0.13043478260869565,0.09302325581395349,0.05555555555555555,,0.12903225806451613,0.09523809523809523,0.14285714285714285,,,,0.5,0.5555555555555556,0.6666666666666666,0.7,0.2777777777777778,0.2,0.2,0.5,0.2222222222222222,0.625,0.625,0.4,,0.6666666666666666,0.5,,0.6666666666666666,0.5,,0.5,0.46971388888888893,0.5137,0.47223333333333334,0.21739130434782608,0.21739130434782608,0.18867924528301888,0.09433962264150944,6.527777777777778,,0.1484375,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,8550.0,142.0,-15.0,276.0,278.0,86.0,102.0,42.0,554.0,7.0,9.0,3.0,3.0,1.0,1.0,2.0,15.0,5.0,9.0,16.0,10.0,14.0,33.0,19.0,9.0,61.0,286.0,6.0,7.0,12.0,1.0,8.0,13.0,2.0,22.0,16.0,12.0,4.0,15.0,2.0,3.0,5.0,2.0,1.0,12.0,1.0,5.0,2.0,4.0,16.0,2.0,22.0,8.0,30.0,2.0,9.0,5.0,4.0,6.0,1.0,4.0,3.0,2.0,9.0,,3.0,4.0,8.0,,1.0,9.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,22.0,86.0,2.0,0.5714285714285714,0.6666666666666666,0.42424242424242425,0.8571428571428571,0.125,0.5,0.75,0.47619047619047616,0.5446428571428571,0.75,0.5,0.36538461538461536,0.06060606060606061,,0.13333333333333333,19.81707317073171,0.6666666666666666,0.16666666666666666,0.18181818181818182,0.16494845360824742,0.046296296296296294,0.125,0.03333333333333333,0.15503875968992248,0.043478260869565216,0.08695652173913043,0.06060606060606061,0.019230769230769232,0.037037037037037035,,0.05714285714285714,0.045454545454545456,0.325,0.09090909090909091,0.07692307692307693,1.0,0.17307692307692307,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.28846153846153844,0.13333333333333333,0.15384615384615385,0.5,0.17307692307692307,0.5555555555555556,0.5555555555555556,0.8,0.3076923076923077,0.375,1.0,,0.047619047619047616,1.0,0.47619047619047616,0.5384615384615384,0.4782176470588235,0.48219166666666663,0.4865425,0.07272727272727272,0.1111111111111111,0.19672131147540983,0.36065573770491804,8.60909090909091,27.210526315789473,0.3115942028985507,2.0,3.0,1.0,2.0,3.0,6.0,,,4.0,8.0,,1.0,,6.0,21.0,3.0,6.0,2.0,1.0,1.0,,,,,0.875,0.42105263157894735,,0.46153846153846156,0.4444444444444444,,0.2,0.057692307692307696,0.6666666666666666,0.6666666666666666,1.0,0.375,0.4,0.8333333333333334,0.125,,,,0.14285714285714285,0.6666666666666666,0.4,0.4,1.0,1.0,,,,,,1.0,,0.05263157894736842,0.0625,,,,,,False
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,7190.0,120.0,-32.0,216.0,219.0,46.0,49.0,28.0,435.0,4.0,10.0,1.0,1.0,,2.0,4.0,4.0,8.0,18.0,7.0,3.0,16.0,32.0,8.0,7.0,42.0,225.0,3.0,4.0,9.0,1.0,6.0,3.0,2.0,4.0,8.0,24.0,2.0,7.0,2.0,14.0,15.0,8.0,5.0,31.0,,1.0,,1.0,4.0,,5.0,1.0,6.0,1.0,6.0,4.0,2.0,5.0,2.0,5.0,2.0,,7.0,,,6.0,13.0,,,9.0,1.0,5.0,,,,,,,4.0,46.0,1.0,0.25,0.26666666666666666,0.5,0.75,0.16666666666666666,0.4375,0.9,0.1111111111111111,0.4772727272727273,0.9,0.2,0.2,0.0625,0.2,,20.647773279352226,0.7142857142857143,,,0.05128205128205128,0.011363636363636364,0.0625,,0.05319148936170213,0.009523809523809525,,,0.022222222222222223,,,0.06896551724137931,0.058823529411764705,0.03125,0.08333333333333333,0.047619047619047616,,0.25,0.4,0.5,0.5,0.1,1.0,1.0,,0.45,0.4444444444444444,0.4444444444444444,0.25,0.175,0.2,1.0,,0.2222222222222222,,0.3333333333333333,0.45,0.47978125,0.45600000000000007,0.46553333333333335,0.11363636363636363,0.1388888888888889,0.21428571428571427,0.09523809523809523,10.865625,24.85,0.21296296296296297,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,1.0,1.0,,1.0,,,,1.0,0.125,1.0,,0.125,,,0.025,,,,0.14285714285714285,0.14285714285714285,1.0,,0.2,1.0,1.0,,,,0.14285714285714285,,,,,,,,,,,,,,,,,False
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,12463.0,208.0,-13.0,396.0,398.0,117.0,144.0,57.0,794.0,18.0,34.0,4.0,11.0,5.0,9.0,1.0,6.0,9.0,26.0,,,28.0,66.0,,18.0,74.0,401.0,4.0,13.0,9.0,7.0,16.0,,8.0,22.0,28.0,28.0,8.0,,8.0,8.0,9.0,4.0,2.0,19.0,1.0,13.0,1.0,5.0,19.0,6.0,30.0,15.0,45.0,2.0,8.0,6.0,2.0,8.0,,6.0,7.0,2.0,15.0,1.0,,9.0,22.0,1.0,2.0,34.0,4.0,15.0,4.0,7.0,6.0,1.0,8.0,3.0,22.0,117.0,2.0,0.5,0.5833333333333334,0.42424242424242425,0.3076923076923077,0.4375,0.42424242424242425,0.3076923076923077,0.4375,0.4567901234567901,0.32142857142857145,0.5,,0.12121212121212122,0.20588235294117646,0.16666666666666666,20.734341252699785,0.5333333333333333,0.375,0.06666666666666667,0.1417910447761194,0.08609271523178808,0.13513513513513514,0.02564102564102564,0.14035087719298245,0.07368421052631578,0.07317073170731707,0.125,0.07142857142857142,0.027777777777777776,,0.043478260869565216,0.16666666666666666,0.20689655172413793,0.15384615384615385,0.06666666666666667,0.375,0.5151515151515151,0.5294117647058824,0.6666666666666666,0.3888888888888889,0.09090909090909091,0.16666666666666666,0.2,,0.3939393939393939,0.34615384615384615,0.34615384615384615,0.7777777777777778,,0.8461538461538461,0.36363636363636365,,0.5625,0.5555555555555556,,0.5151515151515151,0.48820454545454545,0.511990909090909,0.52351875,0.19480519480519481,0.19480519480519481,0.12162162162162163,0.2972972972972973,8.315151515151515,,0.29545454545454547,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,3.0,1.0,,,1.0,,,1.0,,,,,,,,False
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,10316.0,172.0,-40.0,321.0,325.0,72.0,100.0,40.0,646.0,6.0,9.0,1.0,1.0,,1.0,2.0,6.0,12.0,28.0,9.0,4.0,20.0,43.0,10.0,17.0,66.0,340.0,2.0,3.0,6.0,4.0,8.0,4.0,13.0,27.0,24.0,16.0,4.0,9.0,2.0,3.0,4.0,2.0,1.0,9.0,2.0,2.0,,5.0,8.0,1.0,14.0,4.0,18.0,1.0,4.0,1.0,3.0,4.0,1.0,3.0,6.0,1.0,10.0,1.0,3.0,7.0,17.0,,4.0,18.0,,5.0,4.0,,,,,,27.0,72.0,2.0,0.6,0.6666666666666666,0.46511627906976744,0.6666666666666666,0.5,0.46226415094339623,0.6666666666666666,0.5833333333333334,0.532258064516129,0.75,0.7105263157894737,0.18867924528301888,0.046511627906976744,0.1111111111111111,0.16666666666666666,19.672131147540984,0.4,0.06666666666666667,,0.07339449541284404,0.01639344262295082,0.16666666666666666,0.07142857142857142,0.09352517985611511,0.02666666666666667,,,0.031746031746031744,0.08695652173913043,,0.08571428571428572,0.16666666666666666,,0.15789473684210525,0.03571428571428571,,0.16981132075471697,0.6666666666666666,0.75,0.6666666666666666,0.11320754716981132,0.3333333333333333,0.4,0.5,0.5283018867924528,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.16981132075471697,0.3333333333333333,1.0,,0.08333333333333333,,0.3333333333333333,0.3584905660377358,0.4546056603773585,0.4921,0.424925,0.08620689655172414,0.10416666666666667,0.09090909090909091,0.4090909090909091,13.330232558139535,25.869999999999997,0.22429906542056074,,1.0,,,,3.0,,,2.0,3.0,,,2.0,2.0,6.0,3.0,3.0,1.0,,1.0,,,,,0.6666666666666666,0.3,,0.5,0.3,,0.18181818181818182,0.018867924528301886,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,0.5,0.3333333333333333,,1.0,,,,,,,,,,,,,,,False
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,7287.0,121.0,-5.0,230.0,227.0,79.0,75.0,38.0,457.0,4.0,7.0,1.0,3.0,,2.0,2.0,5.0,,7.0,,,6.0,19.0,,12.0,24.0,232.0,1.0,3.0,4.0,1.0,6.0,,7.0,9.0,6.0,6.0,,,2.0,3.0,3.0,,3.0,6.0,4.0,8.0,,2.0,8.0,,10.0,12.0,22.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,,8.0,,,6.0,22.0,1.0,3.0,18.0,,5.0,4.0,3.0,3.0,,3.0,1.0,9.0,79.0,4.0,0.5,0.5,0.3157894736842105,0.3333333333333333,0.16666666666666666,0.3157894736842105,0.3333333333333333,0.16666666666666666,0.42857142857142855,0.4,0.4090909090909091,,0.10526315789473684,0.2857142857142857,,12.99638989169675,0.25,,,0.11940298507462686,0.08247422680412371,0.10526315789473684,0.14285714285714285,0.11627906976744186,0.096,0.08,0.08333333333333333,0.08333333333333333,0.16,,0.17391304347826086,,0.17391304347826086,0.08333333333333333,0.2727272727272727,0.3333333333333333,0.3684210526315789,0.5714285714285714,0.8,0.75,0.2631578947368421,0.4,0.4,,0.3684210526315789,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.3684210526315789,0.4684684210526316,0.6119,0.46805,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.375,9.157894736842104,,0.34347826086956523,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,False
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,5624.0,94.0,24.0,193.0,192.0,84.0,114.0,31.0,385.0,8.0,9.0,3.0,3.0,6.0,6.0,2.0,9.0,7.0,19.0,15.0,7.0,17.0,37.0,17.0,23.0,63.0,187.0,4.0,8.0,11.0,8.0,13.0,9.0,17.0,36.0,6.0,28.0,6.0,15.0,3.0,16.0,21.0,8.0,8.0,47.0,2.0,5.0,,3.0,12.0,1.0,16.0,7.0,23.0,2.0,3.0,1.0,2.0,5.0,1.0,3.0,3.0,2.0,8.0,2.0,1.0,3.0,6.0,,2.0,29.0,2.0,7.0,7.0,2.0,1.0,1.0,2.0,,36.0,84.0,,0.17647058823529413,0.21428571428571427,0.4594594594594595,0.5,0.6153846153846154,0.37037037037037035,0.3076923076923077,0.4318181818181818,0.4621212121212121,0.36666666666666664,0.5645161290322581,0.3148148148148148,0.08108108108108109,,0.2222222222222222,31.759656652360515,0.625,0.09090909090909091,,0.1935483870967742,0.08064516129032258,0.125,0.06896551724137931,0.1744186046511628,0.07692307692307693,0.07142857142857142,0.09523809523809523,0.07407407407407407,0.07692307692307693,,0.2631578947368421,0.11764705882352941,0.19230769230769232,0.1875,0.07407407407407407,,0.16666666666666666,0.8888888888888888,0.8888888888888888,0.125,0.16666666666666666,0.2222222222222222,0.2857142857142857,,0.35185185185185186,0.3684210526315789,0.3888888888888889,0.2857142857142857,0.2777777777777778,0.23076923076923078,1.0,,0.2727272727272727,1.0,0.3181818181818182,0.48148148148148145,0.4364778846153846,0.420585,0.4193380952380952,0.11864406779661017,0.16666666666666666,0.1746031746031746,0.5714285714285714,12.462162162162162,27.158823529411762,0.43523316062176165,1.0,2.0,1.0,1.0,2.0,1.0,,4.0,,2.0,,5.0,3.0,1.0,6.0,,1.0,5.0,4.0,1.0,,,,,1.0,0.11764705882352941,,0.1111111111111111,0.11764705882352941,0.05263157894736842,,0.037037037037037035,0.5,0.5,1.0,0.06666666666666667,0.07142857142857142,1.0,0.07692307692307693,0.3076923076923077,,,0.09090909090909091,0.5,,0.06666666666666667,,,,,,,3.0,1.0,,0.058823529411764705,0.06666666666666667,,,,,,False
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,3299.0,55.0,18.0,115.0,109.0,48.0,60.0,22.0,224.0,5.0,6.0,,1.0,2.0,2.0,,2.0,1.0,7.0,7.0,2.0,6.0,15.0,7.0,5.0,20.0,109.0,1.0,3.0,4.0,3.0,6.0,2.0,3.0,9.0,8.0,4.0,,6.0,,3.0,4.0,2.0,1.0,9.0,1.0,,,2.0,2.0,,4.0,1.0,5.0,,6.0,3.0,3.0,3.0,,1.0,,2.0,3.0,,1.0,3.0,6.0,,,5.0,1.0,2.0,1.0,,,,,,9.0,48.0,1.0,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.5,0.3409090909090909,0.3333333333333333,0.375,0.4166666666666667,0.5,0.5,0.3181818181818182,,,,18.493150684931507,1.0,,,0.05714285714285714,,0.13333333333333333,0.05555555555555555,0.08,0.016666666666666666,,,,0.058823529411764705,,0.06666666666666667,0.14285714285714285,,0.1,,,0.2727272727272727,0.8333333333333334,0.8333333333333334,0.6,0.09090909090909091,,,,0.3181818181818182,0.14285714285714285,0.14285714285714285,1.0,0.3181818181818182,0.3333333333333333,,,0.25,1.0,0.25,0.5909090909090909,0.5257190476190476,0.4006,0.5010285714285714,0.08695652173913043,0.125,0.2,0.45,10.173333333333334,27.585714285714282,0.41739130434782606,,,,,,1.0,,,,1.0,,,2.0,,3.0,,1.0,1.0,1.0,,,,,,1.0,0.14285714285714285,,,0.16666666666666666,,0.2,,,,,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,0.16666666666666666,1.0,,,,1.0,,,,,,,,,,,,False
1928,1610612751,Todd MacCulloch,Todd MacCulloch,1928,NJN,1166.0,19.0,38.0,43.0,38.0,19.0,25.0,8.0,81.0,2.0,4.0,2.0,3.0,,,,,,,,,2.0,4.0,,1.0,5.0,23.0,2.0,3.0,4.0,,,,1.0,1.0,,4.0,4.0,,1.0,1.0,3.0,1.0,,8.0,,3.0,,1.0,4.0,,5.0,3.0,8.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,,,,3.0,,1.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,19.0,1.0,,,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.6666666666666666,0.5,,0.25,0.25,,13.20754716981132,0.5,,,0.26666666666666666,0.25,0.25,,0.2631578947368421,0.17647058823529413,0.5,0.25,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,0.5,0.6666666666666666,,,,,,,,,,,1.0,0.6666666666666666,,,,,1.0,0.59075,0.5944333333333334,,,,0.8,0.2,,,0.4418604651162791,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
681,1610612751,Donny Marshall,Donny Marshall,681,NJN,830.0,14.0,-17.0,32.0,34.0,28.0,29.0,1.0,66.0,,,,,,,1.0,1.0,,,3.0,3.0,1.0,1.0,4.0,1.0,3.0,46.0,,,,1.0,1.0,4.0,1.0,3.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,3.0,28.0,,,,1.0,,1.0,0.2,,0.2,0.3,,0.3,0.8,,,,15.15151515151515,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,,,,,,0.6,,,,,,0.6,0.8,0.50387,,0.50387,0.2,1.0,,1.0,5.5,24.65,0.875,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,False
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,846.0,14.0,-19.0,32.0,34.0,28.0,29.0,1.0,66.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,46.0,,,,1.0,2.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,28.0,,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,12.121212121212121,1.0,,0.3333333333333333,0.2857142857142857,,,,0.25,,,,,,,0.3333333333333333,,0.3333333333333333,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.60915,,0.60915,,,,1.0,9.8,24.1,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
