EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,ShootingFouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,FTDefRebounds,LostBallTurnovers,Offensive Fouls,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,SelfORebPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,3SecondViolations,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends
133,1610612766,David Wesley,David Wesley,133,CHH,5305.0,88,170.0,167,98.0,95.0,25.0,337,1.0,2.0,1.0,1.0,2.0,4.0,15.0,1.0,2.0,1.0,3.0,5.0,2.0,4.0,5.0,19,4.0,7.0,9.0,31.0,179,1.0,3.0,7,2.0,5.0,8.0,20.0,4.0,6.0,9.0,3.0,5.0,3.0,1.0,6.0,6.0,3.0,3.0,12.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,7.0,1.0,11.0,1.0,1.0,4.0,20.0,98.0,6.0,0.4,0.4,0.75,0.5714285714285714,0.4,0.5714285714285714,0.2631578947368421,0.42857142857142855,0.4230769230769231,0.5,0.4838709677419355,0.5882352941176471,0.2692307692307692,0.05263157894736842,0.5,17.412935323383085,0.5,0.015625,0.058823529411764705,0.024691358024691357,0.037037037037037035,0.07142857142857142,0.07692307692307693,0.5,1.0,0.07692307692307693,0.5769230769230769,0.26666666666666666,0.26666666666666666,0.5,0.07692307692307693,0.5,0.5,1.0,0.19230769230769232,0.6,0.6,0.6666666666666666,0.08333333333333333,1.0,0.08333333333333333,0.3333333333333333,0.5,0.34615384615384615,0.6,0.42040192307692315,0.3814,0.4155583333333333,0.037037037037037035,0.05,0.6451612903225806,16.173684210526314,25.300000000000004,0.5764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,4926.0,82,149.0,156,84.0,73.0,24.0,305,5.0,8.0,4.0,5.0,6.0,4.0,7.0,,,,,,,,10.0,21,,,7.0,27.0,162,6.0,9.0,16,,,3.0,21.0,16.0,4.0,,,,,1.0,2.0,2.0,1.0,1.0,4.0,3.0,6.0,9.0,16.0,,,,,,1.0,,1.0,1.0,,1.0,9.0,1.0,9.0,1.0,2.0,2.0,21.0,84.0,3.0,0.8,0.8888888888888888,,,,,0.47619047619047616,0.5625,0.47619047619047616,0.5625,0.52,0.5833333333333334,,0.047619047619047616,0.125,14.606741573033707,,0.1016949152542373,0.23076923076923078,0.125,0.125,0.18181818181818182,0.38095238095238093,0.625,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,,,,,,,,,0.3125,0.8,,,,0.38095238095238093,,0.45233333333333337,0.517825,0.42921875,0.08695652173913043,0.08695652173913043,0.7777777777777778,8.476190476190478,,0.5637583892617449,12.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,4.0,1.0,7.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.16666666666666666,0.06153846153846154,0.3333333333333333,0.08450704225352113,0.09523809523809523,0.06666666666666667,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.5,0.6666666666666666,0.8,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.18518518518518517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1714,1610612766,Robert Traylor,Robert Traylor,1714,CHH,2326.0,39,75.0,73,27.0,28.0,11.0,148,3.0,6.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,4.0,11,,,4.0,12.0,74,2.0,2.0,3,,,1.0,5.0,4.0,4.0,,,,,2.0,,,,,,,6.0,8.0,10.0,1.0,1.0,,1.0,,2.0,,,3.0,,,12.0,1.0,6.0,,3.0,,5.0,27.0,3.0,0.5,0.6666666666666666,,,,,0.36363636363636365,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.42857142857142855,0.625,,0.18181818181818182,0.16666666666666666,18.88888888888889,0.3333333333333333,0.2222222222222222,,0.1935483870967742,0.3125,,0.5454545454545454,0.5,0.6,0.2727272727272727,0.18181818181818182,0.5,1.0,,,,,,,,,,0.6666666666666666,1.0,,,,0.5454545454545454,,0.48081818181818187,0.53465,0.5325666666666666,0.21428571428571427,0.21428571428571427,0.4166666666666667,4.8999999999999995,,0.36,6.0,1.0,2.0,,1.0,,2.0,2.0,,2.0,,2.0,6.0,1.0,1.0,,1.0,,1.0,0.5,0.5,0.5,,0.06896551724137931,,0.0625,,,,0.1111111111111111,,,,0.6666666666666666,,,1.0,0.5,0.16666666666666666,2.0,1.0,2.0,0.5,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
248,1610612766,George Lynch,George Lynch,248,CHH,3059.0,51,101.0,102,59.0,56.0,19.0,203,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,2.0,5,,1.0,2.0,6.0,113,2.0,1.0,2,,1.0,2.0,4.0,4.0,,,,1.0,,,4.0,4.0,1.0,2.0,8.0,1.0,5.0,9.0,12.0,2.0,1.0,1.0,2.0,2.0,3.0,,,5.0,,4.0,5.0,,2.0,,,1.0,4.0,59.0,,1.0,1.0,,,,,0.4,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,0.16666666666666666,,,9.836065573770492,0.4,0.1388888888888889,0.14285714285714285,0.13953488372093023,0.09090909090909091,0.14285714285714285,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,,0.16666666666666666,,,,0.6666666666666666,0.5,,0.3333333333333333,,0.6666666666666666,,0.5283,0.3865,0.5731666666666667,,,0.6666666666666666,5.54,25.5,0.5841584158415841,-24.0,,1.0,,1.0,2.0,4.0,,2.0,1.0,,3.0,4.0,1.0,1.0,,1.0,1.0,,0.5,0.5,0.6666666666666666,,0.02631578947368421,0.25,0.06521739130434782,,0.0625,0.2857142857142857,0.16666666666666666,0.15384615384615385,,1.0,1.0,,,0.5,,0.6666666666666666,3.0,,1.0,,0.42857142857142855,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
278,1610612766,Stacey Augmon,Stacey Augmon,278,CHH,9022.0,150,283.0,283,140.0,131.0,46.0,566,7.0,9.0,3.0,4.0,11.0,6.0,21.0,,,,,,,,16.0,41,,,16.0,48.0,297,5.0,8.0,24,,,10.0,26.0,24.0,8.0,,,,,4.0,9.0,13.0,5.0,4.0,30.0,3.0,17.0,20.0,27.0,10.0,3.0,7.0,4.0,1.0,8.0,,1.0,12.0,1.0,6.0,21.0,3.0,21.0,,7.0,4.0,26.0,140.0,4.0,0.75,0.8,,,,,0.3902439024390244,0.3333333333333333,0.3902439024390244,0.3333333333333333,0.47058823529411764,0.43333333333333335,,0.0975609756097561,0.1111111111111111,18.529411764705884,0.3333333333333333,0.1588785046728972,0.125,0.15267175572519084,0.15217391304347827,0.14285714285714285,0.21951219512195122,0.7777777777777778,0.875,0.2682926829268293,0.5121951219512195,0.2857142857142857,0.3,1.0,,,,,,,,,0.16666666666666666,0.75,,,,0.21951219512195122,,0.4320390243902439,0.4643,0.41427083333333337,0.14893617021276595,0.14893617021276595,0.5416666666666666,10.748780487804876,,0.49469964664310956,9.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,,6.0,1.0,7.0,7.0,1.0,1.0,,1.0,,,0.4,0.4,0.4166666666666667,0.07142857142857142,0.05128205128205128,,0.046153846153846156,0.02702702702702703,0.08163265306122448,,0.18181818181818182,0.14285714285714285,,,0.7142857142857143,0.2727272727272727,0.3333333333333333,0.4,0.5,0.10416666666666667,,3.0,3.0,0.047619047619047616,,0.03225806451612903,,1.0,4.0,3.0,1.0,1.0,1.0,0.18181818181818182,0.05,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,6927.0,115,214.0,218,97.0,93.0,31.0,432,3.0,7.0,2.0,4.0,6.0,4.0,12.0,1.0,1.0,,10.0,21.0,6.0,11.0,10.0,25,11.0,22.0,14.0,67.0,220,4.0,5.0,11,6.0,11.0,10.0,38.0,4.0,16.0,15.0,18.0,19.0,10.0,1.0,19.0,20.0,12.0,4.0,41.0,2.0,12.0,14.0,18.0,6.0,5.0,1.0,5.0,5.0,1.0,,,6.0,,3.0,9.0,,19.0,,6.0,4.0,38.0,97.0,1.0,0.2,0.2,0.45454545454545453,0.5,0.5454545454545454,0.55,0.4,0.45454545454545453,0.5638297872340425,0.6363636363636364,0.5982142857142857,0.6551724137931034,0.46808510638297873,0.04,0.14285714285714285,24.8,0.8333333333333334,0.1411764705882353,0.1111111111111111,0.13592233009708737,0.18421052631578946,0.125,0.14893617021276595,0.42857142857142855,0.5,0.1276595744680851,0.2553191489361702,0.3333333333333333,0.3333333333333333,0.25,0.02127659574468085,1.0,1.0,1.0,0.44680851063829785,0.47619047619047616,0.47619047619047616,0.4,0.18181818181818182,0.5,,0.5,0.5454545454545454,0.6170212765957447,0.5263157894736842,0.45551931818181823,0.43990833333333335,0.4485947368421053,0.11538461538461539,0.2,0.5671641791044776,11.112,30.64545454545454,0.4532710280373832,29.0,,,3.0,1.0,3.0,11.0,,,4.0,,4.0,5.0,3.0,2.0,,3.0,1.0,,0.25,0.6666666666666666,0.6875,,0.05,,0.0449438202247191,0.07407407407407407,0.02857142857142857,,0.08,0.13636363636363635,,0.3333333333333333,0.3333333333333333,0.5,0.5,,,0.16417910447761194,,,,,,0.05555555555555555,3.0,1.0,1.0,,1.0,2.0,1.0,,0.09090909090909091,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,True,,,,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,5484.0,91,173.0,168,100.0,93.0,30.0,341,9.0,16.0,,3.0,6.0,,1.0,,,,,,,,12.0,23,,,30.0,54.0,178,8.0,2.0,7,,,14.0,18.0,16.0,8.0,,,,,4.0,2.0,3.0,,2.0,7.0,2.0,11.0,18.0,31.0,,,,5.0,,2.0,,,7.0,2.0,4.0,10.0,2.0,42.0,,15.0,8.0,18.0,100.0,2.0,0.6666666666666666,0.8,,,,,0.5217391304347826,0.2857142857142857,0.5217391304347826,0.2857142857142857,0.6136363636363636,0.5294117647058824,,0.17391304347826086,0.125,23.11320754716981,0.7142857142857143,0.18032786885245902,0.10526315789473684,0.1625,0.2,0.11764705882352941,0.6956521739130435,0.5625,0.6428571428571429,0.2608695652173913,0.043478260869565216,,,,,,,,,,,,0.42857142857142855,,,,,0.6956521739130435,,0.4870217391304347,0.51345,0.4038142857142857,0.4166666666666667,0.4166666666666667,0.3333333333333333,2.6608695652173915,,0.5780346820809249,21.0,3.0,8.0,3.0,3.0,10.0,16.0,4.0,1.0,10.0,2.0,13.0,2.0,9.0,6.0,3.0,9.0,8.0,1.0,0.375,0.375,0.5714285714285714,0.18181818181818182,0.14084507042253522,0.16666666666666666,0.14285714285714285,0.2,0.038461538461538464,,0.13636363636363635,0.21428571428571427,,0.8888888888888888,0.7777777777777778,0.5,0.75,1.0,0.375,0.2962962962962963,5.0,5.0,2.0,,0.5555555555555556,0.2,,,1.0,1.0,,,2.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,0.5,0.3333333333333333,True,,,,,,,
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,3123.0,52,95.0,98,30.0,30.0,13.0,193,5.0,8.0,,,9.0,4.0,8.0,,,,,,,,12.0,25,,,8.0,32.0,102,4.0,3.0,5,,,5.0,11.0,6.0,18.0,,,,,1.0,2.0,4.0,,2.0,10.0,1.0,5.0,8.0,12.0,,,,2.0,,2.0,1.0,,4.0,1.0,,14.0,3.0,10.0,,4.0,1.0,11.0,30.0,2.0,0.25,0.3,,,,,0.48,0.6,0.48,0.6,0.5333333333333333,0.6875,,0.04,0.125,30.909090909090907,0.5,0.12195121951219512,0.2,0.13043478260869565,0.11764705882352941,,0.32,0.625,0.7142857142857143,0.36,0.32,0.5,0.5,0.75,,,,,,,,,,,,,,0.32,,0.43659200000000004,0.5136750000000001,0.4068199999999999,0.13793103448275862,0.13793103448275862,0.34375,8.396,,0.3157894736842105,-15.0,1.0,3.0,3.0,2.0,,4.0,4.0,,4.0,,4.0,7.0,2.0,1.0,1.0,2.0,1.0,,0.5,0.5,0.5,,0.09523809523809523,,0.08333333333333333,0.1,0.043478260869565216,,0.1,0.14285714285714285,1.0,0.5,,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.125,2.0,2.0,,,0.5,0.2222222222222222,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,4883.0,81,155.0,149,65.0,56.0,31.0,304,6.0,12.0,,3.0,9.0,2.0,9.0,,1.0,1.0,,,,,11.0,30,,1.0,7.0,29.0,158,6.0,2.0,7,,1.0,6.0,10.0,14.0,8.0,,,,,2.0,2.0,2.0,1.0,,4.0,1.0,4.0,5.0,13.0,1.0,1.0,,4.0,4.0,2.0,,,6.0,,2.0,7.0,1.0,10.0,,4.0,1.0,10.0,65.0,1.0,0.6363636363636364,0.875,,,,,0.36666666666666664,0.2857142857142857,0.3548387096774194,0.25,0.4027777777777778,0.45454545454545453,0.03225806451612903,0.06666666666666667,0.16666666666666666,21.53846153846154,0.6666666666666666,0.07272727272727272,0.07692307692307693,0.07352941176470588,0.038461538461538464,,0.3870967741935484,0.5,0.6,0.2903225806451613,0.2903225806451613,0.2222222222222222,0.2222222222222222,0.5,0.03225806451612903,,,,,,,,0.375,,0.125,,,0.41935483870967744,,0.443516129032258,0.5311,0.4274125,0.11428571428571428,0.11764705882352941,0.3448275862068966,8.043333333333335,25.0,0.41935483870967744,9.0,3.0,6.0,3.0,3.0,1.0,7.0,6.0,1.0,7.0,,8.0,2.0,,,,,,,0.5,0.5,0.5,,0.09859154929577464,0.14285714285714285,0.10256410256410256,0.08695652173913043,0.045454545454545456,0.2,0.11764705882352941,0.08333333333333333,1.0,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.2413793103448276,,,,,,0.15384615384615385,1.0,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,55.0,1,,1,,,,1,,,,,,,1.0,,,,,,,,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3624,,0.3624,,,,19.9,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
