EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,ShortMidRangeFGM,ShortMidRangeFGA,AtRimAssists,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Avg2ptShotDistance,LongMidRangeFGA,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,FtPoints,PenaltyFtPoints,FTA,NonShootingFoulsDrawn,LongMidRangeFGM,PtsUnassisted2s,Steals,BadPassSteals,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,HeaveAttempts,BlockedLongMidRange,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends
133,1610612766,David Wesley,David Wesley,133,CHH,52.0,1.0,2,2.0,2,2.0,4,2.0,1.0,1.0,1.0,1.0,2,50.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,1610612766,Robert Traylor,Robert Traylor,1714,CHH,221.0,4.0,9,8.0,9,8.0,17,11.0,,,,,9,11.11111111111111,,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5363,0.5363,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,1610612766,Bryce Drew,Bryce Drew,1724,CHH,262.0,4.0,11,9.0,11,9.0,20,13.0,,,,,11,9.090909090909092,,1.0,-3.0,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.3766,0.3766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.8,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,262.0,4.0,11,9.0,11,9.0,20,13.0,,,,,11,18.181818181818183,,1.0,-3.0,,,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,0.35745,0.35745,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,11.05,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,200.0,3.0,8,8.0,8,8.0,16,11.0,1.0,1.0,1.0,1.0,8,25.0,1.0,1.0,-1.0,,,,,,,2.0,,,2.0,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,2.0,2.0,2.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,41.0,1.0,2,1.0,2,1.0,3,2.0,,,,,2,,,1.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,41.0,1.0,2,1.0,2,1.0,3,2.0,,,,,2,,,1.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,1610612766,Kirk Haston,Kirk Haston,2213,CHH,210.0,4.0,9,7.0,9,7.0,16,11.0,,,,,9,11.11111111111111,,1.0,-3.0,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.3698,0.3698,1.0,,,,,,,,15.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1610612766,George Lynch,George Lynch,248,CHH,21.0,,1,,1,,1,,,,,,1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1610612766,David Wesley,David Wesley,133,CHH,22530.0,376.0,716,712.0,289,258.0,1428,734.0,9.0,6.0,20.0,12.0,289,18.81656804733728,0.45,0.4036312849162011,-6.0,15.0,22.0,5.0,5.0,35.0,91.0,142.0,9.0,24.0,54.0,46.0,25.0,31.0,7.0,68.0,54.0,0.6571428571428571,0.6571428571428571,0.38461538461538464,0.375,0.4689922480620155,0.525,0.5,0.574468085106383,0.17054263565891473,0.6818181818181818,0.8333333333333334,0.5333333333333333,0.125,1.0,0.46511627906976744,0.47965426356589147,0.4670875,0.38028169014084506,1.0,7.0,10.0,0.05426356589147287,0.14285714285714285,0.14285714285714285,1.0,13.331868131868132,62.0,5.0,14.0,17.0,5.0,30.0,0.06097560975609756,0.03977272727272727,0.07042253521126761,0.4806201550387597,21.0,12.0,23.0,5.0,19.0,24.0,10.0,5.0,0.3064516129032258,0.3064516129032258,False,106.0,2.0,4.0,3.0,10.0,1.0,2.0,14.0,28.0,1.0,3.0,8.0,14.0,17.0,38.0,5.0,12.0,1.0,4.0,3.0,16.0,8.0,16.0,45.0,6.0,28.0,14.0,4.0,6.0,5.0,1.0,8.0,3.0,9.0,3.0,5.0,3.0,11.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,13.0,0.8823529411764706,0.4473684210526316,0.25,0.5,0.4473684210526316,0.4166666666666667,0.40625,0.4411764705882353,0.29457364341085274,0.04395604395604396,0.18181818181818182,0.03333333333333333,0.009966777408637873,0.008379888268156424,0.01,0.01652892561983471,0.03409090909090909,0.03225806451612903,0.03333333333333333,0.5,0.7368421052631579,0.07751937984496124,0.3,0.3,1.0,0.21705426356589147,0.5,0.5,0.8571428571428571,0.25,0.5,0.0625,0.1875,0.3333333333333333,1.0,0.05,0.35,0.5714285714285714,0.5,0.4703714285714286,0.03731343283582089,0.052083333333333336,0.11267605633802817,24.976315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,
