EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FTOffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,Arc3FGM,FG3M,FtPoints,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,LostBallTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefLongMidRangeReboundPct,2pt And 1 Free Throw Trips,3SecondViolations,on,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg3Pct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Travels,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,OffensiveGoaltends,Corner3PctBlocked
109,1610612747,Robert Horry,Robert Horry,109,LAL,42181.0,703,66.0,1346,1344,441,173.0,2690,1368.0,15.0,13.0,15.0,441.0,22.0,32.0,6.0,10.0,7.0,10.0,21.0,21.0,37.0,74.0,176.0,11.0,15.0,42.0,10.0,17.0,52.0,42.0,32.0,16.0,23.0,33.0,12.0,118.0,36.0,154.0,14.0,30.0,66.0,5.0,52.0,441.0,9.0,0.5675675675675675,0.7241379310344828,0.5,0.7333333333333333,0.5882352941176471,0.5367647058823529,0.8043478260869565,0.5588235294117647,0.5718954248366013,0.82,0.6046511627906976,11.814073595868303,0.21818181818181817,0.05010893246187364,0.2214765100671141,0.1593984962406015,0.05396825396825397,0.06779661016949153,0.21495327102803738,0.23529411764705882,0.6875,0.7333333333333333,0.6363636363636364,0.15441176470588236,0.15441176470588236,0.43478260869565216,0.6,,0.29411764705882354,0.7,0.6911764705882353,0.5051356617647059,0.500596875,0.4903176470588235,0.23863636363636365,0.29545454545454547,7.9270270270270276,0.3276374442793462,35.0,12.0,62.0,17.0,35.0,3.0,46.0,15.0,61.0,8.0,17.0,137.0,2.0,33.0,16.0,16.0,10.0,2.0,2.0,7.0,1.0,0.45588235294117646,0.04054054054054054,0.0625,0.5333333333333333,0.037037037037037035,0.04265402843601896,0.23809523809523808,0.25735294117647056,0.35294117647058826,24.37741935483871,27.0,13.0,24.0,30.0,14.0,63.0,13.0,7.0,19.0,11.0,73.0,3.0,6.0,34.0,38.0,11.0,0.875,0.3870967741935484,0.3870967741935484,0.14147286821705427,0.06432748538011696,0.09803921568627451,0.19760479041916168,0.04285714285714286,0.19852941176470587,0.37142857142857144,0.37142857142857144,0.8461538461538461,0.37142857142857144,0.0821917808219178,0.13253012048192772,7.0,8.0,11.0,3.0,5.0,5.0,8.0,0.625,0.047619047619047616,0.046153846153846156,0.3333333333333333,0.35,0.2857142857142857,0.38095238095238093,0.38095238095238093,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.21739130434782608,0.6,0.6666666666666666,0.12745098039215685,2.0,,False,2.0,5.0,2.0,3.0,4.0,5.0,6.0,9.0,10.0,17.0,3.0,1.0,1.0,7.0,1.0,1.0,9.0,1.0,3.0,0.35294117647058826,0.05,0.09655172413793103,0.6,0.625,0.13043478260869565,0.6666666666666666,0.5,0.14705882352941177,0.4,0.3333333333333333,0.015873015873015872,,,,,,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,19219.0,320,-1.0,614,616,229,88.0,1230,639.0,9.0,3.0,10.0,208.0,19.0,33.0,8.0,16.0,5.0,13.0,16.0,20.0,30.0,69.0,95.0,10.0,19.0,21.0,8.0,23.0,31.0,34.0,26.0,18.0,17.0,5.0,8.0,42.0,24.0,66.0,6.0,11.0,49.0,3.0,31.0,208.0,6.0,0.5666666666666667,0.8095238095238095,0.43478260869565216,0.5263157894736842,0.34782608695652173,0.4117647058823529,0.43478260869565216,0.3472222222222222,0.43577981651376146,0.4375,0.3875,16.528925619834713,0.23529411764705882,0.0779816513761468,0.09433962264150944,0.1223021582733813,0.07348242811501597,,0.1111111111111111,0.3235294117647059,0.5757575757575758,0.6129032258064516,0.5789473684210527,0.1568627450980392,0.19607843137254902,0.6956521739130435,0.5,0.125,0.3611111111111111,0.38461538461538464,0.6470588235294118,0.5052014705882354,0.564135294117647,0.5118916666666666,0.22105263157894736,0.3263157894736842,7.489855072463769,0.33876221498371334,19.0,8.0,33.0,13.0,19.0,5.0,8.0,3.0,11.0,3.0,3.0,25.0,1.0,11.0,7.0,5.0,3.0,,1.0,,3.0,0.3235294117647059,0.07246376811594203,0.06060606060606061,0.45454545454545453,0.041666666666666664,0.13402061855670103,0.058823529411764705,0.18627450980392157,0.2222222222222222,24.35151515151515,14.0,5.0,8.0,11.0,6.0,21.0,5.0,,4.0,6.0,29.0,2.0,2.0,25.0,15.0,6.0,0.875,0.24242424242424243,0.24242424242424243,0.1288888888888889,0.06315789473684211,0.04,0.16216216216216217,0.034482758620689655,0.13725490196078433,0.2631578947368421,0.2777777777777778,0.8,0.2631578947368421,0.056074766355140186,0.08108108108108109,5.0,6.0,3.0,,1.0,,4.0,,0.1875,0.06557377049180328,0.3125,0.38461538461538464,0.6,0.3,0.3,0.21428571428571427,0.21428571428571427,1.0,0.043478260869565216,,,0.13829787234042554,1.0,,False,,5.0,,3.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,,,2.0,1.0,5.0,5.0,1.0,,0.23076923076923078,0.07142857142857142,0.07017543859649122,0.5,0.5,0.13043478260869565,,,0.1388888888888889,,0.375,,1.0,1.0,1.0,1.0,0.030303030303030304,0.05263157894736842,,,,,,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,356.0,6,6.0,11,16,15,,27,9.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,1.0,,,6.0,1.0,,,,,,,,,,,,9.090909090909092,0.3333333333333333,,0.5,0.25,,,,,,,,,,,,,,,1.0,,,,,,,0.5454545454545454,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,13631.0,227,11.0,440,437,168,56.0,877,469.0,5.0,3.0,5.0,132.0,7.0,17.0,1.0,3.0,3.0,4.0,5.0,9.0,12.0,31.0,55.0,1.0,4.0,10.0,3.0,8.0,17.0,18.0,6.0,2.0,8.0,4.0,,24.0,9.0,33.0,,8.0,15.0,,17.0,132.0,3.0,0.75,0.8181818181818182,0.3870967741935484,0.25,0.375,0.4112903225806452,0.5,0.4411764705882353,0.4296875,0.5555555555555556,0.4722222222222222,14.285714285714286,,0.055944055944055944,0.08695652173913043,0.11267605633802817,0.04326923076923077,0.13636363636363635,0.09375,0.27419354838709675,0.4117647058823529,0.4666666666666667,0.5714285714285714,0.08064516129032258,0.14516129032258066,0.375,0.3333333333333333,,0.23529411764705882,0.75,0.7741935483870968,0.51878,0.544475,0.49890333333333337,0.18181818181818182,0.3090909090909091,6.948387096774193,0.3,28.0,8.0,31.0,9.0,26.0,3.0,18.0,8.0,26.0,7.0,11.0,60.0,,5.0,3.0,8.0,6.0,,,2.0,,0.5,0.0967741935483871,0.11764705882352941,1.0,,0.03278688524590164,0.07142857142857142,0.45161290322580644,0.47058823529411764,26.238709677419358,3.0,9.0,9.0,4.0,2.0,24.0,9.0,1.0,3.0,1.0,20.0,2.0,2.0,6.0,4.0,1.0,0.8888888888888888,0.2903225806451613,0.3103448275862069,0.11976047904191617,0.015384615384615385,,0.16071428571428573,0.05555555555555555,0.04838709677419355,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.34615384615384615,0.015873015873015872,0.03125,1.0,4.0,,,1.0,2.0,4.0,0.5,0.2,,0.2,0.25,1.0,0.4444444444444444,0.4444444444444444,,,,0.125,,,0.16393442622950818,,,False,,1.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,,,,1.0,,2.0,3.0,,,0.3333333333333333,0.021739130434782608,0.02,0.6,1.0,0.375,0.6666666666666666,1.0,0.058823529411764705,,0.375,,,,,,,,2.0,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,48916.0,815,69.0,1562,1556,509,196.0,3118,1586.0,16.0,9.0,17.0,517.0,62.0,113.0,15.0,27.0,17.0,37.0,123.0,130.0,161.0,366.0,495.0,24.0,43.0,66.0,42.0,109.0,186.0,84.0,238.0,14.0,20.0,19.0,1.0,83.0,26.0,109.0,24.0,52.0,65.0,9.0,186.0,517.0,14.0,0.2608695652173913,0.2727272727272727,0.43989071038251365,0.5581395348837209,0.3853211009174312,0.45508274231678486,0.5543478260869565,0.4375,0.504149377593361,0.6132075471698113,0.5083798882681564,29.699666295884317,0.015384615384615385,0.03616636528028933,0.1130952380952381,0.10526315789473684,0.03382949932341001,0.05442176870748299,0.13559322033898305,0.26713947990543735,0.5486725663716814,0.5961538461538461,0.3064516129032258,0.2907801418439716,0.3073286052009456,0.5869565217391305,0.5555555555555556,0.2,0.2569444444444444,0.4594594594594595,0.40189125295508277,0.45798432304038,0.5124062500000001,0.45010457746478877,0.13333333333333333,0.37575757575757573,9.625136612021857,0.33098591549295775,53.0,34.0,57.0,35.0,52.0,23.0,61.0,23.0,84.0,11.0,38.0,191.0,1.0,27.0,18.0,28.0,13.0,3.0,3.0,16.0,5.0,0.1347517730496454,0.06284153005464481,0.07964601769911504,0.5384615384615384,0.015873015873015872,0.03225806451612903,0.06,0.12529550827423167,0.2361111111111111,26.400000000000002,4.0,18.0,21.0,110.0,60.0,42.0,18.0,12.0,16.0,5.0,63.0,11.0,15.0,21.0,145.0,48.0,0.6666666666666666,0.3684210526315789,0.375,0.10310965630114566,0.026881720430107527,,0.050761421319796954,0.052884615384615384,0.009456264775413711,0.33962264150943394,0.34615384615384615,0.7777777777777778,0.34615384615384615,0.10845986984815618,0.11910669975186104,53.0,46.0,3.0,,,1.0,3.0,0.3333333333333333,0.08943089430894309,0.02531645569620253,0.43089430894308944,0.4732142857142857,0.18867924528301888,0.35384615384615387,0.36220472440944884,0.75,0.75,,,,,0.112,11.0,,False,1.0,1.0,1.0,3.0,13.0,15.0,14.0,21.0,7.0,9.0,5.0,13.0,2.0,21.0,2.0,5.0,5.0,,,0.4,0.03787878787878788,0.1524390243902439,0.29411764705882354,0.2826086956521739,0.06521739130434782,0.3333333333333333,1.0,0.006944444444444444,1.0,0.38235294117647056,0.034482758620689655,1.0,7.0,1.0,,0.017543859649122806,0.018867924528301886,1.0,1.0,1.0,0.023076923076923078,,
283,1610612747,Lindsey Hunter,Lindsey Hunter,283,LAL,7600.0,127,11.0,233,234,79,36.0,467,254.0,,,,54.0,,1.0,,,,,2.0,13.0,6.0,16.0,36.0,,,,2.0,3.0,13.0,10.0,2.0,,1.0,1.0,,5.0,1.0,6.0,2.0,5.0,18.0,,13.0,54.0,4.0,0.8333333333333334,0.8333333333333334,0.375,,0.6666666666666666,0.4,,0.5909090909090909,0.4,,0.5909090909090909,17.857142857142858,,0.012195121951219513,0.05,0.046296296296296294,0.008130081300813009,0.047619047619047616,0.08333333333333333,0.022222222222222223,,,,0.044444444444444446,0.28888888888888886,,,,,,0.6666666666666666,0.48671666666666674,0.6045375,0.44829545454545455,,0.3611111111111111,16.23125,0.2317596566523605,22.0,7.0,29.0,8.0,22.0,1.0,7.0,3.0,10.0,2.0,2.0,23.0,,2.0,,3.0,3.0,1.0,,1.0,1.0,0.6444444444444445,0.0625,,0.6,,,,0.4888888888888889,0.6363636363636364,24.94137931034483,7.0,6.0,8.0,,,21.0,6.0,1.0,4.0,,4.0,,,6.0,,,0.875,0.27586206896551724,0.27586206896551724,0.045454545454545456,,,,,0.15555555555555556,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.2727272727272727,,,,6.0,2.0,,2.0,,5.0,,,,,,,0.46153846153846156,0.5,0.2857142857142857,0.2857142857142857,1.0,0.4,,,0.07317073170731707,,,False,,1.0,,3.0,3.0,,3.0,3.0,1.0,2.0,1.0,,,,,,,,,0.375,,0.04,,0.8333333333333334,0.6,,,0.09090909090909091,,0.42857142857142855,,,,,,,,,,,0.07692307692307693,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,45427.0,757,121.0,1432,1421,431,185.0,2853,1453.0,47.0,27.0,47.0,421.0,121.0,160.0,33.0,46.0,31.0,47.0,211.0,1.0,195.0,372.0,523.0,36.0,55.0,93.0,52.0,111.0,158.0,226.0,164.0,54.0,56.0,31.0,18.0,171.0,66.0,237.0,31.0,61.0,62.0,12.0,158.0,421.0,6.0,0.5794871794871795,0.6726190476190477,0.5241935483870968,0.6545454545454545,0.46846846846846846,0.5241935483870968,0.6545454545454545,0.46846846846846846,0.5635775862068966,0.6642857142857143,0.5064102564102564,31.71912832929782,0.35294117647058826,0.11067193675889328,0.20945945945945946,0.2070365358592693,0.09715994020926756,0.18571428571428572,0.2,0.43010752688172044,0.75625,0.8175675675675675,0.6033057851239669,0.5672043010752689,0.002688172043010753,0.8363636363636363,0.717391304347826,0.15151515151515152,0.42342342342342343,0.6595744680851063,0.43010752688172044,0.47147150537634414,0.54795,0.4648531531531532,0.17782026768642448,0.30210325047801145,4.573655913978494,0.29399441340782123,,,,,,19.0,29.0,25.0,54.0,24.0,17.0,133.0,1.0,10.0,5.0,30.0,13.0,1.0,8.0,17.0,7.0,,0.051075268817204304,0.075,0.4918032786885246,0.016666666666666666,0.09090909090909091,0.23255813953488372,,,,,,,133.0,54.0,,,1.0,1.0,9.0,122.0,14.0,17.0,30.0,205.0,87.0,,,,0.20642978003384094,0.05521472392638037,0.08163265306122448,0.21354166666666666,0.08917197452229299,,,,,,0.19908466819221968,0.19908466819221968,74.0,,,,,,,,0.03317535545023697,0.06451612903225806,0.35071090047393366,0.3627450980392157,0.5405405405405406,,,,,,,,,0.23387096774193547,22.0,9.0,False,,,,,,21.0,,,11.0,5.0,2.0,,,27.0,,20.0,28.0,4.0,2.0,,0.043859649122807015,0.152317880794702,0.5957446808510638,,,,,,,,,,3.0,,,,,,,,,2.0,
955,1610612747,Samaki Walker,Samaki Walker,955,LAL,14483.0,241,-74.0,448,448,160,62.0,896,475.0,6.0,5.0,6.0,134.0,15.0,25.0,8.0,10.0,6.0,9.0,18.0,8.0,23.0,51.0,62.0,11.0,16.0,28.0,8.0,14.0,23.0,20.0,26.0,18.0,23.0,4.0,7.0,46.0,32.0,78.0,8.0,12.0,42.0,2.0,23.0,134.0,6.0,0.43478260869565216,0.7142857142857143,0.45098039215686275,0.6875,0.5714285714285714,0.47115384615384615,0.6875,0.6333333333333333,0.5166666666666667,0.7368421052631579,0.6764705882352942,13.793103448275863,0.35,0.12169312169312169,0.10526315789473684,0.1652542372881356,0.12704918032786885,0.12195121951219512,0.08695652173913043,0.4807692307692308,0.6,0.7894736842105263,0.4,0.34615384615384615,0.15384615384615385,0.625,0.8,,0.6,0.6666666666666666,0.5,0.4905730769230769,0.5838692307692307,0.4849200000000001,0.45161290322580644,0.3709677419354839,5.65686274509804,0.29910714285714285,1.0,1.0,1.0,1.0,1.0,9.0,4.0,,4.0,,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,0.019230769230769232,0.17647058823529413,0.24,0.3333333333333333,0.0625,0.13253012048192772,0.13333333333333333,0.019230769230769232,0.06666666666666667,34.0,,1.0,1.0,13.0,4.0,3.0,1.0,,1.0,8.0,35.0,3.0,3.0,26.0,17.0,8.0,1.0,1.0,1.0,0.17676767676767677,0.14545454545454545,0.3,0.19718309859154928,0.15789473684210525,,1.0,1.0,1.0,1.0,0.13559322033898305,0.13793103448275862,4.0,4.0,,,,,,,0.16666666666666666,0.1076923076923077,0.2222222222222222,0.26666666666666666,,0.5,0.5,,,,,,,0.19230769230769232,1.0,1.0,False,,,,,1.0,6.0,1.0,,1.0,,1.0,,,1.0,,1.0,3.0,,,1.0,0.1111111111111111,0.12244897959183673,0.5,1.0,,,,,,1.0,,,3.0,,,,,,,,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,38415.0,640,117.0,1232,1228,403,150.0,2460,1211.0,4.0,1.0,6.0,409.0,28.0,41.0,3.0,11.0,5.0,9.0,32.0,20.0,51.0,93.0,184.0,4.0,16.0,18.0,10.0,17.0,52.0,58.0,44.0,4.0,14.0,16.0,14.0,77.0,22.0,99.0,12.0,43.0,69.0,3.0,52.0,409.0,11.0,0.5686274509803921,0.5918367346938775,0.5483870967741935,0.25,0.5882352941176471,0.5444444444444444,0.35,0.52,0.5822784810126582,0.391304347826087,0.65,14.316239316239317,0.30434782608695654,0.0330188679245283,0.12030075187969924,0.09752321981424149,0.03776978417266187,0.02654867256637168,0.09574468085106383,0.3037037037037037,0.6829268292682927,0.7567567567567568,0.75,0.23703703703703705,0.14814814814814814,0.55,0.2727272727272727,0.3333333333333333,0.36,0.5555555555555556,0.6148148148148148,0.5036777777777778,0.5377961538461538,0.5047320000000002,0.09782608695652174,0.2826086956521739,7.276344086021504,0.3319805194805195,22.0,5.0,42.0,8.0,22.0,9.0,49.0,13.0,62.0,10.0,31.0,137.0,1.0,20.0,8.0,31.0,24.0,3.0,1.0,12.0,4.0,0.3111111111111111,0.0967741935483871,0.0975609756097561,0.7209302325581395,0.018518518518518517,0.025510204081632654,0.1794871794871795,0.16296296296296298,0.2,24.24761904761905,20.0,5.0,15.0,37.0,26.0,45.0,5.0,3.0,10.0,7.0,47.0,2.0,7.0,28.0,49.0,12.0,1.0,0.35714285714285715,0.35714285714285715,0.09161793372319688,0.05303030303030303,0.024390243902439025,0.05421686746987952,0.03508771929824561,0.14814814814814814,0.22727272727272727,0.23809523809523808,1.0,0.22727272727272727,0.08904109589041095,0.11650485436893204,15.0,8.0,10.0,1.0,3.0,2.0,4.0,0.5,0.15625,0.05217391304347826,0.46875,0.5555555555555556,0.4666666666666667,0.4,0.4,0.5,0.5263157894736842,1.0,0.15,0.3333333333333333,1.0,0.10396039603960396,2.0,,False,2.0,3.0,1.0,1.0,,4.0,2.0,,8.0,12.0,4.0,,1.0,12.0,,3.0,2.0,,,0.25,0.06593406593406594,0.11724137931034483,0.3333333333333333,0.125,0.05,1.0,1.0,0.12,0.6666666666666666,,0.023255813953488372,2.0,1.0,2.0,,0.047619047619047616,0.045454545454545456,,,2.0,,,0.05
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,38387.0,640,75.0,1228,1217,411,159.0,2445,1219.0,1.0,,1.0,424.0,6.0,18.0,1.0,1.0,1.0,5.0,15.0,53.0,31.0,86.0,189.0,3.0,6.0,21.0,6.0,23.0,66.0,28.0,34.0,2.0,6.0,13.0,2.0,50.0,9.0,59.0,3.0,19.0,47.0,,66.0,424.0,10.0,0.45161290322580644,0.4666666666666667,0.36046511627906974,0.5,0.2608695652173913,0.44242424242424244,0.6923076923076923,0.36666666666666664,0.4921052631578947,0.7,0.5076923076923077,14.770318021201414,0.041666666666666664,0.013574660633484163,0.09774436090225563,0.0759493670886076,0.015544041450777202,0.036036036036036036,0.10869565217391304,0.10909090909090909,0.3333333333333333,0.4,0.3333333333333333,0.09090909090909091,0.3212121212121212,0.07692307692307693,1.0,,0.1111111111111111,0.2,0.5878787878787879,0.4913737804878049,0.4797666666666667,0.4576611111111111,0.1111111111111111,0.3492063492063492,13.544186046511628,0.34527687296416937,60.0,20.0,79.0,22.0,60.0,4.0,38.0,11.0,49.0,6.0,29.0,109.0,,19.0,6.0,16.0,10.0,1.0,2.0,5.0,3.0,0.47878787878787876,0.046511627906976744,0.16666666666666666,0.8421052631578947,,0.009708737864077669,0.07317073170731707,0.36363636363636365,0.4444444444444444,25.045569620253165,19.0,23.0,28.0,43.0,33.0,84.0,23.0,5.0,5.0,3.0,35.0,2.0,6.0,13.0,54.0,10.0,1.0,0.35443037974683544,0.35443037974683544,0.07014028056112225,0.021897810218978103,0.024390243902439025,0.05917159763313609,0.019801980198019802,0.11515151515151516,0.38333333333333336,0.38333333333333336,1.0,0.38333333333333336,0.057803468208092484,0.10638297872340426,3.0,22.0,5.0,,,4.0,7.0,0.5714285714285714,0.06666666666666667,,0.2,0.21428571428571427,,0.41509433962264153,0.41509433962264153,0.2631578947368421,0.2631578947368421,1.0,,,,0.07462686567164178,2.0,,False,1.0,2.0,4.0,7.0,6.0,3.0,7.0,,4.0,13.0,2.0,2.0,,17.0,,1.0,,,,0.3181818181818182,0.020833333333333332,0.07751937984496124,,0.5454545454545454,0.5384615384615384,0.5714285714285714,1.0,0.044444444444444446,0.5,0.3,,,,,,,,,,,,,
782,1610612747,Mitch Richmond,Mitch Richmond,782,LAL,275.0,5,-6.0,9,8,4,,17,12.0,,,,4.0,,,,,,,,1.0,1.0,1.0,3.0,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,1.0,1.0,1.0,,,2.0,4.0,,,,1.0,,1.0,1.0,,1.0,0.75,,1.0,33.333333333333336,,,,0.2,,,,,,,,,1.0,,,,,,,0.3523,,0.3523,,0.6666666666666666,15.8,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,2.0,1.0,,,,0.2,,,,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,0.25,,,False,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
