EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeAssists,Steals,BadPassSteals,PtsAssisted2s,ThreePtAssists,Arc3Assists,DeadBallTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,SelfOReb,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,DefThreePtRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,LostBallSteals,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,OffThreePtRebounds,SecondChanceTurnovers,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,OffLongMidRangeReboundPct,on,Corner3Assists,BlockedAtRim,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefAtRimReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Frequency,OffCorner3ReboundPct
1114,1610612753,Jaren Jackson,Jaren Jackson,1114,ORL,140.0,2,3.0,4,5,1,2,1.0,9,3.0,1.0,3.0,1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1610612753,Patrick Ewing,Patrick Ewing,121,ORL,1583.0,26,-6.0,51,53,17,22,6.0,104,60.0,3.0,6.0,17,0.3333333333333333,2.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,11.0,1.0,1.0,9.0,3.0,2.0,6.0,1.0,1.0,5.0,8.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,5.0,3.0,8.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.34615384615384615,0.3125,0.08333333333333333,0.09090909090909091,0.16666666666666666,23.728813559322035,1.0,1.0,1.0,0.3333333333333333,0.047619047619047616,0.3125,0.041666666666666664,0.25,0.2,0.4444444444444444,0.5,0.3333333333333333,0.4,0.08333333333333333,1.0,1.0,0.3333333333333333,0.25,0.25,0.08333333333333333,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.5833333333333334,0.4883458333333333,0.49646666666666667,0.48482142857142857,0.5555555555555556,6.445454545454546,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1610612753,Jud Buechler,Jud Buechler,146,ORL,484.0,8,2.0,14,14,2,9,,28,15.0,,,2,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,0.2,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,1879.0,31,-5.0,56,60,17,29,8.0,116,72.0,1.0,1.0,17,0.30357142857142855,4.0,8.0,,,,,2.0,6.0,8.0,3.0,2.0,10.0,18.0,3.0,,20.0,1.0,1.0,4.0,2.0,,2.0,10.0,3.0,2.0,,1.0,,3.0,,,,,,,,1.0,1.0,2.0,,,2.0,,0.5555555555555556,0.25,0.47619047619047616,0.16666666666666666,0.47619047619047616,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.25,35.38461538461539,0.5,,,,,,,,,,0.38095238095238093,0.5,0.6666666666666666,0.09523809523809523,,,0.38095238095238093,0.75,0.75,0.14285714285714285,,,,0.3333333333333333,0.5238095238095238,0.5122333333333334,0.3909,0.41027499999999995,0.1,8.93888888888889,27.73333333333333,,,,10.0,1.0,1.0,1.0,0.5,0.5,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1610612753,Don Reid,Don Reid,690,ORL,2316.0,39,-8.0,70,78,26,40,10.0,148,89.0,8.0,15.0,26,0.37142857142857144,4.0,4.0,3.0,,,,2.0,,,,,4.0,6.0,,1.0,9.0,3.0,,,,,,2.0,,,,,,,3.0,,2.0,1.0,3.0,3.0,6.0,,,,2.0,,,3.0,0.6666666666666666,,0.6666666666666666,,0.6428571428571429,,,,,8.641975308641975,,0.25,,0.08333333333333333,0.1111111111111111,0.08,0.0967741935483871,0.3333333333333333,,0.14285714285714285,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,1.0,,,,0.6666666666666666,0.48996666666666666,0.5202666666666667,,,2.7000000000000006,,,1.0,1.0,6.0,,,,0.75,1.0,0.75,,3.0,3.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.09090909090909091,0.5,1.0,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1610612753,Monty Williams,Monty Williams,42,ORL,1134.0,19,13.0,38,39,8,20,4.0,77,36.0,1.0,1.0,8,0.21052631578947367,3.0,4.0,,1.0,1.0,,,1.0,1.0,,,4.0,5.0,,2.0,10.0,,1.0,1.0,,2.0,4.0,6.0,,1.0,2.0,2.0,1.0,4.0,,,2.0,,3.0,,3.0,1.0,,3.0,2.0,1.0,4.0,,0.8,1.0,0.8,1.0,0.8333333333333334,1.0,,0.2,0.25,20.930232558139537,0.3333333333333333,,,0.18181818181818182,,0.25,,,,0.2222222222222222,0.8,0.75,1.0,,,,0.2,1.0,1.0,,,1.0,1.0,,0.8,0.61488,,0.8129,0.4,2.9,,1.0,1.0,1.0,2.0,,,2.0,0.25,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,941.0,16,-14.0,27,31,16,12,4.0,58,39.0,1.0,2.0,16,0.5925925925925926,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,2.0,5.0,,,,1.0,2.0,5.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,5.0,1.0,,,0.75,1.5,0.8333333333333334,1.25,0.5,,,12.903225806451614,1.0,,,,,,,,,,,,,0.5,,,,,,0.5,,,,1.0,0.5,0.444075,,0.49125,1.0,10.6,26.6,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,1614.0,27,-15.0,49,56,20,29,9.0,105,69.0,,1.0,20,0.40816326530612246,3.0,5.0,,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,7.0,12.0,1.0,4.0,21.0,1.0,2.0,3.0,1.0,,7.0,14.0,1.0,1.0,3.0,3.0,1.0,6.0,1.0,,1.0,,1.0,2.0,3.0,2.0,2.0,2.0,5.0,,7.0,,0.5833333333333334,0.6666666666666666,0.6538461538461539,0.875,0.7,0.875,0.07692307692307693,0.08333333333333333,0.2,29.31034482758621,1.0,,,0.05263157894736842,0.05,0.05263157894736842,0.08695652173913043,,,0.09090909090909091,0.38461538461538464,0.6,0.75,0.07692307692307693,1.0,1.0,0.46153846153846156,0.5,0.5,0.07692307692307693,,0.25,1.0,0.25,0.46153846153846156,0.48354230769230766,,0.4555375,0.3333333333333333,9.708333333333334,24.7,2.0,,,,,,,,,,,,1.0,4.0,2.0,,,3.0,,,,,1.0,1.0,1.0,0.16666666666666666,,,,0.2,0.21428571428571427,0.19047619047619047,,,,,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,837.0,14,-11.0,24,32,16,22,5.0,56,38.0,,,16,0.6666666666666666,,,,,,,1.0,,1.0,,,,2.0,,3.0,3.0,,,1.0,,3.0,3.0,,,,1.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,2.0,,,,4.0,2.0,3.0,,,,,,0.375,0.5,,,,13.793103448275863,,,,0.1,0.1,0.1,0.08333333333333333,,,0.16666666666666666,,,,0.5,,,0.5,,,,,,,,,0.4001,,0.39,1.0,11.2,,1.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1610612753,Horace Grant,Horace Grant,270,ORL,446.0,7,-3.0,10,14,5,7,2.0,24,16.0,,,5,0.5,,,,,,,,1.0,2.0,,,1.0,2.0,,,2.0,,,,,,,,,,1.0,2.0,1.0,5.0,,,4.0,,4.0,,4.0,,,,,,,,0.5,,0.5,,0.5,,,,,18.181818181818183,,,,0.5714285714285714,,0.5714285714285714,,,0.5,0.6666666666666666,,,,,,,1.0,0.5,0.5,,,,,,,0.3913,,,,18.65,,,,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
