EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,HeaveAttempts,Travels,BlockedCorner3,LongMidRangePctBlocked,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,on,3pt And 1 Free Throw Trips
109,1610612747,Robert Horry,Robert Horry,109,LAL,42238.0,704,62.0,1347,1346,441.0,443.0,174.0,2693,22.0,32.0,6.0,10.0,7.0,10.0,7.0,21.0,8.0,21.0,11.0,27.0,3.0,5.0,2.0,5.0,13.0,35.0,2.0,3.0,4.0,12.0,37.0,74.0,24.0,62.0,30.0,176.0,1372,11.0,15.0,5.0,8.0,5.0,42.0,10.0,17.0,6.0,17.0,14.0,52.0,42.0,32.0,63.0,9.0,16.0,35.0,13.0,3.0,46.0,15.0,61.0,8.0,7.0,17.0,19.0,10.0,137.0,11.0,23.0,2.0,33.0,73.0,12.0,118.0,36.0,154.0,3.0,33.0,16.0,17.0,16.0,3.0,10.0,14.0,2.0,6.0,30.0,2.0,7.0,34.0,66.0,1.0,5.0,38.0,2.0,1.0,11.0,1.0,7.0,16.0,14.0,1.0,1.0,16.0,9.0,1.0,3.0,52.0,441.0,9.0,0.5675675675675675,0.7241379310344828,0.875,0.3870967741935484,0.625,0.35294117647058826,0.3870967741935484,0.5,0.7333333333333333,0.5882352941176471,0.5367647058823529,0.8043478260869565,0.5588235294117647,0.5718954248366013,0.82,0.6046511627906976,0.45588235294117646,0.04054054054054054,0.0625,0.047619047619047616,11.798839458413926,0.5333333333333333,0.21818181818181817,0.037037037037037035,0.14119922630560927,0.05,0.2214765100671141,0.06395348837209303,0.15915915915915915,0.05379746835443038,0.06722689075630252,0.04265402843601896,0.046153846153846156,0.05,0.09615384615384616,0.0958904109589041,0.19760479041916168,0.12745098039215685,0.21495327102803738,0.23809523809523808,0.04285714285714286,0.5625,0.23529411764705882,0.6875,0.7333333333333333,0.6363636363636364,0.15441176470588236,0.3333333333333333,0.35,0.2857142857142857,0.15441176470588236,0.38095238095238093,0.38095238095238093,0.625,0.19852941176470587,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.25735294117647056,0.37142857142857144,0.37142857142857144,0.8461538461538461,0.43478260869565216,0.6,0.21739130434782608,0.6,0.6666666666666666,0.13043478260869565,0.6666666666666666,0.5,0.29411764705882354,0.7,0.14705882352941177,0.4,0.35294117647058826,0.3333333333333333,0.6911764705882353,0.37142857142857144,0.5051356617647059,0.500596875,0.4903176470588235,0.0821917808219178,0.13253012048192772,0.015873015873015872,0.23863636363636365,0.29545454545454547,7.9270270270270276,24.37741935483871,0.3273942093541203,,,,,,,,,,,,,,True,
1904,1610612747,Devean George,Devean George,1904,LAL,12955.0,216,-48.0,410,413,116.0,137.0,59.0,823,12.0,21.0,6.0,12.0,3.0,7.0,4.0,13.0,4.0,13.0,1.0,9.0,,1.0,,3.0,3.0,13.0,,2.0,1.0,3.0,20.0,47.0,4.0,22.0,7.0,59.0,441,7.0,14.0,,3.0,1.0,15.0,5.0,14.0,1.0,6.0,2.0,15.0,26.0,14.0,12.0,,12.0,13.0,3.0,5.0,6.0,3.0,9.0,3.0,,3.0,2.0,1.0,21.0,6.0,12.0,1.0,5.0,20.0,5.0,30.0,19.0,49.0,1.0,8.0,5.0,3.0,4.0,1.0,3.0,3.0,,1.0,7.0,1.0,,16.0,30.0,1.0,2.0,11.0,1.0,,5.0,,1.0,4.0,,1.0,3.0,5.0,1.0,,,15.0,116.0,5.0,0.65,0.9285714285714286,1.0,0.18181818181818182,,0.16666666666666666,0.18181818181818182,0.425531914893617,0.5,0.35714285714285715,0.37681159420289856,0.4117647058823529,0.325,0.39864864864864863,0.4166666666666667,0.3409090909090909,0.3188405797101449,0.10638297872340426,0.09523809523809523,0.23076923076923078,16.770186335403725,0.5714285714285714,0.23809523809523808,0.07692307692307693,0.13245033112582782,0.08163265306122448,0.13157894736842105,0.08695652173913043,0.13227513227513227,0.08333333333333333,,0.14516129032258066,0.06382978723404255,0.09803921568627451,0.05555555555555555,0.07692307692307693,0.17307692307692307,0.13333333333333333,0.14814814814814814,0.09090909090909091,0.02564102564102564,0.2,0.30434782608695654,0.5714285714285714,0.631578947368421,0.5833333333333334,0.18840579710144928,0.3076923076923077,0.4,0.75,0.18840579710144928,0.3076923076923077,0.3076923076923077,0.75,0.13043478260869565,0.1111111111111111,0.1111111111111111,1.0,0.18840579710144928,0.23076923076923078,0.25,1.0,0.7058823529411765,0.5,0.058823529411764705,,,0.11764705882352941,,,0.35,0.42857142857142855,0.15,,0.15,0.3333333333333333,0.6231884057971014,0.23076923076923078,0.5008760869565217,0.5805916666666666,0.513315,0.0684931506849315,0.09803921568627451,,0.2542372881355932,0.2542372881355932,7.7276595744680865,24.154545454545453,0.28292682926829266,1.0,1.0,1.0,0.045454545454545456,0.07692307692307693,0.16666666666666666,,,,,,,,True,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,285.0,5,7.0,9,12,4.0,11.0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,True,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,9701.0,162,-29.0,316,315,89.0,122.0,38.0,631,3.0,9.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,7.0,,2.0,,,,,7.0,23.0,1.0,2.0,3.0,6.0,7.0,19.0,7.0,25.0,4.0,39.0,349,1.0,3.0,1.0,2.0,2.0,7.0,2.0,4.0,3.0,6.0,2.0,15.0,10.0,4.0,21.0,,2.0,22.0,7.0,3.0,12.0,5.0,17.0,4.0,1.0,7.0,3.0,2.0,39.0,1.0,5.0,,3.0,14.0,,17.0,6.0,23.0,,1.0,,1.0,7.0,,6.0,,,1.0,7.0,,2.0,4.0,10.0,,,4.0,,,1.0,,1.0,3.0,1.0,,2.0,3.0,2.0,,,15.0,89.0,2.0,0.7142857142857143,0.8333333333333334,1.0,0.28,0.5,0.5,0.2916666666666667,0.3684210526315789,0.3333333333333333,0.5,0.3977272727272727,0.5,0.65,0.42391304347826086,0.5833333333333334,0.6818181818181818,0.5681818181818182,0.15789473684210525,0.2222222222222222,0.3333333333333333,14.929577464788734,1.0,,,0.11666666666666667,0.05102040816326531,0.08333333333333333,0.02127659574468085,0.10897435897435898,0.041379310344827586,0.1111111111111111,0.044444444444444446,,0.02857142857142857,,0.027777777777777776,0.125,0.18181818181818182,0.11538461538461539,,,0.6666666666666666,0.20454545454545456,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.06818181818181818,0.3333333333333333,0.5,1.0,0.1590909090909091,0.42857142857142855,0.42857142857142855,1.0,0.045454545454545456,,,,0.5227272727272727,0.30434782608695654,0.30434782608695654,1.0,0.4,0.5,,,,0.4,0.5,1.0,0.2,1.0,,,0.6,0.5,0.7727272727272727,0.3181818181818182,0.5148162790697676,0.5402899999999999,0.49369999999999997,0.022222222222222223,0.05,,0.1794871794871795,0.38461538461538464,8.221052631578948,25.772,0.28164556962025317,,,,,,,1.0,,,,,,,True,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,38920.0,649,58.0,1245,1244,417.0,395.0,159.0,2489,54.0,96.0,15.0,26.0,15.0,32.0,44.0,100.0,38.0,104.0,1.0,1.0,,,,,13.0,38.0,1.0,3.0,9.0,23.0,136.0,300.0,14.0,39.0,90.0,404.0,1266,22.0,38.0,1.0,3.0,11.0,58.0,36.0,88.0,9.0,23.0,47.0,146.0,74.0,198.0,30.0,12.0,14.0,38.0,13.0,17.0,53.0,15.0,68.0,6.0,9.0,32.0,15.0,6.0,151.0,4.0,18.0,1.0,17.0,54.0,1.0,72.0,23.0,95.0,10.0,20.0,15.0,5.0,22.0,5.0,9.0,21.0,1.0,13.0,43.0,3.0,14.0,18.0,52.0,4.0,8.0,119.0,10.0,11.0,40.0,1.0,17.0,11.0,7.0,1.0,3.0,12.0,4.0,,,146.0,417.0,9.0,0.27205882352941174,0.2868217054263566,0.7142857142857143,0.358974358974359,0.3333333333333333,0.391304347826087,0.358974358974359,0.4533333333333333,0.5789473684210527,0.4090909090909091,0.4631268436578171,0.573170731707317,0.44594594594594594,0.5129198966408268,0.6195652173913043,0.5143884892086331,0.11504424778761062,0.056666666666666664,0.08333333333333333,0.07,30.006978367062107,0.5116279069767442,0.02,0.02,0.11513859275053305,0.04195804195804196,0.11971830985915492,0.026143790849673203,0.11620294599018004,0.037800687285223365,0.05405405405405406,0.041025641025641026,0.032520325203252036,0.03773584905660377,,0.16030534351145037,0.05921052631578947,0.12903225806451613,0.14563106796116504,0.05128205128205128,0.06134969325153374,0.3333333333333333,0.2831858407079646,0.5625,0.6136363636363636,0.3148148148148148,0.2949852507374631,0.44,0.4731182795698925,0.20454545454545456,0.30678466076696165,0.36538461538461536,0.37254901960784315,0.2894736842105263,0.0029498525073746312,1.0,1.0,,0.11209439528023599,0.34210526315789475,0.35135135135135137,0.7692307692307693,0.6341463414634146,0.5769230769230769,,,,0.07317073170731707,0.3333333333333333,1.0,0.2882882882882883,0.46875,,,0.2072072072072072,0.391304347826087,0.39823008849557523,0.34210526315789475,0.4596448224852071,0.5232157142857143,0.4514618181818182,0.11081081081081082,0.12121212121212122,0.025,0.14356435643564355,0.3613861386138614,9.443666666666665,25.882051282051282,0.3349397590361446,1.0,1.0,,0.02564102564102564,0.02631578947368421,0.2,,7.0,1.0,0.019230769230769232,,,,True,
283,1610612747,Lindsey Hunter,Lindsey Hunter,283,LAL,5199.0,87,,157,159,23.0,32.0,29.0,316,,1.0,,,,,,2.0,4.0,11.0,1.0,5.0,,2.0,,,3.0,16.0,,3.0,1.0,4.0,4.0,14.0,4.0,21.0,,20.0,161,,,,5.0,,,,1.0,1.0,4.0,,3.0,8.0,,12.0,,,16.0,3.0,1.0,4.0,3.0,7.0,2.0,1.0,1.0,3.0,,17.0,,1.0,,,3.0,,3.0,1.0,4.0,,2.0,,2.0,3.0,1.0,3.0,2.0,1.0,,5.0,,1.0,4.0,11.0,1.0,,,,,,,,,,,,,,,,3.0,23.0,2.0,1.0,1.0,1.0,0.19047619047619047,,0.25,0.19047619047619047,0.2857142857142857,,,0.2857142857142857,,0.3,0.2857142857142857,,0.3,0.6,0.07142857142857142,,,20.72538860103627,0.6,,,0.043478260869565216,0.017543859649122806,,,0.037037037037037035,0.011494252873563218,0.06666666666666667,,,,,0.047619047619047616,,0.0625,,,,,0.02857142857142857,,,,0.05714285714285714,,,,0.3142857142857143,0.36363636363636365,0.4,1.0,0.14285714285714285,0.2,0.2,1.0,0.45714285714285713,0.1875,0.1875,1.0,,,0.4,,,0.6,,,,,,,0.8,0.25,0.6285714285714286,0.1875,0.48010428571428576,0.6045375,0.40423,,,,,0.15,15.828571428571427,24.79523809523809,0.1464968152866242,,,,,,,,,,0.09090909090909091,,,,True,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,34263.0,571,101.0,1080,1077,320.0,310.0,139.0,2157,90.0,119.0,24.0,32.0,24.0,36.0,60.0,164.0,,1.0,,,,,,,,,,,,,150.0,284.0,,,101.0,401.0,1102,27.0,39.0,,,10.0,64.0,45.0,91.0,,,43.0,133.0,186.0,114.0,,,36.0,,,14.0,18.0,19.0,37.0,18.0,1.0,10.0,,8.0,93.0,7.0,38.0,1.0,26.0,89.0,13.0,128.0,46.0,174.0,11.0,10.0,5.0,5.0,21.0,2.0,10.0,24.0,1.0,11.0,45.0,6.0,13.0,24.0,47.0,6.0,7.0,162.0,19.0,,69.0,,22.0,37.0,23.0,,14.0,37.0,23.0,4.0,1.0,133.0,320.0,5.0,0.62,0.7045454545454546,,,,,,0.528169014084507,0.6923076923076923,0.4945054945054945,0.528169014084507,0.6923076923076923,0.4945054945054945,0.5632022471910112,0.7111111111111111,0.51953125,,0.04929577464788732,0.07563025210084033,0.03048780487804878,32.180209171359614,0.4666666666666667,0.3611111111111111,0.022727272727272728,0.20649651972157773,0.10354223433242507,0.2184873949579832,0.0546875,0.20909090909090908,0.09090909090909091,0.15,0.10795454545454546,0.04395604395604396,0.04597701149425287,0.07317073170731707,0.17094017094017094,0.19852941176470587,0.23595505617977527,0.20454545454545456,0.25806451612903225,0.09243697478991597,0.6216216216216216,0.41901408450704225,0.7563025210084033,0.8181818181818182,0.6444444444444445,0.5774647887323944,0.36585365853658536,0.37735849056603776,0.5833333333333334,0.0035211267605633804,,,,,,,,,,,,0.8205128205128205,0.75,,,,,,,0.3956043956043956,0.6666666666666666,,,,,0.41901408450704225,,0.46795563380281696,0.5402694444444445,0.4557791208791209,0.20658682634730538,0.20658682634730538,,0.1596009975062344,0.3316708229426434,4.7063380281690135,,0.2962962962962963,,,,,,0.20833333333333334,,3.0,,,1.0,8.0,,True,
955,1610612747,Samaki Walker,Samaki Walker,955,LAL,7120.0,119,-42.0,226,227,94.0,101.0,34.0,453,9.0,14.0,4.0,4.0,4.0,6.0,2.0,7.0,,2.0,,,,,,,1.0,1.0,,,1.0,1.0,11.0,23.0,1.0,1.0,7.0,32.0,236,4.0,5.0,,,6.0,14.0,6.0,10.0,1.0,1.0,4.0,19.0,8.0,14.0,3.0,,6.0,1.0,1.0,5.0,2.0,,2.0,,,,1.0,1.0,4.0,6.0,12.0,1.0,,16.0,4.0,20.0,19.0,39.0,1.0,,,,3.0,,1.0,6.0,1.0,2.0,9.0,1.0,1.0,16.0,25.0,2.0,2.0,9.0,1.0,,4.0,,1.0,4.0,4.0,,,4.0,3.0,,,19.0,94.0,3.0,0.36363636363636365,0.5,1.0,1.0,,1.0,1.0,0.4782608695652174,0.8,0.6,0.5208333333333334,0.8,0.6818181818181818,0.5714285714285714,0.875,0.7307692307692307,0.041666666666666664,0.21739130434782608,0.2857142857142857,0.14285714285714285,13.909774436090224,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2,0.13636363636363635,,0.15384615384615385,0.1553398058252427,0.14173228346456693,0.23529411764705882,0.14285714285714285,0.08333333333333333,0.0967741935483871,0.375,0.11538461538461539,0.2413793103448276,0.24,,,0.14285714285714285,0.75,0.5833333333333334,0.6428571428571429,0.9,0.4444444444444444,0.2916666666666667,0.2857142857142857,0.3333333333333333,,0.08333333333333333,,,,,,,,0.041666666666666664,1.0,1.0,1.0,0.8,1.0,,,,,,,0.5454545454545454,0.6666666666666666,,,0.09090909090909091,1.0,0.625,1.0,0.48737499999999995,0.620275,0.4539818181818182,0.14814814814814814,0.15384615384615385,,0.4375,0.59375,4.121739130434783,34.0,0.415929203539823,,,,,,,,3.0,,,,,,True,
296,1610612747,Rick Fox,Rick Fox,296,LAL,29583.0,493,116.0,955,952,342.0,323.0,113.0,1907,19.0,27.0,2.0,8.0,3.0,5.0,13.0,27.0,6.0,15.0,10.0,18.0,1.0,3.0,2.0,3.0,4.0,15.0,1.0,1.0,,3.0,38.0,69.0,14.0,33.0,34.0,152.0,939,3.0,13.0,2.0,4.0,3.0,15.0,8.0,13.0,2.0,6.0,26.0,48.0,42.0,34.0,42.0,,2.0,15.0,4.0,7.0,38.0,11.0,49.0,8.0,3.0,24.0,9.0,5.0,109.0,5.0,13.0,,12.0,35.0,12.0,59.0,18.0,77.0,2.0,12.0,5.0,7.0,22.0,3.0,17.0,8.0,3.0,5.0,30.0,,10.0,21.0,51.0,4.0,,41.0,1.0,,10.0,,11.0,2.0,1.0,,1.0,4.0,1.0,,,48.0,342.0,10.0,0.5526315789473685,0.5675675675675675,1.0,0.42424242424242425,0.5,0.3333333333333333,0.42424242424242425,0.5507246376811594,0.23076923076923078,0.6153846153846154,0.5784313725490197,0.35294117647058826,0.5789473684210527,0.6229508196721312,0.39473684210526316,0.7272727272727273,0.3235294117647059,0.10144927536231885,0.1111111111111111,0.14814814814814814,14.022140221402214,0.7333333333333333,0.3333333333333333,,0.09433962264150944,0.04126984126984127,0.10810810810810811,0.04807692307692308,0.0975103734439834,0.04295942720763723,0.036585365853658534,0.026490066225165563,0.07317073170731707,0.058823529411764705,0.027777777777777776,0.11711711711711711,0.06837606837606838,0.0979020979020979,0.08641975308641975,0.16666666666666666,0.04878048780487805,0.25,0.2647058823529412,0.7037037037037037,0.7916666666666666,0.7368421052631579,0.2647058823529412,0.48148148148148145,0.5652173913043478,0.46153846153846156,0.14705882352941177,0.4,0.4,0.16666666666666666,0.17647058823529413,0.5555555555555556,0.5882352941176471,1.0,0.14705882352941177,0.26666666666666666,0.26666666666666666,1.0,0.47058823529411764,0.25,0.17647058823529413,0.3333333333333333,1.0,0.058823529411764705,1.0,1.0,0.2631578947368421,0.6,0.15789473684210525,0.6666666666666666,0.15789473684210525,,0.5882352941176471,0.26666666666666666,0.5030588235294118,0.5280863636363636,0.49014736842105266,0.09009009009009009,0.1282051282051282,,0.09868421052631579,0.3157894736842105,7.799999999999999,24.15757575757576,0.3581151832460733,1.0,2.0,,0.030303030303030304,,0.5,,1.0,2.0,,,,0.05555555555555555,True,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,30752.0,513,92.0,984,979,355.0,335.0,124.0,1963,5.0,15.0,,1.0,1.0,4.0,2.0,11.0,18.0,40.0,5.0,19.0,,,1.0,2.0,16.0,48.0,3.0,6.0,5.0,17.0,25.0,66.0,21.0,67.0,36.0,149.0,974,2.0,6.0,3.0,6.0,3.0,16.0,5.0,18.0,6.0,19.0,28.0,56.0,24.0,26.0,63.0,,,48.0,16.0,3.0,31.0,11.0,42.0,6.0,5.0,23.0,4.0,4.0,95.0,4.0,5.0,,9.0,24.0,1.0,34.0,9.0,43.0,3.0,16.0,5.0,11.0,12.0,1.0,7.0,2.0,1.0,5.0,14.0,2.0,4.0,9.0,36.0,3.0,,46.0,1.0,1.0,8.0,,15.0,1.0,,,1.0,1.0,,,,56.0,355.0,7.0,0.48,0.48,1.0,0.31343283582089554,0.5,0.3157894736842105,0.31343283582089554,0.3787878787878788,0.3333333333333333,0.2777777777777778,0.424812030075188,0.5416666666666666,0.3783783783783784,0.4774193548387097,0.5714285714285714,0.5185185185185185,0.5037593984962406,0.045454545454545456,0.13333333333333333,0.09090909090909091,14.942528735632184,0.8571428571428571,0.025,,0.064,0.01488095238095238,0.07964601769911504,0.03418803418803419,0.06762295081967214,0.019867549668874173,0.03529411764705882,0.012903225806451613,,0.02531645569620253,0.05263157894736842,0.06862745098039216,0.06349206349206349,0.061224489795918366,0.0875,0.06060606060606061,0.03614457831325301,,0.11278195488721804,0.3333333333333333,0.38461538461538464,0.4,0.08270676691729323,0.18181818181818182,0.2,,0.3007518796992481,0.45,0.45,0.5555555555555556,0.14285714285714285,0.2631578947368421,0.2631578947368421,1.0,0.3609022556390977,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,,,,,0.5,0.5,1.0,0.10810810810810811,0.25,0.05405405405405406,0.5,0.4594594594594595,0.29411764705882354,0.6165413533834586,0.3333333333333333,0.4971575757575757,0.43429999999999996,0.46227162162162166,0.05714285714285714,0.1095890410958904,,0.10738255033557047,0.37583892617449666,13.454545454545455,24.970149253731343,0.36077235772357724,,,,,,,,,,,,,,True,
