EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,DefensiveGoaltends,OffensiveGoaltends,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,Clear Path Fouls,Technical Free Throw Trips,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,on
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,11667.0,194,-48,374,380,123,168,50,754,13.0,19.0,5.0,7.0,2.0,2.0,6.0,16.0,2.0,6.0,21,41,17.0,59,386,7.0,9.0,14.0,3.0,9,4.0,10.0,28.0,14.0,4.0,1.0,9.0,9.0,7.0,2.0,18.0,1.0,10.0,3.0,16.0,3.0,22.0,11.0,33.0,1.0,2.0,2.0,7.0,2.0,1.0,5.0,6.0,12.0,3.0,2.0,23.0,46.0,2.0,2.0,21.0,3.0,9.0,3.0,9.0,6.0,3.0,9.0,4.0,10.0,123,10.0,0.6666666666666666,0.7368421052631579,0.5121951219512195,0.7777777777777778,0.3333333333333333,0.5121951219512195,0.7777777777777778,0.3333333333333333,0.59,0.7777777777777778,0.4166666666666667,0.024390243902439025,0.05263157894736842,14.452214452214452,0.5833333333333334,0.15789473684210525,0.11851851851851852,0.07518796992481203,0.06382978723404255,0.0196078431372549,0.1043956043956044,0.059782608695652176,0.06060606060606061,0.10256410256410256,0.06557377049180328,0.023809523809523808,0.15217391304347827,0.09090909090909091,0.10714285714285714,0.06451612903225806,0.0625,0.05263157894736842,0.4444444444444444,0.4634146341463415,0.6842105263157895,0.7222222222222222,0.6153846153846154,0.3902439024390244,0.375,0.375,0.6666666666666666,0.14634146341463414,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,0.7142857142857143,0.2,0.2222222222222222,1.0,0.4634146341463415,0.47358780487804875,0.53285,0.4259111111111111,0.19148936170212766,0.19148936170212766,0.23728813559322035,0.1694915254237288,6.517073170731709,0.32887700534759357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,38519.0,642,-17,1244,1241,326,365,181,2485,32.0,57.0,7.0,14.0,9.0,12.0,13.0,52.0,15.0,48.0,60,157,35.0,266,1293,12.0,28.0,37.0,10.0,34,12.0,77.0,86.0,34.0,14.0,15.0,33.0,41.0,23.0,6.0,90.0,4.0,24.0,22.0,70.0,9.0,101.0,32.0,133.0,7.0,19.0,11.0,21.0,5.0,11.0,14.0,10.0,35.0,3.0,8.0,28.0,56.0,2.0,3.0,49.0,5.0,21.0,6.0,9.0,5.0,3.0,9.0,7.0,77.0,326,8.0,0.7166666666666667,0.8113207547169812,0.3821656050955414,0.42857142857142855,0.29411764705882354,0.47925311203319504,0.4411764705882353,0.47794117647058826,0.5057034220532319,0.4868421052631579,0.4935897435897436,0.09554140127388536,0.14035087719298245,20.3551912568306,0.6,0.20454545454545456,0.15555555555555556,0.047524752475247525,0.15384615384615385,0.029197080291970802,0.1551433389544688,0.04361370716510903,0.0440251572327044,0.05333333333333334,0.04591836734693878,0.02564102564102564,0.07692307692307693,0.16260162601626016,0.2222222222222222,0.1485148514851485,0.16666666666666666,0.05511811023622047,0.7777777777777778,0.23651452282157676,0.5614035087719298,0.6530612244897959,0.71875,0.2157676348547718,0.25,0.2826086956521739,0.5384615384615384,0.1991701244813278,0.3125,0.3191489361702128,0.8666666666666667,0.4117647058823529,0.5,0.14285714285714285,0.17647058823529413,0.75,0.5850622406639004,0.5012245833333332,0.5157672413793104,0.5006432835820896,0.08171206225680934,0.12138728323699421,0.13909774436090225,0.2894736842105263,8.583439490445858,0.2620578778135048,9.0,20.0,2.0,4.0,8.0,28.0,64.0,2.0,4.0,11.0,26.0,37.0,84.0,2.0,6.0,7.0,15.0,34.0,102.0,9.0,1.0,63.0,28.0,1.0,8.0,3.0,5.0,4.0,4.0,8.0,1.0,2.0,1.0,1.0,0.918918918918919,0.44047619047619047,0.3333333333333333,0.4411764705882353,0.4457831325301205,0.34854771784232363,0.011904761904761904,0.11538461538461539,0.020833333333333332,0.015625,0.08695652173913043,0.05,0.08298755186721991,0.45,0.45,0.8888888888888888,0.26556016597510373,0.4375,0.4444444444444444,0.9285714285714286,0.058823529411764705,0.11764705882352941,0.5,1.0,0.11764705882352941,0.5,0.38235294117647056,0.4230769230769231,0.4444444444444444,25.265476190476193,,,,,,,,,,,,True
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,3944.0,66,-16,118,118,19,17,12,236,1.0,3.0,,,,,1.0,1.0,3.0,10.0,5,14,2.0,12,114,,1.0,,,1,,,2.0,8.0,,,8.0,8.0,3.0,2.0,16.0,,,1.0,4.0,,5.0,,5.0,,2.0,,3.0,2.0,3.0,2.0,,5.0,,,5.0,9.0,,,4.0,,2.0,,,,,,,,19,,0.2,0.2,0.35714285714285715,,,0.29411764705882354,,,0.3157894736842105,,,,,18.3206106870229,0.6,,0.08695652173913043,,0.06666666666666667,,0.08196721311475409,,,,,,0.06666666666666667,0.09090909090909091,0.1,0.09090909090909091,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,1.0,1.0,,0.5882352941176471,0.3,0.3,,,,,,,0.35294117647058826,0.45873823529411767,0.339,0.41535,0.10526315789473684,0.125,,,12.514285714285714,0.16101694915254236,,,,,,,3.0,,,,1.0,,3.0,,,,,1.0,,,,3.0,,,,,,3.0,,2.0,,,,,,,,,,0.17647058823529413,,,,,,,,,,,0.17647058823529413,,,,,,,,,,0.5,,,24.733333333333334,,,,,,,,,,,,True
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,29969.0,499,-2,968,963,240,263,139,1931,41.0,78.0,13.0,17.0,11.0,21.0,25.0,64.0,16.0,64.0,82,206,56.0,223,1007,14.0,24.0,40.0,16.0,42,27.0,62.0,98.0,66.0,14.0,23.0,37.0,43.0,22.0,9.0,92.0,3.0,16.0,10.0,42.0,3.0,55.0,19.0,74.0,6.0,12.0,6.0,25.0,2.0,15.0,12.0,10.0,37.0,1.0,6.0,24.0,56.0,4.0,7.0,74.0,10.0,32.0,10.0,16.0,13.0,3.0,16.0,7.0,62.0,240,6.0,0.5975609756097561,0.6533333333333333,0.39805825242718446,0.5833333333333334,0.38095238095238093,0.3976190476190476,0.56,0.3804347826086957,0.4607438016528926,0.625,0.5,0.11165048543689321,0.24358974358974358,24.55985915492958,0.6756756756756757,0.09375,0.11898016997167139,0.04030226700251889,0.09009009009009009,0.028037383177570093,0.11206896551724138,0.037698412698412696,0.03676470588235294,0.05982905982905983,0.027777777777777776,0.03333333333333333,0.05785123966942149,0.1485148514851485,0.15267175572519084,0.12658227848101267,,0.05825242718446602,0.4375,0.37142857142857144,0.5256410256410257,0.6949152542372882,0.6097560975609756,0.3047619047619048,0.390625,0.4166666666666667,0.44,0.3047619047619048,0.25,0.25,0.8125,0.68,0.7647058823529411,0.3076923076923077,0.45652173913043476,0.5238095238095238,0.3904761904761905,0.461911004784689,0.527804347826087,0.4904422222222222,0.13793103448275862,0.14035087719298245,0.17937219730941703,0.27802690582959644,8.382038834951457,0.24793388429752067,,,,,,1.0,4.0,,1.0,1.0,4.0,1.0,4.0,,1.0,12.0,1.0,4.0,3.0,,1.0,3.0,1.0,,6.0,3.0,3.0,6.0,,6.0,1.0,1.0,,,1.0,0.25,,0.25,0.3333333333333333,0.01904761904761905,,0.0625,,,,,,,,,0.01904761904761905,0.25,0.25,1.0,,0.04,,,,,0.08695652173913043,0.25,0.3333333333333333,38.675,2.0,1.0,,,,,,,,,,True
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,10088.0,168,-14,316,313,97,108,43,629,7.0,9.0,1.0,1.0,1.0,3.0,3.0,6.0,11.0,24.0,21,39,17.0,59,330,2.0,5.0,4.0,7.0,11,16.0,30.0,32.0,10.0,4.0,1.0,3.0,4.0,2.0,1.0,9.0,3.0,4.0,5.0,10.0,,15.0,7.0,22.0,1.0,4.0,,2.0,1.0,,6.0,2.0,8.0,1.0,3.0,6.0,15.0,,2.0,18.0,,4.0,5.0,,,,,,30.0,97,4.0,0.7619047619047619,0.8421052631578947,0.5384615384615384,0.4,0.6363636363636364,0.45652173913043476,0.4,0.5,0.5363636363636364,0.4,0.6818181818181818,0.02564102564102564,0.1111111111111111,17.307692307692307,0.25,,0.09803921568627451,0.03389830508474576,0.125,0.0967741935483871,0.1056338028169014,0.04697986577181208,0.038461538461538464,0.030303030303030304,0.03389830508474576,0.1111111111111111,0.06451612903225806,0.15151515151515152,0.07894736842105263,0.1111111111111111,0.15384615384615385,0.041666666666666664,,0.1956521739130435,0.7777777777777778,0.875,0.8571428571428571,0.13043478260869565,0.5,0.5,0.6666666666666666,0.5217391304347826,0.4583333333333333,0.4583333333333333,0.7272727272727273,0.2,1.0,,0.21428571428571427,0.3333333333333333,0.34782608695652173,0.4635739130434783,0.44255,0.4781642857142857,0.08,0.09302325581395349,0.06779661016949153,0.5084745762711864,12.925641025641026,0.3069620253164557,,1.0,,,,,6.0,,,,3.0,,7.0,,,,,3.0,,,,6.0,,,1.0,,1.0,,,4.0,2.0,1.0,,,,,,,,0.15217391304347827,,,,,,,0.021739130434782608,,,,0.13043478260869565,,,,,,,,,,0.21428571428571427,,,25.142857142857142,,,,,,,,,,,,True
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,29031.0,484,-26,952,950,237,265,141,1902,34.0,52.0,2.0,5.0,7.0,9.0,7.0,20.0,21.0,51.0,62,123,27.0,196,1003,4.0,12.0,18.0,10.0,21,15.0,44.0,88.0,36.0,2.0,8.0,23.0,36.0,11.0,10.0,85.0,4.0,12.0,9.0,24.0,,33.0,16.0,49.0,5.0,28.0,13.0,12.0,3.0,9.0,3.0,3.0,15.0,3.0,2.0,10.0,36.0,,,36.0,2.0,13.0,6.0,5.0,2.0,3.0,6.0,3.0,44.0,237,8.0,0.7096774193548387,0.7213114754098361,0.5040650406504065,0.3333333333333333,0.47619047619047616,0.48563218390804597,0.3888888888888889,0.46774193548387094,0.5130890052356021,0.45,0.5641025641025641,0.06504065040650407,0.09615384615384616,18.246235606731624,0.8,,0.06876790830945559,0.030379746835443037,0.08490566037735849,0.036036036036036036,0.07252747252747253,0.03162055335968379,0.029411764705882353,0.025423728813559324,0.03546099290780142,0.0425531914893617,0.0625,0.06593406593406594,0.07692307692307693,0.09210526315789473,0.06666666666666667,0.056179775280898875,0.5,0.2988505747126437,0.6538461538461539,0.723404255319149,0.7647058823529411,0.11494252873563218,0.35,0.3888888888888889,0.5714285714285714,0.29310344827586204,0.4117647058823529,0.42,0.6666666666666666,0.2777777777777778,0.4,0.5,0.2903225806451613,0.7777777777777778,0.5919540229885057,0.5264338150289017,0.4502214285714286,0.5095583333333333,0.07027027027027027,0.09701492537313433,0.09183673469387756,0.22448979591836735,9.097560975609756,0.24894957983193278,4.0,6.0,,2.0,3.0,11.0,45.0,2.0,6.0,1.0,7.0,15.0,51.0,2.0,6.0,4.0,3.0,10.0,45.0,,1.0,44.0,11.0,,13.0,12.0,1.0,2.0,,15.0,,,,,1.0,0.29411764705882354,0.3333333333333333,0.3,0.3,0.29310344827586204,,0.1,0.0196078431372549,,,,0.034482758620689655,0.6666666666666666,0.6666666666666666,1.0,0.25862068965517243,0.24444444444444444,0.24444444444444444,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.0967741935483871,0.6666666666666666,0.22580645161290322,0.14285714285714285,0.25,24.839215686274503,1.0,,1.0,1.0,,,,,,,,True
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,8194.0,137,-3,265,267,84,96,40,532,16.0,26.0,4.0,8.0,4.0,8.0,,2.0,2.0,12.0,18,40,8.0,44,266,4.0,9.0,8.0,5.0,12,5.0,15.0,18.0,18.0,8.0,4.0,5.0,5.0,2.0,2.0,10.0,1.0,10.0,5.0,12.0,4.0,21.0,12.0,33.0,1.0,5.0,4.0,5.0,,4.0,4.0,1.0,9.0,1.0,,7.0,16.0,1.0,,18.0,2.0,7.0,3.0,7.0,6.0,1.0,7.0,2.0,15.0,84,1.0,0.5,0.6428571428571429,0.45,0.4444444444444444,0.4166666666666667,0.45,0.4444444444444444,0.4166666666666667,0.4583333333333333,0.4444444444444444,0.46875,0.1,0.15384615384615385,18.210862619808307,0.5555555555555556,0.3333333333333333,0.12903225806451613,0.0970873786407767,0.16129032258064516,0.038461538461538464,0.13709677419354838,0.08527131782945736,0.08695652173913043,0.12903225806451613,0.08163265306122448,0.041666666666666664,0.030303030303030304,0.2,0.175,0.19047619047619047,0.1,0.05555555555555555,0.2857142857142857,0.65,0.6153846153846154,0.7272727272727273,0.4375,0.05,,,,0.3,0.16666666666666666,0.16666666666666666,1.0,0.8888888888888888,0.5,,0.6666666666666666,0.5,0.65,0.5197999999999999,0.5341750000000001,0.5303083333333333,0.15555555555555556,0.15555555555555556,0.18181818181818182,0.3409090909090909,6.115,0.3169811320754717,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,5496.0,92,4,177,175,81,76,39,352,2.0,5.0,1.0,2.0,,2.0,1.0,4.0,2.0,6.0,5,15,12.0,22,185,1.0,2.0,6.0,1.0,6,9.0,11.0,8.0,2.0,2.0,3.0,1.0,2.0,,1.0,5.0,1.0,8.0,2.0,5.0,,7.0,9.0,16.0,1.0,,,2.0,,2.0,1.0,,3.0,1.0,,5.0,20.0,1.0,1.0,16.0,,3.0,5.0,2.0,2.0,,2.0,1.0,11.0,81,10.0,0.8,1.0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.4782608695652174,0.75,0.4583333333333333,0.2,0.6,11.555555555555555,0.6666666666666666,,0.1111111111111111,0.09876543209876543,0.1,0.04,0.1076923076923077,0.08490566037735849,0.15,0.07407407407407407,0.08823529411764706,0.043478260869565216,0.25,,0.15384615384615385,0.07142857142857142,0.16666666666666666,0.14285714285714285,0.5,0.3333333333333333,0.4,1.0,0.5,0.26666666666666666,0.25,0.25,1.0,0.4,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,0.4670733333333334,0.6412,0.46776666666666666,0.16666666666666666,0.16666666666666666,0.2727272727272727,0.5,9.693333333333333,0.4576271186440678,,,,,,,,,,,,,,,,4.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,34336.0,572,18,1117,1114,308,350,168,2231,38.0,58.0,9.0,15.0,13.0,21.0,11.0,37.0,40.0,88.0,89,183,65.0,276,1156,14.0,28.0,40.0,29.0,58,28.0,95.0,46.0,132.0,14.0,12.0,107.0,134.0,59.0,26.0,295.0,12.0,22.0,27.0,63.0,8.0,98.0,34.0,132.0,9.0,23.0,14.0,32.0,8.0,23.0,11.0,9.0,43.0,4.0,9.0,13.0,25.0,1.0,3.0,80.0,5.0,24.0,13.0,4.0,2.0,2.0,5.0,2.0,95.0,308,4.0,0.25842696629213485,0.2804878048780488,0.48633879781420764,0.5,0.5,0.43775933609958506,0.4305555555555556,0.41358024691358025,0.48717948717948717,0.4878048780487805,0.4845360824742268,0.06557377049180328,0.1206896551724138,23.885109599395314,0.7441860465116279,0.2,0.1547911547911548,0.049107142857142856,0.2109375,0.09230769230769231,0.16822429906542055,0.058823529411764705,0.04081632653061224,0.06766917293233082,0.041666666666666664,0.1,0.15714285714285714,0.1504424778761062,0.15584415584415584,0.15384615384615385,0.35135135135135137,0.07258064516129033,0.4,0.24066390041493776,0.6551724137931034,0.7450980392156863,0.2894736842105263,0.15352697095435686,0.2972972972972973,0.3333333333333333,0.18181818181818182,0.3651452282157676,0.45454545454545453,0.45977011494252873,0.25,0.4166666666666667,0.6,,0.25925925925925924,0.6190476190476191,0.48132780082987553,0.4741232217573222,0.452006,0.45500562499999997,0.09230769230769231,0.1188118811881188,0.14492753623188406,0.3442028985507246,10.92622950819672,0.2757385854968666,3.0,9.0,2.0,1.0,3.0,8.0,49.0,,6.0,2.0,20.0,11.0,58.0,1.0,8.0,9.0,3.0,23.0,27.0,6.0,,49.0,8.0,1.0,27.0,22.0,5.0,22.0,,9.0,,,,,0.8181818181818182,0.1896551724137931,0.125,0.13043478260869565,0.1896551724137931,0.24066390041493776,0.017241379310344827,0.10810810810810811,0.011363636363636364,0.02040816326530612,,0.05,0.03734439834024896,0.3333333333333333,0.3333333333333333,1.0,0.2033195020746888,0.16326530612244897,0.16666666666666666,0.75,0.05555555555555555,0.16666666666666666,,,0.037037037037037035,0.3333333333333333,0.24691358024691357,0.1,0.16326530612244897,25.43275862068965,,,1.0,,1.0,1.0,11.0,1.0,0.5,1.0,,True
1928,1610612751,Todd MacCulloch,Todd MacCulloch,1928,NJN,21351.0,356,19,689,684,115,117,92,1373,41.0,78.0,19.0,36.0,5.0,11.0,9.0,24.0,,,50,102,19.0,119,725,19.0,37.0,42.0,5.0,15,9.0,19.0,66.0,34.0,28.0,19.0,10.0,13.0,3.0,5.0,29.0,4.0,38.0,10.0,41.0,2.0,53.0,42.0,95.0,5.0,3.0,1.0,12.0,1.0,4.0,9.0,8.0,21.0,3.0,4.0,29.0,46.0,5.0,3.0,31.0,5.0,12.0,6.0,25.0,23.0,2.0,25.0,13.0,19.0,115,6.0,0.66,0.9166666666666666,0.49019607843137253,0.5135135135135135,0.3333333333333333,0.49019607843137253,0.5135135135135135,0.3333333333333333,0.5173913043478261,0.5121951219512195,0.4523809523809524,0.18627450980392157,0.20512820512820512,16.873449131513645,0.5714285714285714,0.13333333333333333,0.15185185185185185,0.1292517006802721,0.13513513513513514,0.06666666666666667,0.14825581395348839,0.11864406779661017,0.1792452830188679,0.11764705882352941,0.08737864077669903,0.058823529411764705,0.17346938775510204,0.2,0.09803921568627451,0.14814814814814814,0.1,0.15151515151515152,0.52,0.7647058823529411,0.5256410256410257,0.6612903225806451,0.5853658536585366,0.23529411764705882,0.375,0.42857142857142855,1.0,,,,,0.972972972972973,0.5277777777777778,0.21052631578947367,0.7333333333333333,0.45454545454545453,0.7647058823529411,0.5430950980392156,0.585535294117647,0.5372666666666667,0.11009174311926606,0.11009174311926606,0.35294117647058826,0.15966386554621848,2.0627450980392155,0.16690856313497823,,,,,,,,,,,,,,,,4.0,,,,,,,,,3.0,3.0,,2.0,,2.0,2.0,1.0,,2.0,,,,,,,,0.125,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,True
