EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefFTReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,FG3APct,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFg2Pct,PenaltyAtRimAccuracy,LostBallSteals,Loose Ball Fouls,Defensive 3 Seconds Violations,Travels,OffShortMidRangeReboundPct,SecondChanceCorner3FGA,PtsUnassisted3s,SecondChanceTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Frequency,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,on,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers
690,1610612753,Don Reid,Don Reid,690,ORL,206.0,3,4.0,7,8,2,8,15,8,1.0,1.0,1.0,,,,,2,,,1.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1114,1610612753,Jaren Jackson,Jaren Jackson,1114,ORL,140.0,2,3.0,4,5,1,2,9,3,,,,,,,,1,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
121,1610612753,Patrick Ewing,Patrick Ewing,121,ORL,2432.0,41,-13.0,78,82,26,42,160,93,4.0,11.0,16.0,1.0,,1.0,,26,23.333333333333332,1.0,0.8,0.3333333333333333,10.0,11.0,6.0,1.0,1.0,1.0,4.0,6.0,16.0,3.0,15.0,1.0,5.0,3.0,9.0,2.0,8.0,2.0,2.0,,3.0,,6.0,,7.0,,,4.0,8.0,7.0,3.0,1.0,2.0,2.0,,2.0,1.0,8.0,2.0,0.16666666666666666,0.2,0.375,0.2,0.35294117647058826,0.2,0.375,0.3,0.36363636363636365,0.125,,0.23333333333333334,,0.21212121212121213,0.09090909090909091,0.375,,0.5,0.6470588235294118,0.058823529411764705,1.0,1.0,,0.23529411764705882,0.25,0.25,,0.6,0.7058823529411765,0.52725,0.511825,0.523735,0.15789473684210525,0.16666666666666666,0.2,0.5333333333333333,4.43125,4.0,1.0,4.0,,,,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,10.0,,2.0,1.0,,3.0,,3.0,,,1.0,3.0,5.0,,,1.0,,1.0,,,,,,,,,0.3,0.058823529411764705,0.18181818181818182,0.09090909090909091,0.16666666666666666,0.10256410256410256,0.06666666666666667,0.07692307692307693,0.16666666666666666,,,,0.36363636363636365,0.4444444444444444,0.25,,,,,0.058823529411764705,,,,0.8,0.25,,,,,,0.1,,,,24.7,2.0,3.0,0.3333333333333333,0.3333333333333333,,,,,0.2,,,,,,,,,,False,1.0,0.25,
146,1610612753,Jud Buechler,Jud Buechler,146,ORL,561.0,9,2.0,15,16,3,10,31,15,,1.0,1.0,,,,,3,,,,0.2,1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,2631.0,44,-16.0,77,85,27,44,162,102,,,,1.0,,2.0,,27,29.670329670329668,0.5,,0.35064935064935066,12.0,10.0,1.0,,2.0,6.0,8.0,11.0,20.0,2.0,24.0,,1.0,,5.0,,4.0,10.0,3.0,1.0,1.0,,3.0,,,,,2.0,2.0,2.0,1.0,,,,,,,4.0,,0.45454545454545453,0.45454545454545453,0.55,,0.4583333333333333,,0.48,,0.2857142857142857,0.15,,,,,,,,,0.4166666666666667,0.08333333333333333,,,,0.3333333333333333,0.75,0.75,0.6666666666666666,0.14285714285714285,0.5833333333333334,0.52849375,0.461325,0.4409785714285714,0.04,0.047619047619047616,,0.16666666666666666,8.045,5.0,,,,,,,,4.0,,1.0,,2.0,,4.0,,1.0,,,2.0,12.0,,,4.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,0.2857142857142857,0.16666666666666666,0.3,,,,,,,,,,0.5,0.7142857142857143,0.2,,,,,0.16666666666666666,,,,,,0.5,,,,,0.2857142857142857,,,,27.174999999999997,1.0,2.0,0.4,1.0,,,,,,,,,,,,,,,False,,,
690,1610612753,Don Reid,Don Reid,690,ORL,2110.0,35,-12.0,63,70,24,32,133,81,,2.0,5.0,,,,,24,9.589041095890412,,,0.38095238095238093,9.0,4.0,,,2.0,,,4.0,6.0,1.0,9.0,3.0,3.0,6.0,,,,6.0,,,,,,,2.0,1.0,1.0,8.0,14.0,2.0,1.0,,2.0,,1.0,2.0,,,2.0,0.75,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6428571428571429,1.0,,,,0.09090909090909091,,0.08695652173913043,,0.16666666666666666,,,0.6666666666666666,0.3333333333333333,,,,,,,,,0.6666666666666666,0.48996666666666666,0.5202666666666667,,0.14285714285714285,0.14285714285714285,0.6666666666666666,,2.7000000000000006,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,3.0,3.0,1.0,,,,,,1.0,,,,,,,,,,0.12,,0.10344827586206896,0.1,,,,,0.5,1.0,1.0,0.75,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,0.6666666666666666,False,,,
42,1610612753,Monty Williams,Monty Williams,42,ORL,1582.0,26,-4.0,50,54,10,27,104,58,,4.0,5.0,1.0,1.0,3.0,2.0,10,14.035087719298247,0.3333333333333333,,0.2,5.0,3.0,1.0,,,1.0,2.0,3.0,5.0,,6.0,,1.0,,1.0,,2.0,2.0,1.0,,4.0,,8.0,1.0,3.0,,,2.0,3.0,,,,,,,,,2.0,,0.3333333333333333,0.3333333333333333,0.6,,0.6,,0.6,,1.0,0.2,,0.14285714285714285,0.5,0.17391304347826086,,0.23076923076923078,0.5,,0.6,,,,,0.4,0.5,0.5,,1.0,0.6,0.52644,0.5047,0.8129,,,,0.3333333333333333,6.24,2.0,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,1.0,,3.0,,1.0,1.0,,,,2.0,,,,,,,,,,1.0,,0.3333333333333333,0.05555555555555555,,0.05,0.125,,,,,,0.6666666666666666,1.0,0.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,False,,,1.0
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,1632.0,27,-18.0,46,52,23,25,98,63,,3.0,3.0,2.0,1.0,2.0,1.0,23,16.9811320754717,1.0,,0.5,7.0,,,,1.0,,2.0,,3.0,2.0,5.0,,,,,2.0,5.0,,,,1.0,,2.0,1.0,2.0,3.0,,2.0,2.0,2.0,,1.0,,,,,,5.0,,,,,,0.25,,0.35714285714285715,,0.625,,,0.08333333333333333,1.0,0.12,0.125,0.08333333333333333,1.0,,,0.16666666666666666,,,,0.3333333333333333,,,,,0.5,0.4514333333333333,,0.49990000000000007,,,,1.0,15.566666666666665,,,,,,,,1.0,3.0,,,1.0,3.0,1.0,3.0,,,,1.0,3.0,,3.0,,3.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,26.233333333333334,,,,,3.0,,,,,,,,,,,,,,False,,,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,236.0,4,-12.0,7,7,3,3,14,12,,,,,,,,3,12.5,,,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,2373.0,40,-15.0,69,79,26,44,148,92,,2.0,3.0,2.0,,2.0,1.0,26,31.707317073170735,1.0,,0.37681159420289856,12.0,8.0,3.0,1.0,2.0,4.0,8.0,10.0,18.0,4.0,30.0,2.0,2.0,4.0,5.0,1.0,13.0,4.0,2.0,,6.0,,12.0,,2.0,,,,2.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,13.0,1.0,0.2,0.2222222222222222,0.5555555555555556,1.0,0.5909090909090909,1.0,0.625,1.0,0.7222222222222222,0.1111111111111111,0.5,0.05405405405405406,,0.05263157894736842,0.14285714285714285,,,1.0,0.36363636363636365,0.09090909090909091,0.5,1.0,,0.36363636363636365,0.5,0.5,,0.3333333333333333,0.5454545454545454,0.4842,0.7148,0.4815666666666667,0.08695652173913043,0.10526315789473684,0.13333333333333333,0.43333333333333335,9.2,5.0,1.0,1.0,,,,,2.0,4.0,,,2.0,4.0,2.0,4.0,,,,2.0,4.0,16.0,6.0,2.0,4.0,2.0,6.0,,2.0,1.0,3.0,1.0,,1.0,,,2.0,,1.0,,,,1.0,0.5,,0.5,0.5,0.6666666666666666,0.18181818181818182,0.125,,0.14285714285714285,0.027777777777777776,,,0.14285714285714285,,,,0.625,0.7142857142857143,0.4,,,,,0.18181818181818182,0.5,0.5,1.0,0.5,1.0,,,,,,0.4444444444444444,0.5,0.5,,24.5,2.0,3.0,0.6,0.6666666666666666,,1.0,1.0,,,,,1.0,,,,,,1.0,False,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,1594.0,27,-14.0,44,56,21,37,100,64,1.0,4.0,6.0,1.0,1.0,1.0,,21,16.9811320754717,1.0,0.3333333333333333,0.4772727272727273,8.0,1.0,,1.0,2.0,2.0,3.0,4.0,6.0,3.0,11.0,,,2.0,1.0,3.0,3.0,6.0,,1.0,2.0,,5.0,,3.0,3.0,2.0,,3.0,4.0,,2.0,,,,,,3.0,3.0,0.75,0.75,0.6666666666666666,,0.6666666666666666,,0.6875,1.0,0.5,,,0.10344827586206896,,0.1,0.09090909090909091,0.07142857142857142,,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,0.16666666666666666,0.43416666666666665,,0.39,,,0.18181818181818182,0.2727272727272727,12.15,1.0,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,0.05263157894736842,0.2,0.08333333333333333,,0.1111111111111111,0.2,0.25,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,,,
270,1610612753,Horace Grant,Horace Grant,270,ORL,1149.0,19,-1.0,27,34,6,24,61,37,,6.0,7.0,,,,,6,16.129032258064516,,,0.2222222222222222,4.0,,,,,2.0,5.0,2.0,5.0,,4.0,,,,1.0,,,4.0,,1.0,2.0,,5.0,,6.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,0.4,,0.4,,0.4,,,,,0.25,,0.24,0.2222222222222222,0.3333333333333333,,,,,,,,1.0,0.4,0.4,1.0,,,0.38812,,0.3882,,,,,18.04,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.1111111111111111,,0.09090909090909091,,0.2,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
