EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,OffThreePtRebounds,SelfOReb,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,Offensive Fouls,BlockedShortMidRange,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,SecondChanceFtPoints,Loose Ball Fouls,PtsUnassisted3s,on,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,BlockedLongMidRange,HeaveAttempts,DefensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3
1542,1610612760,Predrag Drobnjak,Predrag Drobnjak,1542,SEA,355.0,6,-5.0,10,10,5.0,2,2,20,1.0,3.0,1,3,1.0,3,15,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,0.5,33.333333333333336,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3314,0.2993,1.0,18.53333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,5521.0,92,-8.0,173,167,46.0,62,15,340,4.0,14.0,10,24,4.0,24,174,5.0,11.0,,10.0,14.0,5.0,7.0,8.0,1.0,10.0,46.0,0.7,0.7777777777777778,0.4166666666666667,0.45454545454545453,0.38461538461538464,0.45454545454545453,0.4,0.45454545454545453,15.706806282722514,0.5384615384615384,0.2857142857142857,0.3076923076923077,0.75,0.46659230769230764,0.4524545454545455,0.4166666666666667,11.637499999999998,0.2658959537572254,5.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,4.0,3.0,7.0,1.0,2.0,2.0,2.0,17.0,1.0,2.0,9.0,1.0,12.0,1.0,13.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.07692307692307693,0.08333333333333333,0.14285714285714285,0.07142857142857142,1.0,0.3333333333333333,0.13432835820895522,0.014492753623188406,0.08,0.11956521739130435,0.011363636363636364,0.030303030303030304,0.23333333333333334,0.09090909090909091,0.16666666666666666,1.0,0.2692307692307692,0.7142857142857143,0.8333333333333334,0.6,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,0.5,1.0,0.2727272727272727,0.6666666666666666,0.34615384615384615,0.6033,0.13793103448275862,0.14814814814814814,0.08333333333333333,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,6745.0,112,-25.0,200,200,54.0,69,23,400,2.0,7.0,7,19,3.0,38,221,1.0,3.0,2.0,13.0,12.0,5.0,11.0,3.0,1.0,13.0,54.0,0.8571428571428571,1.0,0.3684210526315789,0.3333333333333333,0.546875,0.6875,0.5757575757575758,0.7222222222222222,16.593886462882097,0.21875,0.2857142857142857,0.2857142857142857,1.0,0.505503125,0.497175,0.34210526315789475,8.642105263157896,0.27,5.0,9.0,1.0,4.0,,,,3.0,10.0,13.0,1.0,4.0,2.0,2.0,2.0,10.0,3.0,3.0,2.0,5.0,2.0,,1.0,2.0,12.0,5.0,3.0,8.0,1.0,12.0,6.0,18.0,1.0,1.0,,2.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.40625,0.15789473684210525,0.2222222222222222,,0.4,0.25,0.1,0.05952380952380952,0.10344827586206896,0.10091743119266056,0.056074766355140186,0.02702702702702703,0.07894736842105263,0.11538461538461539,,1.0,0.28125,0.5555555555555556,0.7142857142857143,0.8,0.09375,,,,0.3125,1.0,0.25,,,0.6875,0.5195,0.03125,0.05263157894736842,0.05263157894736842,25.146153846153844,3.0,3.0,2.0,2.0,4.0,1.0,3.0,7.0,3.0,5.0,21.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.5384615384615384,0.6,0.5384615384615384,0.07692307692307693,0.3333333333333333,0.1,0.043478260869565216,0.11764705882352941,0.06666666666666667,0.047619047619047616,0.125,0.1875,0.07142857142857142,0.09375,1.0,1.0,1.0,0.4,0.4444444444444444,1.0,0.25,1.0,0.375,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,
56,1610612760,Gary Payton,Gary Payton,56,SEA,5998.0,100,-26.0,178,176,52.0,63,18,354,7.0,17.0,17,43,10.0,50,200,3.0,12.0,4.0,13.0,10.0,2.0,6.0,16.0,2.0,13.0,52.0,0.29411764705882354,0.3125,0.3953488372093023,0.25,0.38461538461538464,0.32142857142857145,0.4166666666666667,0.3611111111111111,33.333333333333336,0.3269230769230769,0.4117647058823529,0.4375,0.42857142857142855,0.45645192307692306,0.46287142857142866,0.26,9.844186046511627,0.29213483146067415,6.0,11.0,,,2.0,3.0,4.0,15.0,7.0,9.0,3.0,6.0,6.0,24.0,2.0,7.0,7.0,9.0,5.0,14.0,4.0,1.0,7.0,1.0,33.0,4.0,8.0,11.0,1.0,20.0,4.0,24.0,1.0,,1.0,6.0,3.0,7.0,,6.0,2.0,1.0,2.0,1.0,1.0,0.5,0.42857142857142855,0.42857142857142855,0.17307692307692307,0.16279069767441862,0.18181818181818182,0.058823529411764705,0.8571428571428571,0.25,0.14864864864864866,0.0547945205479452,0.3076923076923077,0.19,0.043478260869565216,0.03125,0.08333333333333333,0.2727272727272727,0.3333333333333333,0.5,0.21153846153846154,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.28846153846153844,0.26666666666666666,0.36363636363636365,,0.1346153846153846,,,0.21428571428571427,0.6666666666666666,0.38461538461538464,0.38532857142857146,0.10344827586206896,0.12244897959183673,0.12,24.644444444444446,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,6.0,1.0,,,,3.0,1.0,,,,2.0,1.0,0.2222222222222222,0.5,0.2222222222222222,,0.26666666666666666,,,0.06666666666666667,0.07692307692307693,,0.125,0.2857142857142857,,0.038461538461538464,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,1.0,0.07142857142857142,1.0,0.07142857142857142,,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,True,,,,,,,,,,
699,1610612760,Brent Barry,Brent Barry,699,SEA,3831.0,64,-33.0,112,110,33.0,37,14,222,,1.0,2,5,,16,129,,,,6.0,2.0,,3.0,,,6.0,33.0,0.5,0.5,0.4,,0.5333333333333333,1.0,0.5333333333333333,1.0,16.40625,0.06666666666666667,,,,0.5298499999999999,0.6083,0.375,9.040000000000001,0.29464285714285715,1.0,1.0,,,,,1.0,3.0,9.0,10.0,,,3.0,2.0,,9.0,1.0,4.0,2.0,6.0,1.0,1.0,3.0,1.0,14.0,,,6.0,,6.0,1.0,7.0,2.0,1.0,1.0,4.0,,6.0,,,2.0,1.0,2.0,1.0,,,1.5,1.5,0.6666666666666666,0.2,,,0.6666666666666666,,0.125,,,0.09836065573770492,0.015384615384615385,,0.08,0.16666666666666666,,0.5,0.06666666666666667,1.0,1.0,1.0,0.2,0.3333333333333333,0.5,,0.6,,,,,0.7333333333333333,0.66405,,,0.1875,25.13,,1.0,,,4.0,2.0,3.0,4.0,2.0,3.0,12.0,4.0,,1.0,,4.0,2.0,1.0,,1.0,1.0,1.0,0.4,0.6666666666666666,0.4,,0.3333333333333333,,0.05555555555555555,,,0.0625,0.18181818181818182,,,0.06666666666666667,,,,0.4444444444444444,0.4444444444444444,1.0,,,1.0,0.6666666666666666,0.4444444444444444,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,
988,1610612760,Randy Livingston,Randy Livingston,988,SEA,2673.0,45,3.0,78,81,19.0,29,11,159,,3.0,2,7,3.0,10,80,,1.0,,,4.0,2.0,3.0,3.0,,,19.0,1.0,1.0,0.2857142857142857,,0.3888888888888889,,0.5,,10.75268817204301,0.3333333333333333,,,,0.47117777777777775,0.3823,,9.142857142857142,0.24358974358974358,2.0,2.0,,,,,,2.0,2.0,2.0,,,,,,2.0,1.0,3.0,1.0,4.0,1.0,,,2.0,9.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,0.2222222222222222,0.14285714285714285,,,,,0.037037037037037035,,0.0625,0.046511627906976744,,,,0.07692307692307693,0.14285714285714285,,0.2222222222222222,1.0,1.0,1.0,0.2222222222222222,,,,0.2222222222222222,,,,,0.4444444444444444,,0.2,0.25,,24.950000000000003,,,,,1.0,,,1.0,,,3.0,1.0,,,,,,,,,,1.0,0.5,,0.5,,0.5,,,,,,,,,,,,,0.5,0.5,1.0,,,,,0.5,,,1.0,,,,,,,,,,1.0,,,,True,,,,,,,,,,
1738,1610612760,Ansu Sesay,Ansu Sesay,1738,SEA,1230.0,20,12.0,34,36,11.0,15,2,70,,1.0,1,2,1.0,3,39,,,,,,1.0,5.0,1.0,,,11.0,,,0.5,,0.5,,0.75,,8.333333333333334,0.5,,,,0.5206999999999999,,,9.45,0.3235294117647059,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,3.0,2.0,2.0,,,2.0,,2.0,,,,2.0,4.0,,2.0,7.0,,9.0,1.0,10.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.5,,,,,1.0,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.1,,0.2,0.5,,1.0,0.5,1.0,1.0,,,,,,,1.0,1.0,,,0.5,,0.5,0.5,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,0.5,,,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,2.0,,True,,,,,,,,,,
1742,1610612760,Shammond Williams,Shammond Williams,1742,SEA,586.0,10,,17,19,3.0,2,3,36,,1.0,1,3,,5,21,,,,,,,,,,,3.0,,,0.3333333333333333,,0.5,,0.5,,23.80952380952381,0.2,,,,0.53379,0.5436,,11.466666666666667,0.17647058823529413,1.0,1.0,,,,,,1.0,2.0,2.0,,,,2.0,,2.0,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,0.2,1.0,1.0,,0.2,,,,0.4,,,,,0.6,,,,,24.6,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,0.5,0.5,,,,1.0,,0.5,,,,,,,,,,,,,,,,3.0,True,,,,,,,,,,
452,1610612760,Vin Baker,Vin Baker,452,SEA,3742.0,62,-35.0,109,107,25.0,35,13,216,1.0,3.0,10,20,,20,129,1.0,3.0,,2.0,4.0,5.0,11.0,,,2.0,25.0,0.2,0.25,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,18.11023622047244,0.15,0.3333333333333333,0.3333333333333333,1.0,0.474635,0.42619999999999997,0.1,7.1850000000000005,0.22935779816513763,5.0,7.0,1.0,3.0,,1.0,4.0,10.0,,,2.0,4.0,4.0,16.0,4.0,,2.0,,,,,,,,,7.0,,4.0,,4.0,7.0,11.0,2.0,2.0,,,,3.0,,,2.0,1.0,2.0,,1.0,0.5,0.5,0.5,,0.1,0.14285714285714285,,,,0.08888888888888889,0.1346153846153846,,0.07272727272727272,0.109375,0.17391304347826086,0.09090909090909091,0.09090909090909091,,,0.35,0.7142857142857143,0.8333333333333334,0.2,0.5,0.4,0.4444444444444444,,,0.75,0.3333333333333333,0.3333333333333333,,0.35,0.48650000000000004,,,0.2,,,,,,,,,,,,,,,,1.0,,3.0,,1.0,1.0,1.0,,,,,,0.1,,,0.18181818181818182,0.05555555555555555,,0.08333333333333333,,0.125,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,1.0,,1.0,,True,,,,,,,,,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,1399.0,23,5.0,40,41,9.0,13,5,81,,,6,10,,12,38,1.0,2.0,,2.0,4.0,1.0,4.0,,,2.0,9.0,0.3333333333333333,0.4,0.6,0.5,0.6,0.5,0.6,0.5,22.22222222222222,,,,,0.41935,0.49155,0.16666666666666666,6.590000000000001,0.225,2.0,3.0,1.0,1.0,1.0,1.0,4.0,7.0,,,1.0,1.0,2.0,8.0,2.0,,1.0,,1.0,1.0,1.0,,,,3.0,2.0,1.0,2.0,,3.0,2.0,5.0,,,,,,,,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,0.1,,,,,0.1111111111111111,0.13333333333333333,0.16666666666666666,0.125,0.09523809523809523,0.16666666666666666,,0.2222222222222222,,0.3333333333333333,0.3,0.6666666666666666,0.6666666666666666,0.5,0.7,0.5714285714285714,0.6666666666666666,0.25,,1.0,1.0,0.5,1.0,0.3,0.601,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,0.14285714285714285,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,True,,,,,,,,,,
