EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,FtPoints,PenaltyFtPoints,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,BlocksRecoveredPct,Arc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ShortMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Travels,3SecondViolations,on,SecondChanceFtPoints,SecondChanceTurnovers,Corner3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Corner3Assists,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,1104.0,18,-15.0,34,33,5,4,6.0,67,1.0,3.0,,1.0,,,3.0,6.0,4.0,9.0,8.0,38,,1.0,,,,,2.0,6.0,2.0,,2.0,,2.0,4.0,,1.0,1.0,1.0,,,2.0,3.0,4.0,,,,,5,0.25,0.25,0.4444444444444444,,,0.4444444444444444,,,0.4444444444444444,,,27.5,,0.08333333333333333,,0.06666666666666667,,0.2,,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,,0.3333333333333333,0.4450777777777777,0.5136,,,,12.977777777777778,0.14705882352941177,,,,,,1.0,,,,,,,,,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,3493.0,58,6.0,110,110,43,32,5.0,220,,2.0,,,,,7.0,13.0,7.0,15.0,17.0,112,,,,2.0,6.0,6.0,10.0,4.0,1.0,,1.0,,1.0,2.0,1.0,3.0,4.0,4.0,1.0,,2.0,3.0,5.0,,,,6.0,43,0.7142857142857143,0.7142857142857143,0.4666666666666667,,0.3333333333333333,0.4666666666666667,,0.3333333333333333,0.5,,0.42857142857142855,16.10169491525424,0.5,0.07692307692307693,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.13333333333333333,0.14285714285714285,0.13333333333333333,,,,,,,,0.8666666666666667,0.5384615384615384,0.5384615384615384,0.7142857142857143,,,0.13333333333333333,0.4016133333333334,,0.35525,,0.35294117647058826,15.653333333333334,0.39090909090909093,,,3.0,2.0,,2.0,,4.0,1.0,,,,,,0.13333333333333333,1.0,,,,0.0625,0.0625,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,2863.0,48,21.0,91,88,30,23,9.0,179,2.0,4.0,1.0,2.0,,2.0,3.0,5.0,5.0,11.0,20.0,68,2.0,3.0,5.0,3.0,4.0,6.0,4.0,6.0,,1.0,1.0,1.0,,3.0,1.0,6.0,9.0,13.0,4.0,3.0,6.0,2.0,6.0,,,,6.0,30,0.4,0.5,0.45454545454545453,0.6666666666666666,0.75,0.5,0.6666666666666666,0.42857142857142855,0.5263157894736842,0.625,0.42857142857142855,24.752475247524753,0.6666666666666666,0.1875,0.16666666666666666,0.18421052631578946,0.3333333333333333,0.25,,0.25,0.5,0.5,,0.125,,,,0.3125,0.6,0.6,0.6666666666666666,0.6666666666666666,0.5,0.5625,0.462734375,0.535,0.4946285714285715,0.25,0.3,11.454545454545455,0.32967032967032966,2.0,5.0,4.0,,2.0,,,6.0,3.0,,,,0.3125,,,,,,0.125,0.15789473684210525,0.21428571428571427,24.060000000000002,2.0,3.0,0.42857142857142855,0.6666666666666666,,4.0,2.0,4.0,,2.0,,,1.0,,,,0.3333333333333333,0.11428571428571428,0.0975609756097561,0.09090909090909091,0.07142857142857142,,1.0,3.0,,2.0,1.0,1.0,2.0,,3.0,6.0,,2.0,1.0,,,1.0,1.0,,1.0,,,,1.0,0.4,,0.4,,0.09090909090909091,0.15384615384615385,0.5,0.1875,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.2857142857142857,,0.14285714285714285,0.5,,,,,,,,False,1.0,2.0,1.0,,,,,,,,,,,,,,,,
1563,1610612754,Kevin Ollie,Kevin Ollie,1563,IND,5343.0,89,1.0,167,165,49,40,17.0,332,2.0,8.0,,,1.0,3.0,4.0,8.0,7.0,19.0,23.0,157,,1.0,,1.0,4.0,5.0,12.0,2.0,12.0,4.0,16.0,4.0,6.0,36.0,2.0,6.0,8.0,8.0,3.0,,5.0,3.0,5.0,,,,5.0,49,0.8571428571428571,0.8571428571428571,0.3684210526315789,,0.25,0.40476190476190477,,0.5,0.4791666666666667,,0.5,15.76086956521739,0.6,0.1,0.15384615384615385,0.1095890410958904,0.08333333333333333,0.1111111111111111,0.2,0.38095238095238093,0.25,0.3333333333333333,0.5,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.38095238095238093,0.5,0.5,1.0,,,0.47619047619047616,0.4749714285714286,0.3586,0.51719,,0.21739130434782608,10.042105263157895,0.2934131736526946,2.0,2.0,6.0,,2.0,2.0,,6.0,3.0,,,,0.09523809523809523,,0.10526315789473684,0.25,,,0.09523809523809523,0.125,0.13636363636363635,26.1,,2.0,0.4,,5.0,,,,,2.0,1.0,,,,2.0,,,,,,0.09523809523809523,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,3.0,2.0,1.0,3.0,1.0,,,1.0,0.5,1.0,0.5,,,,,,,,0.5,0.5,1.0,,,,0.2,0.5,,,,,,,,False,,,,1.0,1.0,,,,,,,,,,,,,,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,8770.0,146,12.0,273,269,49,47,32.0,542,5.0,9.0,1.0,3.0,4.0,10.0,7.0,14.0,16.0,33.0,43.0,257,1.0,3.0,3.0,,3.0,5.0,24.0,8.0,3.0,3.0,6.0,3.0,,15.0,2.0,22.0,24.0,39.0,4.0,2.0,5.0,7.0,13.0,2.0,1.0,2.0,5.0,49,0.75,0.8,0.48484848484848486,0.3333333333333333,,0.48484848484848486,0.3333333333333333,,0.5512820512820513,0.375,0.4166666666666667,14.285714285714285,0.8,0.1896551724137931,0.08695652173913043,0.17266187050359713,0.18518518518518517,0.18867924528301888,0.1,0.2727272727272727,0.5555555555555556,1.0,0.8,0.30303030303030304,0.4,0.5,0.5,0.42424242424242425,0.5,0.5,0.8571428571428571,1.0,0.3333333333333333,0.2727272727272727,0.4287393939393939,0.4497333333333334,0.4058,0.06976744186046512,0.11627906976744186,10.215151515151517,0.1794871794871795,,,11.0,5.0,,6.0,,13.0,5.0,,,2.0,,,0.18181818181818182,0.4444444444444444,,1.0,,0.13513513513513514,0.13513513513513514,,,1.0,0.3333333333333333,,2.0,8.0,,15.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.2,,0.0784313725490196,0.1171875,0.08333333333333333,0.19444444444444445,0.09090909090909091,,,,,,,,,,,,2.0,,1.0,,4.0,3.0,1.0,2.0,,1.0,1.0,,,,,,0.06451612903225806,0.0851063829787234,,,,,,,,,,,,,,,7.0,0.2692307692307692,0.3,,,False,1.0,2.0,,,,0.16666666666666666,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,901.0,15,-9.0,32,33,15,13,2.0,65,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,30,,,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,15,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,11.76470588235294,0.5,0.1,,0.06666666666666667,,0.25,,,,,,0.5,,,,0.5,1.0,1.0,,,,,0.3786,,0.4075,,1.0,11.299999999999999,0.46875,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,False,,,,,,,,,,,,,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,8099.0,135,30.0,253,248,47,36,28.0,501,8.0,13.0,1.0,2.0,,2.0,4.0,15.0,12.0,30.0,49.0,236,2.0,3.0,4.0,3.0,6.0,8.0,10.0,14.0,13.0,1.0,14.0,1.0,6.0,29.0,2.0,18.0,22.0,27.0,3.0,2.0,7.0,4.0,15.0,3.0,1.0,3.0,8.0,47,0.4166666666666667,0.45454545454545453,0.4,0.6666666666666666,0.5,0.4883720930232558,0.5,0.5,0.5212765957446809,0.5,0.5714285714285714,19.081272084805654,0.42857142857142855,0.17647058823529413,0.09523809523809523,0.16260162601626016,0.16,0.2127659574468085,0.11764705882352941,0.3023255813953488,0.6153846153846154,0.7272727272727273,0.25,0.046511627906976744,,,,0.3488372093023256,0.26666666666666666,0.26666666666666666,0.75,0.5,0.5,0.6046511627906976,0.49893023255813956,0.5555,0.46551666666666663,0.08163265306122448,0.16326530612244897,10.71,0.1857707509881423,10.0,13.0,7.0,2.0,10.0,2.0,,9.0,4.0,,,2.0,0.3023255813953488,,0.06666666666666667,0.15384615384615385,,0.6666666666666666,0.23255813953488372,0.08695652173913043,0.12121212121212122,24.93846153846154,3.0,3.0,0.5,1.0,4.0,5.0,2.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,,0.5,0.05555555555555555,0.044642857142857144,0.09523809523809523,0.13333333333333333,0.043478260869565216,1.0,3.0,,,5.0,,6.0,,,9.0,9.0,2.0,5.0,3.0,,13.0,7.0,6.0,1.0,,1.0,2.0,0.5,0.46153846153846156,,0.46153846153846156,,0.041666666666666664,0.044444444444444446,,0.06976744186046512,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6,,,,,0.5,2.0,,,,,1.0,,False,,,,,,,1.0,1.0,0.25,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,8801.0,147,24.0,280,274,55,53,31.0,554,8.0,9.0,1.0,1.0,2.0,7.0,10.0,23.0,20.0,39.0,91.0,256,1.0,3.0,5.0,3.0,4.0,17.0,26.0,14.0,10.0,1.0,11.0,,3.0,23.0,3.0,9.0,12.0,12.0,2.0,1.0,7.0,3.0,6.0,,,,17.0,55,0.65,0.65,0.5128205128205128,0.3333333333333333,0.75,0.5671641791044776,0.5,0.6,0.6027397260273972,0.5,0.6538461538461539,25.3968253968254,0.2857142857142857,0.07894736842105263,0.13636363636363635,0.08823529411764706,0.037037037037037035,0.1346153846153846,0.058823529411764705,0.13432835820895522,0.8888888888888888,1.0,0.75,0.1044776119402985,0.2857142857142857,0.2857142857142857,1.0,0.34328358208955223,0.43478260869565216,0.43478260869565216,0.5,0.2,1.0,0.5522388059701493,0.48665303030303037,0.51429,0.4576333333333334,0.054945054945054944,0.18681318681318682,12.45897435897436,0.19642857142857142,25.0,28.0,15.0,5.0,25.0,1.0,1.0,17.0,4.0,,,,0.417910447761194,0.03571428571428571,0.02564102564102564,0.1111111111111111,0.04,,0.373134328358209,0.07042253521126761,0.09523809523809523,25.857142857142858,1.0,2.0,0.2,0.5,4.0,,,,,5.0,,,,2.0,,,,,,,0.02857142857142857,,,3.0,,1.0,12.0,5.0,12.0,2.0,6.0,33.0,3.0,,12.0,3.0,,8.0,5.0,3.0,1.0,3.0,1.0,,0.9166666666666666,0.42857142857142855,0.3333333333333333,0.42857142857142855,,,,0.4,0.04477611940298507,,,0.48,0.5,0.9166666666666666,1.0,0.1,,0.5,0.48,2.0,3.0,,,,,,False,,2.0,,2.0,0.4,,1.0,2.0,0.2,1.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0,1.0,0.034482758620689655
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,8829.0,147,22.0,274,273,60,50,30.0,547,11.0,16.0,2.0,2.0,13.0,30.0,4.0,13.0,28.0,59.0,69.0,261,2.0,9.0,6.0,9.0,17.0,26.0,28.0,28.0,4.0,,4.0,,4.0,8.0,5.0,17.0,27.0,33.0,5.0,2.0,13.0,6.0,19.0,6.0,6.0,6.0,26.0,60,0.5,0.5384615384615384,0.4745762711864407,0.2222222222222222,0.5294117647058824,0.4666666666666667,0.2222222222222222,0.5294117647058824,0.5073529411764706,0.2727272727272727,0.5652173913043478,26.2987012987013,0.38461538461538464,0.1574074074074074,0.20833333333333334,0.16666666666666666,0.21428571428571427,0.14,0.2,0.26666666666666666,0.6875,0.8461538461538461,0.5454545454545454,0.5,0.43333333333333335,0.52,0.46153846153846156,0.21666666666666667,0.3076923076923077,0.3076923076923077,0.5,0.2222222222222222,1.0,0.2833333333333333,0.4225375,0.3950666666666666,0.42337058823529405,0.08695652173913043,0.37681159420289856,8.744067796610171,0.21897810218978103,,1.0,13.0,8.0,,8.0,,18.0,5.0,,,3.0,0.016666666666666666,,0.13559322033898305,0.1875,,0.5,,0.07936507936507936,0.08064516129032258,23.2,6.0,7.0,0.4117647058823529,0.8571428571428571,,6.0,5.0,6.0,2.0,8.0,5.0,,6.0,5.0,1.0,0.16666666666666666,0.5,0.06060606060606061,0.04878048780487805,0.045454545454545456,0.13333333333333333,0.08333333333333333,,1.0,,,,,,,,,,4.0,,,,3.0,3.0,,3.0,,2.0,,,,,,,0.10344827586206896,0.041666666666666664,0.25,0.016666666666666666,,,,,,,,,,,,,,,,1.0,1.0,False,2.0,,,,,,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,4232.0,71,8.0,133,133,15,14,16.0,266,3.0,6.0,1.0,1.0,,,1.0,3.0,4.0,9.0,10.0,126,1.0,1.0,2.0,,1.0,,4.0,4.0,16.0,7.0,23.0,7.0,7.0,53.0,3.0,4.0,7.0,9.0,6.0,,10.0,3.0,8.0,,,,,15,0.5,0.5,0.4444444444444444,1.0,,0.4,1.0,,0.45454545454545453,1.0,,13.81578947368421,0.6,0.07017543859649122,0.23076923076923078,0.1,,0.04,0.25,0.6,0.5,0.5,0.6666666666666666,,,,,0.3,0.3333333333333333,0.3333333333333333,,1.0,1.0,0.7,0.5438799999999999,0.5322,0.5938,0.2,,7.455555555555555,0.11278195488721804,1.0,1.0,2.0,,1.0,,,3.0,2.0,,,,0.1,,,,,,0.1,0.18181818181818182,0.2,24.9,,1.0,1.0,,6.0,2.0,,2.0,1.0,4.0,1.0,,,,1.0,,,0.037037037037037035,0.029850746268656716,0.09090909090909091,0.1875,0.16666666666666666,,,,,,,,,,,,,,3.0,,2.0,1.0,1.0,6.0,1.0,1.0,,,,,,,,0.037037037037037035,,,,,,,,1.0,,,,,2.0,,,,,,,False,,1.0,,,,,,,,,,,,,,,,,
1743,1610612754,Bruno Sundov,Bruno Sundov,1743,IND,127.0,2,,6,6,6,6,,12,1.0,1.0,,,,,,,1.0,1.0,2.0,6,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,6,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,16.666666666666668,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,0.6091,,0.6091,,1.0,1.7,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,127.0,2,,6,6,6,6,,12,,,,,,,,,,,,6,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,6,,,,,,,,,,,,16.666666666666668,1.0,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
