EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,Arc3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,FTOffRebounds,OffFTReboundPct
271,1610612742,Johnny Newman,Johnny Newman,271,DAL,1283.0,21,-23.0,41,42,7.0,13,4.0,83,,,,,,,1.0,4.0,,2.0,,1.0,6.0,3.0,56,,,,,,,,,,2.0,,2.0,,2.0,,1.0,1.0,4.0,,,,,,,,,,,,,,,,5.0,,,,,,,,7.0,1.0,,,,,,0.21428571428571427,,,0.21428571428571427,,,0.8571428571428571,,,,15.555555555555555,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,0.5714285714285714,0.2857142857142857,,,,0.8571428571428571,0.5378,0.62535,,,,,,17.2,23.71666666666667,0.17073170731707318,,,,,1.0,,,1.0,,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,0.16666666666666666,,0.16666666666666666,,,,,,,,,,,,0.5,0.5,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,1228.0,20,-9.0,40,43,15.0,16,2.0,83,1.0,1.0,,,5.0,,,,,,3.0,6.0,,6.0,53,,,,1.0,1.0,,2.0,4.0,2.0,,,,,,,,,,,1.0,,3.0,,3.0,1.0,4.0,,,,,,1.0,4.0,7.0,,,1.0,1.0,1.0,,2.0,15.0,,0.6666666666666666,0.6666666666666666,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,16.666666666666668,,,0.3,0.07692307692307693,,,0.1875,0.07142857142857142,,,,,0.5,,,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,,,,,,,,,,0.16666666666666666,0.43755000000000005,,0.3798,,,,0.3333333333333333,7.333333333333333,,0.375,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,0.16666666666666666,,,,0.4,0.4,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,99.0,2,-5.0,5,6,5.0,5,,11,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,0.5,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,1457.0,24,20.0,50,49,11.0,17,10.0,99,2.0,3.0,1.0,1.0,2.0,,2.0,,,3.0,2.0,7.0,3.0,8.0,41,,,,1.0,3.0,,2.0,4.0,,3.0,1.0,,,,,,,,,1.0,2.0,3.0,1.0,6.0,1.0,7.0,,,,,,1.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,2.0,1.0,1.0,0.2857142857142857,,0.3333333333333333,0.35,,0.3333333333333333,0.4,,0.3333333333333333,0.3,0.14285714285714285,0.3333333333333333,,18.0327868852459,,0.2,0.16666666666666666,0.05,0.25,,0.19230769230769232,0.037037037037037035,0.125,,0.2222222222222222,0.14285714285714285,,0.2,1.0,0.3,0.6666666666666666,1.0,1.0,0.2,0.2,,,,,0.3,0.3333333333333333,1.0,,0.6,0.507415,,0.4323333333333334,0.1,0.14285714285714285,,0.25,9.085714285714285,24.53333333333333,0.22,,,,,1.0,,,1.0,1.0,,,,,3.0,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,False,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,1201.0,20,,43,39,18.0,23,9.0,82,,2.0,,,2.0,,2.0,,,,1.0,6.0,,4.0,47,1.0,4.0,2.0,,1.0,,2.0,,2.0,,,,,,,,,,1.0,4.0,,2.0,,2.0,6.0,8.0,1.0,1.0,,,,,4.0,4.0,2.0,,,,,,2.0,18.0,,,,0.16666666666666666,0.25,,0.16666666666666666,0.25,,0.2857142857142857,0.25,0.5,,,,,12.962962962962962,,,0.18181818181818182,0.2,,0.2,0.15384615384615385,0.2,0.14285714285714285,,0.25,0.25,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.3333333333333333,0.4363333333333334,0.5438666666666667,0.2347,,,0.5,0.5,8.116666666666667,,0.4186046511627907,,2.0,1.0,,,,,,2.0,,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,0.2857142857142857,0.16666666666666666,0.2,,,0.5,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,0.5
714,1610612742,Michael Finley,Michael Finley,714,DAL,1799.0,30,19.0,61,59,17.0,28,12.0,120,3.0,4.0,1.0,1.0,6.0,1.0,4.0,,,3.0,7.0,14.0,3.0,33.0,58,1.0,4.0,7.0,1.0,2.0,,6.0,4.0,10.0,3.0,1.0,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,2.0,3.0,2.0,5.0,1.0,1.0,,,,1.0,2.0,4.0,11.0,3.0,,,,,6.0,17.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.25,0.5,0.6764705882352942,0.5,0.5,0.7272727272727273,0.5833333333333334,0.75,0.17647058823529413,0.07142857142857142,,0.16666666666666666,30.666666666666668,,0.5,0.05,0.07692307692307693,,,0.03571428571428571,0.058823529411764705,0.1111111111111111,,,,0.5,,,0.23529411764705882,0.75,0.75,0.6666666666666666,0.35294117647058826,0.23529411764705882,0.25,0.25,,,0.17647058823529413,0.5,1.0,,0.4117647058823529,0.4944294117647059,0.41540000000000005,0.59705,0.15,0.17647058823529413,0.21212121212121213,0.18181818181818182,8.842857142857142,24.633333333333336,0.2786885245901639,,,3.0,,3.0,1.0,1.0,3.0,10.0,1.0,1.0,2.0,4.0,9.0,,,3.0,,1.0,,1.0,,,2.0,,,,,1.0,1.0,1.0,1.0,,0.1111111111111111,,,0.16666666666666666,0.5,0.6,,,,,1.0,1.0,1.0,,,,0.2,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,False,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,1451.0,24,20.0,53,50,19.0,27,11.0,103,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,2.0,3.0,6.0,3.0,14.0,45,,,2.0,2.0,3.0,1.0,10.0,,6.0,2.0,,4.0,2.0,6.0,,2.0,1.0,14.0,,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,1.0,,2.0,1.0,2.0,,1.0,5.0,2.0,,,,,10.0,19.0,,,,0.5,,0.6666666666666666,0.5,,0.875,0.6363636363636364,1.0,1.0,0.3333333333333333,,,,19.696969696969695,1.0,,0.05263157894736842,0.045454545454545456,0.25,,0.1111111111111111,0.03571428571428571,,,0.1,,,0.4,,0.1111111111111111,1.0,1.0,,0.3333333333333333,0.2222222222222222,0.5,0.5,,0.1111111111111111,0.2222222222222222,0.25,1.0,,0.4444444444444444,0.46000625,,0.4348666666666667,0.2,0.2857142857142857,0.14285714285714285,0.7142857142857143,8.95,28.599999999999998,0.3584905660377358,,,1.0,,1.0,,,1.0,5.0,,,2.0,3.0,,3.0,,1.0,1.0,,,,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.14285714285714285,,,,,0.3333333333333333,0.3333333333333333,,,,,0.5,0.5,,,,,,,,0.5,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,1.0,,,0.25,1.0,,,,,,,,,False,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,299.0,5,-6.0,9,9,5.0,9,,18,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,1279.0,21,11.0,44,43,8.0,16,7.0,87,1.0,2.0,,,1.0,2.0,2.0,,,,4.0,5.0,,10.0,39,,1.0,,1.0,1.0,,2.0,8.0,,,,,,,,,,,,1.0,,2.0,1.0,3.0,1.0,4.0,,,,,,,,4.0,2.0,1.0,,,,,2.0,8.0,,1.0,1.0,0.8,,1.0,0.8,,1.0,0.8333333333333334,,1.0,,,,,11.538461538461538,,0.5,0.14285714285714285,0.05555555555555555,,,0.1,0.045454545454545456,,,0.14285714285714285,,0.5,,,0.4,0.5,0.5,1.0,0.2,0.4,1.0,1.0,1.0,,,,,,0.4,0.42119999999999996,0.58,0.2713,0.16666666666666666,0.16666666666666666,,0.2,9.080000000000002,,0.18181818181818182,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,False,,
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,1655.0,28,7.0,59,57,15.0,28,10.0,116,1.0,4.0,1.0,1.0,3.0,2.0,3.0,,,4.0,4.0,10.0,4.0,11.0,59,,2.0,,1.0,1.0,1.0,5.0,,8.0,4.0,1.0,3.0,2.0,5.0,,2.0,1.0,12.0,1.0,1.0,,3.0,,3.0,2.0,5.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,,5.0,15.0,,,,0.4,,1.0,0.2857142857142857,,0.5,0.36666666666666664,,0.8333333333333334,0.2857142857142857,0.1,0.25,,23.943661971830988,1.0,,0.1875,0.043478260869565216,,0.125,0.13043478260869565,0.06451612903225806,0.125,,0.25,0.16666666666666666,,,,0.2857142857142857,0.25,0.3333333333333333,,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.6666666666666666,,,0.2857142857142857,0.5,1.0,,0.5714285714285714,0.4530857142857143,0.59305,0.48955,0.07142857142857142,0.1,,0.45454545454545453,8.200000000000001,26.075000000000003,0.2542372881355932,,2.0,1.0,,,,,,3.0,,,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,0.5,,,,,,1.0,0.25,,0.25,False,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,290.0,5,-3.0,10,9,6.0,8,1.0,19,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,9.090909090909092,,,0.5,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1915,1610612742,Evan Eschmeyer,Evan Eschmeyer,1915,DAL,53.0,1,-1.0,3,2,3.0,2,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
271,1610612742,Johnny Newman,Johnny Newman,271,DAL,62.0,1,-2.0,3,2,3.0,2,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
