EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG3M,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,PtsUnassisted3s,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChancePointsPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,FTOffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,OffFTReboundPct,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,OffThreePtRebounds,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffCorner3ReboundPct,Defensive 3 Seconds Violations,OffArc3ReboundPct,on,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
123,1610612750,Robert Pack,Robert Pack,123,MIN,347.0,6,-18,12,13,5,5,1.0,25,1.0,1.0,1.0,1.0,1.0,1.0,18,1.0,1.0,1.0,1.0,1.0,1.0,3,1.0,5,0.5,23.076923076923077,0.5,0.5,0.5,0.5,1.0,0.5676749999999999,0.5676749999999999,25.1,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,3675.0,61,6,122,123,62,58,22.0,245,2.0,2.0,6.0,5.0,9.0,7.0,127,5.0,5.0,6.0,2.0,5.0,1.0,10,1.0,62,0.4375,17.123287671232877,0.125,0.375,0.2,0.5,0.5625,0.48691562499999996,0.505935,25.042857142857144,0.5081967213114754,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,7.0,14.0,1.0,1.0,1.0,3.0,8.0,2.0,2.0,3.0,1.0,5.0,1.0,6.0,1.0,2.0,1.0,2.0,13.0,3.0,5.0,8.0,8.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,10.0,2.0,3.0,1.0,8.0,5.0,0.5,0.5,1.0,0.14285714285714285,0.2,0.14285714285714285,0.2222222222222222,0.2,0.21875,0.25,0.3,0.2916666666666667,0.6,0.11363636363636363,0.1875,0.13333333333333333,0.08333333333333333,0.07692307692307693,0.15789473684210525,0.1875,0.5,0.5,0.1875,0.25,0.25,0.25,1.0,0.0625,0.16666666666666666,0.16666666666666666,1.0,0.5,0.2,0.16666666666666666,0.3724,0.15789473684210525,0.25,0.5714285714285714,10.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,450.0,8,2,13,15,1,6,1.0,28,1.0,,,,1.0,1.0,11,,,,,,,2,,1,0.5,21.428571428571427,0.5,,,,1.0,0.584975,,24.1,0.07692307692307693,,,,,,1.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,1.0,,,,,,,1.0,,1.0,,,0.75,,0.6666666666666666,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.3333333333333333,0.5,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,3321.0,55,-6,112,111,63,55,21.0,223,5.0,2.0,3.0,2.0,14.0,3.0,122,6.0,2.0,3.0,3.0,4.0,1.0,4,1.0,63,0.17647058823529413,19.25925925925926,0.29411764705882354,0.17647058823529413,0.25,0.25,0.47058823529411764,0.5105382352941177,0.5074937500000001,25.633333333333336,0.5625,3.0,2.0,4.0,3.0,5.0,,1.0,1.0,7.0,1.0,9.0,26.0,1.0,3.0,1.0,5.0,14.0,8.0,6.0,3.0,1.0,2.0,,2.0,,,1.0,1.0,4.0,3.0,2.0,6.0,8.0,1.0,1.0,,1.0,1.0,,1.0,2.0,10.0,,4.0,1.0,14.0,,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5,0.5625,0.5909090909090909,0.6363636363636364,0.25,0.04878048780487805,0.25,0.09433962264150944,0.09090909090909091,,0.058823529411764705,0.25,0.6,0.6,0.23529411764705882,0.29411764705882354,0.6,0.6,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5657,0.19047619047619047,0.2222222222222222,0.5384615384615384,8.535714285714286,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.07142857142857142,0.25,1.0,0.046511627906976744,0.037037037037037035,0.10526315789473684,0.6666666666666666,0.25,0.3333333333333333,0.5,0.5,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,4016.0,67,-12,133,134,66,62,23.0,267,3.0,2.0,5.0,2.0,11.0,9.0,145,5.0,5.0,5.0,2.0,6.0,,5,2.0,66,0.45,18.354430379746834,0.15,0.25,0.2,0.2,0.6,0.47831,0.48279999999999995,24.87777777777778,0.49624060150375937,2.0,2.0,3.0,2.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,27.0,1.0,2.0,3.0,3.0,16.0,6.0,2.0,9.0,3.0,1.0,1.0,2.0,1.0,,1.0,,5.0,5.0,7.0,12.0,13.0,4.0,2.0,2.0,4.0,,4.0,,4.0,6.0,,2.0,1.0,16.0,2.0,0.75,0.75,0.6,0.5555555555555556,0.6,0.5555555555555556,0.36363636363636365,0.4,0.575,0.65,0.5869565217391305,0.6666666666666666,0.6666666666666666,0.15555555555555556,0.29411764705882354,0.1935483870967742,0.08333333333333333,0.15384615384615385,0.2,0.29411764705882354,0.6666666666666666,1.0,0.15,0.25,0.4,0.4,1.0,0.2,0.6,0.6,0.3333333333333333,1.0,1.0,0.6,,0.09090909090909091,0.15384615384615385,0.5925925925925926,11.654545454545454,2.0,6.0,0.5,0.5,,,,,,2.0,1.0,,,1.0,,,,1.0,0.09090909090909091,,,,,,0.5,,,,,0.07407407407407407,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.1111111111111111,1.0,0.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,3392.0,57,-5,113,112,53,47,19.0,225,9.0,7.0,1.0,1.0,26.0,1.0,119,11.0,1.0,1.0,5.0,5.0,2.0,6,1.0,53,0.037037037037037035,28.35820895522388,0.3333333333333333,0.037037037037037035,0.5833333333333334,0.08333333333333333,0.37037037037037035,0.44870370370370377,0.4918,24.2,0.4690265486725664,3.0,2.0,14.0,1.0,3.0,,1.0,1.0,9.0,1.0,8.0,29.0,6.0,3.0,1.0,8.0,17.0,6.0,12.0,,1.0,6.0,3.0,9.0,1.0,3.0,1.0,2.0,21.0,4.0,14.0,18.0,26.0,3.0,2.0,1.0,,,,,1.0,12.0,,4.0,2.0,17.0,1.0,0.3333333333333333,0.5,,1.0,1.0,1.0,0.34615384615384615,0.2727272727272727,0.3888888888888889,0.375,0.4393939393939394,0.4722222222222222,,0.3783783783783784,0.25,0.33962264150943394,0.4444444444444444,0.36363636363636365,0.35294117647058826,0.25,0.3333333333333333,0.42857142857142855,0.5185185185185185,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,,0.2857142857142857,1.0,1.0,0.49715,0.12903225806451613,0.13333333333333333,0.5862068965517241,6.365384615384615,,3.0,,,4.0,5.0,,,3.0,11.0,3.0,8.0,,8.0,2.0,,,0.6875,0.11538461538461539,0.07142857142857142,,0.18181818181818182,0.15384615384615385,0.2,,0.35714285714285715,0.38461538461538464,0.6666666666666666,,0.3793103448275862,,,4.0,,0.6666666666666666,0.6666666666666666,0.2222222222222222,,,,,2.0,6.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,0.14285714285714285,0.2,0.21428571428571427,1.0,0.4,0.5,,,,,,,True,,,,,,,,,,,,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,2104.0,35,-7,71,70,36,25,12.0,141,5.0,2.0,,,16.0,,78,6.0,,,1.0,2.0,2.0,4,,36,,23.80952380952381,0.3125,,0.3333333333333333,,0.3125,0.45256874999999996,0.49323333333333336,,0.5070422535211268,4.0,1.0,9.0,,2.0,,,,7.0,,3.0,17.0,2.0,2.0,,2.0,6.0,8.0,6.0,,,2.0,,2.0,,,1.0,1.0,4.0,,1.0,1.0,4.0,,,,1.0,,1.0,,1.0,5.0,,2.0,1.0,6.0,1.0,0.5714285714285714,0.8,,,,,0.4375,0.3333333333333333,0.4375,0.3333333333333333,0.4722222222222222,0.42857142857142855,0.5,0.041666666666666664,,0.03333333333333333,,,0.08333333333333333,,0.8,1.0,0.5625,0.125,,,,,,,,0.5,,,0.5902,0.11764705882352941,0.11764705882352941,0.35294117647058826,7.06875,,,,,2.0,3.0,,,2.0,6.0,1.0,2.0,,3.0,,,,1.0,0.0625,,,0.07142857142857142,0.08823529411764706,,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.35294117647058826,,,2.0,,1.0,1.0,0.2,,,,,2.0,4.0,,,1.0,,,,,,,0.4,,,,0.6666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,,,True,,,,,,,,,,,,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,1697.0,28,1,55,56,23,36,10.0,111,5.0,,,,8.0,,57,,,,1.0,1.0,,6,1.0,23,,14.925373134328357,0.625,,,,0.625,0.5224875,,,0.41818181818181815,2.0,,3.0,,,,,,4.0,,2.0,10.0,5.0,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,1.0,1.0,6.0,,,,,,,,,3.0,,2.0,,2.0,1.0,0.25,1.0,,,,,0.5,,0.5,,0.5555555555555556,1.0,,0.06666666666666667,,0.04,,0.16666666666666666,,,0.4,0.6666666666666666,0.375,,,,,,,,,,,,0.56685,0.2222222222222222,0.2222222222222222,0.2,2.875,,,,,4.0,2.0,,,,6.0,2.0,4.0,,5.0,,,2.0,0.6,0.25,,,0.16,0.16666666666666666,0.1,,0.6666666666666666,0.6666666666666666,0.8,,0.6,,,3.0,,0.6,0.6,0.4,,,,,2.0,6.0,,2.0,,,,,,,,0.3,,1.0,,0.5,0.5,1.0,1.0,0.2,,1.0,0.25,True,,,,,,,,,,,,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,996.0,17,-17,32,34,19,14,6.0,66,2.0,1.0,,,3.0,,43,1.0,,,,,1.0,2,,19,,13.513513513513514,0.6666666666666666,,1.0,,0.6666666666666666,0.5218333333333334,0.606,,0.59375,1.0,1.0,,,1.0,,,,1.0,,4.0,6.0,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,3.0,3.0,6.0,,,,,,,,,4.0,,2.0,,2.0,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6,1.0,,0.23076923076923078,,0.17647058823529413,0.25,,0.3333333333333333,,0.5,1.0,,0.3333333333333333,,,,,,,,1.0,,,0.606,0.4,0.4,0.3333333333333333,6.266666666666667,,,,,1.0,,,,4.0,6.0,1.0,2.0,,3.0,,,1.0,1.0,0.3333333333333333,,,0.11764705882352941,0.13636363636363635,0.1111111111111111,,,,1.0,,1.0,,,1.0,,1.0,1.0,0.5,,,,,1.0,2.0,,,,,,,,,,0.25,,,,,1.0,1.0,,0.2,,,0.3333333333333333,True,,,,,,,,,,,,,
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,82.0,1,-4,2,2,2,2,,4,,,,,,,5,,,,,,1.0,1,,2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
