EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,Travels,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,HeaveAttempts,Arc3Assists,SelfOReb,Offensive Fouls,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangePctBlocked,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,BlockedLongMidRange
133,1610612766,David Wesley,David Wesley,133,CHH,7743.0,129,7,257.0,251,168.0,131.0,39.0,508,3.0,5.0,3.0,3.0,4.0,4.0,14.0,3.0,1.0,7.0,10.0,1.0,1.0,5.0,7.0,7.0,23.0,7.0,13.0,15.0,50.0,264,1.0,2.0,1.0,1.0,2.0,7.0,5.0,10.0,5.0,8.0,12.0,37.0,10.0,4.0,18.0,3.0,10.0,7.0,2.0,6.0,1.0,7.0,1.0,3.0,2.0,1.0,15.0,1.0,1.0,2.0,2.0,6.0,3.0,3.0,5.0,1.0,4.0,3.0,2.0,1.0,8.0,1.0,6.0,2.0,12.0,1.0,17.0,1.0,3.0,5.0,37.0,168.0,6.0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5384615384615384,1.0,0.625,0.5384615384615384,0.30434782608695654,0.5,0.5,0.4861111111111111,0.8333333333333334,0.6944444444444444,0.5568181818181818,0.875,0.74,0.3611111111111111,0.08695652173913043,0.4,17.333333333333332,0.625,0.011235955056179775,0.03333333333333333,0.01680672268907563,0.024390243902439025,0.04,0.1388888888888889,0.6,1.0,0.3333333333333333,0.1111111111111111,0.3888888888888889,0.2857142857142857,0.2857142857142857,1.0,0.08333333333333333,0.2777777777777778,0.7,0.7,0.8571428571428571,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,0.05555555555555555,0.3888888888888889,0.7142857142857143,0.5,0.7,0.47715138888888897,0.45330000000000004,0.48391388888888887,0.07692307692307693,0.11538461538461539,0.14,0.74,12.791304347826086,25.361538461538462,0.6536964980544747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,5954.0,99,22,192.0,189,134.0,87.0,35.0,381,3.0,8.0,3.0,6.0,6.0,4.0,7.0,,,,,,,,,9.0,21.0,,,14.0,32.0,194,3.0,5.0,,,3.0,9.0,8.0,16.0,,,7.0,23.0,10.0,8.0,,,,,1.0,2.0,,2.0,,1.0,,1.0,4.0,5.0,13.0,20.0,27.0,1.0,1.0,,,1.0,,2.0,,,2.0,,1.0,7.0,15.0,1.0,19.0,,8.0,1.0,23.0,134.0,4.0,0.5555555555555556,0.7142857142857143,,,,,,0.42857142857142855,0.6,0.5,0.42857142857142855,0.6,0.5,0.5333333333333333,0.6428571428571429,0.575,,0.047619047619047616,0.125,13.913043478260871,,0.19402985074626866,0.21739130434782608,0.2,0.22580645161290322,0.15789473684210525,0.38095238095238093,0.375,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,,,,,,,,,0.375,0.5,,,,0.38095238095238093,,0.4487761904761905,0.5160666666666667,0.43343125000000005,0.27586206896551724,0.27586206896551724,0.28125,0.71875,8.314285714285715,,0.6979166666666666,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,7.0,1.0,3.0,2.0,1.0,3.0,2.0,0.3333333333333333,0.07692307692307693,0.043478260869565216,0.23076923076923078,0.07317073170731707,0.09523809523809523,0.03571428571428571,0.2222222222222222,0.25,0.17391304347826086,0.15384615384615385,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,True,,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,8421.0,140,40,276.0,274,170.0,135.0,40.0,550,9.0,17.0,7.0,13.0,11.0,8.0,22.0,,,6.0,20.0,2.0,3.0,4.0,14.0,23.0,50.0,6.0,20.0,23.0,87.0,271,3.0,5.0,2.0,3.0,4.0,16.0,15.0,34.0,4.0,14.0,20.0,62.0,6.0,40.0,6.0,12.0,18.0,6.0,4.0,24.0,4.0,28.0,,16.0,2.0,6.0,60.0,6.0,11.0,18.0,24.0,10.0,4.0,6.0,9.0,,9.0,1.0,,,10.0,,9.0,7.0,14.0,2.0,37.0,,11.0,8.0,62.0,170.0,2.0,0.13043478260869565,0.13636363636363635,0.3333333333333333,0.3,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.46,0.6,0.4411764705882353,0.45714285714285713,0.75,0.4375,0.4943181818181818,0.8,0.484375,0.2857142857142857,0.08,0.11764705882352941,30.721003134796238,0.9,0.10679611650485436,0.2,0.12781954887218044,0.14,0.19230769230769232,0.24285714285714285,0.5294117647058824,0.6,0.1111111111111111,0.15714285714285714,0.3142857142857143,0.36363636363636365,0.36363636363636365,0.25,,0.2857142857142857,0.3,0.3,0.3333333333333333,0.375,0.6666666666666666,1.0,0.2708333333333333,0.5384615384615384,,0.2916666666666667,0.2857142857142857,0.5285714285714286,0.3333333333333333,0.44598134328358213,0.4780062500000001,0.450231111111111,0.1375,0.18333333333333332,0.1839080459770115,0.7126436781609196,10.17,31.179999999999996,0.6159420289855072,1.0,1.0,6.0,2.0,,6.0,,1.0,6.0,,3.0,3.0,,3.0,1.0,0.08333333333333333,,0.06818181818181818,,0.05714285714285714,0.1111111111111111,0.02857142857142857,,,0.06060606060606061,0.1,0.25,0.3333333333333333,0.5454545454545454,0.6666666666666666,0.125,1.0,2.0,4.0,2.0,1.0,1.0,0.18181818181818182,0.07692307692307693,0.058823529411764705,,,,,,,,,,,,,True,,,,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,5007.0,83,5,164.0,158,89.0,84.0,26.0,322,7.0,13.0,3.0,7.0,8.0,2.0,8.0,1.0,1.0,,,,,,,12.0,29.0,,1.0,9.0,33.0,170,1.0,4.0,,,1.0,3.0,6.0,13.0,,1.0,6.0,18.0,20.0,4.0,,,,,2.0,4.0,,4.0,,2.0,1.0,1.0,8.0,2.0,7.0,9.0,14.0,2.0,1.0,1.0,3.0,,3.0,2.0,,,5.0,,2.0,4.0,8.0,1.0,12.0,,5.0,1.0,18.0,89.0,2.0,0.8333333333333334,0.9090909090909091,,,,,,0.41379310344827586,0.25,0.46153846153846156,0.4,0.25,0.42857142857142855,0.4583333333333333,0.3,0.5294117647058824,0.03333333333333333,0.06896551724137931,0.15384615384615385,20.918367346938776,0.6,0.11475409836065574,0.1111111111111111,0.11392405063291139,0.14285714285714285,0.0625,0.43333333333333335,0.5384615384615384,0.6363636363636364,0.8571428571428571,0.26666666666666666,0.26666666666666666,0.25,0.25,0.5,0.03333333333333333,,,,,,,,0.5,0.42857142857142855,0.07142857142857142,,,0.4666666666666667,,0.46333666666666673,0.530675,0.47843571428571424,0.14285714285714285,0.14705882352941177,0.09090909090909091,0.5454545454545454,7.1482758620689655,25.0,0.5426829268292683,1.0,4.0,3.0,2.0,,5.0,,,5.0,,,,,,,,,0.078125,,0.0684931506849315,0.045454545454545456,0.05263157894736842,,,0.05263157894736842,0.14285714285714285,0.5,,0.375,0.375,1.0,0.25,,,,,,,0.13043478260869565,,1.0,,,,,,,,,,,,True,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,10114.0,169,25,332.0,326,210.0,173.0,52.0,658,16.0,25.0,3.0,7.0,12.0,1.0,3.0,,,,,,,,,22.0,40.0,,,54.0,98.0,339,6.0,12.0,,,17.0,29.0,7.0,16.0,,,34.0,48.0,28.0,16.0,,,,,4.0,3.0,2.0,5.0,,1.0,,2.0,12.0,5.0,16.0,28.0,45.0,,,,6.0,,1.0,11.0,,5.0,17.0,2.0,9.0,8.0,30.0,4.0,71.0,,19.0,19.0,48.0,210.0,8.0,0.6363636363636364,0.7368421052631579,,,,,,0.55,0.5,0.4375,0.55,0.5,0.4375,0.6447368421052632,0.6590909090909091,0.631578947368421,,0.1,0.08,22.95918367346939,0.35294117647058826,0.13675213675213677,0.13513513513513514,0.13636363636363635,0.12962962962962962,0.15625,0.625,0.64,0.6956521739130435,0.75,0.3,0.075,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.4375,0.42857142857142855,,,,0.625,,0.4850125,0.50864,0.43492499999999995,0.3333333333333333,0.3333333333333333,0.29591836734693877,0.4897959183673469,3.6099999999999994,,0.6325301204819277,5.0,11.0,5.0,6.0,3.0,12.0,2.0,7.0,17.0,1.0,15.0,10.0,5.0,15.0,11.0,0.4117647058823529,0.09523809523809523,0.10434782608695652,0.14285714285714285,0.11029411764705882,0.14285714285714285,0.022727272727272728,,0.5,0.15789473684210525,0.12,,0.7333333333333333,0.4166666666666667,0.5,0.9166666666666666,0.45454545454545453,,2.0,,8.0,2.0,0.16666666666666666,0.16666666666666666,,0.2,1.0,1.0,1.0,0.2,,,,,,,,True,,,,
248,1610612766,George Lynch,George Lynch,248,CHH,5329.0,89,1,179.0,175,127.0,99.0,31.0,354,3.0,5.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,,1.0,,,,1.0,5.0,9.0,1.0,4.0,2.0,15.0,182,1.0,2.0,,,2.0,4.0,4.0,6.0,1.0,3.0,2.0,13.0,6.0,4.0,3.0,,1.0,,,5.0,,5.0,,1.0,1.0,3.0,10.0,2.0,13.0,17.0,26.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,,1.0,5.0,,4.0,3.0,7.0,,4.0,,,2.0,13.0,127.0,1.0,0.6,0.75,1.0,0.25,,0.3333333333333333,0.25,0.5555555555555556,0.5,0.6666666666666666,0.5,0.5,0.6111111111111112,0.5,0.6666666666666666,0.5909090909090909,0.3076923076923077,,,9.433962264150942,0.6,0.21311475409836064,0.10526315789473684,0.1875,0.20833333333333334,0.11764705882352941,0.38461538461538464,0.6,0.6,0.6666666666666666,0.23076923076923078,0.07692307692307693,1.0,1.0,1.0,0.23076923076923078,0.07692307692307693,,,,,,,0.4444444444444444,0.75,0.2222222222222222,0.1111111111111111,,0.6923076923076923,,0.5013038461538462,0.4627,0.5369388888888889,,,0.26666666666666666,0.8666666666666667,5.066666666666666,23.825,0.7094972067039106,1.0,1.0,1.0,2.0,2.0,7.0,,2.0,9.0,,1.0,,1.0,1.0,,0.25,,0.12727272727272726,0.125,0.1267605633802817,0.11764705882352941,0.19047619047619047,0.18181818181818182,,0.25,0.17647058823529413,,,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,1.0,,,0.058823529411764705,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,True,,,,
278,1610612766,Stacey Augmon,Stacey Augmon,278,CHH,5484.0,91,21,173.0,168,100.0,93.0,30.0,341,5.0,6.0,1.0,2.0,9.0,1.0,9.0,,,,,,,,,9.0,24.0,,,10.0,28.0,178,1.0,3.0,,,1.0,3.0,3.0,13.0,,,9.0,15.0,12.0,6.0,,,,,2.0,6.0,2.0,8.0,,4.0,,2.0,18.0,2.0,8.0,10.0,15.0,5.0,,5.0,3.0,,1.0,2.0,,2.0,5.0,,3.0,5.0,13.0,2.0,14.0,,3.0,4.0,15.0,100.0,3.0,0.6666666666666666,0.6666666666666666,,,,,,0.375,0.3333333333333333,0.23076923076923078,0.375,0.3333333333333333,0.23076923076923078,0.45161290322580644,0.375,0.39473684210526316,,0.08333333333333333,0.16666666666666666,16.9811320754717,0.6,0.13114754098360656,0.10526315789473684,0.125,0.04,0.11764705882352941,0.25,0.8333333333333334,1.0,0.8,0.375,0.375,0.1111111111111111,0.1111111111111111,1.0,,,,,,,,,0.15384615384615385,0.5,,,,0.25,,0.44556250000000003,0.4322333333333333,0.4241846153846154,0.1111111111111111,0.1111111111111111,0.10714285714285714,0.5357142857142857,9.395833333333332,,0.5780346820809249,,1.0,3.0,,,5.0,,,5.0,1.0,,,,,,,,0.07042253521126761,,0.06493506493506493,,0.15384615384615385,,,0.18181818181818182,0.21428571428571427,,,0.3333333333333333,0.375,0.3333333333333333,,,2.0,,,,0.1111111111111111,0.05,,0.3333333333333333,,,,,,,,,,,,True,,,,
1714,1610612766,Robert Traylor,Robert Traylor,1714,CHH,1919.0,32,3,66.0,67,34.0,45.0,6.0,133,2.0,4.0,2.0,2.0,4.0,1.0,2.0,,,,1.0,,,,1.0,5.0,10.0,,1.0,3.0,13.0,71,,,,,,,3.0,4.0,,1.0,1.0,7.0,8.0,2.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,2.0,,6.0,7.0,7.0,1.0,1.0,,1.0,,,2.0,,1.0,3.0,,1.0,3.0,9.0,2.0,4.0,,2.0,,7.0,34.0,4.0,0.8,0.8,,,,,,0.5,,0.75,0.45454545454545453,,0.6,0.5,,0.5833333333333334,0.09090909090909091,0.1,,21.333333333333332,0.3333333333333333,0.2857142857142857,,0.2222222222222222,0.3333333333333333,,0.36363636363636365,0.5,0.5,1.0,0.36363636363636365,0.18181818181818182,0.5,1.0,,,0.09090909090909091,,,,,,,0.4,1.0,,0.2,,0.45454545454545453,,0.4451227272727273,,0.45780999999999994,0.15384615384615385,0.16666666666666666,,0.5384615384615384,6.1899999999999995,24.8,0.5151515151515151,,,2.0,,,,,1.0,,,,,,,,0.16666666666666666,,,,,,,,,0.2,,,,0.5,0.5,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,0.5,True,,,,
1724,1610612766,Bryce Drew,Bryce Drew,1724,CHH,200.0,3,-1,8.0,8,8.0,8.0,,16,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,11,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,2.0,,2.0,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,12.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3766,,0.3766,,,,1.0,11.8,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,196.0,3,5,7.0,7,4.0,4.0,1.0,14,,1.0,,,,2.0,2.0,,,,,,,,,2.0,3.0,,,,4.0,4,,,,,,,2.0,2.0,,,,4.0,4.0,,,,,,1.0,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,2.0,2.0,,,,,,4.0,4.0,,1.0,1.0,,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,,0.3333333333333333,1.0,37.5,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,0.43906666666666666,,0.39535,,,,1.0,11.799999999999999,,0.5714285714285714,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
