EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,Arc3PctBlocked,on
1065,1610612738,Erick Strickland,Erick Strickland,1065,BOS,6289.0,105,-26,198,207,68,104,24.0,405,3.0,8.0,2.0,5.0,1.0,2.0,2.0,7.0,2.0,9.0,1.0,2.0,1.0,6.0,2.0,9.0,1.0,1.0,2.0,6.0,17,4.0,18.0,9.0,33,224,1.0,3.0,3.0,4.0,10.0,2.0,8.0,3.0,17.0,12.0,12.0,9.0,2.0,3.0,1.0,8.0,6.0,14.0,5.0,1.0,5.0,1.0,2.0,34.0,1.0,3.0,7.0,1.0,11.0,1.0,12.0,5.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,7.0,1.0,2.0,5.0,14.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1.0,17.0,68,3.0,1.0,1.0,1.0,0.2222222222222222,0.3333333333333333,0.25,0.2222222222222222,0.35294117647058826,0.4,0.34285714285714286,0.5,0.3888888888888889,0.4230769230769231,0.5,0.4473684210526316,0.5142857142857142,0.05555555555555555,0.17647058823529413,0.375,0.1111111111111111,20.535714285714285,0.42857142857142855,0.08333333333333333,0.10294117647058823,0.018867924528301886,0.16666666666666666,0.11627906976744186,0.01,0.05,0.1,0.07142857142857142,0.11764705882352941,0.1875,1.0,0.22857142857142856,0.375,0.6,1.0,0.05714285714285714,0.5,0.5,1.0,0.2,0.2857142857142857,0.2857142857142857,1.0,0.2571428571428571,0.2222222222222222,0.25,1.0,0.2571428571428571,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.2777777777777778,0.4,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.5,0.7428571428571429,0.2222222222222222,0.5015942857142858,0.5577000000000001,0.5003888888888889,0.1282051282051282,0.23809523809523808,0.09090909090909091,0.5151515151515151,8.152941176470588,24.716666666666665,0.3434343434343434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,23671.0,395,10,743,738,121,122,92.0,1481,20.0,29.0,3.0,5.0,7.0,25.0,11.0,26.0,,,,,,,,,,,,38.0,80,,,13.0,89,702,,,16.0,4.0,15.0,,,5.0,13.0,64.0,,,,3.0,,5.0,6.0,11.0,6.0,,1.0,,4.0,28.0,26.0,14.0,47.0,11.0,72.0,37.0,109.0,7.0,6.0,1.0,7.0,,2.0,3.0,5.0,1.0,10.0,1.0,2.0,27.0,46.0,1.0,21.0,1.0,10.0,27.0,2.0,27.0,14.0,13.0,121,3.0,0.8421052631578947,1.0,,,,,,0.475,0.26666666666666666,0.475,0.35,0.26666666666666666,0.49444444444444446,0.36363636363636365,0.34210526315789475,,,0.0375,0.034482758620689655,,11.764705882352942,0.7,0.44,0.16906474820143885,0.09285714285714286,0.14736842105263157,0.16353887399463807,0.08974358974358974,0.16666666666666666,0.17721518987341772,0.1746031746031746,0.16176470588235295,0.18840579710144928,0.5185185185185185,0.3625,0.6896551724137931,0.7142857142857143,0.75,0.3125,0.28,0.30434782608695654,0.8571428571428571,0.325,0.4230769230769231,0.4230769230769231,1.0,,,,,,,,,,,,,0.3333333333333333,0.6,,,,,0.3625,,0.46473875,0.4787777777777778,0.40225333333333335,0.11235955056179775,0.11235955056179775,0.1797752808988764,0.14606741573033707,8.502500000000001,,0.16285329744279947,6.0,12.0,7.0,20.0,2.0,12.0,12.0,9.0,2.0,2.0,1.0,6.0,1.0,21.0,4.0,1.0,0.35,0.08,0.13333333333333333,0.08181818181818182,0.013513513513513514,0.07692307692307693,0.0379746835443038,0.1935483870967742,0.038461538461538464,0.05263157894736842,0.6,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,True
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,38090.0,635,76,1200,1189,328,322,150.0,2389,48.0,83.0,13.0,24.0,9.0,23.0,29.0,82.0,,11.0,,2.0,,4.0,29.0,83.0,9.0,6.0,16.0,86.0,188,29.0,94.0,109.0,368,1159,2.0,11.0,42.0,20.0,49.0,6.0,20.0,53.0,111.0,70.0,54.0,83.0,29.0,14.0,,41.0,23.0,64.0,19.0,4.0,25.0,6.0,10.0,151.0,20.0,24.0,72.0,9.0,105.0,25.0,130.0,23.0,13.0,10.0,32.0,5.0,12.0,25.0,20.0,3.0,57.0,3.0,19.0,22.0,50.0,12.0,141.0,11.0,51.0,19.0,6.0,20.0,16.0,111.0,328,6.0,0.4069767441860465,0.4375,0.6206896551724138,0.30851063829787234,0.18181818181818182,0.3,0.30851063829787234,0.4574468085106383,0.40816326530612246,0.4592198581560284,0.5,0.42028985507246375,0.5290697674418605,0.5833333333333334,0.545,0.3333333333333333,,0.07446808510638298,0.12048192771084337,,29.227405247813408,0.5614035087719298,0.20454545454545456,0.16783216783216784,0.04975124378109453,0.1568627450980392,0.16494845360824742,0.04020100502512563,0.0759493670886076,0.12598425196850394,0.22105263157894736,0.16908212560386474,0.15254237288135594,0.8,0.29432624113475175,0.5783132530120482,0.6575342465753424,0.3333333333333333,0.08156028368794327,0.391304347826087,0.45,0.4444444444444444,0.2907801418439716,0.35365853658536583,0.35802469135802467,0.5172413793103449,0.03900709219858156,,,,0.29432624113475175,0.3493975903614458,0.3493975903614458,0.6206896551724138,0.06666666666666667,,,0.3,0.34782608695652173,0.5416666666666666,0.057971014492753624,,0.2318840579710145,0.375,0.6276595744680851,0.3493975903614458,0.4996753546099291,0.5132192307692308,0.4758072463768116,0.16358024691358025,0.2236842105263158,0.11413043478260869,0.3016304347826087,8.90053191489362,25.448936170212757,0.2733333333333333,11.0,14.0,12.0,19.0,12.0,102.0,12.0,4.0,1.0,5.0,4.0,2.0,20.0,11.0,2.0,2.0,0.631578947368421,0.13043478260869565,0.037037037037037035,0.020512820512820513,0.06315789473684211,0.013422818791946308,0.02112676056338028,0.018867924528301886,0.17142857142857143,0.03289473684210526,0.4666666666666667,0.7857142857142857,0.18181818181818182,2.0,33.0,4.0,2.0,1.0,1.0,1.0,1.0,0.012195121951219513,0.2222222222222222,1.0,0.020833333333333332,,,,,,True
677,1610612738,Eric Williams,Eric Williams,677,BOS,27231.0,454,39,847,839,195,131,102.0,1686,21.0,33.0,3.0,4.0,6.0,15.0,5.0,13.0,12.0,25.0,,,4.0,5.0,2.0,4.0,,,,32.0,61,14.0,29.0,15.0,121,815,,,15.0,8.0,15.0,4.0,5.0,3.0,31.0,44.0,42.0,4.0,2.0,5.0,,12.0,7.0,19.0,6.0,1.0,4.0,3.0,5.0,45.0,12.0,10.0,33.0,2.0,45.0,16.0,61.0,22.0,7.0,15.0,1.0,,,9.0,1.0,2.0,10.0,2.0,1.0,25.0,49.0,5.0,21.0,1.0,8.0,4.0,,4.0,2.0,31.0,195,5.0,0.6875,0.7857142857142857,1.0,0.4827586206896552,,0.8,0.4827586206896552,0.5245901639344263,0.5333333333333333,0.5888888888888889,0.6666666666666666,0.7,0.605,0.6818181818181818,0.7045454545454546,0.32222222222222224,,0.08196721311475409,0.15151515151515152,,11.387163561076605,0.1,0.08333333333333333,0.10122699386503067,0.0380952380952381,0.09433962264150944,0.09953703703703703,0.03636363636363636,0.056451612903225805,0.10416666666666667,0.07936507936507936,0.10778443113772455,0.05128205128205128,0.5,0.36666666666666664,0.6363636363636364,0.75,0.6666666666666666,0.16666666666666666,0.4,0.4,0.5,0.14444444444444443,0.38461538461538464,0.38461538461538464,1.0,0.2777777777777778,0.48,0.48,1.0,0.044444444444444446,0.5,0.5,1.0,,,,,0.2,0.75,0.25,0.8,,,0.6888888888888889,0.5,0.5125455555555557,0.53768,0.44049000000000005,0.08247422680412371,0.11764705882352941,0.12396694214876033,0.256198347107438,6.065573770491803,23.786206896551725,0.23022432113341204,5.0,8.0,6.0,9.0,3.0,20.0,8.0,4.0,,,1.0,4.0,3.0,3.0,1.0,,0.6666666666666666,,,0.032,0.02531645569620253,0.026785714285714284,0.03125,0.034482758620689655,0.21428571428571427,,0.8888888888888888,0.625,0.2,,,,,,,,,,,,,,,,,,True
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,42220.0,704,50,1326,1320,382,366,160.0,2646,56.0,114.0,14.0,27.0,21.0,61.0,12.0,35.0,6.0,18.0,1.0,4.0,1.0,3.0,36.0,91.0,21.0,13.0,32.0,89.0,210,42.0,109.0,50.0,354,1299,9.0,25.0,66.0,21.0,49.0,14.0,35.0,22.0,106.0,78.0,111.0,90.0,36.0,22.0,,45.0,7.0,52.0,6.0,1.0,28.0,3.0,14.0,111.0,18.0,19.0,86.0,10.0,115.0,23.0,138.0,24.0,16.0,8.0,31.0,4.0,13.0,24.0,18.0,5.0,55.0,1.0,13.0,21.0,56.0,10.0,64.0,4.0,24.0,5.0,1.0,6.0,3.0,106.0,382,8.0,0.43820224719101125,0.5064935064935064,0.8809523809523809,0.3853211009174312,0.36,0.4,0.3888888888888889,0.4238095238095238,0.42857142857142855,0.47648902821316613,0.59375,0.5,0.5071633237822349,0.6226415094339622,0.5463917525773195,0.34169278996865204,,0.10476190476190476,0.15789473684210525,,26.772697150430748,0.5636363636363636,0.19607843137254902,0.1799163179916318,0.04044943820224719,0.11046511627906977,0.16153846153846155,0.034954407294832825,0.0625,0.1232876712328767,0.1262135922330097,0.24017467248908297,0.09701492537313433,0.5,0.3573667711598746,0.49122807017543857,0.5833333333333334,0.48214285714285715,0.19122257053291536,0.3442622950819672,0.3620689655172414,0.38095238095238093,0.109717868338558,0.34285714285714286,0.35294117647058826,0.3333333333333333,0.05642633228840126,0.3333333333333333,0.3333333333333333,1.0,0.2852664576802508,0.3956043956043956,0.3956043956043956,0.8611111111111112,0.08333333333333333,0.25,1.0,0.4375,0.32142857142857145,0.5185185185185185,0.03571428571428571,0.3333333333333333,0.38095238095238093,0.40625,0.6990595611285266,0.4,0.5100242088607595,0.5548439024390244,0.4961283950617284,0.07079646017699115,0.10434782608695652,0.1864406779661017,0.2994350282485876,5.878571428571429,25.895412844036695,0.28808446455505277,14.0,21.0,15.0,23.0,9.0,100.0,24.0,5.0,,7.0,3.0,1.0,10.0,2.0,2.0,2.0,0.6521739130434783,0.04918032786885246,,0.023474178403755867,0.03669724770642202,0.01875,0.03205128205128205,,0.15789473684210525,0.043209876543209874,0.4375,0.6666666666666666,0.07142857142857142,8.0,15.0,,,1.0,1.0,1.0,,0.02857142857142857,0.38095238095238093,0.75,,1.0,1.0,,,,True
72,1610612738,Kenny Anderson,Kenny Anderson,72,BOS,30936.0,516,67,966,962,266,218,121.0,1928,43.0,78.0,13.0,25.0,5.0,22.0,25.0,72.0,,,,,,,,,,,,73.0,172,,,26.0,172,947,,,10.0,21.0,45.0,,,11.0,53.0,48.0,,,,16.0,,39.0,33.0,72.0,20.0,13.0,20.0,5.0,14.0,177.0,10.0,11.0,25.0,1.0,37.0,12.0,49.0,18.0,12.0,6.0,18.0,4.0,13.0,7.0,5.0,1.0,25.0,1.0,7.0,25.0,56.0,,31.0,5.0,14.0,,,,,53.0,266,5.0,0.3287671232876712,0.3333333333333333,,,,,,0.42441860465116277,0.4666666666666667,0.42441860465116277,0.2,0.4666666666666667,0.46195652173913043,0.34615384615384615,0.52,,,0.09302325581395349,0.15384615384615385,,18.79496402877698,0.72,0.02702702702702703,0.07062146892655367,0.02976190476190476,0.0859375,0.07468879668049792,0.022916666666666665,0.037037037037037035,0.08490566037735849,0.028169014084507043,0.07909604519774012,0.1,,0.45348837209302323,0.5512820512820513,0.6515151515151515,0.23255813953488372,0.12790697674418605,0.22727272727272727,0.2631578947368421,,0.4186046511627907,0.3472222222222222,0.352112676056338,0.56,,,,,,,,,,,,,0.5555555555555556,0.52,,,,,0.45348837209302323,,0.48809127906976746,0.45858571428571426,0.4996888888888889,0.07734806629834254,0.07734806629834254,0.05813953488372093,0.3081395348837209,9.177906976744188,,0.2753623188405797,2.0,5.0,2.0,10.0,6.0,98.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,,0.2,0.13636363636363635,0.038461538461538464,0.006944444444444444,0.013333333333333334,0.031746031746031744,0.009900990099009901,,0.03571428571428571,0.012048192771084338,0.5,0.4,,,,2.0,,,,,,0.013888888888888888,,,,,,2.0,,,True
960,1610612738,Tony Delk,Tony Delk,960,BOS,11367.0,189,30,370,366,147,163,45.0,736,5.0,12.0,2.0,7.0,1.0,3.0,4.0,9.0,2.0,5.0,,1.0,1.0,3.0,7.0,23.0,3.0,2.0,10.0,10.0,24,9.0,28.0,6.0,53,333,2.0,4.0,10.0,4.0,11.0,3.0,13.0,6.0,23.0,14.0,15.0,23.0,7.0,3.0,,6.0,6.0,12.0,3.0,3.0,4.0,,2.0,30.0,1.0,10.0,10.0,,20.0,5.0,25.0,6.0,4.0,2.0,10.0,,7.0,4.0,3.0,,14.0,,2.0,1.0,8.0,2.0,10.0,,5.0,5.0,1.0,5.0,3.0,23.0,147,2.0,0.7,0.7777777777777778,0.5555555555555556,0.32142857142857145,0.5,0.23076923076923078,0.32142857142857145,0.4166666666666667,0.36363636363636365,0.4519230769230769,0.7142857142857143,0.3541666666666667,0.4649122807017544,0.7142857142857143,0.39655172413793105,0.5384615384615384,,0.125,0.25,,17.10843373493976,0.7142857142857143,,0.07936507936507936,0.008333333333333333,0.1724137931034483,0.10869565217391304,0.028089887640449437,0.02,0.09302325581395349,0.09375,0.058823529411764705,0.15217391304347827,0.6,0.23076923076923078,0.4166666666666667,0.5555555555555556,0.6,0.057692307692307696,0.3333333333333333,0.3333333333333333,,0.17307692307692307,0.4444444444444444,0.4444444444444444,1.0,0.09615384615384616,0.4,0.4,1.0,0.4423076923076923,0.30434782608695654,0.30434782608695654,0.42857142857142855,0.14285714285714285,,,0.42857142857142855,0.2916666666666667,0.2857142857142857,0.125,0.3333333333333333,0.4166666666666667,0.2,0.7692307692307693,0.30434782608695654,0.5093221153846155,0.5197499999999999,0.5252374999999999,0.08771929824561403,0.1724137931034483,0.18867924528301888,0.4339622641509434,8.245833333333334,25.489285714285717,0.3972972972972973,2.0,2.0,2.0,3.0,,6.0,2.0,4.0,,2.0,1.0,1.0,,2.0,2.0,,0.6666666666666666,,,0.06896551724137931,,,0.09302325581395349,,0.25,0.07142857142857142,0.2857142857142857,1.0,0.5,2.0,12.0,,,,,,,,0.6666666666666666,1.0,,,,,,,True
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,9816.0,164,-22,309,307,121,130,31.0,616,10.0,10.0,2.0,2.0,,1.0,2.0,6.0,,6.0,,2.0,,3.0,2.0,8.0,,1.0,4.0,12.0,17,2.0,14.0,7.0,37,327,,2.0,12.0,2.0,2.0,1.0,7.0,5.0,12.0,16.0,6.0,6.0,1.0,,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,3.0,9.0,7.0,6.0,22.0,6.0,28.0,3.0,,3.0,,1.0,,1.0,,,1.0,,1.0,11.0,16.0,,9.0,1.0,3.0,,,,,12.0,121,1.0,0.6666666666666666,0.8,1.0,0.14285714285714285,,0.14285714285714285,0.07692307692307693,0.7058823529411765,1.0,0.4838709677419355,0.6666666666666666,0.3888888888888889,0.5285714285714286,0.75,0.5,0.45161290322580644,,,,,10.526315789473685,,0.5,0.06796116504854369,0.03571428571428571,0.225,0.11188811188811189,0.04285714285714286,0.09375,0.03225806451612903,0.06666666666666667,0.09523809523809523,0.2647058823529412,,0.3225806451612903,1.0,1.0,0.6,0.03225806451612903,,,,0.1935483870967742,0.3333333333333333,0.3333333333333333,1.0,0.1935483870967742,,,,0.25806451612903225,0.25,0.25,1.0,0.3333333333333333,,,,0.2222222222222222,1.0,0.3333333333333333,,0.4444444444444444,0.25,0.7741935483870968,0.16666666666666666,0.5386483333333333,0.6984333333333334,0.51756875,0.09090909090909091,0.15789473684210525,0.32432432432432434,0.32432432432432434,7.03529411764706,26.00714285714286,0.39158576051779936,4.0,4.0,4.0,4.0,4.0,8.0,4.0,3.0,,,,,2.0,,,,1.0,,,0.05357142857142857,,,0.023255813953488372,0.15384615384615385,,,0.6666666666666666,1.0,0.25,,,,,,,,,,,,,1.0,,,1.0,,True
915,1610612738,Rodney Rogers,Rodney Rogers,915,BOS,20223.0,337,24,631,631,268,252,72.0,1262,18.0,34.0,7.0,13.0,2.0,9.0,3.0,5.0,4.0,9.0,,,,1.0,11.0,32.0,1.0,5.0,12.0,23.0,48,15.0,41.0,29.0,120,646,,1.0,25.0,10.0,17.0,5.0,13.0,15.0,50.0,24.0,45.0,32.0,11.0,7.0,1.0,26.0,5.0,31.0,3.0,2.0,17.0,3.0,6.0,67.0,14.0,14.0,33.0,6.0,53.0,25.0,78.0,15.0,10.0,5.0,8.0,3.0,3.0,12.0,5.0,1.0,20.0,1.0,6.0,13.0,37.0,6.0,31.0,1.0,13.0,6.0,2.0,7.0,5.0,50.0,268,7.0,0.5217391304347826,0.6666666666666666,1.0,0.36585365853658536,,0.38461538461538464,0.36585365853658536,0.4791666666666667,0.5882352941176471,0.5112359550561798,0.45454545454545453,0.5833333333333334,0.5769230769230769,0.6578947368421053,0.6578947368421053,0.4606741573033708,0.024390243902439025,0.14583333333333334,0.20588235294117646,,17.415730337078653,0.4,0.17647058823529413,0.1542056074766355,0.0782122905027933,0.1590909090909091,0.15562913907284767,0.07903780068728522,0.0875,0.17105263157894737,0.14634146341463414,0.14432989690721648,0.1506849315068493,0.7142857142857143,0.38202247191011235,0.5294117647058824,0.6666666666666666,0.6111111111111112,0.10112359550561797,0.2222222222222222,0.2222222222222222,,0.056179775280898875,0.6,0.6,0.3333333333333333,0.10112359550561797,0.4444444444444444,0.4444444444444444,1.0,0.3595505617977528,0.34375,0.3548387096774194,1.0,,,,0.09090909090909091,0.43333333333333335,0.5384615384615384,0.03333333333333333,,0.4,0.4166666666666667,0.8426966292134831,0.34375,0.5210303370786518,0.4994111111111111,0.5266966666666667,0.12871287128712872,0.21666666666666667,0.20833333333333334,0.4166666666666667,4.035416666666666,25.246341463414637,0.4247226624405705,3.0,7.0,5.0,10.0,15.0,22.0,10.0,9.0,2.0,4.0,1.0,7.0,3.0,3.0,1.0,2.0,0.5,,0.14285714285714285,0.08035714285714286,0.10256410256410256,0.05,0.09876543209876543,0.03225806451612903,0.2,0.09302325581395349,0.6363636363636364,0.42857142857142855,,,,,,1.0,1.0,,1.0,,,,,,,,,0.03125,True
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,1257.0,21,2,40,41,14,22,3.0,81,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,2,,,,2,43,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,2.0,1.0,2.0,,3.0,2.0,5.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,5.0,6.0,,,,,2.0,,2.0,1.0,,14,1.0,,,,,,,,0.5,,0.5,1.0,,0.5,1.0,,,,,,,6.976744186046512,1.0,,0.14285714285714285,0.18181818181818182,0.5,0.1875,0.125,,,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5095999999999999,0.6536,,,,1.0,,6.300000000000001,,0.35,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,2.0,,1.0,1.0,,,,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True
