EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,Travels,SecondChanceTurnovers,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,Clear Path Fouls,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,Defensive 3 Seconds Violations,on
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,16397.0,273,11,490,489,141,139,63.0,979,18.0,39.0,1.0,2.0,9.0,18.0,4.0,11.0,5.0,26.0,4.0,7.0,1.0,1.0,1.0,2.0,9.0,30.0,1.0,2.0,2.0,10.0,27.0,76.0,13.0,37.0,13.0,106.0,468,5.0,13.0,2.0,3.0,16.0,10.0,24.0,3.0,12.0,5.0,34.0,10.0,44.0,39.0,2.0,1.0,29.0,9.0,6.0,18.0,14.0,32.0,8.0,6.0,12.0,2.0,4.0,78.0,5.0,6.0,11.0,1.0,18.0,5.0,23.0,3.0,6.0,2.0,4.0,10.0,1.0,8.0,3.0,1.0,2.0,13.0,5.0,8.0,25.0,1.0,1.0,17.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,34.0,141,5.0,0.18518518518518517,0.19230769230769232,1.0,0.35135135135135137,0.6666666666666666,0.25,0.3611111111111111,0.35526315789473684,0.38461538461538464,0.4166666666666667,0.41150442477876104,0.5,0.4027777777777778,0.44166666666666665,0.5,0.4358974358974359,0.3274336283185841,0.07894736842105263,0.1282051282051282,0.09090909090909091,23.75,0.7692307692307693,0.16666666666666666,0.05759162303664921,0.026737967914438502,0.11538461538461539,0.06995884773662552,0.01953125,0.06557377049180328,0.012195121951219513,0.034482758620689655,0.043478260869565216,0.08045977011494253,0.1388888888888889,0.0625,0.047619047619047616,1.0,0.34513274336283184,0.46153846153846156,0.5294117647058824,0.16666666666666666,0.09734513274336283,0.36363636363636365,0.4,0.25,0.23008849557522124,0.19230769230769232,0.19230769230769232,0.2,0.061946902654867256,0.5714285714285714,0.5714285714285714,1.0,0.26548672566371684,0.3,0.3,1.0,0.125,0.5,0.0625,1.0,1.0,0.125,0.5,1.0,0.5,0.5,0.05555555555555555,0.5,0.2777777777777778,0.2,0.672566371681416,0.3103448275862069,0.4853563063063063,0.40834666666666664,0.4768808823529412,0.05084745762711865,0.0625,0.02631578947368421,0.1509433962264151,0.32075471698113206,7.576315789473684,27.53243243243243,0.28775510204081634,,,,,,,,,,,,,,,,,,,,,,,,,True
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,20382.0,340,-22,603,607,152,167,77.0,1210,21.0,37.0,8.0,17.0,5.0,9.0,3.0,7.0,,1.0,,,,,,,,,,,,,24.0,45.0,,,15.0,63.0,585,8.0,19.0,,,22.0,6.0,11.0,,,5.0,17.0,28.0,20.0,,16.0,,,,3.0,4.0,3.0,7.0,,3.0,3.0,,1.0,17.0,26.0,16.0,75.0,,91.0,41.0,132.0,1.0,15.0,10.0,5.0,7.0,1.0,2.0,9.0,1.0,5.0,16.0,5.0,12.0,23.0,2.0,2.0,31.0,3.0,13.0,,4.0,23.0,2.0,23.0,8.0,17.0,152,,0.5833333333333334,0.875,,,,,,0.5333333333333333,0.42105263157894735,0.5454545454545454,0.5333333333333333,0.42105263157894735,0.5454545454545454,0.5338983050847458,0.4583333333333333,0.5,,0.06666666666666667,0.08108108108108109,,10.88534107402032,0.4375,,0.30612244897959184,0.12037037037037036,0.21052631578947367,0.2834890965732087,0.12933753943217666,0.1,0.11702127659574468,0.2,0.31666666666666665,0.38095238095238093,0.1864406779661017,0.29411764705882354,0.058823529411764705,0.34782608695652173,0.8222222222222222,0.5675675675675675,0.6176470588235294,0.5238095238095238,0.15555555555555556,0.42857142857142855,0.42857142857142855,1.0,0.022222222222222223,,,,,,,,,,,,0.8947368421052632,0.47058823529411764,,,,,,,0.8181818181818182,0.5555555555555556,,,,,0.8222222222222222,,0.5377022222222222,0.5417,0.5349545454545456,0.23636363636363636,0.23636363636363636,,0.3492063492063492,0.2698412698412698,1.8,,0.25207296849087896,6.0,15.0,1.0,4.0,19.0,2.0,1.0,1.0,1.0,0.1485148514851485,0.15384615384615385,0.16666666666666666,0.11428571428571428,,,,,,,,,,,,True
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,1776.0,30,3,51,51,5,4,6.0,102,1.0,2.0,,,,,2.0,3.0,,,,,,,,,,,,,,,3.0,5.0,,,3.0,9.0,53,,,,,,,,,,,,4.0,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,3.0,7.0,,,4.0,,2.0,,,,,,,,5,,0.6666666666666666,0.6666666666666666,,,,,,0.6,,,0.6,,,0.6428571428571429,,,,0.2,0.5,,14.035087719298247,,,,,0.16666666666666666,0.06666666666666667,0.047619047619047616,,,,,,0.2,,,,0.4,0.5,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.45199999999999996,,,0.2857142857142857,0.2857142857142857,,,,5.9,,0.09803921568627451,,1.0,1.0,,,,,,,0.2,,,1.0,,,,,,,,,,,,True
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,24491.0,408,12,730,730,190,212,91.0,1460,6.0,12.0,1.0,2.0,2.0,5.0,6.0,21.0,15.0,38.0,4.0,15.0,2.0,2.0,1.0,1.0,14.0,38.0,,2.0,3.0,10.0,27.0,71.0,18.0,53.0,24.0,132.0,702,2.0,3.0,2.0,4.0,12.0,3.0,15.0,4.0,11.0,10.0,28.0,30.0,24.0,51.0,,,38.0,14.0,4.0,15.0,14.0,29.0,11.0,3.0,8.0,3.0,4.0,72.0,2.0,5.0,16.0,4.0,25.0,5.0,30.0,1.0,18.0,11.0,7.0,14.0,6.0,8.0,7.0,1.0,6.0,21.0,4.0,12.0,28.0,1.0,,30.0,,12.0,,3.0,19.0,4.0,19.0,8.0,28.0,190,2.0,0.5555555555555556,0.5555555555555556,0.9444444444444444,0.33962264150943394,0.5,0.36363636363636365,0.33962264150943394,0.38028169014084506,0.6666666666666666,0.2,0.43548387096774194,0.7142857142857143,0.34615384615384615,0.4748201438848921,0.75,0.4375,0.4274193548387097,0.056338028169014086,0.08333333333333333,0.047619047619047616,19.277108433734938,0.6666666666666666,0.3076923076923077,0.05734767025089606,0.008064516129032258,0.056179775280898875,0.057065217391304345,0.010752688172043012,,0.009615384615384616,0.033707865168539325,0.04285714285714286,0.08333333333333333,0.058823529411764705,0.047619047619047616,0.013513513513513514,0.42105263157894735,0.0967741935483871,0.5,0.5454545454545454,0.5,0.1693548387096774,0.2857142857142857,0.3,0.3333333333333333,0.3064516129032258,0.39473684210526316,0.4166666666666667,0.6666666666666666,0.12096774193548387,0.26666666666666666,0.2857142857142857,1.0,0.3064516129032258,0.3684210526315789,0.3684210526315789,0.9285714285714286,0.2857142857142857,0.5,0.2857142857142857,1.0,1.0,0.2857142857142857,,,0.19230769230769232,0.4,0.038461538461538464,1.0,0.38461538461538464,0.3,0.5241935483870968,0.3684210526315789,0.4668524193548387,0.54435,0.4505211538461538,0.08823529411764706,0.14457831325301204,,0.09090909090909091,0.21212121212121213,12.359154929577464,25.345283018867924,0.2602739726027397,2.0,2.0,,3.0,12.0,3.0,1.0,,,0.016129032258064516,0.015873015873015872,0.023255813953488372,,3.0,1.0,1.0,1.0,0.018867924528301886,0.05263157894736842,0.06666666666666667,0.037037037037037035,1.0,,,True
711,1610612765,Jerry Stackhouse,Jerry Stackhouse,711,DET,19474.0,325,20,586,587,169,185,78.0,1173,16.0,32.0,1.0,6.0,5.0,8.0,8.0,23.0,8.0,47.0,7.0,19.0,2.0,2.0,2.0,4.0,10.0,29.0,2.0,3.0,3.0,8.0,32.0,102.0,17.0,48.0,46.0,161.0,561,3.0,11.0,4.0,5.0,26.0,8.0,19.0,5.0,12.0,12.0,43.0,26.0,38.0,45.0,,,29.0,10.0,13.0,20.0,18.0,38.0,13.0,5.0,6.0,5.0,9.0,94.0,7.0,12.0,19.0,1.0,32.0,8.0,40.0,1.0,6.0,6.0,,14.0,2.0,7.0,9.0,1.0,7.0,23.0,6.0,8.0,25.0,,5.0,54.0,7.0,23.0,,5.0,6.0,,6.0,3.0,43.0,169,5.0,0.40625,0.40625,0.8823529411764706,0.3541666666666667,0.8,0.4166666666666667,0.3541666666666667,0.3137254901960784,0.2727272727272727,0.42105263157894735,0.38333333333333336,0.5625,0.5,0.4619883040935672,0.6578947368421053,0.5657894736842105,0.32,0.12745098039215685,0.15625,0.13043478260869565,28.86904761904762,0.6086956521739131,0.1,0.08296943231441048,0.03365384615384615,0.16216216216216217,0.10231023102310231,0.02280130293159609,0.03125,0.03260869565217391,0.04054054054054054,0.10714285714285714,0.10101010101010101,0.10714285714285714,0.3333333333333333,0.011363636363636364,0.5,0.21333333333333335,0.5,0.5925925925925926,0.5,0.15333333333333332,0.34782608695652173,0.4,0.125,0.31333333333333335,0.1702127659574468,0.19047619047619047,0.5,0.12666666666666668,0.3684210526315789,0.3684210526315789,1.0,0.19333333333333333,0.3448275862068966,0.3448275862068966,0.8,0.375,0.16666666666666666,0.125,1.0,1.0,0.1875,0.6666666666666666,1.0,0.25806451612903225,0.625,0.12903225806451613,0.5,0.25806451612903225,0.375,0.5333333333333333,0.3448275862068966,0.48756999999999995,0.5028642857142858,0.4966580645161291,0.13855421686746988,0.19491525423728814,,0.16149068322981366,0.2670807453416149,10.087254901960783,25.047916666666666,0.2883959044368601,8.0,,1.0,,4.0,2.0,,,,,0.038461538461538464,,,6.0,,1.0,,,0.10638297872340426,,0.043478260869565216,1.0,4.0,,True
468,1610612765,Jon Barry,Jon Barry,468,DET,7301.0,122,20,224,219,66,76,27.0,443,3.0,5.0,1.0,1.0,1.0,1.0,,1.0,2.0,6.0,5.0,6.0,,,2.0,3.0,10.0,22.0,,,2.0,3.0,5.0,12.0,15.0,28.0,4.0,59.0,215,1.0,1.0,,,2.0,2.0,3.0,4.0,6.0,3.0,19.0,6.0,4.0,36.0,,,22.0,10.0,2.0,7.0,5.0,12.0,2.0,3.0,2.0,1.0,4.0,29.0,1.0,2.0,9.0,,11.0,1.0,12.0,1.0,3.0,3.0,,8.0,3.0,4.0,4.0,,4.0,12.0,2.0,4.0,12.0,1.0,,7.0,,1.0,,2.0,1.0,1.0,1.0,1.0,19.0,66,4.0,0.6,0.6,0.8,0.5357142857142857,,0.6666666666666666,0.5357142857142857,0.4166666666666667,1.0,0.6666666666666666,0.6875,1.0,0.8888888888888888,0.6744186046511628,1.0,0.8181818181818182,0.7,0.16666666666666666,0.2,,21.428571428571427,0.6666666666666666,,0.125,0.01639344262295082,0.08695652173913043,0.11578947368421053,0.009708737864077669,0.038461538461538464,,0.10714285714285714,0.15789473684210525,0.12,0.058823529411764705,0.16666666666666666,0.05555555555555555,1.0,0.125,0.6,0.75,0.6666666666666666,0.025,,,,0.15,0.3333333333333333,0.4,0.5,0.15,0.8333333333333334,0.8333333333333334,1.0,0.55,0.45454545454545453,0.45454545454545453,0.7,1.0,1.0,,,,,,,0.1111111111111111,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.825,0.45454545454545453,0.49253124999999986,0.5395,0.4837944444444444,0.024390243902439025,0.07692307692307693,,0.03389830508474576,0.3220338983050847,9.941666666666668,25.96071428571429,0.29464285714285715,,,,,,,,,,,,,,9.0,,,,,0.16666666666666666,,,1.0,2.0,,True
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,12301.0,205,41,369,365,145,141,50.0,734,18.0,35.0,5.0,8.0,9.0,18.0,17.0,37.0,3.0,9.0,,1.0,,,,,,,,,,,38.0,81.0,,1.0,19.0,95.0,341,7.0,13.0,,,16.0,14.0,27.0,,,14.0,42.0,44.0,32.0,,6.0,,,,4.0,7.0,,7.0,,,6.0,1.0,,14.0,11.0,6.0,19.0,3.0,28.0,15.0,43.0,5.0,8.0,6.0,2.0,6.0,4.0,2.0,11.0,1.0,4.0,17.0,7.0,7.0,23.0,2.0,5.0,25.0,1.0,10.0,,3.0,1.0,,1.0,,42.0,145,5.0,0.5789473684210527,0.6285714285714286,,,,,,0.4691358024691358,0.5384615384615384,0.5185185185185185,0.4634146341463415,0.5384615384615384,0.5185185185185185,0.5053191489361702,0.5714285714285714,0.6,0.012195121951219513,0.04938271604938271,,0.10810810810810811,26.241134751773046,0.35294117647058826,0.3,0.1347517730496454,0.102803738317757,0.13953488372093023,0.1358695652173913,0.08571428571428572,0.13953488372093023,0.06451612903225806,0.06976744186046512,0.125,0.1896551724137931,0.14285714285714285,0.125,0.1282051282051282,,0.4268292682926829,0.5142857142857142,0.5142857142857142,0.6666666666666666,0.45121951219512196,0.4594594594594595,0.5151515151515151,0.4117647058823529,0.10975609756097561,0.3333333333333333,0.3333333333333333,1.0,0.012195121951219513,,,,,,,,0.6153846153846154,0.625,,,,,,,0.6666666666666666,0.5,,,,,0.43902439024390244,,0.4666993902439025,0.48716,0.4958296296296297,0.10989010989010989,0.1111111111111111,,0.16842105263157894,0.4421052631578947,6.008641975308642,23.1,0.39295392953929537,2.0,4.0,1.0,1.0,1.0,,,,,0.058823529411764705,0.09090909090909091,0.06,0.05555555555555555,,,,,,,,,0.2,,1.0,True
688,1610612765,Michael Curry,Michael Curry,688,DET,12178.0,203,-30,354,358,30,60,35.0,712,4.0,5.0,,,,,,,9.0,17.0,1.0,4.0,,1.0,,,4.0,8.0,1.0,2.0,1.0,1.0,13.0,22.0,5.0,12.0,8.0,49.0,348,,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,5.0,24.0,2.0,15.0,,,8.0,4.0,,7.0,4.0,11.0,2.0,2.0,3.0,,4.0,26.0,1.0,4.0,9.0,,13.0,1.0,14.0,,4.0,3.0,1.0,3.0,1.0,1.0,2.0,,2.0,5.0,,8.0,30.0,5.0,1.0,11.0,1.0,6.0,,,,,,,5.0,30,2.0,0.9230769230769231,0.9230769230769231,1.0,0.4166666666666667,0.3333333333333333,1.0,0.4166666666666667,0.5909090909090909,,0.5,0.6029411764705882,0.375,0.8333333333333334,0.6282051282051282,0.375,0.8333333333333334,0.35294117647058826,,,,11.16751269035533,0.6,,0.06382978723404255,0.007352941176470588,0.08888888888888889,0.06989247311827956,0.0051813471502590676,,0.014084507042253521,0.125,0.029411764705882353,0.04477611940298507,0.09375,0.07692307692307693,,,0.14705882352941177,0.8,0.8,0.75,,,,,0.5,0.5294117647058824,0.5294117647058824,1.0,0.11764705882352941,0.25,0.25,1.0,0.23529411764705882,0.5,0.5,1.0,,,0.25,,,0.5,0.5,1.0,,,,,0.3333333333333333,1.0,0.5,0.5,0.47963823529411764,0.623025,0.32849999999999996,0.15384615384615385,0.2222222222222222,,0.061224489795918366,0.10204081632653061,14.604545454545455,24.833333333333332,0.0847457627118644,,,,,,,,,,,,,,,,,,,,,,,,,True
344,1610612765,Dana Barros,Dana Barros,344,DET,139.0,2,6,6,6,6,6,,12,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,2.0,6,,,,,,1.0,1.0,,1.0,,2.0,,2.0,,,,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6,,,,,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,33.333333333333336,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,1.0,,,0.5,,1.0,,0.4546,,0.4546,,,,,1.0,2.3,26.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True
1800,1610612765,Damon Jones,Damon Jones,1800,DET,8016.0,134,-1,237,238,46,70,28.0,475,4.0,8.0,,,1.0,2.0,,,4.0,7.0,2.0,9.0,,,1.0,3.0,5.0,14.0,,,1.0,3.0,8.0,15.0,7.0,23.0,1.0,38.0,231,1.0,2.0,,,2.0,2.0,3.0,2.0,6.0,,10.0,6.0,10.0,18.0,,,14.0,5.0,1.0,11.0,9.0,20.0,8.0,1.0,4.0,3.0,4.0,49.0,,3.0,13.0,,16.0,1.0,17.0,,4.0,3.0,1.0,4.0,,1.0,1.0,,3.0,5.0,2.0,2.0,11.0,,1.0,2.0,,1.0,,,,,,,10.0,46,1.0,0.375,0.375,0.8571428571428571,0.30434782608695654,,0.3333333333333333,0.30434782608695654,0.5333333333333333,0.5,0.6666666666666666,0.4868421052631579,0.5,0.5555555555555556,0.48717948717948717,0.5,0.5555555555555556,0.6052631578947368,0.06666666666666667,0.125,,16.47940074906367,0.8,,0.14772727272727273,,0.08108108108108109,0.128,0.008695652173913044,,,0.0967741935483871,0.25,0.12121212121212122,0.0625,0.2,,,0.21052631578947367,0.5,0.5714285714285714,0.25,,,,,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.5,0.23684210526315788,0.2222222222222222,0.2222222222222222,1.0,0.3684210526315789,0.35714285714285715,0.35714285714285715,0.8,,,,,,,,,0.2222222222222222,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8157894736842105,0.35714285714285715,0.49217105263157884,0.3892,0.4884166666666666,0.02564102564102564,0.0625,,0.05263157894736842,0.2631578947368421,8.886666666666665,25.195652173913043,0.1940928270042194,,1.0,,,,,,,,0.018518518518518517,,0.025,,3.0,,,,,,,,,,,True
