EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGA,FG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,FG3APct,Corner3Frequency,Arc3Frequency,Avg3ptShotDistance,LongMidRangeFGM,PenaltyFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LostBallSteals,NonShootingFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,BlocksRecoveredPct,3SecondViolations,OffCorner3ReboundPct,PenaltyCorner3FGM,Travels,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,on
1723,1610612755,Matt Harpring,Matt Harpring,1723,PHI,1569.0,26.0,25.0,51.0,53.0,26.0,9.0,9.0,104.0,5.0,10.0,1.0,4.0,3.0,7.0,1.0,2.0,5.0,13.0,1.0,11.0,42.0,1.0,4.0,2.0,3.0,8.0,6.0,10.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,4.0,6.0,6.0,12.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,26.0,2.0,1.0,1.0,0.38461538461538464,0.25,0.375,0.38461538461538464,0.25,0.375,0.4230769230769231,0.25,0.375,0.07692307692307693,0.1,24.193548387096776,1.0,0.26666666666666666,0.3157894736842105,0.25,0.2608695652173913,0.24,0.36363636363636365,0.3333333333333333,0.2,0.4,0.2857142857142857,0.16666666666666666,0.5,0.7692307692307693,0.5,0.5555555555555556,1.0,0.07692307692307693,0.15384615384615385,1.0,0.25,1.0,0.875,0.42857142857142855,0.7692307692307693,0.5703615384615385,0.597925,0.6167750000000001,0.07692307692307693,0.07692307692307693,0.18181818181818182,0.5454545454545454,3.9999999999999996,0.5098039215686274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,406.0,7.0,-2.0,12.0,12.0,7.0,12.0,1.0,24.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,14.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,7.0,,,,1.0,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,,21.428571428571427,,,0.25,,,0.14285714285714285,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,,,,1.0,1.0,,,,1.0,0.5334833333333333,0.5659,,,,1.0,,1.5,0.5833333333333334,1.0,1.0,2.0,2.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2049,1610612755,Speedy Claxton,Speedy Claxton,2049,PHI,2932.0,49.0,-10.0,88.0,93.0,23.0,37.0,11.0,181.0,,1.0,,,,,1.0,9.0,4.0,11.0,4.0,12.0,97.0,,,,,1.0,1.0,4.0,,11.0,14.0,2.0,31.0,1.0,,,,1.0,1.0,5.0,2.0,3.0,2.0,1.0,3.0,,,1.0,7.0,,6.0,,2.0,1.0,23.0,1.0,0.5,0.5,0.36363636363636365,,,0.3333333333333333,,,0.4,,0.25,,,17.475728155339805,1.0,,0.030303030303030304,,,0.02127659574468085,,,0.05555555555555555,,,,,0.08333333333333333,,,,0.08333333333333333,0.75,,,,,,0.16666666666666666,0.4286125,,0.3359,0.14285714285714285,0.15384615384615385,,0.08333333333333333,15.190909090909093,0.26136363636363635,,1.0,1.0,4.0,,1.0,0.08333333333333333,,0.08333333333333333,24.7,4.0,1.0,3.0,1.0,2.0,7.0,2.0,3.0,1.0,0.4444444444444444,0.4444444444444444,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,8818.0,147.0,-18.0,273.0,277.0,144.0,97.0,40.0,550.0,4.0,8.0,,,2.0,3.0,5.0,17.0,14.0,30.0,7.0,53.0,299.0,1.0,4.0,7.0,8.0,15.0,22.0,20.0,3.0,9.0,12.0,3.0,27.0,1.0,6.0,9.0,16.0,2.0,18.0,10.0,3.0,6.0,3.0,3.0,10.0,1.0,4.0,3.0,12.0,1.0,10.0,2.0,4.0,22.0,144.0,2.0,0.7142857142857143,0.7142857142857143,0.4666666666666667,0.25,0.5333333333333333,0.5,0.35714285714285715,0.5,0.5306122448979592,0.4375,0.4782608695652174,0.1,,18.61198738170347,0.6,0.10975609756097561,0.010416666666666666,0.14285714285714285,0.12096774193548387,0.015384615384615385,,,0.024390243902439025,0.07407407407407407,0.18181818181818182,0.17142857142857143,,0.17391304347826086,0.5,0.5,0.75,0.10869565217391304,0.3695652173913043,,,,0.13636363636363635,0.6666666666666666,0.5217391304347826,0.48502333333333336,0.5048833333333334,0.4641285714285714,0.08333333333333333,0.125,0.1320754716981132,0.41509433962264153,11.213333333333335,0.5274725274725275,4.0,12.0,16.0,8.0,,12.0,0.34782608695652173,0.08695652173913043,0.2608695652173913,25.93125,8.0,,3.0,3.0,,6.0,,7.0,1.0,0.47058823529411764,0.5333333333333333,0.75,2.0,3.0,1.0,3.0,1.0,3.0,2.0,6.0,6.0,1.0,3.0,2.0,2.0,7.0,18.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.375,0.3333333333333333,0.2857142857142857,0.375,0.2,0.11764705882352941,0.2,0.029411764705882353,0.03333333333333333,0.09090909090909091,0.045454545454545456,0.4,0.5,0.5,0.75,0.75,1.0,0.25,0.25,1.0,0.42857142857142855,0.3333333333333333,1.0,0.045454545454545456,0.2727272727272727,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,True
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,6243.0,104.0,-3.0,192.0,194.0,109.0,73.0,24.0,386.0,8.0,9.0,3.0,3.0,4.0,4.0,6.0,2.0,12.0,17.0,14.0,44.0,203.0,3.0,3.0,7.0,7.0,8.0,25.0,18.0,2.0,3.0,4.0,,9.0,5.0,6.0,10.0,18.0,6.0,24.0,1.0,,2.0,,2.0,3.0,,2.0,4.0,5.0,1.0,18.0,,6.0,25.0,109.0,,0.75,0.9,0.7058823529411765,1.0,0.875,0.5555555555555556,1.0,0.6071428571428571,0.6111111111111112,0.875,0.6578947368421053,0.11764705882352941,0.1111111111111111,17.972350230414747,0.6666666666666666,0.1724137931034483,0.07692307692307693,0.1875,0.17777777777777778,0.06896551724137931,0.047619047619047616,0.125,0.07142857142857142,0.1875,0.11764705882352941,0.18518518518518517,0.2,0.3333333333333333,0.8888888888888888,1.0,0.625,0.2222222222222222,0.07407407407407407,1.0,1.0,,0.2857142857142857,1.0,0.7037037037037037,0.5026814814814815,0.5961,0.4809392857142857,0.18181818181818182,0.2608695652173913,0.1590909090909091,0.5681818181818182,6.2176470588235295,0.5677083333333334,1.0,9.0,10.0,6.0,4.0,9.0,0.37037037037037035,0.037037037037037035,0.3333333333333333,25.25,2.0,8.0,1.0,,1.0,3.0,,1.0,3.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,1.0,5.0,2.0,,,1.0,1.0,6.0,3.0,2.0,1.0,2.0,,,1.0,1.0,,,0.5,0.2,,0.16666666666666666,0.2,0.16666666666666666,,0.4,0.045454545454545456,0.047619047619047616,0.2,,0.3333333333333333,0.4,1.0,,,,0.2222222222222222,0.2222222222222222,0.5,,,,0.07142857142857142,0.35714285714285715,0.2,0.2222222222222222,3.0,5.0,1.0,1.0,3.0,2.0,6.0,3.0,1.0,0.5,,,,,,,,,,,,True
365,1610612755,Derrick McKey,Derrick McKey,365,PHI,2337.0,39.0,-19.0,70.0,73.0,26.0,25.0,14.0,143.0,1.0,2.0,1.0,2.0,,1.0,2.0,4.0,4.0,8.0,,8.0,83.0,2.0,3.0,4.0,,2.0,,6.0,,,1.0,,3.0,2.0,,3.0,3.0,3.0,6.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,5.0,,,,,,26.0,,0.75,1.0,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.6666666666666666,,,,10.588235294117647,1.0,0.10714285714285714,0.06896551724137931,,0.08108108108108109,0.08108108108108109,0.1111111111111111,0.14285714285714285,,0.08333333333333333,0.3333333333333333,,,0.25,0.5,0.5,,0.25,0.5,0.6666666666666666,0.5,,0.5,,0.25,0.4148625,0.48955,0.43015000000000003,,,0.5,,10.5,0.37142857142857144,,,,2.0,2.0,,,,,,1.0,,1.0,1.0,,,,1.0,,0.25,0.25,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.125,0.125,0.07692307692307693,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,1.0,,0.5,,,,,,,,,,,,True
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,5246.0,87.0,-4.0,162.0,164.0,84.0,38.0,25.0,326.0,9.0,14.0,6.0,9.0,2.0,5.0,3.0,,9.0,17.0,9.0,27.0,170.0,6.0,9.0,13.0,2.0,6.0,12.0,8.0,2.0,1.0,1.0,1.0,2.0,8.0,8.0,13.0,23.0,11.0,34.0,1.0,1.0,3.0,,3.0,6.0,2.0,3.0,3.0,8.0,2.0,14.0,,4.0,12.0,84.0,,0.4444444444444444,1.0,0.5294117647058824,0.6666666666666666,0.3333333333333333,0.5294117647058824,0.6666666666666666,0.3333333333333333,0.5625,0.65,0.5,0.11764705882352941,0.14285714285714285,15.957446808510639,0.5,0.2653061224489796,0.14035087719298245,0.32,0.28378378378378377,0.14666666666666667,0.09090909090909091,0.21428571428571427,0.14285714285714285,0.16666666666666666,0.3125,0.36363636363636365,,0.8235294117647058,0.6428571428571429,0.75,0.4444444444444444,0.17647058823529413,,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.4,0.8235294117647058,0.5801117647058823,0.6011142857142858,0.5116333333333333,0.19047619047619047,0.19047619047619047,0.48148148148148145,0.4444444444444444,2.2117647058823526,0.5185185185185185,,,,10.0,10.0,,,,,,,8.0,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,3.0,2.0,,,3.0,,2.0,,,,,,,,,0.6666666666666666,0.16666666666666666,0.125,0.3333333333333333,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,2.0,2.0,,1.0,1.0,0.5,,,,,,,,,,True
727,1610612755,Eric Snow,Eric Snow,727,PHI,4667.0,78.0,-15.0,147.0,147.0,95.0,56.0,21.0,294.0,1.0,4.0,,,,1.0,6.0,7.0,5.0,17.0,10.0,23.0,165.0,,1.0,,3.0,11.0,15.0,6.0,1.0,6.0,8.0,3.0,18.0,,3.0,6.0,9.0,1.0,10.0,2.0,1.0,5.0,4.0,1.0,7.0,1.0,2.0,3.0,7.0,,12.0,,3.0,15.0,95.0,2.0,0.6,0.6,0.29411764705882354,,0.2727272727272727,0.30952380952380953,,0.3,0.42592592592592593,,0.39473684210526316,0.058823529411764705,0.25,20.238095238095237,0.7142857142857143,0.14285714285714285,,0.14285714285714285,0.14285714285714285,0.015151515151515152,,,,0.25,0.07692307692307693,0.05555555555555555,0.6666666666666666,0.19047619047619047,0.25,0.3333333333333333,1.0,0.2857142857142857,0.3333333333333333,,,,0.06666666666666667,,0.38095238095238093,0.43888095238095237,,0.41518000000000005,0.125,0.15,,0.6521739130434783,10.252941176470587,0.6462585034013606,1.0,3.0,4.0,4.0,,3.0,0.19047619047619047,0.047619047619047616,0.14285714285714285,25.424999999999997,2.0,6.0,2.0,1.0,1.0,3.0,,1.0,3.0,0.2857142857142857,0.2857142857142857,1.0,2.0,1.0,1.0,,,,,3.0,1.0,,,,1.0,4.0,3.0,,1.0,,1.0,,2.0,,1.0,,1.0,0.25,,0.25,0.25,,,,0.06666666666666667,0.07692307692307693,0.11764705882352941,0.07142857142857142,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,,,,,,,0.06666666666666667,0.2,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,True
916,1610612755,Corie Blount,Corie Blount,916,PHI,4621.0,77.0,-28.0,143.0,143.0,69.0,52.0,21.0,286.0,,1.0,,1.0,,,1.0,4.0,,6.0,3.0,3.0,173.0,,2.0,1.0,,2.0,1.0,,,1.0,2.0,,5.0,6.0,,4.0,4.0,8.0,12.0,2.0,1.0,2.0,,2.0,4.0,,2.0,3.0,9.0,1.0,4.0,,1.0,1.0,69.0,,,,,,,,,,0.1875,0.16666666666666666,0.16666666666666666,,,7.228915662650603,0.5,0.0975609756097561,0.13043478260869565,,0.06349206349206349,0.12121212121212122,0.15384615384615385,0.125,0.12,0.11764705882352941,0.14285714285714285,,,0.16666666666666666,,,,0.16666666666666666,0.6666666666666666,0.5,,,,,0.16666666666666666,0.37143333333333334,0.5721,0.2613,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333,12.15,0.4825174825174825,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,2.0,,2.0,,,,,,,,,,0.1,0.11764705882352941,0.058823529411764705,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,2.0,,1.0,,,,,,,,,,,,True
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,7016.0,117.0,-10.0,220.0,222.0,135.0,79.0,33.0,442.0,9.0,22.0,1.0,1.0,5.0,13.0,10.0,19.0,21.0,51.0,32.0,98.0,238.0,1.0,1.0,5.0,16.0,32.0,64.0,14.0,2.0,11.0,13.0,5.0,28.0,,3.0,6.0,9.0,1.0,10.0,11.0,4.0,5.0,4.0,1.0,6.0,1.0,3.0,3.0,5.0,,39.0,2.0,10.0,64.0,135.0,1.0,0.3333333333333333,0.3333333333333333,0.4117647058823529,1.0,0.5,0.4714285714285714,0.8333333333333334,0.5465116279069767,0.5581395348837209,0.8333333333333334,0.6153846153846154,0.0392156862745098,0.045454545454545456,35.9375,0.8333333333333334,0.09090909090909091,,0.08823529411764706,0.09,,,,,0.14285714285714285,0.05555555555555555,0.07142857142857142,0.16666666666666666,0.3142857142857143,0.4090909090909091,0.42857142857142855,0.5555555555555556,0.14285714285714285,0.2714285714285714,0.3333333333333333,1.0,,0.3023255813953488,0.38461538461538464,0.5857142857142857,0.48490928571428576,0.5795666666666667,0.4756558139534883,0.13924050632911392,0.1694915254237288,0.05102040816326531,0.6530612244897959,8.77450980392157,0.6136363636363636,2.0,17.0,19.0,28.0,,17.0,0.2714285714285714,0.02857142857142857,0.24285714285714285,25.66842105263158,6.0,17.0,2.0,1.0,1.0,4.0,2.0,7.0,7.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,6.0,1.0,1.0,7.0,1.0,1.0,4.0,10.0,8.0,1.0,2.0,,5.0,11.0,15.0,7.0,,,,,1.0,,1.0,4.0,0.625,0.42105263157894735,0.5,0.45454545454545453,0.42105263157894735,,0.05263157894736842,,,,0.07407407407407407,,0.6,0.6,,0.5,0.5,1.0,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.3333333333333333,1.0,1.0,0.023255813953488372,0.23255813953488372,0.4,0.4117647058823529,9.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.05,True
